"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Nate Gold","Rangers (AA)","26","120","452","522","132","70","27","1","34","74","103","55","5","85","9","5","1","10","3","4",".292","sa202232"
"Jason Place","Red Sox (R)","18","33","113","132","33","25","3","1","4","14","21","17","0","35","1","1","0","5","3","3",".292","sa326496"
"Nick Van Stratten","- - -","21","59","226","268","66","47","9","7","3","48","36","27","1","18","10","3","2","4","14","1",".292","sa327092"
"Peter Bourjos","Angels (R)","19","65","250","279","73","45","16","7","5","42","28","22","1","67","2","0","5","3","13","5",".292","2578"
"Gerson Manzanillo","Yankees (R)","20","42","137","154","40","32","4","4","0","28","6","10","0","19","3","1","3","4","14","1",".292","sa393018"
"Jorge Agudelo","Mariners (R)","17","57","185","232","54","48","6","0","0","32","14","25","0","49","14","1","7","2","6","2",".292","sa504780"
"Max Ramirez","- - -","21","117","394","487","115","78","23","1","13","69","63","84","0","99","4","5","0","8","2","0",".292","5039"
"Antoan Richardson","Giants (A)","22","124","418","493","122","99","17","4","2","78","28","54","0","73","9","5","7","4","66","9",".292","209"
"Angel Salome","Brewers (A)","20","105","418","468","122","79","31","2","10","63","85","39","3","63","2","8","0","18","7","3",".292","7536"
"Darnell McDonald","Devil Rays (AAA)","27","136","538","596","157","109","33","1","14","80","57","47","3","115","4","3","4","10","30","12",".292","1867"
"Brandon Harper","Nationals (AAA)","30","43","120","143","35","23","10","0","2","18","11","15","0","21","6","1","1","0","3","1",".292","2387"
"Danny Richar","Diamondbacks (AA)","23","129","480","548","140","102","25","5","8","79","42","52","2","77","3","7","6","2","15","5",".292","3767"
"Refugio Cervantes","- - -","27","104","408","454","119","87","14","1","17","54","73","39","4","53","4","3","0","9","0","1",".292","sa185724"
"Anderson De La Rosa","Brewers (R)","21","10","24","26","7","5","1","1","0","6","6","1","0","4","1","0","0","1","2","0",".292","sa254509"
"Scott Campbell","Blue Jays (A-)","21","68","240","294","70","56","14","0","0","39","18","33","3","31","11","3","6","2","2","10",".292","sa327112"
"Enmanuel Cabrera","Reds (R)","20","35","120","130","35","33","0","2","0","15","5","6","0","28","2","0","2","4","11","6",".292","sa328492"
"Eliezer Zambrano","Giants (R)","19","45","120","140","35","28","5","2","0","18","16","10","0","15","1","2","7","0","10","5",".292","sa393574"
"Michael Collins","Angels (A+)","21","125","477","543","139","102","29","1","7","61","82","29","1","74","33","3","1","9","9","9",".291","sa201125"
"Chase Headley","Padres (A+)","22","129","484","571","141","96","33","0","12","79","73","74","3","96","5","3","5","10","4","5",".291","4720"
"Bobby Scales","Phillies (AAA)","28","105","357","416","104","68","22","7","7","46","44","44","3","100","3","5","6","3","3","3",".291","2673"
"George Lombard","- - -","30","68","206","244","60","38","11","1","10","36","25","29","3","52","6","0","3","1","19","2",".291","101"
"Fran Diaz","Braves (R)","20","27","103","117","30","26","1","3","0","20","5","10","0","26","4","0","0","3","3","5",".291","sa3001252"
"Alejandro De Aza","- - -","22","78","261","302","76","58","13","3","2","48","20","25","0","50","4","2","10","5","30","13",".291","3371"
"Yensy Perez","Blue Jays (R)","18","63","237","266","69","57","7","4","1","40","24","14","0","44","9","1","5","4","9","1",".291","sa455713"
"Brennan Boesch","Tigers (A-)","21","70","292","317","85","59","15","6","5","27","54","21","2","42","3","1","0","4","3","4",".291","914"
"Ricardo Bonfante","Astros (R)","17","70","268","311","78","65","11","2","0","48","41","30","1","19","4","2","7","1","33","6",".291","sa455592"
"Alex Liddi","- - -","17","58","220","237","64","41","14","6","3","35","27","13","0","56","1","3","0","4","9","3",".291","5411"
"Steven Pickerell","Devil Rays (R)","24","19","55","61","16","13","3","0","0","5","7","2","0","10","1","1","2","3","1","1",".291","sa283464"
"Tommy Giles","Dodgers (R)","22","33","110","122","32","20","6","1","5","14","23","4","0","22","2","5","1","3","3","2",".291","sa326878"
"Kit Pellow","Mexican (AAA)","32","81","306","353","89","50","17","1","21","68","66","30","3","61","12","5","0","10","1","0",".291","1576"
"Mark Little","Marlins (AAA)","33","88","251","309","73","51","16","3","3","39","30","31","1","70","20","1","6","3","8","6",".291","438"
"Brock Peterson","Twins (A+)","22","121","447","500","130","84","21","4","21","65","75","40","1","93","8","5","0","7","6","6",".291","4984"
"Jason Smith","Rockies (AAA)","28","41","141","159","41","23","9","5","4","26","23","15","0","41","0","2","1","3","3","1",".291","1227"
"Rich Thompson","- - -","27","94","282","346","82","59","15","6","2","54","27","39","4","50","13","1","11","1","17","11",".291","1883"
"Troy Tulowitzki","Rockies (AA)","21","104","423","485","123","74","34","2","13","75","61","46","3","71","10","5","1","8","6","5",".291","3531"
"Kevin Witt","Devil Rays (AAA)","30","128","485","542","141","75","29","1","36","82","99","50","8","132","4","3","0","14","0","0",".291","362"
"Hector Benzant","Athletics (R)","19","53","172","192","50","41","7","1","1","21","8","12","1","33","5","0","3","5","6","2",".291","sa3001506"
"Fernando Rios","Mexican (AAA)","27","78","203","232","59","41","15","0","3","40","29","22","0","35","1","1","4","9","5","3",".291","sa210365"
"Jay Bruce","Reds (A)","19","117","444","498","129","66","42","5","16","69","81","44","4","106","4","6","0","7","19","9",".291","9892"
"Austin McClune","Pirates (R)","18","42","148","157","43","36","7","0","0","17","10","5","0","32","2","1","1","2","2","3",".291","sa326816"
"Jorge Velandia","White Sox (AAA)","31","122","475","516","138","102","25","1","10","69","56","28","2","85","1","1","11","10","15","2",".291","900"
"Grant Psomas","Marlins (A+)","23","92","358","393","104","71","25","0","8","39","53","28","2","64","2","5","0","11","7","2",".291","sa253875"
"Ricardo Soriano","Mexican (AAA)","30","78","241","282","70","57","11","1","1","34","20","26","2","25","11","1","3","8","7","2",".290","sa185609"
"Neil Wilson","Rockies (A+)","22","62","241","262","70","54","13","1","2","30","30","19","1","39","1","1","0","8","0","1",".290","sa202391"
"Ricardo Sosa","Diamondbacks (A)","22","90","334","371","97","72","18","2","5","48","36","27","2","52","8","2","0","8","5","2",".290","sa245445"
"Gregor Blanco","- - -","22","139","520","629","151","119","28","4","0","88","28","95","1","110","3","0","11","6","31","15",".290","3123"
"Tony Festa","Brewers (A)","25","109","372","432","108","81","19","2","6","55","60","42","0","56","12","3","3","13","4","6",".290","sa253760"
"Javis Diaz","- - -","22","59","217","248","63","55","4","4","0","35","11","28","1","54","1","1","1","1","9","3",".290","sa295750"
"Preston Mattingly","Dodgers (R)","18","47","186","199","54","38","12","3","1","22","29","9","0","39","1","3","0","3","12","3",".290","sa326504"
"James Mayer","Devil Rays (A-)","22","9","31","35","9","7","2","0","0","5","1","2","0","3","2","0","0","2","0","1",".290","sa328460"
"Ryne Malone","- - -","21","52","186","217","54","32","16","3","3","27","30","28","0","34","3","0","0","2","7","3",".290","sa329161"
"Ricardo Ruiz","Mexican (AAA)","24","72","224","254","65","47","15","2","1","28","19","18","1","27","6","1","5","6","5","2",".290","sa3001390"
"Leuris Gomez","Rockies (R)","19","66","224","264","65","55","7","3","0","39","13","27","0","38","5","0","8","7","17","8",".290","sa455628"
"Brian Peterson","- - -","27","60","193","207","56","38","9","2","7","24","19","11","0","46","1","0","2","1","2","2",".290","sa199723"
"Deivi Hernandez","Braves (R)","19","52","193","205","56","37","15","3","1","25","25","7","0","33","5","0","0","7","2","5",".290","sa3001149"
"Matt Tupman","- - -","26","94","293","361","85","75","8","1","1","44","35","56","0","33","1","4","7","6","1","1",".290","4381"
"Angel Rodriguez","Indians (R)","18","71","231","284","67","52","12","3","0","39","30","42","0","41","6","3","2","8","7","7",".290","sa392359"
"Omar Casamayor","Orioles/White Sox (R)","19","41","100","119","29","25","4","0","0","22","12","13","0","11","2","0","4","2","2","0",".290","sa455973"
"Robby Hammock","Diamondbacks (AAA)","29","103","369","405","107","65","21","1","20","57","65","24","2","59","7","4","1","11","2","2",".290","1686"
"Jonathan Jaspe","Blue Jays (R)","21","60","238","259","69","38","22","2","7","37","48","18","2","40","2","1","0","9","0","2",".290","sa291091"
"Miguel Fermin","Marlins (R)","21","66","245","285","71","60","8","2","1","45","15","29","0","39","9","1","1","5","27","6",".290","sa455615"
"Anton French","Mexican (AAA)","30","81","321","368","93","59","13","6","15","67","55","41","2","64","0","4","2","4","22","10",".290","sa3001108"
"Bubba Bell","- - -","23","101","359","417","104","74","20","4","6","60","50","48","0","51","4","3","3","5","10","9",".290","sa294147"
"Jordan Brown","Indians (A+)","22","125","473","533","137","89","26","7","15","71","87","51","5","59","4","3","2","16","4","0",".290","4121"
"Carlos Mendez","Braves (AAA)","32","98","366","380","106","88","13","0","5","28","54","5","1","35","2","5","2","12","1","2",".290","1716"
"Jesus Rojas","Tigers/Marlins (R)","19","65","221","271","64","47","11","1","5","38","34","39","2","45","5","4","2","7","5","5",".290","sa392367"
"Joel Hanrahan","- - -","24","23","38","43","11","8","1","1","1","3","3","1","0","10","0","0","4","1","0","0",".289","2186"
"Michael Tucker","Marlins (AA)","26","22","38","46","11","8","3","0","0","5","2","7","0","13","1","0","0","0","0","0",".289","sa200420"
"Ben Harrison","- - -","24","129","494","572","143","88","27","2","26","79","101","59","4","117","15","4","0","14","15","4",".289","sa254458"
"Jason Perry","- - -","25","118","425","474","123","84","23","4","12","64","64","35","2","107","8","4","2","10","5","3",".289","4710"
"Ivan Naccarata","- - -","24","60","197","219","57","38","9","5","5","31","22","18","2","38","2","1","1","3","5","1",".289","sa273169"
"Carlos Quentin","Diamondbacks (AAA)","23","85","318","396","92","50","30","3","9","66","52","45","1","46","31","2","0","13","5","0",".289","6274"
"Ryan Lilly","- - -","22","37","121","136","35","25","7","0","3","21","12","11","0","20","4","0","0","5","2","2",".289","sa328858"
"Ramon Valdez","- - -","29","50","166","193","48","41","7","0","0","21","16","20","1","20","3","0","4","2","8","2",".289","sa185646"
"Jason Denham","- - -","20","67","249","275","72","59","11","2","0","23","14","23","0","39","1","2","0","4","9","4",".289","sa253725"
"Jeff Mathis","Angels (AAA)","23","99","384","417","111","70","33","3","5","62","45","26","1","75","2","5","0","6","3","1",".289","3448"
"Jose Flores","Giants (R)","18","34","128","140","37","35","1","0","1","19","21","7","0","14","2","2","1","5","4","1",".289","sa328831"
"Matt Camp","Cubs (A-)","22","74","301","336","87","72","12","2","1","51","37","27","1","32","3","3","2","4","22","10",".289","sa327674"
"Luke Appert","Athletics (A+)","25","55","173","222","50","34","11","0","5","35","27","43","0","20","4","1","1","5","4","1",".289","sa225685"
"Denis Phipps","- - -","20","60","218","238","63","45","13","1","4","28","32","13","0","50","3","2","2","1","7","6",".289","6968"
"Juan Francisco","- - -","19","54","218","226","63","43","17","0","3","30","32","6","1","43","1","1","0","8","4","1",".289","6978"
"Eddy Diaz","Mexican (AAA)","34","101","398","452","115","85","20","0","10","56","71","45","3","42","3","4","2","7","0","1",".289","sa3001072"
"Yahmed Yema","Red Sox (A)","21","112","450","491","130","92","22","8","8","51","65","23","3","70","7","7","4","6","7","4",".289","sa291544"
"Mike Goetz","Brewers (R)","21","50","180","219","52","46","3","2","1","40","14","29","0","17","3","2","5","2","31","9",".289","sa328252"
"Ryan Braun","- - -","22","118","457","517","132","76","31","3","22","76","77","44","2","100","7","5","4","9","26","4",".289","3410"
"Carlos Gonzalez","- - -","20","122","464","521","134","66","41","4","23","93","99","37","7","116","10","9","1","9","16","8",".289","7287"
"Christopher Todd","Giants (A-)","23","44","97","123","28","27","1","0","0","14","14","20","0","8","1","1","4","3","2","2",".289","sa293212"
"Ignacio Medrano","Mets (R)","19","59","194","222","56","46","10","0","0","33","25","21","1","15","5","1","1","1","9","4",".289","sa392372"
"Erick Rodriguez","Mexican (AAA)","26","97","291","326","84","60","23","0","1","35","43","24","1","35","1","5","5","17","1","1",".289","sa509641"
"Adam Boeve","- - -","26","129","454","514","131","93","27","2","9","58","61","46","1","116","8","5","1","13","27","7",".289","sa226339"
"Dee Brown","- - -","28","111","437","480","126","87","23","0","16","59","80","28","1","75","5","10","0","15","2","0",".288","sa3001095"
"Sergio Garcia","- - -","26","116","385","452","111","78","25","0","8","72","52","43","0","49","7","8","9","5","7","2",".288","sa201804"
"Colby Rasmus","- - -","19","131","496","566","143","93","26","8","16","71","85","56","5","90","6","5","3","5","28","8",".288","9893"
"Larry Broadway","Nationals (AAA)","25","123","444","499","128","86","25","2","15","60","78","45","4","116","2","5","3","15","5","1",".288","sa201812"
"Oscar Carrillo","Mexican (AAA)","24","58","111","123","32","27","5","0","0","20","9","7","0","18","1","0","4","4","0","0",".288","sa3001195"
"Anthony Webster","- - -","23","128","458","504","132","93","25","6","8","67","38","31","3","61","5","1","9","12","19","9",".288","sa200593"
"Ronald Calloway","Red Sox (AAA)","29","114","406","457","117","83","27","3","4","49","49","40","3","77","4","5","2","17","9","6",".288","1649"
"Andy Jenkins","Marlins (A)","22","128","479","535","138","105","26","2","5","52","73","41","0","89","10","5","0","16","6","4",".288","sa294515"
"Arlon Quiroz","Phillies (R)","19","69","243","294","70","52","12","4","2","52","18","41","0","72","3","1","6","2","31","9",".288","sa392378"
"Ricardo Burgos","Red Sox (R)","19","57","184","237","53","32","14","3","4","28","39","49","0","42","3","1","0","0","3","1",".288","sa392386"
"Mat Gamel","Brewers (A)","20","129","493","555","142","92","28","5","17","65","88","52","8","81","5","5","0","7","9","2",".288","4034"
"Gaby Sanchez","- - -","22","74","250","318","72","40","16","1","15","57","50","56","2","32","7","3","0","4","7","2",".288","3361"
"Jason Wood","Marlins (AAA)","36","123","441","494","127","90","23","3","11","64","77","42","1","92","2","8","1","22","1","1",".288","1999"
"Larry Cobb","- - -","20","65","257","295","74","57","14","2","1","42","14","27","0","50","1","4","6","1","9","6",".288","sa328116"
"Ryan Crew","- - -","22","123","455","510","131","99","26","3","3","62","37","49","0","71","1","4","1","7","13","5",".288","sa291094"
"Zach Daeges","Red Sox (A-)","22","55","198","239","57","42","10","1","4","24","32","35","3","40","4","2","0","7","3","1",".288","sa326803"
"Jose Gualdron","Reds (R)","18","71","278","316","80","52","16","6","6","38","44","25","3","49","4","1","8","5","11","4",".288","sa392407"
"Juan Lucena","Cardinals (A+)","22","120","490","532","141","120","16","2","3","58","49","21","0","34","3","2","16","10","1","2",".288","sa254518"
"Grant Gerrard","- - -","22","57","212","240","61","43","12","3","3","34","30","26","1","49","2","0","0","4","9","3",".288","sa326830"
"Alexis Gomez","Tigers (AAA)","27","58","226","251","65","33","18","3","11","36","36","18","2","48","2","2","3","6","8","4",".288","1501"
"Anthony Recker","Athletics (A)","22","109","407","453","117","76","24","3","14","52","57","42","2","115","3","1","0","10","5","5",".287","4063"
"Doug Clark","Athletics (AAA)","30","122","494","574","142","103","22","2","15","93","67","57","0","104","8","7","8","10","25","8",".287","2457"
"Mike Mooney","Giants (A)","23","134","494","557","142","96","28","7","11","82","74","44","1","115","12","7","0","7","38","10",".287","sa225828"
"Jeff Kindel","Rockies (A-)","23","47","174","203","50","35","12","2","1","26","30","23","0","29","2","4","0","8","4","1",".287","sa327780"
"Arthur Bonevacia","Orioles/White Sox (R)","18","54","174","203","50","39","5","6","0","28","25","25","1","25","0","1","3","1","4","1",".287","sa396244"
"Napoleon Calzado","- - -","29","69","268","281","77","55","18","1","3","34","28","7","0","32","4","2","0","2","6","0",".287","2335"
"Alberto Gonzalez","- - -","23","133","449","511","129","100","20","3","6","69","51","38","6","43","9","2","13","11","5","1",".287","4906"
"Oscar Robles","Dodgers (AAA)","30","86","275","316","79","69","10","0","0","29","28","36","1","20","0","3","2","6","0","1",".287","8975"
"Roberto Valiente","Rangers (A+)","23","57","188","204","54","41","11","1","1","27","12","12","0","41","3","0","1","3","4","3",".287","sa294122"
"Jansy Infante","Indians (R)","20","49","188","205","54","45","7","0","2","23","21","11","0","26","0","1","5","3","9","3",".287","sa295405"
"John Gall","Cardinals (AAA)","28","82","289","324","83","62","13","2","6","31","34","28","0","36","6","1","0","8","3","4",".287","2142"
"Mike Carp","Mets (A+)","20","137","491","573","141","96","27","1","17","69","88","51","5","107","25","6","0","13","2","1",".287","7480"
"Hector Alvarez","Mexican (AAA)","40","82","303","336","87","67","15","1","4","39","31","16","1","37","5","0","12","11","5","4",".287","sa3001345"
"Joaquin Rodriguez","- - -","21","32","108","127","31","23","4","3","1","19","14","16","0","18","1","2","0","2","1","3",".287","sa329434"
"Brent Abernathy","Brewers (AAA)","28","123","439","492","126","105","16","0","5","63","42","40","0","58","1","4","8","12","18","10",".287","1192"
"Peter Ciofrone","- - -","22","101","345","425","99","73","17","1","8","46","76","52","0","70","18","9","1","9","4","3",".287","sa202378"
"Wade Robinson","- - -","25","85","237","256","68","63","3","1","1","23","23","11","0","44","0","2","6","5","5","6",".287","sa225765"
"Adam Jones","Mariners (AAA)","20","96","380","416","109","70","19","4","16","69","62","28","1","78","6","1","1","12","13","4",".287","6368"
"Tyler Jones","Diamondbacks (R)","22","63","265","285","76","57","10","5","4","50","17","9","0","43","7","0","4","5","21","5",".287","sa327189"
"Anthony Harper","Dodgers (A)","21","78","279","303","80","62","12","0","6","30","32","22","1","69","2","0","0","8","0","0",".287","sa254534"
"Juan Senreiso","- - -","24","110","422","453","121","83","16","6","16","66","64","23","0","122","3","2","3","16","19","4",".287","sa202901"
"Matt Craig","Cubs (A+)","25","130","450","527","129","79","35","3","12","67","76","68","3","107","5","3","1","13","6","1",".287","sa201678"
"Tony Abreu","Dodgers (AA)","21","118","457","509","131","98","24","3","6","66","55","33","2","69","9","6","4","14","8","4",".287","5053"
"Jacob Cruz","- - -","33","58","157","179","45","28","16","0","1","19","20","22","2","33","0","0","0","6","0","0",".287","463"
"Michael Sullivan","Tigers (R)","22","47","164","190","47","36","7","4","0","28","14","19","0","35","1","0","6","4","10","0",".287","sa326948"
"Efrain Contreras","Reds (R)","19","50","164","197","47","32","8","2","5","37","26","19","3","23","12","1","1","7","6","1",".287","sa456010"
"Samuel Sime","Braves (R)","19","48","171","182","49","36","9","2","2","28","25","9","0","20","1","1","0","3","5","2",".287","sa390694"
"Erubiel Durazo","- - -","31","58","192","226","55","37","13","0","5","22","25","32","2","38","1","1","0","4","0","0",".286","1413"
"John Raynor","Marlins (A-)","22","54","199","223","57","41","8","4","4","36","21","17","0","51","5","1","1","1","21","2",".286","9450"
"Edgar Garzon","Padres (R)","19","66","199","239","57","42","15","0","0","17","28","26","1","57","8","5","1","7","3","2",".286","sa392930"
"Josh Womack","Mariners (A+)","22","116","412","464","118","88","15","9","6","66","43","40","1","90","4","3","5","3","17","14",".286","sa201519"
"Steve Clevenger","Cubs (A-)","20","63","220","249","63","52","8","1","2","35","21","26","0","28","1","1","1","7","5","2",".286","9542"
"Chris Heintz","Twins (AAA)","31","100","374","406","107","82","22","0","3","46","39","23","0","63","0","5","4","5","0","4",".286","2307"
"Bobby Wilson","Angels (AA)","23","103","374","418","107","72","26","0","9","45","53","33","2","47","5","2","4","7","1","6",".286","6564"
"Domingo Castro","Mexican (AAA)","26","103","381","446","109","96","11","2","0","45","40","39","1","33","3","3","20","9","16","6",".286","sa185832"
"Eric Nielsen","Blue Jays (A+)","24","115","402","475","115","92","16","1","6","62","47","56","2","76","15","2","0","11","3","0",".286","sa253758"
"Miguel Montero","- - -","22","117","423","491","121","81","23","0","17","45","75","53","3","65","9","6","0","7","1","4",".286","3364"
"Bryan Byrne","Diamondbacks (A)","22","120","437","522","125","91","24","0","10","68","72","70","2","88","8","7","0","7","3","2",".286","sa291107"
"Javy Lopez","Orioles (AA)","35","2","7","8","2","0","1","0","1","1","1","1","0","1","0","0","0","1","0","0",".286","103"
"Wilson Ramos","Twins (R)","18","46","154","172","44","28","12","1","3","18","26","12","0","14","2","3","1","5","4","2",".286","1433"
"Trevor Crowe","- - -","22","101","378","454","108","77","22","4","5","71","44","68","1","71","2","5","1","12","45","12",".286","3402"
"Chris Heisey","Reds (R)","21","70","245","285","70","54","10","0","6","46","37","28","0","33","2","1","9","4","11","5",".286","3978"
"Brian McCann","Braves (A)","22","2","7","8","2","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".286","4810"
"Jonathan Sanchez","- - -","23","9","7","8","2","1","1","0","0","0","1","0","0","3","0","0","1","0","0","0",".286","7507"
"Jason Vargas","Marlins (AAA)","23","11","14","18","4","4","0","0","0","2","2","2","0","3","0","0","2","0","0","0",".286","8044"
"Alay Soler","- - -","26","3","7","7","2","2","0","0","0","0","0","0","0","3","0","0","0","1","0","0",".286","8542"
"Cameron Coughlan","- - -","24","90","259","316","74","56","12","3","3","49","32","40","0","58","8","1","8","2","20","9",".286","sa202233"
"Ricardo Nanita","White Sox (AA)","25","106","364","432","104","79","14","3","8","48","42","51","6","56","2","5","10","10","11","6",".286","sa225794"
"Jon Mark Owings","- - -","21","63","224","252","64","37","17","1","9","35","37","20","1","44","4","4","0","2","4","1",".286","sa254697"
"Javier Rumbos","Reds (R)","20","15","35","41","10","8","2","0","0","1","3","4","1","6","0","1","1","1","0","0",".286","sa295219"
"Paul Chmiel","Orioles (R)","19","44","161","184","46","29","13","2","2","17","28","21","0","38","0","2","0","5","0","1",".286","sa296030"
"Yovar Duenas","Mexican (AAA)","34","15","63","64","18","11","4","1","2","13","7","1","1","4","0","0","0","2","1","1",".286","sa3001106"
"Carlos Pena","Athletics (R)","17","18","42","57","12","12","0","0","0","10","6","11","0","10","4","0","0","0","0","4",".286","sa3001513"
"Nicholas Diyorio","Yankees (R)","22","36","133","152","38","30","7","1","0","22","12","16","0","17","0","2","1","1","7","2",".286","sa328189"
"Jason Anthony","Dodgers (R)","22","10","35","38","10","7","2","0","1","4","3","2","0","3","1","0","0","2","1","0",".286","sa329639"
"Herbert Lara","Twins/Blue Jays (R)","18","47","161","190","46","38","7","1","0","29","13","24","0","21","4","0","1","6","2","4",".286","sa455757"
"Jhonny Medrano","Astros (R)","18","65","238","271","68","46","17","2","3","38","49","22","3","42","8","2","1","2","12","6",".286","sa502263"
"Daniel Hinojosa","Mexican (AAA)","21","51","28","29","8","8","0","0","0","20","4","1","0","14","0","0","0","0","4","2",".286","sa509451"
"Denard Span","Twins (AA)","22","134","536","597","153","129","16","6","2","80","45","40","0","78","5","1","15","11","24","11",".285","8347"
"Brandon Moss","Red Sox (AA)","22","133","508","573","145","94","36","3","12","76","83","56","5","108","3","4","2","13","8","5",".285","4467"
"Michael Carlin","- - -","24","132","487","564","139","86","31","7","15","82","84","54","3","93","10","11","2","6","11","5",".285","sa226215"
"John Bowker","- - -","22","114","466","515","133","88","32","6","7","61","66","37","3","100","2","3","7","12","6","3",".285","8276"
"Eli Tintor","Twins (A)","21","116","410","436","117","84","19","2","12","52","54","19","2","96","3","3","1","15","7","5",".285","sa244038"
"Aaron Herr","- - -","25","103","389","426","111","71","27","0","13","55","58","30","1","102","6","1","0","10","4","5",".285","sa199615"
"David Nicholson","Dodgers (A+)","23","106","361","412","103","81","16","5","1","54","28","39","0","81","3","2","7","8","23","11",".285","sa253826"
"Ryan Mount","Angels (R)","19","69","277","319","79","54","14","2","9","54","38","36","1","67","2","1","3","4","10","3",".285","sa295152"
"Xavier Paul","Dodgers (A+)","21","120","470","520","134","95","23","3","13","62","49","38","4","114","4","1","7","10","22","15",".285","5963"
"Joshua Howard","- - -","23","70","235","287","67","52","10","3","2","50","12","45","0","48","2","2","3","3","22","9",".285","sa296719"
"Frank Curreri","Diamondbacks (A)","23","64","207","249","59","38","15","0","6","35","38","37","2","56","1","1","3","5","1","2",".285","sa268142"
"Adam Witter","Giants (A-)","23","61","207","235","59","30","12","1","16","40","52","25","1","41","2","1","0","7","2","3",".285","sa326462"
"Shane Justis","- - -","23","63","200","241","57","43","6","1","7","27","33","28","0","30","6","2","5","8","2","2",".285","sa293207"
"Tadd Brewer","Angels (R)","22","56","193","234","55","42","9","3","1","17","27","22","1","26","10","2","7","4","9","6",".285","sa328017"
"Jose Campusano","Marlins (AA)","22","99","337","371","96","80","14","1","1","41","15","15","1","78","8","1","10","1","37","12",".285","sa254568"
"Lou Merloni","Indians (AAA)","35","91","330","374","94","65","22","0","7","33","38","29","2","49","11","1","3","9","0","2",".285","201"
"Brant Colamarino","Athletics (AA)","25","126","495","568","141","81","35","8","17","69","91","60","3","109","6","7","0","13","2","2",".285","sa201549"
"Aaron Peel","Angels (AA)","23","123","495","548","141","84","37","4","16","67","66","28","1","105","18","3","4","8","13","11",".285","sa202106"
"P.J. Antoniato","- - -","22","48","165","179","47","39","7","0","1","24","16","6","1","10","5","2","1","7","6","1",".285","sa292378"
"Fernando Gonzalez","Mexican (AAA)","28","68","165","175","47","37","8","0","2","21","12","3","0","22","1","1","5","5","0","1",".285","sa3001297"
"Chih-Hsien Chiang","- - -","18","42","158","169","45","30","8","5","2","18","20","6","0","20","2","2","1","3","3","0",".285","sa328920"
"Noochie Varner","Reds (AA)","25","133","460","513","131","86","33","2","10","63","73","33","2","90","8","11","1","15","2","0",".285","sa199997"
"Victor Igsema","- - -","20","41","137","156","39","25","8","1","5","18","26","13","0","36","4","1","1","3","5","2",".285","sa294039"
"Geraldo Rodriguez","Yankees (R)","18","38","137","152","39","23","13","0","3","18","28","11","1","34","2","2","0","2","2","1",".285","sa328771"
"Pete Maestrales","- - -","26","116","390","471","111","76","26","2","7","73","45","72","0","63","3","4","2","10","9","4",".285","sa200375"
"Renzo Tello","Astros (R)","19","68","253","285","72","43","19","3","7","55","46","16","0","48","6","6","4","2","4","6",".285","sa455595"
"Kurt Suzuki","Athletics (AA)","22","99","376","444","107","73","26","1","7","64","55","58","1","50","9","1","0","15","5","3",".285","8259"
"Isaias Rincon","Mexican (AAA)","27","90","232","258","66","52","12","2","0","39","20","11","0","40","2","2","11","7","1","5",".284","sa3001285"
"German Duran","Rangers (A+)","21","114","457","503","130","84","31","2","13","81","72","35","0","89","1","8","2","11","15","9",".284","3919"
"Brandon Watson","- - -","24","65","225","246","64","57","6","1","0","28","21","15","1","23","0","1","5","3","8","3",".284","2146"
"Jose Nieves","Mexican (AAA)","31","25","109","117","31","21","2","1","7","24","20","8","1","9","0","0","0","1","0","1",".284","sa3001086"
"Abraham M. Nunez","- - -","29","84","299","347","85","48","20","4","13","50","61","45","2","67","1","2","0","4","6","3",".284","531"
"Yunior Rodriguez","Athletics (R)","19","53","190","218","54","40","11","2","1","25","17","24","1","22","3","1","0","6","3","5",".284","sa392785"
"Michael Wagner","Giants (A+)","24","76","271","301","77","50","15","4","8","51","42","15","0","81","6","3","5","4","3","2",".284","sa225990"
"Cody Fuller","Angels (A+)","23","109","352","415","100","67","23","5","5","65","36","31","0","91","23","1","8","7","9","10",".284","sa291716"
"Christopher Vinyard","Orioles (A-)","20","73","264","306","75","39","26","2","8","40","47","28","4","62","9","5","0","8","0","0",".284","sa326109"
"Michael Campbell","- - -","22","48","176","197","50","36","8","0","6","24","28","15","1","21","3","3","0","6","1","1",".284","sa328108"
"Steve Sollmann","Brewers (A+)","24","97","345","417","98","81","16","0","1","51","38","45","1","37","19","2","6","5","13","4",".284","sa253763"
"Paco Figueroa","Orioles (A+)","23","90","345","395","98","75","17","2","4","62","28","30","0","46","10","1","9","5","20","13",".284","sa291134"
"Mauro Gomez","- - -","21","70","257","272","73","47","17","2","7","34","39","11","1","76","2","2","0","4","2","1",".284","5342"
"Joe Koshansky","Rockies (AA)","24","132","500","573","142","83","28","0","31","84","109","64","5","134","6","2","1","12","3","2",".284","7547"
"Brent Johnson","Mariners (A+)","24","129","500","586","142","116","23","2","1","82","48","65","2","55","11","3","7","14","16","11",".284","sa253915"
"Heriberto Salas","Mexican (AAA)","29","92","331","377","94","76","16","0","2","60","41","26","1","15","4","5","11","8","2","0",".284","sa185512"
"Efren Rodriguez","Athletics (R)","20","27","81","93","23","19","4","0","0","9","12","10","0","14","1","0","1","1","8","0",".284","sa3001314"
