"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Hector Hernandez","Mexican (AAA)","28","337",".307","1.36","12.9 %","50.2 %","36.9 %","22.0 %","3.0 %","45.0 %","26.3 %","28.7 %","8.6 %","296","674","970","sa509125"
"Wendell Fairley","- - -","23","351",".313","1.82","20.6 %","51.3 %","28.2 %","10.4 %","3.0 %","45.8 %","22.1 %","32.1 %","24.4 %","180","492","672","sa389910"
"Ivan Contreras","Blue Jays (A+)","24","338",".277","1.85","16.6 %","54.1 %","29.3 %","19.4 %","3.0 %","46.9 %","26.8 %","26.3 %","22.9 %","111","447","558","sa392739"
"Jiwan James","Phillies (A+)","22","577",".339","1.50","14.8 %","51.1 %","34.1 %","12.7 %","3.0 %","49.0 %","21.2 %","29.8 %","29.5 %","195","779","974","sa502525"
"Eduardo Sosa","Yankees (A)","20","337",".335","1.81","16.8 %","53.5 %","29.6 %","13.4 %","3.0 %","34.6 %","27.4 %","38.0 %","33.5 %","97","477","574","sa503877"
"Jose Rosario","Athletics (R)","20","179",".331","0.63","11.4 %","34.1 %","54.5 %","16.4 %","3.0 %","37.4 %","32.8 %","29.8 %","20.9 %","96","205","301","sa506039"
"Luis Marte","Rays (R)","20","263",".293","1.00","7.6 %","46.2 %","46.2 %","25.4 %","3.0 %","48.3 %","27.2 %","24.5 %","41.4 %","123","394","517","sa506112"
"Nick Rickles","- - -","21","193",".355","0.75","17.0 %","35.5 %","47.5 %","16.4 %","3.0 %","43.1 %","25.0 %","31.9 %","19.8 %","77","236","313","sa546837"
"Joe Weik","Diamondbacks (R)","23","179",".290","0.72","14.2 %","35.8 %","50.0 %","32.8 %","3.0 %","45.0 %","22.9 %","32.1 %","19.6 %","76","205","281","sa599409"
"Whit Merrifield","Royals (A+)","22","547",".310","0.98","13.1 %","42.9 %","44.0 %","19.0 %","3.0 %","39.4 %","24.9 %","35.7 %","23.2 %","237","677","914","11281"
"Paul Phillips","Indians (AAA)","34","291",".249","0.97","16.7 %","41.0 %","42.3 %","30.7 %","3.0 %","43.3 %","21.9 %","34.8 %","6.4 %","335","651","986","2032"
"Edwin Maysonet","Brewers (AAA)","29","436",".345","1.38","22.3 %","45.0 %","32.7 %","25.7 %","3.0 %","43.3 %","30.2 %","26.5 %","8.7 %","512","1000","1512","5735"
"Brock Stassi","Phillies (A-)","21","173",".213","2.35","13.6 %","60.6 %","25.8 %","17.6 %","2.9 %","39.9 %","18.8 %","41.3 %","14.0 %","85","186","271","12244"
"T.J. Rivera","- - -","22","150",".351","1.53","22.5 %","46.8 %","30.6 %","29.4 %","2.9 %","46.6 %","25.9 %","27.6 %","22.4 %","46","186","232","12495"
"Craig Gentry","Rangers (AAA)","27","124",".283","1.18","19.6 %","43.5 %","37.0 %","14.7 %","2.9 %","46.2 %","30.1 %","23.7 %","4.6 %","192","282","474","9571"
"Jonny Tucker","Nationals (AA)","27","246",".250","1.47","11.1 %","52.9 %","36.0 %","22.1 %","2.9 %","48.2 %","22.1 %","29.7 %","7.3 %","245","456","701","sa254902"
"Brandon Roberts","- - -","26","287",".312","1.65","17.8 %","51.1 %","31.1 %","33.8 %","2.9 %","45.3 %","26.2 %","28.4 %","8.2 %","273","647","920","sa291146"
"Dusty Harvard","- - -","23","173",".284","1.68","15.7 %","52.8 %","31.5 %","23.5 %","2.9 %","35.9 %","21.4 %","42.7 %","28.7 %","50","250","300","sa328319"
"Jake Jefferies","- - -","23","242",".259","1.31","19.1 %","45.9 %","35.1 %","11.8 %","2.9 %","33.0 %","24.0 %","43.0 %","18.2 %","91","300","391","sa454447"
"Chadwin Stang","Brewers (A)","22","261",".330","1.28","13.4 %","48.6 %","38.0 %","17.6 %","2.9 %","44.6 %","18.1 %","37.3 %","24.5 %","64","345","409","sa501594"
"Leo Hernandez","Blue Jays (R)","21","98",".349","1.09","13.4 %","45.1 %","41.5 %","17.6 %","2.9 %","42.5 %","26.4 %","31.0 %","18.4 %","11","114","125","sa506140"
"Ernesto Ciprian","Twins (R)","20","221",".299","0.66","12.4 %","34.9 %","52.7 %","27.9 %","2.9 %","43.1 %","34.3 %","22.6 %","31.1 %","116","305","421","sa506762"
"Kurtis Muller","- - -","21","302",".295","1.31","19.5 %","45.6 %","34.9 %","13.2 %","2.9 %","38.4 %","23.8 %","37.9 %","21.0 %","160","350","510","sa546782"
"Manny Hernandez","Orioles (R)","18","194",".387","1.68","20.9 %","49.6 %","29.6 %","11.8 %","2.9 %","53.3 %","18.3 %","28.3 %","27.6 %","82","277","359","sa547987"
"Andy Leer","Twins (A)","23","388",".295","0.96","13.8 %","42.2 %","44.0 %","30.4 %","2.9 %","46.3 %","27.3 %","26.5 %","36.0 %","170","557","727","sa549745"
"Jonathan Pumarol","Blue Jays (R)","19","130",".282","1.06","6.7 %","48.0 %","45.3 %","8.8 %","2.9 %","40.5 %","35.4 %","24.1 %","30.0 %","72","178","250","sa551006"
"Juan Santana","Astros (R)","16","283",".289","0.90","11.4 %","42.0 %","46.6 %","26.5 %","2.9 %","42.6 %","34.8 %","22.6 %","13.9 %","138","302","440","sa596860"
"Romnel Cepeda","Phillies (R)","19","191",".260","0.59","10.0 %","33.3 %","56.7 %","19.1 %","2.9 %","50.8 %","26.2 %","23.1 %","28.0 %","87","252","339","sa597046"
"Henderson Peralta","Reds (R)","20","122",".228","1.03","5.5 %","47.9 %","46.6 %","35.3 %","2.9 %","25.3 %","30.1 %","44.6 %","28.3 %","49","156","205","sa597174"
"Cody Bartlett","Blue Jays (R)","22","104",".250","0.79","10.3 %","39.7 %","50.0 %","17.6 %","2.9 %","51.4 %","20.0 %","28.6 %","31.2 %","48","138","186","sa600134"
"Abraham Almonte","Yankees (A+)","22","598",".320","1.67","14.4 %","53.5 %","32.1 %","21.0 %","2.9 %","45.7 %","25.8 %","28.5 %","23.1 %","238","765","1003","5486"
"Eduardo Escobar","White Sox (AAA)","22","536",".327","1.17","21.3 %","42.4 %","36.3 %","21.7 %","2.9 %","43.9 %","23.6 %","32.6 %","11.0 %","603","1358","1961","6153"
"Matt Cline","Brewers (AA)","25","322",".286","1.54","18.6 %","49.3 %","32.1 %","15.9 %","2.9 %","52.9 %","20.0 %","27.1 %","7.4 %","483","713","1196","sa389728"
"Carlos Mendez","- - -","24","278",".310","1.55","13.7 %","52.5 %","33.8 %","13.0 %","2.9 %","42.9 %","24.5 %","32.6 %","25.3 %","107","372","479","sa392408"
"David Macias","- - -","25","274",".282","1.52","13.0 %","52.5 %","34.5 %","23.2 %","2.9 %","41.6 %","22.7 %","35.8 %","13.9 %","201","453","654","sa455167"
"Adderly Rosa","Rays (R)","19","269",".318","1.12","13.1 %","45.8 %","41.1 %","18.8 %","2.9 %","33.3 %","34.4 %","32.2 %","16.0 %","194","306","500","sa506119"
"Odubel Herrera","Rangers (A)","19","505",".361","1.99","17.9 %","54.6 %","27.4 %","22.1 %","2.9 %","41.4 %","20.6 %","38.1 %","22.8 %","142","639","781","11476"
"Steven Irvine","- - -","23","382",".298","1.15","13.5 %","46.3 %","40.2 %","21.2 %","2.9 %","50.7 %","26.5 %","22.8 %","27.9 %","150","492","642","sa547198"
"Sam Tuivailala","Cardinals (R)","18","179",".328","1.86","13.8 %","56.0 %","30.2 %","14.3 %","2.9 %","43.3 %","17.5 %","39.2 %","26.9 %","58","240","298","13485"
"Josh Bard","Mariners (AAA)","33","250",".355","1.06","21.3 %","40.4 %","38.3 %","17.1 %","2.9 %","42.9 %","25.9 %","31.2 %","9.1 %","307","519","826","1578"
"Carlos Maldonado","Nationals (AAA)","32","134",".321","0.86","15.6 %","39.0 %","45.5 %","20.0 %","2.9 %","45.6 %","19.0 %","35.4 %","10.1 %","227","306","533","2034"
"Jake Elmore","Diamondbacks (AA)","24","458",".309","1.33","22.5 %","44.3 %","33.2 %","14.3 %","2.9 %","39.6 %","21.2 %","39.3 %","5.4 %","751","1075","1826","7290"
"Donovan Solano","- - -","23","362",".304","1.22","16.5 %","45.9 %","37.6 %","19.0 %","2.9 %","41.5 %","26.3 %","32.2 %","6.3 %","436","841","1277","8623"
"D'Arby Myers","- - -","22","156",".289","1.80","10.9 %","57.3 %","31.8 %","17.1 %","2.9 %","44.0 %","19.8 %","36.2 %","31.0 %","28","214","242","sa326716"
"Ben Orloff","Astros (A)","24","376",".301","2.41","18.4 %","57.7 %","23.9 %","12.9 %","2.9 %","39.3 %","20.8 %","39.9 %","11.1 %","132","389","521","sa455266"
"Rossmel Perez","Diamondbacks (A+)","21","402",".309","1.50","15.8 %","50.5 %","33.8 %","32.4 %","2.9 %","45.9 %","20.6 %","33.4 %","12.1 %","215","421","636","sa455612"
"Rigoberto Rangel","Mariners (R)","22","133",".289","1.09","12.0 %","45.8 %","42.2 %","28.6 %","2.9 %","48.8 %","24.4 %","26.7 %","29.6 %","72","175","247","sa504759"
"Hector Rodriguez","Rays (R)","21","116",".229","0.97","14.8 %","42.0 %","43.2 %","20.0 %","2.9 %","40.5 %","32.1 %","27.4 %","26.0 %","43","153","196","sa506116"
"Eduardo Arredondo","Mexican (AAA)","26","379",".365","1.48","17.2 %","49.4 %","33.4 %","24.8 %","2.9 %","37.9 %","20.6 %","41.5 %","3.8 %","472","791","1263","sa508008"
"Fermin Galvez","Indians (R)","18","95",".293","0.49","11.9 %","28.8 %","59.3 %","31.4 %","2.9 %","47.5 %","39.0 %","13.6 %","25.5 %","56","128","184","sa547853"
"Michael Fabiaschi","Athletics (A-)","22","148",".374","1.03","21.1 %","40.0 %","38.9 %","22.9 %","2.9 %","34.4 %","24.0 %","41.7 %","25.0 %","84","196","280","sa549321"
"Chris McConnell","- - -","25","401",".243","1.14","15.9 %","44.8 %","39.3 %","39.6 %","2.8 %","49.3 %","19.8 %","30.9 %","12.0 %","456","879","1335","sa254471"
"Troy Hanzawa","- - -","25","433",".259","1.57","8.7 %","55.7 %","35.6 %","19.8 %","2.8 %","46.2 %","20.9 %","32.9 %","24.9 %","107","564","671","sa454580"
"Geulin Beltre","Royals (A)","20","515",".322","1.98","11.5 %","58.8 %","29.7 %","21.7 %","2.8 %","40.7 %","25.1 %","34.2 %","28.5 %","153","681","834","sa463212"
"Jonathan Diaz","- - -","26","355",".336","1.55","19.2 %","49.1 %","31.7 %","26.8 %","2.8 %","44.2 %","22.8 %","33.1 %","12.3 %","332","573","905","4142"
"Brent Wyatt","- - -","26","497",".320","0.96","13.7 %","42.2 %","44.1 %","17.6 %","2.8 %","45.9 %","24.0 %","30.2 %","20.4 %","342","594","936","sa455039"
"Argenis Aldazoro","Reds (R)","18","257",".294","0.83","23.1 %","34.9 %","42.0 %","26.8 %","2.8 %","55.7 %","23.9 %","20.5 %","26.7 %","151","309","460","sa546506"
"Spencer Dickinson","- - -","21","237",".359","0.69","17.2 %","33.8 %","49.0 %","15.5 %","2.8 %","37.8 %","30.4 %","31.8 %","23.8 %","152","298","450","sa600032"
"Jay Austin","- - -","20","494",".307","1.43","20.2 %","46.9 %","32.8 %","21.5 %","2.8 %","38.4 %","25.2 %","36.4 %","29.9 %","202","668","870","sa454430"
"Heiker Meneses","- - -","19","438",".394","1.21","15.4 %","46.4 %","38.2 %","10.3 %","2.8 %","44.6 %","25.3 %","30.1 %","27.5 %","187","652","839","sa506229"
"Billy Burns","Nationals (A-)","21","130",".314","1.00","14.3 %","42.9 %","42.9 %","30.6 %","2.8 %","30.0 %","38.9 %","31.1 %","25.5 %","59","157","216","12701"
"Billy Rowell","- - -","22","207",".326","1.97","18.3 %","54.2 %","27.5 %","19.4 %","2.8 %","47.5 %","20.4 %","32.1 %","23.3 %","118","341","459","sa326471"
"Danny Lehmann","- - -","25","219",".267","0.75","21.3 %","33.8 %","45.0 %","38.9 %","2.8 %","56.0 %","18.7 %","25.3 %","9.2 %","265","489","754","sa389905"
"Josh Adams","Marlins (A-)","22","228",".279","0.99","14.4 %","42.5 %","43.1 %","15.3 %","2.8 %","38.5 %","26.4 %","35.1 %","23.8 %","81","284","365","sa392238"
"C.J. Retherford","- - -","25","143",".231","1.50","15.1 %","50.9 %","34.0 %","27.8 %","2.8 %","50.0 %","19.1 %","30.9 %","8.4 %","164","303","467","sa393409"
"Roberto Ortiz","Diamondbacks (A)","22","265",".281","0.94","16.2 %","40.7 %","43.1 %","22.2 %","2.8 %","44.7 %","21.2 %","34.1 %","33.2 %","91","373","464","sa506764"
"Noe Becerra","Mexican (AAA)","24","206",".335","2.33","25.0 %","52.5 %","22.5 %","16.7 %","2.8 %","35.2 %","28.5 %","36.4 %","3.8 %","303","453","756","sa509705"
"Dustin Harrington","- - -","22","207",".336","2.61","12.8 %","63.1 %","24.2 %","11.1 %","2.8 %","55.2 %","24.0 %","20.8 %","29.7 %","36","291","327","sa526270"
"Cristian Paulino","Giants (R)","19","135",".316","1.00","20.9 %","39.6 %","39.6 %","25.0 %","2.8 %","55.6 %","27.3 %","17.2 %","16.1 %","71","152","223","sa547810"
"David Matos","Indians (R)","18","175",".202","1.47","5.3 %","56.4 %","38.3 %","27.8 %","2.8 %","48.0 %","25.0 %","27.0 %","29.2 %","117","239","356","sa596924"
"Ryan Goetz","Marlins (A-)","23","271",".293","1.19","13.2 %","47.3 %","39.6 %","9.7 %","2.8 %","35.6 %","20.2 %","44.2 %","25.5 %","143","343","486","sa598324"
"Jairo Rodriguez","- - -","22","117",".253","0.94","16.7 %","40.5 %","42.9 %","16.7 %","2.8 %","38.6 %","19.3 %","42.1 %","28.7 %","32","153","185","sa634679"
"Ketel Marte","Mariners (R)","17","252",".299","1.21","11.5 %","48.4 %","40.1 %","26.0 %","2.7 %","28.7 %","34.6 %","36.7 %","19.0 %","115","296","411","13613"
"Donnie Webb","- - -","25","334",".258","1.64","11.9 %","54.8 %","33.3 %","21.9 %","2.7 %","39.3 %","27.5 %","33.2 %","20.7 %","217","522","739","sa454797"
"Brian Esposito","- - -","32","168",".246","1.65","18.3 %","50.8 %","30.8 %","37.8 %","2.7 %","50.4 %","26.0 %","23.6 %","15.1 %","147","397","544","3085"
"Jeremy Reed","- - -","30","136",".228","1.35","13.9 %","49.5 %","36.6 %","29.7 %","2.7 %","46.2 %","24.5 %","29.3 %","7.5 %","170","286","456","4730"
"Mark Hamilton","Cardinals (AAA)","26","303",".403","1.42","15.6 %","49.5 %","34.9 %","24.3 %","2.7 %","46.5 %","21.1 %","32.4 %","7.4 %","560","697","1257","9334"
"Greg Picart","- - -","25","198",".255","2.05","20.4 %","53.5 %","26.1 %","27.0 %","2.7 %","49.0 %","20.4 %","30.6 %","12.0 %","191","374","565","sa254628"
"Tyler Bortnick","Rays (A+)","23","588",".346","1.17","19.1 %","43.6 %","37.3 %","25.0 %","2.7 %","51.0 %","20.7 %","28.4 %","13.2 %","382","624","1006","sa501942"
"Yidid Batista","- - -","21","176",".339","2.00","11.2 %","59.2 %","29.6 %","13.5 %","2.7 %","42.8 %","25.2 %","32.1 %","13.5 %","89","192","281","sa504779"
"Edwin Esquea","Phillies (R)","19","103",".261","0.70","6.0 %","38.8 %","55.2 %","16.2 %","2.7 %","36.6 %","42.3 %","21.1 %","29.3 %","48","133","181","sa507257"
"Viosergy Rosa","Marlins (A-)","21","155",".322","0.97","17.0 %","40.9 %","42.0 %","13.5 %","2.7 %","34.1 %","30.8 %","35.2 %","48.1 %","35","258","293","sa549558"
"Kellen Kiilsgaard","- - -","22","127",".198","1.03","12.8 %","44.2 %","43.0 %","43.2 %","2.7 %","44.6 %","19.6 %","35.9 %","34.7 %","39","177","216","sa549799"
"Wilfredo Petit","Cubs (R)","18","181",".207","0.72","8.0 %","38.4 %","53.6 %","36.5 %","2.7 %","42.8 %","26.9 %","30.3 %","10.3 %","75","197","272","sa553252"
"Merqui Marmolejos","- - -","17","212",".304","0.74","5.1 %","40.4 %","54.4 %","16.2 %","2.7 %","45.4 %","33.3 %","21.3 %","29.2 %","89","298","387","sa597032"
"Felipe Blanco","Padres (R)","17","152",".245","0.95","20.0 %","38.9 %","41.1 %","29.7 %","2.7 %","37.8 %","23.5 %","38.8 %","36.6 %","45","228","273","sa598819"
"Anthony Scelfo","Rays (A+)","24","444",".320","1.21","18.2 %","44.9 %","37.0 %","14.3 %","2.7 %","39.6 %","25.9 %","34.5 %","27.5 %","173","591","764","sa454967"
"Kyle Bellows","Indians (AA)","22","477",".264","1.77","12.4 %","55.9 %","31.6 %","23.2 %","2.7 %","48.1 %","20.9 %","31.0 %","14.8 %","260","671","931","sa501266"
"Juan Perez","Giants (AA)","24","497",".313","1.05","13.3 %","44.4 %","42.4 %","21.3 %","2.7 %","49.7 %","22.2 %","28.1 %","15.6 %","412","988","1400","5371"
"Hainley Statia","Brewers (AA)","25","344",".310","1.72","20.3 %","50.4 %","29.3 %","18.7 %","2.7 %","46.3 %","22.0 %","31.7 %","5.9 %","486","725","1211","sa254151"
"Christian Lara","Dodgers (A)","26","264",".307","0.89","17.4 %","39.0 %","43.6 %","13.3 %","2.7 %","39.1 %","26.6 %","34.2 %","20.6 %","152","319","471","sa254636"
"Jason Bour","- - -","24","235",".292","0.65","16.8 %","32.9 %","50.3 %","24.0 %","2.7 %","40.3 %","33.3 %","26.4 %","18.3 %","193","462","655","sa389222"
"Alan Schoenberger","- - -","22","261",".249","1.01","11.7 %","44.4 %","43.9 %","29.3 %","2.7 %","42.1 %","23.9 %","34.1 %","34.4 %","84","373","457","sa392380"
"Jake Oester","- - -","24","341",".309","1.32","18.3 %","46.5 %","35.2 %","17.3 %","2.7 %","43.4 %","24.7 %","32.0 %","19.2 %","300","680","980","sa545171"
"Jefry Puente","Cubs (R)","19","235",".288","0.61","9.7 %","34.3 %","56.0 %","30.7 %","2.7 %","30.6 %","34.0 %","35.4 %","22.4 %","178","282","460","sa547808"
"Pedro Ciriaco","Pirates (AAA)","25","289",".272","1.43","17.4 %","48.7 %","33.9 %","27.6 %","2.6 %","44.3 %","24.7 %","31.1 %","12.4 %","272","718","990","5278"
"Wladimir Sutil","- - -","26","302",".294","1.61","14.7 %","52.6 %","32.8 %","25.0 %","2.6 %","46.7 %","23.1 %","30.2 %","4.9 %","386","722","1108","sa254761"
"Ralph Henriquez","- - -","24","300",".259","1.57","15.9 %","51.3 %","32.8 %","22.4 %","2.6 %","46.4 %","22.1 %","31.5 %","11.1 %","354","649","1003","sa290179"
"Fidel Hernandez","- - -","25","264",".255","1.50","12.8 %","52.3 %","34.9 %","18.4 %","2.6 %","36.9 %","25.8 %","37.3 %","16.8 %","73","321","394","sa293865"
"Matt Kennelly","- - -","22","304",".342","1.04","19.7 %","40.9 %","39.4 %","26.3 %","2.6 %","52.5 %","23.3 %","24.3 %","10.7 %","458","715","1173","sa390294"
"Myles Schroder","Giants (R)","23","121",".326","1.03","13.5 %","43.8 %","42.7 %","13.2 %","2.6 %","35.1 %","30.9 %","34.0 %","23.5 %","36","160","196","sa392193"
"Carter Bell","Diamondbacks (A-)","21","180",".323","1.89","17.3 %","54.1 %","28.6 %","13.2 %","2.6 %","40.4 %","24.3 %","35.3 %","25.6 %","53","232","285","sa455451"
"Ernesto Manzanillo","Marlins (A+)","22","324",".304","1.61","15.4 %","52.1 %","32.5 %","10.5 %","2.6 %","41.5 %","21.6 %","36.9 %","31.8 %","59","453","512","sa455735"
"Yadil Mujica","Yankees (AA)","26","190",".262","2.39","12.8 %","61.5 %","25.7 %","28.9 %","2.6 %","37.5 %","26.3 %","36.2 %","16.3 %","82","250","332","sa491177"
"Franklin Romero","Brewers (A)","23","327",".315","1.47","7.8 %","54.9 %","37.3 %","25.0 %","2.6 %","44.6 %","26.1 %","29.3 %","42.9 %","40","503","543","sa502055"
"Jean Almanzar","- - -","22","350",".267","0.96","14.2 %","42.1 %","43.7 %","21.9 %","2.6 %","43.5 %","24.7 %","31.7 %","29.8 %","73","474","547","sa502565"
"Jorge Bishop","- - -","20","141",".194","1.39","13.3 %","50.5 %","36.2 %","39.5 %","2.6 %","53.2 %","27.9 %","18.9 %","13.2 %","67","161","228","sa504936"
"Aly Gonzalez","Red Sox (R)","20","133",".372","1.18","9.8 %","48.9 %","41.3 %","26.3 %","2.6 %","38.4 %","36.4 %","25.3 %","24.6 %","54","166","220","sa506226"
"Jairo Gomez","- - -","19","126",".333","0.82","22.5 %","34.8 %","42.7 %","13.2 %","2.6 %","50.0 %","27.7 %","22.3 %","21.7 %","42","161","203","sa507250"
"Reggie Keen","Brewers (A)","23","455",".315","1.42","15.1 %","49.8 %","35.1 %","30.7 %","2.6 %","46.4 %","24.5 %","29.2 %","27.6 %","131","583","714","sa549600"
"Jordan Keegan","White Sox (R)","21","191",".272","1.66","16.5 %","52.1 %","31.4 %","23.7 %","2.6 %","41.4 %","25.0 %","33.6 %","26.1 %","101","236","337","sa549744"
"Moises Perez","Reds (R)","18","149",".300","0.89","16.3 %","39.5 %","44.2 %","18.4 %","2.6 %","49.5 %","33.0 %","17.6 %","32.7 %","79","212","291","sa550710"
"Enderson Mercedes","- - -","18","153",".296","0.76","14.1 %","37.2 %","48.7 %","23.7 %","2.6 %","34.9 %","34.9 %","30.1 %","39.8 %","72","242","314","sa596955"
"Elvis Rubio","Brewers (R)","16","115",".197","0.79","6.8 %","41.1 %","52.1 %","34.2 %","2.6 %","48.1 %","24.7 %","27.3 %","22.7 %","62","132","194","sa597185"
"Felix Castillo","Marlins (R)","20","177",".277","0.66","9.2 %","36.2 %","54.6 %","18.2 %","2.6 %","49.3 %","27.5 %","23.2 %","7.7 %","96","177","273","sa550543"
"Jose Duarte","Marlins (A+)","26","448",".298","1.11","20.2 %","42.0 %","37.8 %","16.4 %","2.6 %","34.6 %","28.3 %","37.1 %","16.0 %","267","525","792","sa294238"
"Carlos Perez","Blue Jays (A)","20","429",".304","1.21","15.1 %","46.6 %","38.4 %","11.1 %","2.6 %","49.2 %","24.3 %","26.5 %","20.4 %","184","560","744","10642"
"Henry Mateo","Mexican (AAA)","34","506",".395","1.50","19.3 %","48.3 %","32.3 %","14.5 %","2.6 %","37.5 %","27.8 %","34.7 %","5.3 %","810","1193","2003","1461"
"Chris Robinson","Cubs (AAA)","27","240",".363","3.15","15.6 %","64.1 %","20.3 %","10.3 %","2.6 %","39.0 %","25.6 %","35.4 %","10.1 %","213","539","752","3443"
"Juan Castillo","- - -","21","271",".340","1.04","22.8 %","39.3 %","37.9 %","15.4 %","2.6 %","53.3 %","22.6 %","24.1 %","16.0 %","85","335","420","sa455720"
"Joseph Sanders","Rockies (A+)","23","113",".286","0.62","14.9 %","32.4 %","52.7 %","17.9 %","2.6 %","37.2 %","28.2 %","34.6 %","44.7 %","15","175","190","sa501457"
"Guillermo Pimentel","Rangers (A-)","21","255",".370","2.46","14.6 %","60.8 %","24.7 %","5.1 %","2.6 %","44.8 %","19.6 %","35.6 %","26.3 %","121","340","461","sa502797"
"Kaohi Downing","- - -","25","221",".374","2.03","21.9 %","52.3 %","25.8 %","20.5 %","2.6 %","44.9 %","19.2 %","35.9 %","22.8 %","94","283","377","sa503778"
"Travis Lane","Royals (R)","20","151",".330","1.05","16.7 %","42.7 %","40.6 %","28.2 %","2.6 %","42.2 %","27.5 %","30.4 %","22.9 %","76","195","271","sa546629"
"Adderling Ruiz","Nationals (R)","20","120",".412","0.87","12.0 %","41.0 %","47.0 %","10.3 %","2.6 %","52.3 %","33.7 %","14.0 %","19.3 %","46","146","192","sa551002"
"Antonio Valerio","- - -","20","170",".246","1.72","7.0 %","58.8 %","34.2 %","30.8 %","2.6 %","49.2 %","25.8 %","25.0 %","23.7 %","81","215","296","sa597689"
"Pat Donahue","Diamondbacks (R)","21","185",".324","1.69","21.6 %","49.3 %","29.1 %","23.1 %","2.6 %","37.1 %","26.6 %","36.4 %","9.8 %","120","185","305","sa599411"
"Jaider Rocha","White Sox (R)","18","162",".202","1.03","9.2 %","46.0 %","44.8 %","30.8 %","2.6 %","31.2 %","31.2 %","37.6 %","26.7 %","129","204","333","sa599550"
"Drew Maggi","- - -","22","567",".305","1.75","19.4 %","51.2 %","29.4 %","18.6 %","2.5 %","43.5 %","19.7 %","36.8 %","18.8 %","291","646","937","sa549144"
"Irving Falu","Royals (AAA)","28","437",".335","2.54","16.7 %","59.8 %","23.5 %","19.0 %","2.5 %","40.9 %","25.0 %","34.1 %","6.0 %","563","899","1462","6165"
"Jamie Johnson","Tigers (AA)","24","632",".322","1.32","16.6 %","47.4 %","36.0 %","12.7 %","2.5 %","32.5 %","27.8 %","39.7 %","12.6 %","498","863","1361","sa501504"
"Carlos Duran","Marlins (R)","19","235",".297","0.85","13.6 %","39.6 %","46.7 %","36.7 %","2.5 %","49.7 %","26.3 %","24.0 %","12.8 %","137","246","383","sa547817"
"Webster Rivas","Dodgers (R)","20","198",".315","0.67","8.3 %","36.8 %","54.9 %","30.4 %","2.5 %","37.2 %","32.4 %","30.4 %","17.8 %","101","219","320","sa547912"
"Hector Veloz","Orioles (R)","17","275",".295","0.82","10.6 %","40.4 %","49.1 %","22.8 %","2.5 %","48.2 %","32.7 %","19.1 %","30.2 %","175","361","536","sa597048"
"Mike Baxter","- - -","26","135",".318","0.88","15.7 %","39.3 %","44.9 %","12.5 %","2.5 %","40.0 %","25.6 %","34.4 %","12.3 %","150","233","383","4464"
"Francisco Arias","Mexican (AAA)","33","132",".381","1.30","9.8 %","51.0 %","39.2 %","10.0 %","2.5 %","54.6 %","19.4 %","25.9 %","4.4 %","144","285","429","sa205239"
"Julio Medina","Rays (R)","20","128",".253","1.00","8.0 %","46.0 %","46.0 %","30.0 %","2.5 %","38.0 %","34.8 %","27.2 %","18.6 %","76","145","221","sa547842"
"Bob Stumpo","- - -","23","175",".323","1.50","20.0 %","48.0 %","32.0 %","12.5 %","2.5 %","38.8 %","32.6 %","28.7 %","16.4 %","81","206","287","sa549938"
"Kervin Santiago","Blue Jays (R)","18","135",".293","1.10","13.4 %","45.4 %","41.2 %","22.5 %","2.5 %","41.6 %","24.8 %","33.7 %","18.3 %","70","159","229","sa551007"
"Alejandro Mendoza","- - -","19","132",".322","1.05","3.5 %","49.4 %","47.1 %","12.5 %","2.5 %","40.7 %","30.8 %","28.6 %","31.9 %","56","179","235","sa551269"
"Johan Tomas De La Cruz","Astros (R)","18","149",".306","0.98","16.8 %","41.1 %","42.1 %","35.0 %","2.5 %","39.2 %","35.3 %","25.5 %","33.3 %","63","198","261","sa596862"
"Cleuluis Rondon","Red Sox (R)","17","270",".213","0.59","14.2 %","31.8 %","54.1 %","35.0 %","2.5 %","31.1 %","37.2 %","31.7 %","24.1 %","193","317","510","sa596998"
"Dillon Hazlett","Mariners (R)","22","203",".318","1.65","18.5 %","50.8 %","30.8 %","25.0 %","2.5 %","44.0 %","23.1 %","32.8 %","27.8 %","102","272","374","sa599180"
"Claudio Bautista","Indians (R)","17","123",".258","1.03","12.0 %","44.6 %","43.5 %","20.0 %","2.5 %","39.6 %","28.1 %","32.3 %","24.0 %","49","155","204","sa600968"
"Brian Jeroloman","Blue Jays (AAA)","26","318",".317","0.95","20.2 %","38.9 %","40.9 %","18.5 %","2.5 %","36.8 %","26.5 %","36.8 %","8.3 %","547","739","1286","sa326780"
"Jordan Pacheco","Rockies (AAA)","25","411",".308","1.06","19.2 %","41.5 %","39.3 %","10.6 %","2.4 %","47.5 %","20.7 %","31.8 %","7.4 %","500","886","1386","2677"
"Juan Centeno","Mets (A+)","21","178",".363","1.88","10.6 %","58.3 %","31.1 %","7.3 %","2.4 %","31.0 %","28.9 %","40.1 %","17.3 %","56","210","266","7168"
"Sean Henry","Braves (AA)","25","158",".333","1.20","19.6 %","43.8 %","36.6 %","17.1 %","2.4 %","42.6 %","24.4 %","33.0 %","11.3 %","203","357","560","sa254577"
