"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Chris Nash","Indians (A)","22","463","6.3 %","21.4 %","0.29",".250",".314",".347",".661",".097","3.8",".310","-0.4","49","-4.6",".309","91","sa328237"
"Flint Wipke","- - -","26","216","11.1 %","28.2 %","0.39",".227",".310",".357",".667",".130","3.3",".301","-0.3","22","-5.0",".309","81","sa291709"
"Drew Macias","Padres (AAA)","26","344","11.3 %","16.3 %","0.70",".232",".329",".343",".673",".111","3.6",".269","-0.6","35","-8.4",".309","81","5451"
"Wilfredo Tovar","- - -","17","205","6.3 %","10.7 %","0.59",".253",".309",".339",".648",".086","8.0",".283","-0.2","22","-1.7",".309","92","10416"
"Josh Geer","Padres (AAA)","26","12","0.0 %","25.0 %","0.00",".300",".300",".400",".700",".100","0.1",".429","0.0","1","-0.3",".309","81","4781"
"Octavio Sandoval","- - -","36","261","4.6 %","8.4 %","0.55",".273",".310",".370",".679",".097","5.7",".300","-0.5","22","-13.8",".309","62","sa185699"
"Keoni Ruth","- - -","24","431","5.3 %","9.7 %","0.55",".284",".329",".342",".670",".058","4.4",".317","0.7","45","-11.0",".309","81","sa327162"
"Felix Sanchez","Red Sox (R)","19","150","6.0 %","26.0 %","0.23",".246",".291",".362",".653",".116","8.0",".333","0.3","16","-0.7",".309","96","sa503859"
"Asdrubal Cabrera","Indians (AA)","23","18","5.6 %","11.1 %","0.50",".250",".333",".313",".646",".063","7.5",".286","0.4","2","-0.3",".309","86","4962"
"Jakob Dalfonso","Braves (R)","19","152","6.6 %","13.2 %","0.50",".259",".322",".309",".632",".050","5.3",".303","0.5","16","-0.7",".309","96","sa501990"
"Marcus Lemon","Rangers (AA)","21","510","8.2 %","13.7 %","0.60",".262",".326",".333",".659",".071","5.1",".306","-0.4","51","-12.0",".309","81","sa326707"
"Oswaldo Navarro","- - -","24","405","10.1 %","19.3 %","0.53",".255",".343",".307",".649",".052","3.9",".325","0.2","40","-8.3",".309","84","3868"
"Miguel Flores","Mexican (AAA)","38","82","7.3 %","7.3 %","1.00",".284",".341",".297",".639",".014","4.6",".304","0.1","7","-4.4",".309","61","sa3001113"
"Tony Campana","- - -","23","531","7.3 %","15.8 %","0.46",".284",".336",".315",".651",".031","7.2",".342","5.7","54","-4.7",".309","92","4964"
"Yorbel Alcala","Cardinals (R)","19","159","6.3 %","13.8 %","0.45",".255",".310",".303",".614",".048","2.6",".298","-1.0","17","-3.5",".309","83","sa506577"
"Jairo Perez","Twins (R)","21","142","12.0 %","8.5 %","1.42",".217",".324",".317",".641",".100","5.5",".229","0.3","15","-0.7",".309","96","sa504599"
"Jose Lugo","Dodgers (R)","19","134","10.4 %","18.7 %","0.56",".223",".328",".259",".587",".036","4.5",".284","0.3","14","-3.0",".309","83","sa506942"
"Richard Pena","Mets (A+)","21","106","13.2 %","20.8 %","0.64",".222",".333",".300",".633",".078","4.0",".284","-0.5","11","-0.9",".309","92","sa328743"
"Mike Wilson","- - -","26","277","10.5 %","29.2 %","0.36",".196",".307",".357",".664",".162","5.8",".245","1.1","27","-6.5",".309","83","3806"
"Hector Alvarez","- - -","22","125","11.2 %","29.6 %","0.38",".229",".331",".314",".645",".086","6.7",".343","0.1","14","-1.8",".309","89","sa396225"
"Juan Gonzalez","- - -","27","288","16.0 %","20.1 %","0.79",".229",".356",".281",".637",".052","3.0",".301","0.5","29","-5.5",".309","84","sa200559"
"Jesus Gonzalez","Blue Jays (A+)","24","399","2.5 %","24.8 %","0.10",".234",".261",".417",".679",".184","4.9",".278","0.4","41","-3.4",".309","92","sa291090"
"Isaac Galloway","Marlins (A)","19","359","3.3 %","24.8 %","0.13",".268",".293",".382",".676",".115","6.5",".349","-0.8","38","-3.8",".309","91","sa454974"
"Brian Joynt","- - -","24","375","5.3 %","27.5 %","0.19",".243",".289",".403",".692",".159","5.9",".306","1.0","38","-9.1",".308","81","sa388984"
"Adrian Nieto","Nationals (R)","19","163","12.3 %","18.4 %","0.67",".228",".337",".287",".624",".059","4.3",".284","-0.7","18","-0.8",".308","95","10294"
"Cosme Valle","- - -","30","217","5.1 %","8.3 %","0.61",".276",".318",".357",".674",".080","3.0",".304","-0.5","18","-11.6",".308","61","sa210973"
"Jake Wald","Giants (AAA)","28","293","10.2 %","23.9 %","0.43",".234",".322",".349",".671",".115","5.6",".303","-0.3","30","-7.3",".308","80","sa201574"
"Adolfo Gonzalez","Dodgers (A+)","24","255","4.3 %","21.2 %","0.20",".271",".312",".377",".689",".106","4.8",".333","-1.7","27","-6.7",".308","80","sa295197"
"Chris Frey","Rockies (AAA)","25","365","6.0 %","14.5 %","0.42",".269",".318",".366",".684",".097","7.7",".307","2.3","37","-9.1",".308","80","sa291760"
"Henry Moreno","Indians (R)","18","136","13.2 %","19.1 %","0.69",".219",".331",".254",".585",".035","4.1",".278","-0.4","15","-3.1",".308","83","sa3001816"
"Ryohei Shimabukuro","Braves (R)","19","6","0.0 %","0.0 %","0.00",".333",".333",".333",".667",".000","0.1",".333","0.0","1","-0.1",".308","88","sa392825"
"Alberto Gonzalez","Nationals (AAA)","26","92","1.1 %","8.7 %","0.13",".311",".319",".367",".685",".056","4.2",".341","0.1","9","-1.3",".308","88","4906"
"John Gall","Astros (AAA)","31","445","9.2 %","15.1 %","0.61",".246",".319",".362",".681",".116","1.9",".274","-1.3","45","-11.2",".308","80","2142"
"Tim Torres","- - -","25","399","9.8 %","20.6 %","0.48",".245",".322",".333",".656",".088","6.3",".310","1.9","40","-5.5",".308","88","sa328090"
"Ernesto Genoves","Astros (R)","18","117","4.3 %","19.7 %","0.22",".234",".291",".355",".646",".121","5.0",".286","-0.1","13","-0.6",".308","95","sa503266"
"Nelson Perez","Cubs (A)","21","458","4.6 %","28.4 %","0.16",".251",".288",".391",".679",".141","4.5",".329","0.3","48","-6.8",".308","88","sa392846"
"Carl Uhl","Phillies (A-)","22","172","7.0 %","10.5 %","0.67",".237",".304",".355",".659",".118","8.7",".261","1.1","18","-1.2",".308","94","sa502076"
"Bubba Bell","- - -","26","514","11.3 %","17.5 %","0.64",".239",".324",".339",".663",".100","5.2",".285","0.6","51","-7.8",".308","87","sa294147"
"Adam Donachie","Orioles (AA)","25","326","13.8 %","24.2 %","0.57",".215",".319",".338",".657",".124","1.3",".274","-1.2","32","-5.4",".308","86","sa202394"
"Jacob Kaase","- - -","23","410","4.1 %","13.7 %","0.30",".262",".294",".392",".686",".130","5.6",".291","0.2","43","-7.8",".308","86","sa392151"
"Kelvin Ortiz","Twins (R)","17","181","13.8 %","31.5 %","0.44",".181",".322",".255",".577",".074","7.0",".286","-0.1","19","-4.1",".308","82","sa506783"
"Ramon Coronel","Mariners (R)","17","105","3.8 %","9.5 %","0.40",".258",".317",".323",".639",".065","3.6",".289","-0.2","11","-3.0",".308","78","sa504762"
"Kevin Dubler","White Sox (R)","22","144","12.5 %","24.3 %","0.51",".223",".336",".298",".633",".074","6.4",".310","0.4","15","-4.5",".308","77","sa454701"
"Ronny Calderon","- - -","21","35","2.9 %","5.7 %","0.50",".273",".294",".333",".627",".061","0.8",".290","0.0","4","-0.8",".308","82","sa3001544"
"Julian Alvarez","- - -","23","103","11.7 %","25.2 %","0.46",".188",".320",".306",".626",".118","7.2",".254","0.3","12","-2.6",".308","81","sa502617"
"Francisco Dicen","Phillies (R)","18","135","16.3 %","17.8 %","0.92",".187",".336",".243",".579",".056","4.6",".235","-0.2","14","-3.1",".308","82","sa507269"
"Ryan Coultas","Mets (AA)","27","3","0.0 %","0.0 %","0.00",".333",".333",".333",".667",".000","0.1",".333","0.0","0","-0.1",".308","85","sa254354"
"Alexis Salazar","Phillies (R)","18","101","6.9 %","11.9 %","0.58",".247",".330",".292",".622",".045","2.7",".286","-0.9","10","-2.9",".308","78","sa504869"
"Brian Jeroloman","Blue Jays (AA)","24","432","14.4 %","27.8 %","0.52",".217",".330",".316",".646",".099","2.3",".303","0.3","42","-7.3",".308","85","sa326780"
"James Cooper","Yankees (AA)","25","292","7.5 %","9.2 %","0.81",".240",".326",".322",".648",".081","5.4",".265","-0.3","29","-4.9",".308","85","sa291730"
"Juan Crousset","Rockies (R)","19","63","4.8 %","17.5 %","0.27",".288",".323",".339",".662",".051","4.3",".354","-0.7","7","-2.0",".308","77","sa516161"
"Matt Camp","- - -","25","433","6.0 %","10.9 %","0.55",".284",".329",".344",".674",".061","5.5",".314","1.7","44","-10.7",".308","81","sa327674"
"Salvador Perez","- - -","19","396","6.3 %","10.1 %","0.63",".267",".313",".356",".669",".089","3.4",".290","-0.8","43","-9.4",".308","80","7304"
"Ebert Rosario","- - -","22","531","4.3 %","13.9 %","0.31",".264",".309",".358",".666",".093","3.5",".297","-3.0","56","-9.1",".308","87","sa392772"
"Jeff Baisley","Athletics (AAA)","26","391","6.6 %","21.0 %","0.32",".248",".306",".389",".695",".141","3.5",".296","0.1","40","-10.0",".308","80","9684"
"Geraldo Valentin","Marlins (A+)","26","376","7.4 %","9.8 %","0.76",".261",".332",".309",".641",".047","3.1",".291","-1.3","38","-3.4",".308","92","sa244356"
"Denis Phipps","- - -","23","544","5.7 %","20.0 %","0.28",".237",".286",".382",".668",".145","6.0",".281","0.2","55","-5.1",".308","92","6968"
"Bo Ford","Orioles (R)","24","43","4.7 %","23.3 %","0.20",".268",".302",".341",".644",".073","5.3",".355","0.4","5","-0.2",".308","95","sa503263"
"Nelson Gomez","Orioles (R)","17","109","4.6 %","19.3 %","0.24",".258",".311",".299",".610",".041","6.8",".325","-0.5","12","-2.5",".308","82","sa3001874"
"Wilin Rosario","Rockies (A+)","20","222","4.5 %","24.8 %","0.18",".266",".297",".404",".701",".138","4.2",".336","0.1","23","-6.0",".308","80","8002"
"Brenden Webb","Orioles (R)","19","54","18.5 %","25.9 %","0.71",".186",".352",".233",".584",".047","5.4",".276","0.3","6","-0.3",".308","95","sa502672"
"Justin Christian","Orioles (AAA)","29","386","5.2 %","13.2 %","0.39",".270",".310",".374",".683",".104","8.4",".305","3.7","39","-5.5",".308","88","8297"
"Kevin Richardson","Rangers (AAA)","28","281","6.8 %","37.4 %","0.18",".216",".281",".416",".696",".200","2.6",".307","-0.2","28","-7.2",".308","80","4852"
"Ramon Flores","- - -","17","239","13.8 %","16.7 %","0.83",".208",".329",".289",".618",".081","5.9",".252","-1.1","26","-2.0",".307","91","11165"
"Jeff Lanning","Twins (A)","22","184","8.2 %","21.2 %","0.38",".250",".308",".354",".661",".104","4.8",".310","0.4","19","-2.8",".307","87","sa454930"
"Chuckie Caufield","Brewers (AA)","25","340","5.9 %","16.5 %","0.36",".255",".317",".344",".661",".089","3.3",".294","-0.4","33","-5.7",".307","85","sa328977"
"Tim Morris","Mariners (R)","21","182","9.3 %","21.4 %","0.44",".214",".324",".318",".642",".104","1.4",".257","0.0","20","-2.9",".307","87","sa501609"
"Anthony Scelfo","Rays (A)","22","540","7.6 %","19.6 %","0.39",".244",".307",".351",".659",".107","5.3",".293","-2.4","57","-6.2",".307","90","sa454967"
"Jovan Rosa","- - -","21","430","4.7 %","21.4 %","0.22",".251",".287",".387",".674",".136","3.6",".305","-0.2","44","-4.8",".307","89","sa328155"
"Greg Smith","- - -","25","6","0.0 %","0.0 %","0.00",".333",".333",".333",".667",".000","2.6",".333","0.0","1","-0.2",".307","79","3455"
"Alex Cintron","- - -","30","145","2.8 %","13.8 %","0.20",".285",".303",".387",".690",".102","5.0",".319","0.5","14","-3.8",".307","80","50"
"Cesar Valera","Cardinals (R)","17","208","4.8 %","26.4 %","0.18",".242",".304",".333",".638",".091","7.4",".331","0.3","22","-1.2",".307","95","sa503020"
"Bill Rhinehart","Nationals (AA)","24","451","6.9 %","23.3 %","0.30",".239",".292",".389",".681",".150","4.0",".290","1.1","44","-7.8",".307","85","sa389695"
"Nino Leyja","- - -","18","208","7.7 %","25.0 %","0.31",".245",".304",".351",".655",".106","6.8",".323","1.1","22","-4.1",".307","84","sa455298"
"Adam Davis","Indians (A+)","24","442","11.5 %","20.8 %","0.55",".228",".318",".338",".656",".110","3.4",".279","-2.9","46","-6.9",".307","87","sa326690"
"Mario Ivan Santana","- - -","33","354","7.6 %","7.9 %","0.96",".270",".328",".325",".653",".055","1.5",".292","-0.9","29","-19.4",".307","60","sa187685"
"Kyle Spraker","Rays (R)","23","192","6.3 %","12.0 %","0.52",".244",".323",".326",".648",".081","6.3",".277","-0.3","21","-3.1",".307","87","sa503047"
"Raul Linares","Angels (R)","18","173","7.5 %","22.0 %","0.34",".225",".298",".318",".615",".093","8.1",".298","0.4","18","-4.1",".307","82","sa505256"
"Moises Ciriaco","Orioles (R)","20","207","3.9 %","13.5 %","0.29",".261",".310",".324",".635",".064","6.8",".300","0.3","22","-1.3",".307","95","sa503230"
"Chun-Hsiu Chen","Indians (A-)","20","231","13.4 %","18.2 %","0.74",".215",".328",".308",".635",".092","4.6",".268","0.8","24","-1.8",".307","93","sa455954"
"Jose Garcia","- - -","21","441","6.8 %","12.2 %","0.56",".261",".314",".343",".657",".082","7.4",".295","0.3","45","-5.1",".307","89","sa392832"
"Clay Timpner","Giants (AAA)","26","434","7.4 %","11.5 %","0.64",".250",".309",".375",".684",".125","4.5",".269","-1.8","44","-11.4",".307","79","7333"
"Cesar Osuna","Giants (R)","19","230","7.8 %","8.3 %","0.95",".250",".316",".294",".610",".044","3.2",".271","-0.3","24","-5.5",".307","82","sa506978"
"Marques Williams","Astros (A)","23","105","7.6 %","18.1 %","0.42",".258",".324",".323",".646",".065","3.7",".324","-0.3","11","-1.2",".307","90","sa401593"
"Norris Hopper","- - -","30","453","7.7 %","5.5 %","1.40",".281",".337",".330",".667",".049","5.6",".297","0.9","45","-6.8",".307","87","2450"
"Jhon Goncalves","Twins (R)","20","187","5.9 %","29.4 %","0.20",".256",".303",".366",".669",".110","5.0",".351","-0.3","21","-3.1",".307","87","sa456464"
"Guillermo Quiroz","- - -","27","221","5.0 %","15.4 %","0.32",".244",".283",".395",".678",".151","2.1",".263","0.0","21","-4.5",".307","83","7989"
"Steven Souza Jr.","Nationals (A)","20","514","10.5 %","22.6 %","0.47",".237",".325",".318",".643",".081","5.7",".306","0.6","54","-6.2",".307","90","5667"
"Paul Hoover","Phillies (AAA)","33","281","10.3 %","23.5 %","0.44",".253",".329",".339",".667",".086","2.7",".333","-0.4","28","-4.2",".307","87","1212"
"Logan Parker","Reds (AA)","24","450","11.8 %","21.6 %","0.55",".222",".315",".334",".649",".112","3.9",".278","-1.5","44","-7.8",".307","85","sa327659"
"Mike Lyon","- - -","22","264","9.5 %","28.0 %","0.34",".231",".316",".325",".640",".094","4.1",".325","0.0","28","-2.9",".307","91","sa455130"
"Mark Hallberg","Diamondbacks (AA)","23","510","7.6 %","8.4 %","0.91",".257",".325",".323",".648",".066","4.6",".278","1.1","50","-8.8",".307","85","sa389690"
"Jared Goedert","Indians (AA)","24","359","9.5 %","13.1 %","0.72",".224",".309",".348",".657",".125","2.8",".246","0.3","35","-6.4",".306","84","sa327086"
"Edwin Esquea","Phillies (R)","17","143","9.1 %","18.2 %","0.50",".242",".315",".290",".605",".048","1.8",".294","0.3","15","-3.4",".306","81","sa507257"
"Travis Denker","- - -","23","464","10.3 %","18.8 %","0.55",".238",".320",".349",".669",".111","2.8",".284","-1.0","46","-7.1",".306","87","6155"
"Hitaniel Arias","- - -","18","137","5.8 %","32.1 %","0.18",".224",".292",".344",".636",".120","5.0",".329","-0.9","14","-4.0",".306","79","sa456093"
"Elio De La Rosa","Yankees (R)","18","212","4.2 %","25.9 %","0.16",".226",".280",".344",".623",".118","5.0",".292","-0.6","22","-5.1",".306","81","sa505522"
"Fernand Cruzado","Athletics (R)","19","37","5.4 %","21.6 %","0.25",".212",".297",".303",".600",".091","4.7",".250","-0.2","4","-0.9",".306","81","sa505982"
"Yunesky Sanchez","Diamondbacks (AA)","25","213","6.6 %","12.2 %","0.54",".266",".315",".352",".666",".085","4.7",".298","-1.0","21","-3.8",".306","85","sa381319"
"Austin McClune","Pirates (A)","21","353","7.9 %","16.7 %","0.47",".256",".323",".325",".647",".068","5.4",".310","0.6","37","-4.4",".306","89","sa326816"
"Jairo Rodriguez","Twins (R)","20","221","7.2 %","7.2 %","1.00",".235",".301",".321",".623",".087","3.1",".251","-0.1","23","-5.4",".306","81","sa634679"
"Chris Errecart","- - -","24","448","6.7 %","23.9 %","0.28",".229",".299",".358",".657",".129","4.4",".289","-1.2","44","-5.4",".306","90","sa326743"
"Mike Gosse","- - -","23","275","4.7 %","10.5 %","0.45",".261",".302",".358",".660",".097","3.5",".282","-0.5","28","-4.0",".306","88","sa455335"
"Cody Holliday","Mets (R)","21","49","18.4 %","30.6 %","0.60",".175",".327",".275",".602",".100","5.1",".280","0.2","5","-0.3",".306","94","sa502068"
"Ozzie Martinez","Marlins (A+)","21","485","8.5 %","10.5 %","0.80",".254",".323",".321",".644",".067","6.3",".285","1.2","48","-5.1",".306","90","3900"
"Andy Jenkins","- - -","25","288","4.9 %","16.0 %","0.30",".264",".302",".364",".666",".100","4.1",".308","0.8","28","-5.3",".306","84","sa294515"
"Josh Johnson","- - -","23","204","15.7 %","14.7 %","1.07",".220",".347",".268",".614",".048","5.3",".266","-0.3","20","-5.0",".306","80","sa254333"
"Miguel Garcia","White Sox (R)","19","46","2.2 %","13.0 %","0.17",".286",".318",".286",".604",".000","1.7",".333","-0.9","5","-1.1",".306","81","sa507101"
"Ivan Espinoza","- - -","20","185","9.2 %","17.3 %","0.53",".230",".319",".280",".598",".050","6.9",".287","0.5","19","-4.8",".306","80","sa3001599"
"Pedro Guerrero","Dodgers (R)","20","247","3.6 %","26.3 %","0.14",".259",".297",".375",".672",".116","5.5",".341","0.2","26","-8.2",".305","76","sa455728"
"Michael Brenly","Cubs (A)","22","371","5.4 %","14.8 %","0.36",".265",".307",".354",".661",".088","2.3",".301","-0.5","38","-6.3",".305","86","sa455866"
"Sean McCraw","Brewers (A)","23","263","14.1 %","20.5 %","0.69",".211",".331",".294",".624",".083","2.0",".273","-0.3","27","-4.4",".305","86","sa290210"
"Jon Talley","Blue Jays (A)","20","277","10.1 %","25.6 %","0.39",".228",".320",".315",".635",".087","2.1",".310","-0.1","29","-4.7",".305","86","sa389199"
"Gerardo Mambell","Cardinals (R)","19","173","8.7 %","8.7 %","1.00",".222",".343",".250",".593",".028","3.4",".246","-0.6","18","-1.3",".305","93","sa503019"
"Greg Bordes","Diamondbacks (AA)","24","48","22.9 %","16.7 %","1.38",".171",".396",".171",".567",".000","2.1",".222","0.0","5","-0.9",".305","84","sa455602"
"Ruben Contreras","Rays (R)","21","174","7.5 %","21.8 %","0.34",".226",".283",".358",".642",".132","8.0",".277","0.1","18","-1.3",".305","93","sa503238"
"Ryan Hamme","White Sox (R)","22","211","3.8 %","14.2 %","0.27",".278",".319",".333",".652",".056","7.4",".327","1.7","22","-7.1",".305","76","sa502732"
"Joshua Leyland","Athletics (R)","17","27","14.8 %","40.7 %","0.36",".150",".370",".150",".520",".000","3.4",".333","-0.5","3","-0.7",".305","81","sa501914"
"Emmanuel Burriss","Giants (AAA)","24","77","3.9 %","5.2 %","0.75",".268",".312",".366",".678",".099","7.5",".269","0.2","8","-2.1",".305","78","2917"
"Alan Sena","Athletics (R)","18","97","6.2 %","29.9 %","0.21",".229",".319",".265",".584",".036","6.5",".352","0.4","10","-2.4",".305","81","sa3001809"
"Ismael Dionicio","Angels (R)","17","126","12.7 %","23.8 %","0.53",".206",".320",".271",".591",".065","7.4",".286","-0.1","13","-3.2",".305","81","sa505252"
"Pedro Feliz","Astros (R)","18","157","15.3 %","24.2 %","0.63",".205",".331",".273",".604",".068","6.5",".287","-0.7","17","-1.2",".305","93","sa503258"
"Jonathan Mota","Cubs (AA)","22","370","9.5 %","15.9 %","0.59",".238",".324",".319",".643",".081","3.2",".284","-2.1","36","-6.8",".305","84","sa291809"
"Brandon Pinckney","- - -","27","311","1.9 %","13.2 %","0.15",".292",".308",".369",".678",".078","3.0",".331","-1.4","31","-5.2",".305","85","sa225759"
"Justin Henry","Tigers (A+)","24","478","9.4 %","8.4 %","1.13",".257",".331",".309",".639",".052","6.1",".283","1.3","47","-5.3",".305","90","sa390269"
"Ryan Skube","Padres (R)","18","117","5.1 %","22.2 %","0.23",".243",".302",".350",".651",".107","7.0",".304","-0.8","13","-3.2",".305","80","sa502980"
"Alfredo Marte","Diamondbacks (A)","20","506","4.9 %","15.4 %","0.32",".251",".294",".364",".658",".114","4.1",".287","0.1","52","-8.8",".305","86","5212"
"Yafistel Roja","Rockies (R)","17","279","9.0 %","16.1 %","0.56",".255",".322",".275",".598",".020","5.3",".310","-0.8","29","-7.0",".305","81","sa506295"
"Tyler Bighames","Cardinals (R)","18","100","10.0 %","23.0 %","0.43",".216",".300",".330",".630",".114","5.6",".277","-0.7","11","-0.8",".305","93","sa502728"
"Josh Flores","Astros (AA)","23","179","7.8 %","19.0 %","0.41",".239",".307",".344",".651",".104","7.7",".297","0.9","17","-4.8",".305","78","sa291083"
"Drew M. Anderson","- - -","26","431","7.4 %","15.8 %","0.47",".238",".296",".365",".662",".127","5.5",".278","0.1","42","-7.1",".305","86","sa253942"
"Stephen King","- - -","21","367","9.8 %","27.0 %","0.36",".226",".312",".345",".657",".119","5.7",".300","-0.5","37","-6.5",".305","85","sa326680"
"Benji Johnson","- - -","22","264","8.0 %","26.9 %","0.30",".213",".293",".366",".659",".153","1.8",".268","-0.8","27","-4.6",".305","85","sa390365"
"Javis Diaz","Phillies (A+)","25","415","9.4 %","14.7 %","0.64",".253",".326",".321",".647",".068","7.6",".296","3.0","41","-4.8",".305","90","sa295750"
"Adolfo Reina","Tigers (R)","19","83","10.8 %","21.7 %","0.50",".171",".277",".357",".634",".186","1.3",".176","-0.1","9","-0.7",".305","93","sa503320"
"Eric Shortell","Royals (R)","23","17","5.9 %","17.6 %","0.33",".214",".353",".214",".567",".000","3.0",".273","-0.3","2","-0.5",".305","80","sa492233"
"Hector Hurtado","- - -","38","244","2.5 %","16.0 %","0.15",".282",".315",".335",".650",".053","1.1",".337","0.4","20","-14.0",".304","58","sa185467"
"Oliver Dominguez","Blue Jays (R)","20","160","9.4 %","20.0 %","0.47",".225",".297",".331",".628",".106","6.0",".269","2.5","17","-1.3",".304","93","sa503884"
"David Mailman","- - -","20","460","8.3 %","16.7 %","0.49",".243",".311",".348",".659",".105","6.2",".287","0.0","47","-7.8",".304","86","sa390620"
"Stetson Banks","Dodgers (R)","21","190","8.4 %","22.1 %","0.38",".231",".309",".325",".634",".095","8.5",".296","0.1","21","-5.3",".304","80","sa502107"
"Steve Holm","Giants (AAA)","29","222","6.8 %","18.0 %","0.38",".242",".297",".394",".691",".152","1.4",".269","-0.1","22","-6.3",".304","77","3472"
"Matt Davidson","Diamondbacks (A-)","18","299","7.0 %","25.1 %","0.28",".241",".312",".319",".631",".078","2.0",".326","-1.0","30","-8.7",".304","77","7226"
"Ross Smith","Cardinals (R)","21","212","8.0 %","33.0 %","0.24",".190",".294",".359",".653",".168","7.6",".269","1.4","23","-3.9",".304","85","sa501736"
"Jacob Julius","Orioles (A)","23","194","8.8 %","30.9 %","0.28",".228",".304",".345",".649",".117","7.0",".336","-0.7","20","-2.7",".304","88","sa392924"
"Dan Black","- - -","21","250","12.4 %","20.4 %","0.61",".216",".336",".284",".620",".067","3.9",".277","-0.3","26","-3.6",".304","88","sa501741"
"Casey Kelly","- - -","19","182","10.4 %","26.9 %","0.39",".222",".302",".340",".642",".117","4.0",".297","-0.3","19","-2.4",".304","89","9174"
"Mike Loberg","Giants (A)","24","225","10.7 %","22.2 %","0.48",".222",".311",".330",".641",".108","5.3",".275","0.1","23","-3.2",".304","88","sa392052"
"Jose Martinez","Mariners (R)","16","241","4.1 %","27.0 %","0.15",".241",".290",".321",".612",".080","6.9",".329","1.3","25","-6.2",".304","80","sa506151"
"Carlos Orrantia","Mexican (AAA)","27","208","6.7 %","15.4 %","0.44",".261",".319",".330",".648",".069","4.1",".305","0.1","17","-12.0",".304","58","sa509454"
"Mitchell Boggs","Cardinals (AAA)","25","20","5.0 %","35.0 %","0.14",".235",".278",".412",".690",".176","2.6",".333","0.0","2","-0.6",".304","77","3344"
"Oliver Marmol","Cardinals (A+)","22","224","8.0 %","24.6 %","0.33",".204",".321",".301",".622",".097","5.1",".275","-0.3","22","-2.7",".304","89","sa389260"
"Adrian Pirela","Mets (R)","20","45","13.3 %","35.6 %","0.38",".162",".311",".297",".608",".135","1.2",".250","0.1","5","-1.4",".304","76","sa3001613"
"Ryan Budde","Angels (AAA)","29","307","10.1 %","23.8 %","0.42",".223",".304",".366",".670",".143","2.8",".278","-0.5","30","-8.9",".304","77","3768"
"Juan Perez","Giants (A)","22","484","4.8 %","20.9 %","0.23",".244",".283",".383",".665",".139","6.5",".291","1.8","50","-6.9",".304","88","5371"
"Jahdiel Santamaria","Braves (A)","22","229","5.2 %","16.2 %","0.32",".274",".320",".330",".650",".057","4.9",".330","-2.0","23","-3.3",".304","88","sa455904"
"Michael Sheridan","Rays (A)","21","486","5.3 %","7.8 %","0.68",".238",".278",".391",".670",".154","4.5",".229","-0.2","50","-6.9",".304","88","sa454543"
"Dan Arcila","Blue Jays (R)","18","216","8.8 %","28.2 %","0.31",".209",".295",".305",".600",".096","8.8",".304","2.0","22","-5.6",".304","80","sa506161"
"John Delaney","Brewers (A)","23","283","12.7 %","27.2 %","0.47",".207",".327",".291",".619",".084","2.0",".300","-1.1","29","-5.2",".304","85","sa454878"
"Phillip Aviola","Phillies (R)","22","41","4.9 %","14.6 %","0.33",".171",".293",".314",".607",".143","6.8",".179","0.4","4","-0.3",".304","92","sa503071"
"Jeudy Valdez","- - -","20","265","8.7 %","23.0 %","0.38",".232",".305",".338",".643",".105","8.0",".309","0.5","28","-5.2",".304","83","sa392932"
"Chris Shehan","- - -","22","382","5.8 %","23.8 %","0.24",".253",".302",".358",".660",".105","5.3",".330","-0.8","39","-6.0",".304","87","sa455237"
"Larry Cobb","- - -","23","104","5.8 %","26.0 %","0.22",".226",".301",".366",".667",".140","2.8",".286","-0.7","10","-3.1",".304","77","sa328116"
"Cesar Caamal","Mexican (AAA)","21","34","5.9 %","23.5 %","0.25",".258",".303",".355",".658",".097","0.2",".318","0.1","3","-2.0",".304","58","sa508183"
"Julio Aparicio","Royals (R)","19","244","9.0 %","27.0 %","0.33",".209",".296",".365",".661",".156","6.7",".275","-0.3","25","-8.6",".304","75","sa455630"
"Chase Austin","Marlins (A-)","21","270","6.7 %","16.7 %","0.40",".252",".302",".354",".656",".102","6.6",".294","0.8","27","-2.9",".304","91","sa501469"
"Joel Naughton","Phillies (A+)","22","311","8.4 %","16.1 %","0.52",".240",".301",".362",".663",".122","3.3",".265","0.0","31","-3.8",".303","89","sa293985"
"John Delgado","Blue Jays (R)","18","190","10.0 %","13.2 %","0.76",".235",".305",".307",".612",".072","3.8",".262","-0.3","20","-5.0",".303","80","sa506155"
"Federico Ledezma","Mexican (AAA)","30","111","6.3 %","17.1 %","0.37",".265",".318",".324",".642",".059","2.3",".325","0.2","9","-6.5",".303","58","sa3001593"
"Garrett Mock","Nationals (AAA)","26","4","0.0 %","50.0 %","0.00",".333",".333",".333",".667",".000","0.1","1.000","0.0","0","-0.1",".303","85","7335"
"Scott Rolen","Reds (AAA)","34","6","0.0 %","16.7 %","0.00",".333",".333",".333",".667",".000","2.6",".400","0.0","1","-0.1",".303","85","970"
"Jack Adams","Royals (R)","22","5","40.0 %","0.0 %","2.00",".000",".400",".000",".400",".000","5.0",".000","0.2","1","-0.1",".303","79","sa503479"
