"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Michael Kelly","Padres (AAA)","23","12",".250","4.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","25.0 %","75.0 %","7.0 %","12","31","43","sa597767"
"Kevin Comer","Astros (A+)","23","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","3","3","6","sa597802"
"Tayler Scott","Brewers (AA)","24","2",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","1","6","7","sa597840"
"Jordan Weems","Red Sox (AA)","23","79",".182","1.33","16.7 %","47.6 %","35.7 %","20.0 %","0.0 %","38.6 %","15.9 %","45.5 %","8.9 %","121","183","304","sa597862"
"Jason Creasy","- - -","24","7",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","17.4 %","5","18","23","sa598099"
"Yimmi Brasoban","Padres (AA)","22","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","1","2","3","sa598120"
"Ismael Salgado","- - -","23","168",".281","1.11","18.1 %","43.1 %","38.8 %","22.2 %","0.0 %","39.5 %","27.7 %","32.8 %","20.2 %","93","337","430","sa598291"
"Clayton Blackburn","Giants (AAA)","23","35",".308","5.00","7.7 %","76.9 %","15.4 %","0.0 %","0.0 %","47.4 %","31.6 %","21.1 %","17.7 %","42","88","130","sa598302"
"Carlos Mesa","Red Sox (A+)","28","5",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","20.0 %","3","12","15","sa598314"
"Corey Baker","- - -","26","13",".250","7.00","0.0 %","87.5 %","12.5 %","0.0 %","0.0 %","33.3 %","11.1 %","55.6 %","6.7 %","15","30","45","sa598476"
"Steve Rodriguez","Braves (AA)","26","47",".281","2.29","28.1 %","50.0 %","21.9 %","28.6 %","0.0 %","50.0 %","21.9 %","28.1 %","14.7 %","52","105","157","sa598488"
"Phil McCormick","- - -","27","4","1.000","1.00","33.3 %","33.3 %","33.3 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","0.0 %","2","13","15","sa598568"
"John Omahen","- - -","27","32",".250","2.25","18.8 %","56.3 %","25.0 %","75.0 %","0.0 %","44.4 %","22.2 %","33.3 %","9.6 %","43","82","125","sa598616"
"Jeremias Pineda","- - -","25","525",".358","2.94","14.6 %","63.8 %","21.7 %","28.4 %","0.0 %","41.7 %","23.9 %","34.4 %","9.2 %","751","1288","2039","sa598687"
"Seth Simmons","- - -","28","10",".500","3.00","0.0 %","75.0 %","25.0 %","0.0 %","0.0 %","0.0 %","16.7 %","83.3 %","12.8 %","15","24","39","sa598797"
"Bradley Roney","- - -","23","3",".500","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","22.2 %","2","7","9","sa598926"
"Matt Tomshaw","- - -","27","19",".091","4.50","0.0 %","81.8 %","18.2 %","50.0 %","0.0 %","66.7 %","16.7 %","16.7 %","17.2 %","12","52","64","sa598974"
"Greg Nappo","Marlins (AAA)","27","13",".143","2.00","0.0 %","66.7 %","33.3 %","50.0 %","0.0 %","12.5 %","37.5 %","50.0 %","1.9 %","14","38","52","sa599112"
"Carlos Gonzalez","Reds (AA)","26","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","25.0 %","1","3","4","sa599217"
"Michael Jensen","Cubs (AA)","25","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","1","2","3","sa599280"
"Sean Donatello","Marlins (AA)","25","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","1","2","3","sa599283"
"Josh D. Smith","- - -","26","4",".333","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","20.0 %","2","8","10","sa599285"
"Chris Mazza","Marlins (AA)","26","19",".182","7.00","27.3 %","63.6 %","9.1 %","100.0 %","0.0 %","33.3 %","26.7 %","40.0 %","8.0 %","11","39","50","sa599371"
"Heath Wyatt","- - -","27","4",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","17.7 %","4","13","17","sa599387"
"Stephen Peterson","- - -","28","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","50.0 %","1","3","4","sa599402"
"Erik Forgione","Pirates (A-)","23","167",".311","1.55","18.4 %","49.5 %","32.0 %","33.3 %","0.0 %","44.7 %","21.9 %","33.3 %","13.9 %","212","358","570","sa599516"
"Matt Eureste","- - -","22","102",".253","6.88","12.5 %","76.4 %","11.1 %","25.0 %","0.0 %","46.1 %","15.8 %","38.2 %","8.9 %","128","222","350","sa599522"
"Nic Coffman","- - -","23","95",".311","1.33","20.5 %","45.5 %","34.1 %","13.3 %","0.0 %","51.1 %","22.2 %","26.7 %","40.9 %","73","142","215","sa599529"
"Jimmy Moran","Reds (AA)","26","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","25.0 %","1","3","4","sa599716"
"Greg Ross","Nationals (AA)","26","6",".000","3.00","25.0 %","75.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","13.6 %","5","17","22","sa599717"
"Sikes Orvis","White Sox (A)","23","3",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","14.3 %","6","8","14","sa599731"
"Brendon Hayden","Phillies (A)","23","261",".315","0.93","23.2 %","37.0 %","39.8 %","31.9 %","0.0 %","44.3 %","26.0 %","29.7 %","12.5 %","346","570","916","sa602377"
"Jake Ehret","Reds (AA)","23","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","1","3","4","sa602390"
"Reid Redman","Royals (AA)","27","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","4","2","6","sa602392"
"Vimael Machin","- - -","22","164",".333","2.00","20.0 %","53.3 %","26.7 %","14.3 %","0.0 %","32.1 %","24.8 %","43.1 %","7.2 %","261","367","628","sa602488"
"Casey Thomas","Athletics (R)","23","133",".320","1.30","17.4 %","46.7 %","35.9 %","21.2 %","0.0 %","35.6 %","21.8 %","42.6 %","20.6 %","27","177","204","sa602591"
"Brett Bittiger","Athletics (R)","23","7",".200","0.50","40.0 %","20.0 %","40.0 %","0.0 %","0.0 %","40.0 %","20.0 %","40.0 %","22.2 %","1","8","9","sa602592"
"Jimmy Pickens","Reds (A+)","24","29",".333","2.33","9.1 %","63.6 %","27.3 %","33.3 %","0.0 %","50.0 %","16.7 %","33.3 %","22.0 %","54","64","118","sa602593"
"Chris Ellis","- - -","23","33",".333","7.50","19.0 %","71.4 %","9.5 %","0.0 %","0.0 %","36.4 %","27.3 %","36.4 %","16.4 %","28","82","110","sa602616"
"Jack Graham","Orioles (A)","23","34",".176","3.00","5.9 %","70.6 %","23.5 %","50.0 %","0.0 %","52.9 %","17.7 %","29.4 %","15.4 %","50","67","117","sa602626"
"Matt Snyder","- - -","26","35",".423","1.50","16.7 %","50.0 %","33.3 %","12.5 %","0.0 %","34.6 %","34.6 %","30.8 %","8.5 %","38","80","118","sa602687"
"Austin Davis","Blue Jays (A)","23","112",".250","3.31","17.6 %","63.2 %","19.1 %","23.1 %","0.0 %","41.7 %","23.6 %","34.7 %","11.9 %","152","277","429","sa602877"
"David Peterson","Braves (AA)","26","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","37.5 %","2","6","8","sa603091"
"Tyler Mapes","Nationals (AA)","24","27",".381","1.00","14.3 %","42.9 %","42.9 %","22.2 %","0.0 %","58.3 %","12.5 %","29.2 %","2.1 %","29","67","96","sa603121"
"Austin Voth","Nationals (AAA)","24","17",".000","3.00","0.0 %","75.0 %","25.0 %","0.0 %","0.0 %","41.7 %","33.3 %","25.0 %","8.3 %","19","41","60","sa621465"
"Jimmy Bosco","Orioles (A+)","25","40",".350","1.80","30.0 %","45.0 %","25.0 %","20.0 %","0.0 %","60.0 %","25.0 %","15.0 %","14.9 %","45","89","134","sa621485"
"J.T. Watkins","- - -","26","106",".187","1.95","12.7 %","57.7 %","29.6 %","28.6 %","0.0 %","42.7 %","16.0 %","41.3 %","15.7 %","123","254","377","sa621537"
"Aaron Barbosa","- - -","24","338",".296","2.40","15.8 %","59.4 %","24.8 %","17.2 %","0.0 %","28.9 %","21.5 %","49.6 %","6.2 %","434","772","1206","sa621576"
"Nick Routt","- - -","25","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","1","3","4","sa621594"
"Alex Swim","Twins (A+)","25","115",".224","2.23","13.4 %","59.8 %","26.8 %","7.7 %","0.0 %","46.9 %","17.4 %","35.7 %","4.5 %","137","262","399","sa621599"
"Kurt Heyer","- - -","25","17",".143","5.00","16.7 %","83.3 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","7.9 %","23","40","63","sa621615"
"Jared King","Mets (AA)","24","95",".262","0.91","28.8 %","33.9 %","37.3 %","22.7 %","0.0 %","39.3 %","26.2 %","34.4 %","10.0 %","131","218","349","sa621638"
"Richy Pedroza","Mexican (AAA)","24","448",".323","1.18","18.4 %","44.1 %","37.5 %","22.9 %","0.0 %","40.1 %","24.1 %","35.8 %","5.4 %","667","1045","1712","sa621648"
"Jayce Ray","- - -","26","181",".396","2.76","17.4 %","60.6 %","22.0 %","13.8 %","0.0 %","43.3 %","17.2 %","39.6 %","7.4 %","273","386","659","sa621655"
"Andrew Thurman","Braves (AA)","24","17",".125","2.50","12.5 %","62.5 %","25.0 %","0.0 %","0.0 %","25.0 %","37.5 %","37.5 %","8.5 %","14","45","59","sa621668"
"Stephen Perakslis","- - -","25","5",".000","3.00","0.0 %","75.0 %","25.0 %","0.0 %","0.0 %","60.0 %","0.0 %","40.0 %","11.1 %","6","12","18","sa621679"
"Humberto Castro","Mexican (AAA)","25","103",".278","1.59","17.4 %","50.7 %","31.9 %","31.8 %","0.0 %","55.1 %","29.5 %","15.4 %","6.9 %","128","233","361","sa633745"
"Jairo Rodriguez","Twins (AA)","27","46",".176","1.67","25.0 %","46.9 %","28.1 %","11.1 %","0.0 %","41.7 %","25.0 %","33.3 %","10.0 %","41","129","170","sa634679"
"Ivan Jimenez","Mexican (AAA)","23","89",".364","1.62","14.1 %","53.1 %","32.8 %","4.8 %","0.0 %","51.5 %","30.3 %","18.2 %","11.0 %","105","204","309","sa652169"
"Marco Chicuate","Mexican (AAA)","23","155",".183","2.52","11.0 %","63.7 %","25.3 %","21.7 %","0.0 %","39.2 %","25.8 %","35.1 %","10.4 %","220","416","636","sa653586"
"Juan Macias","Mexican (AAA)","22","9",".167","2.00","0.0 %","66.7 %","33.3 %","50.0 %","0.0 %","66.7 %","16.7 %","16.7 %","9.7 %","15","16","31","sa653965"
"Steven Fuentes","- - -","21","179",".226","1.51","14.6 %","51.5 %","34.0 %","25.7 %","0.0 %","47.7 %","16.8 %","35.5 %","20.9 %","201","411","612","sa655914"
"William Cuicas","- - -","21","91",".263","0.65","23.2 %","30.4 %","46.4 %","30.8 %","0.0 %","46.6 %","25.9 %","27.6 %","14.6 %","117","232","349","sa655916"
"Enger Jimenez","Phillies (R)","20","19",".214","0.71","7.7 %","38.5 %","53.8 %","14.3 %","0.0 %","50.0 %","21.4 %","28.6 %","31.0 %","6","23","29","sa655918"
"Arvicent Perez","Tigers (A)","22","290",".343","1.64","20.3 %","49.6 %","30.2 %","27.1 %","0.0 %","36.9 %","27.4 %","35.7 %","10.7 %","233","650","883","sa655950"
"Gabriel Santana","Angels (R)","20","138",".315","1.33","19.5 %","46.0 %","34.5 %","26.7 %","0.0 %","48.9 %","23.9 %","27.2 %","31.8 %","46","190","236","sa657134"
"Ayendy Perez","Angels (A+)","22","384",".355","2.16","17.9 %","56.1 %","26.0 %","18.8 %","0.0 %","35.2 %","29.3 %","35.6 %","13.8 %","381","805","1186","sa657141"
"Omar Obregon","Braves (A+)","22","354",".294","1.96","15.3 %","56.1 %","28.6 %","43.8 %","0.0 %","43.4 %","18.8 %","37.9 %","7.8 %","370","786","1156","sa657232"
"Bladimil Franco","- - -","22","187",".273","1.92","19.0 %","53.3 %","27.7 %","13.2 %","0.0 %","47.6 %","16.1 %","36.4 %","13.5 %","203","392","595","sa657265"
"Roberto Caro","Cubs (A)","22","208",".344","1.39","13.2 %","50.4 %","36.4 %","22.7 %","0.0 %","33.9 %","33.9 %","32.3 %","12.4 %","268","524","792","sa657285"
"Luis Jean","Rockies (A+)","21","306",".273","2.49","15.0 %","60.6 %","24.3 %","29.1 %","0.0 %","41.5 %","29.1 %","29.5 %","12.2 %","320","628","948","sa657310"
"Javier Lopez","Marlins (A-)","21","160",".269","2.79","20.2 %","58.8 %","21.1 %","20.8 %","0.0 %","47.0 %","22.2 %","30.8 %","10.5 %","164","388","552","sa657314"
"Jose Garcia","Mets (A)","21","78",".326","2.08","9.8 %","61.0 %","29.3 %","0.0 %","0.0 %","34.9 %","20.9 %","44.2 %","18.1 %","103","185","288","sa657393"
"Hengelbert Rojas","Mets (A-)","22","114",".242","1.88","21.0 %","51.6 %","27.4 %","23.5 %","0.0 %","50.0 %","19.7 %","30.3 %","9.1 %","182","246","428","sa657394"
"Ricardo Marcano","Cubs (A-)","21","11",".500","3.00","33.3 %","50.0 %","16.7 %","0.0 %","0.0 %","33.3 %","50.0 %","16.7 %","42.9 %","0","21","21","sa657429"
"Carlos Garay","Rangers (A-)","21","83",".297","2.50","20.0 %","57.1 %","22.9 %","18.8 %","0.0 %","46.0 %","18.9 %","35.1 %","6.8 %","66","140","206","sa657431"
"Jose Rafael De Paula","- - -","25","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0","3","3","sa657482"
"Kevin Garcia","Reds (A)","23","98",".224","1.07","21.1 %","40.8 %","38.2 %","48.3 %","0.0 %","46.8 %","16.9 %","36.4 %","9.4 %","120","242","362","sa657502"
"Arturo Michelena","Astros (A)","21","295",".295","2.42","23.8 %","53.9 %","22.3 %","11.6 %","0.0 %","44.1 %","23.0 %","32.8 %","9.7 %","371","699","1070","sa657523"
"Luis Reynoso","Astros (A+)","21","133",".329","3.64","26.1 %","58.0 %","15.9 %","45.5 %","0.0 %","39.5 %","25.0 %","35.5 %","12.3 %","155","333","488","sa657525"
"Wilkyns Jimenez","Rockies (A-)","20","145",".304","1.21","16.8 %","45.5 %","37.6 %","31.6 %","0.0 %","35.9 %","25.2 %","38.8 %","22.2 %","84","263","347","sa657572"
"Jorge Andrade","Twins (R)","21","58",".355","0.38","30.8 %","19.2 %","50.0 %","53.8 %","0.0 %","60.6 %","15.2 %","24.2 %","39.2 %","37","83","120","sa657586"
"Rafael P Valera","- - -","21","139",".356","1.35","24.7 %","43.2 %","32.1 %","19.2 %","0.0 %","32.2 %","21.8 %","46.0 %","10.1 %","212","332","544","sa657593"
"Santiago Chavez","Athletics (A)","20","273",".256","1.64","18.7 %","50.5 %","30.8 %","42.6 %","0.0 %","40.9 %","28.4 %","30.8 %","11.8 %","230","599","829","sa657706"
"Joxelier Garcia","- - -","22","34",".273","1.22","9.1 %","50.0 %","40.9 %","33.3 %","0.0 %","50.0 %","31.8 %","18.2 %","14.8 %","22","39","61","sa657800"
"Daniel Bravo","- - -","21","131",".283","2.10","27.8 %","48.9 %","23.3 %","23.8 %","0.0 %","39.0 %","24.2 %","36.8 %","14.7 %","135","294","429","sa657827"
"Mitch Nay","Blue Jays (R)","22","23",".154","1.20","15.4 %","46.2 %","38.5 %","20.0 %","0.0 %","61.5 %","15.4 %","23.1 %","57.1 %","2","40","42","sa657873"
"Nick Travieso","Reds (AA)","22","31",".125","1.60","18.8 %","50.0 %","31.3 %","20.0 %","0.0 %","31.8 %","27.3 %","40.9 %","11.3 %","33","73","106","sa657906"
"Corey Black","- - -","24","1","1.000","0.00","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","2","4","6","sa658004"
"Stephen Johnson","Reds (AAA)","25","6",".333","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","31.6 %","4","15","19","sa658027"
"Ryan Newell","Marlins (AA)","25","2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","0","3","3","sa658029"
"Nick Halamandaris","Mariners (R)","22","44",".138","7.00","17.2 %","72.4 %","10.3 %","33.3 %","0.0 %","53.3 %","26.7 %","20.0 %","20.0 %","17","58","75","sa658110"
"Zach Jemiola","Rockies (AA)","22","30",".143","5.00","0.0 %","83.3 %","16.7 %","0.0 %","0.0 %","27.8 %","38.9 %","33.3 %","14.2 %","29","84","113","sa658131"
"Dakota Bacus","Nationals (AA)","25","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0","1","1","sa658132"
"Logan Taylor","Mets (AA)","24","4",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","41.7 %","1","11","12","sa658168"
"Preston Gainey","Brewers (AA)","25","1",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","33.3 %","1","2","3","sa658177"
"Myles Smith","Diamondbacks (AA)","24","3",".333","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","4","7","11","sa658284"
"Andrew Sopko","Dodgers (AA)","21","4",".000","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","0.0 %","7","9","16","sa658286"
"John Kuchno","- - -","25","6",".000","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","25.0 %","25.0 %","50.0 %","4.4 %","6","17","23","sa658331"
"Chris Perry","Cardinals (AA)","25","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0","4","4","sa658337"
"Paul Paez","Mets (AA)","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0","1","1","sa658338"
"Hunter Adkins","- - -","25","18",".222","1.33","12.5 %","50.0 %","37.5 %","33.3 %","0.0 %","22.2 %","33.3 %","44.4 %","12.3 %","24","49","73","sa658401"
"Tejay Antone","Reds (AAA)","22","2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","2","6","8","sa658534"
"Travis Ballew","Marlins (AA)","25","2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","4","6","10","sa658550"
"Ben Turner","- - -","26","31",".120","2.00","21.7 %","52.2 %","26.1 %","0.0 %","0.0 %","52.0 %","24.0 %","24.0 %","5.3 %","41","72","113","sa658602"
"Anthony Caronia","- - -","25","122",".329","1.62","16.0 %","51.9 %","32.1 %","34.6 %","0.0 %","35.7 %","29.8 %","34.5 %","18.2 %","104","270","374","sa658633"
"Ryan Arrowood","Rockies (AAA)","25","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","5","2","7","sa658657"
"John Walter","Cardinals (AA)","25","7","1.000","0.00","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","14.3 %","9","19","28","sa658678"
"Rashad Brown","- - -","22","364",".327","2.15","17.6 %","56.3 %","26.2 %","26.9 %","0.0 %","40.5 %","25.4 %","34.1 %","11.3 %","416","845","1261","sa658792"
"Evan Van Hoosier","Rangers (AA)","22","85",".318","0.85","24.2 %","34.8 %","40.9 %","14.8 %","0.0 %","47.8 %","29.9 %","22.4 %","7.6 %","113","191","304","sa658796"
"Vance Vizcaino","Royals (R)","21","213",".318","1.88","17.3 %","54.0 %","28.7 %","9.3 %","0.0 %","31.9 %","23.6 %","44.6 %","23.2 %","76","264","340","sa658828"
"Jason Forjet","Giants (A+)","26","2",".000","0.00","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0","4","4","sa658835"
"Joseph Shaw","Mets (AA)","22","2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","2","3","5","sa658941"
"Jake Jefferies","Nationals (A-)","22","25",".227","1.25","5.3 %","52.6 %","42.1 %","37.5 %","0.0 %","21.7 %","34.8 %","43.5 %","7.8 %","22","55","77","sa658973"
"Brandon Lopez","- - -","22","201",".395","3.48","24.8 %","58.4 %","16.8 %","23.8 %","0.0 %","42.6 %","15.5 %","41.9 %","9.6 %","228","333","561","sa658974"
"Charles Vazquez","- - -","22","39",".435","0.90","17.4 %","39.1 %","43.5 %","40.0 %","0.0 %","43.5 %","21.7 %","34.8 %","24.4 %","31","59","90","sa658977"
"Brett Sunde","Athletics (A-)","21","92",".345","1.50","21.1 %","47.4 %","31.6 %","16.7 %","0.0 %","45.0 %","25.0 %","30.0 %","16.2 %","120","219","339","sa659003"
"Brad Markey","Cubs (AA)","24","15",".167","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","75.0 %","12.5 %","12.5 %","12.7 %","25","38","63","sa659004"
"Mac Seibert","- - -","22","11",".200","1.50","0.0 %","60.0 %","40.0 %","0.0 %","0.0 %","60.0 %","40.0 %","0.0 %","52.2 %","0","23","23","sa659034"
"Kevin Bradley","Indians (R)","22","17",".125","2.00","14.3 %","57.1 %","28.6 %","0.0 %","0.0 %","37.5 %","25.0 %","37.5 %","42.1 %","9","29","38","sa659036"
"Nick Lovullo","- - -","22","219",".258","1.57","14.3 %","52.4 %","33.3 %","26.5 %","0.0 %","47.4 %","21.8 %","30.8 %","6.5 %","318","607","925","sa659264"
"Thomas Lee","Cardinals (AAA)","26","10",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","5.3 %","19","19","38","sa659442"
"Adrian Gutierrez","Mexican (AAA)","25","37",".579","1.40","36.8 %","36.8 %","26.3 %","20.0 %","0.0 %","79.0 %","15.8 %","5.3 %","12.4 %","64","89","153","sa659509"
"Carlos Figueroa","Mexican (AAA)","24","395",".364","3.81","21.0 %","62.6 %","16.4 %","19.1 %","0.0 %","31.9 %","29.5 %","38.6 %","6.8 %","520","939","1459","sa659614"
"Miguel Rosario","Pirates (AA)","23","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","50.0 %","1","7","8","sa659903"
"Victor Padron","- - -","21","108",".200","7.29","13.4 %","76.1 %","10.4 %","14.3 %","0.0 %","21.4 %","21.4 %","57.1 %","7.9 %","132","274","406","sa659905"
"Ismael Martinez","Mexican (AAA)","23","76",".348","3.38","22.2 %","60.0 %","17.8 %","12.5 %","0.0 %","31.3 %","31.3 %","37.5 %","14.9 %","110","206","316","sa660373"
"Gabriel Gomez Topete","Mexican (AAA)","21","39",".250","2.80","5.0 %","70.0 %","25.0 %","40.0 %","0.0 %","35.0 %","20.0 %","45.0 %","15.6 %","65","95","160","sa681596"
"Erick Sandoval","Mexican (AAA)","23","59",".209","4.83","12.5 %","72.5 %","15.0 %","16.7 %","0.0 %","41.9 %","30.2 %","27.9 %","4.6 %","86","132","218","sa686035"
"Luis Benitez","Pirates (R)","22","123",".321","2.68","7.9 %","67.1 %","25.0 %","15.8 %","0.0 %","24.4 %","24.4 %","51.2 %","27.5 %","56","151","207","sa688600"
"B.J. Lopez","- - -","21","108",".222","1.21","22.5 %","42.5 %","35.0 %","35.7 %","0.0 %","32.5 %","24.1 %","43.4 %","6.3 %","171","240","411","sa694185"
"Danny Diekroeger","Cardinals (A+)","24","196",".348","1.27","23.9 %","42.5 %","33.6 %","15.6 %","0.0 %","45.7 %","26.1 %","28.3 %","10.1 %","246","409","655","sa705811"
"Jaron Long","- - -","24","11",".000","0.25","0.0 %","20.0 %","80.0 %","50.0 %","0.0 %","28.6 %","14.3 %","57.1 %","8.6 %","13","22","35","sa706969"
"Evan Mitchell","Reds (AA)","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","66.7 %","0","3","3","sa708969"
"Spencer Navin","Dodgers (A+)","23","34",".357","1.50","28.6 %","42.9 %","28.6 %","25.0 %","0.0 %","53.3 %","20.0 %","26.7 %","12.5 %","47","73","120","sa709022"
"Kyle Ruchim","- - -","23","48",".207","0.73","7.1 %","39.3 %","53.6 %","26.7 %","0.0 %","41.4 %","24.1 %","34.5 %","11.6 %","71","119","190","sa709542"
"Gage Smith","Brewers (AA)","25","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0","4","4","sa709581"
"Michael Johnson","Dodgers (AA)","25","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","6","1","7","sa709717"
"Gilberto Carrera","Mexican (AAA)","21","9",".000","1.33","0.0 %","57.1 %","42.9 %","66.7 %","0.0 %","57.1 %","0.0 %","42.9 %","17.7 %","14","37","51","sa728814"
"Miguel Guzman","Mexican (AAA)","20","32",".261","3.20","8.7 %","69.6 %","21.7 %","60.0 %","0.0 %","29.2 %","29.2 %","41.7 %","13.1 %","32","67","99","sa728944"
"Francisco Martinez","Mexican (AAA)","23","5",".000","0.00","0.0 %","0.0 %","100.0 %","50.0 %","0.0 %","100.0 %","0.0 %","0.0 %","10.5 %","9","10","19","sa729232"
"Jose Azocar","Tigers (A)","20","532",".366","2.70","21.5 %","57.3 %","21.2 %","3.8 %","0.0 %","32.5 %","25.5 %","42.1 %","14.7 %","537","1277","1814","sa735839"
"Mario Sanjur","Tigers (A-)","20","109",".247","0.88","22.9 %","36.1 %","41.0 %","17.6 %","0.0 %","36.5 %","25.9 %","37.7 %","9.8 %","139","227","366","sa735840"
"Junnell Ledezma","Tigers (A-)","20","125",".269","1.32","12.2 %","50.0 %","37.8 %","21.4 %","0.0 %","49.4 %","26.6 %","24.1 %","8.6 %","202","286","488","sa735849"
"Ariel Serrano","- - -","20","150",".219","1.74","13.5 %","55.0 %","31.5 %","17.1 %","0.0 %","37.8 %","21.0 %","41.2 %","21.2 %","57","212","269","sa735884"
"Wes Parsons","Braves (AA)","23","2","1.000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","1","4","5","sa736026"
"Francisco Moreno","Mexican (AAA)","26","95",".288","2.92","13.6 %","64.4 %","22.0 %","23.1 %","0.0 %","44.1 %","20.3 %","35.6 %","9.5 %","143","237","380","sa736134"
"Hanleth Otano","White Sox (R)","19","151",".355","1.56","22.5 %","47.2 %","30.3 %","7.4 %","0.0 %","36.2 %","28.7 %","35.1 %","38.4 %","53","223","276","sa736620"
"Nathanael Javier","Giants (R)","20","55",".439","3.71","15.4 %","66.7 %","17.9 %","28.6 %","0.0 %","46.3 %","24.4 %","29.3 %","44.8 %","4","83","87","sa736642"
