"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Trey York","- - -","22","54","194","233","56","38","14","3","1","33","23","33","0","42","1","1","0","3","15","1",".289","sa918139"
"Tito Polo","- - -","21","111","447","507","129","93","17","3","16","88","66","35","0","94","16","3","6","7","37","17",".289","sa657705"
"Jesus Rivera","Mexican (AAA)","38","74","201","226","58","51","7","0","0","14","17","21","4","34","1","1","2","4","1","0",".289","sa205255"
"Yeison Asencio","- - -","26","106","402","426","116","81","26","2","7","44","58","15","3","47","3","6","0","14","7","4",".289","sa548016"
"Steve Selsky","- - -","26","88","305","350","88","53","25","1","9","42","41","31","0","77","11","3","0","9","2","1",".289","12957"
"Michael Martinez","Indians (AAA)","33","27","104","114","30","19","8","1","2","12","12","9","1","21","1","0","0","1","2","2",".288","7358"
"Jin-De Jhang","- - -","23","60","208","227","60","45","14","0","1","22","23","12","0","14","3","4","0","9","1","0",".288","sa653546"
"Gregori Rivero","- - -","20","32","104","111","30","19","8","2","1","8","9","3","0","20","3","0","1","1","1","0",".288","sa735842"
"Anderson Tejeda","White Sox (R)","19","33","52","62","15","12","3","0","0","10","8","9","0","18","1","0","0","1","4","5",".288","sa828264"
"Ramon Hernandez","- - -","20","70","267","284","77","52","12","7","6","33","31","8","0","55","8","1","0","7","0","0",".288","sa828281"
"Mandy Alvarez","- - -","21","66","267","284","77","56","16","0","5","36","40","10","0","26","0","7","0","11","0","2",".288","sa913279"
"Nick Torres","- - -","23","129","503","535","145","95","36","2","12","55","58","21","2","131","8","1","1","9","10","6",".288","sa828872"
"Kevin Taylor","Mets (A+)","24","112","399","464","115","86","20","1","8","59","58","56","2","55","8","1","0","13","0","0",".288","sa599801"
"Dariel Alvarez","Orioles (AAA)","27","130","524","560","151","109","38","0","4","53","49","28","3","80","2","4","2","11","7","2",".288","15580"
"Alex Kowalczyk","Rangers (A-)","22","31","118","130","34","23","8","0","3","12","13","7","0","32","2","3","0","4","0","0",".288","sa918272"
"Jack Reinheimer","Diamondbacks (AAA)","23","132","500","560","144","107","28","7","2","64","48","48","0","93","4","4","4","9","20","11",".288","14938"
"Gianfranco Wawoe","Mariners (A+)","21","102","396","443","114","89","17","0","8","72","55","32","1","61","3","3","9","7","12","5",".288","sa596239"
"Dayon Olmo","Padres (R)","19","34","132","141","38","23","8","3","4","29","18","7","0","36","2","0","0","1","4","2",".288","sa828266"
"Elvis Perez","Indians (R)","20","36","132","149","38","26","10","1","1","24","22","14","0","31","1","2","0","3","5","1",".288","sa872780"
"Roy Morales","Marlins (A)","21","60","205","240","59","50","8","0","1","26","21","22","0","23","7","1","5","10","2","0",".288","sa829030"
"Mauricio Ramos","Royals (AA)","24","125","483","517","139","101","28","1","9","41","60","19","1","92","10","4","1","20","5","2",".288","sa597006"
"Nick Basto","- - -","22","128","483","549","139","92","31","4","12","71","68","54","4","94","6","4","2","10","0","1",".288","sa657998"
"Mike Marjama","Rays (AA)","26","74","278","307","80","48","26","1","5","38","38","19","0","46","5","3","2","12","2","0",".288","12594"
"Mark Zagunis","- - -","23","101","358","422","103","63","25","5","10","61","49","52","0","78","7","5","0","14","5","2",".288","16565"
"C.J. Retherford","Mexican (AAA)","30","107","393","439","113","73","26","0","14","66","58","34","1","55","6","5","1","12","11","3",".288","sa393409"
"Brett Nicholas","Rangers (AAA)","27","101","400","447","115","74","27","1","13","57","58","38","1","88","3","3","3","15","2","2",".288","11192"
"Luke Raley","- - -","21","66","240","275","69","45","14","6","4","34","24","18","0","50","10","5","2","6","4","4",".288","sa918048"
"Ronny Paulino","- - -","35","78","268","297","77","62","8","0","7","31","35","23","2","40","2","4","0","11","4","1",".287","2129"
"Luis Fonseca","Mexican (AAA)","31","96","362","383","104","74","18","1","11","42","56","18","3","86","0","2","1","9","5","3",".287","sa592342"
"Jose Augusto Figueroa","Mexican (AAA)","23","94","275","303","79","57","13","5","4","41","36","17","1","66","1","4","5","6","3","4",".287","sa597028"
"Bryan Tejeda","Tigers (R)","20","25","94","100","27","16","10","1","0","11","15","2","0","23","2","1","1","1","0","0",".287","sa737261"
"Woody Edwards","- - -","21","28","94","106","27","25","2","0","0","10","6","10","0","18","2","0","0","0","10","3",".287","sa876185"
"Danny Tovar","Padres (R)","17","40","101","126","29","22","5","1","1","15","9","19","0","26","3","2","0","1","7","4",".287","sa917407"
"Carlos Tovar","Red Sox (A-)","20","58","209","228","60","42","14","2","2","28","28","11","0","42","2","4","2","6","1","3",".287","sa828311"
"Carlos Machado","- - -","18","55","209","220","60","55","4","1","0","25","20","7","0","34","4","0","0","6","8","6",".287","sa872756"
"Amado Nunez","White Sox (R)","18","52","216","232","62","48","11","2","1","19","26","10","0","52","1","1","4","5","9","2",".287","sa877349"
"Andy Perez","Red Sox (A-)","23","31","108","121","31","21","10","0","0","21","10","9","0","20","3","1","0","0","4","1",".287","sa880781"
"Mike Ohlman","- - -","25","78","251","282","72","51","12","2","7","43","44","25","0","72","0","6","0","5","1","2",".287","10347"
"Erick Mejia","Dodgers (A+)","21","124","509","558","146","112","18","12","4","78","47","43","0","110","1","1","4","9","24","15",".287","sa694960"
"Daniel Robertson","Mariners (AAA)","30","114","408","460","117","85","19","7","6","50","46","42","0","41","4","3","3","14","13","2",".287","6266"
"Austin Wynns","- - -","25","80","279","306","80","56","18","0","6","37","34","20","0","46","2","3","2","13","1","0",".287","15271"
"Ismael Pena","Mariners (R)","20","42","143","155","41","31","8","1","1","11","19","10","0","21","0","2","0","2","3","3",".287","sa736758"
"BJ Boyd","- - -","22","108","443","490","127","102","14","3","8","50","59","36","3","77","4","3","4","7","8","6",".287","sa657987"
"Luis Alfonso Garcia","Mexican (AAA)","37","91","307","366","88","60","15","0","13","43","71","54","4","66","3","2","0","10","1","0",".287","sa205818"
"Taylor Snyder","Rockies (R)","21","47","171","196","49","25","15","2","7","32","27","19","0","50","5","1","0","1","7","3",".287","sa738930"
"Jose Caraballo","Royals (R)","19","48","171","191","49","33","9","1","6","28","22","13","0","40","3","1","3","0","2","3",".287","sa828151"
"Keon Broxton","Brewers (AAA)","26","47","178","199","51","25","11","7","8","30","26","20","0","60","1","0","0","1","18","8",".287","9253"
"Cole Billingsley","Orioles (A-)","22","53","192","217","55","45","6","1","3","25","15","20","0","39","1","2","2","3","14","1",".286","sa873699"
"Omar Carrizales","- - -","21","117","468","507","134","102","16","10","6","74","36","28","0","86","2","3","6","1","21","7",".286","sa736953"
"Mike Tauchman","Rockies (AAA)","25","129","475","527","136","104","24","7","1","72","51","40","2","77","2","4","6","9","23","10",".286","15274"
"Guillermo Granadillo","Mets (R)","19","68","248","281","71","54","15","0","2","26","33","25","0","33","3","2","3","8","22","8",".286","sa917297"
"Tommy Edman","Cardinals (A-)","21","66","255","310","73","50","14","5","4","61","33","48","0","29","3","4","0","4","19","3",".286","sa873704"
"Chad Huffman","Tigers (AAA)","31","122","430","511","123","68","33","5","17","78","70","61","0","93","14","6","0","11","11","5",".286","5311"
"Oswaldo Arcia","Rays (A+)","25","9","28","30","8","4","0","1","3","6","7","2","0","7","0","0","0","0","0","0",".286","10306"
"Danny Santana","- - -","25","6","21","21","6","5","0","0","1","5","1","0","0","4","0","0","0","1","2","0",".286","10322"
"Edwin Escobar","Diamondbacks (AAA)","24","10","21","21","6","5","1","0","0","2","1","0","0","6","0","0","0","0","0","0",".286","10337"
"Madison Younginer","Braves (AA)","25","23","7","7","2","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0",".286","10636"
"Adam Morgan","Phillies (AAA)","26","4","7","9","2","1","1","0","0","1","1","0","0","1","0","0","2","0","0","0",".286","12580"
"Mike Zunino","Mariners (AAA)","25","79","280","327","80","48","15","0","17","47","57","35","0","69","8","4","0","3","0","1",".286","13265"
"Tyler Naquin","Indians (AAA)","25","17","70","79","20","15","3","1","1","6","8","8","0","15","0","1","0","1","1","2",".286","13359"
"Ben Lively","- - -","24","8","14","19","4","4","0","0","0","0","2","1","0","7","0","0","4","0","0","0",".286","14932"
"Ruben Rivera","- - -","42","90","315","377","90","59","21","0","10","53","46","50","3","61","4","6","2","9","11","2",".286","1550"
"Hyun Soo Kim","Orioles (AA)","28","2","7","7","2","1","0","0","1","1","2","0","0","2","0","0","0","0","0","0",".286","18718"
"Alex Sanabia","Cubs (AAA)","27","5","7","8","2","2","0","0","0","0","0","0","0","2","0","0","1","0","0","0",".286","5350"
"Will Middlebrooks","- - -","27","71","259","275","74","40","22","2","10","38","49","9","2","62","2","4","1","6","1","1",".286","7002"
"Eric Sogard","Athletics (A+)","30","2","7","7","2","2","0","0","0","1","1","0","0","2","0","0","0","0","0","0",".286","7927"
"Danny Martin","Cardinals (A-)","21","13","35","46","10","6","4","0","0","11","3","9","0","5","0","0","2","0","2","0",".286","sa185617"
"Wynston Sawyer","- - -","24","92","308","390","88","55","20","1","12","53","54","64","0","58","12","5","1","4","3","4",".286","sa548430"
"Tyler Bremer","- - -","26","25","7","8","2","2","0","0","0","0","0","0","0","3","0","0","1","0","0","0",".286","sa550011"
"Tim Shibuya","- - -","26","12","7","9","2","2","0","0","0","4","0","1","0","3","0","0","1","0","1","0",".286","sa580380"
"Jaime Valenzuela","Mexican (AAA)","26","37","28","30","8","8","0","0","0","8","0","2","0","5","0","0","0","1","0","0",".286","sa594836"
"Davinson Pimentel","Nationals (R)","19","16","49","54","14","13","1","0","0","4","5","3","0","8","1","0","1","0","0","0",".286","sa828410"
"Jose Miguel Medina","Mets (R)","19","63","231","260","66","51","9","2","4","34","33","27","0","46","0","2","0","3","8","3",".286","sa828865"
"Dexture McCall","Astros (A)","22","108","399","446","114","81","21","3","9","45","58","39","1","87","4","4","0","10","0","0",".286","sa829535"
"Yousamot Cota","Mexican (AAA)","22","41","70","80","20","14","2","0","4","9","11","8","0","14","1","0","1","2","0","0",".286","sa869754"
"Donny Sands","- - -","20","30","112","122","32","26","4","0","2","10","13","7","0","13","1","2","0","7","2","0",".286","sa875201"
"Michael Hickman","White Sox (R)","19","16","49","58","14","10","4","0","0","6","2","5","0","18","3","0","1","2","0","0",".286","sa876234"
"Deion Tansel","- - -","22","32","105","119","30","23","6","0","1","14","10","5","0","6","7","0","2","3","1","2",".286","sa918795"
"Roger Gonzalez","- - -","22","11","35","41","10","6","3","0","1","3","4","5","0","7","1","0","0","1","0","0",".286","sa919154"
"Jaycob Brugman","- - -","24","132","543","609","155","103","33","7","12","77","87","52","2","121","4","9","1","6","7","6",".285","14936"
"Nick Tanielu","- - -","23","130","508","551","145","107","24","3","11","58","76","29","0","82","5","5","2","11","6","2",".285","sa829082"
"Alec Keller","Nationals (A+)","24","117","438","478","125","97","20","5","3","57","63","35","1","78","1","2","2","4","14","2",".285","sa829219"
"Jose Ruiz","Mexican (AAA)","31","110","417","467","119","76","21","1","21","54","73","44","4","58","1","4","1","23","8","4",".285","sa523975"
"Socrates Brito","- - -","23","77","319","333","91","66","10","8","7","47","43","13","0","65","0","1","0","6","7","6",".285","12944"
"Charles Leblanc","Rangers (A-)","20","61","228","263","65","48","12","4","1","36","15","31","1","54","4","0","0","3","1","3",".285","sa738521"
"Brandon Bednar","- - -","24","123","442","476","126","104","14","2","6","54","61","16","0","86","9","6","3","13","8","5",".285","sa737887"
"Zoilo Almonte","- - -","27","108","414","458","118","77","20","1","20","65","78","41","2","77","1","2","0","12","1","2",".285","6732"
"Michael McKenry","- - -","31","65","200","251","57","32","14","4","7","41","38","47","0","56","3","1","0","4","2","2",".285","9628"
"Kelby Tomlinson","- - -","26","51","193","221","55","46","8","1","0","28","21","22","0","27","3","1","1","5","12","3",".285","13005"
"Jonathan Reynoso","Reds (A+)","23","112","386","412","110","99","8","3","0","49","36","17","0","91","3","2","4","5","31","11",".285","sa551309"
"John Sansone","Reds (R)","22","50","193","211","55","37","12","1","5","34","25","12","0","51","4","2","0","2","4","3",".285","sa659304"
"Luis Mendoza","Phillies (R)","18","49","186","218","53","40","10","2","1","28","32","19","0","19","9","4","0","3","5","4",".285","sa826647"
"Tim Locastro","- - -","23","131","530","587","151","114","25","6","6","88","52","23","0","66","25","6","3","9","24","6",".285","15124"
"Joe McCarthy","- - -","22","104","351","430","100","68","21","3","8","51","60","61","2","68","10","8","0","4","19","5",".285","sa858039"
"Curtis Terry","- - -","19","48","172","186","49","25","18","1","5","24","26","9","0","45","4","1","0","2","0","0",".285","sa875607"
"Pablo Olivares","Yankees (R)","18","47","158","186","45","30","13","2","0","26","20","15","0","25","10","2","1","6","7","2",".285","sa872547"
"Kyle Tucker","- - -","19","117","432","497","123","82","25","7","9","56","69","50","5","81","6","9","0","8","32","12",".285","18345"
"Jorge Alfaro","Phillies (AA)","23","97","404","435","115","77","21","2","15","68","67","22","0","105","4","4","1","9","3","2",".285","12180"
"Andy Ibanez","- - -","23","130","492","563","140","88","36","3","13","67","66","54","3","75","3","6","5","14","15","10",".285","sa914201"
"Jim Haley","Rays (A-)","21","65","246","272","70","59","7","3","1","27","19","20","0","42","3","3","0","1","13","7",".285","sa918418"
"Jesus Sucre","- - -","28","33","109","114","31","26","4","1","0","8","14","3","0","16","1","0","1","2","0","1",".284","5942"
"Daniel Jimenez","Reds (R)","20","30","109","120","31","25","3","3","0","13","12","7","0","17","4","0","0","3","3","1",".284","sa736876"
"Tim Lopes","Mariners (AA)","22","131","510","581","145","116","23","5","1","74","49","54","0","88","7","5","5","20","26","6",".284","sa658008"
"Raymundo Moreno","Yankees (R)","18","56","204","248","58","48","10","0","0","34","21","25","0","28","11","7","1","6","17","3",".284","sa885129"
"Chantz Mack","- - -","25","129","496","586","141","103","18","6","14","75","89","83","1","125","3","4","0","9","5","3",".284","sa738471"
"Jose Tabata","- - -","27","60","190","229","54","42","9","1","2","29","27","29","0","29","7","3","0","9","4","1",".284","2411"
"Daniel Brito","Phillies (R)","18","47","190","215","54","37","10","5","2","35","25","21","0","27","1","2","1","2","7","2",".284","sa872732"
"Tyler Bates","Angels (R)","22","31","95","118","27","19","8","0","0","16","17","15","0","19","4","2","2","2","5","4",".284","sa919016"
"Grant DeBruin","- - -","26","77","278","315","79","58","16","0","5","35","33","32","0","41","1","4","0","5","3","1",".284","sa869551"
"Sergio Alcantara","- - -","19","79","271","314","77","64","10","2","1","38","26","31","0","40","2","5","5","8","9","5",".284","sa739641"
"Jose Rosario","- - -","24","71","264","277","75","55","14","2","4","37","30","7","0","52","3","2","1","11","7","4",".284","sa507166"
"Mickey Moniak","Phillies (R)","18","46","176","194","50","34","11","4","1","27","28","11","0","35","5","2","0","3","10","4",".284","sa917920"
"Jon Del Campo","Mexican (AAA)","28","96","345","378","98","73","21","1","3","40","36","21","6","49","3","3","6","7","10","10",".284","sa328104"
"Jose Aguilar","Mexican (AAA)","26","98","345","401","98","73","19","3","3","61","42","36","0","47","6","7","7","8","18","4",".284","sa546354"
"Donnie Dewees","- - -","22","129","514","577","146","102","25","14","5","90","73","39","2","87","7","8","9","6","31","5",".284","sa858802"
"Jurickson Profar","Rangers (AAA)","23","42","169","189","48","34","9","0","5","28","26","16","0","26","3","0","1","5","4","3",".284","10815"
"Carlos Tocci","Phillies (A+)","20","127","500","556","142","111","26","2","3","66","50","34","0","76","5","8","9","10","13","6",".284","14558"
"Nelson Hernandez","White Sox (R)","20","31","81","90","23","21","1","1","0","12","5","6","0","18","1","0","2","1","2","1",".284","sa830242"
"James Nelson","Marlins (R)","18","43","162","180","46","35","10","0","1","26","24","14","0","30","2","2","0","3","7","3",".284","sa875753"
"Lance Jones","- - -","23","53","162","209","46","36","6","3","1","37","20","35","0","40","6","3","3","4","18","4",".284","sa876262"
"Franklin Barreto","- - -","20","123","479","525","136","96","25","4","11","65","53","36","1","94","7","2","1","10","30","17",".284","15519"
"Casey Gillaspie","- - -","23","132","472","560","134","80","34","2","18","78","64","80","2","117","3","5","0","9","5","2",".284","sa827177"
"Yariel Gonzalez","- - -","22","41","155","175","44","30","13","0","1","13","20","16","0","25","0","3","1","4","2","0",".284","sa920278"
"Sabriel Polanco","Rays (R)","21","60","229","259","65","42","15","2","6","40","37","24","0","28","6","0","0","7","6","0",".284","sa872788"
"Samir Duenez","- - -","20","138","532","579","151","100","33","5","13","64","100","39","3","86","4","3","1","8","26","4",".284","sa739574"
"Casey McElroy","Padres (AAA)","26","69","222","249","63","43","17","2","1","30","28","21","1","35","1","3","2","6","0","0",".284","sa577018"
"Chris Marrero","Red Sox (AAA)","27","131","490","544","139","84","30","2","23","63","71","46","4","85","2","6","0","9","0","0",".284","2852"
"Steven Moya","Tigers (AAA)","24","97","409","426","116","70","23","3","20","60","66","15","2","96","1","1","0","10","3","0",".284","11854"
"Jonathan Jones","Mexican (AAA)","26","22","67","81","19","13","2","0","4","15","16","12","0","6","1","0","1","1","1","3",".284","sa526453"
"Randy Ventura","Braves (R)","18","53","194","227","55","48","2","4","1","34","32","25","1","31","1","6","1","4","15","6",".284","sa872499"
"Randy Cesar","- - -","21","66","254","280","72","57","9","2","4","35","29","20","0","77","0","3","3","5","0","0",".283","sa657542"
"Joe Bennie","- - -","25","132","508","574","144","100","31","0","13","73","76","57","0","134","6","2","1","14","6","7",".283","sa738417"
"Ivan Araujo","Mexican (AAA)","32","73","187","209","53","44","7","0","2","24","22","12","0","50","3","3","4","6","5","4",".283","sa509253"
"Luis Ayala","Cubs (R)","20","46","187","203","53","43","5","4","1","26","19","11","0","37","3","2","0","2","19","7",".283","sa826649"
"Matt Oberste","Mets (AA)","24","124","413","462","117","85","21","2","9","53","54","38","1","80","2","9","0","9","1","2",".283","sa737845"
"Blaine Prescott","Rangers (A-)","20","54","226","250","64","40","16","3","5","33","26","20","0","50","2","1","1","3","11","2",".283","sa829215"
"P.J. Higgins","Cubs (A)","23","121","445","537","126","95","30","1","0","57","40","72","1","75","8","4","8","10","3","1",".283","sa875573"
"Humberto Maldonado","Twins (R)","18","48","166","193","47","32","11","3","1","21","24","21","0","56","2","4","0","5","14","10",".283","sa917169"
"Dylan Davis","- - -","22","126","484","545","137","79","27","5","26","74","92","52","2","119","5","4","0","6","4","1",".283","sa709037"
"Jose Layer","Giants (R)","19","15","53","61","15","10","5","0","0","9","9","5","1","7","1","0","2","0","1","4",".283","sa918284"
"Joe Venturino","- - -","21","39","106","123","30","25","5","0","0","17","11","12","0","21","3","0","0","3","1","0",".283","sa918894"
"Dylan Cook","Dodgers (R)","22","17","53","59","15","10","3","1","1","2","4","6","0","12","0","0","0","1","0","0",".283","sa919822"
"Brett Sullivan","Rays (A)","22","118","470","501","133","86","34","0","13","75","81","24","2","70","0","6","1","11","17","4",".283","sa857232"
"Emilio Guerrero","- - -","23","86","311","345","88","49","23","3","13","47","56","25","1","67","2","5","2","6","6","1",".283","sa597507"
"Yhordegny Kelly","Blue Jays (R)","19","60","205","257","58","43","11","0","4","27","29","38","0","62","13","1","0","3","1","1",".283","sa917180"
"Jose Rondon","- - -","22","120","456","491","129","96","25","2","6","53","53","16","1","78","3","4","12","5","13","5",".283","14140"
"Kyle Smith","- - -","22","42","152","174","43","20","11","3","9","28","33","9","0","56","12","1","0","3","1","1",".283","sa919534"
"Robbie Garvey","- - -","27","72","251","286","71","55","10","4","2","38","20","27","0","48","0","2","4","2","14","7",".283","sa549644"
"David Lozano","- - -","18","40","99","125","28","24","3","1","0","19","7","15","0","9","8","2","1","2","9","4",".283","sa917120"
"Dustin DeMuth","- - -","24","130","481","539","136","101","25","4","6","56","51","35","2","136","19","4","0","13","2","4",".283","sa709557"
"Jake Peter","- - -","23","130","481","541","136","103","27","0","6","57","53","48","2","96","5","6","1","11","8","2",".283","sa829115"
"Jeimer Candelario","- - -","22","132","474","553","134","78","39","4","13","74","77","70","2","99","4","5","0","15","0","2",".283","13621"
"Angelo Castellano","Royals (R)","21","64","237","273","67","51","10","4","2","50","47","21","0","26","6","4","5","3","11","5",".283","sa657521"
"Billy Burns","- - -","26","12","46","49","13","12","1","0","0","7","4","2","0","16","0","0","1","0","4","0",".283","12701"
"Preston Tucker","- - -","25","59","230","253","65","40","14","3","8","36","32","17","1","58","2","4","0","3","1","1",".283","13633"
"Cesar Puello","Yankees (AAA)","25","78","230","289","65","47","13","0","5","35","31","35","1","56","18","3","3","9","18","3",".283","7216"
"Carlos Peguero","Cardinals (AAA)","29","44","138","155","39","28","6","0","5","19","27","15","3","41","1","1","0","0","3","0",".283","8760"
"Christian Lopes","- - -","23","123","460","518","130","90","31","3","6","64","56","44","0","83","8","4","2","12","10","4",".283","sa601044"
"Robert Garcia","Cubs (A-)","22","49","184","205","52","34","13","3","2","29","19","15","0","53","3","1","2","1","5","1",".283","sa742871"
"Anderson Tejeda","- - -","18","66","269","288","76","42","14","10","10","46","47","18","0","73","0","1","0","1","7","0",".283","sa872474"
"Carlos Pulido","Red Sox (R)","18","66","223","274","63","52","9","1","1","36","27","35","1","24","12","4","0","7","1","2",".283","sa872863"
"Kyle Barrett","Marlins (A)","22","101","354","393","100","85","10","3","2","39","32","25","0","67","4","4","6","3","17","5",".282","sa858028"
"Dustin Peterson","Braves (AA)","21","132","524","578","148","96","38","2","12","65","88","45","1","100","5","4","0","8","4","1",".282","15189"
"Nathan Lukes","- - -","21","115","432","487","122","85","23","8","6","62","37","40","0","74","6","4","5","7","15","9",".282","sa875215"
"Nick Longhi","Red Sox (A+)","20","124","471","535","133","88","40","3","2","56","77","50","2","106","3","9","2","11","2","3",".282","sa738434"
"Danny Diekroeger","Cardinals (A+)","24","46","170","196","48","34","13","1","0","21","19","18","0","33","7","1","0","2","3","2",".282","sa705811"
"Juan Hernandez","- - -","20","48","170","208","48","43","3","1","1","31","23","32","0","17","4","1","1","1","12","7",".282","sa737365"
"Junior Soto","Indians (R)","19","26","85","91","24","10","11","1","2","14","12","4","0","27","1","1","0","0","1","0",".282","sa829108"
"Jake Cronenworth","- - -","22","116","425","506","120","91","18","7","4","81","57","67","1","83","9","3","2","9","14","8",".282","sa857694"
"Christopher De Jesus","Indians (R)","19","28","85","94","24","19","3","2","0","9","11","6","0","13","0","0","3","1","2","3",".282","sa873490"
"Rafael Devers","Red Sox (A+)","19","128","503","546","142","91","32","8","11","64","71","40","2","94","1","2","0","5","18","6",".282","17350"
"Hector Paez","Mexican (AAA)","38","67","209","221","59","46","13","0","0","18","28","7","3","19","1","3","1","4","2","1",".282","sa508233"
"Rodolfo Amador","Mexican (AAA)","23","87","287","301","81","58","18","0","5","38","28","9","3","22","2","0","3","10","3","0",".282","sa652484"
"Bryce Denton","Cardinals (R)","18","54","202","225","57","46","7","0","4","34","26","20","0","37","3","0","0","9","2","1",".282","sa874798"
"Charlie Tilson","Cardinals (AAA)","23","100","351","395","99","71","16","8","4","53","34","33","0","51","3","4","4","6","15","3",".282","12983"
"Trey Mancini","- - -","24","142","546","611","154","103","26","5","20","78","68","58","1","140","6","1","0","17","2","2",".282","15149"
"Ryan Hanigan","- - -","35","12","39","49","11","10","1","0","0","5","7","7","0","9","2","1","0","0","0","0",".282","4952"
"Christian Marrero","Phillies (AA)","29","82","195","244","55","36","11","0","8","36","32","46","1","38","2","1","0","5","0","1",".282","sa326115"
"Carlos Garay","Rangers (A-)","21","22","78","83","22","20","2","0","0","6","11","4","0","5","0","1","0","6","0","0",".282","sa657431"
"Darick Hall","Phillies (A-)","20","57","195","226","55","27","19","0","9","27","29","13","1","57","16","2","0","3","0","2",".282","sa918293"
"Alberto Carreon","Mexican (AAA)","28","80","266","306","75","52","18","3","2","50","23","30","0","57","1","0","9","7","4","5",".282","sa508493"
"Max Kepler","Twins (AAA)","23","30","110","128","31","20","4","6","1","16","19","16","1","14","0","2","0","4","1","1",".282","12144"
"Errol Robinson","Dodgers (R)","21","55","220","243","62","42","17","1","2","40","26","17","0","42","2","2","2","5","18","2",".282","sa857819"
"Brett Barbier","Phillies (A-)","22","32","110","120","31","20","8","1","2","14","10","8","0","28","1","1","0","1","0","0",".282","sa918334"
"Eugenio Velez","- - -","34","74","291","335","82","64","12","2","4","57","32","32","3","46","3","4","5","5","14","6",".282","3893"
"Rafael Bautista","Nationals (AA)","23","136","543","607","153","133","12","4","4","77","39","45","0","94","8","3","8","5","56","10",".282","15769"
"Gary Sanchez","Yankees (AAA)","23","71","284","313","80","48","21","1","10","39","50","21","0","45","5","3","0","4","7","1",".282","11442"
"Mark Payton","- - -","24","123","426","488","120","86","18","6","10","69","62","49","4","68","3","3","7","7","11","5",".282","sa549855"
"Daniel Sanchez","Mexican (AAA)","23","36","71","76","20","17","2","0","1","8","8","2","0","11","1","1","1","0","0","0",".282","sa736483"
"David Edwards","- - -","23","56","213","238","60","36","14","2","8","39","35","19","0","57","2","3","1","2","8","1",".282","sa919331"
"Brandon Barnes","Rockies (AAA)","30","64","238","255","67","47","13","2","5","30","32","15","1","58","0","1","1","4","11","5",".282","629"
"Cristian Inoa","Rangers (R)","16","65","238","282","67","46","16","2","3","44","21","31","0","41","10","2","1","4","16","4",".282","sa917277"
"T.J. Bennett","- - -","23","71","238","268","67","39","18","1","9","34","33","21","0","71","7","1","1","5","2","1",".282","sa917904"
"Jose Azocar","Tigers (A)","20","129","501","532","141","122","11","8","0","56","51","25","2","119","1","3","2","19","14","5",".281","sa735839"
"Nicky Lopez","Royals (R)","21","62","231","283","65","48","6","5","6","54","29","35","0","30","10","4","3","3","24","4",".281","sa918022"
"Brayan Hernandez","- - -","18","64","263","286","74","50","14","4","6","43","34","17","1","59","2","2","2","3","21","5",".281","sa876536"
"Cody Daily","White Sox (A)","23","118","423","480","119","85","26","4","4","46","44","46","0","72","6","3","2","12","1","0",".281","sa877350"
"Ryan Mountcastle","Orioles (A)","19","115","455","489","128","86","28","4","10","53","51","25","0","95","3","6","0","10","5","4",".281","sa874734"
"Jose Peraza","Reds (AAA)","22","71","288","322","81","61","15","3","2","40","21","21","0","43","2","1","10","4","10","7",".281","13593"
"Daniel Hinojosa","- - -","31","44","96","113","27","24","1","1","1","18","10","12","1","29","0","2","3","2","6","1",".281","sa509451"
"Juan Martinez","Reds (R)","17","19","64","82","18","13","5","0","0","10","9","9","0","13","7","2","0","1","0","1",".281","sa917056"
"Alex Liddi","Mexican (AAA)","27","110","409","462","115","60","28","4","23","72","91","44","2","118","2","6","1","8","11","2",".281","5411"
"Rhys Hoskins","Phillies (AA)","23","135","498","589","140","75","26","1","38","95","116","71","1","125","11","9","0","8","8","3",".281","16472"
"Jasrado Chisholm","Diamondbacks (R)","18","62","249","270","70","48","12","1","9","42","37","19","0","73","1","1","0","1","13","4",".281","sa919327"
"Cristhian Pedroza","Rays (R)","17","58","217","254","61","48","12","1","0","31","20","27","0","34","8","1","1","3","10","8",".281","sa917110"
"Brady Conlan","White Sox (R)","22","67","274","296","77","53","15","1","8","38","41","12","0","50","5","2","3","4","4","0",".281","sa918530"
"Alfredo Lopez","Mexican (AAA)","26","63","121","135","34","28","6","0","0","18","13","10","0","17","1","0","3","3","6","1",".281","sa549427"
"Dustin Fowler","Yankees (AA)","21","132","541","574","152","95","30","15","12","67","88","22","0","86","4","5","2","9","25","11",".281","17098"
"Donnie Walton","Mariners (A-)","22","43","178","203","50","36","8","1","5","43","23","22","0","24","1","1","1","5","6","0",".281","sa659038"
"Kleiber Maneiro","Yankees (R)","19","33","89","92","25","20","5","0","0","14","5","2","0","17","1","0","0","1","7","0",".281","sa916979"
"Zach Vincej","Reds (AA)","25","121","399","438","112","82","24","3","3","45","47","25","0","85","6","4","4","9","7","6",".281","13269"
"Alberto Rosario","Cardinals (AAA)","29","39","114","124","32","27","5","0","0","8","13","6","0","20","2","2","0","6","0","0",".281","7125"
"Hector Garanzuay","Mexican (AAA)","35","76","171","204","48","38","7","0","3","24","18","24","2","21","2","4","3","2","2","0",".281","sa502223"
