"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Deibinson Romero","Twins (A)","21","162",".333","0.85","16.8 %","38.3 %","44.9 %","33.3 %","6.3 %","44.7 %","21.1 %","34.2 %","29.2 %","37","230","267","sa328505"
"Yeldrys Molina","- - -","19","146",".381","1.03","19.8 %","40.7 %","39.5 %","31.3 %","6.3 %","51.7 %","20.7 %","27.6 %","27.7 %","86","196","282","sa328849"
"Warren McFadden","- - -","22","131",".261","1.28","15.1 %","47.7 %","37.2 %","21.9 %","6.3 %","45.6 %","25.6 %","28.9 %","23.7 %","60","168","228","sa389175"
"Michael Wing","- - -","19","143",".343","1.81","15.1 %","54.7 %","30.2 %","18.8 %","6.3 %","38.0 %","21.3 %","40.7 %","20.3 %","54","178","232","sa392185"
"Joel Collins","- - -","22","194",".324","0.95","12.6 %","42.7 %","44.8 %","25.0 %","6.3 %","51.4 %","26.0 %","22.6 %","17.9 %","61","219","280","sa397030"
"Jeremie Tice","Indians (A-)","21","269",".351","0.74","15.8 %","35.8 %","48.5 %","8.8 %","6.3 %","41.5 %","31.8 %","26.7 %","31.4 %","124","369","493","sa454601"
"Jake Shaffer","Mariners (R)","20","103",".301","3.00","8.6 %","68.6 %","22.9 %","18.8 %","6.3 %","41.3 %","16.0 %","42.7 %","24.7 %","53","186","239","sa455231"
"Dwayne Bailey","Angels (R)","21","141",".389","3.69","13.8 %","67.8 %","18.4 %","12.5 %","6.3 %","44.6 %","19.6 %","35.9 %","24.5 %","49","200","249","sa455286"
"Matt Stiffler","Reds (R)","22","108",".288","2.44","14.1 %","60.9 %","25.0 %","12.5 %","6.3 %","47.8 %","13.4 %","38.8 %","18.8 %","79","134","213","sa455509"
"Steve Braun","Brewers (R)","23","85",".220","2.13","12.3 %","59.6 %","28.1 %","12.5 %","6.3 %","32.8 %","27.9 %","39.3 %","33.6 %","16","124","140","sa461019"
"Matt Kramer","- - -","22","40",".219","0.88","9.1 %","42.4 %","48.5 %","50.0 %","6.3 %","45.5 %","30.3 %","24.2 %","22.2 %","9","45","54","sa462328"
"Jose Garcia","Red Sox (R)","17","271",".311","1.52","16.6 %","50.3 %","33.1 %","33.3 %","6.3 %","45.5 %","27.6 %","26.9 %","33.7 %","142","401","543","sa503857"
"Breiner Soto","Mets (R)","18","236",".351","1.46","11.9 %","52.2 %","35.8 %","14.6 %","6.3 %","40.3 %","24.5 %","35.3 %","43.8 %","61","389","450","sa504813"
"Cesar Tapia","Mexican (AAA)","25","424",".345","0.90","20.6 %","37.7 %","41.7 %","27.8 %","6.3 %","50.7 %","24.5 %","24.8 %","5.6 %","542","885","1427","sa508485"
"Daniel Descalso","- - -","21","498",".269","1.43","17.4 %","48.5 %","34.0 %","18.6 %","6.2 %","48.7 %","20.6 %","30.7 %","16.0 %","258","686","943","8392"
"Matt Rogelstad","- - -","25","407",".317","0.99","16.3 %","41.7 %","42.0 %","12.4 %","6.2 %","44.8 %","29.2 %","26.0 %","24.4 %","114","513","627","sa226360"
"Jonny Tucker","Orioles (AA)","24","477",".312","1.63","14.9 %","52.7 %","32.4 %","16.8 %","6.2 %","43.3 %","23.3 %","33.3 %","17.5 %","233","642","875","sa254902"
"Tyler Henley","- - -","23","391",".315","1.02","21.6 %","39.5 %","38.8 %","12.4 %","6.2 %","43.1 %","25.8 %","31.1 %","19.7 %","126","467","593","sa389904"
"Ryan Klosterman","Blue Jays (AA)","26","380",".274","1.15","12.9 %","46.7 %","40.4 %","29.9 %","6.2 %","49.4 %","22.7 %","27.9 %","23.6 %","198","484","682","sa254350"
"Derrick Mitchell","Phillies (A)","21","497",".279","0.71","17.2 %","34.3 %","48.5 %","28.7 %","6.2 %","52.1 %","20.9 %","27.1 %","23.8 %","109","626","735","sa295726"
"Robinson Chirinos","- - -","24","292",".311","1.10","11.5 %","46.4 %","42.2 %","30.9 %","6.2 %","45.3 %","23.2 %","31.5 %","18.7 %","188","332","520","3142"
"Rashad Eldridge","Rays (AA)","26","515",".352","2.15","24.3 %","51.6 %","24.0 %","22.2 %","6.2 %","46.3 %","25.0 %","28.7 %","21.1 %","267","628","895","sa199160"
"Nick Blasi","- - -","26","333",".305","1.19","18.4 %","44.2 %","37.3 %","21.0 %","6.2 %","44.8 %","23.7 %","31.5 %","10.5 %","398","777","1175","sa253332"
"Sergio Pedroza","Rays (AA)","24","342",".319","1.12","19.6 %","42.5 %","37.9 %","22.2 %","6.2 %","50.0 %","25.2 %","24.8 %","31.6 %","152","462","614","sa294295"
"Jason Corder","Rays (A-)","22","223",".347","0.64","19.4 %","31.5 %","49.1 %","30.9 %","6.2 %","39.8 %","22.2 %","38.0 %","26.0 %","44","287","331","sa454590"
"Francisco Peguero","- - -","20","414",".356","2.65","16.8 %","60.4 %","22.8 %","29.2 %","6.2 %","43.9 %","19.6 %","36.5 %","27.4 %","115","564","679","5496"
"Alcides Escobar","Brewers (AA)","21","597",".369","1.81","20.1 %","51.4 %","28.4 %","13.1 %","6.2 %","41.4 %","25.3 %","33.3 %","24.2 %","159","818","977","6310"
"Brandon Timm","Tigers (A+)","23","357",".327","1.86","13.9 %","56.0 %","30.1 %","29.2 %","6.2 %","46.2 %","18.4 %","35.4 %","25.9 %","170","574","744","sa253642"
"Josh Alley","Padres (AA)","24","348",".317","1.71","26.7 %","46.3 %","27.1 %","24.6 %","6.2 %","40.6 %","19.7 %","39.8 %","3.7 %","640","839","1479","sa294346"
"Ildelfonso Lara","Mexican (AAA)","33","226",".296","0.97","15.2 %","41.7 %","43.0 %","21.5 %","6.2 %","51.9 %","24.4 %","23.7 %","13.2 %","325","493","818","sa3001365"
"Niko Vasquez","- - -","19","291",".383","1.25","17.5 %","45.8 %","36.7 %","16.9 %","6.2 %","48.9 %","24.4 %","26.7 %","30.1 %","153","392","545","sa454460"
"Jose Lozada","- - -","22","295",".254","1.77","15.1 %","54.2 %","30.7 %","15.4 %","6.2 %","44.6 %","23.6 %","31.8 %","24.3 %","96","393","489","sa454600"
"Eddy Garabito","Mexican (AAA)","31","465",".309","1.39","17.0 %","48.3 %","34.7 %","22.8 %","6.1 %","38.9 %","25.4 %","35.7 %","4.3 %","798","1098","1896","7022"
"Justin Jackson","Blue Jays (A)","19","528",".345","1.19","14.1 %","46.7 %","39.2 %","17.5 %","6.1 %","34.1 %","24.6 %","41.3 %","27.6 %","291","779","1070","sa389926"
"Howie Clark","Twins (AAA)","34","371",".303","1.50","19.9 %","48.0 %","32.0 %","16.3 %","6.1 %","47.3 %","18.2 %","34.5 %","6.6 %","485","835","1320","1533"
"Jake Elmore","Diamondbacks (R)","21","216",".347","1.37","18.9 %","46.9 %","34.3 %","18.4 %","6.1 %","45.6 %","20.8 %","33.6 %","22.6 %","119","257","376","7290"
"Justin Christian","Yankees (AAA)","28","297",".326","1.04","14.9 %","43.4 %","41.7 %","21.4 %","6.1 %","43.1 %","29.7 %","27.2 %","6.1 %","371","655","1026","8297"
"Javier Colina","- - -","29","439",".321","0.88","19.1 %","37.8 %","43.1 %","27.2 %","6.1 %","50.7 %","22.4 %","26.9 %","14.6 %","231","673","904","sa203149"
"Jesus Rivera","Mexican (AAA)","30","409",".288","1.48","19.0 %","48.3 %","32.7 %","24.5 %","6.1 %","38.8 %","27.5 %","33.8 %","4.1 %","558","852","1410","sa205255"
"Roman Vinicio","Indians (R)","21","169",".190","0.92","5.1 %","45.5 %","49.5 %","32.7 %","6.1 %","52.7 %","26.4 %","20.9 %","32.3 %","82","228","310","sa3001794"
"Justin Turner","- - -","23","474",".340","1.04","21.9 %","39.8 %","38.3 %","15.3 %","6.1 %","39.5 %","25.9 %","34.7 %","25.1 %","196","578","774","5235"
"Marcell Ozuna","Marlins (R)","17","263",".341","0.51","13.4 %","29.1 %","57.6 %","17.2 %","6.1 %","39.8 %","35.9 %","24.3 %","32.8 %","109","363","472","10324"
"Jose Altuve","Astros (R)","18","152",".333","2.00","11.6 %","58.9 %","29.5 %","6.1 %","6.1 %","45.8 %","25.4 %","28.8 %","27.7 %","43","199","242","5417"
"Jose Hernandez","Mexican (AAA)","38","455",".371","1.44","20.7 %","46.9 %","32.5 %","14.1 %","6.1 %","45.8 %","24.4 %","29.9 %","8.7 %","744","1083","1827","688"
"Cord Phelps","- - -","21","161",".350","1.79","22.0 %","50.0 %","28.0 %","12.1 %","6.1 %","41.8 %","23.8 %","34.4 %","20.1 %","67","197","264","8631"
"Ruben Quinones","Mexican (AAA)","28","219",".253","1.45","12.0 %","52.2 %","35.9 %","34.8 %","6.1 %","50.8 %","23.8 %","25.4 %","11.0 %","186","457","643","sa3001234"
"Rafael Castaneda","Mexican (AAA)","40","148",".290","1.42","25.2 %","43.9 %","30.8 %","33.3 %","6.1 %","64.9 %","18.9 %","16.2 %","4.3 %","246","313","559","sa3001350"
"Benji Johnson","- - -","21","270",".256","1.48","15.5 %","50.5 %","34.0 %","31.8 %","6.1 %","54.5 %","19.0 %","26.5 %","24.9 %","86","355","441","sa390365"
"Josh Lopez","Giants (R)","19","150",".277","1.03","16.3 %","42.5 %","41.3 %","18.2 %","6.1 %","44.4 %","25.6 %","30.0 %","37.9 %","59","226","285","sa393450"
"Helder Velazquez","Rockies (A)","19","474",".277","1.03","12.7 %","44.2 %","43.1 %","28.9 %","6.0 %","44.1 %","22.4 %","33.5 %","30.9 %","84","648","732","sa326728"
"Jordan Brown","Indians (AAA)","24","460",".318","1.38","20.5 %","46.1 %","33.4 %","23.3 %","6.0 %","43.1 %","22.3 %","34.7 %","7.0 %","631","1115","1746","4121"
"Erold Andrus","Rays (AA)","23","531",".299","1.55","19.8 %","48.8 %","31.4 %","29.3 %","6.0 %","50.1 %","20.7 %","29.1 %","27.1 %","228","659","887","sa201923"
"Alexander Mejia","Cubs (R)","22","260",".306","0.52","11.6 %","30.2 %","58.3 %","29.3 %","6.0 %","43.1 %","31.4 %","25.5 %","14.8 %","120","285","405","sa3001652"
"Lonnie Chisenhall","Indians (A-)","19","305",".314","1.18","22.0 %","42.2 %","35.8 %","15.7 %","6.0 %","35.1 %","20.4 %","44.5 %","14.9 %","112","358","470","7571"
"Drew M. Anderson","- - -","25","269",".286","0.99","14.9 %","42.3 %","42.8 %","24.1 %","6.0 %","49.5 %","22.6 %","27.9 %","20.0 %","116","340","456","sa253942"
"Domnit Bolivar","- - -","19","463",".321","1.05","15.7 %","43.2 %","41.0 %","21.1 %","6.0 %","38.0 %","27.5 %","34.4 %","30.3 %","93","659","752","sa392831"
"Bryant Nelson","- - -","34","164",".269","1.24","15.2 %","47.0 %","37.9 %","28.0 %","6.0 %","51.9 %","23.0 %","25.2 %","3.3 %","223","321","544","sa3001105"
"Jose Diaz","Mets (R)","18","186",".297","1.34","14.6 %","48.9 %","36.5 %","34.0 %","6.0 %","22.7 %","29.1 %","48.2 %","13.1 %","74","224","298","sa3001610"
"Arielkis Lapaix","- - -","19","192",".407","1.04","9.7 %","46.0 %","44.2 %","12.0 %","6.0 %","44.0 %","39.7 %","16.4 %","34.4 %","88","273","361","sa3001687"
"Patrick Rose","Rockies (A-)","22","269",".352","1.54","20.6 %","48.1 %","31.3 %","20.0 %","6.0 %","42.1 %","22.8 %","35.1 %","21.7 %","153","344","497","sa455246"
"Joseph Batten","- - -","23","431",".286","1.29","13.0 %","49.0 %","38.0 %","23.9 %","6.0 %","42.6 %","22.1 %","35.3 %","24.7 %","175","537","712","sa288758"
"Abel Nieves","Angels (A+)","22","395",".396","2.33","12.9 %","60.9 %","26.2 %","6.0 %","6.0 %","29.2 %","19.5 %","51.3 %","16.5 %","228","493","721","sa288782"
"Nicholas Moresi","- - -","23","282",".287","1.36","11.2 %","51.1 %","37.6 %","17.9 %","6.0 %","42.5 %","24.2 %","33.3 %","31.2 %","82","409","491","sa326688"
"Josue Calzado","Yankees (A+)","22","202",".209","0.85","8.1 %","42.2 %","49.6 %","20.9 %","6.0 %","51.4 %","21.8 %","26.8 %","29.0 %","54","270","324","sa328507"
"Juan Bonifacio","Red Sox (R)","19","245",".368","0.63","18.0 %","31.6 %","50.4 %","22.4 %","6.0 %","48.5 %","30.2 %","21.3 %","33.1 %","167","316","483","sa503856"
"Michael Collins","Angels (AA)","23","293",".286","1.04","17.4 %","42.0 %","40.6 %","19.0 %","6.0 %","42.1 %","29.4 %","28.5 %","10.0 %","329","647","976","sa201125"
"Pedro Cotto","- - -","26","269",".229","1.15","12.1 %","47.1 %","40.8 %","20.2 %","6.0 %","50.2 %","21.1 %","28.6 %","16.3 %","88","312","400","sa202775"
"Kel Jones","Reds (A)","22","418",".303","1.75","18.9 %","51.6 %","29.5 %","11.9 %","6.0 %","47.8 %","26.4 %","25.8 %","20.9 %","179","533","712","sa328291"
"Alejandro Torres","Rays (R)","19","290",".338","1.31","13.4 %","49.1 %","37.5 %","26.2 %","6.0 %","48.5 %","22.2 %","29.3 %","15.4 %","72","332","404","sa503143"
"Chris Roberson","Orioles (AAA)","28","485",".313","2.03","16.4 %","56.0 %","27.6 %","20.8 %","5.9 %","49.5 %","24.6 %","25.9 %","7.2 %","668","1250","1860","3577"
"Phillip Britton","- - -","23","323",".263","1.18","11.6 %","47.8 %","40.6 %","33.7 %","5.9 %","50.6 %","20.0 %","29.4 %","22.0 %","59","404","463","sa288764"
"Brandon Buckman","- - -","24","406",".323","1.29","19.8 %","45.1 %","35.1 %","13.9 %","5.9 %","39.5 %","26.1 %","34.4 %","18.7 %","261","594","855","sa327787"
"Abraham Almonte","Yankees (A)","19","495",".278","1.10","16.0 %","43.9 %","40.1 %","31.9 %","5.9 %","45.5 %","21.0 %","33.4 %","20.3 %","225","664","889","5486"
"Mitch Canham","Padres (A+)","23","488",".327","1.11","15.2 %","44.6 %","40.2 %","21.5 %","5.9 %","39.6 %","26.6 %","33.8 %","19.5 %","277","569","846","sa389920"
"Nick Noonan","Giants (A)","19","532",".329","1.13","17.3 %","43.9 %","38.8 %","23.0 %","5.9 %","47.9 %","20.6 %","31.5 %","25.1 %","129","711","840","6880"
"Abraham O. Nunez","- - -","32","388",".242","2.29","13.8 %","60.0 %","26.2 %","19.1 %","5.9 %","40.6 %","23.6 %","35.8 %","5.5 %","610","818","1428","1420"
"Nevin Ashley","Rays (A+)","23","386",".298","1.90","17.9 %","53.8 %","28.3 %","11.8 %","5.9 %","36.1 %","26.1 %","37.8 %","24.8 %","219","500","719","3274"
"David Carpenter","- - -","22","73",".277","1.18","21.3 %","42.6 %","36.2 %","29.4 %","5.9 %","47.9 %","27.1 %","25.0 %","25.0 %","25","103","128","3959"
"Kyle Higashioka","Yankees (R)","18","50",".289","1.00","8.1 %","45.9 %","45.9 %","41.2 %","5.9 %","46.2 %","25.6 %","28.2 %","23.3 %","9","64","73","5517"
"Denis Phipps","Reds (A)","22","518",".317","1.45","17.3 %","49.0 %","33.7 %","18.5 %","5.9 %","48.2 %","24.3 %","27.5 %","27.1 %","158","714","872","6968"
"Salvador Perez","- - -","18","95",".392","2.41","20.5 %","56.2 %","23.3 %","5.9 %","5.9 %","38.2 %","26.3 %","35.5 %","22.3 %","30","109","139","7304"
"Ezequiel Carrera","Mets (A+)","21","494",".312","1.56","9.8 %","55.0 %","35.2 %","17.6 %","5.9 %","38.4 %","22.7 %","38.9 %","21.0 %","216","624","840","9048"
"Rex Rundgren","Dodgers (AAA)","27","115",".207","3.41","13.8 %","66.7 %","19.5 %","11.8 %","5.9 %","41.5 %","12.8 %","45.7 %","13.0 %","118","250","368","sa200419"
"Duke Sardinha","Rockies (AA)","27","78",".235","1.53","17.3 %","50.0 %","32.7 %","35.3 %","5.9 %","46.2 %","28.9 %","25.0 %","18.8 %","83","199","282","sa201899"
"Jamar Hill","- - -","25","83",".271","1.47","8.7 %","54.3 %","37.0 %","17.6 %","5.9 %","48.1 %","23.1 %","28.9 %","29.6 %","37","125","162","sa202050"
"Al Quintana","- - -","25","172",".382","1.85","22.4 %","50.4 %","27.2 %","29.4 %","5.9 %","41.4 %","19.6 %","39.1 %","24.8 %","49","229","278","sa291136"
"Cesar Diaz","Mets (R)","19","137",".263","1.24","3.8 %","53.2 %","43.0 %","20.6 %","5.9 %","53.0 %","25.3 %","21.7 %","23.1 %","69","182","251","sa3001473"
"Miguel Moreno","Rangers (R)","18","269",".310","0.97","10.1 %","44.3 %","45.6 %","17.6 %","5.9 %","48.7 %","32.9 %","18.4 %","24.2 %","209","303","512","sa3001697"
"Luke Gorsett","- - -","23","391",".261","0.88","15.5 %","39.6 %","44.9 %","26.1 %","5.9 %","52.0 %","24.7 %","23.3 %","18.3 %","249","609","858","sa326860"
"Tyson Gillies","- - -","19","275",".382","3.32","10.4 %","68.9 %","20.7 %","20.6 %","5.9 %","45.1 %","25.1 %","29.7 %","25.1 %","166","337","503","sa328244"
"Will Vogl","- - -","24","80",".224","1.59","10.2 %","55.1 %","34.7 %","11.8 %","5.9 %","34.6 %","30.8 %","34.6 %","41.1 %","23","123","146","sa328482"
"Jason Smit","Indians (R)","18","66",".333","0.65","22.2 %","30.6 %","47.2 %","29.4 %","5.9 %","56.8 %","13.5 %","29.7 %","28.9 %","37","91","128","sa329393"
"Jaime Pedroza","Dodgers (A+)","21","535",".365","1.01","13.5 %","43.5 %","43.0 %","14.4 %","5.9 %","44.8 %","22.0 %","33.2 %","30.8 %","147","735","882","sa389397"
"Angel Rodriguez","Indians (R)","20","166",".279","1.24","7.3 %","51.2 %","41.5 %","25.5 %","5.9 %","43.2 %","24.8 %","32.0 %","19.8 %","72","186","258","sa392359"
"Ebert Rosario","- - -","21","204",".318","2.85","12.7 %","64.7 %","22.7 %","26.5 %","5.9 %","47.2 %","20.5 %","32.3 %","22.3 %","67","242","309","sa392772"
"Spencer Lucian","Yankees (R)","22","83",".327","1.71","11.5 %","55.8 %","32.7 %","11.8 %","5.9 %","35.2 %","22.2 %","42.6 %","25.8 %","43","112","155","sa455139"
"Tyler Massey","Rockies (R)","18","72",".333","1.47","14.3 %","51.0 %","34.7 %","11.8 %","5.9 %","32.7 %","17.3 %","50.0 %","32.2 %","9","109","118","sa455277"
"Luis Del Rosario","Royals (R)","18","202",".365","2.38","5.7 %","66.4 %","27.9 %","11.8 %","5.9 %","50.4 %","21.7 %","27.9 %","24.6 %","123","268","391","sa455945"
"Lurvin Basabe","Indians (R)","18","108",".203","2.47","14.5 %","60.9 %","24.6 %","29.4 %","5.9 %","34.3 %","34.3 %","31.5 %","28.0 %","47","139","186","sa455959"
"Teharick Martinez","Cardinals (R)","17","74",".219","0.65","3.4 %","37.9 %","58.6 %","41.2 %","5.9 %","26.7 %","50.0 %","23.3 %","47.3 %","27","123","150","sa504717"
"Enrique Osorio","- - -","23","216",".264","1.75","11.9 %","56.0 %","32.1 %","19.6 %","5.9 %","48.2 %","21.7 %","30.1 %","8.2 %","265","480","745","sa509128"
"Carlos Rodriguez","Mexican (AAA)","26","178",".333","1.62","19.1 %","50.0 %","30.9 %","29.4 %","5.9 %","40.0 %","32.2 %","27.8 %","12.9 %","241","410","651","sa509441"
"Kristopher Negron","- - -","22","502",".299","1.31","9.9 %","51.1 %","38.9 %","12.4 %","5.8 %","39.6 %","28.3 %","32.1 %","23.2 %","174","608","782","5306"
"Drew Stubbs","- - -","23","548",".359","1.18","24.6 %","40.8 %","34.7 %","18.3 %","5.8 %","45.9 %","24.4 %","29.8 %","18.4 %","380","810","1190","9328"
"Jason Delaney","- - -","25","563",".344","1.37","21.1 %","45.6 %","33.3 %","6.7 %","5.8 %","37.2 %","22.6 %","40.2 %","17.0 %","477","827","1304","sa291783"
"Albert Laboy","- - -","21","416",".249","1.00","18.4 %","40.8 %","40.8 %","24.2 %","5.8 %","39.5 %","22.6 %","37.9 %","17.7 %","165","502","667","sa292362"
"Joe Dickerson","Royals (A+)","21","353",".337","1.59","13.6 %","53.1 %","33.3 %","24.4 %","5.8 %","50.0 %","23.5 %","26.5 %","18.9 %","147","418","565","sa291263"
"Donny Leon","- - -","31","407",".292","0.72","19.7 %","33.6 %","46.8 %","21.7 %","5.8 %","38.1 %","25.6 %","36.4 %","6.2 %","654","859","1513","sa3001111"
"D'Marcus Ingram","Cardinals (A)","20","288",".272","1.42","16.9 %","48.8 %","34.3 %","18.8 %","5.8 %","47.6 %","25.2 %","27.1 %","20.4 %","108","354","462","sa328262"
"Anthony Seratelli","Royals (A+)","25","406",".291","0.69","10.4 %","36.5 %","53.1 %","21.7 %","5.8 %","45.4 %","27.5 %","27.1 %","29.4 %","181","577","758","sa378376"
"Gerardo Olivares","Rays (R)","19","222",".299","1.13","10.4 %","47.6 %","42.1 %","15.9 %","5.8 %","34.3 %","36.1 %","29.7 %","19.2 %","100","249","349","sa503314"
"Jairo Perez","Twins (R)","20","198",".365","0.71","11.3 %","36.8 %","51.9 %","14.5 %","5.8 %","42.7 %","37.8 %","19.6 %","16.4 %","102","216","318","sa504599"
"Brennan Boesch","Tigers (A+)","23","461",".298","1.24","16.6 %","46.2 %","37.2 %","30.6 %","5.8 %","46.4 %","21.4 %","32.2 %","25.1 %","157","605","762","914"
"Jamie Hoffmann","Dodgers (AA)","23","544",".307","0.91","17.5 %","39.3 %","43.3 %","20.8 %","5.8 %","45.5 %","22.9 %","31.6 %","18.5 %","225","639","864","6461"
"Luis Matos","Mexican (AAA)","29","389",".320","1.02","26.3 %","37.2 %","36.5 %","22.1 %","5.8 %","45.1 %","27.3 %","27.7 %","4.4 %","594","922","1516","152"
"Alex Romero","Diamondbacks (AAA)","24","186",".351","1.21","24.8 %","41.2 %","34.0 %","13.5 %","5.8 %","43.2 %","25.8 %","31.0 %","4.3 %","215","387","602","3129"
"Starlin Castro","Cubs (R)","18","215",".360","1.37","22.2 %","44.9 %","32.9 %","26.9 %","5.8 %","49.1 %","21.2 %","29.7 %","22.1 %","68","272","340","4579"
"Brian Peacock","Nationals (A+)","23","177",".317","0.92","16.0 %","40.3 %","43.7 %","21.2 %","5.8 %","49.2 %","25.8 %","25.0 %","29.7 %","52","241","293","sa289020"
"Sergio Morales","White Sox (A)","20","456",".316","1.09","17.2 %","43.1 %","39.7 %","21.2 %","5.8 %","47.1 %","23.5 %","29.4 %","30.9 %","220","673","893","sa327721"
"Balbino Fuenmayor","Blue Jays (R)","18","197",".400","1.04","16.5 %","42.5 %","40.9 %","11.5 %","5.8 %","41.0 %","32.1 %","26.9 %","32.7 %","59","280","339","sa356978"
"Matt Lawson","Rangers (A)","22","412",".306","1.31","12.4 %","49.6 %","38.0 %","26.9 %","5.8 %","42.2 %","23.5 %","34.4 %","24.9 %","163","532","695","sa388392"
"Luis Mateo","- - -","18","232",".339","1.77","13.3 %","55.4 %","31.3 %","28.8 %","5.8 %","45.6 %","25.7 %","28.7 %","28.4 %","72","312","384","sa455015"
"Tyler Kuhn","White Sox (R)","21","280",".427","2.29","20.5 %","55.3 %","24.2 %","9.6 %","5.8 %","45.1 %","24.8 %","30.2 %","22.2 %","97","335","432","sa455308"
"Alexander Moreno","Tigers (R)","18","221",".310","1.52","9.7 %","54.5 %","35.9 %","13.5 %","5.8 %","46.6 %","23.0 %","30.4 %","29.2 %","67","313","380","sa505031"
"Eric Eymann","Reds (AA)","24","485",".333","1.18","18.3 %","44.2 %","37.5 %","19.4 %","5.8 %","46.0 %","25.1 %","28.9 %","19.9 %","119","591","710","sa294202"
"Pedro Chourio","Red Sox (R)","18","277",".313","0.53","16.4 %","28.9 %","54.7 %","20.7 %","5.7 %","44.6 %","35.5 %","19.9 %","36.3 %","149","377","526","sa3001667"
"Steve Singleton","- - -","22","536",".313","0.74","20.6 %","33.9 %","45.5 %","19.3 %","5.7 %","51.4 %","22.2 %","26.4 %","19.5 %","180","604","784","sa327160"
"Luis C. Garcia","Mexican (AAA)","32","123",".358","1.34","21.9 %","44.8 %","33.3 %","34.3 %","5.7 %","43.5 %","21.3 %","35.2 %","6.2 %","137","252","389","140"
"Matt Tupman","Royals (AAA)","28","320",".254","1.94","13.8 %","56.9 %","29.3 %","14.3 %","5.7 %","37.2 %","25.2 %","37.6 %","6.5 %","389","715","1104","4381"
"Rene Tosoni","- - -","21","176",".383","1.71","17.4 %","52.2 %","30.4 %","5.7 %","5.7 %","49.2 %","23.7 %","27.1 %","25.7 %","91","216","307","7099"
"Chad Spann","- - -","24","279",".274","1.07","22.5 %","40.1 %","37.4 %","38.6 %","5.7 %","52.9 %","25.1 %","22.0 %","12.7 %","339","682","1021","sa201880"
