"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Chris Lubanski","Royals (AAA)","23","438","8.7 %","29.7 %","0.29",".242",".306",".448",".754",".206","5.9",".319","0.6","50","-9.2",".322","85","sa243989"
"Robinzon Diaz","- - -","24","230","3.0 %","6.1 %","0.50",".290",".311",".416",".727",".126","3.1",".289","-1.2","26","-1.7",".322","93","3248"
"Ivan Cervantes","Mexican (AAA)","28","339","4.4 %","8.3 %","0.54",".283",".318",".384",".701",".101","2.0",".294","-0.5","34","-9.0",".322","79","sa185817"
"Scott Spiezio","Braves (AAA)","35","22","0.0 %","13.6 %","0.00",".333",".318",".429",".747",".095","1.3",".368","0.0","3","-0.1",".322","96","37"
"Corey Kemp","Brewers (R)","22","232","9.1 %","17.2 %","0.53",".253",".345",".343",".688",".091","2.0",".299","-0.8","28","-5.2",".322","85","sa454588"
"Joseph Tucker","- - -","24","431","5.1 %","12.3 %","0.42",".281",".334",".361",".695",".081","3.4",".310","-2.3","50","0.1",".322","100","sa327747"
"Manuel Rodriguez","Blue Jays (A)","23","414","3.4 %","25.6 %","0.13",".268",".293",".430",".723",".162","2.9",".343","0.1","48","0.3",".322","101","sa254500"
"Justin Sellers","Athletics (AA)","22","507","9.3 %","15.2 %","0.61",".255",".333",".367",".700",".112","6.7",".294","-0.7","56","-8.1",".322","87","4006"
"Christopher Minaker","Mariners (A+)","24","519","4.6 %","11.4 %","0.41",".285",".314",".412",".727",".128","2.9",".308","-0.9","62","-7.1",".322","90","sa327099"
"Edward Bens","Dodgers (R)","19","144","13.9 %","17.4 %","0.80",".205",".336",".274",".609",".068","5.6",".247","1.0","16","-1.6",".322","91","sa506928"
"Gil Velazquez","Red Sox (AAA)","28","386","5.7 %","18.9 %","0.30",".260",".310",".417",".727",".157","5.1",".299","-0.9","44","-1.9",".322","96","2070"
"Jason Smith","Royals (AAA)","30","459","5.0 %","27.9 %","0.18",".253",".289",".475",".764",".222","5.3",".310","0.2","52","-9.8",".322","84","1227"
"Ryan Rogowski","- - -","24","466","12.4 %","13.7 %","0.91",".250",".350",".337",".687",".087","6.9",".287","3.6","54","-6.5",".322","89","sa328470"
"Hector Paez","Mexican (AAA)","30","328","3.7 %","12.8 %","0.29",".272",".308",".407",".714",".134","1.8",".288","-1.9","33","-8.9",".322","79","sa508233"
"Alex Presley","Pirates (A+)","22","325","8.9 %","15.4 %","0.58",".258",".325",".380",".705",".122","5.2",".291","0.0","39","-2.3",".322","94","5305"
"Kleininger Teran","Cardinals (R)","18","70","17.1 %","10.0 %","1.71",".232",".377",".232",".609",".000","1.8",".265","-0.2","8","-0.5",".322","95","sa455727"
"Jordan Cheatham","White Sox (R)","20","274","12.8 %","23.4 %","0.55",".264",".363",".316",".679",".052","5.1",".357","0.2","33","-6.3",".322","84","sa393009"
"Adam Godwin","Dodgers (AA)","25","479","10.6 %","14.0 %","0.76",".264",".347",".333",".680",".070","6.7",".309","4.2","52","-6.9",".322","88","sa291770"
"Steve Pearce","Pirates (AAA)","25","433","7.4 %","17.3 %","0.43",".251",".312",".417",".729",".166","4.3",".279","0.1","49","-2.3",".322","96","9957"
"Alvin Colina","Reds (AAA)","26","254","6.7 %","26.8 %","0.25",".256",".315",".414",".729",".159","4.3",".321","-0.2","29","-1.3",".322","96","2559"
"Kevin Ahrens","Blue Jays (A)","19","514","8.8 %","26.3 %","0.33",".259",".329",".367",".696",".109","5.0",".352","0.5","59","0.2",".322","100","sa389281"
"Ivan Contreras","- - -","21","344","8.7 %","21.5 %","0.41",".263",".327",".377",".704",".114","8.1",".336","0.5","42","-5.4",".322","87","sa392739"
"Roy Gomez","- - -","23","78","10.3 %","10.3 %","1.00",".250",".321",".368",".688",".118","4.3",".274","-0.1","9","-0.3",".322","95","sa455580"
"Mark Dolenc","Twins (A)","23","451","9.1 %","26.6 %","0.34",".260",".338",".347",".685",".087","8.8",".366","2.9","52","0.1",".322","100","sa327853"
"Luis Alfonso Cruz","- - -","24","533","4.1 %","9.0 %","0.46",".279",".314",".406",".720",".127","3.0",".292","-2.0","60","-5.1",".322","92","3188"
"Luis Mateo","- - -","18","232","6.9 %","20.3 %","0.34",".278",".328",".354",".681",".075","7.1",".339","1.5","27","-1.7",".322","95","sa455015"
"Stephen Faris","Padres (AA)","24","29","10.3 %","13.8 %","0.75",".286",".375",".286",".661",".000","0.9",".353","0.0","3","-0.5",".322","87","sa327677"
"Yohan Silva","- - -","23","188","15.4 %","20.2 %","0.76",".205",".335",".346",".681",".141","6.4",".250","0.1","22","-1.1",".321","96","sa254502"
"Michael Spidale","- - -","26","395","5.8 %","10.6 %","0.55",".267",".318",".396",".714",".128","7.6",".280","3.8","44","-4.0",".321","91","sa199288"
"Kody Kirkland","- - -","25","437","9.4 %","27.2 %","0.34",".239",".322",".388",".710",".149","6.5",".315","0.9","49","-4.1",".321","92","sa202138"
"Zachary Dillon","- - -","25","117","14.5 %","6.0 %","2.43",".245",".350",".340",".691",".096","1.6",".242","0.0","13","-1.2",".321","92","sa327180"
"Christopher Vasami","Rockies (A-)","23","133","5.3 %","20.3 %","0.26",".252",".313",".361",".674",".109","4.3",".308","-1.3","14","-2.2",".321","87","sa390283"
"Davis Stoneburner","- - -","23","276","4.7 %","19.6 %","0.24",".261",".310",".395",".705",".134","6.4",".315","0.1","32","-1.4",".321","97","sa389184"
"Andrew Romine","Angels (A)","22","543","10.1 %","14.0 %","0.72",".260",".347",".336",".683",".076","7.7",".303","5.0","62","-0.1",".321","100","1159"
"Elijah Dukes","- - -","24","84","14.3 %","26.2 %","0.55",".203",".345",".333",".679",".130","5.4",".283","-0.9","10","-0.5",".321","96","4946"
"Rene Rivera","- - -","24","279","7.9 %","18.6 %","0.42",".250",".313",".405",".718",".155","1.1",".280","-0.4","31","-5.0",".321","86","3648"
"Jason Jaramillo","Phillies (AAA)","25","473","8.9 %","17.3 %","0.51",".266",".340",".371",".710",".105","1.8",".312","-0.6","54","-2.8",".321","95","8358"
"Michael Griffin","- - -","24","486","4.1 %","17.9 %","0.23",".277",".319",".396",".715",".119","5.5",".333","-0.9","54","-4.4",".321","92","sa294650"
"Scott Thorman","Braves (AAA)","26","411","4.6 %","20.2 %","0.23",".251",".283",".465",".748",".214","4.9",".270","0.8","46","-2.5",".321","95","2238"
"Brett Pill","Giants (A+)","23","508","6.5 %","16.7 %","0.39",".266",".321",".395",".716",".129","3.9",".303","-0.1","60","-7.5",".321","89","5834"
"Christopher White","- - -","20","192","8.9 %","15.6 %","0.57",".253",".319",".368",".687",".115","7.4",".296","1.7","22","-0.3",".321","99","sa390182"
"Jake Kahaulelio","- - -","23","329","7.3 %","15.2 %","0.48",".254",".321",".373",".694",".119","6.5",".292","1.2","37","-0.8",".321","98","sa389243"
"Kel Jones","Reds (A)","22","418","10.0 %","18.4 %","0.55",".251",".333",".351",".684",".101","7.4",".303","1.5","48","-0.1",".321","100","sa328291"
"Anneury Peguero","White Sox (R)","21","166","16.9 %","15.1 %","1.12",".200",".343",".252",".595",".052","6.1",".236","0.9","19","-2.0",".321","90","sa3001560"
"Deibinson Romero","Twins (A)","21","162","4.3 %","23.5 %","0.18",".268",".309",".396",".705",".128","4.2",".333","-0.6","18","-0.1",".321","100","sa328505"
"Don Kelly","Diamondbacks (AAA)","28","479","6.7 %","9.2 %","0.73",".275",".324",".408",".732",".133","4.6",".288","0.1","54","-10.8",".321","83","2216"
"Josh Wilson","- - -","27","459","6.3 %","15.5 %","0.41",".262",".330",".378",".708",".116","4.4",".300","0.2","52","-2.7",".321","95","2102"
"Salomon Manriquez","Mets (AA)","25","353","6.2 %","15.3 %","0.41",".271",".329",".371",".699",".100","3.6",".314","-0.4","39","-4.1",".321","90","sa200367"
"Jake Wald","- - -","27","419","10.3 %","25.5 %","0.40",".247",".333",".373",".706",".126","6.6",".335","1.2","47","-7.5",".321","87","sa201574"
"Justin Reed","Reds (A)","20","460","8.3 %","29.8 %","0.28",".239",".311",".383",".693",".144","7.5",".331","-0.1","52","-0.2",".321","100","sa326703"
"Joel Naughton","Phillies (A)","21","316","8.5 %","12.3 %","0.69",".275",".336",".359",".694",".083","1.9",".310","-0.4","38","-0.7",".321","98","sa293985"
"Nevin Ashley","Rays (A+)","23","386","12.7 %","20.5 %","0.62",".235",".348",".315",".663",".080","3.2",".298","-1.3","42","-1.7",".321","96","3274"
"Rosario Irazoqui","Mexican (AAA)","21","66","12.1 %","19.7 %","0.62",".236",".354",".291",".645",".055","5.8",".310","-0.4","7","-1.9",".321","78","sa508068"
"Seth Johnston","Padres (AA)","25","517","7.7 %","17.6 %","0.44",".250",".309",".409",".717",".159","3.2",".272","-0.1","56","-9.0",".320","86","sa294700"
"C.J. Henry","Yankees (A+)","22","72","6.9 %","33.3 %","0.21",".234",".319",".359",".679",".125","4.0",".342","-0.2","8","-0.3",".320","96","sa291161"
"Evan MacLane","Diamondbacks (AAA)","25","46","8.7 %","26.1 %","0.33",".243",".333",".378",".712",".135","5.1",".360","0.0","5","-1.0",".320","83","5576"
"Ryan Royster","Rays (A+)","21","462","6.9 %","23.8 %","0.29",".265",".318",".373",".691",".108","3.7",".337","-1.7","50","-2.0",".320","96","sa253299"
"Francisco Aponte","Pirates (R)","17","160","11.3 %","15.0 %","0.75",".237",".340",".289",".629",".052","6.1",".282","0.7","17","-1.6",".320","92","sa504935"
"Miguel Torrero","Mexican (AAA)","24","208","10.1 %","6.3 %","1.62",".254",".356",".288",".644",".034","1.1",".274","-0.1","21","-5.9",".320","78","sa508490"
"Josh Rodriguez","Indians (AA)","23","621","12.4 %","19.6 %","0.63",".241",".335",".359",".694",".118","6.2",".298","-0.1","68","-7.3",".320","90","5716"
"Raynolds Guzman","Tigers (R)","18","134","6.7 %","16.4 %","0.41",".254",".328",".305",".633",".051","2.0",".306","-0.9","15","-1.7",".320","90","sa506709"
"Jose Vargas","Astros (R)","17","166","9.0 %","22.3 %","0.41",".236",".337",".278",".615",".042","2.4",".318","0.0","19","-2.1",".320","90","sa503893"
"Adolfo Gonzalez","Dodgers (AA)","23","259","4.2 %","20.5 %","0.21",".298",".326",".376",".701",".078","4.1",".373","0.5","28","-4.0",".320","87","sa295197"
"Brian Peacock","Nationals (A+)","23","177","6.8 %","21.5 %","0.32",".258",".311",".399",".710",".141","4.4",".317","0.2","21","-1.5",".320","93","sa289020"
"Corey Ragsdale","Rangers (AA)","25","247","11.3 %","25.5 %","0.44",".217",".322",".379",".702",".163","8.0",".279","1.3","27","-4.3",".320","86","sa201326"
"Raldy Cabrera","White Sox (R)","18","134","8.2 %","28.4 %","0.29",".246",".331",".297",".627",".051","7.1",".363","-1.6","15","-1.7",".320","90","sa507103"
"Eric Taylor","Astros (A)","22","551","8.7 %","16.5 %","0.53",".255",".332",".360",".692",".106","5.9",".295","3.7","66","-1.4",".320","98","sa327758"
"Dwayne Bailey","Angels (R)","21","141","7.8 %","25.5 %","0.31",".286",".350",".333",".683",".048","6.0",".389","1.1","17","-3.4",".320","83","sa455286"
"Trevor Plouffe","- - -","22","521","5.8 %","17.3 %","0.33",".262",".308",".415",".723",".153","5.5",".304","-0.4","58","-4.7",".320","92","7462"
"Jeff Bianchi","Royals (A+)","21","431","4.6 %","22.0 %","0.21",".255",".290",".442",".732",".187","7.2",".304","0.9","51","-3.6",".320","93","9958"
"Jose Acuna","Mexican (AAA)","26","313","10.9 %","10.2 %","1.06",".253",".352",".299",".651",".046","5.9",".286","1.1","31","-8.9",".320","78","sa185720"
"Damon Hollins","Royals (AAA)","34","415","12.0 %","19.3 %","0.63",".220",".318",".408",".726",".187","3.4",".240","-0.4","47","-9.6",".320","83","1919"
"Alexis Marte","Royals (R)","23","108","13.0 %","15.7 %","0.82",".209",".333",".308",".641",".099","4.8",".247","-0.8","13","-2.2",".320","86","sa455938"
"Van Pope","Braves (AA)","24","392","8.9 %","13.8 %","0.65",".260",".331",".360",".691",".100","4.2",".296","-0.4","42","-6.2",".320","87","sa254353"
"Jonathan Malo","Mets (AA)","24","316","8.9 %","16.5 %","0.54",".261",".333",".362",".696",".101","6.2",".304","1.2","35","-3.8",".320","90","sa287833"
"Jonathan Bautista","Giants (R)","23","98","10.2 %","8.2 %","1.25",".244",".347",".256",".603",".012","3.0",".263","-1.1","11","-1.2",".320","90","sa3000511"
"Leonardo Gil","- - -","20","186","11.8 %","25.8 %","0.46",".222",".332",".320",".652",".098","3.1",".299","0.2","21","-3.5",".320","85","sa392778"
"Jose Jimenez","- - -","21","523","6.5 %","22.4 %","0.29",".241",".304",".400",".704",".158","2.9",".284","-2.2","62","-1.4",".320","98","sa295166"
"Gilberto Sotomayor","Mexican (AAA)","30","45","4.4 %","13.3 %","0.33",".317",".341",".341",".682",".024","4.0",".361","0.3","4","-1.3",".320","78","sa3001233"
"Daniel Descalso","- - -","21","498","7.2 %","11.0 %","0.65",".252",".320",".377",".698",".125","4.6",".269","-1.6","54","-2.9",".320","95","8392"
"Matt Fields","Rays (A+)","22","531","6.2 %","25.2 %","0.25",".228",".298",".400",".698",".172","4.9",".278","0.3","58","-2.6",".320","96","sa289014"
"Anthony Feliz","Braves (R)","20","148","0.7 %","15.5 %","0.04",".278",".297",".382",".679",".104","5.4",".319","0.5","17","-1.2",".320","93","sa455717"
"Ricardo Olivo","Tigers (R)","17","156","8.3 %","22.4 %","0.37",".219",".314",".307",".621",".088","1.8",".280","-0.4","17","-2.0",".320","90","sa548105"
"Fehlandt Lentini","Mexican (AAA)","30","44","4.5 %","4.5 %","1.00",".268",".318",".366",".684",".098","3.4",".282","-0.7","4","-1.3",".320","77","sa3001148"
"Steve Holm","Giants (AAA)","28","79","12.7 %","15.2 %","0.83",".273",".367",".333",".700",".061","1.1",".321","0.0","9","-1.9",".320","83","3472"
"Luis Fernandez","Blue Jays (R)","20","104","4.8 %","17.3 %","0.28",".247",".317",".344",".661",".097","6.7",".293","0.8","12","-0.9",".320","93","sa328250"
"Gemmy Gonzalez","Pirates (R)","20","264","6.4 %","14.8 %","0.44",".224",".285",".382",".667",".158","4.5",".236","-1.6","28","-2.7",".320","91","sa503854"
"Manuel Alfonso","Mexican (AAA)","31","93","6.5 %","21.5 %","0.30",".291",".337",".337",".674",".047","5.3",".379","-0.4","9","-2.7",".320","77","sa3001344"
"David Paisano","- - -","20","373","7.8 %","16.6 %","0.47",".240",".315",".362",".677",".122","5.7",".275","0.1","41","-5.4",".320","87","sa355427"
"Gavin Dickey","- - -","24","339","3.5 %","19.8 %","0.18",".263",".323",".368",".692",".105","6.4",".324","-1.1","39","-3.0",".319","94","sa327649"
"Mayo Acosta","Rays (R)","20","180","5.6 %","13.9 %","0.40",".268",".306",".411",".716",".143","3.0",".301","-1.0","22","-1.5",".319","93","sa392849"
"Andy Gonzalez","Indians (AAA)","26","340","11.5 %","20.9 %","0.55",".242",".340",".360",".700",".118","2.3",".293","-0.7","38","-2.4",".319","94","3669"
"Rey Navarro","Diamondbacks (R)","18","323","7.7 %","23.8 %","0.32",".258",".323",".385",".708",".127","7.7",".341","-0.9","39","-8.1",".319","83","6008"
"Cristian Santana","Rangers (A)","19","360","5.3 %","33.6 %","0.16",".232",".297",".396",".694",".165","4.4",".330","-0.1","41","-0.5",".319","99","sa392969"
"Omar Bramasco","Mexican (AAA)","26","64","4.7 %","21.9 %","0.21",".224",".281",".431",".712",".207","6.6",".238","0.7","6","-1.9",".319","77","sa202129"
"David Berres","- - -","21","323","14.9 %","18.6 %","0.80",".245",".363",".294",".656",".048","2.5",".308","-1.6","39","-1.1",".319","97","sa328476"
"Eric Avila","Pirates (R)","18","284","4.9 %","6.7 %","0.74",".262",".312",".324",".636",".063","5.3",".273","1.0","32","-3.8",".319","89","sa507189"
"Cesar Valentin","Giants (R)","19","3","0.0 %","0.0 %","0.00",".333",".333",".333",".667",".000","2.6",".333","0.0","0","-0.1",".319","85","sa327767"
"Phil Avlas","Diamondbacks (AAA)","25","249","6.8 %","12.9 %","0.53",".294",".336",".385",".721",".090","3.8",".326","0.4","28","-5.9",".319","82","sa201792"
"Eli Iorg","Astros (AA)","25","494","4.7 %","22.7 %","0.21",".268",".308",".407",".715",".139","6.2",".329","0.2","53","-9.1",".319","85","sa291170"
"David Cash","Orioles (A)","22","67","6.0 %","14.9 %","0.40",".258",".303",".403",".706",".145","8.2",".294","1.0","8","-0.2",".319","97","sa331355"
"Jean Acevedo","Mariners (R)","17","256","7.4 %","12.5 %","0.59",".248",".329",".324",".654",".077","4.7",".280","0.6","27","-2.7",".319","91","sa504778"
"Samuel Ortiz","Tigers (R)","17","179","8.9 %","27.4 %","0.33",".217",".330",".276",".606",".059","4.9",".317","-0.1","20","-2.4",".319","89","sa506704"
"Hyun-wook Choi","Twins (R)","18","71","4.2 %","8.5 %","0.50",".297",".319",".359",".678",".063","3.4",".305","0.1","8","-0.6",".319","93","sa456020"
"Garrett Guzman","- - -","25","435","10.1 %","9.9 %","1.02",".247",".320",".390",".710",".143","5.2",".254","-0.8","48","-5.0",".319","90","sa201142"
"Louis Ott","- - -","23","403","12.2 %","20.6 %","0.59",".254",".348",".321",".669",".067","4.2",".327","-0.9","44","-2.4",".319","95","sa291808"
"Keith Ginter","Red Sox (AAA)","32","520","10.6 %","17.5 %","0.60",".250",".347",".345",".691",".095","2.9",".295","0.2","58","-3.9",".319","94","1500"
"Rojean Cleofa","Orioles (R)","17","130","6.2 %","13.1 %","0.47",".233",".305",".328",".632",".095","6.9",".273","-2.7","14","-1.8",".319","89","sa507153"
"Sean Kazmar Jr.","Padres (AA)","23","433","8.8 %","15.2 %","0.58",".264",".333",".359",".691",".094","4.9",".309","-0.4","46","-8.2",".319","85","7349"
"Justin Frash","Athletics (A)","24","305","8.9 %","19.0 %","0.47",".281",".346",".328",".674",".047","2.7",".353","-0.1","34","-0.6",".319","98","sa389736"
"Todd Jennings","Giants (AAA)","26","43","11.6 %","7.0 %","1.67",".270",".372",".324",".696",".054","4.1",".294","0.2","5","-1.0",".319","82","sa226247"
"Robert Taylor","Marlins (A-)","22","120","8.3 %","26.7 %","0.31",".224",".292",".411",".703",".187","2.8",".264","0.0","14","-0.5",".318","97","sa455484"
"Tony Granadillo","- - -","23","414","13.3 %","18.4 %","0.72",".231",".341",".336",".677",".105","2.8",".278","-0.2","45","-5.5",".318","89","sa254517"
"Sean Ratliff","Mets (A-)","21","225","8.0 %","29.8 %","0.27",".229",".300",".388",".689",".159","4.2",".305","-1.1","26","-0.9",".318","97","sa454533"
"Angel Sierra","Athletics (R)","19","75","14.7 %","28.0 %","0.52",".234",".347",".281",".628",".047","9.7",".349","1.4","9","-1.6",".318","85","sa327046"
"Jonathan Mota","- - -","21","392","7.9 %","16.3 %","0.48",".258",".324",".359",".683",".101","4.3",".304","-1.1","42","-2.2",".318","95","sa291809"
"Michael Almanzar","- - -","17","246","5.3 %","22.0 %","0.24",".262",".309",".376",".684",".114","5.0",".329","-1.4","28","-1.8",".318","94","sa455994"
"Tyler Henson","Orioles (A)","20","541","4.6 %","22.4 %","0.21",".265",".310",".392",".703",".127","6.6",".328","2.4","64","-2.2",".318","97","sa326736"
"Andy Vasquez","Pirates (A-)","20","184","6.0 %","27.7 %","0.22",".235",".298",".386",".684",".151","7.4",".309","0.3","21","-0.7",".318","97","sa457107"
"Justin Jacobs","Marlins (A)","19","264","8.7 %","21.6 %","0.40",".230",".305",".391",".697",".162","5.1",".269","0.2","31","-1.1",".318","97","sa326789"
"Oscar Fentanes","Mexican (AAA)","38","144","6.9 %","18.1 %","0.38",".252",".333",".339",".672",".087","3.6",".307","-0.1","14","-4.3",".318","76","sa3001358"
"Jose Camargo","Indians (R)","18","108","10.2 %","24.1 %","0.42",".239",".327",".326",".653",".087","2.9",".313","-1.3","12","-1.0",".318","92","sa455958"
"Brett Bigler","- - -","23","225","13.8 %","18.2 %","0.76",".237",".347",".333",".680",".097","6.1",".293","-0.5","26","-2.9",".318","89","sa326808"
"Casey Rowlett","- - -","25","251","8.8 %","17.1 %","0.51",".250",".322",".384",".707",".134","6.3",".288","-1.5","27","-4.9",".318","84","sa291071"
"Paul Janish","Reds (AAA)","25","365","7.1 %","19.5 %","0.37",".252",".324",".387",".711",".135","4.2",".302","0.2","40","-3.0",".318","93","7412"
"Joe Billick","- - -","23","73","13.7 %","17.8 %","0.77",".211",".352",".298",".650",".088","3.2",".267","-0.8","8","-0.6",".318","98","sa389868"
"Paul Llano","Mexican (AAA)","22","309","4.5 %","15.5 %","0.29",".266",".302",".396",".698",".129","4.9",".295","1.5","30","-9.4",".318","76","sa508234"
"Diory Hernandez","- - -","24","575","4.5 %","14.1 %","0.32",".287",".320",".390",".710",".103","3.8",".324","-2.5","63","-5.6",".318","92","4950"
"Lifete Jose","- - -","19","144","9.0 %","31.3 %","0.29",".240",".324",".336",".660",".096","5.2",".354","-1.2","17","-2.7",".318","86","sa392994"
"Jesus Cota","Mexican (AAA)","26","382","7.9 %","17.0 %","0.46",".266",".322",".375",".697",".109","5.5",".314","-0.2","37","-11.6",".318","76","sa200342"
"Uriel Valdez","Mexican (AAA)","23","114","9.6 %","20.2 %","0.48",".238",".319",".366",".685",".129","1.1",".280","0.1","11","-3.5",".318","76","sa3001330"
"Sergio Miranda","- - -","21","371","8.1 %","11.1 %","0.73",".273",".339",".347",".685",".074","4.1",".304","-4.0","44","-2.4",".318","95","sa389414"
"Isidro Montesino","Nationals (R)","21","111","7.2 %","17.1 %","0.42",".263",".333",".284",".618",".021","8.5",".321","1.9","12","-1.6",".318","89","sa3000054"
"Michael Martinez","Nationals (A+)","25","473","5.7 %","10.4 %","0.55",".266",".320",".376",".697",".110","7.8",".294","2.0","55","-5.0",".318","92","7358"
"Shayne Moody","Braves (R)","23","256","8.2 %","15.6 %","0.53",".272",".344",".329",".673",".057","3.2",".330","-1.5","31","-2.6",".318","92","sa454910"
"Mitch Atkins","- - -","22","47","0.0 %","23.4 %","0.00",".308",".308",".410",".718",".103","1.2",".407","0.0","5","-1.0",".318","82","8369"
"Alexys Rodriguez","- - -","19","171","14.6 %","13.5 %","1.09",".207",".343",".243",".586",".036","3.7",".248","-0.1","19","-2.5",".318","88","sa506144"
"Ryne Jernigan","- - -","23","126","11.9 %","17.5 %","0.68",".238",".336",".305",".641",".067","3.2",".298","-0.2","14","-2.9",".318","79","sa454859"
"Ricardo Heredia","Astros (R)","19","166","3.6 %","22.9 %","0.16",".258",".301",".335",".637",".077","4.5",".328","1.0","18","-2.4",".318","88","sa505286"
"Clinton Naylor","- - -","19","52","21.2 %","36.5 %","0.58",".175",".346",".275",".621",".100","3.8",".318","0.0","6","-1.2",".318","84","sa329106"
"Alfredo Marte","Diamondbacks (A-)","19","305","7.9 %","14.4 %","0.55",".251",".324",".330",".654",".079","5.7",".295","1.8","32","-6.0",".317","84","5212"
"Kuo Hui Lo","Mariners (A+)","22","353","6.8 %","22.4 %","0.30",".252",".309",".404",".712",".151","7.7",".306","-1.7","41","-6.2",".317","87","sa328442"
"Cosme Valle","Mexican (AAA)","29","292","5.8 %","12.3 %","0.47",".285",".326",".361",".688",".077","2.3",".322","0.5","28","-9.0",".317","76","sa210973"
"Casey Bond","- - -","23","277","7.6 %","25.3 %","0.30",".245",".328",".320",".648",".075","6.9",".341","0.1","29","-5.5",".317","84","sa392047"
"Guillermo Rodriguez","Giants (AAA)","30","106","11.3 %","13.2 %","0.86",".266",".349",".351",".700",".085","1.2",".295","-0.4","12","-2.7",".317","81","7011"
"Samir Rijo","Tigers (R)","18","269","7.8 %","20.8 %","0.38",".217",".308",".315",".623",".098","3.4",".264","-2.0","30","-3.9",".317","88","sa506702"
"Ryan Harvey","- - -","23","355","8.2 %","32.1 %","0.25",".224",".300",".399",".700",".176","1.9",".300","-1.2","38","-4.0",".317","91","sa244040"
"Manelik Pimentel","- - -","23","262","11.8 %","17.9 %","0.66",".232",".336",".309",".645",".077","1.3",".282","-1.0","28","-5.2",".317","84","sa328479"
"Alexis Crispin","Dodgers (R)","17","125","9.6 %","14.4 %","0.67",".236",".323",".291",".613",".055","4.3",".275","0.3","14","-1.8",".317","88","sa3001814"
"Peter Hissey","- - -","18","65","13.8 %","23.1 %","0.60",".255",".369",".273",".642",".018","6.6",".350","1.7","7","-0.5",".317","94","sa454542"
"Melvin De La Cruz","Pirates (R)","18","115","10.4 %","28.7 %","0.36",".255",".345",".255",".600",".000","6.3",".379","0.9","13","-1.7",".317","88","sa503028"
"Jamar Walton","Royals (A)","22","383","5.5 %","22.5 %","0.24",".266",".305",".392",".698",".126","4.3",".328","-0.9","43","-1.1",".317","97","sa254344"
"Adrian Nieto","Nationals (R)","18","26","7.7 %","26.9 %","0.29",".217",".308",".348",".656",".130","0.4",".313","0.0","3","-0.3",".317","92","10294"
"Ryan Patterson","Blue Jays (AA)","25","490","4.5 %","16.9 %","0.27",".248",".284",".435",".719",".187","4.9",".266","0.2","53","-7.1",".317","88","sa290196"
"Brandon Pinckney","Indians (AA)","26","345","3.8 %","13.6 %","0.28",".280",".314",".388",".702",".109","3.4",".310","0.0","37","-5.0",".317","88","sa225759"
"Ricardo Soriano","Mexican (AAA)","32","121","14.9 %","9.9 %","1.50",".235",".364",".255",".620",".020","3.1",".267","-0.3","12","-3.8",".317","76","sa185609"
"Ulrich Snijders","- - -","21","215","12.1 %","37.2 %","0.33",".204",".308",".371",".679",".167","3.7",".320","-0.5","25","-2.1",".317","92","sa326254"
"Edward Ceballo","Rangers (R)","17","221","10.4 %","20.4 %","0.51",".220",".320",".293",".613",".073","5.7",".288","-0.6","24","-3.3",".317","88","sa507715"
"Kenley Jansen","Dodgers (A)","20","277","8.3 %","26.0 %","0.32",".227",".298",".397",".695",".170","3.7",".283","0.5","31","-0.9",".317","97","3096"
"J.T. Restko","- - -","23","262","6.9 %","24.0 %","0.29",".256",".318",".378",".696",".122","1.9",".324","0.1","29","-4.8",".317","85","sa244027"
"Nelson Sosa","Phillies (R)","18","118","11.9 %","12.7 %","0.93",".224",".345",".265",".610",".041","3.7",".265","-0.4","12","-1.5",".317","89","sa3001614"
"Nicolas Garcia","Mexican (AAA)","28","335","3.0 %","9.3 %","0.32",".273",".303",".389",".692",".116","3.3",".289","-1.3","32","-10.5",".317","76","sa198793"
"Josh Petersen","- - -","25","317","5.7 %","20.5 %","0.28",".271",".326",".371",".697",".100","4.3",".339","-0.6","34","-4.4",".317","89","sa262046"
"Michael Vass","- - -","23","211","10.4 %","19.4 %","0.54",".224",".310",".410",".719",".186","4.6",".241","-0.7","25","-4.9",".317","83","sa454880"
"Ivan Villaescusa","- - -","21","69","2.9 %","27.5 %","0.11",".303",".324",".379",".702",".076","1.8",".426","0.1","8","-1.7",".317","81","sa328600"
"Orlando Mercado","Diamondbacks (AA)","23","238","16.4 %","11.8 %","1.39",".227",".357",".289",".646",".062","1.5",".251","-0.8","25","-4.4",".317","85","sa244288"
"Yileiviu Fernandez","Indians (R)","17","74","10.8 %","32.4 %","0.33",".222",".338",".254",".592",".032","2.4",".359","0.0","8","-1.1",".317","88","sa3001815"
"Brad Snyder","Indians (AAA)","26","446","6.1 %","27.6 %","0.22",".246",".297",".426",".722",".180","5.8",".319","-0.1","49","-4.2",".317","92","6052"
"Sean Conner","Reds (R)","20","165","11.5 %","25.5 %","0.45",".218",".309",".352",".661",".134","4.1",".280","-0.3","18","-1.7",".317","91","sa455107"
"Ricardo Quintero","- - -","17","177","18.1 %","20.3 %","0.89",".176",".349",".221",".569",".044","5.1",".235","-0.8","19","-2.7",".317","88","sa506260"
"Logan Schafer","- - -","21","227","5.7 %","20.3 %","0.28",".272",".313",".393",".706",".121","5.9",".333","-2.7","27","-1.8",".316","93","7937"
