"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Sammy Ayala","Mexican (AAA)","22","18","27","32","8","7","0","0","1","1","5","5","0","10","0","0","0","1","0","0",".296","sa658324"
"Colin Bray","- - -","24","15","54","59","16","13","1","2","0","15","2","5","0","15","0","0","0","0","4","0",".296","sa737832"
"Luis Vilorio","Nationals (A-)","23","9","27","28","8","7","1","0","0","3","1","1","0","11","0","0","0","0","1","0",".296","sa754679"
"Carlos Rivero","Diamondbacks (AAA)","29","59","206","233","61","40","12","1","8","27","38","20","0","39","0","7","0","4","0","1",".296","1136"
"Eugene Helder","- - -","21","75","304","332","90","68","14","6","2","46","44","19","0","46","2","5","2","5","7","3",".296","sa826786"
"John Brontsema","- - -","22","74","223","258","66","46","14","1","5","36","23","22","0","60","10","2","1","3","6","3",".296","sa918625"
"Kyle Waldrop","- - -","25","122","453","513","134","94","30","0","10","66","74","44","0","96","8","7","0","9","4","3",".296","11402"
"Travis Snider","- - -","29","117","426","485","126","89","26","1","10","59","52","56","4","106","0","3","0","4","2","3",".296","2830"
"Matt Albanese","Twins (R)","21","39","142","159","42","33","6","0","3","19","19","12","0","40","2","3","0","8","2","1",".296","sa3003174"
"Mike Martin","- - -","24","78","284","320","84","65","16","2","1","50","30","23","0","45","5","3","3","7","27","4",".296","sa827131"
"Travis Denker","Diamondbacks (AA)","31","77","186","228","55","37","11","0","7","24","28","31","0","38","5","6","0","3","0","0",".296","6155"
"Laz Rivera","White Sox (R)","22","47","186","213","55","36","12","5","2","37","24","8","0","26","16","1","2","2","3","4",".296","sa3004128"
"Jermaine Palacios","- - -","20","124","504","539","149","105","21","10","13","82","67","22","0","99","8","3","2","11","20","15",".296","sa828886"
"Audry Perez","- - -","28","54","203","214","60","40","18","0","2","22","22","9","1","30","1","1","0","7","0","0",".296","9176"
"Alexito Feliz","Phillies (R)","20","69","247","269","73","56","10","3","4","33","35","14","0","29","2","4","2","2","20","10",".296","sa880045"
"Jeff McNeil","- - -","25","48","176","194","52","36","12","0","4","25","21","10","1","29","6","2","0","3","4","2",".295","sa709024"
"Ryan Boldt","Rays (A+)","22","120","440","494","130","97","22","6","5","60","62","39","1","89","7","6","2","8","23","6",".295","sa738262"
"Leonardo Ortiz","Reds (R)","20","57","176","203","52","35","14","1","2","21","23","16","1","23","8","1","2","4","1","0",".295","sa873338"
"Rayner Damian","Rangers (R)","20","21","44","56","13","10","1","2","0","13","5","9","0","12","2","1","0","1","3","1",".295","sa874247"
"Daniel Cornejo","Mexican (AAA)","26","17","44","47","13","12","1","0","0","5","1","1","0","9","1","1","0","1","2","0",".295","sa977260"
"Franklin Tineo","Cubs (R)","22","62","193","242","57","31","21","0","5","36","29","39","0","42","7","2","1","2","11","8",".295","sa828342"
"Micah Johnson","- - -","26","45","149","172","44","34","6","3","1","21","18","21","0","41","1","0","1","1","11","4",".295","13809"
"Harold Castro","- - -","23","114","447","482","132","108","18","5","1","54","33","18","0","56","6","5","6","12","22","9",".295","sa596288"
"Reese McGuire","- - -","22","45","149","175","44","29","8","1","6","24","28","20","1","22","1","3","2","4","2","2",".295","sa737505"
"Beau Taylor","- - -","27","62","210","241","62","46","10","1","5","36","24","29","2","49","0","2","0","7","0","1",".295","sa577780"
"Matt Whatley","- - -","21","44","166","189","49","36","6","1","6","28","28","18","0","31","4","1","0","3","3","5",".295","sa915868"
"Hansel Moreno","- - -","20","57","227","260","67","47","13","3","4","48","31","22","0","61","2","2","7","2","14","4",".295","sa833676"
"Robbie Tenerowicz","Rays (A)","22","94","349","390","103","64","25","3","11","43","37","32","0","67","8","1","0","6","4","3",".295","sa738999"
"Kevin Mendoza","Rangers (R)","21","18","61","68","18","15","1","2","0","8","7","5","0","11","2","0","0","1","2","1",".295","sa736997"
"Maiker Feliz","White Sox (R)","19","18","61","69","18","11","4","1","2","8","11","6","1","19","2","0","0","1","1","0",".295","sa828240"
"Marcus Wilson","Diamondbacks (A)","20","103","383","447","113","78","21","5","9","56","54","55","2","90","2","4","1","7","15","7",".295","sa828703"
"Luke Raley","Dodgers (A+)","22","123","478","541","141","95","21","11","14","102","62","43","2","124","19","1","0","9","9","1",".295","sa918048"
"Will Robertson","- - -","22","56","217","238","64","43","19","0","2","32","41","11","2","29","5","4","1","12","7","1",".295","sa3004294"
"Greifer Andrade","Mariners (A-)","20","55","207","219","61","45","11","0","5","28","35","5","0","57","0","5","2","3","0","0",".295","sa826675"
"John Nogowski","Cardinals (AA)","24","59","207","238","61","47","12","0","2","32","21","27","0","25","2","2","0","7","2","0",".295","sa829744"
"Julian Ornelas","Mexican (AAA)","20","45","112","127","33","25","7","1","0","14","16","13","1","30","1","1","0","1","1","1",".295","sa3002601"
"Juan Fernandez","- - -","18","35","112","125","33","19","9","2","3","23","18","9","0","14","4","0","0","3","3","1",".295","sa917824"
"Ramon Hernandez","Diamondbacks (A)","21","114","445","480","131","95","21","2","13","46","72","20","0","87","11","4","0","16","3","6",".294","sa828281"
"Bobby Wernes","- - -","22","70","265","307","78","46","26","0","6","44","35","31","0","44","6","2","3","4","3","2",".294","sa876020"
"Brett Sullivan","- - -","23","107","418","441","123","86","24","5","8","56","74","17","1","40","3","3","0","4","18","4",".294","sa857232"
"Christopher Bostick","Pirates (AAA)","24","126","486","549","143","100","33","3","7","75","57","45","1","97","8","3","7","8","8","9",".294","13718"
"Nick Martini","- - -","27","121","459","536","135","97","25","5","8","73","70","66","2","93","4","7","0","9","6","1",".294","12005"
"Yainer Diaz","Indians (R)","18","42","153","162","45","35","8","1","1","12","21","3","0","18","4","2","0","9","0","1",".294","sa3003386"
"Cameron Warner","- - -","23","31","102","118","30","22","7","0","1","15","10","14","0","22","2","0","0","2","2","0",".294","sa3004976"
"Bijan Rademacher","Cubs (AAA)","26","107","289","329","85","60","16","2","7","38","46","36","2","64","2","1","1","6","3","2",".294","sa658233"
"Gustavo Cabrera","Giants (A-)","21","16","51","55","15","9","2","1","3","4","10","3","0","13","1","0","0","1","1","2",".294","sa736640"
"Pedro Gonzalez","- - -","19","51","204","228","60","35","16","6","3","30","28","20","0","61","3","1","0","3","11","6",".294","sa872568"
"Bryan Torres","Indians/Brewers (R)","19","44","136","158","40","32","6","1","1","22","13","18","0","6","1","1","2","4","6","5",".294","sa885119"
"Samad Taylor","- - -","18","52","204","228","60","44","9","1","6","26","30","13","0","48","2","5","4","2","7","4",".294","sa918192"
"Carlos Tocci","- - -","21","130","483","528","142","113","19","7","3","61","52","30","0","77","10","3","2","13","4","5",".294","14558"
"Moises Sierra","Marlins (AAA)","28","123","422","468","124","88","22","3","11","52","68","39","1","81","6","1","0","20","18","3",".294","6050"
"Edwin Espinal","- - -","23","130","497","532","146","100","31","0","15","53","86","22","2","70","6","7","0","15","1","1",".294","sa596971"
"Bradley Zimmer","Indians (AAA)","24","33","126","144","37","19","11","2","5","22","14","14","1","43","2","1","1","0","9","3",".294","16221"
"Alexander Canario","Giants (R)","17","66","235","274","69","43","17","4","5","42","45","33","2","40","5","1","0","7","18","10",".294","sa3003316"
"Chad Spanberger","Rockies (R)","21","60","235","269","69","33","15","2","19","49","51","27","1","71","3","4","0","2","2","0",".294","sa3004242"
"JJ Muno","- - -","23","38","109","136","32","20","10","2","0","22","18","12","0","17","12","2","1","2","6","0",".294","sa3004176"
"Devin Davis","Rays (R)","20","54","218","250","64","33","20","1","10","34","47","27","3","48","2","3","0","6","2","1",".294","sa875805"
"Branden Boggetto","- - -","23","56","218","243","64","51","11","0","2","26","28","14","0","44","4","4","3","3","2","2",".294","sa918584"
"Jose Rondon","- - -","23","78","317","347","93","63","20","3","7","44","49","26","0","62","1","2","1","8","4","1",".293","14140"
"Shane Billings","- - -","22","105","392","418","115","96","14","4","1","48","23","18","0","65","2","2","4","9","17","7",".293","sa918292"
"Gosuke Katoh","Yankees (A+)","22","84","300","346","88","59","20","3","6","44","43","40","1","72","1","2","3","3","11","7",".293","sa737619"
"Jose Siri","Reds (A)","21","126","498","552","146","87","24","11","24","92","76","33","2","130","6","6","9","5","46","12",".293","sa736940"
"Oliver Pascual","- - -","20","17","58","65","17","15","2","0","0","8","5","5","0","13","0","1","1","1","0","0",".293","sa828196"
"Jeremy Barfield","- - -","28","95","355","399","104","55","21","0","28","65","76","34","0","90","9","1","0","4","1","0",".293","sa327073"
"Leo Heras","Mexican (AAA)","27","95","355","408","104","70","21","10","3","66","48","46","4","75","2","4","1","4","18","9",".293","sa508065"
"Dustin Fowler","Yankees (AAA)","22","70","297","313","87","47","19","8","13","49","43","15","1","63","1","0","0","2","13","5",".293","17098"
"Louis Boyd","- - -","23","53","198","217","58","40","17","1","0","29","32","15","0","38","3","1","0","5","9","3",".293","sa3004038"
"Caleb Eldridge","- - -","21","42","140","155","41","25","10","2","4","19","21","13","1","53","1","1","0","0","1","0",".293","sa918407"
"Rob Brantly","- - -","27","83","287","321","84","62","11","1","10","39","46","20","0","39","9","5","0","8","3","3",".293","10655"
"Mike Zunino","Mariners (AAA)","26","12","41","45","12","5","2","0","5","7","11","4","0","5","0","0","0","1","0","0",".293","13265"
"Mason House","Padres (R)","18","39","164","181","48","32","6","8","2","28","33","13","0","68","3","1","0","0","3","0",".293","sa3004278"
"Esteban Quiroz","Mexican (AAA)","25","89","287","358","84","50","23","0","11","64","49","64","11","41","4","0","3","5","8","2",".293","sa596560"
"Sergio Burruel","- - -","25","79","229","263","67","54","12","0","1","21","30","26","2","33","2","2","4","8","0","3",".293","sa502070"
"Bret Boswell","Rockies (A-)","22","54","229","249","67","43","8","5","11","46","42","15","0","55","2","2","1","4","3","3",".293","sa918769"
"Miguel Pena","Marlins (R)","19","56","188","208","55","51","4","0","0","27","36","13","1","20","4","2","1","6","2","7",".293","sa3003201"
"LaMonte Wade","Twins (AA)","23","117","424","519","124","92","22","3","7","74","67","76","5","71","5","11","3","10","9","2",".292","sa856280"
"Kevin Taylor","Mets (AA)","25","114","383","448","112","88","20","1","3","44","46","54","2","53","1","7","1","12","2","1",".292","sa599801"
"Roberto Lopez","Mexican (AAA)","31","90","277","311","81","61","8","1","11","43","41","28","2","55","3","1","2","7","4","4",".292","sa454598"
"Cam Gallagher","Royals (AAA)","24","73","260","282","76","58","13","0","5","26","37","18","2","33","0","2","2","12","0","1",".292","12981"
"Victor Reyes","Diamondbacks (AA)","22","126","479","516","140","102","29","5","4","59","51","27","2","80","3","3","4","10","18","9",".292","15487"
"Yadiel Hernandez","Nationals (AA)","29","120","397","460","116","82","21","1","12","57","59","56","3","66","1","3","3","12","5","2",".292","sa724030"
"Mike Aviles","Marlins (AAA)","36","55","178","196","52","41","8","2","1","22","24","10","0","24","1","4","3","2","1","2",".292","5986"
"Jeff Hendrix","- - -","23","99","356","434","104","90","10","2","2","40","15","60","0","90","13","2","3","3","18","8",".292","sa829803"
"Chris Shaw","- - -","23","125","469","514","137","77","35","1","24","58","79","38","2","132","3","4","0","10","0","0",".292","sa658778"
"Cody Asche","White Sox (AAA)","27","87","291","347","85","55","15","1","14","42","57","49","1","75","2","5","0","1","4","1",".292","11997"
"Austin Upshaw","- - -","20","56","226","246","66","49","12","1","4","32","37","14","1","35","3","3","0","6","1","1",".292","sa3004498"
"Luis Yander La O","Rangers (A+)","25","124","476","516","139","106","23","2","8","57","53","21","2","50","12","3","4","12","11","10",".292","sa863716"
"Oscar Robles","Mexican (AAA)","41","45","137","164","40","35","5","0","0","22","18","24","3","11","0","1","2","10","1","3",".292","8975"
"Edgar Corcino","- - -","25","122","459","506","134","106","20","2","6","56","53","39","2","80","2","5","1","15","4","3",".292","sa502309"
"Steven Sensley","- - -","21","50","185","208","54","26","15","0","13","37","46","20","0","49","3","0","0","3","2","1",".292","sa738492"
"Keinner Pina","Angels (R)","20","48","185","219","54","47","7","0","0","34","33","23","0","19","8","3","0","4","1","0",".292","sa828363"
"Lewin Diaz","Twins (A)","20","122","466","508","136","90","33","1","12","47","68","25","3","80","6","11","0","13","2","1",".292","sa828420"
"Carlos Correa","- - -","22","6","24","26","7","6","1","0","0","3","5","1","0","5","0","1","0","0","0","0",".292","14162"
"Drew Stubbs","- - -","32","85","312","368","91","63","17","2","9","52","42","52","1","104","3","1","0","3","10","6",".292","9328"
"Joey Meneses","Braves (AA)","25","108","360","401","105","83","13","0","9","44","45","38","0","81","1","1","1","11","0","0",".292","sa604598"
"Jean Angomas","Giants (A)","22","70","264","290","77","65","8","3","1","31","22","19","0","27","1","3","3","2","10","9",".292","sa737090"
"Valentin Martinez","Reds (R)","20","22","72","81","21","14","4","2","1","9","14","5","0","20","3","1","0","2","0","1",".292","sa828257"
"Manuel Herazo","Angels (R)","22","11","24","30","7","6","0","0","1","3","2","4","0","10","1","0","0","1","1","0",".292","sa828826"
"Jose Lizarraga","- - -","19","31","96","107","28","17","8","1","2","19","18","7","1","18","3","1","0","5","1","1",".292","sa872512"
"Cam Williams","Angels (R)","20","8","24","32","7","5","1","0","1","10","5","6","0","9","1","1","0","0","1","1",".292","sa918586"
"Yusniel Diaz","- - -","20","114","439","492","128","91","23","3","11","57","52","45","0","102","1","6","1","11","9","14",".292","sa912848"
"Ramon Torres","Royals (AAA)","24","75","295","317","86","69","10","1","6","43","41","15","0","32","1","3","3","5","17","4",".292","14113"
"Chris Johnson","- - -","32","69","271","291","79","49","17","2","11","34","37","16","0","84","1","3","0","7","1","0",".292","1191"
"Franklin Torres","Angels (R)","20","66","271","300","79","53","20","1","5","47","47","21","0","34","1","5","2","16","4","0",".292","sa830300"
"Angelo Mora","- - -","24","107","398","426","116","80","24","3","9","54","55","26","1","79","0","1","1","9","5","2",".291","sa597177"
"Carlos Alberto Gastelum","Mexican (AAA)","37","80","302","344","88","73","13","1","1","42","28","23","0","28","8","2","9","10","3","3",".291","sa198097"
"Corey Brown","Mexican (AAA)","31","106","381","462","111","60","23","4","24","79","85","73","6","124","3","4","1","2","19","2",".291","2650"
"Jose Peroza","- - -","17","62","230","251","67","43","21","1","2","30","29","18","0","63","0","2","1","3","7","4",".291","sa3003288"
"Jan Vazquez","- - -","26","68","206","244","60","43","8","2","7","30","35","25","0","51","7","0","6","3","3","3",".291","sa501536"
"Jacob Cooper","White Sox (R)","21","30","103","117","30","21","4","2","3","11","13","7","0","36","5","0","2","1","2","0",".291","sa875245"
"Wilfred Astudillo","Mets (R)","17","52","182","206","53","40","12","1","0","28","23","17","1","20","2","4","1","3","4","6",".291","sa3003236"
"Anderson Comas","White Sox (R)","17","63","237","247","69","62","5","2","0","29","17","8","0","45","1","1","0","3","1","1",".291","sa3003268"
"Socrates Brito","Diamondbacks (AAA)","24","78","292","318","85","57","15","8","5","43","44","22","1","64","0","4","0","4","6","1",".291","12944"
"Alex Mejia","- - -","26","118","433","475","126","87","32","0","7","49","57","30","1","66","5","4","3","11","2","2",".291","13877"
"Angel Perez","Rays (A-)","22","59","220","236","64","52","6","3","3","31","19","12","0","51","2","2","0","9","3","3",".291","sa755474"
"Austin Dean","- - -","23","65","251","268","73","48","16","4","5","32","37","14","0","48","1","2","0","3","3","1",".291","sa657985"
"Ronny Rodriguez","Indians (AAA)","25","117","447","483","130","93","18","2","17","60","64","23","0","92","1","5","7","9","15","5",".291","11875"
"Jose Bernardo Lopez","Mexican (AAA)","27","46","86","96","25","18","6","0","1","13","12","4","0","17","1","1","4","5","0","3",".291","sa509274"
"Mitch Garver","Twins (AAA)","26","88","320","372","93","47","29","0","17","56","45","50","0","85","1","1","0","11","2","0",".291","15161"
"Jose Aguilar","Mexican (AAA)","27","67","234","266","68","46","16","0","6","37","27","16","0","45","7","2","6","8","10","2",".291","sa546354"
"Justin Paulsen","Padres (R)","22","44","148","181","43","30","10","1","2","27","25","27","0","38","4","2","0","2","1","0",".291","sa3004074"
"Leonicio Ventura","Blue Jays (R)","20","33","93","109","27","18","6","3","0","14","15","12","0","14","1","2","1","1","8","5",".290","sa3003429"
"Adam McGinnis","White Sox (R)","22","19","62","70","18","10","4","1","3","11","13","4","0","13","2","2","0","3","0","0",".290","sa3004077"
"Robie Rojas","Brewers (R)","22","30","93","116","27","23","4","0","0","16","10","19","0","16","3","1","0","3","5","0",".290","sa3004183"
"Kevin Kramer","- - -","23","57","217","251","63","37","17","3","6","32","30","17","2","53","13","4","0","4","8","2",".290","sa599269"
"Reshard Munroe","Reds (R)","21","36","124","148","36","27","5","1","3","31","15","22","1","28","1","0","1","2","6","3",".290","sa872821"
"Sean Bouchard","Rockies (A-)","21","39","155","183","45","28","11","0","6","31","27","25","0","41","1","1","1","5","6","2",".290","sa915652"
"Jose Vargas","Mexican (AAA)","29","83","286","314","83","46","13","1","23","58","60","22","0","86","1","3","2","2","4","7",".290","sa455452"
"Ben Rodriguez","Twins (R)","22","50","162","193","47","30","11","2","4","27","40","22","3","43","8","1","0","1","4","2",".290","sa3004301"
"Nathanael Javier","Giants (R)","21","42","162","165","47","30","14","2","1","20","17","1","0","23","1","0","1","4","2","1",".290","sa736642"
"Wladimir Galindo","Cubs (A)","20","44","162","177","47","32","11","0","4","21","19","14","0","40","1","0","0","7","1","1",".290","sa826652"
"Randy Ventura","- - -","19","121","486","531","141","122","15","2","2","68","26","35","0","103","2","2","6","6","38","14",".290","sa872499"
"Franklin Barreto","Athletics (AAA)","21","111","469","510","136","95","19","7","15","63","54","27","3","141","9","2","3","8","15","8",".290","15519"
"Willi Castro","Indians (A+)","20","123","469","510","136","98","24","3","11","69","58","28","1","90","7","4","2","6","19","9",".290","sa830274"
"Jose Benjamin","- - -","21","48","169","185","49","34","5","7","3","30","27","6","0","28","4","4","2","5","6","1",".290","sa830142"
"William Contreras","Braves (R)","19","45","169","198","49","34","10","1","4","29","25","24","0","30","2","3","0","4","1","0",".290","sa872847"
"Issmael Salas","Mexican (AAA)","34","99","376","428","109","80","20","0","9","55","47","39","1","37","8","4","1","13","3","1",".290","sa201344"
"Adolis Garcia","- - -","24","124","445","489","129","78","34","2","15","64","65","33","2","108","4","6","1","12","15","9",".290","sa908695"
"Henry Alejandro Rodriguez","- - -","27","103","414","453","120","87","21","1","11","63","47","30","5","63","4","2","3","13","4","1",".290","7983"
"Alexander Campos","Mariners (R)","17","59","207","254","60","48","10","0","2","37","26","41","1","39","3","1","2","0","7","10",".290","sa3002852"
"Jack Meggs","Athletics (A-)","22","20","69","81","20","15","2","0","3","9","11","9","0","14","1","2","0","0","2","1",".290","sa873253"
"Myles Straw","- - -","22","127","483","587","140","115","17","7","1","90","44","94","2","79","2","3","5","9","38","9",".290","sa875569"
"Matthew Foley","Mets (R)","23","23","69","75","20","12","7","0","1","11","7","6","0","20","0","0","0","0","0","0",".290","sa876176"
"Daniel Vogelbach","Mariners (AAA)","24","125","459","541","133","91","25","0","17","65","83","76","1","98","1","5","0","16","3","1",".290","14130"
"Rene Pinto","- - -","20","74","283","310","82","60","17","2","3","34","39","20","0","42","3","4","0","9","1","0",".290","sa826668"
"Kelby Tomlinson","Giants (AAA)","27","25","107","121","31","25","6","0","0","17","8","13","0","12","1","0","0","0","8","2",".290","13005"
"Peter Maris","Rays (A+)","23","104","359","411","104","82","13","3","6","52","33","39","1","42","1","2","10","7","13","5",".290","sa877608"
"Alex Destino","White Sox (R)","21","49","183","225","53","35","13","2","3","28","23","38","0","40","0","2","2","4","1","2",".290","sa3004031"
"Dionis Paulino","Mets (R)","23","51","183","207","53","41","7","3","2","26","21","23","0","45","0","0","1","1","10","4",".290","sa828542"
"Jesus Morales","Nationals (R)","19","52","183","209","53","43","7","3","0","28","23","17","1","37","7","2","0","4","4","3",".290","sa872776"
"Patrick Mazeika","- - -","23","106","373","437","108","75","26","0","7","48","55","50","0","59","12","2","0","4","2","2",".290","sa827167"
"Donald Lutz","Mexican (AAA)","28","10","38","45","11","10","1","0","0","8","5","5","3","13","1","1","0","0","2","1",".289","10154"
"Beder Gutierrez","Rangers (R)","20","47","152","189","44","28","10","1","5","32","33","27","0","31","4","3","3","2","9","3",".289","sa883721"
"Herson Perez","Cubs (R)","20","61","190","219","55","49","5","1","0","36","16","23","0","27","2","1","2","0","16","10",".289","sa917640"
"Sergio Perez","- - -","27","76","235","261","68","51","15","2","0","42","19","22","0","39","2","0","2","8","7","1",".289","sa508059"
"Julio Gonzalez","- - -","22","54","197","238","57","44","10","3","0","27","36","35","0","33","0","1","5","4","13","1",".289","sa3003967"
"Troy Sieber","- - -","22","57","197","238","57","38","12","0","7","34","33","37","1","49","2","2","0","2","0","1",".289","sa918544"
"Chris Valencia","Mexican (AAA)","30","73","121","126","35","28","6","0","1","14","18","3","1","25","2","0","0","2","7","3",".289","sa294215"
"Danny Pinero","Tigers (A)","23","120","422","497","122","88","26","4","4","61","56","57","0","68","7","8","3","12","5","2",".289","sa738204"
"Yonathan Mendoza","- - -","23","87","308","345","89","76","8","2","3","37","36","34","2","40","1","0","2","4","7","2",".289","sa596904"
"Peter Alonso","- - -","22","93","353","393","102","56","27","1","18","52","63","27","1","71","12","1","0","12","3","4",".289","sa873981"
"Junior Melo","Reds (R)","20","28","90","99","26","21","4","1","0","11","6","6","0","11","1","0","2","5","0","3",".289","sa3003385"
"Cesar Gonzalez","Tigers (R)","22","26","90","97","26","19","4","1","2","13","14","7","0","23","0","0","0","1","2","1",".289","sa737085"
"Canaan Smith","Yankees (R)","18","57","187","237","54","39","10","0","5","29","28","46","0","44","2","2","0","3","5","3",".289","sa3004279"
"Aaron Familia","Brewers (R)","18","59","187","237","54","34","14","1","5","32","38","35","1","70","11","4","0","3","3","2",".289","sa916733"
"Niko Vasquez","Mexican (AAA)","28","69","239","272","69","46","14","0","9","46","36","22","2","59","6","3","2","6","6","2",".289","sa454460"
"Juan Apodaca","Mexican (AAA)","30","84","291","332","84","65","12","1","6","51","41","35","0","63","2","2","2","8","0","0",".289","sa286639"
"Carlos Tatis","- - -","20","66","246","285","71","50","11","1","9","39","46","25","0","49","6","8","0","5","6","3",".289","sa874814"
"Brallan Perez","- - -","21","88","298","337","86","76","5","1","4","41","22","29","0","34","4","1","5","7","9","7",".289","sa736999"
"Mark Karaviotis","- - -","21","85","298","346","86","61","17","2","6","50","36","31","0","80","14","3","0","3","2","0",".289","sa738977"
"Juan Almonte","- - -","20","55","201","225","58","45","9","3","1","47","33","10","0","12","6","4","3","1","12","6",".289","sa917282"
"Jason Rogers","Pirates (AAA)","29","69","253","282","73","54","9","1","9","35","34","27","0","44","2","0","0","6","3","2",".289","11773"
"Isiah Kiner-Falefa","Rangers (AA)","22","129","513","570","148","109","31","3","5","58","48","41","0","72","10","4","1","13","17","6",".288","16512"
"Tyler Collins","Tigers (AAA)","27","74","260","296","75","50","14","2","9","29","46","29","0","72","2","5","0","2","11","2",".288","12723"
"Roy Morales","Marlins (A+)","22","30","104","119","30","25","4","0","1","12","15","13","0","12","1","1","0","2","4","1",".288","sa829030"
"Casey Golden","Rockies (R)","22","54","208","240","60","25","14","1","20","55","59","17","0","74","12","2","1","1","8","1",".288","sa873997"
"Jim Adduci","Tigers (AAA)","32","55","215","239","62","44","13","1","4","32","27","20","1","59","0","4","0","2","10","3",".288","6448"
"Sam McMillan","Tigers (R)","18","37","111","143","32","23","5","1","3","24","25","19","0","17","12","1","0","1","1","1",".288","sa3004277"
"Camden Duzenack","Diamondbacks (A-)","22","58","222","255","64","44","16","1","3","43","34","18","0","31","8","7","0","3","8","4",".288","sa873988"
"Corey Bird","- - -","21","110","392","458","113","90","16","5","2","53","40","38","0","68","3","6","19","6","28","13",".288","sa874209"
"Ivan Houellemont","Red Sox (R)","18","56","170","202","49","41","6","1","1","28","29","15","1","39","13","3","1","6","5","4",".288","sa924722"
"Ji-Man Choi","Yankees (AAA)","26","87","288","338","83","42","25","1","15","42","69","39","3","86","4","7","0","2","3","1",".288","5452"
"Ben Gamel","Mariners (AAA)","25","18","59","74","17","14","1","1","1","6","8","12","0","11","2","1","0","2","1","1",".288","12160"
"Israel Pineda","Nationals (R)","17","17","59","65","17","10","5","2","0","10","12","4","0","13","0","2","0","1","0","0",".288","sa3004385"
"Andres Luna","Cardinals (R)","19","18","59","66","17","13","2","1","1","7","6","6","0","13","1","0","0","0","3","0",".288","sa828379"
"Reniel Ozuna","Reds (R)","18","35","118","131","34","24","7","3","0","14","14","11","0","30","1","1","0","4","8","2",".288","sa917151"
"Dennicher Carrasco","Royals (R)","21","61","236","255","68","41","14","3","10","34","41","12","0","38","2","5","0","3","1","0",".288","sa917459"
"Cameron Perkins","Phillies (AAA)","26","76","257","295","74","48","18","1","7","37","27","30","2","47","6","1","1","3","3","2",".288","13444"
"Juan Miranda","Mexican (AAA)","34","22","73","92","21","16","3","0","2","11","19","14","0","15","4","1","0","3","0","0",".288","7783"
"Jose Montanez","Orioles (R)","18","27","73","83","21","16","5","0","0","8","4","8","0","12","1","1","0","2","1","2",".288","sa3004514"
"Edmundo Sosa","- - -","21","58","219","239","63","50","11","1","1","32","16","14","0","36","1","1","4","5","3","0",".288","sa736859"
"Dominic Ficociello","- - -","25","125","445","506","128","90","27","2","9","65","51","53","1","119","1","5","2","10","12","3",".288","sa549668"
"Raffy Lopez","- - -","29","73","240","273","69","37","14","2","16","38","45","29","2","61","3","1","0","5","0","0",".288","12606"
"Abel Martinez","- - -","40","50","160","181","46","38","6","0","2","19","22","14","0","27","2","2","3","7","0","2",".288","sa203950"
"Jose Marmolejos","Nationals (AA)","24","107","400","454","115","79","18","4","14","68","66","44","2","79","5","5","0","8","0","2",".288","sa598311"
"Ruben Castro","- - -","20","22","80","89","23","18","3","1","1","12","16","6","0","11","2","0","1","3","1","2",".288","sa829293"
"Jurickson Profar","Rangers (AAA)","24","87","327","383","94","62","25","0","7","50","45","43","0","33","8","1","4","9","5","0",".287","10815"
"Javier Castillo","Indians/Brewers (R)","19","39","87","98","25","20","4","1","0","8","8","9","0","12","1","0","1","3","0","2",".287","sa872861"
"Ryan Ripken","Orioles (A-)","23","51","188","199","54","43","8","0","3","14","24","9","0","54","1","0","0","6","2","2",".287","sa658502"
"Nate Mondou","- - -","22","125","470","545","135","102","24","7","2","69","59","59","2","100","5","9","2","7","16","8",".287","sa873282"
"Oscar Mercado","Cardinals (AA)","22","120","477","523","137","100","20","4","13","76","46","32","2","112","9","4","1","3","38","19",".287","sa737612"
"Gleyber Torres","- - -","20","55","202","235","58","35","14","2","7","31","34","30","0","47","2","1","0","5","7","6",".287","16997"
"Yahir Gurrola","- - -","21","60","202","226","58","44","13","0","1","31","30","15","0","42","7","2","0","5","15","6",".287","sa3004394"
"Agustin Murillo","Mexican (AAA)","35","58","209","239","60","47","8","0","5","32","23","28","2","23","0","1","1","8","5","4",".287","sa244092"
"Tyrone Taylor","- - -","23","32","108","121","31","18","7","1","5","21","13","11","0","21","1","1","0","1","4","1",".287","sa657979"
"Jean Graterol","- - -","18","45","136","151","39","26","8","3","2","18","27","10","0","39","2","3","0","2","6","2",".287","sa3003176"
"Osvaldo Santilien","Diamondbacks (R)","18","39","136","155","39","23","14","1","1","20","14","14","0","43","3","2","0","2","4","2",".287","sa917312"
"Gerardo Nunez","Marlins (R)","19","37","136","149","39","33","5","1","0","19","14","9","0","32","3","1","0","2","16","3",".287","sa917491"
"Julian Jarrard","Brewers (R)","24","37","150","162","43","25","16","0","2","19","37","6","0","39","5","1","0","2","1","1",".287","sa3004184"
"Carlos Moncrief","Giants (AAA)","28","71","171","190","49","30","17","0","2","17","18","17","1","45","0","1","1","3","4","2",".287","7511"
"Ryan Mountcastle","- - -","20","127","513","538","147","80","48","1","18","81","62","17","2","96","4","4","0","11","8","2",".287","sa874734"
"Jonathan Aranda","- - -","19","50","178","197","51","41","9","1","0","24","15","14","0","31","3","2","0","4","14","4",".287","sa919293"
