"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Runey Davis","Royals (A)","23","72",".429","1.20","26.7 %","40.0 %","33.3 %","0.0 %","20.0 %","38.7 %","41.9 %","19.4 %","33.9 %","55","122","177","sa390645"
"Kyle Shelton","- - -","26","57",".306","1.07","20.5 %","41.0 %","38.5 %","26.7 %","20.0 %","41.0 %","30.8 %","28.2 %","20.9 %","60","122","182","sa458768"
"Francisco Lugo","Mexican (AAA)","20","58",".280","7.20","16.3 %","73.5 %","10.2 %","20.0 %","20.0 %","40.4 %","15.4 %","44.2 %","4.4 %","54","130","184","sa505990"
"Jose Martinez","- - -","22","42",".231","3.40","15.4 %","65.4 %","19.2 %","0.0 %","20.0 %","44.4 %","14.8 %","40.7 %","19.9 %","29","102","131","sa541954"
"Brian Dice","Marlins (A-)","24","43",".217","3.20","12.5 %","66.7 %","20.8 %","40.0 %","20.0 %","54.2 %","20.8 %","25.0 %","51.1 %","12","76","88","sa605637"
"Fernelys Sanchez","Braves (R)","18","67",".320","3.00","20.0 %","60.0 %","20.0 %","20.0 %","20.0 %","23.1 %","11.5 %","65.4 %","42.4 %","41","124","165","sa658293"
"Erik Castro","Astros (A+)","24","573",".366","1.02","15.1 %","42.9 %","42.0 %","11.0 %","19.9 %","43.6 %","21.5 %","34.9 %","31.0 %","413","909","1322","sa501648"
"Xavier Scruggs","Cardinals (AA)","24","522",".297","1.32","14.3 %","48.7 %","37.0 %","12.6 %","19.8 %","50.3 %","25.3 %","24.3 %","12.9 %","859","1234","2093","7409"
"Stefan Gartrell","Braves (AAA)","28","472",".308","1.31","18.2 %","46.3 %","35.4 %","21.8 %","19.8 %","44.6 %","27.2 %","28.2 %","14.9 %","684","1135","1819","sa326944"
"Luke Montz","Marlins (AAA)","28","420",".219","0.59","12.4 %","32.3 %","55.3 %","28.6 %","19.7 %","57.9 %","24.0 %","18.1 %","10.9 %","693","1040","1733","6601"
"Amaury Cazana","- - -","33","362",".364","1.94","20.8 %","52.3 %","26.9 %","16.9 %","19.7 %","38.8 %","23.1 %","38.1 %","11.9 %","461","842","1303","sa509692"
"Jordan Lennerton","Tigers (AA)","26","582",".330","1.55","23.3 %","46.6 %","30.1 %","10.3 %","19.6 %","38.4 %","27.4 %","34.3 %","12.9 %","950","1375","2325","sa455610"
"Ben Waldrip","Rockies (R)","22","202",".246","1.22","12.4 %","48.1 %","39.5 %","19.6 %","19.6 %","56.8 %","15.9 %","27.3 %","36.6 %","92","304","396","sa550159"
"Matt Skole","- - -","22","524",".358","0.59","22.5 %","28.8 %","48.8 %","17.3 %","19.4 %","50.7 %","26.0 %","23.3 %","27.4 %","483","732","1215","12119"
"Enderson Mercedes","- - -","19","142",".292","0.42","10.2 %","26.5 %","63.3 %","32.3 %","19.4 %","59.3 %","24.1 %","16.7 %","35.0 %","86","251","337","sa596955"
"Edgard Clemente","Mexican (AAA)","36","114",".348","0.97","18.7 %","40.0 %","41.3 %","16.1 %","19.4 %","53.3 %","22.7 %","24.0 %","10.6 %","194","280","474","sa8264"
"Brad Snyder","Astros (AAA)","30","408",".380","0.93","20.9 %","38.2 %","40.9 %","7.7 %","19.2 %","44.4 %","28.8 %","26.9 %","15.8 %","562","978","1540","6052"
"Cyle Hankerd","- - -","27","350",".351","0.80","22.1 %","34.6 %","43.3 %","18.3 %","19.2 %","50.0 %","28.6 %","21.4 %","24.8 %","158","443","601","sa326676"
"Rock Shoulders","Cubs (A-)","20","237",".326","1.13","17.2 %","44.0 %","38.8 %","30.8 %","19.2 %","44.6 %","21.6 %","33.8 %","31.4 %","136","354","490","sa549485"
"Tyler Ogle","- - -","21","183",".383","0.94","23.5 %","37.0 %","39.5 %","19.1 %","19.1 %","38.7 %","23.4 %","37.9 %","19.2 %","125","251","376","sa578021"
"Chris Parmelee","Twins (AAA)","24","282",".373","0.63","17.6 %","31.8 %","50.6 %","13.5 %","19.1 %","42.7 %","27.0 %","30.3 %","8.8 %","513","676","1189","2554"
"Dustin Geiger","Cubs (A)","20","332",".278","1.12","15.2 %","44.8 %","39.9 %","16.9 %","19.1 %","59.4 %","17.5 %","23.1 %","26.8 %","184","570","754","sa549747"
"Vladimir Guerrero","- - -","37","55",".313","1.00","17.6 %","41.2 %","41.2 %","14.3 %","19.0 %","50.0 %","25.0 %","25.0 %","8.6 %","31","97","128","778"
"Nate Tenbrink","- - -","25","189",".419","0.95","17.2 %","40.4 %","42.4 %","14.3 %","19.0 %","47.6 %","25.2 %","27.2 %","13.2 %","304","449","753","sa454946"
"Jedd Gyorko","- - -","23","557",".330","0.98","21.3 %","39.0 %","39.8 %","20.8 %","18.9 %","44.7 %","25.2 %","30.1 %","10.2 %","782","1339","2121","10816"
"Karim Garcia","Mexican (AAA)","36","415",".382","0.98","20.8 %","39.2 %","39.9 %","22.2 %","18.8 %","49.3 %","23.8 %","26.9 %","14.2 %","567","924","1491","1537"
"Andrew Brown","Rockies (AAA)","27","438",".350","0.92","13.1 %","41.7 %","45.2 %","18.0 %","18.8 %","49.2 %","24.1 %","26.8 %","12.5 %","621","978","1599","3837"
"Khris Davis","- - -","24","316",".418","0.96","19.1 %","39.7 %","41.2 %","17.5 %","18.8 %","44.4 %","30.8 %","24.8 %","12.4 %","538","746","1284","9112"
"Julio Concepcion","- - -","22","84",".255","1.81","11.8 %","56.9 %","31.4 %","31.3 %","18.8 %","40.7 %","25.9 %","33.3 %","43.7 %","22","129","151","sa503234"
"Mario Valenzuela","Mexican (AAA)","35","422",".384","1.04","22.0 %","39.8 %","38.2 %","16.1 %","18.6 %","49.2 %","26.7 %","24.1 %","12.8 %","519","902","1421","sa206418"
"Alejandro Selen","Rangers (A)","23","210",".370","0.97","18.9 %","39.9 %","41.3 %","10.2 %","18.6 %","39.5 %","32.7 %","27.9 %","31.6 %","91","336","427","sa456470"
"Marcell Ozuna","Marlins (A+)","21","539",".301","1.31","17.7 %","46.7 %","35.6 %","19.4 %","18.6 %","51.6 %","21.0 %","27.4 %","26.7 %","242","757","999","10324"
"Adam Loewen","- - -","28","255",".276","2.07","16.5 %","56.3 %","27.2 %","23.3 %","18.6 %","46.3 %","21.0 %","32.7 %","10.1 %","417","629","1046","2134"
"Kenny Diekroeger","Royals (R)","21","222",".252","1.84","10.3 %","58.1 %","31.6 %","7.0 %","18.6 %","48.3 %","21.0 %","30.8 %","33.8 %","97","335","432","sa500843"
"Ruben Mateo","Mexican (AAA)","34","410",".332","0.90","15.5 %","40.1 %","44.4 %","24.4 %","18.5 %","54.2 %","23.7 %","22.1 %","12.8 %","526","960","1486","340"
"David Bergin","- - -","22","92",".377","0.48","27.3 %","23.6 %","49.1 %","25.9 %","18.5 %","36.8 %","33.3 %","29.8 %","23.4 %","40","131","171","sa599324"
"Javier Baez","- - -","19","321",".332","1.20","14.3 %","46.6 %","39.0 %","14.9 %","18.4 %","48.0 %","26.0 %","26.0 %","32.7 %","128","523","651","12979"
"Jarrett Parker","Giants (A+)","23","491",".389","1.21","21.0 %","43.2 %","35.8 %","13.4 %","18.3 %","37.8 %","23.5 %","38.7 %","23.6 %","552","990","1542","11624"
"Zoilo Almonte","Yankees (AA)","23","451",".319","1.30","14.8 %","48.2 %","37.0 %","11.3 %","18.3 %","45.1 %","20.4 %","34.5 %","13.0 %","544","1082","1626","6732"
"Donald Lutz","- - -","23","459",".313","1.06","17.0 %","42.7 %","40.3 %","21.5 %","18.2 %","48.4 %","21.0 %","30.7 %","21.2 %","390","855","1245","10154"
"Jorge Cantu","Angels (AAA)","30","90",".288","1.68","22.4 %","48.7 %","28.9 %","9.1 %","18.2 %","53.3 %","20.8 %","26.0 %","11.1 %","93","195","288","2521"
"Nevin Ashley","- - -","27","183",".305","2.00","17.5 %","55.0 %","27.5 %","12.1 %","18.2 %","53.2 %","21.4 %","25.4 %","11.1 %","228","350","578","3274"
"Brandon Inge","- - -","35","45",".375","0.91","19.2 %","38.5 %","42.3 %","9.1 %","18.2 %","57.7 %","23.1 %","19.2 %","11.4 %","91","129","220","470"
"Ryan Flaherty","Orioles (AAA)","25","41",".333","1.09","20.7 %","41.4 %","37.9 %","27.3 %","18.2 %","48.3 %","37.9 %","13.8 %","12.5 %","63","97","160","7888"
"Matt Adams","Cardinals (AAA)","23","276",".360","0.63","20.3 %","30.7 %","49.0 %","13.1 %","18.2 %","35.3 %","29.9 %","34.8 %","11.7 %","337","662","999","9393"
"Jonathan Mota","- - -","25","81",".327","1.00","20.0 %","40.0 %","40.0 %","27.3 %","18.2 %","39.3 %","25.0 %","35.7 %","12.2 %","97","182","279","sa291809"
"Tyler Williams","White Sox (R)","21","181",".469","1.73","25.9 %","46.9 %","27.2 %","13.6 %","18.2 %","43.0 %","23.3 %","33.7 %","52.9 %","52","330","382","sa503531"
"Bladimir Franco","- - -","21","222",".383","1.16","22.8 %","41.5 %","35.8 %","18.2 %","18.2 %","54.7 %","18.8 %","26.6 %","38.3 %","93","359","452","sa506902"
"Jacoby Almaraz","Cardinals (R)","20","70",".300","1.45","22.9 %","45.7 %","31.4 %","9.1 %","18.2 %","52.5 %","20.0 %","27.5 %","25.2 %","47","88","135","sa549781"
"Steven Proscia","- - -","22","554",".353","1.05","19.8 %","41.0 %","39.2 %","18.8 %","18.2 %","59.0 %","22.9 %","18.2 %","26.8 %","251","858","1109","sa577698"
"Robert Maddox","- - -","23","225",".252","0.88","11.8 %","41.2 %","47.1 %","16.7 %","18.1 %","53.9 %","23.7 %","22.4 %","26.3 %","103","307","410","sa549382"
"Saxon Butler","- - -","22","258",".293","1.06","16.4 %","42.9 %","40.7 %","15.3 %","18.1 %","53.9 %","17.2 %","28.9 %","25.9 %","145","387","532","sa658939"
"Luis Jimenez","Mariners (AAA)","30","536",".356","1.77","15.4 %","54.0 %","30.6 %","13.5 %","18.0 %","45.5 %","23.0 %","31.6 %","9.0 %","869","1222","2091","2602"
"Mauro Gomez","Red Sox (AAA)","27","426",".348","0.70","23.0 %","31.8 %","45.3 %","18.7 %","17.9 %","51.0 %","24.3 %","24.7 %","14.9 %","617","1011","1628","5342"
"Brock Kjeldgaard","- - -","26","316",".268","1.15","16.8 %","44.5 %","38.7 %","28.4 %","17.9 %","53.4 %","19.3 %","27.3 %","17.4 %","414","676","1090","sa326252"
"Denis Phipps","- - -","26","419",".276","1.15","22.1 %","41.6 %","36.3 %","15.8 %","17.9 %","49.8 %","22.0 %","28.2 %","16.7 %","568","1058","1626","6968"
"Bill Hall","Orioles (AAA)","32","370",".369","0.76","25.6 %","32.2 %","42.2 %","17.9 %","17.9 %","42.6 %","26.2 %","31.2 %","16.6 %","570","952","1522","1605"
"Paul McAnulty","- - -","31","496",".284","0.76","20.1 %","34.6 %","45.3 %","20.0 %","17.9 %","47.8 %","26.4 %","25.8 %","9.4 %","813","1128","1941","4409"
"Hernando Arredondo","Mexican (AAA)","35","262",".366","1.00","17.6 %","41.2 %","41.2 %","26.2 %","17.9 %","46.4 %","23.0 %","30.6 %","9.8 %","290","595","885","sa203781"
"Ricardo Gastelum","Mexican (AAA)","28","119",".309","1.32","21.7 %","44.6 %","33.7 %","17.9 %","17.9 %","40.7 %","26.7 %","32.6 %","9.4 %","175","249","424","sa508054"
"Ryan Garvey","Rockies (R)","19","121",".394","1.14","14.3 %","45.7 %","40.0 %","7.1 %","17.9 %","40.9 %","28.2 %","31.0 %","32.0 %","76","177","253","sa600820"
"Cesar Hernandez","Rays (R)","17","154",".258","1.54","22.0 %","47.3 %","30.8 %","35.7 %","17.9 %","67.0 %","17.0 %","16.0 %","51.3 %","28","245","273","sa656491"
"Mike Jacobs","Diamondbacks (AAA)","31","378",".322","1.00","19.2 %","40.4 %","40.4 %","20.8 %","17.8 %","48.6 %","29.1 %","22.3 %","10.3 %","607","893","1500","2231"
"Brandon Hicks","Athletics (AAA)","26","383",".316","0.74","16.2 %","35.7 %","48.1 %","21.8 %","17.8 %","54.2 %","29.0 %","16.8 %","16.3 %","593","909","1502","4003"
"Cameron Garfield","Brewers (A)","21","257",".326","1.31","18.3 %","46.3 %","35.4 %","21.0 %","17.7 %","49.2 %","24.0 %","26.8 %","19.1 %","208","415","623","sa500836"
"Neil Medchill","- - -","25","301",".343","1.45","14.6 %","50.6 %","34.8 %","11.3 %","17.7 %","40.4 %","24.0 %","35.5 %","33.1 %","167","501","668","sa501652"
"German Duran","Marlins (AA)","27","37",".174","0.35","8.0 %","24.0 %","68.0 %","41.2 %","17.6 %","50.0 %","26.9 %","23.1 %","11.0 %","41","77","118","3919"
"Brandon Moss","Athletics (AAA)","28","224",".289","0.55","14.8 %","30.3 %","54.8 %","12.9 %","17.6 %","45.2 %","24.8 %","29.9 %","12.7 %","299","496","795","4467"
"Danilo Sojo","Mariners (R)","17","87",".271","1.65","8.2 %","57.1 %","34.7 %","35.3 %","17.6 %","55.8 %","13.5 %","30.8 %","37.0 %","43","111","154","sa655902"
"Keon Barnum","White Sox (R)","19","49",".321","0.65","6.7 %","36.7 %","56.7 %","11.8 %","17.6 %","22.6 %","29.0 %","48.4 %","38.0 %","21","71","92","sa657864"
"Cody Decker","- - -","25","527",".283","0.61","17.4 %","31.4 %","51.2 %","18.8 %","17.6 %","53.2 %","24.3 %","22.5 %","15.6 %","767","1216","1983","9665"
"Baltazar Lopez","Mexican (AAA)","28","247",".399","1.14","21.3 %","41.9 %","36.8 %","21.1 %","17.5 %","47.5 %","24.7 %","27.9 %","16.0 %","349","612","961","sa244219"
"James Darnell","Padres (AAA)","25","137",".279","0.88","17.6 %","38.5 %","44.0 %","17.5 %","17.5 %","46.2 %","25.8 %","28.0 %","5.7 %","213","315","528","9060"
"Evan Gattis","- - -","25","314",".304","0.97","12.5 %","43.1 %","44.4 %","10.7 %","17.5 %","49.6 %","23.7 %","26.7 %","11.9 %","335","575","910","11003"
"Chris McGuiness","Rangers (AA)","24","530",".302","1.16","17.6 %","44.2 %","38.2 %","10.6 %","17.4 %","43.9 %","25.9 %","30.2 %","10.2 %","873","1293","2166","9423"
"Tyler Townsend","- - -","24","271",".294","1.03","16.7 %","42.3 %","41.1 %","14.5 %","17.4 %","39.5 %","24.4 %","36.1 %","22.4 %","285","525","810","sa501202"
"Yeicok Calderon","Yankees (R)","20","181",".350","0.78","20.4 %","35.0 %","44.7 %","21.7 %","17.4 %","48.1 %","27.9 %","24.0 %","30.9 %","100","266","366","sa507137"
"Kendrick Perkins","Red Sox (A-)","20","169",".341","2.39","12.4 %","61.8 %","25.8 %","8.7 %","17.4 %","41.6 %","25.8 %","32.6 %","35.7 %","81","272","353","sa548348"
"Josh Whitaker","Athletics (A+)","23","429",".324","0.96","13.5 %","42.3 %","44.2 %","17.4 %","17.4 %","46.6 %","27.6 %","25.8 %","33.3 %","222","692","914","sa549594"
"Eric Arce","Blue Jays (R)","20","159",".338","0.37","12.5 %","23.6 %","63.9 %","17.4 %","17.4 %","43.8 %","30.1 %","26.0 %","37.2 %","127","244","371","sa549762"
"Julio Morban","- - -","20","352",".345","1.04","18.4 %","41.6 %","40.0 %","33.7 %","17.3 %","45.1 %","22.2 %","32.7 %","25.7 %","143","514","657","sa503304"
"Jon Griffin","- - -","23","565",".333","1.02","17.2 %","41.9 %","40.9 %","11.7 %","17.3 %","43.4 %","25.8 %","30.8 %","23.4 %","323","831","1154","sa598794"
"Kila Ka'aihue","Athletics (AAA)","28","305",".273","0.93","15.2 %","40.9 %","43.9 %","13.8 %","17.2 %","51.0 %","27.8 %","21.2 %","8.7 %","521","697","1218","4707"
"Brandon Meredith","Astros (A)","22","370",".336","1.13","17.8 %","43.6 %","38.7 %","13.8 %","17.2 %","42.1 %","21.9 %","36.1 %","28.2 %","221","510","731","sa455305"
"Carlo Testa","Royals (AA)","25","415",".302","1.44","15.5 %","49.8 %","34.7 %","17.2 %","17.2 %","41.2 %","24.4 %","34.4 %","12.0 %","584","984","1568","sa455365"
"Willis Otanez","- - -","39","434",".292","1.66","20.8 %","49.4 %","29.8 %","24.7 %","17.2 %","48.1 %","21.7 %","30.3 %","10.6 %","667","968","1635","sa8218"
"Steven Souza Jr.","- - -","23","400",".314","0.66","19.0 %","32.1 %","48.9 %","13.4 %","17.2 %","46.9 %","23.8 %","29.4 %","21.3 %","219","541","760","5667"
"Jesse Gutierrez","Mexican (AAA)","34","128",".258","1.54","13.6 %","52.4 %","34.0 %","22.9 %","17.1 %","62.1 %","12.6 %","25.2 %","6.7 %","195","266","461","sa200183"
"Jeffrey Hunt","Dodgers (A)","21","153",".306","1.11","16.9 %","43.8 %","39.3 %","14.3 %","17.1 %","38.3 %","22.3 %","39.4 %","37.2 %","59","242","301","sa501750"
"Jeff Popick","Rockies (R)","23","164",".433","1.40","16.8 %","48.5 %","34.7 %","14.3 %","17.1 %","48.1 %","26.0 %","26.0 %","31.1 %","95","227","322","sa658282"
"Gabriel Guerrero","- - -","18","305",".360","1.30","12.9 %","49.1 %","37.9 %","18.2 %","17.0 %","57.5 %","20.0 %","22.5 %","23.7 %","114","368","482","sa596948"
"Welington Castillo","- - -","25","193",".306","1.13","14.5 %","45.3 %","40.2 %","25.5 %","17.0 %","47.1 %","16.8 %","36.1 %","9.2 %","307","433","740","3256"
"Kyle Jensen","Marlins (AA)","24","521",".304","0.72","14.4 %","35.9 %","49.6 %","14.2 %","17.0 %","45.3 %","28.6 %","26.1 %","13.7 %","844","1244","2088","7706"
"Frank Diaz","- - -","28","462",".285","0.86","13.7 %","39.9 %","46.4 %","18.2 %","17.0 %","46.2 %","23.1 %","30.7 %","9.4 %","597","1080","1677","sa200361"
"Carlos Ibarra","- - -","28","266",".353","1.87","15.1 %","55.3 %","29.6 %","15.1 %","17.0 %","46.7 %","24.5 %","28.8 %","14.0 %","329","636","965","sa541852"
"Alex Glenn","- - -","21","222",".328","0.85","12.1 %","40.3 %","47.6 %","32.2 %","16.9 %","51.2 %","26.7 %","22.1 %","29.2 %","133","316","449","sa503215"
"Bubba Starling","Royals (R)","19","234",".372","0.90","12.5 %","41.4 %","46.1 %","22.0 %","16.9 %","59.1 %","20.5 %","20.5 %","35.2 %","130","353","483","sa597751"
"Albino Contreras","Mexican (AAA)","32","369",".325","1.08","21.1 %","41.0 %","37.8 %","34.7 %","16.8 %","51.9 %","25.4 %","22.7 %","6.8 %","571","851","1422","sa199022"
"Kyle Roller","Yankees (A+)","24","482",".323","1.42","13.1 %","51.0 %","35.9 %","13.1 %","16.8 %","51.0 %","22.6 %","26.5 %","28.7 %","242","675","917","sa503716"
"Miles Head","- - -","21","528",".418","1.04","18.9 %","41.3 %","39.8 %","11.7 %","16.8 %","47.0 %","25.4 %","27.6 %","21.4 %","444","998","1442","sa502921"
"Dusty Robinson","- - -","22","584",".291","0.96","13.2 %","42.6 %","44.2 %","26.1 %","16.8 %","51.0 %","23.7 %","25.3 %","30.8 %","283","928","1211","sa578149"
"Patrick Kivlehan","Mariners (A-)","22","316",".412","1.07","18.6 %","42.1 %","39.3 %","23.6 %","16.7 %","48.7 %","22.0 %","29.3 %","36.9 %","107","476","583","13910"
"Alejandro De Aza","White Sox (AAA)","28","21",".250","1.50","11.8 %","52.9 %","35.3 %","0.0 %","16.7 %","29.4 %","23.5 %","47.1 %","9.0 %","27","51","78","3371"
"Jerry Sands","Dodgers (AAA)","24","522",".329","0.85","17.7 %","37.9 %","44.4 %","14.7 %","16.7 %","42.7 %","28.9 %","28.4 %","11.9 %","833","1273","2106","4016"
"Brett Hayes","Marlins (AAA)","28","63",".419","0.89","26.1 %","34.8 %","39.1 %","27.8 %","16.7 %","37.0 %","32.6 %","30.4 %","11.7 %","68","163","231","4293"
"Guillermo Quiroz","Mariners (AAA)","30","347",".315","1.08","19.4 %","41.8 %","38.8 %","20.0 %","16.7 %","53.8 %","23.7 %","22.5 %","8.9 %","556","833","1389","7989"
"Jason Castro","- - -","25","22",".563","1.33","17.6 %","47.1 %","35.3 %","16.7 %","16.7 %","35.3 %","29.4 %","35.3 %","5.8 %","42","45","87","8722"
"Ramon Hernandez","Rockies (AAA)","36","14",".100","0.67","0.0 %","40.0 %","60.0 %","16.7 %","16.7 %","45.5 %","9.1 %","45.5 %","2.4 %","14","27","41","918"
"Steve Clevenger","Cubs (AAA)","26","15",".417","1.00","7.7 %","46.2 %","46.2 %","0.0 %","16.7 %","38.5 %","15.4 %","46.2 %","1.5 %","25","41","66","9542"
"Raul Padron","Mexican (AAA)","27","18",".400","1.50","6.3 %","56.3 %","37.5 %","16.7 %","16.7 %","81.3 %","12.5 %","6.3 %","7.4 %","23","31","54","sa254453"
"Clark Murphy","- - -","22","137",".324","2.00","25.0 %","50.0 %","25.0 %","22.2 %","16.7 %","46.1 %","17.1 %","36.8 %","35.1 %","60","222","282","sa454571"
"Ryan Bolden","Angels (R)","20","121",".193","3.33","8.8 %","70.2 %","21.1 %","16.7 %","16.7 %","47.5 %","18.6 %","33.9 %","33.5 %","95","183","278","sa548168"
"Sam Bates","Royals (R)","22","18",".214","1.33","6.7 %","53.3 %","40.0 %","16.7 %","16.7 %","66.7 %","13.3 %","20.0 %","20.8 %","0","24","24","sa550102"
"Felix Lora","Indians (R)","19","23",".083","1.17","0.0 %","53.8 %","46.2 %","16.7 %","16.7 %","69.2 %","15.4 %","15.4 %","34.0 %","9","38","47","sa596907"
"Saquan Johnson","Rangers (A-)","19","98",".293","1.92","12.5 %","57.5 %","30.0 %","33.3 %","16.7 %","41.9 %","20.9 %","37.2 %","47.2 %","32","182","214","sa599502"
"Kevin Dultz","Diamondbacks (R)","23","38",".238","2.17","13.6 %","59.1 %","27.3 %","33.3 %","16.7 %","52.2 %","21.7 %","26.1 %","19.2 %","28","50","78","sa655306"
"Fernando Perez","Padres (R)","18","57",".361","1.17","23.5 %","41.2 %","35.3 %","16.7 %","16.7 %","44.7 %","21.1 %","34.2 %","40.2 %","11","91","102","sa657942"
"Anthony Renteria","Padres (R)","22","65",".367","0.61","9.4 %","34.4 %","56.3 %","44.4 %","16.7 %","51.5 %","21.2 %","27.3 %","42.1 %","45","95","140","sa659278"
"Josh Kennelly","Reds (R)","18","46",".320","2.33","23.1 %","53.8 %","23.1 %","0.0 %","16.7 %","26.9 %","26.9 %","46.2 %","25.0 %","39","61","100","sa659951"
"Valentino Pascucci","Mets (AAA)","33","474",".299","0.90","15.2 %","40.3 %","44.6 %","21.4 %","16.5 %","51.7 %","25.2 %","23.1 %","11.6 %","914","1167","2081","1915"
"Rene Reyes","Mexican (AAA)","34","475",".339","1.69","19.2 %","50.8 %","30.0 %","13.4 %","16.5 %","42.8 %","25.1 %","32.1 %","6.6 %","809","1089","1898","1774"
"Bobby Borchering","- - -","21","535",".294","0.83","15.8 %","38.2 %","46.1 %","18.5 %","16.4 %","51.1 %","19.3 %","29.7 %","29.3 %","409","988","1397","sa500727"
"Jason Martinson","- - -","23","586",".316","1.11","13.5 %","45.6 %","41.0 %","14.9 %","16.4 %","50.4 %","22.0 %","27.5 %","29.8 %","377","891","1268","sa548330"
"David Washington","Cardinals (A-)","21","215",".394","0.75","17.9 %","35.0 %","47.0 %","20.0 %","16.4 %","48.3 %","25.4 %","26.3 %","43.3 %","82","361","443","12110"
"Matt Olson","- - -","18","213",".333","1.04","15.8 %","42.9 %","41.4 %","23.6 %","16.4 %","47.5 %","27.7 %","24.8 %","28.9 %","98","297","395","14344"
"Lars Davis","Rockies (AA)","26","335",".354","2.20","21.8 %","53.8 %","24.4 %","23.6 %","16.4 %","47.5 %","23.3 %","29.2 %","13.2 %","392","817","1209","sa390233"
"Ernesto Mejia","Braves (AAA)","26","559",".355","0.99","22.3 %","38.6 %","39.1 %","19.7 %","16.3 %","46.6 %","25.0 %","28.4 %","13.8 %","699","1355","2054","sa295188"
"Romy Jimenez","Twins (R)","21","139",".384","0.63","12.1 %","34.1 %","53.8 %","22.4 %","16.3 %","53.2 %","22.3 %","24.5 %","22.1 %","88","179","267","sa506754"
"Seth Mejias-Brean","Reds (R)","21","203",".336","1.51","15.2 %","51.0 %","33.8 %","20.4 %","16.3 %","49.0 %","16.6 %","34.4 %","18.2 %","95","245","340","sa580437"
"Kyle Skipworth","Marlins (AA)","22","468",".268","0.84","13.1 %","39.8 %","47.1 %","30.2 %","16.3 %","53.9 %","19.2 %","27.0 %","16.9 %","627","1130","1757","5298"
"Mike Zuanich","Rockies (AA)","25","216",".294","1.44","17.3 %","48.8 %","33.9 %","18.6 %","16.3 %","51.1 %","20.3 %","28.6 %","15.3 %","305","504","809","sa454907"
