"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Andy Wilkins","White Sox (AA)","23","502","12.5 %","18.7 %","0.67",".239",".335",".425",".760",".186","3.7",".266","-0.6","64","7.2",".350","113","11251"
"Jeimer Candelario","Cubs (A-)","18","310","8.4 %","17.7 %","0.47",".281",".345",".396",".741",".115","2.5",".327","-0.1","41","4.8",".350","113","13621"
"Sharlon Schoop","Royals (AA)","25","186","9.1 %","22.0 %","0.41",".267",".341",".436",".777",".170","2.4",".314","-0.1","26","3.9",".350","118","sa293531"
"Michael Lang","Diamondbacks (A-)","23","211","5.7 %","24.2 %","0.24",".258",".318",".433",".751",".175","7.7",".321","0.3","28","3.2",".350","113","sa526329"
"Buck Britton","- - -","26","431","8.6 %","14.6 %","0.59",".289",".351",".424",".775",".134","3.3",".325","-1.0","57","7.3",".350","115","sa455619"
"Ryan Kalish","- - -","24","151","11.3 %","22.5 %","0.50",".265",".347",".424",".771",".159","4.8",".319","0.3","20","2.8",".350","116","6962"
"Matt Szczur","- - -","22","510","12.0 %","15.5 %","0.77",".267",".360",".390",".751",".123","8.9",".315","2.4","68","9.1",".350","115","11255"
"L.J. Hoes","- - -","22","586","11.1 %","13.0 %","0.86",".287",".372",".388",".759",".101","6.1",".328","-1.0","78","10.5",".350","116","6656"
"Drew Vettleson","Rays (A)","20","562","9.1 %","20.8 %","0.44",".275",".340",".432",".772",".156","6.1",".328","-0.9","79","11.3",".350","117","sa548166"
"Troy Snitker","- - -","23","89","11.2 %","28.1 %","0.40",".263",".356",".395",".751",".132","2.5",".380","-0.1","13","1.6",".350","114","sa598621"
"Jose Osuna","Pirates (A)","19","524","5.9 %","15.6 %","0.38",".280",".324",".454",".779",".174","2.8",".304","-1.4","73","7.1",".350","111","12937"
"Delvi Cid","Indians (A+)","22","308","6.8 %","26.0 %","0.26",".281",".343",".431",".774",".150","8.8",".381","2.2","43","5.8",".350","116","sa455960"
"Danny Dorn","- - -","27","456","11.0 %","23.7 %","0.46",".252",".344",".433",".777",".181","3.9",".308","0.1","61","8.6",".350","117","1050"
"Niko Goodrum","Twins (R)","20","269","14.1 %","20.8 %","0.68",".242",".349",".419",".768",".176","6.6",".300","-0.3","39","4.8",".350","114","12092"
"Kevan Smith","- - -","24","465","6.5 %","17.0 %","0.38",".281",".338",".434",".772",".153","2.8",".319","-0.9","64","6.8",".350","112","12284"
"Nick Van Stratten","- - -","27","226","4.0 %","11.5 %","0.35",".312",".362",".405",".767",".093","6.7",".354","0.9","31","4.4",".350","116","sa327092"
"Andres Martinez","Nationals (R)","16","185","11.9 %","22.7 %","0.52",".248",".353",".338",".691",".089","5.9",".330","0.1","25","1.8",".350","108","sa657399"
"Wendell Soto","- - -","20","448","7.6 %","20.8 %","0.37",".282",".339",".436",".775",".155","6.5",".342","0.2","66","4.2",".350","105","sa548269"
"Fernan Zuniga","Braves (R)","17","19","10.5 %","36.8 %","0.29",".267",".389",".267",".656",".000","2.6",".500","0.1","3","0.2",".350","108","sa658035"
"Andrew Ray","Angels (R)","21","186","2.7 %","23.1 %","0.12",".283",".301",".517",".818",".233","4.1",".341","0.0","27","-0.5",".350","98","sa597884"
"Nohisglin Rivero","Rays (R)","22","158","4.4 %","16.5 %","0.27",".306",".342",".422",".764",".116","8.9",".350","1.4","21","0.9",".350","104","sa504826"
"Jason Martinson","- - -","23","586","11.6 %","28.5 %","0.41",".245",".340",".430",".770",".185","8.6",".316","3.4","81","9.4",".350","113","sa548330"
"Chris Wolfe","Athletics (R)","22","60","18.3 %","18.3 %","1.00",".229",".373",".333",".706",".104","4.1",".297","-0.4","9","0.2",".350","102","sa658808"
"Nick Hamilton","Indians (R)","22","63","15.9 %","12.7 %","1.25",".240",".387",".300",".687",".060","8.4",".286","0.3","10","0.2",".350","102","sa659006"
"Chris Peters","- - -","23","135","14.1 %","17.0 %","0.83",".273",".379",".373",".752",".100","6.2",".337","0.5","19","2.7",".349","116","sa599056"
"Jhohan Acevedo","Cardinals (R)","19","144","7.6 %","18.1 %","0.42",".317",".371",".366",".736",".049","6.9",".379","0.2","19","3.3",".349","121","sa546473"
"Jairo Perez","Twins (A+)","24","274","8.4 %","10.2 %","0.82",".265",".350",".403",".754",".139","4.7",".275","-0.2","37","5.1",".349","116","sa504599"
"Carlos Ibarra","- - -","28","266","5.3 %","23.3 %","0.23",".287",".338",".455",".793",".168","4.5",".353","-1.4","36","-0.3",".349","99","sa541852"
"Stephen Vogt","Rays (AAA)","27","396","10.6 %","15.4 %","0.69",".272",".350",".424",".774",".152","4.0",".306","0.1","52","7.3",".349","116","5000"
"Kelson Brown","Pirates (AA)","24","164","7.9 %","14.0 %","0.57",".290",".369",".391",".760",".101","4.8",".328","-0.2","21","2.6",".349","114","sa549293"
"Kevin Plawecki","Mets (A-)","21","252","9.9 %","9.5 %","1.04",".250",".345",".384",".729",".134","1.2",".250","-0.3","34","5.9",".349","121","13807"
"Michael Choice","Athletics (AA)","22","402","8.2 %","21.9 %","0.38",".287",".356",".423",".779",".136","4.9",".352","0.3","55","8.1",".349","117","11376"
"Chadd Krist","- - -","22","234","8.1 %","16.2 %","0.50",".274",".335",".433",".767",".159","2.9",".312","-0.5","32","4.2",".349","115","sa579540"
"Jeff Keppinger","Rays (AAA)","32","25","16.0 %","8.0 %","2.00",".286",".400",".333",".733",".048","2.0",".316","0.0","3","0.5",".349","116","3856"
"Humberto Castro","Mexican (AAA)","21","127","6.3 %","15.7 %","0.40",".318",".374",".391",".765",".073","6.5",".374","0.8","17","-0.1",".349","99","sa633745"
"Mike Freeman","Diamondbacks (A+)","24","610","9.8 %","14.4 %","0.68",".309",".377",".389",".767",".080","6.9",".361","4.1","88","4.4",".349","105","11241"
"Jorge Bonifacio","Royals (A)","19","448","6.7 %","18.8 %","0.36",".282",".336",".432",".768",".150","5.3",".333","-0.3","63","8.7",".349","116","12174"
"Willie Carmona","- - -","21","213","6.6 %","19.2 %","0.34",".281",".329",".423",".752",".143","4.2",".333","-0.9","28","3.1",".349","115","sa621672"
"Agustin Murillo","Mexican (AAA)","30","422","10.2 %","14.7 %","0.69",".282",".359",".416",".774",".134","6.3",".314","3.0","56","-0.6",".349","99","sa244092"
"Seong-min Kim","Athletics (R)","19","25","8.0 %","24.0 %","0.33",".273",".360",".364",".724",".091","2.6",".375","0.0","4","0.1",".349","101","sa659908"
"Chris Swauger","- - -","25","391","6.1 %","18.9 %","0.32",".289",".338",".448",".786",".160","3.6",".327","-1.4","53","6.9",".349","116","sa455020"
"Willians Astudillo","Phillies (R)","20","153","0.7 %","3.3 %","0.20",".318",".327",".419",".746",".101","3.9",".324","0.4","20","3.4",".349","120","15608"
"Gustavo Martinez","Phillies (R)","18","255","6.7 %","8.6 %","0.77",".313",".359",".383",".742",".070","8.1",".338","-0.7","34","1.2",".349","104","sa597739"
"Donnie Webb","Marlins (AA)","26","345","12.5 %","23.5 %","0.53",".242",".345",".411",".756",".168","6.1",".305","-2.4","44","4.5",".349","112","sa454797"
"Tyler LaTorre","- - -","29","119","13.4 %","16.8 %","0.80",".270",".376",".390",".766",".120","1.5",".321","0.0","16","0.6",".349","104","sa326461"
"Doug Deeds","Angels (AAA)","31","366","7.1 %","20.8 %","0.34",".292",".346",".443",".789",".151","6.9",".365","0.5","50","1.9",".349","104","sa202246"
"Zach Zaneski","Rangers (AA)","26","236","8.9 %","16.9 %","0.53",".282",".353",".416",".769",".134","2.6",".329","-0.6","32","4.6",".349","117","sa455900"
"Ponciano Flores","Reds (R)","22","25","4.0 %","24.0 %","0.17",".273",".360",".364",".724",".091","7.5",".375","-0.3","4","0.0",".349","101","sa506257"
"Justin Smoak","Mariners (AAA)","25","82","19.5 %","19.5 %","1.00",".242",".390",".364",".754",".121","5.9",".320","0.2","11","0.4",".349","104","9054"
"Michael Martinez","Astros (R)","22","195","11.3 %","15.9 %","0.71",".277",".366",".380",".745",".102","3.1",".319","0.1","28","3.2",".348","113","sa546693"
"Mike Bianucci","- - -","26","369","5.4 %","22.5 %","0.24",".277",".331",".463",".794",".186","2.7",".325","-0.1","51","1.8",".348","102","sa389801"
"Joey Votto","- - -","28","15","20.0 %","33.3 %","0.60",".182",".333",".455",".788",".273","1.1",".167","0.0","2","0.3",".348","116","4314"
"Dustin Lawley","Mets (A)","23","543","9.2 %","22.5 %","0.41",".261",".333",".434",".767",".172","5.9",".318","0.5","75","6.7",".348","110","sa599380"
"Jose Martinez","- - -","26","554","7.2 %","8.8 %","0.82",".289",".349",".434",".783",".145","5.2",".296","0.3","75","8.8",".348","115","sa291098"
"Omar Mendoza","Mexican (AAA)","29","392","9.9 %","18.4 %","0.54",".284",".358",".422",".780",".138","3.4",".328","-0.1","52","-0.7",".348","99","sa185636"
"Telvin Nash","Astros (A+)","21","449","10.5 %","44.1 %","0.24",".224",".316",".494",".810",".270","1.6",".351","-0.5","65","2.9",".348","105","sa501240"
"Jose Godoy","Cardinals (R)","17","181","17.7 %","12.2 %","1.45",".239",".387",".282",".668",".042","2.7",".276","-0.4","24","1.6",".348","107","sa657267"
"Alberto Gonzalez","Rangers (AAA)","29","53","0.0 %","20.8 %","0.00",".314",".327",".471",".798",".157","0.9",".368","0.0","7","0.3",".348","104","4906"
"Ross Heffley","Braves (A)","22","259","6.9 %","13.9 %","0.50",".296",".345",".412",".757",".116","6.1",".335","0.4","36","3.2",".348","110","sa526314"
"Xavier Scruggs","Cardinals (AA)","24","522","11.1 %","28.7 %","0.39",".235",".331",".442",".774",".208","3.8",".297","-0.3","71","10.1",".348","116","7409"
"Richard Lucas","Mets (A+)","23","485","12.4 %","26.4 %","0.47",".251",".360",".377",".737",".127","5.7",".344","1.9","65","8.6",".348","115","sa389215"
"Alex Hassan","Red Sox (AAA)","24","380","14.5 %","18.4 %","0.79",".256",".377",".365",".743",".109","1.7",".305","-0.4","50","6.6",".348","115","9959"
"Grant Green","Athletics (AAA)","24","562","5.9 %","13.3 %","0.44",".296",".338",".458",".796",".162","5.4",".320","-1.6","77","2.7",".348","104","10053"
"Jose Ortiz","- - -","35","172","7.0 %","20.3 %","0.34",".268",".326",".471",".797",".204","1.7",".302","-0.3","23","-0.4",".348","98","442"
"Joe Panik","Giants (A+)","21","605","9.6 %","8.9 %","1.07",".297",".368",".402",".770",".105","5.3",".317","0.1","87","3.7",".348","104","11936"
"Christian Zazueta","Mexican (AAA)","27","468","2.8 %","19.7 %","0.14",".296",".324",".481",".805",".185","5.2",".336","0.5","62","-1.0",".348","98","sa508617"
"Marco Chicuate","Mexican (AAA)","19","38","5.3 %","21.1 %","0.25",".306",".342",".444",".787",".139","3.5",".393","0.0","5","-0.1",".348","98","sa653586"
"Brian Blasik","Astros (R)","22","239","4.6 %","10.5 %","0.44",".318",".346",".424",".770",".106","6.2",".347","0.6","35","3.9",".348","113","sa659358"
"Miguel Perez","- - -","28","12","16.7 %","25.0 %","0.67",".300",".417",".300",".717",".000","0.8",".429","0.0","2","0.2",".348","115","3262"
"Casey McElroy","- - -","22","516","9.1 %","14.3 %","0.64",".282",".354",".419",".772",".137","3.7",".315","-0.2","74","7.2",".348","110","sa577018"
"Ryan Jones","- - -","24","472","10.0 %","19.1 %","0.52",".272",".349",".422",".771",".150","5.2",".333","-2.0","66","5.2",".348","110","sa503333"
"Jean Segura","- - -","22","451","6.0 %","13.5 %","0.44",".304",".358",".413",".771",".109","7.1",".341","1.8","61","8.2",".348","116","5933"
"Jonathan Aceves","Mexican (AAA)","34","11","9.1 %","27.3 %","0.33",".300",".364",".400",".764",".100","1.1",".429","0.0","1","0.0",".348","98","sa206467"
"Josh Kroeger","- - -","29","378","10.3 %","14.3 %","0.72",".266",".341",".437",".778",".171","2.4",".286","-1.9","50","6.5",".348","115","2205"
"Nick Weglarz","Indians (AA)","24","436","13.3 %","32.1 %","0.41",".239",".349",".413",".762",".174","2.5",".339","0.2","57","6.5",".348","113","sa294342"
"Freddy Zorrilla","Phillies (R)","17","87","13.8 %","23.0 %","0.60",".232",".379",".319",".698",".087","7.8",".320","0.6","12","0.3",".348","103","sa659413"
"Jorge Alcantara","Yankees (R)","20","86","14.0 %","23.3 %","0.60",".222",".349",".361",".710",".139","7.0",".280","0.0","11","1.9",".348","120","sa508779"
"Corky Miller","Reds (AAA)","36","313","18.2 %","14.7 %","1.24",".235",".386",".354",".740",".119","1.4",".259","-0.1","41","5.3",".348","115","342"
"Freddy Ramirez","Diamondbacks (R)","20","114","7.9 %","15.8 %","0.50",".255",".345",".347",".692",".092","4.8",".309","-0.9","15","1.0",".348","107","sa597425"
"Richard Stock","Indians (A-)","21","84","3.6 %","20.2 %","0.18",".295",".345",".385",".730",".090","3.9",".377","0.1","11","1.8",".347","119","sa503673"
"Diego Cedeno","Rangers (R)","20","310","13.9 %","10.3 %","1.34",".256",".365",".322",".687",".066","6.2",".288","0.7","41","2.6",".347","107","sa548110"
"Eliezer Ortiz","Mexican (AAA)","24","134","3.7 %","23.9 %","0.16",".322",".364",".405",".769",".083","6.4",".422","-0.7","18","-0.4",".347","98","sa508491"
"Carter Jurica","Giants (A+)","23","459","9.4 %","16.1 %","0.58",".300",".365",".407",".772",".107","4.7",".347","-0.7","66","2.5",".347","104","sa548259"
"Terrell Joyce","Astros (R)","20","242","7.9 %","27.3 %","0.29",".273",".332",".432",".764",".159","3.0",".358","-0.2","35","3.8",".347","112","sa658180"
"David Herbek","- - -","23","347","11.0 %","18.4 %","0.59",".263",".358",".394",".752",".131","4.8",".314","-1.8","47","4.8",".347","112","sa526193"
"Leudy Garcia","Blue Jays (R)","17","153","9.2 %","25.5 %","0.36",".277",".353",".336",".689",".058","3.9",".388","-0.1","20","1.2",".347","107","sa660831"
"Derek Norris","Athletics (AAA)","23","246","8.5 %","16.7 %","0.51",".271",".329",".477",".806",".206","6.2",".287","0.5","34","1.0",".347","103","6867"
"Mikie Mahtook","- - -","22","555","7.2 %","18.4 %","0.39",".277",".342",".415",".757",".138","6.6",".327","0.6","72","8.6",".347","113","13130"
"Carlos Pena","Brewers (R)","19","117","9.4 %","20.5 %","0.46",".223",".302",".417",".719",".194","4.6",".250","-0.2","15","0.9",".347","107","sa547977"
"Gabriel A. Ynfante","Twins (R)","17","169","16.0 %","24.3 %","0.66",".231",".388",".254",".642",".023","6.3",".333","1.2","22","1.4",".347","106","sa657726"
"D'Arby Myers","- - -","23","201","4.5 %","14.4 %","0.31",".305",".333",".437",".770",".132","7.1",".340","2.0","26","3.1",".347","113","sa326716"
"Cesar Carrasco","Diamondbacks (R)","18","303","12.5 %","17.8 %","0.70",".261",".360",".323",".683",".062","4.2",".317","-0.3","40","2.4",".347","106","sa657496"
"Franco Pizzoli","White Sox (R)","18","236","7.6 %","8.5 %","0.90",".282",".355",".340",".694",".057","4.4",".311","-0.5","31","1.9",".347","106","sa597275"
"Raffy Lopez","- - -","24","288","10.8 %","10.8 %","1.00",".279",".355",".394",".750",".116","4.6",".306","0.2","40","5.0",".347","113","12606"
"German Duran","Marlins (AA)","27","37","8.1 %","21.6 %","0.38",".212",".270",".515",".785",".303","4.1",".174","-0.8","5","0.4",".347","110","3919"
"Robert Lyerly","Yankees (AA)","24","19","10.5 %","36.8 %","0.29",".176",".263",".529",".793",".353","0.1",".125","0.0","2","0.3",".347","112","sa501552"
"Aneury Tavarez","Red Sox (A-)","20","235","4.7 %","25.1 %","0.19",".272",".328",".408",".736",".136","5.9",".358","-0.2","31","5.0",".347","119","sa598684"
"Cesar Puello","Mets (A+)","21","252","2.8 %","23.0 %","0.12",".260",".328",".423",".751",".163","9.7",".333","2.9","33","4.2",".347","114","7216"
"Yazy Arbelo","- - -","24","441","9.5 %","28.1 %","0.34",".236",".313",".490",".803",".254","2.2",".266","-1.4","60","4.7",".347","106","sa549324"
"Iker Franco","Mexican (AAA)","31","377","14.1 %","19.1 %","0.74",".269",".370",".415",".784",".146","1.3",".310","-0.1","50","-1.2",".347","98","sa203900"
"Fredys Padilla","Pirates (R)","18","100","8.0 %","15.0 %","0.53",".253",".343",".345",".688",".092","6.1",".306","-1.1","13","0.8",".347","106","sa657652"
"Doug Bream","Orioles (A-)","23","55","1.8 %","3.6 %","0.50",".260",".315",".420",".735",".160","2.4",".255","0.0","7","1.2",".347","119","sa600737"
"Michael Main","- - -","23","243","8.2 %","9.5 %","0.87",".286",".350",".377",".727",".091","4.6",".311","-1.8","32","5.1",".347","119","sa389900"
"Enmanuel Serra","Phillies (R)","19","239","13.0 %","9.2 %","1.41",".254",".362",".318",".680",".065","6.0",".285","-3.0","31","1.8",".347","106","sa657468"
"Jake Hager","Rays (A)","19","501","8.0 %","12.0 %","0.67",".281",".345",".412",".757",".131","5.3",".302","-1.5","69","8.7",".347","114","sa600840"
"Brett Newsome","Nationals (A)","25","392","8.7 %","22.7 %","0.38",".267",".335",".426",".761",".159","3.7",".332","0.0","53","4.2",".346","109","sa455969"
"Wilmer Difo","Nationals (R)","20","235","14.5 %","14.9 %","0.97",".263",".374",".328",".703",".066","7.6",".317","1.8","31","4.9",".346","119","14320"
"Travis Witherspoon","- - -","23","541","10.5 %","19.6 %","0.54",".268",".350",".418",".768",".151","7.6",".319","1.7","76","6.7",".346","108","sa501690"
"Valentino Pascucci","Mets (AAA)","33","474","18.4 %","31.2 %","0.59",".217",".359",".394",".754",".178","1.3",".299","-0.6","62","7.6",".346","114","1915"
"Kyle Gaedele","Padres (A)","22","476","11.1 %","24.8 %","0.45",".258",".351",".398",".749",".140","7.5",".348","1.9","66","8.1",".346","114","sa579865"
"Luke Hughes","- - -","27","273","11.0 %","25.3 %","0.43",".264",".349",".430",".779",".166","5.3",".341","-0.4","37","1.6",".346","104","4898"
"Jose Constanza","Braves (AAA)","28","392","9.2 %","11.0 %","0.84",".314",".380",".375",".755",".061","6.1",".354","0.2","51","6.2",".346","114","6003"
"Daniel Robertson","Padres (AAA)","26","553","8.7 %","10.5 %","0.83",".302",".371",".388",".758",".086","5.4",".339","-0.2","75","1.6",".346","102","6266"
"Ramon Morla","Mariners (A)","22","442","3.8 %","23.1 %","0.17",".278",".312",".473",".785",".195","7.1",".333","0.8","61","7.5",".346","114","sa509509"
"Ryan Mathews","Athletics (R)","22","66","7.6 %","15.2 %","0.50",".250",".303",".483",".786",".233","8.2",".280","0.6","10","0.0",".346","100","sa658637"
"Julio Borbon","Rangers (AAA)","26","585","6.3 %","11.8 %","0.54",".304",".349",".433",".783",".129","6.4",".331","0.2","79","1.7",".346","102","3209"
"Daniel Barrios","Yankees (R)","17","178","19.7 %","28.7 %","0.69",".207",".367",".293",".660",".086","7.5",".322","0.6","23","1.3",".346","106","sa657319"
"Kyle Waldrop","Reds (A)","20","469","8.1 %","16.4 %","0.49",".284",".346",".421",".767",".137","5.7",".328","-0.7","65","7.9",".346","114","11402"
"Kelvin Ortiz","Twins (R)","20","137","10.2 %","27.0 %","0.38",".221",".346",".363",".708",".142","8.4",".307","0.8","18","2.8",".346","119","sa506783"
"Adam Rosales","Athletics (AAA)","29","310","8.4 %","18.4 %","0.46",".280",".340",".451",".791",".171","4.5",".319","-0.2","42","0.9",".346","102","9682"
"Luis Lara","Royals (R)","17","150","9.3 %","19.3 %","0.48",".266",".345",".359",".704",".094","5.6",".327","0.5","20","1.1",".346","106","sa657819"
"Ramon Soto","Mexican (AAA)","24","296","8.1 %","15.2 %","0.53",".307",".372",".378",".750",".071","5.3",".368","0.9","39","-1.2",".346","97","sa509356"
"Sean Jamieson","- - -","23","607","12.4 %","17.5 %","0.71",".244",".354",".389",".743",".145","6.7",".284","2.8","83","10.1",".346","114","sa598483"
"Robert Andino","Orioles (AAA)","28","10","10.0 %","10.0 %","1.00",".333",".400",".333",".733",".000","1.1",".375","0.0","1","0.2",".346","114","4900"
"Ryan Wright","- - -","22","531","6.4 %","12.8 %","0.50",".282",".331",".443",".775",".161","7.3",".308","2.3","73","7.5",".346","112","sa577732"
"Cristhian Presichi","- - -","31","327","7.6 %","10.1 %","0.76",".292",".354",".420",".774",".128","4.3",".311","0.7","43","-1.3",".346","97","sa184892"
"Jerrud Sabourin","Indians (A)","22","538","9.5 %","14.3 %","0.66",".297",".369",".379",".748",".083","3.8",".343","0.5","74","9.0",".346","114","sa546776"
"Jae-Hoon Ha","Cubs (AA)","21","529","9.5 %","18.1 %","0.52",".273",".352",".385",".737",".112","5.0",".331","-0.1","65","5.7",".346","110","sa502535"
"Kerry Jenkins","- - -","23","293","3.8 %","19.1 %","0.20",".279",".345",".411",".756",".132","5.6",".337","-0.6","40","4.9",".346","114","sa598345"
"Matt Helm","Diamondbacks (A)","21","592","9.8 %","25.0 %","0.39",".271",".349",".402",".751",".131","4.1",".357","0.2","81","9.8",".346","114","sa501513"
"Carlos Corporan","Astros (AAA)","28","229","6.6 %","20.1 %","0.33",".286",".349",".447",".796",".160","4.1",".340","0.4","31","0.6",".346","102","5587"
"Arturo Rodriguez","Mexican (AAA)","20","7","14.3 %","14.3 %","1.00",".200",".429",".200",".629",".000","0.1",".250","0.0","1","0.0",".346","97","sa688986"
"Brett Phillips","Astros (R)","18","219","12.8 %","21.9 %","0.58",".251",".360",".360",".720",".109","6.5",".336","-0.6","29","4.4",".346","118","14735"
"Melvin Aquino","Yankees (R)","19","162","8.6 %","24.1 %","0.36",".241",".321",".386",".707",".145","6.5",".317","1.9","21","1.1",".346","106","sa550609"
"DJ LeMahieu","Rockies (AAA)","23","280","8.2 %","10.4 %","0.79",".314",".368",".396",".764",".082","5.5",".348","-0.2","38","0.7",".345","102","9874"
"Sean Ochinko","- - -","24","350","5.1 %","16.0 %","0.32",".278",".327",".438",".765",".160","2.4",".312","-0.1","45","4.8",".345","112","sa501639"
"Miguel Torres","Mexican (AAA)","24","108","6.5 %","15.7 %","0.41",".300",".366",".389",".755",".089","6.4",".356","0.0","14","-0.5",".345","97","sa509440"
"Alejandro Ortiz","- - -","22","111","8.1 %","15.3 %","0.53",".293",".364",".404",".768",".111","8.7",".346","0.5","14","-0.4",".345","97","sa508095"
"Tony Thompson","Athletics (A+)","23","390","9.7 %","15.6 %","0.62",".276",".344",".442",".785",".166","2.5",".301","-0.3","55","1.5",".345","103","sa546717"
"Chris Owings","- - -","20","567","4.2 %","23.3 %","0.18",".290",".323",".452",".775",".162","5.9",".356","-0.4","76","5.5",".345","106","10030"
"Tyler Cloyd","- - -","25","25","16.0 %","24.0 %","0.67",".250",".400",".313",".713",".063","1.9",".400","0.0","3","0.5",".345","119","8536"
"Pedro Acosta","Marlins (R)","21","113","8.8 %","13.3 %","0.67",".280",".354",".380",".734",".100","2.5",".318","0.0","15","2.3",".345","118","sa510259"
"Tyler Smith","Royals (R)","23","11","0.0 %","27.3 %","0.00",".273",".273",".545",".818",".273","2.6",".286","0.0","2","-0.1",".345","95","sa600290"
"Braeden Schlehuber","Braves (A+)","24","319","2.8 %","14.7 %","0.19",".270",".328",".439",".768",".170","4.4",".297","-0.7","43","4.8",".345","113","sa454529"
"Ramon Urias","Rangers (R)","18","223","6.3 %","7.2 %","0.88",".268",".346",".342",".688",".074","3.6",".284","-0.2","29","1.5",".345","105","sa597169"
"Ricardo Marcano","Cubs (R)","17","259","13.1 %","14.7 %","0.89",".245",".350",".332",".682",".086","5.8",".295","-0.4","34","1.7",".345","105","sa657429"
"Rafael Valenzuela","Astros (A+)","24","305","7.9 %","15.7 %","0.50",".284",".349",".429",".778",".145","6.9",".324","0.3","43","1.1",".345","103","sa328241"
"Royel Astacio","Giants (R)","18","227","12.3 %","22.0 %","0.56",".244",".339",".355",".695",".112","4.5",".315","-0.6","30","1.5",".345","105","sa597624"
"Ezequiel Carrera","Indians (AAA)","25","438","6.6 %","13.7 %","0.48",".294",".345",".419",".764",".124","7.6",".332","2.2","57","6.6",".345","113","9048"
"Matthew den Dekker","- - -","24","585","5.8 %","26.3 %","0.22",".274",".321",".458",".779",".184","7.2",".348","0.5","75","8.2",".345","112","11385"
"Ryan Spilborghs","- - -","32","521","9.2 %","19.8 %","0.47",".288",".358",".415",".774",".127","4.5",".347","0.4","70","2.4",".345","103","4521"
"Andres Garcia","Red Sox (R)","18","323","17.3 %","11.5 %","1.51",".224",".373",".286",".658",".061","7.0",".256","0.4","42","2.1",".345","105","sa596996"
"Tim Wheeler","Rockies (AAA)","24","415","7.0 %","16.6 %","0.42",".303",".357",".412",".768",".108","5.4",".366","-1.9","56","0.8",".345","101","sa500746"
"Kyle Kubitza","Braves (A)","21","531","13.7 %","23.9 %","0.57",".239",".349",".393",".742",".154","6.6",".310","-1.8","71","5.1",".345","108","12148"
"Junior Soto","Reds (R)","20","91","14.3 %","11.0 %","1.30",".240",".356",".333",".689",".093","4.3",".262","0.0","12","0.6",".345","105","sa549193"
"Josh Whitaker","Athletics (A+)","23","429","7.7 %","28.4 %","0.27",".259",".325",".472",".796",".212","5.8",".324","-0.2","61","1.4",".345","102","sa549594"
"Caleb Joseph","- - -","26","393","9.4 %","17.8 %","0.53",".259",".332",".435",".768",".176","3.7",".290","0.4","50","5.1",".345","111","7087"
"Boog Powell","Athletics (R)","19","130","11.5 %","6.9 %","1.67",".306",".383",".315",".698",".009","4.6",".327","-0.2","19","-0.2",".345","99","15103"
"Kenen Bailli","- - -","27","264","5.3 %","18.2 %","0.29",".297",".338",".423",".761",".126","5.5",".357","-0.3","34","3.3",".345","110","sa607356"
"Max Stassi","Athletics (A+)","21","360","7.5 %","23.1 %","0.33",".268",".331",".468",".799",".201","3.3",".304","0.1","51","1.2",".345","102","10059"
"Oscar Hernandez","Rays (R)","18","195","11.8 %","15.9 %","0.74",".231",".349",".394",".742",".163","3.4",".250","-0.6","28","2.6",".345","110","13490"
"Gavi Nivar","- - -","22","37","2.7 %","21.6 %","0.13",".278",".297",".444",".742",".167","6.0",".357","-0.4","5","0.7",".344","118","sa507196"
"Gerwuins Velazco","Cardinals (R)","20","112","3.6 %","19.6 %","0.18",".343",".360",".390",".751",".048","1.4",".424","-0.1","16","1.5",".344","110","sa504715"
"Adalberto Ibarra","Red Sox (A+)","25","296","12.8 %","13.2 %","0.97",".275",".386",".344",".731",".069","4.3",".324","-0.2","40","4.3",".344","112","sa544481"
"Maximo Sosa","Diamondbacks (R)","20","247","11.3 %","21.1 %","0.54",".223",".328",".369",".697",".146","3.5",".260","-0.8","32","1.5",".344","105","sa548058"
"Chris Marrero","- - -","23","202","9.4 %","20.3 %","0.46",".272",".351",".394",".746",".122","2.2",".338","-0.1","26","2.9",".344","112","2852"
"Abraham Ramos","- - -","19","82","15.9 %","17.1 %","0.93",".235",".358",".309",".667",".074","3.5",".283","-0.9","11","0.5",".344","105","sa507159"
"Mike McCoy","Blue Jays (AAA)","31","349","16.6 %","14.6 %","1.14",".263",".386",".349",".735",".086","5.3",".306","-0.5","47","0.5",".344","101","4583"
"Dallas Tarleton","- - -","24","286","9.1 %","23.8 %","0.38",".282",".349",".433",".781",".151","3.6",".357","0.0","40","0.8",".344","102","sa502006"
"Conor Gillaspie","Giants (AAA)","24","465","8.8 %","11.6 %","0.76",".281",".345",".441",".786",".160","2.8",".291","0.0","62","0.7",".344","101","9009"
"Izaac Garsez","- - -","22","154","9.1 %","28.6 %","0.32",".246",".331",".410",".742",".164","8.2",".344","0.2","21","1.1",".344","104","sa658803"
"Cameron Perkins","- - -","21","313","4.5 %","13.7 %","0.33",".294",".339",".391",".730",".097","4.2",".339","-0.1","41","6.2",".344","117","13444"
"Chad Oberacker","- - -","23","579","8.8 %","18.1 %","0.49",".267",".336",".443",".779",".176","7.7",".308","4.1","81","2.2",".344","104","sa549447"
"Travis Whitmore","Padres (A)","23","469","10.2 %","20.0 %","0.51",".277",".356",".394",".750",".117","5.8",".349","-1.2","64","7.3",".344","113","sa546623"
