"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Stephen Vogt","Rays (A)","23","113","392","448","114","83","22","3","6","57","54","47","0","48","3","4","2","4","6","1",".291","5000"
"Todd Frazier","- - -","22","130","478","541","139","87","30","3","19","87","74","56","3","112","4","3","0","11","12","6",".291","785"
"Edilio Colina","Mariners (A)","19","114","423","471","123","94","24","1","4","69","50","29","0","54","10","3","6","13","8","7",".291","sa383624"
"Hector Castaneda","Mexican (AAA)","36","86","227","267","66","57","7","0","2","27","32","33","0","39","6","1","0","12","3","1",".291","sa190313"
"Manuel Alfonso","Mexican (AAA)","31","53","86","93","25","22","2","1","0","12","4","6","0","20","0","0","1","1","2","2",".291","sa3001344"
"John Kateon","White Sox (R)","23","27","86","101","25","22","1","0","2","16","12","9","0","23","1","2","3","4","0","1",".291","sa456597"
"Josh Phelps","Cardinals (AAA)","30","126","461","528","134","70","31","2","31","90","97","56","4","109","7","4","0","14","2","2",".291","1318"
"Gerlis Rodriguez","Pirates (R)","20","68","234","270","68","50","16","1","1","32","28","27","0","28","2","1","5","3","15","6",".291","sa503031"
"Domonic Brown","Phillies (A)","20","114","444","516","129","94","23","3","9","77","54","64","4","72","4","4","0","10","22","7",".291","3154"
"Chris Swauger","Cardinals (A-)","21","50","179","199","52","35","9","1","7","28","34","12","2","42","5","2","1","4","0","0",".291","sa455020"
"Shawn Bowman","- - -","23","55","210","222","61","44","11","2","4","24","21","6","0","58","2","3","1","6","3","2",".290","sa226157"
"Jordan Abruzzo","- - -","23","122","451","479","131","90","26","1","14","53","59","23","2","70","4","1","0","9","2","0",".290","sa389218"
"Luis Parache","Yankees (R)","18","69","272","309","79","53","16","6","4","47","43","28","1","30","4","4","1","7","7","2",".290","sa505527"
"Jim Adduci","Cubs (A+)","23","123","458","539","133","108","19","3","3","81","48","63","5","96","5","3","10","9","26","8",".290","6448"
"Eric Young Jr.","Rockies (AA)","23","105","403","476","117","86","24","4","3","74","33","61","1","77","6","0","6","6","46","16",".290","7158"
"Luis Mauricio Suarez","Mexican (AAA)","29","89","279","328","81","60","14","1","6","43","40","32","3","57","3","7","6","6","2","9",".290","sa508488"
"Dustin Martin","Twins (AA)","24","133","510","573","148","96","34","8","10","68","72","49","4","125","5","5","4","8","22","11",".290","sa328277"
"Brett Dowdy","- - -","26","124","479","531","139","96","26","4","13","84","50","39","1","84","8","3","2","13","13","5",".290","sa226269"
"Jaime Pedroza","Dodgers (A+)","21","128","479","535","139","92","31","7","9","78","57","33","0","120","8","6","9","7","25","11",".290","sa389397"
"Felix Pie","- - -","23","86","338","372","98","62","20","5","11","60","60","24","0","54","3","2","5","3","11","7",".290","3751"
"Ryan Mount","Angels (A+)","21","82","338","369","98","60","17","5","16","68","49","23","1","67","3","4","1","1","10","2",".290","sa295152"
"Jonathan Jaspe","Blue Jays (A)","23","64","238","262","69","51","11","1","6","32","36","19","1","33","1","4","0","5","3","1",".290","sa291091"
"Kevin Smith","Yankees (A+)","24","124","445","483","129","88","35","1","5","51","62","32","2","93","2","4","0","11","7","5",".290","sa328192"
"Lonnie Chisenhall","Indians (A-)","19","68","276","305","80","52","20","3","5","38","45","24","2","32","4","0","1","6","7","2",".290","7571"
"Jhon Florentino","Astros (A+)","24","117","452","489","131","97","24","6","4","58","48","24","0","74","6","5","2","11","14","8",".290","sa291748"
"Chris Frey","Rockies (AAA)","24","127","421","451","122","89","25","5","3","50","42","22","2","53","0","3","5","6","12","4",".290","sa291760"
"Robinzon Diaz","- - -","24","62","214","230","62","45","11","2","4","19","29","7","2","14","2","5","2","8","1","3",".290","3248"
"Matt Murton","- - -","26","86","321","370","93","65","23","3","2","45","28","42","0","40","4","2","1","15","7","3",".290","6307"
"Matt Watson","Blue Jays (AAA)","29","76","252","304","73","50","18","0","5","37","30","46","1","47","1","5","0","8","1","0",".290","1846"
"Wes Hodges","Indians (AA)","23","133","504","574","146","96","29","3","18","70","97","52","4","105","5","12","0","17","3","1",".290","sa326543"
"Rashad Eldridge","Rays (AA)","26","118","435","515","126","96","19","6","5","70","55","64","2","88","6","2","8","11","24","10",".290","sa199160"
"Drew T. Anderson","Reds (AAA)","27","108","404","441","117","72","28","9","8","54","71","21","3","100","7","4","5","8","4","6",".290","5578"
"Stephen Head","Indians (AA)","24","106","404","434","117","78","24","2","13","50","49","24","1","75","0","6","0","12","1","1",".290","sa294361"
"Dusty Brown","Red Sox (AAA)","26","84","297","350","86","58","14","2","12","39","55","40","1","81","6","7","0","7","0","0",".290","3420"
"Michael Mee","- - -","24","126","449","539","130","105","20","1","4","65","59","84","1","63","3","3","0","18","2","2",".290","sa389419"
"Cole Figueroa","Padres (A-)","21","32","114","140","33","22","6","0","5","23","16","24","1","16","0","1","1","4","7","2",".289","8790"
"Taylor Green","Brewers (A+)","21","114","418","490","121","87","19","0","15","46","73","61","7","59","4","4","3","9","4","2",".289","9147"
"Jordan Parraz","Astros (A+)","23","114","425","504","123","83","31","3","6","82","42","64","1","79","14","1","0","6","21","10",".289","sa253734"
"Kelvin De Leon","Yankees (R)","17","63","235","281","68","41","16","2","9","43","43","34","0","74","10","2","0","1","8","3",".289","sa503247"
"Hunter Mense","Marlins (A)","23","111","432","474","125","86","25","1","13","65","56","31","2","90","8","2","1","5","5","4",".289","sa327996"
"Travis Adair","Braves (R)","20","51","197","221","57","49","6","2","0","27","20","19","0","42","1","0","4","0","10","3",".289","sa455263"
"Carlos Valencia","Mexican (AAA)","28","100","356","390","103","55","21","3","24","62","78","21","4","47","2","7","4","9","2","4",".289","sa185137"
"Manny Martinez","- - -","37","98","356","414","103","75","21","2","5","59","52","44","3","63","7","2","5","5","14","8",".289","sa3001077"
"Ben Lasater","- - -","24","92","325","371","94","63","15","0","16","44","65","32","0","87","8","4","2","13","2","0",".289","sa389264"
"Matt Young","Braves (AA)","25","135","491","577","142","112","16","11","3","74","50","68","0","62","9","2","7","10","30","12",".289","8989"
"Ryne White","- - -","21","70","287","321","83","56","19","1","7","46","51","30","1","51","2","2","0","4","1","1",".289","sa454538"
"Kevin Reynolds","- - -","25","80","294","319","85","63","19","2","1","38","28","20","0","41","2","0","3","5","22","6",".289","sa324602"
"Ryan Rohlinger","- - -","24","117","436","501","126","84","28","1","13","72","65","47","0","70","8","6","4","14","6","2",".289","2621"
"Rene Leveret","- - -","22","58","218","244","63","46","12","0","5","33","40","22","0","46","3","1","0","5","2","1",".289","sa392997"
"Jon Edwards","- - -","20","53","180","213","52","32","9","1","10","25","29","28","0","61","3","2","0","6","2","1",".289","1483"
"Willie Cabrera","- - -","21","125","495","544","143","90","33","4","16","90","80","37","1","54","7","5","0","13","6","5",".289","sa326105"
"Jason Peacock","Marlins (R)","22","27","90","99","26","22","4","0","0","9","9","8","0","20","0","0","1","3","0","1",".289","sa454726"
"Burt Reynolds","Rays (R)","19","58","232","256","67","47","10","4","6","37","36","17","0","70","4","3","0","3","7","2",".289","sa328472"
"Kyle Suire","- - -","22","51","187","208","54","26","19","0","9","34","36","16","0","31","5","0","0","1","3","2",".289","sa455704"
"Francisco Diaz","Phillies (R)","18","58","187","217","54","42","9","3","0","27","23","22","1","22","3","2","3","0","8","7",".289","sa505229"
"Luis Matos","Mexican (AAA)","29","88","336","389","97","73","16","2","6","58","44","40","2","50","7","4","2","7","22","10",".289","152"
"Jose Santana","Astros (R)","19","33","97","122","28","24","4","0","0","19","11","21","0","26","4","0","0","1","9","2",".289","sa3001820"
"Steffan Wilson","Brewers (A)","22","131","485","539","140","89","27","5","19","91","100","46","1","98","2","4","2","10","4","5",".289","sa389772"
"Buck Britton","Orioles (R)","22","47","149","175","43","38","5","0","0","19","14","20","0","20","1","2","3","4","3","1",".289","sa455619"
"Todd Linden","- - -","28","113","402","477","116","71","27","1","17","64","62","66","2","123","7","0","2","11","4","2",".289","1803"
"D.J. Wabick","Mets (A+)","24","125","454","488","131","95","27","2","7","56","59","31","2","70","0","2","1","15","3","4",".289","sa293569"
"Jeff Kindel","Rockies (AA)","25","133","506","570","146","109","25","1","11","60","73","53","1","94","5","4","2","10","4","2",".289","sa327780"
"Jonel Pacheco","Pirates (AA)","25","116","416","465","120","91","17","0","12","64","52","42","4","82","4","2","1","15","11","4",".288","sa293568"
"Waskal Adames","Angels (R)","19","67","260","280","75","59","8","5","3","33","35","17","0","51","2","1","0","2","10","3",".288","sa505250"
"Andy Tracy","Phillies (AAA)","34","124","430","507","124","68","34","0","22","71","85","65","8","96","4","6","2","16","5","0",".288","2024"
"Javier Castillo","- - -","24","130","489","548","141","96","27","10","8","72","76","50","1","108","0","9","0","14","4","2",".288","sa254672"
"Travis Howell","Mariners (A-)","23","51","163","196","47","32","12","1","2","24","23","25","0","56","5","2","1","5","1","3",".288","sa454591"
"Miguel Alvarez","Phillies (R)","18","63","229","251","66","56","8","0","2","31","26","15","0","32","5","0","2","2","32","13",".288","sa503849"
"Tyler Flowers","Braves (A+)","22","122","413","520","119","69","32","1","17","72","88","98","2","102","5","4","0","8","8","7",".288","9134"
"Casey Craig","Mets (A)","23","95","361","409","104","80","16","3","5","50","49","33","0","69","3","7","5","6","24","7",".288","sa244293"
"Daniel Mayora","Rockies (A+)","22","127","486","556","140","94","34","5","7","65","55","44","3","100","12","3","11","8","8","8",".288","sa291160"
"Ali Castillo","Yankees (R)","19","68","243","279","70","55","10","4","1","42","36","27","0","25","7","0","2","7","8","10",".288","sa507143"
"Konrad Schmidt","- - -","23","102","368","404","106","82","20","1","3","42","37","23","2","67","8","4","1","13","3","3",".288","7178"
"Heber Gomez","Mexican (AAA)","30","86","309","360","89","62","21","1","5","60","37","31","1","32","10","3","7","13","9","7",".288","sa203954"
"Ehire Adrianza","- - -","18","18","66","76","19","13","5","0","1","18","6","9","0","6","1","0","0","0","0","1",".288","8418"
"Miguel Mendez","- - -","20","37","132","149","38","26","7","0","5","19","20","10","0","38","4","1","2","1","1","0",".288","sa455752"
"Dylan Johnston","Cubs (A)","21","78","271","298","78","45","17","1","15","39","50","22","1","87","4","1","0","5","4","8",".288","sa296902"
"Jorge Minyety","Padres (R)","17","64","205","274","59","43","13","3","0","38","10","61","2","36","4","0","4","3","17","13",".288","sa502628"
"Drew Macias","Padres (AA)","25","136","504","603","145","103","27","4","11","92","66","83","1","81","8","5","3","14","18","6",".288","5451"
"Justin Snyder","Yankees (A)","22","132","504","584","145","102","33","3","7","77","59","68","0","95","2","6","4","7","7","1",".288","sa389220"
"Fernando Perez","Rays (AAA)","25","129","511","579","147","114","17","11","5","86","36","58","2","156","2","3","5","3","43","12",".288","7755"
"Brett Carroll","- - -","25","38","146","162","42","23","8","0","11","29","32","15","0","41","0","1","0","4","2","1",".288","8066"
"Wilson Ramos","Twins (A+)","20","126","452","500","130","92","23","2","13","50","78","37","0","103","6","5","0","23","0","1",".288","1433"
"Renzo Tello","Astros (R)","21","44","153","170","44","30","9","2","3","25","25","12","2","37","3","2","0","1","4","1",".288","sa455595"
"Eduards Tolo","Phillies (R)","17","49","153","175","44","36","8","0","0","20","14","17","0","21","2","3","0","1","6","3",".288","sa504865"
"Manuel Velez","Mexican (AAA)","32","32","80","91","23","18","4","0","1","18","6","8","0","11","1","0","2","3","0","1",".288","sa185749"
"Niko Vasquez","- - -","19","66","247","291","71","49","17","1","4","48","28","33","0","69","6","1","4","8","8","2",".287","sa454460"
"Diory Hernandez","- - -","24","142","536","575","154","117","26","4","7","54","61","26","0","81","3","6","4","19","8","9",".287","4950"
"Darwin Perez","- - -","18","71","268","324","77","53","14","7","3","61","28","45","0","64","2","0","9","5","14","2",".287","sa392746"
"Robert Andino","Marlins (AAA)","24","43","181","204","52","29","14","3","6","28","26","18","0","31","2","1","2","2","9","5",".287","4900"
"Fabio Murakami","Phillies (R)","20","29","94","102","27","21","5","0","1","14","10","6","0","17","1","0","1","1","1","1",".287","sa326499"
"Jake Fox","- - -","25","134","505","579","145","73","39","2","31","93","105","48","2","104","18","8","0","10","7","2",".287","6267"
"Omar Guerra","Rays (R)","21","61","202","262","58","48","9","1","0","49","17","21","0","27","35","0","4","3","15","3",".287","sa3001709"
"Jeremy Farrell","Pirates (A-)","21","52","202","229","58","43","12","2","1","23","23","20","1","56","2","4","1","7","2","2",".287","sa454554"
"Tyson Auer","Angels (R)","22","33","101","115","29","21","5","1","2","15","11","12","0","20","1","0","1","1","5","3",".287","sa462418"
"Welington Castillo","- - -","21","91","324","352","93","70","19","0","4","40","37","18","2","74","7","1","2","14","1","0",".287","3256"
"Adam Rosales","Reds (AAA)","25","117","432","473","124","77","29","7","11","70","58","22","0","82","14","4","1","6","7","1",".287","9682"
"Luis Carlos Martinez","Mexican (AAA)","31","102","338","356","97","82","11","0","4","39","26","7","0","36","1","1","9","17","6","3",".287","sa3001206"
"Wally Crancer","Orioles (A)","23","83","286","322","82","53","20","3","6","34","39","28","1","55","4","1","3","3","1","2",".287","sa388387"
"Reid Fronk","Rays (A)","21","124","429","528","123","73","29","4","17","76","83","74","2","103","13","11","1","5","18","11",".287","sa390364"
"Carlos Triunfel","Mariners (A+)","18","108","436","479","125","93","20","4","8","75","49","30","0","52","5","5","3","7","30","9",".287","193"
"Shaun Cumberland","- - -","23","129","436","494","125","89","20","7","9","75","41","48","4","102","2","2","6","5","19","6",".287","sa244024"
"Edward Martinez","- - -","20","47","150","176","43","36","6","1","0","30","20","14","0","25","1","2","9","4","18","5",".287","sa455902"
"Matt Angle","Orioles (A)","22","126","478","566","137","106","22","5","4","82","35","71","0","86","7","3","7","3","37","11",".287","8136"
"Michael Richard","Athletics (A)","23","85","321","377","92","79","9","2","2","56","42","41","0","35","4","5","5","5","35","7",".287","sa389785"
"Chris Dickerson","Reds (AAA)","26","97","349","414","100","64","16","9","11","65","53","54","2","102","3","3","5","2","26","7",".287","7095"
"Juan Miranda","Yankees (AAA)","25","99","356","417","102","68","22","0","12","40","52","55","3","79","3","3","0","6","2","1",".287","7783"
"Chris Hardin","Padres (R)","22","53","178","218","51","36","12","2","1","43","29","38","0","49","1","1","0","1","11","2",".287","sa455934"
"Isaac Galloway","Marlins (R)","18","48","199","211","57","38","13","5","1","29","23","4","0","33","2","3","3","8","4","2",".286","sa454974"
"Ricardo Nanita","White Sox (AA)","27","111","412","464","118","85","22","2","9","52","51","37","0","56","5","2","8","13","14","9",".286","sa225794"
"Jonatan Santana","Athletics (R)","20","59","206","248","59","41","12","5","1","36","28","32","0","30","3","4","3","3","20","6",".286","sa506018"
"Alberto Odreman","Braves (R)","19","58","213","254","61","37","13","1","10","38","41","32","1","52","8","1","0","6","0","1",".286","sa503313"
"Buck Coats","Blue Jays (AAA)","26","114","447","493","128","93","23","5","7","67","44","36","1","89","4","4","2","9","14","7",".286","2945"
"Mike Stodolka","Royals (AAA)","26","75","227","259","65","48","12","0","5","32","21","27","1","42","2","1","2","3","0","1",".286","sa199853"
"Gerardo Parra","- - -","21","123","461","526","132","94","22","10","6","61","52","47","3","65","8","6","4","18","28","13",".286","8553"
"Brad Nelson","Brewers (AAA)","25","132","475","553","136","81","36","1","18","78","78","73","3","77","1","4","0","13","13","8",".286","3821"
"Dustin Realini","- - -","24","74","248","310","71","53","14","0","4","34","42","45","0","63","13","4","0","7","3","3",".286","sa327875"
"Jason Bourgeois","White Sox (AAA)","26","127","510","559","146","109","23","5","9","83","48","33","0","65","5","2","9","9","30","11",".286","2225"
"Matthew Tucker","Orioles (A)","25","77","255","293","73","50","18","2","3","43","33","29","1","54","5","2","2","6","6","6",".286","sa392927"
"Miguel Ojeda","Mexican (AAA)","33","93","318","374","91","58","24","1","8","52","48","45","1","49","5","2","3","8","7","7",".286","1712"
"Dustin Majewski","Rangers (AA)","26","125","430","519","123","77","32","4","10","70","72","82","2","82","4","3","0","8","8","6",".286","sa226256"
"Sean Henry","- - -","22","123","437","500","125","82","25","7","11","72","69","45","1","82","10","5","3","12","20","7",".286","sa254577"
"Ryan Roberson","- - -","24","124","465","510","133","86","21","1","25","77","87","34","0","127","7","4","0","8","7","4",".286","sa294015"
"Sean Doolittle","- - -","21","137","535","603","153","88","40","3","22","89","91","63","7","153","0","5","0","10","8","4",".286","1581"
"Vernon Wells","- - -","29","4","14","15","4","4","0","0","0","3","4","1","0","3","0","0","0","1","0","0",".286","1326"
"Scott Sizemore","Tigers (A+)","23","53","203","234","58","42","11","1","4","32","20","24","1","44","3","3","1","2","14","3",".286","2881"
"Josh Johnson","Marlins (AA)","24","3","7","7","2","0","1","0","1","2","4","0","0","4","0","0","0","0","0","0",".286","4567"
"Junior Lake","Cubs (R)","18","47","168","185","48","36","4","6","2","24","23","13","0","42","1","3","0","0","12","2",".286","4672"
"Wilkin Ramirez","- - -","22","121","469","520","134","83","25","7","19","76","73","44","1","149","6","1","0","4","27","12",".286","5219"
"Chase d'Arnaud","Pirates (A-)","21","43","168","183","48","32","10","5","1","26","21","11","0","30","2","2","0","4","14","2",".286","6652"
"Alcibiades Ramirez","Yankees (R)","19","4","7","9","2","1","1","0","0","1","1","1","0","3","1","0","0","0","0","0",".286","sa3000695"
"Jose Nieves","Mexican (AAA)","33","10","42","44","12","11","0","0","1","7","4","1","0","5","0","0","1","5","0","0",".286","sa3001086"
"Brian Rios","Mexican (AAA)","33","15","56","60","16","9","5","0","2","6","5","3","0","9","0","0","1","4","0","0",".286","sa3001116"
"Anderson Bocio","Nationals (R)","19","23","63","72","18","13","3","2","0","13","9","7","0","17","2","0","0","0","0","4",".286","sa3001744"
"Luis Guzman","Braves (R)","18","4","7","9","2","2","0","0","0","2","1","1","0","2","1","0","0","0","0","0",".286","sa3001811"
"Ben Snyder","Giants (AA)","22","4","7","9","2","1","1","0","0","1","0","1","0","1","0","0","1","0","0","0",".286","sa326705"
"Stephen Faris","Padres (AA)","24","13","21","29","6","6","0","0","0","2","3","3","0","4","0","0","5","1","0","0",".286","sa327677"
"Ryan Khoury","- - -","24","90","315","374","90","63","21","2","4","47","42","49","1","74","6","3","0","9","5","4",".286","sa327720"
"Paul Oseguera","Giants (AA)","24","8","7","7","2","1","1","0","0","1","5","0","0","1","0","0","0","0","0","0",".286","sa327755"
"Donnie Ecker","Rangers (A-)","22","2","7","8","2","1","1","0","0","2","3","1","0","0","0","0","0","0","0","0",".286","sa388408"
"Reggie Williams","Twins (R)","19","23","84","96","24","14","7","3","0","12","13","9","0","10","1","1","1","1","1","1",".286","sa390431"
"Ebert Rosario","- - -","21","51","182","204","52","41","6","3","2","24","19","14","0","26","4","3","1","9","4","2",".286","sa392772"
"Dennis Blackmon","Red Sox (A+)","25","29","98","115","28","21","4","0","3","14","17","14","0","27","0","3","0","7","0","0",".286","sa441531"
"Corey Thomas","Orioles (R)","19","2","7","8","2","2","0","0","0","0","1","1","0","4","0","0","0","0","0","0",".286","sa455258"
"Dwayne Bailey","Angels (R)","21","37","126","141","36","32","3","0","1","28","18","11","0","36","2","1","1","3","7","1",".286","sa455286"
"Christian Rosa","Cardinals (A-)","21","32","105","122","30","23","4","1","2","17","12","13","0","26","1","2","1","0","4","1",".286","sa456469"
"Marlon Sucre","Dodgers (R)","18","53","175","200","50","33","11","4","2","29","23","19","0","38","3","2","1","1","2","3",".286","sa506931"
"Ramon R Ramirez","Mexican (AAA)","17","8","14","14","4","4","0","0","0","1","1","0","0","3","0","0","0","1","1","0",".286","sa509254"
"Matt Carson","- - -","26","111","417","461","119","77","17","10","15","70","64","30","4","83","8","3","3","10","11","4",".285","4748"
"Mitch Canham","Padres (A+)","23","113","417","488","119","78","28","5","8","65","81","66","0","73","1","3","1","7","13","1",".285","sa389920"
"Melvin Dorta","Pirates (AA)","26","116","403","454","115","86","17","5","7","44","43","31","0","43","4","2","13","9","18","14",".285","2562"
"Francisco Peguero","- - -","20","100","382","414","109","84","13","8","4","56","43","21","0","86","6","3","2","5","25","4",".285","5496"
"Shelby Ford","Pirates (AA)","23","81","319","349","91","54","23","10","4","43","32","20","1","49","6","1","3","6","19","5",".285","sa326554"
"Bubba Bell","Red Sox (AA)","25","79","312","355","89","58","15","3","13","50","49","39","2","61","1","3","0","10","3","1",".285","sa294147"
"Andres Blanco","Cubs (AAA)","24","102","298","330","85","74","8","2","1","30","36","15","3","31","5","3","9","16","9","3",".285","1907"
"Fausto Natera","- - -","19","64","235","284","67","56","8","2","1","45","24","37","0","45","8","1","3","4","13","6",".285","sa506136"
"Adam Morrissey","- - -","27","110","393","435","112","76","22","0","14","42","49","33","0","95","5","3","1","9","3","2",".285","sa198185"
"Ramon Martinez","- - -","35","55","193","224","55","45","8","0","2","24","18","22","1","19","3","4","2","8","1","1",".285","1120"
"Blake Tekotte","Padres (A-)","21","47","193","228","55","34","15","0","6","43","29","27","0","45","4","3","1","0","7","4",".285","8810"
"Michael Bertram","Tigers (A+)","24","102","372","409","106","73","21","4","8","51","55","27","8","69","6","4","0","6","2","2",".285","sa326953"
"Carlos Perez","Cubs (A-)","20","42","158","174","45","33","11","0","1","16","19","11","0","16","3","0","2","6","3","2",".285","sa328937"
"Jeff Corsaletti","- - -","25","122","446","527","127","76","31","6","14","83","63","71","2","93","5","5","0","4","8","2",".285","sa294438"
"Scott Cousins","- - -","23","78","288","320","82","53","16","3","10","50","38","30","3","80","2","0","0","5","15","4",".285","173"
"Jerry Castillo","Dodgers (R)","19","56","144","166","41","35","5","1","0","20","10","6","0","29","12","2","2","1","16","7",".285","sa3001663"
"Alex Vargas","Pirates (R)","22","39","144","159","41","31","8","1","1","15","15","12","1","13","0","2","1","5","4","1",".285","sa392940"
"Michel Abreu","Mets (AAA)","29","120","425","473","121","82","24","0","15","62","66","38","1","59","3","6","0","23","1","0",".285","sa301748"
"Brian Barden","Cardinals (AAA)","27","103","411","456","117","83","21","4","9","60","35","38","0","72","4","3","0","13","3","3",".285","4429"
"Cosme Valle","Mexican (AAA)","29","84","274","292","78","61","15","0","2","27","36","17","3","36","0","0","0","13","1","0",".285","sa210973"
"Julio Concepcion","Mets (R)","18","65","267","302","76","55","16","2","3","43","40","24","0","52","9","2","0","6","7","2",".285","sa503234"
"Austin Jackson","Yankees (AA)","21","131","520","584","148","101","33","5","9","75","69","56","3","113","2","4","2","9","19","6",".285","9848"
"Christopher Minaker","Mariners (A+)","24","123","478","519","136","88","41","1","6","66","59","24","0","59","1","9","7","14","1","2",".285","sa327099"
"Dale Mollenhauer","- - -","22","127","478","524","136","92","34","8","2","60","46","29","0","78","1","4","12","8","23","3",".285","sa390184"
"Santo De Leon","- - -","24","90","348","362","99","65","22","1","11","44","43","11","2","57","0","2","1","15","3","1",".284","sa254653"
"Tyler Henley","- - -","23","89","348","391","99","58","29","5","7","53","42","28","4","53","7","4","2","4","7","6",".284","sa389904"
"Blake Davis","Orioles (AA)","24","132","457","497","130","97","22","7","4","57","53","26","0","80","3","4","7","10","8","7",".284","5812"
"David Cook","- - -","26","128","436","536","124","75","26","4","19","76","56","93","4","112","3","4","0","13","14","7",".284","sa225722"
"Greg Jacobs","- - -","31","62","211","237","60","42","13","1","4","31","31","21","0","32","2","3","0","7","1","1",".284","sa206210"
"Adam Melhuse","- - -","36","37","102","122","29","18","8","0","3","15","17","17","1","27","2","1","0","5","0","0",".284","294"
"Iker Franco","Mexican (AAA)","27","109","408","451","116","71","22","1","22","55","73","37","2","59","1","3","2","18","3","2",".284","sa203900"
"Victor Sanchez","Pirates (R)","21","34","102","122","29","25","2","2","0","14","10","13","0","14","2","0","5","3","7","7",".284","sa210508"
"Laynce Nix","Brewers (AAA)","27","103","380","420","108","60","22","3","23","63","60","36","3","88","2","2","0","8","5","3",".284","1766"
"Wilfredo Arano","- - -","31","64","190","213","54","44","7","0","3","18","22","17","1","9","3","2","1","5","2","1",".284","sa185554"
"Zach Moore","Marlins (R)","19","32","95","110","27","23","4","0","0","13","12","11","0","16","1","2","1","1","7","3",".284","sa455471"
"Edward Ovalle","Twins (A+)","23","127","447","510","127","95","14","11","7","61","62","34","2","112","16","7","5","12","17","9",".284","sa254662"
"Ben Harrison","- - -","26","117","426","490","121","76","26","1","18","72","73","52","2","127","8","4","0","15","18","2",".284","sa254458"
"Nolan Reimold","Orioles (AA)","24","139","507","586","144","87","29","3","25","87","84","63","1","82","8","8","0","9","7","3",".284","3441"
"Ian Gac","- - -","22","130","500","571","142","88","21","1","32","77","109","50","3","170","13","8","0","8","1","0",".284","sa244078"
"Carlos Martinez","Rockies (R)","19","65","250","281","71","52","14","3","2","41","27","21","0","54","5","1","4","7","21","8",".284","sa392984"
"Juan Vega","- - -","19","63","243","279","69","54","12","1","2","38","45","12","0","30","16","6","2","5","16","3",".284","sa3001463"
"Carlos Morales","Cubs (R)","19","64","243","272","69","51","11","5","2","36","32","20","0","63","7","2","0","1","18","5",".284","sa3001481"
"Fred Bello","- - -","20","29","81","95","23","21","1","1","0","12","6","8","0","20","3","1","2","1","7","2",".284","sa455233"
"Everth Cabrera","Rockies (A)","21","121","479","550","136","99","25","6","6","80","38","51","2","101","8","2","10","6","73","16",".284","8155"
"Jason Delaney","- - -","25","139","465","563","132","94","27","4","7","60","51","85","3","102","5","7","1","13","7","3",".284","sa291783"
"Erick Medina","Blue Jays (R)","20","48","155","192","44","26","13","1","4","22","30","22","0","27","7","3","5","5","5","0",".284","sa3001215"
"Julio Izturis","Giants (R)","18","47","155","211","44","37","4","2","1","49","23","46","0","21","9","0","1","3","24","5",".284","sa502599"
"Chad Huffman","Padres (AA)","23","119","437","517","124","84","30","1","9","68","58","67","0","83","7","6","0","12","1","1",".284","5311"
"Joe Gaetti","- - -","26","80","289","325","82","45","17","2","18","53","52","31","0","91","4","1","0","3","2","0",".284","sa225758"
"Jerry Puentes","- - -","16","55","215","248","61","53","5","3","0","34","26","23","0","30","2","1","7","8","9","4",".284","sa507093"
"Jose Altuve","Astros (R)","18","40","141","152","40","26","9","3","2","26","21","8","0","26","0","1","2","2","8","2",".284","5417"
"Jordany Valdespin","Mets (R)","20","34","134","145","38","26","6","3","3","23","22","7","0","10","1","2","1","3","9","2",".284","5098"
"Argenis Diaz","- - -","21","110","395","435","112","85","17","8","2","51","52","30","0","90","2","7","1","11","3","3",".284","6403"
"Jimmy Van Ostrand","- - -","23","106","388","434","110","72","30","1","7","42","68","33","1","51","8","4","1","11","1","3",".284","sa327047"
"Miguel Arrendell","Astros (R)","20","57","194","258","55","47","6","2","0","37","14","57","1","30","6","0","1","1","20","6",".284","sa503458"
"Carlos Willoughby","Giants (R)","19","55","194","250","55","46","6","3","0","60","24","39","0","42","7","4","6","1","33","4",".284","sa506975"
"Jair Fernandez","Twins (A)","21","36","127","141","36","27","8","0","1","16","20","9","0","24","1","1","3","5","0","1",".283","sa324904"
"Julio Cedeno","Rays (R)","18","70","254","284","72","43","17","4","8","38","37","25","3","29","3","2","0","8","5","2",".283","sa503145"
"Steve Torrealba","Orioles (AA)","30","37","120","134","34","18","8","0","8","16","26","13","0","22","1","0","0","6","1","0",".283","119"
"Yeldrys Molina","- - -","19","38","120","146","34","23","5","4","2","18","8","21","0","35","0","1","4","1","6","3",".283","sa328849"
"Johny Celis","White Sox (R)","22","71","240","287","68","40","22","1","5","36","39","41","1","51","4","2","0","7","1","2",".283","sa455634"
"Leonardo Ferrini","Blue Jays (R)","19","63","233","283","66","58","6","2","0","45","26","38","0","40","3","2","7","4","20","6",".283","sa506157"
"Carlos Gonzalez","Athletics (AAA)","22","46","173","189","49","35","9","1","4","23","28","16","3","35","0","0","0","5","1","1",".283","7287"
"Jason Repko","Dodgers (AAA)","27","121","459","535","130","85","26","7","12","89","50","50","2","108","18","4","4","6","20","6",".283","2628"
"Andrew McCutchen","Pirates (AAA)","21","135","512","590","145","107","26","3","9","75","50","68","1","87","6","3","1","8","34","19",".283","9847"
