"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Jeff Samardzija","Cubs (AA)","22","4","7","9","2","2","0","0","0","0","0","0","0","1","0","0","2","0","0","0",".286","3254"
"Charlie Culberson","Giants (R)","18","46","161","187","46","32","8","5","1","32","16","19","1","38","5","2","0","1","19","1",".286","3298"
"Anthony Rizzo","Red Sox (R)","17","6","21","24","6","5","0","0","1","6","3","1","0","2","2","0","0","1","0","0",".286","3473"
"Sam LeCure","Reds (AA)","23","14","14","27","4","3","1","0","0","1","1","4","0","3","0","0","9","0","0","0",".286","4664"
"Tony Gwynn Jr.","Brewers (AAA)","24","32","126","138","36","30","3","3","0","19","13","9","0","14","1","1","1","2","4","3",".286","6141"
"Nick Evans","Mets (A+)","21","103","378","440","108","67","25","1","15","65","54","53","4","64","3","4","2","10","3","0",".286","7595"
"Kevin Hart","- - -","24","24","42","48","12","11","1","0","0","7","8","2","0","9","0","0","4","0","0","0",".286","8079"
"Luis Oliveros","Mariners (AA)","24","50","175","197","50","35","12","0","3","20","19","12","0","26","3","1","6","4","0","0",".286","sa199167"
"Heber Gomez","Mexican (AAA)","29","91","343","395","98","80","14","1","3","56","42","36","0","27","5","7","3","10","5","3",".286","sa203954"
"Brian McFall","Royals (A+)","23","111","406","459","116","67","31","5","13","59","72","40","0","98","8","4","1","9","10","6",".286","sa225660"
"Eduardo Cornejo","- - -","25","67","224","247","64","51","11","0","2","25","29","19","3","29","1","0","3","5","3","2",".286","sa225782"
"Michael Massaro","Athletics (A)","23","129","490","554","140","121","17","1","1","62","35","58","0","81","2","2","2","6","13","11",".286","sa291822"
"Sergio Pedroza","Devil Rays (A+)","23","116","399","465","114","61","27","4","22","59","70","43","1","95","13","7","3","8","1","2",".286","sa294295"
"Anyelo Neira","Pirates (R)","21","52","119","137","34","26","4","1","3","14","18","10","0","40","8","0","0","1","1","2",".286","sa3001293"
"Constancio Virgen","- - -","25","32","42","47","12","8","2","0","2","5","5","4","0","11","0","0","1","2","0","0",".286","sa3001328"
"Miguel Inzunza","Mexican (AAA)","24","5","7","7","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".286","sa3001329"
"Alexander Mejia","Cubs (R)","21","60","182","219","52","32","13","4","3","26","24","32","0","22","2","1","2","3","8","3",".286","sa3001652"
"Drew Saylor","Astros (R)","23","6","21","24","6","4","2","0","0","3","2","1","0","4","2","0","0","0","0","1",".286","sa327745"
"Nicholas Papasan","Twins (R)","19","9","28","31","8","7","1","0","0","3","0","1","0","6","2","0","0","0","2","0",".286","sa328234"
"Michael McKennon","Reds (R)","22","73","287","309","82","44","25","2","11","44","54","17","1","65","3","1","0","4","0","2",".286","sa328245"
"James Newman","Mets (R)","23","2","7","8","2","1","1","0","0","2","0","1","0","1","0","0","0","0","0","0",".286","sa328573"
"Yhonson Lopez","Nationals (R)","18","36","112","131","32","25","5","0","2","16","18","17","0","28","0","1","1","0","4","4",".286","sa328596"
"Jose Flores","Giants (A-)","19","45","98","109","28","17","8","1","2","16","12","6","0","8","1","1","3","2","4","0",".286","sa328831"
"Coby Smith","- - -","26","90","308","365","88","66","15","3","4","54","30","40","0","43","7","5","5","4","33","11",".286","sa381974"
"Sean McCauley","Royals (R)","18","31","84","96","24","12","10","0","2","15","13","10","1","19","2","0","0","4","0","1",".286","sa389862"
"Gary Gattis","Yankees (R)","22","16","49","58","14","9","4","0","1","7","6","5","0","8","3","1","0","0","3","1",".286","sa392189"
"Chris Anderson","Braves (R)","21","22","49","65","14","9","3","0","2","10","7","14","0","17","0","1","1","1","0","1",".286","sa392824"
"Carlos Alvarez","Mexican (AAA)","19","10","7","7","2","2","0","0","0","3","0","0","0","1","0","0","0","0","0","0",".286","sa509271"
"Chuckie Caufield","Brewers (A)","23","132","522","592","149","104","32","6","7","100","84","41","1","80","18","10","1","16","17","5",".285","sa328977"
"Steve Tolleson","Twins (A+)","23","132","487","571","139","106","24","4","5","75","35","79","1","97","3","1","1","10","27","10",".285","4450"
"Gregory Thomson","Diamondbacks (A+)","23","112","459","508","131","91","22","9","9","72","52","29","1","67","11","6","3","4","18","9",".285","sa291121"
"Brock Peterson","Twins (AA)","23","112","389","455","111","71","21","4","15","67","64","44","2","90","18","2","2","7","1","0",".285","4984"
"John Baker","Marlins (AAA)","26","89","270","303","77","54","15","0","8","35","41","28","1","58","4","1","0","7","2","0",".285","4756"
"Mario Lisson","Royals (A+)","23","126","463","524","132","94","27","3","8","72","61","41","2","93","8","8","4","16","23","9",".285","sa202240"
"Grolmann Gonzalez","Orioles (R)","18","64","207","240","59","41","12","3","3","44","37","24","0","41","4","3","2","3","19","6",".285","sa455979"
"Cyle Hankerd","Diamondbacks (A+)","22","103","386","446","110","74","27","1","8","55","54","35","1","60","19","6","0","12","2","3",".285","sa326676"
"Carlos Alberto Gastelum","Mexican (AAA)","27","94","379","433","108","82","22","2","2","65","31","40","0","30","7","4","3","7","17","8",".285","sa198097"
"Brandon Hicks","- - -","21","55","186","231","53","31","14","1","7","40","28","39","2","44","3","2","1","3","6","5",".285","4003"
"Emilio Bonifacio","Diamondbacks (AA)","22","132","551","596","157","129","21","5","2","84","40","38","1","105","2","1","4","6","41","13",".285","4054"
"Curtis Thigpen","Blue Jays (AAA)","24","50","179","202","51","38","10","0","3","20","20","17","2","23","2","3","1","5","1","0",".285","8260"
"Sergio Palafox","Mexican (AAA)","27","55","179","200","51","37","10","1","3","21","29","13","0","21","1","3","4","5","2","1",".285","sa184890"
"Daniel Murphy","Mets (A+)","22","135","502","559","143","95","34","3","11","68","78","42","5","61","4","11","0","8","6","3",".285","4316"
"Kyle Peter","- - -","21","48","165","197","47","40","5","2","0","33","14","24","1","28","4","1","3","2","16","3",".285","sa390687"
"Gabriel Zavala","Mets (R)","20","49","165","187","47","30","8","3","6","22","30","10","0","54","11","1","0","2","3","0",".285","sa392374"
"Abraham De Leon","Athletics (R)","18","48","158","187","45","37","8","0","0","25","16","18","0","29","7","1","3","4","10","6",".285","sa503246"
"Shawn Riggans","- - -","26","41","151","164","43","27","11","1","4","13","21","5","0","35","6","1","1","6","0","3",".285","3393"
"Eric Reed","Marlins (AAA)","26","95","302","332","86","64","10","12","0","54","20","17","0","58","2","4","7","1","30","3",".285","4439"
"Trent D'Antonio","Marlins (A+)","21","57","151","181","43","38","5","0","0","20","12","24","0","32","2","0","4","2","7","4",".285","sa293559"
"Leonard Davis","- - -","23","119","432","472","123","66","33","4","20","55","66","26","1","108","5","4","5","5","7","8",".285","sa253271"
"Omar Luna","- - -","20","71","281","300","80","61","14","3","2","35","29","14","0","43","2","1","2","4","12","7",".285","sa392852"
"Wilkin Ruan","- - -","28","116","369","387","105","84","13","6","2","52","40","12","1","40","1","3","2","13","11","2",".285","1622"
"Patrick Norris","- - -","21","64","239","280","68","60","6","2","0","56","11","39","1","61","0","0","2","0","30","5",".285","sa388981"
"Jerry Owens","White Sox (AAA)","26","59","232","267","66","53","10","0","3","39","21","29","3","37","1","4","1","5","23","8",".284","6002"
"Rogelio Noris","Pirates (R)","18","66","218","259","62","39","14","1","8","39","55","30","1","45","4","7","0","4","4","2",".284","sa503032"
"Freddie Thon","Rangers (A+)","23","113","429","440","122","83","27","1","11","42","66","9","1","73","1","1","0","8","2","5",".284","sa254490"
"Alvaro Sosa","Cubs (R)","21","63","211","235","60","44","11","4","1","23","30","16","1","33","5","2","1","3","6","4",".284","sa456344"
"Chris Valaika","- - -","21","136","517","572","147","102","29","4","12","64","79","30","0","114","14","9","2","16","1","7",".284","1165"
"Oscar Robles","Padres (AAA)","31","28","102","113","29","21","5","3","0","9","11","8","0","9","0","2","1","3","0","1",".284","8975"
"Austin Gallagher","Dodgers (R)","18","55","197","218","56","41","11","0","4","28","17","19","0","33","0","1","1","11","1","1",".284","sa389210"
"Josh Whitesell","Nationals (AA)","25","119","387","487","110","65","23","1","21","78","74","87","5","107","10","3","0","6","6","2",".284","6713"
"Humberto Cota","Pirates (AAA)","28","30","95","104","27","21","6","0","0","9","9","7","0","8","0","1","1","4","2","0",".284","1595"
"Pedro Lopez","- - -","23","75","285","324","81","64","13","1","3","40","28","28","1","38","0","2","9","6","4","3",".284","3207"
"Ryan Finan","Orioles (A+)","25","113","380","447","108","73","24","1","10","52","64","55","1","74","9","2","1","5","0","3",".284","sa253579"
"Valentino Pascucci","Marlins (AAA)","28","132","447","530","127","65","27","1","34","93","98","67","2","123","12","3","0","14","9","1",".284","1915"
"Tyler Vaughn","Mets (R)","22","25","88","97","25","13","9","0","3","20","14","4","0","18","5","0","0","1","1","1",".284","sa390400"
"Sebastian Valle","Phillies (R)","16","54","176","214","50","34","13","1","2","29","25","29","2","26","5","1","3","3","4","4",".284","sa455750"
"Cedric Hunter","- - -","19","132","500","554","142","112","20","2","8","54","61","48","4","79","2","4","0","7","8","9",".284","2833"
"Jon Gilmore","Braves (R)","18","43","162","169","46","39","5","1","1","11","29","4","0","28","0","3","0","1","0","0",".284","sa389913"
"Tim Smith","Rangers (A-)","21","23","81","96","23","17","5","0","1","18","9","11","0","16","4","0","0","1","1","2",".284","sa390330"
"Gustavo Nunez","Tigers (R)","19","64","243","291","69","56","10","3","0","50","42","32","0","45","3","3","10","4","9","7",".284","sa446859"
"Yidid Batista","Mariners (R)","17","54","162","191","46","40","5","1","0","33","9","15","0","23","9","0","5","1","5","4",".284","sa504779"
"Jake Fox","- - -","24","116","458","496","130","75","30","1","24","78","79","22","3","95","12","4","0","10","8","2",".284","6267"
"Justin Reed","- - -","19","60","229","265","65","46","9","6","4","42","26","26","0","72","7","2","1","0","13","7",".284","sa326703"
"Anthony Smith","- - -","22","60","229","253","65","44","15","0","6","39","29","18","0","38","3","3","0","6","1","1",".284","sa390703"
"Chris Colton","Mariners (A+)","24","53","148","172","42","22","9","4","7","31","18","20","1","29","0","3","1","3","2","2",".284","sa201838"
"Joe Becker","- - -","21","55","215","253","61","45","13","2","1","44","22","32","0","44","5","0","1","1","11","4",".284","sa392145"
"Paul Franko","- - -","23","49","141","173","40","24","11","1","4","19","29","23","1","35","6","2","1","5","0","0",".284","sa291089"
"Lurvin Basabe","Indians (R)","17","60","208","266","59","51","4","3","1","38","24","45","0","30","3","4","6","4","19","14",".284","sa455959"
"Chris Richard","Devil Rays (AAA)","33","102","342","404","97","57","24","2","14","63","57","42","4","85","16","4","0","5","9","3",".284","163"
"Jesus Martinez","Mexican (AAA)","26","48","67","81","19","18","1","0","0","14","4","12","0","15","0","0","2","1","1","1",".284","sa3001598"
"Devery Van De Keere","Royals (R)","22","70","268","307","76","56","15","2","3","37","30","34","2","47","3","1","1","4","5","2",".284","sa389305"
"Carlos Silva","Pirates (R)","20","19","67","70","19","15","3","0","1","6","9","1","0","14","2","0","0","1","1","0",".284","sa392383"
"Marshall McDougall","- - -","28","139","515","555","146","87","36","1","22","72","95","32","1","88","2","6","0","10","3","2",".283","2128"
"Brandon Snyder","Orioles (A)","20","118","448","501","127","90","23","3","11","63","58","44","1","107","6","2","1","11","0","2",".283","9856"
"Orlando Rosales","Astros (A+)","23","111","374","398","106","77","20","6","3","63","40","19","1","73","2","3","0","14","8","4",".283","sa327130"
"Chase Lambin","Marlins (AA)","27","116","434","494","123","71","31","6","15","64","59","45","2","111","5","5","5","10","3","6",".283","sa201847"
"Mike Cervenak","Orioles (AAA)","30","140","554","589","157","113","25","4","15","69","78","22","2","80","7","6","0","13","2","0",".283","3133"
"Daniel Carte","Rockies (A+)","23","111","427","457","121","67","35","5","14","52","71","13","1","130","10","4","3","13","4","4",".283","sa294216"
"Yordany Ramirez","- - -","22","112","413","440","117","87","20","2","8","63","61","15","1","64","5","2","5","10","28","11",".283","sa201860"
"Javier Castillo","- - -","23","119","413","459","117","78","28","2","9","41","62","35","1","82","4","6","1","9","9","6",".283","sa254672"
"Eric Munson","Astros (AAA)","29","50","173","201","49","24","18","0","7","28","26","24","1","34","1","3","0","1","1","1",".283","481"
"Hector Castaneda","Mexican (AAA)","35","85","226","285","64","51","11","0","2","32","23","43","3","44","8","2","6","5","3","3",".283","sa190313"
"Steve Sollmann","Brewers (AA)","25","125","445","546","126","94","26","3","3","78","51","61","2","63","25","6","9","8","22","6",".283","sa253763"
"A.J. Van Slyke","Cardinals (A+)","23","109","371","406","105","75","26","1","3","40","31","29","1","78","1","3","0","7","18","4",".283","sa290613"
"Raul De La Cruz","Reds (R)","21","43","106","123","30","24","5","0","1","14","10","15","1","32","1","0","1","2","13","5",".283","sa3001132"
"Luis Ramon Arzeno","Phillies (R)","22","24","53","61","15","5","9","0","1","7","9","3","0","11","3","1","1","1","0","0",".283","sa329001"
"Rodolfo Cardona","Orioles (R)","20","40","159","180","45","28","12","3","2","25","30","12","0","35","4","3","2","4","8","2",".283","sa396247"
"Jason Alfaro","Mets (AAA)","29","99","311","335","88","60","15","0","13","42","51","16","0","44","0","5","3","9","1","1",".283","2388"
"Justin Huber","- - -","24","84","311","347","88","50","17","1","20","43","75","22","2","52","9","5","0","12","1","0",".283","3147"
"Brandon Allen","White Sox (A)","21","129","516","564","146","84","39","5","18","84","93","39","3","124","4","2","0","4","7","4",".283","7436"
"Josh Fields","White Sox (AAA)","24","56","205","249","58","34","14","0","10","28","37","39","1","60","1","4","0","3","8","5",".283","7490"
"Phillip Britton","- - -","22","91","350","371","99","64","22","3","10","55","44","9","0","45","9","0","1","12","4","4",".283","sa288764"
"Andy Cannizaro","- - -","28","60","198","229","56","41","13","0","2","32","22","23","1","33","3","3","2","6","0","1",".283","7068"
"Micah Schilling","Mets (A-)","24","71","244","311","69","51","17","0","1","49","15","60","1","58","2","1","4","7","13","7",".283","sa201675"
"Moises Ciriaco","Orioles (R)","18","12","46","49","13","10","3","0","0","7","6","3","0","4","0","0","0","3","3","0",".283","sa503230"
"Luke Hughes","Twins (AA)","22","92","315","362","89","60","18","2","9","56","43","34","2","68","4","4","5","4","4","1",".283","4898"
"Jesse Gutierrez","- - -","29","98","308","337","87","58","20","1","8","35","39","21","1","53","4","4","0","13","0","1",".282","sa200183"
"David Cook","- - -","25","122","439","526","124","68","27","5","24","92","75","75","0","99","5","7","0","7","12","10",".282","sa225722"
"Brad Corley","- - -","23","136","524","557","148","92","38","4","14","76","93","14","3","105","13","6","0","12","4","2",".282","sa294002"
"Chad Moeller","- - -","32","28","85","99","24","14","6","0","4","8","16","13","1","20","1","0","0","3","0","0",".282","66"
"Jim Negrych","Pirates (A)","22","86","340","376","96","76","14","4","2","57","48","27","0","48","4","2","3","8","4","1",".282","sa326763"
"Sean Rooney","- - -","21","54","170","192","48","35","9","3","1","21","21","17","1","22","2","1","2","3","1","0",".282","sa327039"
"Jorge Guzman","- - -","23","88","255","285","72","49","13","2","8","33","34","21","3","55","3","2","4","4","3","3",".282","sa508257"
"Gregor Blanco","Braves (AAA)","23","124","464","545","131","105","18","5","3","81","35","63","0","85","2","2","14","5","23","18",".282","3123"
"Karexon Sanchez","- - -","19","59","209","239","59","45","9","2","3","31","30","24","0","51","4","1","1","2","12","1",".282","sa392360"
"Angel Franco","Royals (R)","17","59","209","238","59","46","10","2","1","38","18","23","0","34","1","1","4","3","14","7",".282","sa455631"
"Mike DiFelice","Mets (AAA)","38","72","248","272","70","54","9","0","7","37","38","20","0","61","2","1","1","5","0","1",".282","1151"
"Todd Balduf","- - -","22","45","124","148","35","31","2","0","2","12","18","19","0","24","3","0","2","5","1","1",".282","sa328960"
"Carson Kainer","- - -","22","77","287","315","81","62","15","1","3","45","41","21","1","67","2","3","1","8","2","3",".282","sa327789"
"Danilo Sanchez","- - -","26","53","163","206","46","29","10","0","7","25","30","37","0","22","2","4","0","5","0","0",".282","sa207101"
"Domingo Castro","Mexican (AAA)","27","103","358","399","101","89","10","0","2","43","31","24","1","46","3","5","9","11","6","7",".282","sa185832"
"Neil Sellers","Astros (AA)","25","111","358","386","101","70","23","1","7","49","43","19","0","61","6","2","1","12","0","2",".282","sa253773"
"Jeff Fiorentino","Orioles (AA)","24","126","436","496","123","86","18","4","15","68","65","44","2","89","1","5","10","4","8","4",".282","8024"
"Hector Mercedes","Mariners (R)","19","49","156","178","44","34","5","0","5","23","25","14","3","24","8","0","0","1","0","0",".282","sa3001490"
"Sam Deluca","Mets (R)","21","14","39","44","11","8","2","0","1","6","7","4","0","2","1","0","0","0","1","0",".282","sa392122"
"Brandon Moss","Red Sox (AAA)","23","133","493","559","139","80","41","2","16","66","78","61","3","148","3","2","0","7","3","5",".282","4467"
"Salvador Paniagua","- - -","24","60","227","247","64","33","16","2","13","39","48","12","0","70","5","3","0","5","1","0",".282","sa244172"
"Eduardo Urbina","Nationals (R)","19","64","227","272","64","49","9","3","3","43","39","33","2","51","7","5","0","7","10","7",".282","sa455970"
"Seth Dhaenens","Devil Rays (A)","23","65","188","210","53","42","10","1","0","18","25","18","0","45","2","2","0","4","1","6",".282","sa328613"
"Brent Lillibridge","- - -","23","139","525","592","148","108","22","5","13","78","58","40","0","119","9","4","14","3","42","12",".282","3501"
"Yunesky Sanchez","Diamondbacks (A)","23","110","408","445","115","94","16","2","3","49","37","25","2","36","2","4","6","9","6","6",".282","sa381319"
"Jason White","Orioles (R)","23","63","252","283","71","43","24","3","1","49","32","27","2","73","2","1","1","2","5","2",".282","sa389789"
"Juan Rivera","- - -","28","18","71","75","20","11","9","0","0","7","19","3","0","8","0","1","0","8","0","0",".282","843"
"Charlton Jimerson","- - -","27","99","387","432","109","58","22","4","25","61","80","34","2","139","6","1","4","4","35","10",".282","2171"
"Kyle Reynolds","- - -","23","109","387","416","109","64","22","2","21","54","79","23","0","82","1","3","0","7","9","4",".282","sa294506"
"Jose Martinez","White Sox (R)","18","65","245","275","69","48","11","3","7","34","37","22","0","53","4","2","2","2","12","2",".282","7996"
"Lee Mitchell","Marlins (AA)","25","135","451","539","127","76","29","2","20","73","73","72","1","153","13","3","0","7","2","1",".282","sa225991"
"Danny Perales","Diamondbacks (A)","22","136","554","609","156","98","32","10","16","80","92","42","2","100","8","5","0","13","7","7",".282","sa327887"
"Dionys Cesar","Mexican (AAA)","30","25","103","117","29","18","10","0","1","16","14","13","1","13","1","0","0","5","1","1",".282","sa208388"
"Alwin Perez","Royals (R)","20","56","206","237","58","44","7","1","6","34","34","19","0","40","4","3","5","5","7","6",".282","sa328850"
"Benji Johnson","Braves (R)","20","32","103","115","29","26","2","0","1","13","12","9","0","22","2","0","1","3","3","2",".282","sa390365"
"Justin Maxwell","- - -","23","114","437","504","123","69","25","2","27","86","83","50","0","122","10","7","0","7","35","8",".281","6827"
"Uriel Valdez","Mexican (AAA)","22","81","167","176","47","37","7","0","3","18","19","5","1","43","2","1","1","4","2","0",".281","sa3001330"
"Roman Gonzalez","Mexican (AAA)","30","97","398","430","112","89","17","6","0","57","34","15","0","38","7","3","7","9","11","8",".281","sa3001360"
"Jordan Parraz","Astros (A)","22","122","462","530","130","85","28","3","14","69","76","47","2","89","15","4","2","15","33","10",".281","sa253734"
"Sandy Alomar","- - -","41","50","160","172","45","32","8","1","4","16","30","8","0","26","0","3","1","3","1","0",".281","221"
"Norris Hopper","- - -","28","8","32","34","9","9","0","0","0","3","3","1","0","3","1","0","0","1","2","0",".281","2450"
"Brad Harman","Phillies (A+)","21","122","448","499","126","82","26","5","13","63","62","40","0","105","3","4","4","4","1","1",".281","5312"
"Brett Gardner","- - -","23","99","384","448","108","81","18","8","1","80","26","54","0","75","2","4","4","5","39","7",".281","9927"
"Chris Kroski","Reds (A+)","25","70","224","258","63","37","18","2","6","32","29","27","4","42","5","2","0","7","0","1",".281","sa201631"
"Bryant Nelson","- - -","33","43","160","191","45","33","6","1","5","27","23","24","4","14","1","5","1","6","9","2",".281","sa3001105"
"Jeudy Valdez","Padres (R)","18","47","192","215","54","40","7","4","3","31","30","15","0","44","5","2","1","0","11","3",".281","sa392932"
"Joe Persichina","White Sox (R)","22","45","160","188","45","33","11","1","0","35","16","19","0","24","6","1","2","5","5","1",".281","sa393408"
"Kevin Rucker","Indians (R)","17","11","32","38","9","8","1","0","0","3","8","4","1","8","0","0","2","0","0","0",".281","sa393422"
"Luis De La Cruz","Cardinals (R)","18","39","96","105","27","19","6","2","0","10","9","7","0","16","1","0","1","3","3","3",".281","sa396230"
"Steven Turner","White Sox (R)","22","20","32","38","9","6","2","1","0","9","5","3","0","16","2","0","1","0","3","3",".281","sa397418"
"Reggie Watson","Padres (R)","24","10","32","42","9","7","0","1","1","6","4","8","0","11","1","1","0","2","3","2",".281","sa397552"
"Daron Roberts","White Sox (A+)","24","108","377","407","106","69","23","2","12","40","59","12","1","90","12","4","2","2","19","7",".281","sa253562"
"Bobby Wilson","- - -","24","90","313","345","88","56","22","1","9","39","49","30","2","44","0","1","1","11","6","3",".281","6564"
"Kyle Maunus","Reds (R)","22","53","185","211","52","34","11","1","6","38","27","21","0","40","3","2","0","4","3","1",".281","sa392981"
"Jim Fasano","- - -","23","87","306","335","86","54","18","1","13","38","51","23","5","49","1","4","1","8","0","0",".281","sa253935"
"Jordan Czarniecki","Rockies (AA)","26","128","427","501","120","76","31","0","13","74","58","55","1","75","7","5","7","4","18","4",".281","sa225969"
"Kel Jones","- - -","21","62","242","271","68","44","18","3","3","41","33","17","0","44","7","2","3","2","8","4",".281","sa328291"
"Joey Paciorek","Brewers (R)","18","40","121","152","34","27","3","2","2","20","13","23","0","38","5","0","3","2","5","3",".281","sa389764"
"Matt Tupman","Royals (AAA)","27","86","299","344","84","67","16","0","1","21","32","36","1","34","2","1","6","8","2","2",".281","4381"
"James Boone","- - -","24","77","299","339","84","56","18","0","10","49","51","25","0","55","13","2","0","9","8","6",".281","sa293993"
"Kevin Thompson","Yankees (AAA)","27","77","267","319","75","49","18","3","5","39","37","42","1","56","3","2","5","8","24","8",".281","7044"
"Ryan Hanigan","- - -","26","101","324","397","91","67","19","1","4","46","36","55","4","45","5","5","8","7","0","2",".281","4952"
"Bobby Felmy","Giants (A)","23","122","470","530","132","85","31","1","15","79","82","41","5","69","11","6","2","13","26","15",".281","sa327718"
"Jonathan Jaspe","Blue Jays (A)","22","95","317","368","89","62","23","1","3","52","52","42","1","48","4","4","1","5","0","0",".281","sa291091"
"Craig Tatum","- - -","24","104","392","425","110","72","25","1","12","50","61","26","0","90","2","4","1","8","0","2",".281","7468"
"Chad Hermansen","- - -","29","116","392","439","110","77","19","3","11","56","57","38","0","112","4","4","1","7","11","3",".281","991"
"Mario Martinez","Mariners (R)","17","53","196","209","55","44","9","1","1","36","26","6","1","31","3","1","3","6","3","2",".281","sa392881"
"John Anderson","White Sox (A)","30","53","196","220","55","44","11","0","0","35","20","16","0","24","1","2","5","8","0","2",".281","sa393006"
"Shelby Ford","Pirates (A+)","22","94","360","413","101","63","26","7","5","64","55","34","0","68","13","4","2","3","14","0",".281","sa326554"
"Antonio Negron","Pirates (R)","21","68","221","271","62","43","11","1","7","45","47","42","3","39","6","2","0","2","12","7",".281","sa3001201"
"Kevin Russo","Yankees (A+)","22","109","385","414","108","81","22","3","2","47","45","15","0","66","5","6","3","6","19","6",".281","3630"
"Logan Johnson","White Sox (R)","23","53","164","203","46","27","16","0","3","25","22","24","0","40","15","0","0","1","1","1",".280","sa390300"
"Gregorio Vazquez","- - -","28","69","189","229","53","38","13","1","1","24","19","24","1","40","3","2","11","5","11","4",".280","sa509364"
"Bernie Castro","Nationals (AAA)","27","118","428","481","120","93","20","6","1","63","32","37","0","64","1","5","10","7","34","8",".280","2096"
"Jesus Montero","Yankees (R)","17","33","107","123","30","21","6","0","3","13","19","12","0","18","3","1","0","7","0","0",".280","5514"
"Jeremy Jirschele","- - -","24","38","107","124","30","21","7","0","2","14","10","11","0","16","2","1","3","3","0","0",".280","sa291240"
"Mickey Hall","- - -","22","106","346","413","97","53","24","9","11","74","50","63","1","99","2","2","0","3","2","2",".280","sa244363"
"Clete Thomas","Tigers (AA)","23","137","528","599","148","104","30","6","8","97","53","59","0","110","7","2","3","3","18","11",".280","3373"
"Greg Burns","Marlins (A)","20","120","414","468","116","84","21","4","7","70","54","40","1","122","4","3","7","3","39","6",".280","sa254336"
"Rigoberto Rangel","Mariners (R)","18","68","232","276","65","41","14","6","4","43","46","33","1","54","8","2","1","3","4","2",".280","sa504759"
"Phillip Cuadrado","- - -","23","73","257","303","72","47","15","2","8","41","43","33","2","52","8","4","1","8","1","5",".280","sa293540"
"Marquez Smith","- - -","22","72","257","308","72","49","14","1","8","50","55","44","1","48","1","6","0","3","1","2",".280","sa388379"
"Yurendell de Caster","Pirates (AAA)","27","120","407","477","114","79","25","1","9","55","54","58","4","95","9","2","1","9","13","8",".280","2329"
"David Murphy","- - -","25","102","407","451","114","80","20","5","9","50","47","41","2","71","1","2","0","8","8","2",".280","6035"
"Dan DeMent","Nationals (AA)","29","121","407","463","114","73","29","2","10","66","67","44","0","99","5","4","3","11","2","0",".280","sa199531"
"Kent Sakamoto","Pirates (A)","23","125","457","502","128","83","26","5","14","72","66","31","4","88","8","4","2","13","5","0",".280","sa327121"
"Greg Norton","Devil Rays (AA)","34","7","25","31","7","5","2","0","0","2","4","5","0","4","1","0","0","4","0","0",".280","1388"
"Garrett Jones","Twins (AAA)","26","107","400","446","112","64","32","3","13","57","70","32","4","83","5","9","0","4","2","2",".280","2714"
"Ed Lucas","Royals (AA)","25","34","125","135","35","25","6","1","3","19","17","9","0","23","0","0","1","5","2","1",".280","7532"
"Chao Kuan Wu","Indians (A+)","23","13","25","28","7","7","0","0","0","2","1","3","0","3","0","0","0","2","0","0",".280","sa244345"
"Paco Figueroa","Orioles (AA)","24","95","350","406","98","76","19","2","1","60","19","43","0","52","4","0","9","4","15","11",".280","sa291134"
"Kent Gerst","White Sox (R)","19","57","225","248","63","55","5","2","1","34","15","20","0","39","2","0","1","1","17","9",".280","sa327053"
"Peter Clifford","Diamondbacks (R)","23","63","225","267","63","35","16","2","10","42","40","36","0","51","2","4","0","1","8","1",".280","sa390704"
"Tim Torres","- - -","23","108","368","437","103","67","21","1","14","61","61","65","0","95","1","0","3","8","26","5",".280","sa328090"
"Ofilio Castro","- - -","23","112","411","472","115","92","22","1","0","51","43","43","2","70","2","4","12","18","8","7",".280","sa244234"
"Nevin Ashley","Devil Rays (A)","22","119","429","490","120","87","13","8","12","76","60","49","1","92","4","7","1","9","20","8",".280","3274"
"Drew Locke","Dodgers (A+)","24","79","286","310","80","59","11","3","7","30","30","17","0","47","3","2","2","9","4","6",".280","sa293188"
"Ivan Espinoza","Tigers (R)","18","43","143","166","40","32","6","1","1","26","12","15","0","20","2","1","5","3","10","5",".280","sa3001599"
"Ben Copeland","Giants (A+)","23","106","404","483","113","78","22","6","7","68","50","70","5","77","4","5","0","4","14","7",".280","sa294477"
"Michael Affronti","- - -","23","104","404","447","113","84","20","2","7","56","41","25","1","68","6","5","7","13","10","3",".280","sa328010"
"John Alonso","Brewers (A)","21","74","261","282","73","39","27","1","6","38","59","17","0","52","4","0","0","6","2","1",".280","sa290227"
"Kurt Suzuki","Athletics (AAA)","23","55","211","240","59","47","9","0","3","32","27","21","1","41","4","3","1","10","0","0",".280","8259"
"Larry Infante","- - -","22","59","211","226","59","47","8","0","4","24","30","8","0","38","2","2","3","4","3","3",".280","sa288469"
"Michael Hollimon","- - -","25","132","490","572","137","79","35","9","14","93","78","65","2","125","5","5","7","7","17","6",".280","3674"
"Luke Hetherington","Blue Jays (A+)","24","70","254","297","71","52","9","4","6","41","32","25","0","74","13","5","0","7","18","4",".280","sa201017"
"Scott Campbell","Blue Jays (A)","22","107","390","469","109","81","17","4","7","68","43","68","0","56","5","4","1","7","4","5",".279","sa327112"
"James Cooper","- - -","23","89","297","337","83","56","17","5","5","42","25","26","0","45","12","1","1","8","8","5",".279","sa291730"
