"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Nevin Ashley","Reds (AAA)","28","80","238","278","56","36","13","1","6","28","28","31","2","59","3","2","4","4","4","1",".235","3274"
"Ramon Valdez","- - -","36","73","136","173","32","27","4","1","0","27","13","24","0","20","9","1","3","3","5","2",".235","sa185646"
"Ivan Terrazas","Mexican (AAA)","29","13","34","41","8","7","1","0","0","5","1","5","1","6","1","0","1","0","0","0",".235","sa254504"
"Dan Kemp","Mariners (R)","21","15","51","60","12","10","2","0","0","9","6","8","1","14","1","0","0","1","2","1",".235","sa502202"
"Sam Eberle","Giants (A-)","23","60","204","247","48","26","14","3","5","32","30","35","1","36","6","2","0","6","2","0",".235","sa579775"
"Sam Palace","- - -","27","4","17","17","4","3","0","0","1","2","6","0","0","5","0","0","0","2","0","0",".235","sa593846"
"Christopher Tamarez","Yankees (R)","19","33","102","114","24","17","7","0","0","12","11","6","0","24","2","1","3","1","0","1",".235","sa597118"
"Lance Jeffries","Cardinals (R)","20","20","68","75","16","14","2","0","0","10","4","6","0","32","1","0","0","0","7","2",".235","sa598090"
"Randy Cesar","Astros (R)","18","63","221","254","52","41","9","1","1","29","19","29","2","47","3","1","0","6","2","4",".235","sa657542"
"Gabriel A. Ynfante","Twins (R)","18","43","119","147","28","22","4","1","1","19","16","23","0","30","2","1","2","2","8","2",".235","sa657726"
"Robert Martinez","Athletics (R)","19","36","119","137","28","17","8","2","1","12","16","15","0","32","2","0","1","2","3","3",".235","sa658478"
"Zach Shank","- - -","22","60","204","240","48","30","11","5","2","34","23","22","0","25","7","3","4","3","10","0",".235","sa738403"
"Andy Workman","Angels (A+)","24","125","438","490","103","62","27","5","9","63","38","41","1","119","8","2","1","11","11","5",".235","sa546865"
"Lance Durham","Tigers (A)","25","120","421","488","99","51","30","1","17","59","68","60","4","136","5","2","0","6","4","2",".235","sa501737"
"Shayne Houck","Giants (A)","23","96","336","392","79","55","18","1","5","42","43","36","0","80","15","5","0","3","1","2",".235","sa658687"
"Joel Capote","Angels (A+)","23","98","319","360","75","58","11","5","1","51","33","28","0","57","8","2","3","6","11","8",".235","sa658665"
"Cam Maron","Mets (A+)","22","84","285","325","67","52","13","2","0","25","29","38","0","49","1","0","1","9","1","0",".235","sa503041"
"Jorge Flores","- - -","21","77","251","291","59","34","22","2","1","31","22","29","0","36","9","0","2","3","9","9",".235","sa550275"
"Scott Cousins","- - -","28","54","200","228","47","38","3","5","1","33","19","17","0","49","6","1","4","1","7","2",".235","173"
"Scott Savastano","Mariners (AAA)","27","58","183","205","43","34","4","2","3","16","20","15","0","41","2","5","0","4","4","2",".235","sa389423"
"Patrick Wisdom","- - -","21","129","464","525","109","66","24","4","15","62","73","51","0","137","3","3","4","6","5","1",".235","sa657868"
"Kyle Jensen","- - -","25","130","447","517","105","46","31","0","28","74","78","50","0","144","14","5","1","6","6","3",".235","7706"
"Rodney Polonia","Pirates (R)","20","45","149","170","35","30","2","3","0","21","14","12","0","33","2","2","5","1","1","4",".235","sa596972"
"Luis Crisostomo","Mets (R)","19","43","149","169","35","33","1","1","0","19","11","14","1","19","3","1","2","5","9","12",".235","sa740608"
"Luis Gonzalez","Reds (R)","18","67","264","283","62","46","10","4","2","32","28","12","0","30","4","1","2","4","18","14",".235","sa736875"
"Mike Ford","Yankees (A-)","20","33","115","136","27","17","7","0","3","19","17","20","0","23","0","1","0","5","0","0",".235","sa708447"
"Kes Carter","Rays (A+)","23","118","409","454","96","62","18","9","7","52","34","32","1","100","5","2","6","10","10","7",".235","sa597800"
"Shilo McCall","Giants (A-)","19","55","196","227","46","25","14","3","4","31","30","21","1","67","7","0","3","1","3","2",".235","sa206496"
"Roger Avello","Marlins (R)","18","38","98","117","23","19","4","0","0","12","6","16","0","25","2","0","1","1","12","4",".235","sa658089"
"Nick Hamilton","- - -","23","33","98","113","23","22","0","0","1","8","8","12","1","30","3","0","0","2","0","1",".235","sa659006"
"Adalfi Almonte","Mariners (R)","17","61","196","249","46","24","16","2","4","40","22","43","0","56","5","2","3","0","12","3",".235","sa737033"
"James Roberts","Indians (A-)","21","52","179","203","42","37","4","0","1","15","18","12","0","28","9","0","3","9","2","1",".235","sa550164"
"Cole Frenzel","Mets (A)","23","119","422","489","99","67","24","1","7","51","60","51","2","85","13","3","0","8","2","0",".235","sa503730"
"Vinnie Catricala","- - -","24","109","405","449","95","71","17","0","7","44","47","29","1","95","7","7","1","11","5","2",".235","sa501575"
"Luis Urena","- - -","20","47","162","174","38","23","10","2","3","17","11","9","0","73","2","0","1","1","3","3",".235","sa547736"
"Yonatan Suero","Reds (R)","20","24","81","89","19","16","3","0","0","10","10","5","0","21","2","1","0","1","1","0",".235","sa547906"
"Kevin Moesquit","Angels (A)","22","49","162","185","38","33","5","0","0","13","13","12","0","29","7","1","3","2","5","2",".235","sa549289"
"Fernelys Sanchez","Braves (R)","19","46","162","182","38","27","7","2","2","20","18","18","0","73","1","0","1","2","8","4",".235","sa658293"
"Chad Christensen","Twins (R)","22","47","162","186","38","25","7","3","3","23","21","13","0","21","4","4","2","3","4","2",".235","sa659001"
"Angel Montilla","Angels (R)","20","40","145","169","34","32","2","0","0","26","11","12","0","27","8","3","1","1","16","5",".234","sa608118"
"Daniel Barrios","Yankees (R)","18","49","145","174","34","29","2","0","3","18","13","23","0","42","1","5","0","4","2","0",".234","sa657319"
"Austin Elkins","Astros (A)","22","110","354","441","83","58","15","4","6","57","26","67","1","70","9","2","9","4","19","9",".234","sa621617"
"Che-Hsuan Lin","Astros (AAA)","24","121","350","433","82","64","13","2","3","50","42","60","0","56","9","5","9","10","19","7",".234","3734"
"Eric Avila","Pirates (A+)","23","33","111","118","26","14","7","2","3","6","17","4","0","25","0","1","2","1","3","2",".234","sa507189"
"Melvin Garcia","- - -","21","41","111","131","26","19","6","1","0","8","12","11","0","40","4","4","1","5","1","0",".234","sa549880"
"Jason Martinson","- - -","24","127","427","501","100","63","14","7","16","63","72","58","0","145","9","6","1","11","17","2",".234","sa548330"
"Jose Azocar","Tigers (R)","17","62","205","212","48","35","11","2","0","20","16","3","0","43","2","1","1","1","5","2",".234","sa735839"
"Justin Miller","- - -","24","49","141","163","33","30","1","1","1","21","13","15","0","35","4","1","2","5","9","5",".234","sa599327"
"Ray Olmedo","Twins (AAA)","32","105","312","361","73","58","12","1","2","42","38","36","1","47","3","3","7","8","10","2",".234","1718"
"Michael Bass","Padres (A-)","21","51","171","192","40","32","8","0","0","21","16","16","0","34","1","2","2","7","7","1",".234","sa738370"
"Rowdy Tellez","Blue Jays (R)","18","34","124","141","29","19","5","3","2","10","20","15","1","26","1","1","0","3","1","0",".234","sa738437"
"Engelb Vielma","- - -","19","48","154","178","36","33","3","0","0","27","12","16","0","30","4","2","2","1","8","3",".234","15481"
"Hector Asencio","Yankees (R)","19","34","77","86","18","14","2","1","1","16","10","7","0","30","0","1","1","1","4","0",".234","sa736662"
"Crisford Adames","Rangers (R)","18","57","184","227","43","37","3","2","1","31","23","34","0","38","5","2","2","4","0","2",".234","sa659447"
"Bobby Coyle Jr.","- - -","24","98","321","352","75","49","8","3","15","37","34","22","0","80","3","5","1","3","1","2",".234","sa388372"
"Juan Santana","Astros (R)","18","60","214","248","50","39","8","0","3","26","30","18","0","37","1","3","12","5","3","0",".234","sa596860"
"Cornelio Valerio","Royals (R)","19","36","107","133","25","16","6","2","1","9","11","19","0","18","5","1","0","3","1","6",".234","sa740427"
"Kale Kiser","White Sox (A)","23","120","381","438","89","63","20","2","4","51","36","35","0","65","11","6","5","5","12","5",".234","sa546869"
"Justin Bianco","- - -","20","39","137","151","32","22","10","0","0","13","17","13","0","48","0","0","1","2","8","5",".234","sa597808"
"Stephen Branca","Giants (A)","24","46","137","155","32","24","6","1","1","16","12","12","0","33","1","0","5","2","2","2",".234","sa659671"
"Jhan De Jesus","White Sox (R)","21","56","167","191","39","32","6","1","0","22","19","17","0","52","5","2","0","4","0","3",".234","sa658085"
"Glynn Davis","Orioles (A+)","21","97","364","410","85","63","17","3","2","42","32","43","0","74","1","0","2","13","19","7",".234","sa598601"
"Kevin Keyes","Nationals (A+)","24","117","437","482","102","65","24","0","13","54","79","34","0","132","5","5","1","15","9","4",".233","sa392183"
"Trevor Story","Rockies (A+)","20","130","497","554","116","65","34","5","12","71","65","45","0","183","7","1","4","2","23","1",".233","12564"
"Miguel Rojas","Dodgers (AA)","24","130","420","478","98","79","12","2","5","45","32","40","0","49","3","2","13","13","10","4",".233","7802"
"Blake Smith","Dodgers (AA)","25","74","240","270","56","35","14","1","6","30","28","27","1","62","1","2","0","5","3","1",".233","9780"
"Eudy Pina","Mets (A)","22","126","450","523","105","60","27","8","10","72","49","57","2","123","12","2","2","7","21","7",".233","sa506909"
"Webster Rivas","- - -","22","46","150","167","35","28","6","0","1","20","12","10","0","24","2","3","2","4","1","2",".233","sa547912"
"Adam Lewis","- - -","24","20","60","68","14","8","6","0","0","8","4","6","0","10","0","1","1","2","0","0",".233","sa654759"
"Ranyelmy Alberto","Angels (R)","19","59","210","238","49","33","13","1","2","39","23","21","0","69","4","2","1","7","6","5",".233","sa657139"
"Luis Reynoso","- - -","18","44","150","175","35","28","3","3","1","20","18","18","0","36","3","3","1","1","6","6",".233","sa657525"
"Andres Aguilar","Orioles (R)","19","32","90","96","21","17","3","1","0","13","4","3","0","21","1","1","1","1","4","1",".233","sa659310"
"Kevin Brown","- - -","22","36","120","148","28","20","5","2","1","17","15","22","0","16","5","0","1","1","8","2",".233","sa708424"
"Robert Antunez","Giants (R)","17","28","30","41","7","6","1","0","0","13","4","9","0","11","0","0","2","0","6","1",".233","sa737686"
"Brady Steiger","Yankees (R)","22","18","60","78","14","10","4","0","0","8","5","14","1","9","4","0","0","1","1","2",".233","sa746252"
"Max Moroff","Pirates (A)","20","115","429","506","100","71","18","3","8","75","48","65","0","102","2","3","7","7","8","8",".233","14556"
"Justin O'Conner","Rays (A)","21","102","399","439","93","62","17","0","14","49","56","31","0","111","3","5","1","7","5","0",".233","sa548314"
"Carter Bell","Diamondbacks (A)","23","60","206","227","48","31","12","2","3","21","17","15","0","32","3","3","0","8","0","1",".233","sa455451"
"Jorge Baez","Cardinals (R)","19","34","103","115","24","17","3","2","2","9","16","10","0","38","1","0","1","0","0","1",".233","sa739156"
"Gerardo Bustamante","Mexican (AAA)","27","56","176","192","41","33","4","0","4","16","20","7","0","37","3","1","5","8","2","1",".233","sa291106"
"Todd McDonald","- - -","17","46","176","197","41","33","4","4","0","15","11","19","0","50","1","1","0","3","5","3",".233","sa737651"
"Alex Gonzalez","Astros (R)","21","41","146","161","34","27","6","0","1","22","8","10","0","22","3","0","2","8","8","6",".233","sa502796"
"Daniel Leonardo","Brewers (R)","17","60","219","260","51","41","7","2","1","32","22","33","0","46","4","3","1","4","8","7",".233","sa736659"
"Jake Romanski","Red Sox (A-)","22","20","73","80","17","11","4","0","2","9","4","4","1","11","2","0","1","1","0","0",".233","sa738897"
"Piikea-Jiro Kitamura","Athletics (R)","22","34","116","128","27","22","5","0","0","9","12","11","0","22","0","1","0","5","0","0",".233","sa579062"
"Brett Hayes","Royals (AAA)","29","78","275","298","64","31","15","1","17","39","44","17","0","64","2","3","1","5","2","0",".233","4293"
"Jose Mojica","Phillies (A+)","24","87","275","299","64","53","10","1","0","34","25","17","0","49","4","1","2","6","1","1",".233","sa328848"
"Jason Stolz","Rockies (A)","23","76","275","292","64","45","15","1","3","36","21","16","0","68","1","0","0","3","4","3",".233","sa526564"
"Delvi Cid","- - -","23","50","159","180","37","27","4","1","5","32","23","16","0","40","4","0","1","2","11","7",".233","sa455960"
"Tim Torres","- - -","29","83","202","223","47","30","11","2","4","25","18","17","3","63","1","3","0","3","8","2",".233","sa328090"
"Michael Benjamin","Rockies (A-)","21","56","202","234","47","29","17","1","0","24","30","18","0","55","10","3","1","2","13","6",".233","sa550265"
"Mike Hernandez","- - -","29","61","215","237","50","26","12","6","6","25","32","15","0","55","4","3","0","5","1","1",".233","sa325559"
"Joseph Dunigan","- - -","27","38","129","142","30","16","3","2","9","21","22","11","0","61","1","1","0","1","3","0",".233","sa389233"
"Michael Fabiaschi","- - -","24","15","43","53","10","5","3","0","2","6","10","5","0","14","3","1","1","1","1","0",".233","sa549321"
"Gregoris Hidalgo","Tigers (R)","19","42","129","153","30","22","5","2","1","26","19","17","0","25","4","1","2","5","9","2",".233","sa657561"
"Anthony Ray","Cardinals (R)","18","43","129","140","30","25","3","2","0","16","5","7","0","30","2","1","1","0","6","3",".233","sa738665"
"Greg Zebrack","Nationals (A-)","22","44","129","147","30","23","5","1","1","14","14","12","0","38","6","0","0","2","7","4",".233","sa739630"
"Austin Nola","Marlins (A+)","23","124","413","489","96","70","22","3","1","39","40","54","0","92","8","2","12","6","6","3",".232","sa577789"
"Henderson Peralta","Reds (R)","22","47","155","177","36","26","4","4","2","21","22","12","0","24","8","0","2","2","17","9",".232","sa597174"
"Alex Mejia","- - -","22","121","448","495","104","78","23","2","1","52","37","22","0","68","6","5","14","14","8","4",".232","13877"
"Wilson Valdez","Marlins (AAA)","35","35","112","122","26","23","3","0","0","7","8","7","1","17","0","1","2","2","4","1",".232","1863"
"Yunior Santana","Brewers (R)","19","62","224","252","52","38","9","3","2","31","30","22","0","78","4","2","0","3","16","9",".232","sa657251"
"Andres Sthormes","Tigers (R)","16","26","56","62","13","10","2","0","1","6","7","4","0","14","2","0","0","0","2","1",".232","sa736554"
"Jhonny Pena","Cubs (R)","21","40","125","145","29","21","6","0","2","20","11","17","0","21","1","2","0","4","1","1",".232","sa597090"
"Sthervin Matos","Brewers (R)","19","35","125","139","29","15","9","1","4","13","16","10","0","28","4","0","0","6","8","2",".232","sa600897"
"Jeremy Rathjen","Dodgers (A)","23","131","444","527","103","66","29","1","7","65","61","56","0","99","15","1","11","9","33","6",".232","sa602610"
"Jordan Parraz","- - -","28","103","319","362","74","46","13","0","15","46","41","34","1","78","7","1","1","8","9","2",".232","sa253734"
"Ryan Garvey","Rockies (R)","20","54","194","213","45","30","8","3","4","21","23","16","0","56","3","0","0","11","3","8",".232","sa600820"
"Spencer Edwards","Rays (R)","20","51","194","213","45","32","9","2","2","29","16","15","0","50","1","0","3","1","13","3",".232","sa657967"
"Aaron Munoz","- - -","24","50","151","174","35","29","5","1","0","15","10","15","0","27","3","2","3","2","1","0",".232","sa546784"
"Bengie Gonzalez","Pirates (A+)","23","105","384","442","89","70","15","3","1","55","25","43","0","66","4","2","9","8","27","13",".232","sa454764"
"J.C. Boscan","Cubs (AAA)","33","74","233","258","54","45","9","0","0","17","18","21","1","44","1","1","2","5","1","1",".232","2324"
"Randolph Oduber","- - -","24","108","341","374","79","54","18","3","4","46","42","18","0","110","11","2","2","6","15","7",".232","sa503718"
"Dixon Machado","- - -","21","44","177","193","41","31","7","2","1","22","14","11","1","24","0","0","5","6","1","0",".232","11472"
"Reggie Lawson","Mariners (A-)","21","52","177","198","41","31","7","2","1","16","21","15","1","60","3","2","1","6","1","3",".232","sa598828"
"Nicky Delmonico","- - -","20","82","298","350","69","39","16","1","13","41","39","48","2","80","4","0","0","7","7","2",".232","13157"
"Michael Main","- - -","24","93","311","341","72","62","8","1","1","31","20","22","1","65","4","1","3","4","8","7",".232","sa389900"
"Drew Garcia","- - -","27","75","216","233","50","32","16","1","1","24","23","13","0","64","2","0","2","7","3","1",".231","sa455332"
"Robbie Shields","Mets (A+)","25","93","337","364","78","56","19","1","2","31","19","25","0","71","1","0","1","5","5","5",".231","sa501250"
"Lew Ford","- - -","36","33","121","136","28","10","13","0","5","24","14","9","0","16","3","2","0","1","0","0",".231","1724"
"Jose Toussen","Yankees (A+)","23","89","268","304","62","50","11","0","1","26","23","28","0","50","1","2","5","8","5","5",".231","sa503878"
"Tirson Guzman","Yankees (R)","19","43","134","157","31","20","7","3","1","17","12","20","1","35","2","0","1","3","7","6",".231","sa737040"
"Reynaldo Rodriguez","Twins (AA)","26","121","415","469","96","38","33","4","21","70","57","44","2","108","3","7","0","3","5","4",".231","sa329131"
"Eddy Rodriguez","- - -","27","83","281","299","65","38","20","1","6","28","36","16","0","84","0","2","0","3","0","1",".231","6870"
"Curt Smith","Twins (AA)","26","45","147","168","34","22","8","0","4","17","19","12","0","45","4","3","2","5","0","0",".231","sa455031"
"Sean Ochinko","- - -","25","91","294","335","68","45","18","0","5","23","37","34","0","62","2","4","1","7","1","3",".231","sa501639"
"Angel Villalona","- - -","22","125","480","518","111","62","27","0","22","60","70","23","1","136","9","6","0","9","0","0",".231","sa392874"
"Jose Sermo","- - -","22","48","160","176","37","24","7","3","3","15","26","12","0","47","1","2","1","3","9","7",".231","sa503812"
"Chris Parmelee","Twins (AAA)","25","45","173","198","40","23","13","1","3","23","22","22","2","32","1","2","0","2","1","0",".231","2554"
"Gary Brown","Giants (AAA)","24","137","558","608","129","81","29","6","13","79","50","33","0","135","10","1","6","6","17","11",".231","11464"
"Eliezer Castillo","Tigers (R)","18","53","186","205","43","40","3","0","0","21","12","8","0","43","6","1","4","4","3","3",".231","sa656492"
"Daniel Mateo","Royals (A+)","21","119","437","486","101","70","20","2","9","53","56","43","0","83","5","0","1","9","1","4",".231","sa506334"
"Chase Anselment","- - -","22","65","225","245","52","30","16","1","5","23","20","17","0","64","1","2","0","2","1","1",".231","sa621129"
"Casey Stevenson","- - -","25","88","264","309","61","44","11","0","6","26","29","29","0","53","8","6","2","4","4","2",".231","sa503298"
"Brian Roberts","Orioles (AAA)","35","4","13","15","3","2","1","0","0","2","1","2","0","3","0","0","0","0","0","0",".231","166"
"Matt Magill","Dodgers (AAA)","23","9","13","15","3","2","1","0","0","1","1","1","0","4","0","0","1","0","0","0",".231","3950"
"Chase d'Arnaud","- - -","26","67","260","284","60","43","8","5","4","36","21","20","1","44","1","1","2","2","19","6",".231","6652"
"Brad Hand","Marlins (AAA)","23","10","13","17","3","3","0","0","0","0","0","1","0","3","0","0","3","0","0","0",".231","9111"
"Craig Gentry","Rangers (AA)","29","4","13","15","3","2","1","0","0","2","1","1","0","3","0","1","0","0","0","0",".231","9571"
"Austin Jackson","Tigers (AAA)","26","3","13","14","3","3","0","0","0","1","1","1","0","5","0","0","0","0","0","0",".231","9848"
"Taylor Harbin","Diamondbacks (AAA)","27","117","364","385","84","58","16","5","5","44","36","17","0","54","2","1","1","11","6","5",".231","sa388380"
"Joey Paciorek","- - -","24","49","117","138","27","20","5","0","2","14","9","18","1","28","1","1","1","2","0","0",".231","sa389764"
"Claudio Custodio","- - -","22","45","156","179","36","23","8","2","3","26","19","18","0","35","2","0","3","4","18","2",".231","sa547829"
"Yoshio Torres","Mexican (AAA)","23","9","13","14","3","2","1","0","0","2","1","1","0","3","0","0","0","0","0","0",".231","sa595859"
"Cristian Otero","- - -","20","18","39","44","9","7","1","1","0","4","7","3","0","13","2","0","0","0","0","1",".231","sa599718"
"Yoandy Barroso ","- - -","24","51","156","183","36","23","11","1","1","28","14","20","0","48","6","0","1","3","4","1",".231","sa628486"
"Ivan Castillo","Indians (R)","18","42","156","165","36","30","6","0","0","25","12","4","0","23","2","1","2","1","13","0",".231","sa657222"
"Juan Carlos Moncion","Indians (R)","19","60","195","223","45","29","13","0","3","22","28","22","0","41","3","2","1","6","1","2",".231","sa657224"
"Miguel Rico","Cubs (R)","19","62","195","229","45","25","10","0","10","39","26","23","3","59","6","4","0","4","2","1",".231","sa657289"
"Grofi Cruz","Indians (R)","17","70","260","283","60","48","11","1","0","22","22","15","0","38","2","2","4","5","2","1",".231","sa736695"
"Jose Morles","Giants (R)","18","20","52","63","12","10","2","0","0","5","3","10","0","12","1","0","0","4","0","1",".231","sa736741"
"Tucker Neuhaus","Brewers (R)","18","51","195","219","45","32","12","1","0","29","24","23","0","56","0","1","0","1","6","3",".231","sa737623"
"Alex Murphy","Orioles (R)","18","31","91","107","21","12","7","1","1","11","9","12","0","16","2","1","1","2","3","1",".231","sa737854"
"Christian Marrero","Braves (AA)","26","130","399","487","92","57","22","5","8","42","44","84","6","72","2","2","0","11","6","2",".231","sa326115"
"Keon Broxton","Diamondbacks (AA)","23","101","334","372","77","53","13","3","8","40","41","30","0","116","2","2","4","7","5","1",".231","9253"
"David Freitas","- - -","24","90","321","356","74","50","14","0","10","47","30","31","0","53","4","0","0","11","0","0",".231","10619"
"Jake Lemmerman","Cardinals (AA)","24","98","308","371","71","46","16","1","8","46","36","55","1","89","4","1","3","12","11","1",".231","sa526398"
"Kellin Deglan","Rangers (A+)","21","89","308","359","71","47","10","2","12","37","49","33","0","94","14","2","2","6","0","0",".231","sa548189"
"Chace Numata","Phillies (A)","20","94","308","351","71","54","14","0","3","27","37","30","1","45","6","4","3","12","4","1",".231","sa549139"
"Quincy Latimore","Indians (AA)","24","81","295","330","68","45","16","1","6","34","30","26","0","66","7","2","0","3","5","3",".231","sa389676"
"Joel Hutter","Orioles (A)","23","120","434","499","100","69","22","4","5","57","41","53","0","76","5","6","1","13","1","5",".230","sa546925"
"Reid Brignac","Rockies (AAA)","27","48","165","194","38","28","8","0","2","25","11","20","0","33","4","2","2","3","2","1",".230","8380"
"Jon Singleton","- - -","21","90","304","367","70","41","17","1","11","42","44","59","1","110","0","4","0","4","1","0",".230","10441"
"Jordan Hankins","- - -","21","44","152","166","35","28","5","1","1","22","10","11","0","23","1","2","0","6","2","2",".230","sa706880"
"Darren Ford","Pirates (AAA)","27","83","239","274","55","44","7","2","2","36","19","27","0","56","1","3","4","5","29","11",".230","109"
"Jack Lopez","Royals (A+)","20","124","478","536","110","90","10","6","4","62","45","36","0","89","10","1","11","5","27","11",".230","sa598270"
"Justin Atkinson","Blue Jays (A-)","19","64","239","274","55","44","9","1","1","27","24","31","0","74","2","1","1","3","2","1",".230","sa599300"
"Marcus Littlewood","Mariners (A)","21","60","213","256","49","27","18","1","3","32","18","40","0","58","0","1","2","6","1","0",".230","sa548261"
"David Villasuso","- - -","23","28","100","108","23","14","6","0","3","11","9","4","0","30","1","2","1","2","1","0",".230","sa599811"
"Reggie Cerda","Pirates (R)","18","31","100","111","23","19","4","0","0","9","10","5","0","13","2","2","2","3","0","1",".230","sa657783"
"Ryon Healy","- - -","21","47","174","184","40","23","10","1","6","16","29","5","1","28","2","3","0","6","2","1",".230","15447"
"Jackson Williams","Giants (AAA)","27","85","261","289","60","39","14","2","5","30","30","21","0","48","2","3","2","3","0","0",".230","8524"
"Ronny Gil","Cardinals (A+)","24","90","261","291","60","43","13","3","1","29","22","25","0","57","1","0","4","6","11","4",".230","sa506568"
"Elliott Blair","- - -","25","80","261","315","60","40","16","1","3","41","26","37","0","68","13","2","2","7","6","6",".230","sa599407"
"Victor Medina","Orioles (R)","18","69","248","279","57","42","13","1","1","24","20","20","1","60","5","3","3","9","4","4",".230","sa657828"
"J.R. Towles","- - -","29","23","74","88","17","7","3","1","6","17","16","8","1","13","4","0","2","1","1","0",".230","7348"
"Tyler Hanover","Tigers (A+)","23","82","296","343","68","57","11","0","0","35","21","33","0","48","6","4","4","10","0","1",".230","sa526443"
"Jeffry Cerdas","Cardinals (R)","18","28","74","86","17","15","1","0","1","11","2","10","0","13","1","0","1","0","1","0",".230","sa657259"
"Joe Leonard","Braves (AAA)","24","119","418","449","96","71","22","3","0","32","35","22","1","91","3","3","3","12","1","2",".230","sa548249"
"Bennett Pickar","Tigers (A)","22","77","270","300","62","46","15","1","0","23","15","26","1","79","1","3","0","8","1","2",".230","sa501720"
"Andres De Aza","- - -","18","44","135","154","31","22","6","1","2","11","22","13","0","46","2","4","0","3","1","1",".230","sa659467"
"Alejandro Flores","Braves (R)","17","47","135","156","31","24","6","0","1","8","28","16","0","29","1","2","1","1","4","1",".230","sa736822"
"Jesus Martinez","Orioles (R)","22","38","135","142","31","23","4","2","2","11","21","6","0","29","1","0","0","2","2","0",".230","sa739612"
"Luke Carlin","Angels (AAA)","32","77","244","292","56","44","8","0","4","39","29","40","1","53","1","1","6","9","6","3",".230","4666"
"Victor Ovalles","Tigers (R)","20","37","122","142","28","19","9","0","0","13","16","13","0","37","5","1","1","0","1","0",".230","sa549208"
"Chris Berset","- - -","25","59","192","221","44","27","13","0","4","23","17","25","1","31","1","1","2","3","0","1",".229","sa549458"
"Ryan Dalton","- - -","21","44","144","170","33","24","6","0","3","19","24","16","0","26","6","4","0","5","1","1",".229","sa621629"
"Anthony Vega","- - -","22","56","192","212","44","39","3","0","2","22","13","16","0","55","2","1","1","1","8","3",".229","sa658801"
"Carlos Franco","Braves (A)","21","128","454","510","104","82","20","1","1","54","48","51","2","124","1","3","1","15","15","9",".229","sa506528"
"Jose Garcia","Mets (R)","18","39","118","133","27","26","1","0","0","11","12","12","0","23","2","0","1","7","1","0",".229","sa657393"
"Steve Bean","Cardinals (R)","19","32","118","134","27","21","4","0","2","15","14","11","1","44","2","1","2","3","0","0",".229","sa657874"
"Scott Carcaise","Marlins (A-)","21","35","118","142","27","16","7","1","3","14","19","19","1","46","4","1","0","1","0","0",".229","sa709039"
"Nathanael Javier","Giants (R)","17","59","236","258","54","37","13","2","2","23","28","12","2","43","5","4","1","9","4","4",".229","sa736642"
"Trayce Thompson","White Sox (AA)","22","135","507","590","116","73","23","5","15","78","73","60","0","139","13","8","2","5","25","8",".229","9952"
"Tyler Saladino","White Sox (AA)","23","118","424","493","97","73","17","2","5","49","55","51","0","86","6","6","6","15","28","8",".229","10807"
"Yefri Perez","- - -","22","48","188","200","43","30","8","2","3","26","18","9","0","24","1","0","2","1","20","2",".229","12090"
"William Beckwith","Braves (A+)","22","53","188","226","43","25","9","0","9","26","30","27","0","52","7","4","0","7","6","3",".229","sa549500"
"Cristian Moronta","Astros (R)","23","11","35","40","8","6","1","1","0","4","2","2","0","9","1","0","2","1","2","1",".229","sa505289"
"Hector Hernandez","Mexican (AAA)","30","41","140","155","32","27","3","1","1","18","19","9","1","18","0","0","6","4","1","1",".229","sa509125"
"Levi Michael","Twins (A+)","22","94","315","375","72","49","15","4","4","40","28","49","0","67","2","6","3","7","21","2",".229","sa526207"
"Cory Aldridge","- - -","34","25","92","107","21","16","2","0","3","15","14","15","1","45","0","0","0","1","0","1",".228","1405"
"Anderso Bolivar","Diamondbacks (R)","20","26","92","99","21","14","6","0","1","12","6","5","0","14","2","0","0","4","0","0",".228","sa550526"
"Kerry Jenkins","Diamondbacks (A+)","24","55","184","202","42","29","12","1","0","12","23","11","0","49","2","0","5","1","2","2",".228","sa598345"
"Andy Paz","Athletics (R)","20","33","92","102","21","15","4","0","2","7","11","10","0","18","0","0","0","3","0","1",".228","sa603199"
"Yoel Sanchez","Indians (R)","19","33","92","103","21","15","3","2","1","16","7","10","0","29","0","0","1","2","6","2",".228","sa740301"
"Manny Pina","- - -","26","86","298","325","68","43","18","0","7","26","38","17","0","40","3","3","4","11","1","1",".228","2829"
"Iker Franco","Mexican (AAA)","32","52","149","178","34","28","3","0","3","16","15","27","3","32","0","0","2","8","0","0",".228","sa203900"
"Yorman Garcia","Diamondbacks (R)","19","45","149","170","34","21","13","0","0","18","16","17","0","38","1","1","2","3","5","2",".228","sa597049"
"Philip Pohl","- - -","22","57","206","229","47","30","8","0","9","33","20","12","0","71","7","4","0","0","1","0",".228","sa526886"
"Tomas Morales","- - -","21","24","57","62","13","10","3","0","0","9","4","2","0","6","2","0","0","1","2","0",".228","sa605888"
"Malik Collymore","Cardinals (R)","18","19","57","60","13","9","3","0","1","2","3","3","0","23","0","0","0","1","0","1",".228","sa737908"
"Willie Medina","Nationals (R)","22","39","114","130","26","25","1","0","0","21","12","9","0","24","6","1","0","4","10","4",".228","sa738661"
"Tony Thomas","- - -","26","123","478","528","109","60","29","9","11","58","71","36","1","130","8","5","0","10","18","2",".228","sa389692"
