"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Ken Giles","- - -","21","82.0","12.18","5.49","2.22","0.66","30.3 %","13.6 %","16.6 %",".206","1.39",".299","76.2 %","3.51","3.84","-0.33","3.95","12910"
"Beau Wright","Marlins (A-)","21","41.1","8.71","5.01","1.74","0.44","21.7 %","12.5 %","9.2 %",".220","1.40",".282","57.7 %","3.70","3.84","-0.14","3.79","sa502430"
"Jacob Turner","- - -","21","111.2","5.88","3.47","1.70","0.40","15.9 %","9.4 %","6.5 %",".232","1.24",".271","77.8 %","2.58","3.84","-1.26","4.28","10185"
"Yoel Mecias","Phillies (R)","18","41.2","7.34","2.38","3.09","0.86","20.4 %","6.6 %","13.8 %",".205","1.03",".237","82.9 %","2.16","3.84","-1.68","3.04","sa659408"
"Blake Mascarello","- - -","23","33.0","5.45","2.45","2.22","0.27","14.5 %","6.5 %","8.0 %",".286","1.36",".333","77.3 %","2.45","3.84","-1.39","4.32","sa659311"
"Matt Miller","- - -","23","152.0","6.81","2.55","2.67","0.59","17.6 %","6.6 %","11.0 %",".277","1.37",".329","68.4 %","4.14","3.84","0.30","3.80","sa548353"
"Kyle Bellamy","- - -","24","52.1","7.39","4.13","1.79","0.34","18.7 %","10.4 %","8.3 %",".225","1.32",".277","67.9 %","3.10","3.84","-0.75","4.38","sa501479"
"Michael Hamann","- - -","21","11.2","6.17","2.31","2.67","0.00","15.4 %","5.8 %","9.6 %",".244","1.20",".297","61.1 %","5.40","3.84","1.56","4.83","sa502148"
"Tyler Cravy","Brewers (A)","22","50.2","9.41","2.66","3.53","0.89","24.3 %","6.9 %","17.4 %",".230","1.18",".290","71.7 %","3.37","3.84","-0.47","3.42","10770"
"Ryan Webb","Marlins (AAA)","26","5.2","1.59","1.59","1.00","0.00","5.0 %","5.0 %","0.0 %",".158","0.71",".167","75.0 %","1.59","3.84","-2.26","4.47","7474"
"Frank Herrmann","Indians (AAA)","28","52.2","9.91","2.56","3.87","1.37","25.7 %","6.6 %","19.0 %",".276","1.39",".347","68.5 %","4.78","3.84","0.94","3.22","7960"
"Markus Solbach","Twins (R)","20","17.0","7.41","0.53","14.00","1.06","17.7 %","1.3 %","16.5 %",".355","1.65",".417","55.2 %","5.82","3.85","1.98","3.00","sa599472"
"James Simmons","- - -","25","63.1","7.11","3.13","2.27","0.57","18.9 %","8.3 %","10.6 %",".222","1.18",".265","79.0 %","2.98","3.85","-0.86","4.58","sa389395"
"Wilson Rivera","Braves (A)","22","56.1","11.18","5.91","1.89","0.32","27.9 %","14.7 %","13.2 %",".216","1.46",".316","78.6 %","2.88","3.85","-0.97","4.33","sa506238"
"James Hudelson","- - -","22","29.2","8.49","4.55","1.87","0.30","20.1 %","10.8 %","9.4 %",".252","1.55",".319","59.2 %","5.46","3.85","1.61","4.54","sa658659"
"Orlando Torrez","Brewers (R)","20","11.2","8.49","6.94","1.22","0.00","19.6 %","16.1 %","3.6 %",".239","1.71",".314","47.6 %","7.71","3.85","3.87","4.09","sa598124"
"Marty Popham","- - -","24","85.1","6.75","3.38","2.00","0.53","16.9 %","8.4 %","8.4 %",".285","1.52",".338","66.7 %","4.85","3.85","1.00","4.21","sa455066"
"Cesar Carrillo","Mexican (AAA)","21","19.1","3.72","1.40","2.67","0.47","10.3 %","3.9 %","6.4 %",".280","1.24",".303","70.8 %","3.72","3.85","-0.13","4.37","sa543875"
"Jose Ramirez","Twins (R)","19","24.2","8.76","4.01","2.18","0.73","20.5 %","9.4 %","11.1 %",".298","1.70",".372","51.0 %","5.11","3.85","1.26","3.34","sa659597"
"Neftali Feliz","- - -","24","6.2","10.80","6.75","1.60","0.00","25.0 %","15.6 %","9.4 %",".192","1.50",".278","54.6 %","1.35","3.85","-2.50","4.56","18"
"Jefferies Almonte","Marlins (R)","20","58.0","5.12","3.88","1.32","0.16","12.5 %","9.4 %","3.0 %",".252","1.45",".290","58.7 %","3.72","3.85","-0.13","3.99","sa597697"
"Lex Rutledge","- - -","21","23.1","9.64","6.17","1.56","0.39","22.1 %","14.2 %","8.0 %",".258","1.76",".338","45.5 %","5.79","3.85","1.93","3.64","sa502919"
"Zach Fowler","- - -","23","64.1","7.97","2.66","3.00","0.70","20.1 %","6.7 %","13.4 %",".265","1.37",".323","70.9 %","3.92","3.85","0.07","4.00","sa599693"
"Kyle Simon","- - -","21","112.1","6.73","2.16","3.11","0.72","17.6 %","5.7 %","12.0 %",".245","1.20",".285","67.7 %","3.04","3.85","-0.81","3.46","sa577011"
"Edwin Villarroel","Astros (R)","17","68.0","2.91","3.18","0.92","0.13","7.5 %","8.1 %","-0.7 %",".253","1.35",".272","59.4 %","2.25","3.85","-1.60","4.06","sa657536"
"Jorge Rivera","- - -","21","31.0","9.87","6.97","1.42","0.00","24.3 %","17.1 %","7.1 %",".196","1.48",".282","70.0 %","3.77","3.85","-0.08","4.29","sa507232"
"Jose Contreras","Phillies (A+)","40","4.1","14.54","2.08","7.00","2.08","35.0 %","5.0 %","30.0 %",".263","1.38",".364","43.5 %","8.31","3.86","4.45","1.88","1660"
"Brett Gerritse","Yankees (A)","21","94.0","6.70","3.35","2.00","0.38","17.4 %","8.7 %","8.7 %",".247","1.33",".296","68.6 %","3.83","3.86","-0.03","4.46","sa501679"
"Lance McCullers Jr.","- - -","18","26.0","10.04","4.15","2.42","0.69","25.7 %","10.6 %","15.0 %",".200","1.23",".261","66.2 %","3.46","3.86","-0.39","3.42","14120"
"Daniel Sattler","- - -","28","29.2","6.07","3.03","2.00","0.61","17.2 %","8.6 %","8.6 %",".171","0.94",".193","84.0 %","2.12","3.86","-1.74","4.25","sa393249"
"Cody Anderson","Indians (A)","21","98.1","6.59","2.65","2.48","0.73","17.9 %","7.2 %","10.7 %",".247","1.23",".287","74.0 %","3.20","3.86","-0.66","3.72","12799"
"Ben Eckels","Diamondbacks (R)","18","52.1","9.63","3.96","2.43","0.17","24.6 %","10.1 %","14.5 %",".245","1.39",".333","59.2 %","4.13","3.86","0.27","4.16","sa658176"
"Clayton Mortensen","- - -","27","38.2","8.38","3.72","2.25","0.70","22.8 %","10.1 %","12.7 %",".174","1.03",".212","77.9 %","2.33","3.86","-1.53","3.77","3166"
"Andy Moye","- - -","24","97.0","7.24","2.69","2.69","0.74","19.2 %","7.1 %","12.0 %",".225","1.16",".264","68.1 %","3.71","3.86","-0.15","3.76","sa327157"
"B.J. Hermsen","- - -","22","162.2","4.81","1.66","2.90","0.72","13.0 %","4.5 %","8.5 %",".254","1.17",".277","76.1 %","2.88","3.86","-0.98","4.06","sa454729"
"Erasmo Ramirez","Mariners (AAA)","22","77.1","6.75","2.09","3.22","0.58","17.1 %","5.3 %","11.8 %",".256","1.28",".299","60.4 %","3.72","3.86","-0.14","4.38","10314"
"Remberto Romo","Mexican (AAA)","20","46.2","8.68","4.05","2.14","0.58","23.7 %","11.1 %","12.6 %",".196","1.16",".250","74.8 %","3.09","3.86","-0.78","4.65","sa504957"
"Zach Cates","- - -","22","65.1","6.34","3.72","1.70","0.14","14.4 %","8.5 %","6.0 %",".336","1.87",".398","54.8 %","7.16","3.86","3.30","4.38","sa548216"
"Jaime Garcia","- - -","25","17.2","10.19","1.53","6.67","1.53","28.6 %","4.3 %","24.3 %",".239","1.08",".296","74.3 %","4.08","3.86","0.21","2.55","8137"
"Matt Neil","- - -","25","136.0","6.22","1.85","3.36","0.93","16.3 %","4.8 %","11.4 %",".265","1.27",".298","67.1 %","3.90","3.86","0.04","3.71","sa599369"
"Pedro Emelenciano","Phillies (R)","18","31.1","3.73","4.60","0.81","0.00","9.1 %","11.2 %","-2.1 %",".299","1.72",".333","66.7 %","4.31","3.86","0.44","4.27","sa597254"
"Tom Stuifbergen","Twins (A+)","23","74.1","4.72","1.45","3.25","0.61","11.4 %","3.5 %","7.9 %",".316","1.55",".348","61.6 %","5.09","3.86","1.22","3.91","sa397814"
"A.J. Schugel","Angels (AA)","23","140.1","6.99","3.53","1.98","0.58","19.0 %","9.6 %","9.4 %",".228","1.23",".273","75.0 %","2.89","3.86","-0.98","4.36","11432"
"Evan Rutckyj","- - -","20","101.1","7.64","4.35","1.76","0.36","18.9 %","10.8 %","8.1 %",".255","1.49",".316","70.2 %","3.91","3.86","0.04","4.25","sa549263"
"Henry Owens","Red Sox (A)","19","101.2","11.51","4.16","2.77","0.89","28.9 %","10.4 %","18.4 %",".252","1.45",".350","68.4 %","4.87","3.86","1.00","3.70","13143"
"Scott Alexander","- - -","22","35.2","7.82","4.04","1.94","0.50","19.5 %","10.1 %","9.4 %",".241","1.40",".296","61.0 %","2.52","3.86","-1.34","4.09","10591"
"Julio Sanchez","Tigers (R)","20","23.0","5.48","5.09","1.08","0.00","13.5 %","12.5 %","1.0 %",".258","1.57",".307","71.1 %","3.52","3.87","-0.34","4.80","sa550719"
"Francisley Bueno","Royals (AAA)","31","55.2","8.73","2.43","3.60","0.81","23.8 %","6.6 %","17.2 %",".206","1.04",".253","70.4 %","2.75","3.87","-1.12","3.81","5980"
"Stolmy Pimentel","Red Sox (AA)","22","115.2","6.69","3.27","2.05","0.70","17.4 %","8.5 %","8.9 %",".255","1.36",".298","63.5 %","4.59","3.87","0.72","3.87","6415"
"Junior Pimentel","Angels (R)","17","11.1","8.74","7.15","1.22","0.00","20.8 %","17.0 %","3.8 %",".233","1.68",".313","85.0 %","2.38","3.87","-1.49","4.23","sa657129"
"Donovan Drake","Braves (R)","23","25.1","8.53","2.84","3.00","0.71","21.2 %","7.1 %","14.2 %",".265","1.38",".329","71.0 %","1.42","3.87","-2.45","3.32","sa660258"
"Zach Stewart","Red Sox (AAA)","25","59.1","6.37","2.12","3.00","0.91","16.9 %","5.7 %","11.3 %",".250","1.21",".283","73.2 %","3.94","3.87","0.07","4.08","7397"
"Elvis Araujo","Indians (A)","20","135.0","7.40","4.07","1.82","0.47","18.5 %","10.2 %","8.3 %",".264","1.50",".322","60.0 %","5.00","3.87","1.13","4.06","12854"
"Corey Oswalt","Mets (R)","18","35.1","5.09","1.78","2.86","0.25","12.4 %","4.3 %","8.0 %",".325","1.58",".369","46.1 %","8.15","3.87","4.28","4.81","13677"
"Pedro Payano","Rangers (R)","17","42.1","5.53","3.83","1.44","0.21","13.9 %","9.6 %","4.3 %",".268","1.46",".314","59.5 %","5.53","3.87","1.66","4.05","sa658997"
"Francisco Duran","Yankees (R)","20","18.1","6.38","4.42","1.44","0.00","14.4 %","10.0 %","4.4 %",".312","1.80",".375","46.0 %","7.85","3.87","3.98","4.34","sa507146"
"Kanekoa Texeira","Reds (AAA)","26","56.1","5.59","4.31","1.30","0.32","14.6 %","11.3 %","3.4 %",".223","1.31",".259","77.6 %","2.72","3.87","-1.16","4.16","334"
"Daniel Turpen","- - -","25","72.0","9.25","4.75","1.95","0.63","23.2 %","11.9 %","11.3 %",".247","1.47",".321","65.7 %","4.38","3.87","0.50","3.89","sa389922"
"Archie Bradley","Diamondbacks (A)","19","136.0","10.06","5.56","1.81","0.40","26.1 %","14.4 %","11.7 %",".180","1.26",".249","68.7 %","3.84","3.87","-0.03","3.94","12918"
"Pat Lehman","- - -","25","51.0","6.71","3.35","2.00","0.71","17.3 %","8.6 %","8.6 %",".230","1.27",".266","77.8 %","3.00","3.87","-0.87","4.22","sa501681"
"Ignacio Montano","Mexican (AAA)","31","15.0","6.60","4.20","1.57","0.00","15.5 %","9.9 %","5.6 %",".323","1.80",".392","48.3 %","9.00","3.87","5.13","5.16","sa200106"
"Pedro Luis Lazo","Mexican (AAA)","39","36.0","8.50","3.25","2.62","0.50","22.8 %","8.7 %","14.1 %",".191","1.06",".242","82.1 %","2.25","3.87","-1.62","4.58","sa655427"
"Lothar Martinez","Mexican (AAA)","21","3.0","3.00","0.00","1.00","0.00","7.7 %","0.0 %","7.7 %",".250","1.00",".273","25.0 %","9.00","3.87","5.13","5.58","sa681595"
"Jesus Ortiz","Royals (R)","21","26.2","8.77","4.39","2.00","0.67","22.8 %","11.4 %","11.4 %",".222","1.31",".282","76.0 %","2.70","3.87","-1.17","3.24","sa551260"
"Francisco Baso","Astros (R)","21","7.0","9.00","2.57","3.50","1.29","26.9 %","7.7 %","19.2 %",".208","1.00",".250","89.3 %","2.57","3.88","-1.30","2.52","sa505306"
"Scottie Allen","Yankees (A)","20","124.2","7.00","2.17","3.23","0.65","18.5 %","5.7 %","12.8 %",".259","1.25",".307","61.4 %","4.40","3.88","0.53","4.00","sa501628"
"John Stilson","- - -","21","104.1","7.85","3.62","2.17","0.69","19.9 %","9.2 %","10.7 %",".268","1.46",".327","69.8 %","3.88","3.88","0.01","3.72","sa502049"
"Bryan Woodall","- - -","25","67.0","8.46","3.36","2.52","0.81","20.3 %","8.0 %","12.2 %",".304","1.66",".374","62.5 %","6.31","3.88","2.44","3.42","sa454885"
"Tyler Burgoon","Mariners (A+)","23","63.2","11.31","4.38","2.58","0.71","29.2 %","11.3 %","17.9 %",".224","1.34",".314","73.8 %","3.25","3.88","-0.63","4.02","sa526419"
"Miguel Sulbaran","- - -","18","68.1","9.09","1.84","4.93","0.66","23.5 %","4.8 %","18.7 %",".269","1.30",".342","63.9 %","3.82","3.88","-0.06","3.63","sa596983"
"Jairo Labourt","Blue Jays (R)","18","38.0","9.24","5.45","1.70","0.47","22.5 %","13.3 %","9.3 %",".253","1.61",".330","70.5 %","3.79","3.88","-0.09","3.81","14996"
"Michael Bowden","Cubs (AAA)","25","32.2","9.64","4.68","2.06","0.55","26.3 %","12.8 %","13.5 %",".164","1.10",".215","72.3 %","2.76","3.88","-1.13","4.40","4440"
"Zach Clark","- - -","28","167.2","5.26","2.90","1.81","0.48","14.2 %","7.8 %","6.4 %",".240","1.22",".272","78.1 %","2.79","3.88","-1.09","3.86","9189"
"Randy Davis","Rays (R)","22","27.1","7.57","4.61","1.64","0.00","19.2 %","11.7 %","7.5 %",".204","1.28",".263","68.4 %","2.63","3.88","-1.25","5.17","sa658522"
"Ricky Perez","Dodgers (R)","22","22.1","10.88","3.63","3.00","0.40","24.8 %","8.3 %","16.5 %",".333","1.88",".451","48.1 %","8.46","3.88","4.58","4.06","sa659565"
"Austin Wood","Angels (A)","21","127.2","7.68","5.08","1.51","0.28","19.5 %","12.9 %","6.6 %",".260","1.54",".330","68.4 %","4.30","3.88","0.42","4.23","sa548294"
"Daniel Hernandez","Royals (R)","23","65.0","8.45","0.97","8.71","1.11","23.4 %","2.7 %","20.7 %",".255","1.09",".308","66.9 %","4.15","3.88","0.27","3.26","sa549088"
"Jamie Moyer","- - -","49","27.0","8.33","1.00","8.33","1.33","21.4 %","2.6 %","18.8 %",".248","1.15",".286","68.2 %","4.33","3.89","0.45","3.27","1091"
"Ryan Kemp","Reds (A)","21","65.1","6.75","3.31","2.04","0.55","16.7 %","8.2 %","8.5 %",".285","1.53",".336","70.8 %","3.99","3.89","0.11","3.96","sa599169"
"Kender Villegas","Cardinals (R)","19","53.0","6.62","2.55","2.60","0.51","15.7 %","6.0 %","9.6 %",".316","1.64",".371","57.4 %","6.28","3.89","2.40","3.84","sa546467"
"Cory Riordan","- - -","26","94.2","6.27","1.62","3.88","0.86","17.0 %","4.4 %","12.6 %",".272","1.25",".310","65.5 %","4.37","3.89","0.49","4.24","sa390235"
"Michael O'Connor","Yankees (AAA)","31","108.2","7.87","2.32","3.39","1.16","20.5 %","6.0 %","14.4 %",".269","1.33",".316","76.7 %","3.73","3.89","-0.16","3.62","6457"
"Juan Delgadillo","Mexican (AAA)","29","126.0","6.57","2.21","2.97","0.64","16.7 %","5.6 %","11.1 %",".277","1.37",".323","69.7 %","3.64","3.89","-0.25","4.50","sa509260"
"Blake Snell","Rays (R)","19","47.1","10.08","3.23","3.12","0.76","28.0 %","9.0 %","19.1 %",".202","1.08",".270","87.0 %","2.09","3.89","-1.80","3.55","13543"
"Joe Savery","Phillies (AAA)","26","23.1","10.03","3.47","2.89","1.16","24.3 %","8.4 %","15.9 %",".278","1.54",".353","70.1 %","4.24","3.89","0.35","2.91","2835"
"Justin Wilson","Pirates (AAA)","24","135.2","9.15","4.38","2.09","0.80","24.5 %","11.7 %","12.8 %",".185","1.16",".232","70.7 %","3.78","3.89","-0.11","4.04","4301"
"Jose Mendoza","Mariners (R)","19","32.2","6.89","2.48","2.78","0.83","18.9 %","6.8 %","12.1 %",".242","1.16",".283","78.8 %","2.48","3.89","-1.41","3.36","sa547252"
"Daniel Baca","Mexican (AAA)","26","37.0","7.54","2.43","3.10","0.73","20.1 %","6.5 %","13.6 %",".254","1.24",".306","73.1 %","2.92","3.89","-0.97","4.08","sa202850"
"Eric Marzec","- - -","24","51.0","8.65","4.06","2.13","0.71","21.7 %","10.2 %","11.5 %",".239","1.39",".297","68.3 %","3.88","3.89","-0.01","3.67","sa546696"
"Salvador Valdez","Mexican (AAA)","29","42.2","7.59","3.37","2.25","0.63","19.2 %","8.5 %","10.6 %",".267","1.45",".323","64.0 %","5.06","3.89","1.17","4.06","sa262058"
"Bryan Blough","- - -","22","84.1","8.00","1.71","4.69","0.96","21.0 %","4.5 %","16.5 %",".274","1.28",".329","68.7 %","4.16","3.89","0.27","3.39","sa599715"
"Brandon Duckworth","Red Sox (AAA)","36","110.2","7.56","2.85","2.66","0.98","20.1 %","7.6 %","12.6 %",".259","1.31",".306","79.9 %","3.17","3.89","-0.72","3.58","954"
"Daniel Mahoney","Yankees (A)","24","63.2","7.49","4.10","1.83","0.42","18.9 %","10.3 %","8.5 %",".262","1.49",".321","74.9 %","3.39","3.89","-0.50","4.19","sa392079"
"Mark Serrano","Reds (AA)","26","93.1","9.16","2.89","3.17","1.06","23.8 %","7.5 %","16.3 %",".249","1.29",".310","75.7 %","3.95","3.89","0.06","3.35","sa501508"
"Marco Camarena","Mets (A)","21","104.2","6.19","1.38","4.50","0.77","17.1 %","3.8 %","13.3 %",".232","1.04",".263","68.7 %","2.92","3.89","-0.97","3.85","sa506924"
"Danny Sandbrink","- - -","23","47.2","5.66","3.40","1.67","0.19","14.6 %","8.7 %","5.8 %",".255","1.38",".299","65.0 %","3.02","3.90","-0.87","4.63","sa526835"
"Juan Hernandez","Astros (R)","19","47.2","7.55","4.72","1.60","0.19","18.1 %","11.3 %","6.8 %",".251","1.51",".315","72.9 %","3.78","3.90","-0.12","4.08","sa657544"
"Kevin Pucetas","- - -","27","104.2","6.19","1.81","3.43","0.86","16.5 %","4.8 %","11.7 %",".248","1.17",".279","70.7 %","3.70","3.90","-0.20","3.52","sa327994"
"Aaron Brooks","Royals (A)","22","153.2","7.03","1.52","4.62","1.05","17.9 %","3.9 %","14.0 %",".298","1.41",".345","62.3 %","4.98","3.90","1.08","3.39","12272"
"Chris Young","- - -","33","23.0","3.52","1.96","1.80","0.39","9.9 %","5.5 %","4.4 %",".224","1.04",".240","80.5 %","2.35","3.90","-1.55","5.03","3196"
"Miguel Castro","Blue Jays (R)","17","20.1","8.85","4.87","1.82","0.44","23.3 %","12.8 %","10.5 %",".222","1.33",".294","59.4 %","4.87","3.90","0.97","3.54","15684"
"David Haselden","White Sox (R)","22","25.0","7.20","0.00","20.00","1.08","19.6 %","0.0 %","19.6 %",".240","0.96",".273","45.9 %","3.24","3.90","-0.66","3.24","sa692103"
"Dayton Dawe","Yankees (R)","18","10.2","6.75","5.91","1.14","0.00","18.2 %","15.9 %","2.3 %",".162","1.22",".207","53.9 %","3.37","3.90","-0.53","4.31","sa658276"
"Matt Crouse","Tigers (A+)","21","70.2","5.99","3.18","1.88","0.51","16.9 %","9.0 %","7.9 %",".194","1.05",".224","82.1 %","1.91","3.90","-1.99","4.22","sa577832"
"Moises Rivas","- - -","21","91.2","6.28","2.65","2.37","0.59","17.3 %","7.3 %","10.0 %",".243","1.19",".285","66.0 %","3.44","3.90","-0.47","3.96","sa546524"
"Mark Blackmar","Orioles (A-)","20","63.0","4.14","3.29","1.26","0.14","10.8 %","8.6 %","2.2 %",".270","1.40",".303","65.1 %","3.57","3.90","-0.33","4.33","sa549945"
"Luis Paulino","Phillies (A)","23","64.2","7.79","3.06","2.55","0.56","19.9 %","7.8 %","12.1 %",".244","1.30",".299","67.2 %","4.04","3.90","0.13","4.38","sa503316"
"Julio Felix","- - -","20","36.0","7.25","2.00","3.63","0.75","19.6 %","5.4 %","14.2 %",".228","1.08",".269","61.9 %","4.25","3.90","0.35","3.26","sa658199"
"Jeff Ferrell","Tigers (A)","21","92.0","7.92","2.84","2.79","0.88","21.5 %","7.7 %","13.8 %",".220","1.14",".263","67.1 %","3.91","3.91","0.01","3.62","11506"
"John Lujan","Mexican (AAA)","28","13.2","3.29","3.29","1.00","0.00","8.3 %","8.3 %","0.0 %",".273","1.46",".300","60.0 %","4.61","3.91","0.70","4.94","sa262151"
"Charlie Robertson","Braves (R)","22","9.2","4.66","2.79","1.67","0.00","10.4 %","6.3 %","4.2 %",".318","1.76",".359","44.4 %","4.66","3.91","0.75","4.93","sa455544"
"Martin Agosta","Giants (R)","21","10.2","16.03","7.59","2.11","0.00","38.0 %","18.0 %","20.0 %",".205","1.59",".400","73.7 %","4.22","3.91","0.31","4.17","sa657962"
"Leobardo Moreno","Mexican (AAA)","41","30.0","4.80","2.70","1.78","0.30","12.4 %","7.0 %","5.4 %",".252","1.30",".284","80.3 %","2.40","3.91","-1.51","5.01","sa185282"
"Thyago Vieira","Mariners (R)","18","55.0","5.73","2.78","2.06","0.33","14.1 %","6.8 %","7.2 %",".305","1.53",".355","60.1 %","6.05","3.91","2.15","4.23","14510"
"Matt Loosen","Cubs (A+)","23","112.2","8.79","3.67","2.39","0.64","23.2 %","9.7 %","13.5 %",".199","1.14",".251","63.9 %","4.07","3.91","0.17","3.95","sa549666"
"Joe Ortiz","- - -","21","62.2","7.47","1.29","5.78","1.15","20.9 %","3.6 %","17.3 %",".238","1.05",".272","89.4 %","2.15","3.91","-1.75","3.29","7955"
"Wilkin De La Rosa","- - -","27","52.0","8.48","5.02","1.69","0.52","21.3 %","12.6 %","8.7 %",".236","1.46",".299","82.7 %","2.25","3.91","-1.66","3.94","sa294324"
"Chris Squires","- - -","24","57.2","7.34","3.28","2.24","0.62","19.0 %","8.5 %","10.5 %",".247","1.32",".297","68.6 %","3.59","3.91","-0.32","3.86","sa550064"
"Yohan Flande","Braves (AAA)","26","147.2","6.46","3.35","1.93","0.67","16.6 %","8.6 %","8.0 %",".265","1.41",".308","69.8 %","4.21","3.91","0.29","3.90","5057"
"Deyvi Jimenez","- - -","22","40.1","9.37","3.35","2.80","0.89","22.8 %","8.2 %","14.7 %",".283","1.54",".358","50.5 %","5.58","3.91","1.66","3.39","sa503599"
"Reinier Roibal","Giants (R)","23","4.1","8.31","4.15","2.00","0.00","26.7 %","13.3 %","13.3 %",".000","0.46",".000","100.0 %","0.00","3.91","-3.91","4.56","sa553503"
"Bobby Lanigan","- - -","25","70.2","6.24","2.67","2.33","0.76","15.9 %","6.8 %","9.1 %",".268","1.37",".306","65.5 %","4.33","3.91","0.42","3.98","sa454461"
"Chad Bell","- - -","23","142.1","6.96","3.41","2.04","0.51","18.8 %","9.3 %","9.6 %",".234","1.24",".282","72.4 %","3.48","3.91","-0.44","4.39","10297"
"Kyle Lobstein","Rays (AA)","22","144.0","8.06","4.31","1.87","0.75","20.7 %","11.1 %","9.6 %",".253","1.45",".311","71.1 %","4.06","3.91","0.15","3.89","9178"
"Nolan Gannon","Rays (R)","18","27.0","9.67","4.33","2.23","0.67","25.4 %","11.4 %","14.0 %",".172","1.11",".221","68.5 %","3.00","3.92","-0.92","3.57","sa658000"
"Sonny Gray","- - -","22","152.0","5.86","3.43","1.71","0.47","15.2 %","8.9 %","6.3 %",".268","1.42",".311","68.6 %","4.26","3.92","0.35","4.31","12768"
"Jorge Ibarra","Mexican (AAA)","24","101.1","7.46","3.64","2.05","0.44","19.0 %","9.3 %","9.7 %",".275","1.48",".339","70.5 %","3.91","3.92","-0.01","4.22","sa509258"
"Juan Sosa","Phillies (A+)","22","80.1","8.85","3.36","2.63","0.90","23.4 %","8.9 %","14.5 %",".243","1.29",".303","67.5 %","4.26","3.92","0.34","3.35","sa503978"
"Jumbo Diaz","Pirates (AAA)","28","45.0","7.40","3.80","1.95","0.60","18.8 %","9.6 %","9.1 %",".247","1.38",".299","76.1 %","3.60","3.92","-0.32","4.51","3397"
"Scott Oberg","Rockies (R)","22","27.0","9.67","2.00","4.83","0.67","26.1 %","5.4 %","20.7 %",".191","0.96",".243","73.3 %","2.33","3.92","-1.58","3.50","13911"
"Andrew Miller","- - -","27","13.0","18.00","9.69","1.86","0.69","42.6 %","23.0 %","19.7 %",".133","1.54",".278","72.8 %","4.85","3.92","0.93","3.49","6785"
"Angel Cuan","Mets (A+)","23","114.1","6.53","2.28","2.86","0.79","17.1 %","6.0 %","11.1 %",".271","1.33",".313","69.5 %","4.01","3.92","0.10","3.92","sa502992"
"Ryan Berry","- - -","23","70.0","5.66","2.70","2.10","0.39","14.7 %","7.0 %","7.7 %",".251","1.27",".290","70.0 %","3.21","3.92","-0.71","4.29","sa501544"
"Jesus Fandino","Rangers (R)","18","29.0","5.90","4.97","1.19","0.00","14.1 %","11.9 %","2.2 %",".296","1.72",".354","61.1 %","5.90","3.92","1.98","4.30","sa597272"
"Derek Law","Giants (A)","21","55.2","10.83","3.72","2.91","0.97","28.5 %","9.8 %","18.7 %",".214","1.22",".285","81.2 %","2.91","3.92","-1.01","3.38","13133"
"Victor Acosta","Diamondbacks (A-)","22","47.0","5.74","3.45","1.67","0.19","15.1 %","9.1 %","6.0 %",".224","1.21",".266","84.7 %","1.34","3.92","-2.58","4.38","sa508138"
"Hugo Duarte","Rays (R)","22","31.2","8.24","2.84","2.90","0.57","18.8 %","6.5 %","12.3 %",".348","1.86",".427","54.1 %","8.53","3.92","4.61","4.70","sa505026"
"Fernando Abad","Astros (AAA)","26","27.2","9.11","2.28","4.00","0.98","23.1 %","5.8 %","17.4 %",".292","1.45",".366","78.8 %","3.90","3.92","-0.02","3.80","4994"
"Eric Arnett","Brewers (A+)","24","60.2","9.05","4.60","1.97","0.59","23.1 %","11.7 %","11.4 %",".235","1.40",".303","70.4 %","3.56","3.92","-0.36","3.79","sa500738"
"Austin Wright","Phillies (A+)","22","147.2","8.11","3.66","2.22","0.67","20.7 %","9.3 %","11.4 %",".255","1.40",".315","71.0 %","3.47","3.92","-0.45","3.69","sa455460"
"Tyler Pike","Mariners (R)","18","50.2","10.12","3.73","2.71","0.18","28.1 %","10.3 %","17.7 %",".192","1.09",".277","80.2 %","1.78","3.92","-2.15","4.25","sa657974"
"Tyson Ross","Athletics (AAA)","25","78.1","7.35","3.33","2.21","0.46","19.4 %","8.8 %","10.6 %",".232","1.25",".283","71.3 %","2.99","3.92","-0.94","4.22","7872"
"Jonathan Bautista","- - -","19","21.0","6.43","4.71","1.36","0.43","15.6 %","11.5 %","4.2 %",".188","1.29",".217","58.6 %","3.43","3.92","-0.50","3.74","sa657770"
"Chris Ray","- - -","30","42.0","7.71","4.93","1.57","0.43","19.2 %","12.2 %","6.9 %",".245","1.50",".304","72.4 %","3.21","3.92","-0.71","4.36","6315"
"Logan Kensing","- - -","29","34.0","6.62","3.97","1.67","0.53","17.5 %","10.5 %","7.0 %",".213","1.24",".250","64.7 %","3.97","3.92","0.05","4.06","6166"
"Anthony Aguilera","Rockies (A-)","25","1.2","5.40","5.40","1.00","0.00","14.3 %","14.3 %","0.0 %",".167","1.20",".200","50.0 %","5.40","3.93","1.47","5.30","sa549611"
"Roderik Pichardo","Cubs (A-)","21","16.2","8.64","5.40","1.60","0.00","19.8 %","12.4 %","7.4 %",".254","1.62",".333","61.3 %","5.94","3.93","2.01","4.93","sa506690"
