"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Travis Remillard","Padres (R)","20","10.2",".355","2.67","26.7 %","53.3 %","20.0 %","16.7 %","0.0 %","38.7 %","12.9 %","48.4 %","29.9 %","26","61","87","sa738267"
"MJ Villegas","Dodgers (R)","19","23.2",".324","1.04","13.1 %","44.3 %","42.6 %","23.1 %","0.0 %","44.1 %","16.2 %","39.7 %","22.0 %","44","156","200","sa738281"
"Alex Polanco","- - -","20","15.2",".333","1.42","31.0 %","40.5 %","28.6 %","16.7 %","0.0 %","31.1 %","24.4 %","44.4 %","21.2 %","82","97","179","sa738299"
"Cale Coshow","- - -","21","15.1",".391","2.30","23.3 %","53.5 %","23.3 %","40.0 %","0.0 %","50.0 %","10.9 %","39.1 %","22.5 %","46","132","178","sa738313"
"Ian McKinney","- - -","19","47.1",".288","0.73","14.6 %","36.2 %","49.2 %","28.1 %","0.0 %","38.6 %","34.1 %","27.3 %","28.4 %","43","256","299","sa738318"
"Hunter Brothers","Rockies (R)","22","19.1",".350","3.27","16.1 %","64.3 %","19.6 %","18.2 %","0.0 %","61.7 %","13.3 %","25.0 %","28.8 %","45","115","160","sa738320"
"Chris Razo","Brewers (A)","24","46.0",".397","1.27","16.5 %","46.6 %","36.8 %","24.5 %","0.0 %","41.1 %","22.7 %","36.2 %","13.8 %","250","459","709","sa738333"
"Mark Shannon","Angels (A)","23","3.0",".417","0.83","8.3 %","41.7 %","50.0 %","16.7 %","0.0 %","41.7 %","16.7 %","41.7 %","27.3 %","4","18","22","sa738337"
"Sam Agnew-Wieland","Yankees (A-)","22","38.2",".356","1.97","12.8 %","57.8 %","29.4 %","21.9 %","0.0 %","34.8 %","22.0 %","43.2 %","25.4 %","93","253","346","sa738345"
"Garrett Hughes","Giants (R)","22","12.2",".378","1.00","22.2 %","38.9 %","38.9 %","42.9 %","0.0 %","30.6 %","16.7 %","52.8 %","18.0 %","41","70","111","sa738348"
"Jordan Sechler","Braves (R)","22","19.1",".328","0.74","29.8 %","29.8 %","40.4 %","17.4 %","0.0 %","32.8 %","39.3 %","27.9 %","29.7 %","29","116","145","sa738351"
"Bud Jeter","Diamondbacks (A)","22","40.2",".357","1.10","12.7 %","45.8 %","41.5 %","20.4 %","0.0 %","37.2 %","25.6 %","37.2 %","25.0 %","51","241","292","sa738369"
"Jake Stone","- - -","23","1.0",".571","1.00","14.3 %","42.9 %","42.9 %","33.3 %","0.0 %","71.4 %","0.0 %","28.6 %","5.9 %","6","11","17","sa738381"
"Johnnie Kirkland","Tigers (A-)","24","33.1",".277","1.11","17.4 %","43.5 %","39.1 %","36.1 %","0.0 %","41.5 %","24.5 %","34.0 %","27.7 %","42","189","231","sa738392"
"Zach Shank","Mariners (A+)","23","4.0",".333","1.00","16.7 %","41.7 %","41.7 %","20.0 %","0.0 %","66.7 %","8.3 %","25.0 %","17.9 %","10","18","28","sa738403"
"Matt Southard","Phillies (R)","22","3.1",".500","1.33","36.4 %","36.4 %","27.3 %","33.3 %","0.0 %","33.3 %","25.0 %","41.7 %","19.6 %","22","24","46","sa738407"
"Chris Dula","Rangers (A-)","21","16.2",".250","1.82","11.4 %","57.1 %","31.4 %","36.4 %","0.0 %","38.9 %","22.2 %","38.9 %","34.4 %","49","102","151","sa738420"
"Jorge Perez","Astros (R)","20","30.1",".381","1.78","16.9 %","53.2 %","29.9 %","8.7 %","0.0 %","44.6 %","16.9 %","38.6 %","24.0 %","78","201","279","sa738428"
"Jason Jester","- - -","23","29.0",".295","1.44","12.0 %","52.0 %","36.0 %","14.8 %","0.0 %","43.6 %","20.5 %","35.9 %","27.4 %","45","192","237","sa738439"
"Joe Palumbo","Rangers (R)","19","42.2",".274","3.25","12.4 %","67.0 %","20.6 %","35.0 %","0.0 %","43.0 %","25.2 %","31.8 %","32.1 %","74","253","327","sa738453"
"Garrett Pickens","Blue Jays (A-)","24","4.2",".222","6.00","25.0 %","75.0 %","0.0 %","0.0 %","0.0 %","55.6 %","11.1 %","33.3 %","34.6 %","22","30","52","sa738468"
"Christopher Garcia","Rangers (R)","18","44.2",".336","1.69","18.0 %","51.6 %","30.5 %","23.1 %","0.0 %","43.1 %","21.9 %","35.0 %","32.7 %","63","255","318","sa738485"
"Nicholas Frey","Cardinals (R)","22","13.0",".293","3.38","7.9 %","71.1 %","21.1 %","37.5 %","0.0 %","47.5 %","20.0 %","32.5 %","22.4 %","30","77","107","sa738526"
"Bryan Radziewski","Astros (A-)","22","26.2",".273","2.67","12.7 %","63.5 %","23.8 %","0.0 %","0.0 %","34.9 %","22.7 %","42.4 %","35.7 %","59","154","213","sa738587"
"Ryan Tuntland","Giants (A)","23","1.0",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0","5","5","sa738594"
"Charles White","Cubs (A-)","22","4.0",".357","2.00","14.3 %","57.1 %","28.6 %","0.0 %","0.0 %","64.3 %","14.3 %","21.4 %","40.0 %","4","26","30","sa738596"
"Kale Sumner","Yankees (A)","23","2.0",".000","0.20","0.0 %","16.7 %","83.3 %","20.0 %","0.0 %","33.3 %","33.3 %","33.3 %","12.5 %","5","11","16","sa738625"
"Brett Huber","Tigers (A+)","24","2.0",".600","0.67","0.0 %","40.0 %","60.0 %","0.0 %","0.0 %","80.0 %","20.0 %","0.0 %","18.2 %","16","17","33","sa738629"
"Pat Goetze","Red Sox (R)","20","29.0",".340","1.54","24.5 %","45.7 %","29.8 %","32.1 %","0.0 %","45.4 %","25.8 %","28.9 %","27.9 %","23","160","183","sa738640"
"Eric Green","Orioles (A-)","24","8.1",".385","0.71","7.7 %","38.5 %","53.8 %","14.3 %","0.0 %","15.4 %","46.2 %","38.5 %","37.8 %","27","55","82","sa738671"
"Brett Barber","Blue Jays (A-)","23","14.1",".340","1.64","17.8 %","51.1 %","31.1 %","14.3 %","0.0 %","40.4 %","21.3 %","38.3 %","11.8 %","30","80","110","sa738698"
"Mark Meadors","- - -","22","20.2",".300","2.50","11.1 %","63.5 %","25.4 %","31.3 %","0.0 %","46.4 %","18.8 %","34.8 %","19.5 %","46","123","169","sa738701"
"Jordan Cowan","Mariners (A-)","19","3.2",".273","1.00","27.3 %","36.4 %","36.4 %","0.0 %","0.0 %","72.7 %","18.2 %","9.1 %","12.5 %","7","17","24","sa738703"
"Brady Adamek","Orioles (A-)","24","5.0",".438","1.75","31.3 %","43.8 %","25.0 %","25.0 %","0.0 %","23.5 %","23.5 %","52.9 %","23.7 %","10","28","38","sa738885"
"Nick Jones","- - -","22","21.0",".382","2.17","21.9 %","53.4 %","24.7 %","22.2 %","0.0 %","42.1 %","25.0 %","32.9 %","21.8 %","71","131","202","sa738886"
"Kurtis Kostuk","Diamondbacks (R)","18","5.2",".500","0.82","20.0 %","36.0 %","44.0 %","18.2 %","0.0 %","42.3 %","23.1 %","34.6 %","7.1 %","35","35","70","sa738917"
"Cameron Griffin","- - -","23","18.2",".226","1.42","8.0 %","54.0 %","38.0 %","15.8 %","0.0 %","42.3 %","21.2 %","36.5 %","28.6 %","21","105","126","sa738927"
"Rayan Hernandez","Giants (R)","18","29.1",".256","1.19","13.9 %","46.8 %","39.2 %","16.1 %","0.0 %","45.1 %","17.1 %","37.8 %","26.5 %","37","159","196","sa738950"
"Juan Santos","Astros (R)","18","20.0",".357","1.31","26.8 %","41.5 %","31.7 %","7.7 %","0.0 %","46.5 %","23.3 %","30.2 %","30.1 %","91","135","226","sa738956"
"P.J. Cerreto","Reds (R)","23","1.2",".400","1.00","60.0 %","20.0 %","20.0 %","100.0 %","0.0 %","60.0 %","0.0 %","40.0 %","45.5 %","0","11","11","sa739017"
"Gerbinson Perez","Tigers (R)","19","31.0",".355","2.44","13.9 %","61.1 %","25.0 %","5.6 %","0.0 %","50.7 %","28.6 %","20.8 %","48.4 %","21","196","217","sa739101"
"Evertz Orozco","Braves (R)","19","27.2",".302","2.04","11.4 %","59.5 %","29.1 %","17.4 %","0.0 %","39.1 %","21.8 %","39.1 %","27.7 %","65","152","217","sa739157"
"Ismael Maldonado","Royals (R)","18","10.0",".316","0.88","5.9 %","44.1 %","50.0 %","23.5 %","0.0 %","35.1 %","10.8 %","54.1 %","16.9 %","64","60","124","sa739158"
"Angel Mejia","Padres (R)","19","18.2",".352","1.20","12.0 %","48.0 %","40.0 %","20.0 %","0.0 %","47.2 %","20.8 %","32.1 %","41.2 %","10","121","131","sa739255"
"Edward Fabian","Orioles (R)","18","19.0",".346","7.40","14.3 %","75.5 %","10.2 %","20.0 %","0.0 %","36.5 %","13.5 %","50.0 %","32.5 %","50","110","160","sa739257"
"Francisco Lopez","Indians (R)","20","12.1",".333","2.50","25.0 %","53.6 %","21.4 %","66.7 %","0.0 %","33.3 %","26.7 %","40.0 %","32.4 %","24","81","105","sa739258"
"Tomas Leoncio","Orioles (R)","19","73.0",".301","1.01","12.2 %","44.1 %","43.7 %","20.4 %","0.0 %","43.6 %","22.5 %","33.9 %","27.9 %","145","375","520","sa739263"
"Michael Joseph","Orioles (R)","23","2.0",".125","1.50","16.7 %","50.0 %","33.3 %","0.0 %","0.0 %","25.0 %","25.0 %","50.0 %","0.0 %","9","8","17","sa739325"
"Oscar Cruz","Dodgers (R)","19","14.2",".315","0.83","14.3 %","38.8 %","46.9 %","13.0 %","0.0 %","40.7 %","27.8 %","31.5 %","15.3 %","52","79","131","sa739465"
"Eriberto Percel","White Sox (R)","21","38.2",".245","2.56","5.3 %","68.1 %","26.6 %","12.0 %","0.0 %","37.8 %","21.4 %","40.8 %","27.0 %","81","204","285","sa739466"
"Isaac Castro","Mexican (AAA)","21","3.0",".429","0.25","23.1 %","15.4 %","61.5 %","25.0 %","0.0 %","42.9 %","28.6 %","28.6 %","6.4 %","25","38","63","sa739472"
"Felipe Perez","- - -","20","41.2",".362","1.43","19.5 %","47.4 %","33.1 %","20.5 %","0.0 %","52.6 %","21.9 %","25.6 %","25.3 %","51","218","269","sa739563"
"Willian Soto","Dodgers (R)","18","2.0",".000","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","50.0 %","0","12","12","sa739645"
"Jean Ramirez","Yankees (R)","21","39.0",".318","1.14","12.6 %","46.6 %","40.8 %","23.8 %","0.0 %","38.7 %","22.5 %","38.7 %","27.6 %","98","214","312","sa739651"
"Isaac Moncion","Reds (R)","18","3.0",".500","1.00","33.3 %","33.3 %","33.3 %","0.0 %","0.0 %","55.6 %","22.2 %","22.2 %","26.8 %","19","22","41","sa739679"
"Naoki Hashimoto","Indians (R)","24","1.0",".000","0.00","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","71.4 %","0","7","7","sa739704"
"Domingo Acevedo","Yankees (R)","20","15.1",".410","2.25","29.7 %","48.6 %","21.6 %","0.0 %","0.0 %","41.0 %","30.8 %","28.2 %","37.4 %","29","102","131","sa739716"
"Kyle Grana","Cardinals (A-)","23","40.2",".305","0.88","16.2 %","39.2 %","44.6 %","33.3 %","0.0 %","35.4 %","24.4 %","40.2 %","32.1 %","63","270","333","sa739757"
"Jose Mujica","Rays (R)","18","3.0",".400","8.00","10.0 %","80.0 %","10.0 %","0.0 %","0.0 %","40.0 %","30.0 %","30.0 %","35.3 %","1","16","17","sa739763"
"Rohimard Carrillo","Mariners (R)","19","41.1",".258","1.02","17.4 %","41.7 %","40.9 %","25.5 %","0.0 %","54.2 %","21.7 %","24.2 %","31.1 %","44","210","254","sa739793"
"Dylan Hawkins","- - -","21","32.2",".309","0.66","15.2 %","33.7 %","51.1 %","34.0 %","0.0 %","33.0 %","26.6 %","40.4 %","26.3 %","53","179","232","sa740130"
"Carlos Felix","Dodgers (R)","18","43.0",".287","1.62","19.2 %","50.0 %","30.8 %","27.0 %","0.0 %","50.4 %","21.7 %","27.9 %","30.1 %","52","244","296","sa740138"
"Cody Ferrell","Indians (A)","24","0.2",".000","1.00","0.0 %","50.0 %","50.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","20","8","28","sa740281"
"David Reid-Foley","Dodgers (R)","23","5.0",".286","0.86","7.1 %","42.9 %","50.0 %","14.3 %","0.0 %","35.7 %","28.6 %","35.7 %","27.3 %","4","29","33","sa740295"
"Yei Almonte","Tigers (R)","18","51.0",".298","1.81","7.5 %","59.6 %","32.9 %","17.0 %","0.0 %","48.8 %","30.6 %","20.6 %","22.5 %","78","264","342","sa740609"
"Jonathan Minier","- - -","24","20.2",".357","1.05","16.3 %","42.9 %","40.8 %","35.0 %","0.0 %","32.1 %","26.8 %","41.1 %","22.3 %","87","137","224","sa740611"
"Leonardo De La Cruz","White Sox (R)","20","22.1",".333","1.47","19.0 %","48.3 %","32.8 %","36.8 %","0.0 %","46.8 %","16.1 %","37.1 %","29.4 %","73","145","218","sa740811"
"Luis Ledo","White Sox (R)","19","22.1",".427","1.65","7.6 %","57.6 %","34.8 %","21.7 %","0.0 %","53.6 %","17.4 %","29.0 %","33.3 %","69","141","210","sa740812"
"Leybi Martinez","Orioles (R)","19","53.1",".319","1.44","9.5 %","53.4 %","37.2 %","29.1 %","0.0 %","44.5 %","18.1 %","37.4 %","24.6 %","165","291","456","sa740882"
"Phillip Ortiz","- - -","19","18.1",".409","0.84","16.7 %","38.1 %","45.2 %","15.8 %","0.0 %","44.2 %","30.2 %","25.6 %","28.3 %","71","120","191","sa740962"
"Jose Lopez","Tigers (R)","19","36.1",".308","2.44","16.2 %","59.5 %","24.3 %","22.2 %","0.0 %","44.4 %","23.9 %","31.6 %","26.4 %","65","196","261","sa741018"
"Randolph Perez","Twins (R)","20","47.2",".210","1.28","12.5 %","49.2 %","38.3 %","32.6 %","0.0 %","44.1 %","20.5 %","35.4 %","26.9 %","89","238","327","sa741490"
"Jon Fitzsimmons","Royals (R)","22","18.1",".271","1.28","14.6 %","47.9 %","37.5 %","11.1 %","0.0 %","47.9 %","22.9 %","29.2 %","28.3 %","68","105","173","sa742508"
"Angel Bautista","Dodgers (R)","19","32.0",".333","0.86","14.3 %","39.6 %","46.2 %","14.3 %","0.0 %","43.2 %","22.1 %","34.7 %","33.3 %","54","180","234","sa745011"
"Jeris Casanova","Yankees (R)","20","23.1",".329","0.76","10.4 %","38.8 %","50.7 %","17.6 %","0.0 %","26.4 %","33.3 %","40.3 %","26.0 %","46","131","177","sa747283"
"Emerson Martinez","Rangers (R)","19","32.1",".393","1.37","20.2 %","46.1 %","33.7 %","33.3 %","0.0 %","43.8 %","19.1 %","37.1 %","27.0 %","52","204","256","sa747285"
"Tyler Gauthier","Rays (A-)","22","2.0",".167","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","66.7 %","0.0 %","33.3 %","23.1 %","4","9","13","sa747329"
"Crusito Mieses","Angels (R)","17","64.0",".269","0.73","11.1 %","37.7 %","51.2 %","19.3 %","0.0 %","52.6 %","25.7 %","21.6 %","31.7 %","120","340","460","sa748945"
"Pedro Silverio","Cubs (R)","20","69.0",".256","0.93","14.7 %","41.1 %","44.2 %","25.3 %","0.0 %","43.2 %","26.7 %","30.1 %","26.8 %","95","360","455","sa749438"
"Jose Morel","Cubs (R)","19","62.2",".301","1.63","13.5 %","53.5 %","32.9 %","30.4 %","0.0 %","48.6 %","18.6 %","32.8 %","29.7 %","104","357","461","sa754711"
"Walter Rasquin","Mets (R)","18","1.2",".000","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","42.9 %","1","6","7","sa754712"
"Cam Booser","Twins (R)","22","31.1",".346","1.95","15.1 %","56.2 %","28.8 %","28.6 %","0.0 %","41.5 %","24.4 %","34.2 %","35.7 %","64","208","272","sa754843"
"Jesus Narvaez","Cardinals (R)","17","15.0",".351","0.53","7.1 %","32.1 %","60.7 %","17.6 %","0.0 %","36.8 %","28.1 %","35.1 %","8.6 %","30","75","105","sa822883"
"Alonso Garcia","Mexican (AAA)","16","0.2",".333","0.00","33.3 %","0.0 %","66.7 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","0.0 %","10","7","17","sa824770"
"Jorge Rivera","Mexican (AAA)","20","11.1",".351","0.76","16.7 %","36.1 %","47.2 %","23.5 %","0.0 %","37.8 %","29.7 %","32.4 %","9.0 %","82","119","201","sa824922"
"Salvador Garcia","Mexican (AAA)","19","0.1",".500","0.00","50.0 %","0.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","9","5","14","sa825195"
"Sergio Sierra","Mexican (AAA)","21","13.2",".277","0.95","15.2 %","41.3 %","43.5 %","30.0 %","0.0 %","53.2 %","23.4 %","23.4 %","4.9 %","98","146","244","sa826043"
"Jesus Sanchez","Rays (R)","19","32.0",".245","1.37","9.8 %","52.2 %","38.0 %","22.9 %","0.0 %","40.2 %","29.4 %","30.4 %","24.6 %","97","171","268","sa826662"
"Miguel Da Silva","Rays (R)","18","18.2",".373","0.96","25.4 %","36.5 %","38.1 %","20.8 %","0.0 %","41.8 %","28.4 %","29.9 %","18.0 %","69","103","172","sa826776"
"Victor Sobil","Phillies (R)","17","18.1",".303","1.12","14.1 %","45.3 %","40.6 %","11.5 %","0.0 %","50.0 %","19.7 %","30.3 %","20.5 %","28","94","122","sa826780"
"Edward Salinas","Mariners (R)","18","12.1",".290","1.83","5.6 %","61.1 %","33.3 %","41.7 %","0.0 %","65.8 %","7.9 %","26.3 %","24.3 %","40","71","111","sa826788"
"Erling Moreno","- - -","17","11.1",".313","1.33","3.4 %","55.2 %","41.4 %","8.3 %","0.0 %","45.5 %","24.2 %","30.3 %","17.1 %","17","59","76","sa827076"
"Wildenson Yanez","Tigers (R)","17","38.0",".262","1.28","12.3 %","49.2 %","38.5 %","25.5 %","0.0 %","50.0 %","24.6 %","25.4 %","25.4 %","48","192","240","sa827079"
"Luis Ledezma","Tigers (R)","17","8.0",".250","2.20","20.0 %","55.0 %","25.0 %","40.0 %","0.0 %","55.0 %","15.0 %","30.0 %","36.5 %","12","40","52","sa827080"
"Brian Miller","- - -","21","21.0",".288","1.88","12.5 %","57.1 %","30.4 %","11.8 %","0.0 %","47.5 %","17.0 %","35.6 %","31.5 %","12","131","143","sa827168"
"Jose Berroteran","Mariners (R)","19","25.2",".434","1.42","25.6 %","43.6 %","30.8 %","33.3 %","0.0 %","26.5 %","24.1 %","49.4 %","32.4 %","75","172","247","sa827210"
"Miguelangel Bastidas","Phillies (R)","18","23.0",".312","1.26","18.7 %","45.3 %","36.0 %","14.8 %","0.0 %","45.5 %","24.7 %","29.9 %","21.2 %","54","116","170","sa827214"
"Tanis Lara","Phillies (R)","18","13.2",".296","0.79","20.9 %","34.9 %","44.2 %","31.6 %","0.0 %","40.9 %","27.3 %","31.8 %","23.6 %","45","78","123","sa827215"
"Orestes Melendez","Phillies (R)","19","17.1",".382","1.18","30.2 %","37.7 %","32.1 %","35.3 %","0.0 %","29.1 %","29.1 %","41.8 %","37.5 %","20","108","128","sa827216"
"Jose Diaz","Phillies (R)","18","12.2",".333","1.20","25.0 %","40.9 %","34.1 %","26.7 %","0.0 %","53.2 %","17.0 %","29.8 %","9.0 %","41","59","100","sa827217"
"Orlando Romero","- - -","17","37.1",".358","1.02","15.5 %","42.7 %","41.7 %","25.6 %","0.0 %","57.8 %","20.2 %","22.0 %","32.1 %","87","221","308","sa827251"
"Michael Gunn","Red Sox (R)","21","5.0",".286","1.25","30.8 %","38.5 %","30.8 %","0.0 %","0.0 %","42.9 %","28.6 %","28.6 %","7.7 %","12","27","39","sa827321"
"Kody Kerski","Mariners (A-)","22","39.2",".342","2.14","18.5 %","55.6 %","25.9 %","32.1 %","0.0 %","35.7 %","24.4 %","40.0 %","25.2 %","75","255","330","sa827378"
"Michael Kraft","- - -","22","30.2",".169","1.16","16.9 %","44.6 %","38.5 %","40.0 %","0.0 %","36.9 %","18.5 %","44.6 %","31.2 %","64","167","231","sa827379"
"Trey Cochran-Gill","- - -","21","36.1",".256","3.06","14.8 %","64.2 %","21.0 %","23.5 %","0.0 %","42.4 %","22.4 %","35.3 %","40.1 %","32","220","252","sa827389"
"Vaughn Hayward","Dodgers (R)","23","31.0",".411","1.65","16.9 %","51.8 %","31.3 %","15.4 %","0.0 %","31.1 %","35.6 %","33.3 %","29.0 %","64","202","266","sa827414"
"Sean Fitzgerald","Angels (R)","22","0.1",".667","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","0","3","3","sa827442"
"Mason McCullough","Diamondbacks (A-)","21","12.2",".231","1.33","19.2 %","46.2 %","34.6 %","33.3 %","0.0 %","30.8 %","11.5 %","57.7 %","28.9 %","54","74","128","sa827446"
"Ian Tompkins","Royals (R)","21","12.2",".321","1.86","20.0 %","52.0 %","28.0 %","14.3 %","0.0 %","32.1 %","21.4 %","46.4 %","25.5 %","68","77","145","sa827448"
"Lucas Long","- - -","21","33.0",".395","2.90","21.9 %","58.1 %","20.0 %","4.8 %","0.0 %","52.8 %","17.6 %","29.6 %","27.1 %","31","198","229","sa827466"
"Sam Coonrod","Giants (R)","21","27.2",".368","2.50","9.4 %","64.7 %","25.9 %","27.3 %","0.0 %","35.6 %","25.3 %","39.1 %","31.0 %","36","164","200","sa827483"
"Kevin McAvoy","Red Sox (A-)","20","28.1",".284","4.73","17.1 %","68.4 %","14.5 %","18.2 %","0.0 %","35.8 %","13.6 %","50.6 %","29.3 %","22","152","174","sa827491"
"Luis Barrios","Braves (R)","17","41.1",".337","0.93","8.2 %","44.3 %","47.4 %","32.6 %","0.0 %","40.8 %","32.0 %","27.2 %","35.1 %","148","262","410","sa827942"
"Luis Sanchez","Blue Jays (R)","20","56.0",".324","1.09","1.2 %","51.5 %","47.2 %","16.9 %","0.0 %","44.9 %","29.0 %","26.1 %","32.1 %","75","330","405","sa827949"
"Julio Benitez","Giants (R)","19","43.0",".239","1.23","9.4 %","50.0 %","40.6 %","32.6 %","0.0 %","54.1 %","16.5 %","29.4 %","36.0 %","76","238","314","sa827972"
"Rolando Calvo","Yankees (R)","21","37.0",".304","1.22","15.7 %","46.3 %","38.0 %","24.4 %","0.0 %","39.3 %","18.8 %","42.0 %","28.0 %","70","216","286","sa828137"
"William Zambrano","Blue Jays (R)","20","10.2",".436","0.82","11.4 %","40.0 %","48.6 %","11.8 %","0.0 %","41.0 %","28.2 %","30.8 %","26.1 %","59","79","138","sa828138"
"Jose Rosario","Astros (R)","19","47.1",".293","1.35","7.6 %","53.1 %","39.3 %","15.8 %","0.0 %","46.3 %","22.8 %","30.9 %","32.2 %","59","264","323","sa828143"
"Hansel Paulino","- - -","18","5.2",".520","1.25","21.7 %","43.5 %","34.8 %","12.5 %","0.0 %","48.0 %","24.0 %","28.0 %","12.5 %","63","41","104","sa828144"
"Yeudy Garcia","Pirates (R)","21","59.2",".283","1.57","12.9 %","53.2 %","33.9 %","22.4 %","0.0 %","50.0 %","16.9 %","33.2 %","27.8 %","102","323","425","sa828169"
"Cesar Santos","Pirates (R)","19","7.0",".300","0.73","5.0 %","40.0 %","55.0 %","18.2 %","0.0 %","50.0 %","30.0 %","20.0 %","20.0 %","40","35","75","sa828171"
"Raymond Rodriguez","Pirates (R)","17","17.1",".286","0.92","7.4 %","44.4 %","48.1 %","26.9 %","0.0 %","33.9 %","25.0 %","41.1 %","16.3 %","80","86","166","sa828172"
"Adriel Almonte","Dodgers (R)","19","22.2",".361","0.67","11.8 %","35.3 %","52.9 %","22.2 %","0.0 %","45.8 %","23.6 %","30.6 %","22.6 %","74","121","195","sa828182"
"Weilly Yan","Giants (R)","18","26.0",".293","1.36","14.3 %","49.4 %","36.4 %","21.4 %","0.0 %","43.9 %","19.5 %","36.6 %","24.0 %","39","140","179","sa828195"
"Luis Hernandez","Twins (R)","18","47.1",".299","0.93","15.3 %","40.9 %","43.8 %","36.7 %","0.0 %","47.6 %","22.8 %","29.7 %","20.1 %","137","261","398","sa828215"
"Jose Nina","Indians (R)","19","23.1",".317","1.41","10.3 %","52.6 %","37.2 %","6.9 %","0.0 %","56.6 %","14.5 %","28.9 %","16.9 %","54","130","184","sa828217"
"Erick Balbuena","Twins (R)","18","21.1",".246","1.21","7.0 %","50.9 %","42.1 %","25.0 %","0.0 %","55.7 %","21.3 %","23.0 %","26.6 %","113","128","241","sa828222"
"Alexander Calderon","Athletics (R)","18","14.2",".286","0.88","13.5 %","40.4 %","46.2 %","16.7 %","0.0 %","46.4 %","17.9 %","35.7 %","8.7 %","67","71","138","sa828224"
"Santiago Rodriguez","Athletics (R)","17","21.2",".327","1.08","3.8 %","50.0 %","46.2 %","29.2 %","0.0 %","51.9 %","18.5 %","29.6 %","18.9 %","122","121","243","sa828225"
"Enmanuel Sullivan","Athletics (R)","18","8.1",".344","0.56","3.4 %","34.5 %","62.1 %","11.1 %","0.0 %","51.6 %","22.6 %","25.8 %","11.3 %","59","47","106","sa828226"
"Gerardo Vilchez","Athletics (R)","17","24.2",".279","0.57","9.2 %","32.9 %","57.9 %","13.6 %","0.0 %","44.2 %","24.7 %","31.2 %","15.7 %","103","120","223","sa828228"
"Edwin Martinez","Mariners (R)","18","56.2",".264","2.15","7.6 %","63.1 %","29.3 %","19.6 %","0.0 %","43.4 %","24.7 %","31.9 %","25.4 %","91","295","386","sa828234"
"Ofelky Peralta","Orioles (R)","17","43.1",".231","1.08","9.7 %","46.9 %","43.4 %","22.4 %","0.0 %","45.9 %","16.4 %","37.7 %","20.8 %","169","221","390","sa828239"
"Luis Aponte","White Sox (R)","16","23.1",".388","0.84","13.9 %","39.2 %","46.8 %","18.9 %","0.0 %","43.8 %","21.3 %","35.0 %","12.4 %","104","121","225","sa828267"
"Luis Madero","Diamondbacks (R)","17","66.2",".275","1.75","6.2 %","59.6 %","34.2 %","23.6 %","0.0 %","55.1 %","24.0 %","21.0 %","37.5 %","118","400","518","sa828288"
"Melvin Ovalles","Diamondbacks (R)","17","34.1",".324","0.93","16.3 %","40.4 %","43.3 %","40.0 %","0.0 %","40.7 %","22.2 %","37.0 %","28.8 %","67","197","264","sa828289"
"Geovanny Acosta","Diamondbacks (R)","20","32.0",".224","1.76","19.4 %","51.4 %","29.2 %","23.8 %","0.0 %","46.1 %","9.2 %","44.7 %","34.9 %","78","191","269","sa828291"
"Samuel Zazueta","Rangers (R)","17","66.1",".322","0.86","12.9 %","40.1 %","46.9 %","31.9 %","0.0 %","53.3 %","17.1 %","29.6 %","37.2 %","62","425","487","sa828297"
"Yelfri Munoz","- - -","20","29.1",".318","1.67","21.0 %","49.4 %","29.6 %","20.8 %","0.0 %","35.2 %","30.7 %","34.1 %","28.3 %","71","169","240","sa828298"
"Starlyn Taveras","Astros (R)","20","10.2",".343","1.36","5.7 %","54.3 %","40.0 %","21.4 %","0.0 %","45.7 %","20.0 %","34.3 %","19.6 %","80","68","148","sa828310"
"Darwinzon Hernandez","Red Sox (R)","17","28.0",".267","1.38","11.6 %","51.2 %","37.2 %","25.0 %","0.0 %","43.3 %","21.1 %","35.6 %","18.9 %","86","136","222","sa828318"
"Angher Cespedes","Nationals (R)","19","32.0",".316","2.17","20.8 %","54.2 %","25.0 %","22.2 %","0.0 %","42.9 %","22.1 %","35.1 %","41.6 %","67","195","262","sa828327"
"Eliezer Cuello","Marlins (R)","17","65.1",".286","1.20","12.8 %","47.5 %","39.7 %","21.1 %","0.0 %","53.2 %","16.3 %","30.5 %","26.7 %","139","351","490","sa828346"
"Brayan Ulloa","Marlins (R)","19","10.2",".294","0.77","25.8 %","32.3 %","41.9 %","38.5 %","0.0 %","42.4 %","33.3 %","24.2 %","18.5 %","41","67","108","sa828349"
