"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Geoffrey Bramblett","Royals (R)","21","6","1","2.17","11","10","0","0","0","0","0","49.2","194","34","13","12","3","9","0","8","4","1","43","sa738730"
"Julio Guante","Tigers (R)","19","4","2","2.17","17","6","0","0","1","0","3","49.2","215","44","19","12","0","22","0","5","14","0","37","sa872872"
"Elvis Araujo","Phillies (AAA)","24","1","0","2.18","18","0","0","0","1","0","2","20.2","84","15","7","5","2","6","0","1","1","0","19","12854"
"Enrique Oquendo","Angels (R)","22","1","0","2.18","15","0","0","0","1","0","2","20.2","96","19","7","5","1","17","0","3","3","0","24","sa919820"
"Ariel Hernandez","- - -","24","3","2","2.18","43","0","0","0","5","2","10","62.0","258","29","18","15","1","39","0","2","8","1","74","15603"
"Jasseel De La Cruz","- - -","19","4","0","2.18","18","3","0","0","0","0","3","41.1","162","27","11","10","1","15","0","4","4","0","32","sa879559"
"Jose Ramirez","Braves (AAA)","26","3","2","2.18","36","0","0","0","6","4","2","41.1","173","34","10","10","3","18","0","1","3","0","45","10171"
"Luis Carrasco","Phillies (R)","21","7","2","2.18","11","5","0","0","0","2","0","41.1","169","35","18","10","0","14","0","2","7","3","50","sa827249"
"Bryan Harper","- - -","26","3","2","2.18","40","0","0","0","6","2","4","45.1","179","28","13","11","5","18","2","0","2","0","41","sa549768"
"Orleny Quiroz","Giants (R)","22","2","5","2.18","14","8","0","0","0","0","2","45.1","205","42","25","11","1","22","0","2","5","0","50","sa883009"
"Brian Pirela","Cardinals (R)","18","3","2","2.19","14","0","0","0","0","0","4","24.2","104","16","7","6","0","12","0","1","3","1","33","sa879199"
"Luis Moncada","Rays (R)","18","0","6","2.19","14","14","0","0","0","0","0","61.2","250","49","21","15","1","29","0","1","10","1","51","sa873694"
"Yohander Mendez","- - -","21","12","3","2.19","24","21","0","0","0","0","0","111.0","440","72","29","27","4","41","0","5","8","0","113","14391"
"Gustavo Armas","Phillies (R)","20","4","3","2.19","15","14","0","0","0","0","0","74.0","304","68","22","18","6","18","0","7","6","0","50","sa833631"
"Kyle Simonds","- - -","23","1","3","2.19","15","4","0","0","0","1","1","37.0","149","29","14","9","2","8","0","5","2","0","31","sa918321"
"Adonis Rosa","- - -","21","4","6","2.19","14","13","0","0","1","0","0","78.0","317","63","25","19","4","15","0","8","2","0","73","sa828513"
"Andrew Robinson","- - -","28","4","1","2.19","39","1","0","0","9","1","8","65.2","269","50","20","16","5","19","0","5","1","0","76","sa549091"
"Carlos Ramirez","Blue Jays (A+)","25","3","0","2.20","30","0","0","0","9","1","1","41.0","167","32","10","10","2","21","0","0","4","1","41","11743"
"Dustin Crenshaw","Mexican (AAA)","27","8","2","2.20","12","12","0","0","0","0","0","69.2","274","64","21","17","5","7","0","2","2","0","51","sa3001062"
"Greg Maisto","- - -","21","0","0","2.20","7","6","0","0","0","0","1","16.1","70","14","6","4","0","7","0","1","2","0","16","sa829226"
"Michael Theofanopoulos","- - -","23","5","3","2.20","44","0","0","0","3","2","2","65.1","275","42","18","16","3","34","1","4","13","1","84","sa709017"
"Curtis Taylor","Diamondbacks (A-)","20","1","0","2.20","17","0","0","0","3","2","3","16.1","66","13","5","4","0","5","0","0","1","0","23","sa917970"
"Ismael Castillo","Mexican (AAA)","33","1","2","2.21","33","0","0","0","0","0","5","36.2","146","28","10","9","3","9","0","3","1","0","27","sa509783"
"Chase Whitley","- - -","27","2","1","2.21","9","9","0","0","0","0","0","36.2","140","23","12","9","3","9","0","3","1","0","32","10982"
"Edwin Diaz","Mariners (AA)","22","3","3","2.21","16","6","0","0","1","0","4","40.2","162","32","13","10","3","7","0","2","2","1","54","14710"
"Cory Geisler","- - -","22","3","1","2.21","18","0","0","0","0","0","1","40.2","175","41","16","10","1","12","0","2","1","0","32","sa919909"
"Dylan Cease","Cubs (A-)","20","2","0","2.22","12","12","0","0","0","0","0","44.2","182","27","14","11","1","25","0","2","4","2","66","sa829000"
"James Reeves","- - -","23","6","2","2.22","32","12","0","0","1","0","2","97.1","383","59","27","24","4","30","1","9","4","1","117","sa875266"
"Erik Espinal","Mariners (R)","19","2","1","2.22","16","0","0","0","1","1","0","24.1","100","20","7","6","1","10","1","2","7","0","22","sa918630"
"Cesar Yanez","- - -","21","1","0","2.22","25","0","0","0","4","1","1","28.1","123","23","10","7","0","15","0","1","6","0","35","sa736743"
"Brian Duensing","- - -","33","1","0","2.23","20","0","0","0","2","0","5","32.1","130","27","8","8","0","6","0","1","1","0","34","4064"
"Jose Alonzo","Rays (A-)","23","1","3","2.23","13","4","0","0","3","0","1","32.1","126","28","9","8","0","5","0","3","4","1","24","sa550593"
"Jose Diaz","Orioles (R)","19","2","5","2.23","14","14","0","0","0","0","0","68.2","281","57","25","17","1","24","0","4","8","0","44","sa873337"
"Conor Lillis-White","- - -","23","1","0","2.23","17","0","0","0","0","1","4","36.1","154","33","12","9","1","11","0","1","3","0","55","sa876096"
"Ashur Tolliver","- - -","28","1","1","2.23","33","0","0","0","2","3","8","44.1","181","39","13","11","4","16","0","1","1","0","50","10044"
"Curtis Partch","Pirates (AAA)","29","2","2","2.24","42","0","0","0","4","2","8","60.1","243","41","17","15","1","30","1","1","5","0","60","1333"
"Miguel Rosario","- - -","23","3","3","2.24","42","0","0","0","0","4","6","64.1","258","45","18","16","1","24","1","4","6","1","55","sa659903"
"Jose Torres","- - -","22","1","4","2.24","48","0","0","0","3","3","11","64.1","254","45","17","16","3","23","1","0","3","1","63","14957"
"Gavin Pittore","- - -","22","3","1","2.24","34","0","0","0","4","0","5","68.1","273","48","19","17","1","22","0","6","8","0","67","sa857616"
"Nick Baker","- - -","23","4","2","2.24","42","4","0","0","2","1","8","80.1","329","74","26","20","3","18","0","2","9","0","74","sa550217"
"Joe Palumbo","Rangers (A)","21","7","5","2.24","33","7","0","0","8","3","2","96.1","396","71","28","24","5","36","0","3","3","0","122","sa738453"
"Tim Mayza","- - -","24","3","3","2.25","42","0","0","0","4","5","6","64.0","274","52","26","16","1","30","0","0","3","0","65","15042"
"Frankie Montas","- - -","23","0","0","2.25","7","4","0","0","0","0","0","16.0","64","14","4","4","1","3","0","0","0","0","22","14309"
"Matthew Boyd","Tigers (AAA)","25","2","5","2.25","11","11","0","0","0","0","0","64.0","259","53","20","16","5","18","1","2","0","0","57","15440"
"Koda Glover","- - -","23","3","1","2.25","40","0","0","0","8","1","4","56.0","217","39","15","14","3","14","0","1","0","0","66","17695"
"Brett Cecil","- - -","29","0","0","2.25","4","0","0","0","0","0","1","4.0","14","3","1","1","0","0","0","0","0","0","4","2660"
"Zach McAllister","- - -","28","0","0","2.25","4","0","0","0","0","1","0","4.0","16","4","1","1","0","0","0","0","0","0","3","2895"
"C.J. Wilson","Angels (A+)","35","0","0","2.25","1","1","0","0","0","0","0","4.0","16","5","1","1","0","0","0","0","0","0","4","3580"
"Arnold Leon","Blue Jays (AAA)","27","1","0","2.25","3","2","0","0","0","0","0","12.0","49","11","3","3","1","2","0","0","0","0","16","5595"
"Jhan Marinez","Rays (AAA)","27","2","1","2.25","6","0","0","0","1","1","0","8.0","35","10","2","2","0","3","0","0","1","0","9","5830"
"Carlos Carrasco","Indians (AA)","29","0","0","2.25","1","1","0","0","0","0","0","4.0","18","7","2","1","1","1","0","0","1","0","6","6632"
"Juan Diaz","Pirates (R)","27","0","0","2.25","4","0","0","0","0","0","0","4.0","16","2","2","1","0","3","0","0","0","0","2","9235"
"Dalton Brown","- - -","22","1","1","2.25","12","0","0","0","1","0","1","20.0","78","14","9","5","0","5","0","0","2","0","12","sa827474"
"Abdallah Aris","Phillies (R)","19","4","1","2.25","18","0","0","0","0","0","4","36.0","151","25","11","9","1","19","0","1","1","1","40","sa871772"
"Juan Borges","Marlins (R)","18","0","1","2.25","6","0","0","0","0","0","0","8.0","36","5","3","2","0","9","0","0","2","0","7","sa872513"
"Jhoander Chourio","- - -","18","1","1","2.25","19","0","0","0","3","1","0","36.0","150","23","11","9","1","20","1","2","5","0","21","sa878422"
"Mason Thompson","Padres (R)","18","0","0","2.25","5","5","0","0","0","0","0","12.0","50","8","3","3","0","5","0","2","2","0","12","sa917969"
"Brooks Kriske","Yankees (A-)","22","0","2","2.25","13","0","0","0","4","1","2","16.0","66","12","8","4","0","6","0","0","6","0","16","sa918091"
"Andrew Wright","Reds (R)","21","0","1","2.25","3","0","0","0","0","1","0","4.0","15","1","1","1","0","3","0","0","3","0","8","sa918449"
"Bo Hellquist","Twins (R)","22","5","3","2.25","11","10","0","0","0","0","0","52.0","212","49","17","13","2","7","0","2","4","1","46","sa920821"
"Rafael Gomez","Nationals (R)","18","1","2","2.25","7","3","0","0","1","0","0","24.0","107","32","9","6","0","4","0","2","2","0","20","sa923902"
"Warwick Saupold","- - -","26","7","2","2.25","20","13","1","0","0","0","2","80.0","325","71","25","20","3","26","1","2","5","0","51","13211"
"Luis Castillo","- - -","23","8","6","2.26","26","24","1","0","0","0","0","131.2","520","107","38","33","3","25","0","4","6","0","103","15689"
"Victor Arano","- - -","21","5","2","2.26","46","0","0","0","5","3","5","79.2","319","63","27","20","6","19","1","1","3","0","95","15915"
"Eric Alonzo","- - -","24","4","2","2.26","38","1","0","0","3","3","2","75.2","308","64","21","19","1","18","4","5","4","2","78","sa829845"
"Pedro Vasquez","- - -","20","5","4","2.26","13","12","1","0","0","0","0","71.2","270","59","20","18","4","9","0","0","5","0","52","sa872824"
"Sam Street","Pirates (A+)","24","3","2","2.26","27","0","0","0","1","1","2","55.2","235","46","21","14","2","23","2","7","1","1","38","sa829233"
"Jerry Vasto","- - -","24","4","4","2.26","54","0","0","0","20","5","6","55.2","232","45","18","14","2","22","1","1","3","0","70","17126"
"Barrett Astin","Reds (AA)","24","9","3","2.26","37","11","0","0","0","1","4","103.1","403","74","31","26","8","25","1","6","5","0","96","14812"
"Edward Paredes","Angels (AA)","29","2","2","2.27","46","0","0","0","2","1","8","43.2","178","25","12","11","2","21","0","5","7","0","53","4168"
"Brandon Leibrandt","- - -","23","4","1","2.27","10","10","0","0","0","0","0","43.2","171","35","12","11","2","14","0","1","2","0","34","sa602915"
"Greg Belton","Angels (R)","23","2","3","2.27","22","1","0","0","5","0","0","39.2","152","28","11","10","3","6","0","0","2","0","43","sa918623"
"Ezequiel Zabaleta","- - -","20","2","2","2.27","12","6","0","0","1","0","2","39.2","158","31","14","10","2","5","0","1","2","0","32","sa887275"
"Wilfredo Pereira","Cardinals (R)","17","2","1","2.27","18","0","0","0","0","2","2","35.2","150","40","13","9","0","7","0","2","1","0","27","sa917136"
"Danny Beddes","Pirates (A-)","21","6","3","2.27","14","12","0","0","0","0","1","71.1","274","48","20","18","3","24","0","2","7","0","55","sa918384"
"Patrick McGuff","- - -","22","2","0","2.27","22","0","0","0","11","2","1","31.2","130","26","9","8","1","10","2","2","4","0","42","sa918916"
"Dean Kremer","- - -","20","2","1","2.27","12","6","0","0","0","0","1","31.2","118","19","8","8","0","7","0","1","3","0","35","sa876350"
"Sidney Duprey","- - -","19","2","2","2.28","10","1","0","0","0","1","0","27.2","121","23","11","7","1","10","0","1","0","0","17","sa918933"
"Rohimard Carrillo","Orioles (R)","21","2","4","2.28","18","2","0","0","2","1","0","51.1","213","44","23","13","0","15","2","4","4","0","43","sa739793"
"Rony Garcia","- - -","18","3","5","2.28","14","12","0","0","0","0","0","71.0","287","59","30","18","1","13","0","3","9","1","56","sa918036"
"Sean Burnett","- - -","33","0","3","2.28","47","0","0","0","3","3","11","47.1","194","38","15","12","3","14","2","2","5","0","32","1886"
"Kyle Bird","- - -","23","3","2","2.28","43","0","0","0","7","3","5","67.0","259","56","20","17","4","18","1","1","2","2","60","sa829691"
"Jonathon Mulford","Cardinals (R)","21","1","2","2.29","16","0","0","0","6","2","2","19.2","78","13","6","5","0","5","0","1","2","0","19","sa918844"
"Austin Sodders","Tigers (A-)","21","0","3","2.29","13","13","0","0","0","0","0","39.1","161","35","13","10","2","5","0","2","3","0","33","sa875749"
"Yoanner Negrin","Mexican (AAA)","32","18","1","2.29","22","22","4","3","0","0","0","141.1","557","114","36","36","5","37","0","8","3","0","92","sa608348"
"Michael Koval","Mariners (A-)","21","3","2","2.29","24","0","0","0","2","2","2","35.1","160","37","13","9","0","10","0","2","4","0","25","sa918213"
"Cristian Javier","- - -","19","4","2","2.29","13","6","0","0","1","1","1","51.0","201","34","15","13","2","18","0","1","4","1","66","sa874816"
"Matt Ball","- - -","21","4","2","2.29","31","4","0","0","4","2","1","66.2","288","68","26","17","3","22","1","5","6","0","63","sa737933"
"Danny Feliz","Twins (R)","19","1","1","2.30","10","0","0","0","1","1","1","15.2","67","9","7","4","2","10","0","0","7","1","12","sa873176"
"Brandon S. White","Braves (R)","21","2","2","2.30","15","0","0","0","7","0","1","15.2","63","11","5","4","1","5","1","2","1","0","24","sa918249"
"Matt Blandino","Reds (R)","20","1","1","2.30","8","5","0","0","0","0","0","31.1","128","33","13","8","1","3","0","0","0","0","30","sa738534"
"Johendi Jiminian","Rockies (AA)","23","2","2","2.30","38","0","0","0","0","1","3","58.2","242","55","18","15","4","23","0","1","2","0","50","sa550714"
"Edwar Colina","Twins (R)","19","1","3","2.30","14","13","0","0","0","0","1","58.2","246","43","21","15","1","26","0","3","8","0","52","sa917405"
"Daniel Gonzalez","- - -","20","4","1","2.30","11","9","0","0","0","0","0","43.0","180","32","12","11","2","19","0","6","3","1","41","sa871449"
"Caleb Ferguson","- - -","19","3","4","2.31","14","12","0","0","0","0","0","66.1","260","57","23","17","3","5","0","3","1","0","63","19349"
"Anderson Nunez","- - -","22","0","0","2.31","6","0","0","0","0","1","2","11.2","45","6","4","3","0","4","0","0","1","0","16","sa838073"
"Angel Martinez","Pirates (R)","19","1","1","2.31","6","0","0","0","0","0","1","11.2","54","12","7","3","0","9","0","2","1","0","8","sa917368"
"Kyle Hart","Red Sox (R)","23","0","2","2.31","4","4","0","0","0","0","0","11.2","49","12","5","3","0","2","0","0","1","0","19","sa918414"
"Connor Jones","Yankees (R)","21","0","1","2.31","4","4","0","0","0","0","0","11.2","48","11","3","3","0","3","0","0","1","1","13","sa925007"
"Tim Adleman","- - -","28","3","1","2.31","11","11","0","0","0","0","0","58.1","236","53","18","15","4","12","0","2","4","0","41","10968"
"Nelson Acosta","White Sox (R)","18","2","4","2.31","11","11","0","0","0","0","0","46.2","190","36","16","12","1","8","0","5","9","0","45","sa828578"
"Francisco German","- - -","19","0","2","2.31","8","7","0","0","0","0","0","35.0","146","27","13","9","2","15","0","4","2","0","37","sa828467"
"Seth Davis","Mets (A)","23","2","3","2.31","36","1","0","0","1","2","4","70.0","297","60","22","18","4","28","0","10","5","0","64","sa875988"
"Matt Marksberry","- - -","25","4","2","2.32","34","0","0","0","2","1","7","42.2","176","37","11","11","2","17","1","0","1","1","39","15089"
"Tyler Cyr","- - -","23","5","4","2.32","39","0","0","0","3","1","10","73.2","295","55","25","19","2","25","1","5","9","1","89","sa875270"
"James Pazos","- - -","25","2","2","2.32","25","0","0","0","1","1","6","31.0","132","22","8","8","1","20","0","0","0","0","47","13323"
"Perkyn Rodriguez","Tigers (R)","18","3","1","2.32","12","4","0","0","0","0","2","31.0","139","23","12","8","1","21","0","2","12","0","27","sa871480"
"David Bednar","- - -","21","4","4","2.32","23","0","0","0","4","0","0","31.0","126","27","10","8","0","4","2","1","4","0","40","sa915715"
"Abdiel Mendoza","Athletics (R)","17","3","1","2.32","17","0","0","0","0","0","3","31.0","127","25","13","8","0","9","0","3","4","0","25","sa916829"
"Jose Quijada","- - -","20","5","2","2.32","28","0","0","0","2","1","3","50.1","190","30","13","13","2","10","0","2","0","1","69","sa828494"
"Franyel Casadilla","Cardinals (R)","19","5","2","2.32","11","9","1","1","0","0","0","50.1","215","50","16","13","1","16","0","5","2","0","35","sa828384"
"Fernando Gallegos","White Sox (R)","23","3","0","2.33","17","3","0","0","1","0","2","38.2","153","32","11","10","3","13","0","0","3","0","38","sa919324"
"Ben Rowen","- - -","27","0","4","2.33","45","0","0","0","1","1","8","58.0","236","57","15","15","1","14","3","0","1","0","45","10983"
"Justin Calomeni","Rockies (A-)","20","2","1","2.33","15","0","0","0","0","1","3","19.1","78","17","5","5","0","7","0","2","1","1","25","sa918132"
"Fraylin Santos","Rays (R)","17","1","0","2.33","10","0","0","0","1","0","1","19.1","83","18","6","5","0","13","0","1","0","0","16","sa920959"
"Matt West","Dodgers (AAA)","27","3","0","2.33","39","0","0","0","6","6","7","46.1","175","35","12","12","1","8","1","0","1","0","38","7980"
"Chance Adams","- - -","21","13","1","2.33","25","24","0","0","0","0","0","127.1","495","76","38","33","9","39","0","3","6","0","144","sa875066"
"Yu Darvish","- - -","29","1","2","2.33","7","7","0","0","0","0","0","27.0","106","17","10","7","2","10","0","0","1","0","31","13074"
"Ryan McNeil","Cubs (A+)","22","1","1","2.33","44","0","0","0","22","2","5","54.0","224","46","15","14","4","21","1","1","3","1","61","sa657941"
"Marcelo Hernandez","Athletics (R)","17","3","2","2.33","17","0","0","0","1","1","2","27.0","104","13","7","7","2","7","0","4","2","1","25","sa916828"
"Denyi Reyes","Red Sox (R)","19","4","1","2.34","9","3","0","0","0","0","0","34.2","141","30","13","9","3","4","0","0","2","0","25","sa872864"
"Oddy Nunez","Pirates (R)","19","3","3","2.34","11","0","0","0","1","1","0","34.2","144","26","11","9","1","12","0","2","5","1","27","sa874248"
"Frank Duncan","- - -","24","12","8","2.34","27","22","0","0","0","0","0","138.2","579","129","42","36","4","36","1","14","8","0","116","sa738963"
"Grant Dyer","- - -","20","2","4","2.34","16","0","0","0","4","1","4","42.1","158","27","12","11","3","6","0","0","1","0","57","sa874139"
"Luis Rivero","Red Sox (R)","18","4","1","2.34","15","3","0","0","1","0","1","50.0","207","41","18","13","1","14","0","2","1","0","39","sa879344"
"Brent Honeywell","- - -","21","7","3","2.34","20","20","0","0","0","0","0","115.1","453","94","32","30","9","25","0","2","2","0","117","sa828706"
"Seranthony Dominguez","- - -","21","6","3","2.34","13","13","0","0","0","0","0","65.1","261","42","20","17","2","24","0","5","15","3","65","19249"
"Cam Hill","- - -","22","6","1","2.34","42","0","0","0","6","2","4","73.0","291","64","21","19","5","16","1","0","2","1","69","sa829228"
"Joe Nathan","- - -","41","1","1","2.35","17","0","0","0","2","0","2","15.1","59","6","4","4","2","6","0","1","0","0","16","1122"
"Tyler Anderson","- - -","26","2","2","2.35","6","6","0","0","0","0","0","30.2","127","23","9","8","1","13","0","0","5","1","30","12880"
"Kevin McGowan","- - -","24","5","1","2.35","42","4","0","0","2","0","5","84.1","341","70","25","22","4","22","0","2","5","0","83","15215"
"Noel Rodriguez","Rays (A-)","22","4","2","2.35","15","9","1","0","2","1","1","53.2","216","41","17","14","1","15","1","7","5","0","39","sa875824"
"Juan Perez","Red Sox (R)","19","5","2","2.35","15","14","0","0","0","0","1","69.0","267","51","24","18","1","11","0","5","2","1","42","sa917379"
"Mitch Keller","- - -","20","9","5","2.35","24","24","0","0","0","0","0","130.1","511","101","36","34","4","19","0","11","10","0","138","sa828700"
"Reiver Sanmartin","- - -","20","7","1","2.35","12","12","0","0","0","0","0","61.1","246","61","21","16","2","6","0","2","2","1","56","sa880982"
"Joely Rodriguez","- - -","24","7","0","2.35","53","0","0","0","5","4","9","76.2","304","65","24","20","3","23","1","0","5","0","69","11487"
"Scott Moss","Reds (R)","21","3","1","2.35","10","10","0","0","0","0","0","38.1","161","35","13","10","2","14","0","1","1","0","29","sa738902"
"Caleb Smith","Giants (A)","23","1","2","2.35","38","0","0","0","6","0","7","38.1","160","20","13","10","0","22","0","0","4","0","54","sa829209"
"Hildemaro Requena","Red Sox (R)","18","3","4","2.35","13","7","0","0","2","0","0","65.0","256","57","21","17","2","6","0","5","8","0","52","sa832269"
"Oddanier Mosqueda","Red Sox (R)","17","2","2","2.36","16","0","0","0","1","4","4","42.0","169","26","15","11","0","19","0","3","9","0","54","sa917882"
"Zack Trageton","Rays (R)","17","3","1","2.36","10","7","0","0","0","0","1","42.0","167","36","15","11","2","6","0","1","2","0","29","sa918087"
"Kevin Gadea","- - -","21","4","1","2.36","15","8","0","0","2","0","0","68.2","278","56","22","18","5","14","0","4","6","1","95","sa735841"
"Wes Helsabeck","- - -","23","5","2","2.36","21","6","0","0","0","2","4","61.0","239","40","18","16","3","14","2","1","6","0","68","sa877362"
"Mitch Lively","- - -","30","3","2","2.36","50","0","0","0","9","2","7","53.1","212","43","18","14","2","14","2","1","2","0","57","sa390254"
"Jared Gesell","Rockies (A-)","22","2","0","2.36","23","0","0","0","0","0","3","26.2","110","15","14","7","1","13","0","1","6","0","39","sa918515"
"Ryan Hartman","Astros (A-)","22","2","0","2.36","14","6","0","0","0","1","0","45.2","188","42","13","12","4","7","0","3","3","0","48","sa918166"
"Jose Valdez","- - -","26","2","2","2.36","38","0","0","0","5","0","0","45.2","188","33","14","12","4","23","1","1","7","1","44","14470"
"Alec Asher","- - -","24","4","2","2.37","12","12","0","0","0","0","0","64.2","253","48","22","17","6","10","0","1","0","0","46","13560"
"Chad Kuhl","Pirates (AAA)","23","6","3","2.37","16","16","0","0","0","0","0","83.2","339","81","27","22","9","16","0","4","2","0","66","14975"
"Pat Light","- - -","25","2","1","2.37","31","0","0","0","9","0","3","38.0","160","26","10","10","1","19","1","1","6","0","42","13427"
"Frank Encarnacion","Mariners (R)","21","4","3","2.37","17","3","0","0","4","1","0","57.0","220","34","17","15","2","27","1","1","2","0","51","sa828541"
"Jonathan Padilla","Yankees (A-)","23","3","2","2.37","14","6","0","0","0","0","1","57.0","234","53","23","15","0","12","0","2","3","0","57","sa830225"
"John Williamson","Cubs (A)","23","2","1","2.37","37","0","0","0","0","2","10","57.0","237","45","18","15","1","20","1","3","8","1","53","sa875358"
"Heath Slatton","Giants (A)","22","2","4","2.37","27","5","0","0","4","3","2","49.1","217","48","20","13","2","23","0","1","5","0","44","sa875770"
"Arturo Mujica","Rays (R)","20","2","1","2.37","14","14","0","0","0","0","0","60.2","250","52","22","16","0","25","0","6","6","0","51","sa829081"
"Alejandro Rodriguez","Red Sox (R)","19","5","1","2.37","13","13","1","1","0","0","0","60.2","239","48","18","16","0","14","0","0","5","0","52","sa832272"
"Will Changarotty","Cardinals (R)","20","1","0","2.37","16","1","0","0","3","0","0","30.1","127","29","13","8","3","7","0","0","4","0","31","sa737567"
"Jayson McKinley","- - -","22","1","2","2.37","16","0","0","0","8","4","0","30.1","110","16","8","8","2","4","0","0","0","0","40","sa920921"
"Yohan Ramirez","- - -","21","2","1","2.37","12","4","0","0","1","1","0","30.1","135","25","12","8","0","14","0","2","10","0","18","sa922200"
"Austin Sweet","- - -","22","1","0","2.37","19","0","0","0","1","0","1","30.1","126","21","13","8","3","11","1","1","5","0","24","sa920271"
"Josh Rogers","- - -","21","12","6","2.38","24","24","2","2","0","0","0","136.1","549","125","41","36","6","22","0","8","4","2","115","sa856202"
"Miguel De Jesus","- - -","20","3","3","2.38","11","11","0","0","0","0","0","53.0","213","37","16","14","3","19","0","3","4","0","47","sa873177"
"Dillon Peters","- - -","23","14","6","2.38","24","24","0","0","0","0","0","128.2","519","119","37","34","4","20","0","9","5","0","105","18790"
"Eric Carter","Cardinals (A-)","23","2","0","2.38","17","0","0","0","9","0","0","22.2","91","18","8","6","1","4","0","2","0","0","26","sa918629"
"Pedro Brito","- - -","21","4","3","2.38","12","10","0","0","0","0","0","56.2","225","49","18","15","1","10","0","4","2","1","56","sa830145"
"Preston Claiborne","Giants (AA)","28","2","1","2.38","34","0","0","0","3","2","5","45.1","178","30","15","12","4","13","1","0","6","0","49","10500"
"Layne Bruner","Orioles (R)","21","1","4","2.38","13","10","0","0","0","0","1","45.1","196","40","17","12","1","19","0","8","5","1","47","sa738469"
"Scooter Hightower","- - -","22","4","5","2.38","18","0","0","0","0","2","2","45.1","191","48","16","12","0","7","0","0","2","1","45","sa875703"
"Daulton Jefferies","Athletics (R)","20","0","0","2.38","5","5","0","0","0","0","0","11.1","44","11","3","3","0","2","0","0","0","0","17","sa738964"
"Christian Trent","- - -","23","1","0","2.38","10","1","0","0","1","0","1","22.2","93","23","7","6","3","5","0","0","1","0","29","sa829647"
"Adrian Navas","Rays (A-)","20","5","2","2.39","12","12","0","0","0","0","0","60.1","234","46","19","16","4","13","0","5","4","0","45","sa735851"
"Alex Burgos","- - -","25","5","0","2.39","27","0","0","0","1","0","2","49.0","204","39","15","13","3","22","0","4","2","0","41","sa548431"
"Yimmi Brasoban","- - -","22","5","2","2.39","39","0","0","0","9","2","5","49.0","197","35","14","13","2","17","1","2","5","1","48","sa598120"
"Chaz Roe","Orioles (AAA)","29","1","2","2.39","33","0","0","0","4","0","7","37.2","146","27","10","10","1","10","1","1","2","0","45","9866"
"Hunter Wood","- - -","22","9","5","2.39","21","18","0","0","0","0","0","113.0","447","70","36","30","7","44","0","2","7","1","105","15091"
"Edilson Batista","Red Sox (R)","18","5","2","2.39","13","13","0","0","0","0","0","52.2","210","40","17","14","0","20","0","2","6","0","37","sa872826"
"Ian Kahaloa","- - -","18","3","2","2.39","12","11","0","0","0","0","0","52.2","216","40","20","14","4","14","0","3","3","0","52","sa875035"
"Tom Hackimer","Twins (A)","22","1","3","2.39","21","0","0","0","5","3","0","26.1","114","21","12","7","1","12","0","7","0","0","26","sa872726"
"Marcus Walden","- - -","27","1","1","2.40","42","0","0","0","6","2","8","56.1","229","44","17","15","1","16","0","4","5","0","40","8004"
"Dalton Moats","Rays (R)","21","3","2","2.40","17","0","0","0","2","0","1","30.0","127","34","13","8","2","5","0","1","1","1","29","sa738506"
"Chris Sadberry","- - -","24","2","0","2.40","11","2","0","0","0","0","1","15.0","63","10","4","4","0","4","0","2","1","0","13","sa828999"
"Celis Flames","Dodgers (R)","18","1","0","2.40","13","2","0","0","0","0","1","30.0","128","26","15","8","0","13","0","3","5","1","17","sa873318"
"Luis Perez","Orioles (R)","21","1","2","2.40","22","4","0","0","6","0","0","45.0","181","31","13","12","0","19","2","3","8","2","44","sa873758"
"Chris Hall","Blue Jays (R)","22","3","0","2.40","16","0","0","0","2","3","1","30.0","123","22","10","8","2","8","0","1","2","0","21","sa918328"
"Rob Whalen","- - -","22","7","6","2.40","21","21","0","0","0","0","0","120.0","496","99","39","32","4","44","1","5","3","0","112","14165"
"Jesus Reyes","Reds (A)","23","5","5","2.40","30","10","0","0","2","2","3","93.2","378","73","31","25","3","37","2","3","10","2","68","sa877345"
"Erubiel Gonzalez","Mexican (AAA)","37","3","1","2.41","40","0","0","0","0","2","7","33.2","145","37","12","9","1","10","1","2","1","0","27","sa508781"
"Kyle Fischer","- - -","25","2","0","2.41","22","0","0","0","5","0","4","33.2","132","23","10","9","0","9","0","2","1","0","21","sa829490"
"Phillip Diehl","- - -","21","5","0","2.41","15","1","0","0","1","1","1","33.2","134","24","11","9","1","6","0","4","2","0","41","sa918633"
"Kraig Sitton","- - -","27","2","2","2.41","42","1","0","0","4","4","9","52.1","211","46","15","14","2","8","1","3","3","0","38","sa501975"
"Bryan Garcia","- - -","21","0","2","2.41","17","0","0","0","6","2","0","18.2","76","16","10","5","1","3","0","0","1","0","22","sa873996"
"Brandon Quintero","- - -","22","1","0","2.41","9","2","0","0","0","0","3","18.2","70","14","6","5","1","4","0","0","1","0","18","sa875655"
"Jorge Alcala","- - -","20","3","3","2.41","15","10","0","0","1","1","1","56.0","230","46","23","15","1","18","0","3","7","2","70","sa873325"
"Ismael Guillon","Reds (A+)","24","7","2","2.41","32","13","0","0","0","1","2","93.1","359","50","27","25","10","39","0","5","1","1","116","sa550236"
