"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"T.J. McFarland","Indians (A)","20","120.2","6.34","3.13","2.02","0.45","16.5 %","8.1 %","8.3 %",".272","1.41",".321","69.9 %","3.58","3.83","-0.25","3.80","3237"
"Jose Pasen","- - -","19","62.1","7.36","5.34","1.38","0.14","20.0 %","14.5 %","5.5 %",".206","1.30",".265","68.2 %","2.17","3.84","-1.67","4.11","sa506595"
"Adam Russell","- - -","26","68.1","7.64","3.16","2.42","0.79","21.3 %","8.8 %","12.5 %",".207","1.10",".247","73.3 %","3.56","3.84","-0.28","3.41","7334"
"Dirk Hayhurst","Blue Jays (AAA)","28","57.2","7.49","1.87","4.00","0.94","19.4 %","4.8 %","14.5 %",".294","1.40",".348","66.6 %","3.75","3.84","-0.09","3.75","6010"
"Alex Torres","- - -","21","156.0","9.00","4.90","1.84","0.29","23.7 %","12.9 %","10.8 %",".218","1.33",".292","75.0 %","2.77","3.84","-1.07","4.04","7038"
"Shane Zegarac","- - -","23","27.2","10.08","5.86","1.72","0.00","24.2 %","14.1 %","10.2 %",".264","1.70",".367","68.1 %","3.58","3.84","-0.26","4.37","sa502901"
"Shane Wolf","Astros (A+)","22","121.1","7.49","2.23","3.37","0.67","19.3 %","5.7 %","13.6 %",".288","1.42",".347","61.1 %","5.34","3.84","1.50","4.29","sa454691"
"Ethan Martin","Dodgers (A)","20","100.0","10.80","5.49","1.97","0.36","26.9 %","13.7 %","13.2 %",".226","1.46",".321","67.2 %","3.87","3.84","0.03","4.14","3877"
"Brett Zawacki","Cardinals (A)","20","32.0","6.19","2.81","2.20","0.28","15.6 %","7.1 %","8.5 %",".266","1.38",".314","54.8 %","5.63","3.84","1.79","4.13","sa390655"
"Brett Cammons","Braves (AA)","23","73.1","8.35","4.42","1.89","0.61","21.2 %","11.2 %","10.0 %",".226","1.35",".282","83.7 %","2.58","3.84","-1.26","3.80","sa389800"
"Will Ohman","- - -","31","10.1","9.58","3.48","2.75","0.87","26.2 %","9.5 %","16.7 %",".211","1.16",".269","66.0 %","4.35","3.84","0.52","3.74","296"
"Jordan Walden","Angels (AA)","21","60.0","8.55","4.35","1.97","0.60","20.8 %","10.6 %","10.2 %",".298","1.68",".376","66.1 %","5.25","3.84","1.41","3.95","3271"
"Jose Valdez","- - -","26","57.2","9.36","5.15","1.82","0.62","23.4 %","12.8 %","10.5 %",".249","1.53",".325","76.1 %","3.43","3.84","-0.41","3.69","3217"
"Matt Fox","Twins (AA)","26","151.0","7.15","3.34","2.14","0.72","18.8 %","8.8 %","10.0 %",".248","1.32",".294","73.5 %","3.58","3.84","-0.27","3.77","7320"
"Roberto Hernandez","- - -","28","46.1","7.58","1.36","5.57","1.17","21.1 %","3.8 %","17.3 %",".211","0.95",".239","85.5 %","2.72","3.84","-1.12","2.93","3273"
"Donnie Veal","- - -","24","27.1","10.21","8.56","1.19","0.00","26.5 %","22.2 %","4.3 %",".122","1.35",".186","68.4 %","3.95","3.84","0.11","4.48","4741"
"Daniel Osterbrock","Twins (A)","22","137.0","9.20","2.30","4.00","0.99","23.3 %","5.8 %","17.4 %",".308","1.52",".388","61.5 %","5.19","3.84","1.35","3.30","sa454742"
"Aaron Pribanic","- - -","22","124.2","5.20","2.24","2.32","0.43","14.2 %","6.1 %","8.1 %",".228","1.11",".258","68.9 %","2.89","3.84","-0.96","3.73","sa454500"
"Freddy Dolsi","Tigers (AAA)","26","51.2","5.40","3.31","1.63","0.35","13.9 %","8.5 %","5.4 %",".246","1.32",".283","65.5 %","3.83","3.85","-0.01","4.28","5424"
"Danilo Alvarez","Braves (R)","19","19.0","8.53","1.89","4.50","0.95","23.4 %","5.2 %","18.2 %",".229","1.05",".280","69.3 %","3.79","3.85","-0.06","3.01","sa503480"
"Corey Young","- - -","22","60.1","10.29","4.62","2.23","0.45","25.7 %","11.5 %","14.1 %",".229","1.39",".315","68.0 %","4.18","3.85","0.33","3.84","sa454868"
"Juan Cerros","Mexican (AAA)","32","31.1","4.88","3.45","1.42","0.00","12.2 %","8.6 %","3.6 %",".266","1.44",".308","62.5 %","3.45","3.85","-0.40","5.00","sa198841"
"Nathan Eovaldi","Dodgers (A)","19","96.1","6.63","3.83","1.73","0.19","17.0 %","9.8 %","7.2 %",".257","1.41",".313","67.5 %","3.27","3.85","-0.58","4.42","9132"
"Felix Doubront","Red Sox (AA)","21","121.0","7.51","3.87","1.94","0.60","18.8 %","9.7 %","9.1 %",".251","1.41",".303","71.7 %","3.35","3.85","-0.50","4.00","1478"
"Nate Pettus","- - -","20","38.1","8.22","3.29","2.50","0.70","22.4 %","9.0 %","13.5 %",".227","1.20",".282","74.8 %","2.11","3.85","-1.74","3.33","sa455510"
"Luke Wertz","- - -","23","36.1","6.94","3.72","1.87","0.50","18.3 %","9.8 %","8.5 %",".204","1.18",".243","68.0 %","1.98","3.85","-1.87","3.79","sa388972"
"Camilo Vazquez","- - -","25","93.0","8.13","4.35","1.87","0.68","19.4 %","10.4 %","9.0 %",".287","1.67",".353","65.0 %","5.32","3.85","1.47","3.82","sa202824"
"Ruben Delgado","Mets (R)","19","23.0","4.70","3.91","1.20","0.00","10.7 %","8.9 %","1.8 %",".310","1.78",".352","58.1 %","3.52","3.85","-0.33","5.08","sa3000967"
"Tommy Layne","- - -","24","97.0","6.22","4.08","1.52","0.09","16.0 %","10.5 %","5.5 %",".245","1.38",".297","66.4 %","3.53","3.85","-0.33","4.36","7501"
"Ivan Zavala","Mexican (AAA)","22","19.2","3.20","2.75","1.17","0.00","8.5 %","7.3 %","1.2 %",".280","1.37",".309","64.3 %","4.58","3.85","0.72","4.74","sa508208"
"Trevor Reckling","- - -","20","154.1","7.11","4.55","1.56","0.35","18.9 %","12.1 %","6.8 %",".226","1.33",".279","77.8 %","2.68","3.85","-1.17","4.19","sa390627"
"Moises Colorado","Cardinals (R)","19","43.2","9.27","5.56","1.67","0.41","22.5 %","13.5 %","9.0 %",".263","1.65",".347","68.8 %","4.33","3.86","0.47","4.17","sa504722"
"Will Smith","Angels (A)","19","115.0","7.43","1.88","3.96","0.86","20.1 %","5.1 %","15.0 %",".244","1.16",".287","61.9 %","3.76","3.86","-0.10","3.42","8048"
"Brandon Sage","Mets (A-)","22","31.0","4.35","3.19","1.36","0.29","11.5 %","8.4 %","3.1 %",".217","1.19",".240","73.0 %","2.03","3.86","-1.83","4.29","sa503225"
"Daniel Guerrero","Reds (A+)","23","10.1","5.23","1.74","3.00","0.87","11.8 %","3.9 %","7.8 %",".388","2.03",".429","51.0 %","8.71","3.86","4.85","3.16","sa325916"
"Garrett Bullock","- - -","23","19.1","6.98","6.05","1.15","0.00","16.5 %","14.3 %","2.2 %",".269","1.76",".333","61.8 %","3.26","3.86","-0.60","4.57","sa505230"
"Scott Deal","Athletics (A)","22","73.1","6.50","2.45","2.65","0.37","16.8 %","6.3 %","10.4 %",".237","1.20",".281","67.9 %","3.56","3.86","-0.30","4.22","sa291452"
"Alex Sanabia","Marlins (A+)","20","104.1","5.87","3.11","1.89","0.52","15.7 %","8.3 %","7.4 %",".228","1.20",".262","70.4 %","3.45","3.86","-0.41","4.00","5350"
"Phil Negus","White Sox (R)","21","34.0","9.00","2.91","3.09","0.79","24.5 %","7.9 %","16.6 %",".205","1.09",".256","71.0 %","2.38","3.86","-1.48","3.54","sa502063"
"Ryan Searle","Cubs (A+)","20","116.0","5.28","3.34","1.58","0.39","13.2 %","8.3 %","4.8 %",".259","1.41",".294","61.0 %","4.42","3.86","0.56","4.01","sa377586"
"James Parr","- - -","23","36.0","7.25","1.50","4.83","1.25","19.7 %","4.1 %","15.7 %",".241","1.11",".271","63.6 %","4.50","3.86","0.64","3.24","7734"
"Joe Wieland","Rangers (A)","19","83.0","7.92","2.60","3.04","0.76","19.2 %","6.3 %","12.9 %",".290","1.52",".349","52.8 %","5.31","3.86","1.45","3.50","6109"
"Chris Mason","- - -","24","100.2","5.81","3.31","1.76","0.63","14.4 %","8.2 %","6.2 %",".305","1.62",".349","61.6 %","5.45","3.86","1.59","3.76","sa291241"
"Luis Avilan","Braves (R)","19","38.1","7.98","3.99","2.00","0.23","21.7 %","10.8 %","10.8 %",".184","1.10",".238","71.8 %","3.05","3.87","-0.81","4.36","2882"
"Taylor Thompson","- - -","22","19.0","8.53","6.63","1.29","0.00","22.5 %","17.5 %","5.0 %",".182","1.37",".250","84.6 %","1.89","3.87","-1.97","4.42","10019"
"T.J. Large","- - -","26","72.1","5.47","4.48","1.22","0.25","14.1 %","11.5 %","2.6 %",".252","1.45",".294","71.0 %","3.61","3.87","-0.26","4.46","sa295161"
"Ivor Hodgson","- - -","23","62.1","7.65","3.18","2.41","0.43","19.8 %","8.2 %","11.6 %",".256","1.35",".317","75.2 %","3.47","3.87","-0.40","3.95","sa389867"
"Francisco Campos","Mexican (AAA)","36","144.1","5.55","2.00","2.78","0.62","15.4 %","5.5 %","9.9 %",".235","1.11",".265","73.7 %","2.31","3.87","-1.56","4.28","sa195168"
"Wynn Pelzer","Padres (A+)","23","150.2","8.78","3.52","2.49","0.36","23.2 %","9.3 %","13.9 %",".240","1.28",".316","66.6 %","3.94","3.87","0.07","4.14","sa390616"
"Ryan Zink","Yankees (A+)","24","135.0","6.33","2.93","2.16","0.67","16.1 %","7.4 %","8.6 %",".290","1.49",".337","62.4 %","5.07","3.87","1.20","3.90","sa389424"
"Kevin Kreier","Cubs (A)","21","74.0","5.72","2.43","2.35","0.49","15.0 %","6.4 %","8.6 %",".249","1.26",".285","70.1 %","3.77","3.87","-0.10","4.08","sa328102"
"Yunior Novoa","- - -","24","53.2","7.21","3.86","1.87","0.67","17.8 %","9.5 %","8.3 %",".272","1.53",".324","69.8 %","4.02","3.87","0.15","4.15","sa244143"
"Ricky Perez","Pirates (R)","19","30.0","6.60","3.90","1.69","0.30","16.3 %","9.6 %","6.7 %",".252","1.43",".302","65.0 %","3.60","3.87","-0.27","3.79","sa507239"
"Sammy Gervacio","Astros (AAA)","24","52.1","9.97","3.61","2.76","0.86","25.9 %","9.4 %","16.5 %",".215","1.22",".277","61.7 %","4.82","3.87","0.94","3.85","5127"
"Jeff Dietz","- - -","23","72.2","9.66","2.72","3.55","0.74","24.8 %","7.0 %","17.8 %",".232","1.21",".299","62.8 %","3.72","3.87","-0.16","3.93","sa449776"
"Julio Parra","Mexican (AAA)","34","31.2","6.54","3.41","1.92","0.28","16.3 %","8.5 %","7.8 %",".278","1.48",".333","57.6 %","5.97","3.88","2.09","4.74","sa3000285"
"Rob Wort","Nationals (R)","20","23.0","6.26","4.30","1.45","0.39","16.0 %","11.0 %","5.0 %",".247","1.43",".292","66.5 %","3.91","3.88","0.04","4.00","sa502647"
"Kenny Rodriguez","- - -","24","134.2","7.69","3.74","2.05","0.74","20.2 %","9.8 %","10.4 %",".238","1.31",".287","73.2 %","3.48","3.88","-0.40","3.70","sa395397"
"Sergio Nieves","Cardinals (R)","17","64.0","5.63","2.39","2.35","0.56","14.1 %","6.0 %","8.1 %",".293","1.47",".333","59.5 %","4.22","3.88","0.34","3.84","sa3000984"
"Aneuris Mercedes","Rays (R)","22","19.2","9.15","5.49","1.67","0.46","23.3 %","14.0 %","9.3 %",".206","1.37",".269","71.4 %","2.75","3.88","-1.13","3.56","sa503986"
"Ryan Shaver","- - -","24","25.0","9.00","4.68","1.92","0.00","24.8 %","12.9 %","11.9 %",".165","1.08",".233","86.7 %","1.08","3.88","-2.80","4.23","sa289004"
"Barret Browning","Angels (AA)","24","90.2","7.25","4.47","1.62","0.30","17.9 %","11.0 %","6.9 %",".260","1.51",".320","64.9 %","4.17","3.88","0.29","4.23","9356"
"Cory Arbiso","- - -","23","104.2","5.93","1.55","3.83","0.77","15.6 %","4.1 %","11.5 %",".283","1.31",".321","59.2 %","4.64","3.88","0.76","3.41","sa454981"
"Jake McCarter","Dodgers (A+)","24","46.0","9.98","5.09","1.96","0.39","26.8 %","13.7 %","13.2 %",".190","1.24",".264","68.8 %","3.33","3.88","-0.55","4.43","sa456606"
"Ulises Gutierrez","Padres (R)","18","15.2","5.17","3.45","1.50","0.00","14.1 %","9.4 %","4.7 %",".182","1.02",".217","73.7 %","1.15","3.88","-2.73","4.40","sa507306"
"Alexis Juma","Athletics (R)","21","31.1","5.74","2.87","2.00","0.29","15.0 %","7.5 %","7.5 %",".212","1.12",".247","77.7 %","1.72","3.88","-2.16","3.86","sa506066"
"Tyler Chatwood","Angels (A)","19","116.1","8.20","5.11","1.61","0.23","21.5 %","13.4 %","8.1 %",".234","1.42",".306","65.9 %","4.02","3.88","0.14","4.25","4338"
"Angel Chapa","Rays (A-)","22","39.0","6.46","3.46","1.87","0.46","16.7 %","8.9 %","7.7 %",".272","1.44",".322","68.8 %","4.15","3.88","0.27","4.20","sa328215"
"Tim Gustafson","- - -","24","82.1","6.67","4.59","1.45","0.44","16.6 %","11.4 %","5.2 %",".256","1.52",".305","68.9 %","3.83","3.88","-0.06","4.49","sa327085"
"Chris Jones","- - -","20","73.1","8.71","3.31","2.63","0.74","21.9 %","8.3 %","13.5 %",".280","1.49",".352","61.6 %","4.91","3.88","1.03","3.41","sa392067"
"Chad Linder","Tigers (A+)","24","50.0","6.30","3.60","1.75","0.54","15.8 %","9.0 %","6.8 %",".255","1.42",".296","56.7 %","5.40","3.88","1.52","3.83","sa497765"
"Chris Hervey","Orioles (R)","22","13.0","5.54","4.85","1.14","0.00","12.9 %","11.3 %","1.6 %",".278","1.69",".326","39.1 %","9.69","3.88","5.81","4.70","sa506820"
"Joe Ortiz","- - -","18","42.2","9.28","1.90","4.89","1.05","24.4 %","5.0 %","19.4 %",".253","1.22",".314","78.3 %","3.37","3.88","-0.51","3.22","7955"
"Jean Tome","Mariners (R)","19","48.2","9.99","3.14","3.18","0.92","26.3 %","8.3 %","18.1 %",".257","1.34",".336","57.6 %","5.18","3.88","1.30","3.78","sa459634"
"Guido Fonseca","Indians (A-)","23","33.1","5.40","3.51","1.54","0.27","14.5 %","9.4 %","5.1 %",".211","1.17",".245","48.0 %","4.32","3.88","0.44","3.84","sa455064"
"Patrick Schuster","Diamondbacks (R)","18","5.0","10.80","7.20","1.50","0.00","26.1 %","17.4 %","8.7 %",".211","1.60",".308","75.0 %","3.60","3.88","-0.28","4.29","10029"
"Thad Weber","- - -","24","143.0","5.29","1.83","2.90","0.82","14.7 %","5.1 %","9.6 %",".245","1.13",".269","73.8 %","3.15","3.88","-0.74","3.62","8036"
"Deryk Hooker","Cardinals (A-)","20","61.0","7.82","3.39","2.30","0.59","20.2 %","8.8 %","11.4 %",".239","1.30",".294","69.3 %","3.98","3.88","0.10","3.70","sa389288"
"Jeffry Antigua","- - -","19","68.2","8.91","2.49","3.58","0.92","25.1 %","7.0 %","18.1 %",".195","0.99",".239","76.0 %","3.01","3.88","-0.87","3.46","sa456113"
"Eddie Bonine","Tigers (AAA)","28","102.0","4.50","1.41","3.19","0.79","12.1 %","3.8 %","8.3 %",".278","1.25",".300","65.3 %","4.41","3.88","0.53","3.78","5890"
"David Johnson","Brewers (AAA)","26","55.2","6.63","3.23","2.05","0.49","17.0 %","8.3 %","8.7 %",".283","1.47",".337","76.4 %","3.72","3.89","-0.17","3.99","sa254184"
"Shane Kaufman","- - -","23","56.1","8.79","3.51","2.50","0.80","21.6 %","8.6 %","12.9 %",".261","1.46",".324","57.7 %","5.27","3.89","1.39","3.92","sa454581"
"Joan Belliard","Astros (R)","20","43.2","7.83","2.89","2.71","0.41","20.0 %","7.4 %","12.6 %",".235","1.24",".292","66.4 %","3.71","3.89","-0.18","4.08","sa504068"
"Nelson Pereira","Pirates (A-)","20","49.2","10.15","5.07","2.00","0.72","26.1 %","13.0 %","13.0 %",".220","1.39",".294","62.1 %","4.35","3.89","0.46","3.44","sa455993"
"Pat Urckfitz","- - -","20","57.2","7.65","2.81","2.72","0.78","20.9 %","7.7 %","13.2 %",".244","1.23",".295","78.1 %","2.81","3.89","-1.08","3.61","sa457153"
"Ivan Nova","- - -","22","139.1","5.81","3.81","1.53","0.45","15.1 %","9.9 %","5.2 %",".257","1.41",".298","70.6 %","3.68","3.89","-0.21","4.05","1994"
"Wilmer Sabala","Rays (R)","17","37.2","7.88","2.15","3.67","0.72","19.1 %","5.2 %","13.9 %",".299","1.49",".364","74.8 %","3.11","3.89","-0.78","3.67","sa505001"
"Phillippe Aumont","- - -","20","51.0","10.41","4.06","2.57","0.71","26.2 %","10.2 %","16.0 %",".228","1.33",".306","65.3 %","3.88","3.89","-0.01","3.77","5362"
"Paul Demny","Nationals (A)","19","105.0","9.43","3.60","2.62","0.69","23.7 %","9.1 %","14.7 %",".246","1.36",".317","59.5 %","5.14","3.89","1.25","3.69","sa392068"
"Wesley Wrenn","Mets (A-)","23","47.2","7.74","1.51","5.13","1.13","19.9 %","3.9 %","16.0 %",".286","1.34",".336","74.7 %","4.15","3.89","0.27","2.96","sa503070"
"Tom Cochran","- - -","26","102.1","7.21","3.78","1.91","0.70","18.4 %","9.7 %","8.8 %",".244","1.37",".289","71.5 %","3.17","3.89","-0.72","3.87","sa499795"
"Barry Enright","Diamondbacks (AA)","23","156.0","5.94","2.13","2.78","0.92","15.6 %","5.6 %","10.0 %",".276","1.33",".309","73.3 %","3.98","3.89","0.09","3.61","2412"
"Kyle Rutter","- - -","22","25.2","9.47","5.96","1.59","0.35","23.7 %","14.9 %","8.8 %",".260","1.64",".353","86.5 %","2.10","3.89","-1.79","3.85","sa503402"
"Carlos Hernandez","Rays (AAA)","29","112.0","6.51","3.38","1.93","0.64","17.2 %","8.9 %","8.3 %",".236","1.27",".275","75.1 %","3.29","3.89","-0.60","4.12","560"
"Deivis Goatache","Pirates (R)","21","46.1","6.99","1.94","3.60","0.97","19.1 %","5.3 %","13.8 %",".236","1.12",".270","65.2 %","3.88","3.89","-0.01","3.28","sa504954"
"Daniel Vasquez","Diamondbacks (A)","23","69.0","7.17","2.48","2.89","0.65","18.0 %","6.2 %","11.8 %",".254","1.32",".299","60.9 %","4.57","3.89","0.67","3.94","sa392439"
"Maverick Lasker","- - -","19","56.0","6.91","2.25","3.07","0.32","19.1 %","6.2 %","12.9 %",".246","1.18",".301","63.3 %","3.54","3.89","-0.36","4.11","sa454585"
"Ryohei Tanaka","Orioles (AA)","26","75.0","6.36","3.00","2.12","0.72","16.6 %","7.8 %","8.8 %",".253","1.32",".292","75.9 %","3.00","3.89","-0.89","4.09","sa500266"
"Travis Schlichting","- - -","24","29.1","7.06","4.60","1.53","0.31","19.0 %","12.4 %","6.6 %",".162","1.09",".198","79.1 %","0.92","3.89","-2.97","4.35","3847"
"Brian Justice","Blue Jays (A-)","23","40.0","10.13","3.83","2.65","0.90","26.2 %","9.9 %","16.3 %",".243","1.35",".320","64.2 %","4.05","3.89","0.16","3.29","sa502332"
"Justin Miller","- - -","22","29.2","11.22","5.16","2.18","0.30","29.8 %","13.7 %","16.1 %",".173","1.18",".258","68.3 %","3.34","3.89","-0.56","4.21","8580"
"Robert Hinton","- - -","24","75.0","8.88","4.56","1.95","0.72","22.4 %","11.5 %","10.9 %",".246","1.45",".311","69.5 %","4.44","3.89","0.55","4.01","sa251522"
"Stolmy Pimentel","Red Sox (A)","19","117.2","7.88","2.22","3.55","0.92","20.4 %","5.7 %","14.7 %",".286","1.39",".345","70.1 %","3.82","3.89","-0.07","3.53","6415"
"Jason Novak","Cardinals (R)","21","21.0","10.29","3.00","3.43","0.86","25.3 %","7.4 %","17.9 %",".279","1.48",".367","59.6 %","6.00","3.90","2.10","3.68","sa503622"
"German Perez","Astros (R)","19","14.1","5.65","5.65","1.00","0.00","13.9 %","13.9 %","0.0 %",".321","1.88",".383","55.6 %","6.91","3.90","3.01","4.44","sa510979"
"Blake Beavan","- - -","20","163.0","4.69","1.60","2.93","0.55","12.1 %","4.1 %","8.0 %",".283","1.33",".312","63.2 %","4.14","3.90","0.25","4.30","338"
"Christian Garcia","Yankees (AA)","23","25.1","8.53","6.04","1.41","0.36","22.6 %","16.0 %","6.6 %",".171","1.26",".222","94.9 %","0.71","3.90","-3.19","3.98","4067"
"Carlos Rosario","White Sox (R)","21","20.1","7.97","6.64","1.20","0.00","20.7 %","17.2 %","3.5 %",".197","1.43",".264","76.7 %","2.21","3.90","-1.68","4.22","sa507130"
"Danny Leon","Diamondbacks (R)","19","25.1","11.01","5.33","2.07","0.71","27.2 %","13.2 %","14.0 %",".196","1.34",".266","57.2 %","4.26","3.90","0.37","3.31","sa506896"
"Edward Guzman","- - -","19","45.2","3.74","2.17","1.73","0.20","9.8 %","5.7 %","4.2 %",".273","1.29",".301","72.3 %","2.56","3.90","-1.34","4.51","sa3000740"
"Jorge Julio","- - -","30","28.0","9.96","5.46","1.82","0.64","23.3 %","12.8 %","10.5 %",".263","1.68",".346","56.3 %","6.11","3.90","2.21","3.58","148"
"Pete Orr","Nationals (AAA)","30","1.1","6.75","6.75","1.00","0.00","11.1 %","11.1 %","0.0 %",".375","3.00",".429","50.0 %","6.75","3.90","2.85","6.18","2748"
"Yomar Pacheco","Pirates (R)","19","45.2","5.32","2.17","2.45","0.39","13.9 %","5.6 %","8.2 %",".226","1.12",".257","70.7 %","1.97","3.90","-1.93","4.18","sa504958"
"Steven Romero","Blue Jays (R)","18","32.0","6.75","4.22","1.60","0.28","18.3 %","11.5 %","6.9 %",".221","1.25",".273","72.1 %","3.38","3.90","-0.52","3.94","sa506188"
"Eric Gonzalez","- - -","22","85.0","8.05","2.22","3.62","0.85","21.5 %","6.0 %","15.6 %",".263","1.27",".320","67.5 %","4.34","3.90","0.44","3.83","sa454861"
"Joey Williamson","- - -","23","113.2","8.55","2.77","3.09","0.71","23.2 %","7.5 %","15.7 %",".221","1.13",".275","74.8 %","3.17","3.90","-0.73","4.16","sa390279"
"Taylor Jordan","Nationals (R)","20","34.2","8.57","2.34","3.67","1.04","23.4 %","6.4 %","17.0 %",".194","0.98",".228","60.5 %","3.63","3.90","-0.27","2.83","10466"
"Carlton Smith","Indians (AA)","23","79.1","4.54","2.61","1.74","0.57","12.3 %","7.1 %","5.2 %",".227","1.15",".247","66.3 %","2.72","3.90","-1.18","3.77","sa288773"
"Victor Peralta","Mets (R)","19","36.2","8.35","4.66","1.79","0.49","21.0 %","11.7 %","9.3 %",".262","1.53",".333","61.6 %","4.17","3.90","0.27","3.92","sa504844"
"Wilmer Font","Rangers (A)","19","108.1","8.72","4.90","1.78","0.33","21.8 %","12.3 %","9.6 %",".225","1.40",".293","70.8 %","3.49","3.90","-0.41","4.27","5257"
"Nathan Nery","- - -","23","122.0","6.79","2.95","2.30","0.66","17.2 %","7.5 %","9.7 %",".270","1.42",".317","68.1 %","4.28","3.90","0.38","3.93","sa328038"
"Bolivar Medina","Dodgers (R)","20","46.2","8.10","2.51","3.23","0.19","21.0 %","6.5 %","14.5 %",".235","1.20",".300","56.3 %","2.89","3.91","-1.01","4.32","sa504072"
"George Kontos","- - -","24","71.1","7.95","3.79","2.10","0.76","20.1 %","9.6 %","10.5 %",".226","1.30",".271","74.5 %","3.15","3.91","-0.75","3.94","9486"
"Julio Nunez","Orioles (R)","20","1.2","5.40","0.00","1.00","0.00","16.7 %","0.0 %","16.7 %",".000","0.00",".000","100.0 %","0.00","3.91","-3.91","4.30","sa3000926"
"Jeifrich Garcia","Royals (R)","18","1.2","5.40","0.00","1.00","0.00","11.1 %","0.0 %","11.1 %",".375","1.80",".429","100.0 %","0.00","3.91","-3.91","4.88","sa3001015"
"Jonathan Mata","Pirates (R)","18","5.0","10.80","9.00","1.20","0.00","26.1 %","21.7 %","4.4 %",".167","1.60",".250","87.5 %","1.80","3.91","-2.11","4.30","sa3000962"
"Rafael Martin","Mexican (AAA)","25","63.1","9.24","3.55","2.60","0.85","24.3 %","9.3 %","14.9 %",".236","1.29",".298","67.0 %","4.12","3.91","0.21","3.70","10258"
"Robert Donovan","Astros (A-)","21","33.2","7.49","5.61","1.33","0.00","18.0 %","13.5 %","4.5 %",".229","1.51",".291","61.8 %","3.74","3.91","-0.16","4.62","sa502169"
"Jacob Wild","Mariners (A+)","24","132.0","7.91","2.52","3.14","0.68","20.8 %","6.6 %","14.2 %",".282","1.39",".348","64.5 %","4.09","3.91","0.18","4.27","sa388957"
"Tyler Sexton","Orioles (A-)","23","79.2","7.00","3.62","1.94","0.45","18.7 %","9.6 %","9.0 %",".242","1.29",".295","69.0 %","3.39","3.91","-0.52","3.84","sa456076"
"Kevin Mulvey","Twins (AAA)","24","149.0","6.83","3.26","2.09","0.72","17.6 %","8.4 %","9.2 %",".262","1.39",".308","65.9 %","3.93","3.91","0.02","3.87","6947"
"Alberto Bastardo","- - -","25","148.1","7.89","3.22","2.45","0.73","20.8 %","8.5 %","12.3 %",".259","1.35",".317","68.0 %","4.00","3.91","0.10","3.85","sa267846"
"Manuel Olivares","- - -","23","69.2","6.98","2.97","2.35","0.52","17.4 %","7.4 %","10.0 %",".273","1.44",".326","67.7 %","3.75","3.91","-0.16","4.32","sa393224"
"Tyler Herron","- - -","22","71.2","6.91","4.65","1.49","0.38","16.9 %","11.4 %","5.5 %",".274","1.60",".330","68.5 %","4.40","3.91","0.48","4.23","sa290174"
"David Pfeiffer","- - -","23","52.0","6.92","2.94","2.35","0.17","17.8 %","7.6 %","10.2 %",".229","1.21",".281","64.1 %","3.29","3.91","-0.62","4.97","sa262060"
"Fermin Montanez","Cardinals (R)","18","10.1","2.61","2.61","1.00","0.00","6.5 %","6.5 %","0.0 %",".262","1.35",".282","73.3 %","3.48","3.91","-0.43","4.47","sa508448"
"Kyle Kaminska","Marlins (A)","20","142.2","7.07","2.27","3.11","0.63","17.5 %","5.6 %","11.9 %",".276","1.39",".326","61.5 %","4.16","3.91","0.25","3.96","sa392170"
"Ryan Bergh","Phillies (A)","24","71.1","6.43","2.65","2.43","0.50","15.7 %","6.5 %","9.3 %",".280","1.46",".326","58.4 %","5.05","3.91","1.13","3.73","sa454567"
"Brent DeFoor","- - -","23","37.2","8.60","2.87","3.00","0.48","23.7 %","7.9 %","15.8 %",".196","1.01",".253","73.5 %","2.63","3.91","-1.28","4.15","sa456078"
"Alex Serrano","Mexican (AAA)","28","12.0","3.00","0.00","4.00","0.75","8.7 %","0.0 %","8.7 %",".239","0.92",".244","83.3 %","2.25","3.91","-1.66","3.56","2436"
"Wilfi Bravo","Yankees (R)","20","26.1","6.15","4.10","1.50","0.34","15.4 %","10.3 %","5.1 %",".250","1.44",".294","58.5 %","5.13","3.91","1.21","3.95","sa507184"
"Jason Schmidt","- - -","36","44.1","7.51","2.84","2.64","0.61","19.7 %","7.5 %","12.2 %",".252","1.29",".305","71.7 %","3.65","3.91","-0.26","4.34","1131"
"David Francis","- - -","21","105.0","8.14","3.69","2.21","0.60","20.5 %","9.3 %","11.2 %",".283","1.52",".353","69.8 %","4.20","3.91","0.29","3.94","sa455202"
"Nick Additon","- - -","21","127.1","6.50","4.10","1.59","0.42","16.9 %","10.6 %","6.2 %",".218","1.28",".259","67.5 %","3.11","3.92","-0.81","4.45","sa393067"
"Francisco Cordova","Mexican (AAA)","25","62.0","4.79","3.05","1.57","0.29","12.2 %","7.8 %","4.4 %",".253","1.35",".285","70.6 %","3.48","3.92","-0.43","4.72","sa254785"
"Brian Moehler","- - -","37","9.0","2.00","3.00","0.67","0.00","4.4 %","6.7 %","-2.2 %",".333","1.89",".350","41.2 %","9.00","3.92","5.08","5.33","480"
"Luis Diaz","Red Sox (R)","17","36.0","5.50","4.50","1.22","0.00","13.1 %","10.7 %","2.4 %",".247","1.50",".290","56.9 %","3.75","3.92","-0.17","4.35","sa506249"
