"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Anthony Marzi","- - -","24","5","3","1.93","10","10","0","0","0","0","0","60.2","247","46","17","13","3","16","0","8","2","0","41","sa884740"
"Josh Smoker","- - -","28","0","1","1.93","7","3","0","0","0","0","2","14.0","55","12","4","3","0","2","0","0","0","0","13","10285"
"James Hoyt","Astros (AAA)","30","2","0","1.93","13","0","0","0","4","0","1","14.0","58","10","3","3","1","6","0","1","3","0","18","14605"
"Cole Wiper","- - -","25","0","1","1.93","10","0","0","0","1","0","0","14.0","57","12","5","3","1","4","0","1","2","0","16","sa599160"
"Cory Jones","- - -","25","2","0","1.93","9","0","0","0","0","0","1","14.0","53","10","3","3","0","2","0","1","2","0","12","sa658010"
"Jose Mesa Jr.","- - -","23","5","1","1.93","29","8","0","0","3","1","5","84.0","326","48","18","18","4","32","0","0","6","0","101","sa658593"
"Tyler Glasnow","Pirates (AAA)","23","9","2","1.93","15","15","0","0","0","0","0","93.1","364","57","21","20","6","32","0","1","9","0","140","14374"
"Jacob Patterson","Cardinals (R)","21","1","3","1.93","23","0","0","0","9","3","0","23.1","92","15","8","5","1","7","0","1","2","1","33","sa3002777"
"Jhon Victorino","Blue Jays (R)","18","2","0","1.93","15","0","0","0","0","0","3","23.1","93","13","5","5","1","12","0","1","2","0","10","sa3003095"
"Tyler Walsh","Angels (R)","22","0","0","1.93","6","0","0","0","0","0","0","9.1","37","4","2","2","0","5","0","1","0","0","8","sa738146"
"Jeffeson Medina","Mariners (A)","23","7","0","1.94","35","0","0","0","3","1","1","69.2","291","47","21","15","2","31","2","11","9","0","58","sa656038"
"Fraylin Santos","Rays (R)","18","2","3","1.94","14","10","0","0","0","0","1","51.0","201","40","13","11","0","14","0","4","1","1","32","sa920959"
"Scooter Hightower","Pirates (A-)","23","4","1","1.94","16","15","0","0","0","0","0","88.0","354","77","30","19","3","9","0","6","0","0","80","sa875703"
"Steven Brault","Pirates (AAA)","25","10","5","1.94","21","20","0","0","0","0","1","120.1","481","85","26","26","5","44","0","5","3","0","109","15291"
"Zac Ryan","- - -","23","2","2","1.95","21","1","0","0","3","0","1","37.0","155","28","16","8","4","15","2","1","3","0","44","sa873262"
"Marcos Machado","Mexican (AAA)","23","1","1","1.95","33","4","0","0","0","0","3","37.0","157","33","13","8","1","11","0","5","1","1","24","sa916571"
"Kevin Hill","- - -","24","4","1","1.95","26","0","0","0","5","0","2","64.2","260","43","18","14","0","21","3","2","7","0","68","sa918587"
"James Reeves","- - -","24","4","0","1.96","26","0","0","0","3","0","4","46.0","192","41","14","10","0","9","1","8","1","0","51","sa875266"
"Justin Dillon","Blue Jays (A-)","23","2","1","1.96","13","5","0","0","0","1","1","23.0","90","17","7","5","0","4","0","2","3","0","28","sa659283"
"Daniel Duarte","Mexican (AAA)","20","6","1","1.96","37","0","0","0","0","3","13","36.2","143","31","11","8","2","10","2","1","1","0","32","sa877364"
"Elvis Urriola","Rangers (R)","19","6","0","1.96","11","11","1","0","0","0","0","55.0","224","36","20","12","2","20","0","4","11","0","41","sa873183"
"Moises Lugo","Padres (R)","18","2","2","1.97","13","13","0","0","0","0","0","64.0","254","50","20","14","1","17","0","3","9","0","54","sa3002814"
"Jackson Zarubin","- - -","24","7","1","1.97","33","0","0","0","2","2","4","64.0","270","64","22","14","2","18","0","8","6","0","56","sa920248"
"Harold Arauz","- - -","22","5","6","1.97","29","6","1","1","0","1","3","96.0","371","68","24","21","6","16","3","3","7","0","93","sa657710"
"Adam Liberatore","- - -","30","0","1","1.98","12","2","0","0","0","0","0","13.2","52","9","3","3","0","2","0","1","1","0","13","10637"
"Gabe Cramer","Royals (A+)","22","1","0","1.98","6","0","0","0","3","0","0","13.2","54","11","3","3","1","2","0","0","0","0","27","sa879639"
"Deolis Guerra","Angels (AAA)","28","4","1","1.98","31","0","0","0","2","2","5","41.0","155","26","9","9","3","8","0","2","2","0","41","8410"
"Miguel Roman","Padres (R)","20","3","1","1.98","21","0","0","0","1","2","1","27.1","116","26","9","6","0","15","0","2","0","0","17","sa943521"
"Hildemaro Requena","Red Sox (A)","19","11","3","1.98","32","8","0","0","3","1","2","95.1","381","72","24","21","2","31","1","4","6","0","84","sa832269"
"Angel Yepez","- - -","22","2","1","1.99","7","5","0","0","0","0","0","22.2","93","25","7","5","1","2","0","1","2","0","20","sa735852"
"Jorge Tavarez","Angels (R)","21","1","0","1.99","19","0","0","0","3","0","1","22.2","97","23","9","5","1","6","0","0","2","0","35","sa872546"
"Landon Hughes","- - -","22","1","1","1.99","16","0","0","0","5","1","1","22.2","95","18","6","5","0","8","0","0","3","0","28","sa3004209"
"Luis Aquino","Cubs (A-)","24","2","4","1.99","22","0","0","0","8","3","1","31.2","134","23","8","7","0","17","2","3","7","0","49","sa657752"
"Jordan Floyd","- - -","22","2","3","1.99","16","0","0","0","3","0","2","31.2","140","36","10","7","1","11","1","0","3","0","23","sa738440"
"James Ziemba","Angels (R)","22","5","0","1.99","20","1","0","0","1","1","1","31.2","130","26","8","7","1","13","0","1","2","0","35","sa915604"
"Joel Inoa","- - -","21","4","0","1.99","20","0","0","0","4","0","1","31.2","129","18","11","7","0","13","0","5","4","1","26","sa919027"
"Darel Torres","Rangers (R)","18","3","2","1.99","14","5","0","0","4","0","1","49.2","193","44","12","11","2","5","0","1","2","0","36","sa947269"
"Matt Wotherspoon","- - -","25","6","2","2.00","38","1","0","0","4","1","6","67.2","274","52","15","15","5","25","1","2","7","1","79","sa738548"
"Manuel Cachutt","Reds (R)","20","4","1","2.00","14","8","0","0","1","0","0","54.0","212","37","19","12","1","15","0","5","4","1","49","sa3003133"
"Paul Voelker","- - -","24","1","2","2.00","33","0","0","0","7","1","3","36.0","142","29","8","8","3","9","1","0","1","0","40","sa829176"
"Joe Barlow","Rangers (A-)","21","6","1","2.00","16","0","0","0","0","1","1","45.0","189","28","13","10","0","28","0","1","2","3","64","sa919113"
"Roby Romero","Mexican (AAA)","25","6","2","2.00","40","0","0","0","0","2","4","45.0","181","42","11","10","1","15","2","2","1","1","23","sa977185"
"Fernando Perez","- - -","23","2","2","2.00","31","1","0","0","0","1","3","63.0","260","53","20","14","2","19","1","2","9","0","63","sa598187"
"Diosward Gonzalez","- - -","21","4","4","2.00","15","6","0","0","0","0","1","54.0","231","36","23","12","1","26","0","2","9","1","62","sa878813"
"Ryan Mason","Twins (A)","22","1","2","2.01","29","0","0","0","0","1","8","49.1","210","54","15","11","1","11","0","1","9","0","43","sa856254"
"Adoni Kery","- - -","21","4","3","2.01","24","0","0","0","0","1","2","40.1","168","23","15","9","3","21","1","4","2","2","50","sa947297"
"Felix Bautista","Orioles (R)","22","4","3","2.01","15","14","0","0","0","0","0","67.0","279","53","24","15","1","22","0","4","2","1","75","sa737480"
"David Montilla","Athletics (R)","19","2","0","2.01","15","0","0","0","0","0","3","22.1","87","13","5","5","0","10","0","1","3","0","18","sa872498"
"Andriu Marin","Twins (R)","18","4","1","2.02","12","11","1","1","0","0","0","49.0","192","48","20","11","1","12","0","3","3","1","46","sa872815"
"Ben Meyer","- - -","24","6","3","2.02","32","12","0","0","1","0","4","111.1","438","81","33","25","3","23","0","11","5","0","134","18854"
"Matt Pierpont","Rockies (AA)","26","8","1","2.02","28","0","0","0","2","0","2","62.1","237","38","14","14","5","13","0","4","2","1","55","sa738366"
"Ronaldo Lopez","Cubs (R)","19","0","0","2.03","9","0","0","0","1","0","1","13.1","59","12","7","3","1","6","0","2","4","0","6","sa879446"
"Juan Martinez","Mets (R)","21","0","3","2.03","12","0","0","0","5","1","0","13.1","66","11","15","3","0","13","1","2","7","0","6","sa917503"
"Yeison Medina","Cardinals (A)","24","5","0","2.03","32","0","0","0","11","3","1","44.1","192","37","11","10","1","21","3","5","6","1","74","sa736868"
"James Russell","Mexican (AAA)","31","1","0","2.03","5","5","0","0","0","0","0","31.0","128","27","8","7","1","6","0","0","1","0","27","4089"
"Jorge Cespedes","Mets (R)","21","6","2","2.03","13","13","0","0","0","0","0","62.0","253","60","24","14","2","14","0","4","4","0","49","sa658209"
"Gabe Gentner","Cardinals (R)","21","2","2","2.04","15","0","0","0","0","2","2","17.2","78","23","7","4","1","3","0","0","2","0","19","sa3004604"
"Erich Uelmen","Cubs (A-)","21","0","2","2.04","7","0","0","0","0","0","0","17.2","78","18","11","4","2","9","2","0","2","0","23","sa915866"
"Montana DuRapau","- - -","25","3","2","2.04","42","0","0","0","15","1","1","53.0","212","35","13","12","2","20","2","1","3","0","62","sa829611"
"Rogelio Armenteros","- - -","23","10","4","2.04","24","20","0","0","1","0","0","123.2","492","91","30","28","8","38","0","4","4","1","146","sa877310"
"Jose Conopoima","Phillies (R)","17","1","1","2.04","14","5","0","0","1","0","0","35.1","145","26","13","8","0","13","0","4","3","1","24","sa3003134"
"Turner Larkins","Blue Jays (R)","21","3","1","2.04","10","6","0","0","0","0","0","35.1","143","33","8","8","0","11","0","0","4","0","30","sa829565"
"Jarret Martin","Giants (AA)","27","4","2","2.04","37","1","0","0","1","0","10","39.2","167","22","9","9","0","30","0","3","5","0","40","sa455420"
"Cutter Dyals","Braves (R)","21","2","4","2.05","17","0","0","0","0","2","2","22.0","99","17","9","5","0","9","0","3","3","1","21","sa3004103"
"Kevin George","White Sox (R)","22","3","4","2.05","15","0","0","0","1","1","1","22.0","88","19","9","5","1","6","2","1","2","0","26","sa3004360"
"Ryan Dease","Rangers (R)","18","3","1","2.05","11","4","0","0","0","0","1","22.0","84","18","5","5","2","2","0","1","0","0","19","sa3004664"
"Eric Yardley","- - -","26","3","2","2.05","49","0","0","0","6","4","12","70.1","279","59","20","16","4","13","0","4","0","0","60","sa744476"
"Jahir Varela","Indians/Brewers (R)","19","3","2","2.05","15","8","0","0","1","1","0","48.1","194","37","15","11","1","18","1","3","1","1","35","sa918159"
"Brian Trieglaff","- - -","23","2","2","2.05","18","0","0","0","6","1","2","26.1","105","24","9","6","1","3","0","0","1","0","24","sa918286"
"Wei-Chung Wang","Brewers (AAA)","25","6","2","2.05","47","0","0","0","1","2","9","57.0","236","57","17","13","6","12","0","0","2","0","48","14382"
"Nivaldo Rodriguez","- - -","20","4","2","2.05","15","7","0","0","1","0","1","57.0","237","49","19","13","1","17","0","3","5","1","63","sa943525"
"Eric Carter","- - -","24","4","1","2.05","45","0","0","0","13","2","3","57.0","235","43","15","13","5","23","3","2","1","1","67","sa918629"
"Dietrich Enns","- - -","26","2","2","2.05","11","8","1","0","1","0","1","57.0","227","45","14","13","3","14","0","2","1","0","56","13932"
"Asher Wojciechowski","Reds (AAA)","28","2","0","2.05","8","5","0","0","0","1","0","30.2","126","24","8","7","2","8","0","1","1","0","35","10836"
"Trevor Hildenberger","Twins (AAA)","26","2","1","2.05","21","0","0","0","6","1","3","30.2","126","27","7","7","1","8","1","1","1","0","35","17002"
"Will Latcham","Cardinals (A-)","21","3","1","2.05","18","0","0","0","4","1","0","30.2","126","26","11","7","3","11","0","1","4","0","41","sa3004470"
"Nik Turley","- - -","27","5","5","2.05","23","13","1","0","0","0","1","92.0","359","64","25","21","4","29","0","3","4","0","124","5530"
"Nelson Leon","Mets (R)","22","8","3","2.06","14","12","0","0","0","0","0","70.0","276","60","24","16","0","11","0","2","6","0","52","sa828241"
"Tyler Mahle","- - -","22","10","7","2.06","24","24","1","1","0","0","0","144.1","564","109","39","33","9","30","1","4","5","0","138","16358"
"Travis Ott","- - -","22","10","3","2.06","27","21","0","0","2","0","0","118.0","482","80","33","27","6","52","1","7","4","0","132","sa738460"
"Ivan Salas","Mexican (AAA)","26","2","2","2.06","55","0","0","0","3","1","11","39.1","168","37","13","9","1","19","7","0","2","0","26","sa509785"
"Levi MaVorhis","Cardinals (A-)","22","1","1","2.06","17","3","0","0","2","0","2","43.2","176","36","11","10","4","11","0","1","5","0","39","sa856277"
"Emanuel Vizcaino","Blue Jays (R)","17","1","3","2.06","14","11","0","0","0","0","0","48.0","206","44","19","11","0","18","0","3","7","0","38","sa3003005"
"Nestor Cortes","- - -","22","7","4","2.06","30","13","1","0","0","0","2","104.2","423","81","29","24","4","32","0","6","2","3","105","17874"
"Jacob Webb","- - -","23","5","2","2.07","38","0","0","0","2","3","3","65.1","269","46","17","15","2","36","4","2","3","4","74","sa829328"
"Anthony McIver","- - -","25","6","2","2.07","31","6","0","0","1","1","1","69.2","305","76","18","16","0","23","0","2","1","0","55","sa875625"
"Zach Britton","- - -","29","0","0","2.08","9","2","0","0","0","0","1","8.2","35","6","2","2","1","5","0","0","0","0","10","3240"
"Gavin Pittore","- - -","23","0","0","2.08","6","0","0","0","0","0","2","8.2","36","6","2","2","0","3","0","1","0","0","8","sa857616"
"Paul Sewald","Mets (AAA)","27","1","0","2.08","8","0","0","0","4","1","0","8.2","36","7","2","2","1","2","1","0","0","0","12","13892"
"Zack Erwin","Athletics (A)","23","6","4","2.08","19","19","0","0","0","0","0","95.1","382","74","30","22","4","29","0","1","3","0","91","sa857605"
"John Gorman","- - -","25","1","0","2.08","19","0","0","0","2","0","3","30.1","112","18","7","7","2","3","0","1","2","0","36","sa602627"
"Jonathan Teaney","Indians (A-)","21","2","1","2.08","22","0","0","0","5","1","2","30.1","124","18","9","7","3","13","1","5","5","0","51","sa829674"
"Brandyn Sittinger","- - -","23","4","1","2.08","18","0","0","0","3","1","4","30.1","128","25","9","7","1","13","0","0","0","0","39","sa918367"
"Giovanny Gallegos","Yankees (AAA)","25","4","2","2.08","28","0","0","0","5","2","4","43.1","169","28","12","10","4","11","0","1","5","0","69","14986"
"Tommy Romero","Mariners (R)","19","5","1","2.08","13","2","0","0","0","0","0","43.1","164","27","12","10","0","15","0","2","1","0","51","sa3004469"
"Kyle Gibson","Twins (AAA)","29","1","2","2.08","3","3","0","0","0","0","0","17.1","68","13","4","4","1","5","0","0","0","0","23","10123"
"Jesus Adrian Castillo","Mexican (AAA)","33","2","2","2.08","16","0","0","0","0","1","2","17.1","72","19","4","4","0","2","0","1","0","0","12","sa287103"
"Scott Oberg","Rockies (AAA)","27","1","0","2.08","3","0","0","0","0","0","1","4.1","15","2","1","1","0","1","0","0","0","0","5","13911"
"Carlos Hernandez","Mariners (A-)","21","0","0","2.08","2","0","0","0","0","0","1","4.1","17","3","1","1","0","1","0","0","0","0","3","sa828356"
"John Williamson","Cubs (A+)","24","0","0","2.08","3","0","0","0","0","0","0","4.1","21","3","1","1","0","4","0","1","1","0","2","sa875358"
"Nick Struck","Mexican (AAA)","27","3","0","2.09","41","0","0","0","1","1","14","47.1","187","39","16","11","3","11","1","1","3","0","36","sa503356"
"Max Duval","Marlins (A)","26","4","0","2.09","6","6","2","1","0","0","0","38.2","150","28","9","9","3","5","0","2","0","0","38","sa920102"
"T.J. Weir","- - -","25","6","2","2.09","46","2","0","0","0","3","3","77.1","315","62","24","18","4","20","1","2","8","0","79","sa829207"
"Jordan Guerrero","- - -","20","1","2","2.10","24","0","0","0","0","1","1","34.1","146","24","10","8","0","17","1","3","5","0","52","sa875153"
"Alfonso Hernandez","Nationals (R)","17","1","1","2.10","12","12","0","0","0","0","0","55.2","226","43","17","13","0","22","0","5","5","1","61","sa917812"
"Max Kuhns","Mets (A)","22","1","0","2.10","17","0","0","0","5","1","1","25.2","100","13","6","6","0","10","0","2","1","0","37","sa918473"
"Kyle Lobstein","- - -","27","0","3","2.11","30","0","0","0","1","1","4","42.2","193","37","17","10","3","22","1","4","3","0","31","9178"
"Jendersson Caraballo","White Sox (R)","17","2","2","2.11","14","14","0","0","0","0","0","64.0","267","52","26","15","1","29","0","6","9","0","38","sa3002999"
"Eliel Ramirez","Athletics (R)","19","3","1","2.11","13","0","0","0","0","0","0","21.1","88","16","9","5","1","6","0","5","1","0","9","sa949660"
"Adam Atkins","- - -","23","3","0","2.11","28","0","0","0","0","0","3","38.1","154","37","10","9","1","9","0","2","3","0","37","sa918491"
"Enoli Paredes","Astros (A)","21","1","3","2.11","8","6","0","0","0","0","1","38.1","143","21","9","9","3","13","0","0","4","0","33","sa920300"
"Fredis Guerrero","- - -","21","4","1","2.11","13","8","0","0","2","0","0","55.1","222","47","16","13","1","12","0","5","3","0","49","sa3003074"
"Raibel Custodio","Diamondbacks (R)","17","4","3","2.11","14","9","0","0","0","0","2","55.1","230","49","20","13","0","19","0","6","2","1","37","sa3002924"
"Wirfin Obispo","Mexican (AAA)","32","7","5","2.12","57","0","0","0","28","8","3","72.1","294","60","20","17","0","21","6","4","4","0","99","sa530473"
"Phil Bickford","Brewers (R)","21","1","0","2.12","6","5","0","0","0","0","0","17.0","79","14","5","4","0","10","0","2","2","0","16","sa737441"
"Geoff Hartlieb","- - -","23","2","6","2.12","39","0","0","0","9","3","3","63.2","253","51","22","15","4","15","1","2","4","1","62","sa876291"
"Rayniel Moreno","Red Sox (R)","18","5","2","2.12","13","13","1","1","0","0","0","63.2","245","53","19","15","1","11","0","3","4","0","50","sa917484"
"Zack Littell","- - -","21","19","1","2.12","27","25","2","0","0","0","0","157.0","631","135","47","37","8","41","0","9","8","1","142","15823"
"Alfredo Garcia","Rockies (R)","17","2","3","2.12","9","6","0","0","1","0","0","46.2","188","45","18","11","1","8","0","2","5","1","41","sa3003045"
"Mark Serrano","Mexican (AAA)","31","7","0","2.12","50","0","0","0","0","2","15","46.2","181","33","13","11","4","13","2","3","1","0","45","sa501508"
"Malky Mena","Mets (R)","20","3","3","2.13","13","10","0","0","1","0","0","55.0","217","45","15","13","0","7","0","1","4","0","50","sa3003080"
"Bryan Garcia","- - -","22","5","3","2.13","52","0","0","0","17","3","8","55.0","216","36","14","13","2","22","4","1","2","0","78","sa873996"
"Nolan Riggs","Giants (A)","24","3","6","2.13","44","0","0","0","3","4","9","67.2","278","55","23","16","0","15","0","8","10","0","69","sa840024"
"Jake Reed","- - -","24","2","0","2.13","27","0","0","0","6","4","5","38.0","154","28","9","9","1","17","1","3","5","0","33","sa599532"
"Ricardo Hernandez","- - -","19","6","1","2.13","19","2","0","0","2","1","0","38.0","146","27","10","9","0","7","0","1","4","1","30","sa3002789"
"John Curtis","Braves (R)","21","0","1","2.13","15","0","0","0","1","0","2","25.1","99","18","7","6","1","9","0","0","3","0","27","sa3004467"
"Eddie Muhl","Pirates (R)","22","0","2","2.13","18","0","0","0","1","1","0","25.1","116","29","13","6","2","6","0","3","2","0","12","sa3004481"
"Eduardo Jimenez","- - -","22","1","2","2.13","34","0","0","0","12","4","2","50.2","209","42","17","12","2","15","1","2","1","0","60","sa655954"
"Austin L. Adams","Nationals (AAA)","26","6","2","2.14","44","0","0","0","5","1","4","59.0","265","44","22","14","2","37","3","4","9","0","91","13801"
"Ivan Jean","Mets (R)","23","7","3","2.14","13","11","0","0","0","0","0","59.0","238","33","20","14","0","34","0","5","5","0","60","sa875876"
"Stanly Sabino","- - -","19","1","3","2.14","13","12","0","0","0","0","0","54.2","230","29","16","13","3","30","1","6","11","4","57","sa917791"
"Ryan Selmer","Mets (R)","23","0","1","2.14","14","0","0","0","2","0","1","21.0","92","21","8","5","1","11","1","3","2","0","8","sa915846"
"Jesus Barraza","Mexican (AAA)","26","3","0","2.15","50","0","0","0","2","2","13","50.1","194","36","12","12","2","15","3","1","1","0","35","sa504962"
"Devan Watts","- - -","22","1","2","2.15","39","0","0","0","5","3","1","58.2","246","49","18","14","2","20","1","5","3","1","65","sa918361"
"Bryan Alcala","Phillies (R)","19","6","2","2.15","14","13","0","0","0","0","0","67.0","266","56","20","16","1","19","0","2","4","0","53","sa3002685"
"Nick Martinez","Rangers (AAA)","26","4","0","2.15","7","6","1","1","0","0","0","37.2","149","27","9","9","3","7","0","3","0","0","23","12730"
"Frainger Aranguren","Reds (R)","20","6","2","2.15","15","0","0","0","0","2","2","37.2","169","37","16","9","0","14","1","5","4","1","33","sa3003132"
"Oliver Garcia","Pirates (R)","19","2","2","2.15","11","11","0","0","0","0","0","54.1","218","44","17","13","0","16","0","4","5","2","46","sa917415"
"Kyle Hart","- - -","24","6","5","2.15","22","19","0","0","0","0","0","117.0","473","95","30","28","5","40","1","3","1","0","109","sa918414"
"Gregori Advincola","Mets (R)","19","1","2","2.16","11","0","0","0","1","2","2","16.2","65","11","4","4","1","8","0","2","0","0","11","sa877523"
"Tom Koehler","- - -","31","1","2","2.16","8","7","0","0","0","0","0","41.2","179","35","15","10","6","15","1","3","6","0","60","6570"
"Jacob Evans","- - -","23","4","6","2.16","30","0","0","0","3","6","8","41.2","169","31","17","10","2","14","1","2","2","0","48","sa857606"
"Leandro Mendez","Royals (R)","17","3","4","2.16","15","2","0","0","3","1","1","33.1","131","23","11","8","1","15","2","0","2","0","23","sa3002994"
"Thomas Burrows","Braves (A)","22","3","5","2.16","38","0","0","0","3","3","3","66.2","282","48","20","16","1","25","1","9","11","0","92","sa874215"
"Toller Boardman","Tigers (A+)","24","0","1","2.16","3","0","0","0","0","0","0","8.1","30","6","2","2","2","1","0","0","0","0","6","sa875348"
"JoJo Romero","- - -","20","10","3","2.16","23","23","1","0","0","0","0","129.0","510","104","42","31","4","36","0","3","8","0","128","sa917955"
"Eddie Butler","Cubs (AAA)","26","2","0","2.17","8","8","0","0","0","0","0","45.2","191","49","12","11","1","12","0","2","1","0","30","13453"
"Austin Hutchison","- - -","22","2","2","2.17","14","2","0","0","0","1","0","37.1","152","35","12","9","3","12","0","2","2","1","36","sa3004018"
"Tanner Duncan","Astros (R)","22","1","2","2.17","11","6","0","0","1","0","0","37.1","144","26","12","9","1","8","0","1","3","0","31","sa3004368"
"Jairo Labourt","- - -","23","1","1","2.17","45","0","0","0","4","3","7","66.1","270","43","18","16","4","33","0","1","4","0","79","14996"
"Jeremy Galan","Rays (R)","18","3","1","2.17","13","1","0","0","0","0","0","29.0","123","22","11","7","2","9","0","6","1","0","27","sa3003012"
"Daniel Poncedeleon","Cardinals (AAA)","25","2","0","2.17","6","6","0","0","0","0","0","29.0","119","20","7","7","2","13","0","2","0","0","25","sa549749"
"Mason McCullough","- - -","24","5","0","2.17","50","0","0","0","4","1","16","58.0","242","31","14","14","2","37","0","7","2","2","91","sa827446"
"Zac Houston","- - -","22","0","1","2.17","32","0","0","0","6","1","7","58.0","243","27","14","14","1","30","3","11","2","1","91","sa874155"
"Aaron McGarity","Yankees (R)","22","2","2","2.18","7","1","0","0","0","0","0","20.2","81","19","5","5","0","2","0","0","2","0","27","sa873280"
"Jack Flaherty","- - -","21","14","4","2.18","25","25","0","0","0","0","0","148.2","581","120","36","36","12","35","2","0","5","0","147","17479"
"Jared Finkel","Twins (R)","21","2","1","2.18","17","0","0","0","3","1","0","33.0","138","33","13","8","0","7","0","1","1","0","29","sa3004596"
"Oscar Rojas","Mets (R)","18","1","2","2.18","7","7","0","0","0","0","0","33.0","124","27","9","8","0","2","0","0","3","0","35","sa3005098"
"Orlando Pascual","Blue Jays (A-)","21","2","0","2.18","24","0","0","0","6","1","0","33.0","133","25","8","8","3","10","0","3","4","2","45","sa883761"
"Estarlin Arias","- - -","23","2","2","2.18","38","0","0","0","7","2","4","45.1","186","38","13","11","2","14","1","4","4","1","53","sa739879"
"Joe Zanghi","Mets (A)","22","0","3","2.19","41","0","0","0","4","2","3","61.2","264","51","29","15","2","26","1","2","6","0","64","sa875398"
"Tyler Cyr","Giants (AA)","24","5","2","2.19","47","0","0","0","18","2","1","49.1","219","50","20","12","3","20","0","2","5","1","57","sa875270"
"David Gerber","- - -","22","1","1","2.19","9","0","0","0","4","0","0","12.1","47","8","5","3","1","2","1","0","0","0","16","sa3004357"
"Riley O'Brien","Rays (R)","22","1","0","2.20","11","10","0","0","0","0","0","41.0","159","28","10","10","1","17","0","4","3","0","40","sa3004210"
"D.J. Snelten","- - -","25","8","1","2.20","51","0","0","0","0","3","14","73.2","302","57","26","18","4","23","1","1","3","1","71","15949"
"Angel De Jesus","Tigers (R)","20","4","4","2.20","14","8","1","0","0","0","0","61.1","253","44","19","15","2","18","1","11","4","2","45","sa921876"
"Joey Lucchesi","- - -","24","11","7","2.20","24","23","0","0","1","0","0","139.0","549","102","43","34","12","33","0","3","9","3","148","19320"
"Zach Prendergast","Cardinals (R)","22","3","0","2.20","6","6","0","0","0","0","0","32.2","127","26","10","8","1","6","0","0","0","0","44","sa3005232"
"J.B. Olson","- - -","22","3","3","2.20","23","0","0","0","2","0","2","32.2","135","30","14","8","3","5","2","1","4","0","31","sa3002779"
"Corbin Martin","- - -","21","0","1","2.20","10","4","0","0","1","1","0","32.2","128","20","11","8","1","9","0","0","2","0","43","sa915704"
"Tanner Allison","Braves (R)","22","1","1","2.20","11","0","0","0","2","1","1","16.1","66","14","6","4","0","2","0","1","2","0","15","sa3005032"
"Eduard Santos","Mexican (AAA)","27","0","0","2.20","13","0","0","0","6","1","0","16.1","68","10","5","4","0","10","2","0","1","1","24","sa505276"
"Hector Velazquez","Red Sox (AAA)","28","8","4","2.21","19","19","0","0","0","0","0","102.0","395","78","27","25","7","24","0","2","0","0","79","19341"
"Austin Franklin","Rays (A-)","19","4","2","2.21","13","13","0","0","0","0","0","69.1","284","51","21","17","4","31","0","4","6","2","71","sa917977"
"Dennis Herrera","Athletics (R)","18","3","3","2.21","14","10","0","0","0","0","0","53.0","221","46","21","13","0","20","0","4","2","1","50","sa916706"
"Nick Gardewine","Rangers (AA)","23","1","2","2.21","33","0","0","0","6","1","3","36.2","154","35","10","9","2","12","0","2","0","1","53","16513"
"Rovaldis Cabrera","Royals (R)","17","1","1","2.21","9","8","0","0","0","0","0","36.2","146","38","13","9","1","4","0","1","3","1","26","sa3002992"
"Lucas Harrell","- - -","32","0","1","2.21","9","8","0","0","0","0","0","36.2","155","33","9","9","1","15","0","0","4","0","29","7541"
"Juan Manuel Abril","Reds (R)","19","8","1","2.21","18","0","0","0","3","2","2","40.2","170","20","14","10","0","28","2","7","15","0","35","sa3002921"
"Sam Sheehan","Athletics (A)","23","3","2","2.21","29","0","0","0","6","0","0","40.2","174","26","14","10","3","27","2","3","3","0","54","sa918715"
"Ian Gibaut","- - -","23","7","1","2.21","48","0","0","0","12","6","6","61.0","252","38","23","15","6","27","1","5","6","1","77","sa857671"
"Layne Somsen","- - -","28","7","1","2.21","39","0","0","0","3","2","6","61.0","267","57","25","15","3","31","1","0","6","0","62","15301"
"Emilio Ferrebus","- - -","19","7","4","2.21","16","15","0","0","0","0","0","81.1","328","64","27","20","1","28","0","8","6","1","70","sa871486"
"Duncan Robinson","- - -","23","9","9","2.21","25","20","0","0","0","1","0","126.0","498","109","45","31","7","28","0","4","2","0","96","sa874105"
"Jose Taveras","- - -","23","9","6","2.22","25","25","1","0","0","0","0","154.1","614","122","40","38","20","39","0","5","3","0","140","sa828246"
"Adriam Castillo","Royals (R)","18","4","1","2.22","13","6","0","0","1","0","0","44.2","169","24","12","11","0","13","0","7","1","3","37","sa921282"
"Tanner Scott","Orioles (AA)","22","0","2","2.22","24","24","0","0","0","0","0","69.0","290","45","17","17","2","46","0","2","6","0","87","17586"
"Heath Bowers","Athletics (A)","23","5","0","2.22","32","0","0","0","4","1","4","81.0","347","66","26","20","1","42","1","10","8","3","53","sa875407"
"Abrahan Lopez","Rangers (R)","17","3","1","2.22","15","0","0","0","6","2","0","28.1","112","23","9","7","2","9","0","3","0","1","16","sa3003107"
"Jhonny Valdez","Diamondbacks (R)","18","2","2","2.22","17","0","0","0","4","2","0","28.1","120","32","14","7","1","8","0","2","3","0","19","sa917393"
"Jose Martinez","Diamondbacks (R)","17","0","1","2.23","15","0","0","0","0","0","2","36.1","162","35","15","9","2","22","0","3","1","0","25","sa3003033"
"Edisson Gonzalez","Rays (R)","17","2","1","2.23","14","7","0","0","0","0","0","44.1","169","21","13","11","6","13","0","3","4","0","60","sa3002979"
