"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Alex Claudio","Rangers (AAA)","24","16.1","4.41","2.20","2.00","0.00","14.0 %","7.0 %","7.0 %",".132","0.67",".156","90.9 %","0.55","3.48","-2.92","3.92","12890"
"Chad Martin","- - -","22","68.1","7.24","3.16","2.29","0.26","19.6 %","8.5 %","11.0 %",".217","1.16",".270","68.6 %","2.63","3.48","-0.84","3.51","sa873278"
"Matt Bush","Rangers (AA)","30","17.0","9.53","2.12","4.50","1.06","28.6 %","6.4 %","22.2 %",".155","0.76",".184","80.4 %","2.65","3.48","-0.83","2.64","1246"
"Nick Hartman","Blue Jays (A-)","21","24.0","6.38","2.63","2.43","0.00","15.7 %","6.5 %","9.3 %",".293","1.50",".354","73.7 %","3.00","3.48","-0.48","4.31","sa918176"
"Nick Gardewine","Rangers (A+)","22","54.2","9.88","2.30","4.29","0.82","28.3 %","6.6 %","21.7 %",".197","0.97",".256","82.6 %","2.47","3.48","-1.01","3.22","16513"
"Cole Johnson","- - -","27","52.1","6.71","1.55","4.33","0.69","17.5 %","4.0 %","13.5 %",".259","1.22",".302","56.3 %","4.30","3.48","0.82","3.62","sa526274"
"Alberto Guerrero","Marlins (R)","18","41.0","7.02","3.95","1.78","0.22","18.6 %","10.5 %","8.1 %",".209","1.22",".258","74.6 %","2.63","3.48","-0.84","3.68","sa872514"
"Stephen Milligan","Royals (R)","23","33.2","10.43","2.94","3.55","0.27","23.9 %","6.8 %","17.2 %",".331","1.81",".441","56.1 %","7.22","3.48","3.74","3.96","sa875347"
"Alex Delgado","Mexican (AAA)","21","101.2","8.14","3.36","2.42","0.44","21.4 %","8.8 %","12.5 %",".237","1.28",".298","78.7 %","2.83","3.48","-0.65","3.67","sa594882"
"Tyler Beede","Giants (AA)","23","147.1","8.25","3.24","2.55","0.55","22.1 %","8.7 %","13.4 %",".245","1.28",".309","74.8 %","2.81","3.48","-0.67","3.58","16981"
"Ryan Moseley","Orioles (A-)","21","19.2","8.24","4.12","2.00","0.46","23.1 %","11.5 %","11.5 %",".188","1.12",".240","72.8 %","3.20","3.48","-0.28","3.18","sa738670"
"Kyle Lloyd","Padres (AA)","25","130.1","6.84","2.62","2.61","0.62","18.4 %","7.1 %","11.3 %",".249","1.24",".294","72.7 %","3.31","3.48","-0.17","3.82","15378"
"Kenlly Montas","- - -","20","49.2","8.88","3.81","2.33","0.36","22.3 %","9.6 %","12.7 %",".215","1.25",".279","55.1 %","3.99","3.48","0.50","3.27","sa917471"
"Jose Lopez","Tigers (R)","21","19.2","6.41","2.75","2.33","0.46","16.9 %","7.2 %","9.6 %",".260","1.32",".307","73.2 %","2.75","3.48","-0.74","3.27","sa741018"
"Cristhian Tortosa","Tigers (R)","17","19.2","8.24","4.58","1.80","0.00","20.7 %","11.5 %","9.2 %",".216","1.32",".286","62.1 %","4.12","3.48","0.63","3.91","sa920454"
"Rafael Pineda","- - -","25","9.2","12.10","1.86","6.50","0.93","31.0 %","4.8 %","26.2 %",".256","1.24",".360","60.3 %","4.66","3.48","1.17","2.73","sa658959"
"Eric Veglahn","Blue Jays (R)","22","11.1","5.56","3.18","1.75","0.00","14.3 %","8.2 %","6.1 %",".267","1.41",".316","62.5 %","3.97","3.48","0.49","4.88","sa949501"
"German Marquez","- - -","21","166.2","8.37","2.11","3.97","0.76","22.9 %","5.8 %","17.1 %",".244","1.16",".303","73.2 %","3.13","3.49","-0.35","3.41","15038"
"Jose Alvarado","- - -","21","70.2","10.83","7.00","1.55","0.13","27.2 %","17.6 %","9.6 %",".195","1.49",".288","70.8 %","3.06","3.49","-0.43","3.72","17780"
"Jhonny Diaz","Braves (R)","20","34.2","5.71","3.63","1.57","0.00","14.9 %","9.5 %","5.4 %",".240","1.30",".290","62.0 %","4.67","3.49","1.19","4.00","sa872508"
"Edgar Martinez","Marlins (R)","18","16.0","6.75","5.06","1.33","0.00","16.0 %","12.0 %","4.0 %",".308","1.81",".377","63.3 %","4.50","3.49","1.01","3.87","sa924538"
"Luis Martinez","White Sox (A)","21","137.0","9.26","3.35","2.76","0.59","24.2 %","8.8 %","15.4 %",".241","1.29",".313","69.0 %","3.81","3.49","0.32","3.55","sa830305"
"T.J. Weir","- - -","24","85.1","9.49","3.06","3.10","0.74","25.4 %","8.2 %","17.2 %",".248","1.28",".323","67.5 %","4.11","3.49","0.62","3.42","sa829207"
"Robby Scott","Red Sox (AAA)","26","78.0","8.42","1.62","5.21","1.04","24.3 %","4.7 %","19.7 %",".202","0.91",".240","84.9 %","2.54","3.49","-0.95","3.36","13042"
"Estarlin Arias","Cardinals (R)","22","29.1","8.28","2.76","3.00","0.31","22.5 %","7.5 %","15.0 %",".204","1.06",".263","82.8 %","2.15","3.49","-1.34","4.29","sa739879"
"Kenny Oakley","Rockies (R)","22","28.1","13.66","2.86","4.78","0.64","35.0 %","7.3 %","27.6 %",".234","1.24",".364","68.2 %","4.13","3.49","0.64","4.02","sa856279"
"Brandon Cunniff","- - -","27","55.1","7.97","3.90","2.04","0.49","22.1 %","10.8 %","11.3 %",".208","1.17",".262","72.8 %","3.25","3.49","-0.24","3.59","11509"
"Scott Diamond","Blue Jays (AAA)","29","166.0","5.42","1.73","3.13","0.60","14.4 %","4.6 %","9.8 %",".290","1.34",".329","64.0 %","4.50","3.49","1.01","3.57","5089"
"Cy Sneed","Astros (AA)","23","118.0","8.54","2.52","3.39","0.92","22.5 %","6.6 %","15.9 %",".257","1.29",".316","72.2 %","4.04","3.50","0.55","3.41","sa599742"
"Adrian Sampson","Mariners (AAA)","24","80.1","6.83","1.34","5.08","0.56","18.8 %","3.7 %","15.1 %",".261","1.16",".310","73.6 %","3.25","3.50","-0.25","3.80","13339"
"Claudio Custodio","- - -","25","46.2","6.56","2.51","2.62","0.39","17.4 %","6.6 %","10.7 %",".240","1.20",".287","61.2 %","2.89","3.50","-0.60","3.57","sa547829"
"Kyle Winkler","- - -","26","32.2","9.92","3.58","2.77","0.83","26.7 %","9.6 %","17.0 %",".189","1.10",".241","75.5 %","2.76","3.50","-0.74","3.23","sa526575"
"Jose De La Torre","Mexican (AAA)","30","45.1","9.13","3.57","2.56","0.60","25.0 %","9.8 %","15.2 %",".200","1.13",".259","77.4 %","2.78","3.50","-0.72","3.28","787"
"Sean Donatello","Marlins (AA)","25","50.1","4.65","2.15","2.17","0.18","12.4 %","5.7 %","6.7 %",".249","1.19",".283","71.9 %","3.40","3.50","-0.10","4.17","sa599283"
"Jean Casanova","Rangers (R)","19","25.2","11.22","5.26","2.13","0.00","28.1 %","13.2 %","14.9 %",".194","1.32",".288","71.4 %","3.16","3.50","-0.34","4.02","sa918959"
"Agapito Barrios","- - -","22","27.2","7.48","1.95","3.83","0.65","22.1 %","5.8 %","16.4 %",".198","0.90",".239","74.4 %","2.93","3.50","-0.57","3.25","sa597075"
"Alex Martinez","Pirates (R)","21","23.2","4.94","3.42","1.44","0.00","12.9 %","8.9 %","4.0 %",".253","1.35",".295","78.8 %","1.90","3.50","-1.60","4.19","sa828733"
"Gilbert Suarez","Braves (R)","19","23.2","6.08","1.90","3.20","0.00","17.0 %","5.3 %","11.7 %",".183","0.85",".227","74.1 %","0.76","3.50","-2.74","4.03","sa875763"
"Miguel Mejia","- - -","28","60.2","8.90","2.67","3.33","0.59","22.8 %","6.8 %","16.0 %",".284","1.43",".363","64.8 %","5.04","3.50","1.54","3.95","sa514279"
"Jordis Ramos","- - -","20","36.0","8.75","6.50","1.35","0.00","22.6 %","16.8 %","5.8 %",".197","1.42",".272","64.2 %","3.75","3.50","0.25","3.73","sa879814"
"Yonathan Ramirez","Nationals (A-)","19","53.2","6.88","2.01","3.42","0.67","18.1 %","5.3 %","12.8 %",".272","1.30",".321","70.8 %","3.69","3.50","0.19","3.35","sa830645"
"Wyatt Short","Cubs (A-)","21","15.0","8.40","4.20","2.00","0.00","24.6 %","12.3 %","12.3 %",".102","0.80",".143","92.3 %","0.00","3.50","-3.50","4.10","sa874187"
"Leo Crawford","- - -","19","67.0","8.46","2.15","3.94","0.54","23.6 %","6.0 %","17.6 %",".212","1.03",".268","76.1 %","2.42","3.50","-1.08","3.58","sa872530"
"Kyle Crockett","Indians (AAA)","24","30.0","7.80","3.30","2.36","0.60","20.0 %","8.5 %","11.5 %",".246","1.33",".300","73.3 %","3.90","3.50","0.40","3.73","15033"
"Paul Fry","Mariners (AAA)","23","55.0","10.64","5.07","2.10","0.16","26.6 %","12.7 %","13.9 %",".230","1.44",".329","73.5 %","2.78","3.50","-0.72","3.97","15832"
"David Sosebee","- - -","22","41.0","7.46","3.95","1.89","0.22","19.2 %","10.2 %","9.0 %",".263","1.44",".331","75.9 %","2.41","3.50","-1.09","3.58","sa602907"
"Sergio Cubilete","Pirates (R)","21","61.1","6.16","4.55","1.35","0.00","16.0 %","11.8 %","4.2 %",".204","1.26",".250","54.9 %","3.52","3.50","0.02","3.87","sa917366"
"Scott Grist","Brewers (A)","24","69.2","7.75","1.81","4.29","0.65","21.2 %","5.0 %","16.3 %",".231","1.08",".281","76.7 %","2.71","3.50","-0.79","3.04","sa876355"
"Dustin Hurlbutt","Athletics (A)","23","98.0","7.16","2.20","3.25","0.55","19.8 %","6.1 %","13.7 %",".243","1.15",".293","74.4 %","2.57","3.51","-0.93","3.38","sa875683"
"Thomas Pannone","- - -","22","133.0","8.26","2.77","2.98","0.54","22.6 %","7.6 %","15.0 %",".211","1.09",".265","77.3 %","2.57","3.51","-0.93","3.60","sa658922"
"Murphy Smith","- - -","28","73.0","8.51","3.21","2.65","0.62","23.8 %","9.0 %","14.8 %",".199","1.07",".250","82.2 %","1.48","3.51","-2.03","3.50","sa501722"
"Jio Orozco","Mariners (R)","18","48.2","11.65","2.96","3.94","0.55","29.3 %","7.4 %","21.9 %",".235","1.27",".331","60.9 %","4.07","3.51","0.56","3.21","sa875701"
"Carlos Pena","Nationals (R)","22","39.2","6.35","3.63","1.75","0.00","16.6 %","9.5 %","7.1 %",".237","1.29",".292","67.9 %","2.95","3.51","-0.56","4.13","sa879441"
"Jeremy Ovalle","Marlins (R)","19","28.1","6.04","2.86","2.11","0.32","18.5 %","8.7 %","9.7 %",".194","0.95",".233","86.5 %","1.27","3.51","-2.24","3.57","sa828493"
"Edgmer Escalona","- - -","29","101.1","4.97","2.40","2.07","0.18","12.7 %","6.1 %","6.6 %",".309","1.51",".354","65.1 %","4.44","3.51","0.93","4.26","8574"
"Tim Dillard","Brewers (AAA)","32","47.1","10.08","3.23","3.12","0.57","25.7 %","8.3 %","17.5 %",".273","1.44",".366","62.3 %","5.13","3.51","1.62","4.14","5518"
"Isaac Rodriguez","- - -","25","20.0","3.60","2.25","1.60","0.00","11.3 %","7.0 %","4.2 %",".139","0.70",".158","86.7 %","0.90","3.51","-2.61","4.29","sa914248"
"Hector Rodriguez","Tigers (R)","19","27.2","7.48","5.20","1.44","0.00","19.3 %","13.5 %","5.9 %",".206","1.34",".266","71.1 %","1.95","3.51","-1.56","3.97","sa831646"
"Eudis Idrogo","Tigers (A)","21","79.2","6.89","1.58","4.36","0.56","18.0 %","4.1 %","13.9 %",".276","1.28",".328","63.4 %","4.29","3.51","0.78","3.57","sa656048"
"Benton Moss","Rays (A+)","23","138.0","7.70","2.54","3.03","0.72","20.5 %","6.8 %","13.7 %",".248","1.24",".300","67.7 %","3.72","3.51","0.20","3.33","sa829290"
"Keegan Yuhl","- - -","24","124.0","7.48","1.96","3.81","0.80","19.5 %","5.1 %","14.4 %",".276","1.32",".329","68.6 %","4.14","3.51","0.62","3.54","sa829658"
"Emmanuel Betances","Rangers (R)","20","39.2","4.54","1.82","2.50","0.45","12.0 %","4.8 %","7.2 %",".261","1.24",".289","66.4 %","2.95","3.52","-0.57","3.30","sa873721"
"JD Hammer","Rockies (R)","21","43.2","10.72","2.27","4.73","0.41","27.2 %","5.8 %","21.5 %",".271","1.35",".374","60.8 %","3.92","3.52","0.40","3.94","sa874170"
"Felix Viloria","- - -","19","25.2","10.52","3.86","2.73","0.70","28.3 %","10.4 %","17.9 %",".183","1.09",".246","77.2 %","1.40","3.52","-2.11","2.85","sa828561"
"Yeremin Lara","Marlins (R)","17","29.2","6.07","3.03","2.00","0.30","14.2 %","7.1 %","7.1 %",".281","1.55",".327","54.6 %","2.73","3.52","-0.79","3.45","sa917804"
"Anthony Banda","- - -","22","150.0","9.12","3.30","2.76","0.60","23.7 %","8.6 %","15.1 %",".245","1.32",".315","75.9 %","2.88","3.52","-0.64","3.63","14706"
"Steven Gallardo","Cardinals (A)","23","23.2","10.65","1.90","5.60","1.14","26.4 %","4.7 %","21.7 %",".260","1.31",".333","64.8 %","5.32","3.52","1.81","2.88","sa658486"
"Carlos Frias","- - -","26","43.1","6.65","2.28","2.91","0.42","18.3 %","6.3 %","12.0 %",".244","1.18",".292","64.3 %","3.95","3.52","0.43","3.97","3547"
"Elias Torres","- - -","24","28.0","11.57","7.71","1.50","0.00","30.5 %","20.3 %","10.2 %",".118","1.25",".193","80.6 %","1.61","3.52","-1.91","3.88","sa657277"
"Taylor Cole","- - -","26","77.0","7.25","2.34","3.10","0.70","19.1 %","6.2 %","13.0 %",".296","1.43",".356","68.9 %","3.97","3.52","0.46","3.33","11964"
"Joel Payamps","- - -","22","133.0","8.66","2.44","3.56","0.54","23.4 %","6.6 %","16.9 %",".234","1.15",".300","65.9 %","3.86","3.52","0.34","3.93","sa597219"
"Trevor Foss","Indians (A)","26","42.1","8.29","1.06","7.80","1.06","23.4 %","3.0 %","20.4 %",".247","1.06",".297","60.5 %","4.46","3.52","0.94","2.64","sa738304"
"Domenick Carlini","Twins (R)","22","50.1","7.33","1.79","4.10","0.54","18.5 %","4.5 %","14.0 %",".300","1.45",".361","60.7 %","4.83","3.52","1.31","3.75","sa918467"
"Jon Kennedy","- - -","21","30.2","8.51","1.17","7.25","0.88","21.2 %","2.9 %","18.3 %",".269","1.27",".327","71.4 %","2.93","3.52","-0.59","3.09","sa914407"
"Jake Bray","- - -","23","30.0","8.70","1.80","4.83","0.90","24.0 %","5.0 %","19.0 %",".239","1.10",".296","81.2 %","3.00","3.52","-0.52","3.20","sa738576"
"Bryan Ozuna","Diamondbacks (R)","22","1.2","10.80","5.40","2.00","0.00","18.2 %","9.1 %","9.1 %",".500","3.60",".625","16.7 %","21.60","3.52","18.08","4.22","sa920715"
"Manuel Silva","Phillies (R)","17","58.1","5.09","2.47","2.06","0.46","14.2 %","6.9 %","7.3 %",".223","1.10",".251","69.1 %","2.78","3.52","-0.75","3.17","sa917865"
"Yoanner Negrin","Mexican (AAA)","32","141.1","5.86","2.36","2.49","0.32","16.5 %","6.6 %","9.9 %",".223","1.07",".263","80.9 %","2.29","3.52","-1.23","4.11","sa608348"
"David Hurlbut","- - -","26","162.0","5.78","1.61","3.59","0.61","14.8 %","4.1 %","10.7 %",".297","1.40",".339","69.3 %","3.67","3.52","0.14","3.46","sa503067"
"Adam Loewen","Diamondbacks (AAA)","32","46.0","10.57","6.07","1.74","0.00","26.1 %","15.0 %","11.1 %",".241","1.59",".350","72.0 %","3.91","3.53","0.39","4.07","2134"
"Freylin Garcia","Astros (R)","18","9.2","3.72","3.72","1.00","0.00","10.3 %","10.3 %","0.0 %",".257","1.34",".290","84.6 %","1.86","3.53","-1.66","3.95","sa941791"
"Diosward Gonzalez","Astros (R)","20","50.2","8.88","3.91","2.27","0.71","21.7 %","9.5 %","12.1 %",".274","1.56",".344","53.8 %","4.44","3.53","0.91","2.91","sa878813"
"Steve Kent","- - -","27","57.1","9.58","3.30","2.90","0.78","24.0 %","8.3 %","15.8 %",".281","1.50",".364","71.6 %","3.92","3.53","0.40","3.23","sa329072"
"Edwin Cruz","Rangers (R)","21","41.0","7.24","3.95","1.83","0.44","19.4 %","10.6 %","8.8 %",".199","1.17",".241","67.1 %","3.73","3.53","0.20","3.36","sa877873"
"Isaac Sanchez","- - -","23","73.0","9.99","3.21","3.12","0.62","25.8 %","8.3 %","17.5 %",".256","1.36",".342","69.5 %","3.21","3.53","-0.32","3.38","sa552222"
"Johan Yan","- - -","27","42.1","8.50","4.25","2.00","0.21","21.9 %","10.9 %","10.9 %",".283","1.54",".373","75.4 %","3.40","3.53","-0.13","4.01","sa328938"
"Francisco Rodriguez","Mexican (AAA)","33","42.1","5.95","2.34","2.55","0.21","15.6 %","6.2 %","9.5 %",".245","1.20",".291","71.4 %","2.98","3.53","-0.55","4.13","6688"
"Oscar Cruz","Orioles (R)","21","36.0","5.75","3.25","1.77","0.25","13.5 %","7.6 %","5.9 %",".303","1.67",".351","53.6 %","6.00","3.53","2.47","3.47","sa739465"
"Greyfer Eregua","Cubs (A)","22","74.0","8.15","1.58","5.15","0.73","22.2 %","4.3 %","17.9 %",".241","1.09",".297","66.6 %","3.77","3.53","0.24","3.33","sa659746"
"Tyler Gilbert","Phillies (A)","22","131.0","7.28","1.79","4.08","0.69","19.0 %","4.7 %","14.3 %",".259","1.24",".308","67.1 %","3.98","3.53","0.46","3.59","sa875068"
"Dylan Lee","- - -","21","29.0","4.03","2.79","1.44","0.00","10.8 %","7.5 %","3.3 %",".193","1.03",".219","65.6 %","2.48","3.53","-1.05","4.24","sa918185"
"Austin Pruitt","Rays (AAA)","26","162.2","8.24","1.49","5.52","1.16","22.7 %","4.1 %","18.6 %",".264","1.19",".316","73.5 %","3.76","3.53","0.23","2.85","15290"
"Wil Ledezma","- - -","35","49.1","8.76","3.47","2.53","0.55","23.5 %","9.3 %","14.2 %",".208","1.16",".265","73.0 %","3.10","3.53","-0.43","3.65","1669"
"Austin Voth","Nationals (AAA)","24","157.0","7.62","3.27","2.33","0.63","20.2 %","8.6 %","11.5 %",".230","1.24",".279","73.9 %","3.15","3.53","-0.38","3.55","sa621465"
"Anfernee Benitez","Diamondbacks (A-)","20","72.1","8.83","3.86","2.29","0.25","22.9 %","10.0 %","12.9 %",".271","1.47",".358","70.3 %","3.48","3.53","-0.05","3.73","sa657700"
"Steve Geltz","Rays (AAA)","28","35.2","10.09","4.29","2.35","0.76","26.3 %","11.2 %","15.1 %",".224","1.32",".297","79.9 %","3.03","3.53","-0.51","3.77","8402"
"Felipe Tejada","- - -","18","53.2","7.55","4.02","1.88","0.34","21.1 %","11.3 %","9.9 %",".168","1.02",".210","74.7 %","2.68","3.53","-0.85","3.38","sa873145"
"Luis Garcia","Phillies (AAA)","29","54.2","8.73","3.95","2.21","0.49","24.2 %","11.0 %","13.2 %",".200","1.13",".261","86.0 %","2.14","3.54","-1.39","3.48","6984"
"Sean Manaea","- - -","24","21.2","9.97","2.49","4.00","0.83","27.3 %","6.8 %","20.5 %",".220","1.11",".286","89.6 %","2.08","3.54","-1.46","3.06","15873"
"Esmailin Caridad","- - -","32","47.2","7.55","3.59","2.11","0.38","20.6 %","9.8 %","10.8 %",".230","1.24",".288","75.2 %","2.64","3.54","-0.89","4.09","5284"
"Yohan Ramirez","- - -","21","30.1","5.34","4.15","1.29","0.00","13.3 %","10.4 %","3.0 %",".210","1.29",".248","70.7 %","2.37","3.54","-1.16","3.92","sa922200"
"Erick Julio","- - -","19","82.1","5.79","1.64","3.53","0.33","15.4 %","4.4 %","11.1 %",".276","1.28",".322","64.6 %","4.15","3.54","0.62","3.85","sa828333"
"Angel Nesbitt","- - -","25","47.2","7.93","3.59","2.21","0.57","19.1 %","8.6 %","10.5 %",".315","1.72",".387","68.5 %","4.91","3.54","1.37","3.67","13415"
"Heriberto Ventura","Rays (R)","17","7.0","10.29","2.57","4.00","1.29","26.7 %","6.7 %","20.0 %",".250","1.29",".316","52.6 %","6.43","3.54","2.89","2.04","sa873297"
"Cristofer Melendez","Astros (R)","18","35.0","9.00","4.63","1.94","0.26","21.6 %","11.1 %","10.5 %",".246","1.49",".324","72.4 %","3.86","3.54","0.32","3.45","sa873429"
"Leomar Pereda","Indians (R)","18","14.0","5.79","3.86","1.50","0.00","12.3 %","8.2 %","4.1 %",".323","1.93",".375","31.0 %","10.29","3.54","6.74","3.89","sa873494"
"Jimmie Sherfy","- - -","24","55.1","12.85","3.90","3.29","0.98","36.6 %","11.1 %","25.5 %",".163","0.99",".238","82.3 %","2.77","3.54","-0.78","2.84","15118"
"Edwin Fidel","- - -","21","29.1","11.05","7.36","1.50","0.00","28.4 %","18.9 %","9.5 %",".141","1.30",".222","73.8 %","2.15","3.54","-1.39","3.78","sa917798"
"Myles Jaye","- - -","24","161.2","7.52","2.28","3.29","0.72","19.9 %","6.0 %","13.8 %",".248","1.22",".296","67.6 %","3.95","3.54","0.41","3.42","11769"
"Manuel Rondon","Cubs (A-)","21","57.1","7.69","3.45","2.23","0.16","20.4 %","9.2 %","11.3 %",".232","1.26",".295","81.3 %","1.10","3.54","-2.44","4.00","sa737083"
"Adrian Navas","Rays (A-)","20","60.1","6.71","1.94","3.46","0.60","19.2 %","5.6 %","13.7 %",".213","0.98",".252","77.1 %","2.39","3.54","-1.16","3.36","sa735851"
"Adam Plutko","- - -","24","161.2","7.24","2.56","2.83","0.72","19.6 %","6.9 %","12.7 %",".245","1.22",".291","71.6 %","3.73","3.54","0.19","3.98","15846"
"Kyle Friedrichs","- - -","24","153.0","7.00","0.94","7.44","0.71","19.1 %","2.6 %","16.6 %",".252","1.09",".297","68.7 %","3.35","3.54","-0.19","3.53","sa875229"
"Dan Slania","- - -","24","119.2","8.35","2.63","3.17","0.68","22.6 %","7.1 %","15.5 %",".227","1.15",".282","71.7 %","2.93","3.54","-0.61","3.73","15639"
"Brett Martin","- - -","21","69.1","9.09","2.73","3.33","0.78","22.6 %","6.8 %","15.8 %",".294","1.53",".371","64.6 %","4.41","3.54","0.87","3.36","sa828879"
"Kyle Schepel","- - -","25","64.2","10.44","4.04","2.59","0.56","28.5 %","11.0 %","17.5 %",".162","1.02",".220","82.6 %","2.09","3.54","-1.46","3.64","sa731235"
"Will Headean","- - -","22","91.0","8.80","3.26","2.70","0.40","22.3 %","8.3 %","14.0 %",".262","1.41",".337","60.9 %","4.45","3.55","0.91","3.74","sa875618"
"Argenis Romano","Pirates (R)","21","14.0","9.00","1.29","7.00","0.64","21.9 %","3.1 %","18.8 %",".310","1.43",".395","66.4 %","5.14","3.55","1.60","3.18","sa872882"
"Reggie Lawson","Padres (R)","18","8.2","7.27","3.12","2.33","0.00","17.1 %","7.3 %","9.8 %",".316","1.73",".387","46.7 %","8.31","3.55","4.76","4.22","sa917951"
"Sicnarf Loopstok","Indians (A+)","23","0.2","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".000","0.00",".000","100.0 %","0.00","3.55","-3.55","6.20","sa737949"
"Juan De La Cruz","Indians (A+)","22","1.0","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".250","1.00",".250","100.0 %","0.00","3.55","-3.55","5.32","sa547855"
"Tyler Phillips","Rangers (A-)","18","58.2","8.74","3.07","2.85","0.31","20.4 %","7.1 %","13.2 %",".306","1.67",".388","53.9 %","6.44","3.55","2.90","3.81","sa875646"
"Tyler Beardsley","- - -","22","59.2","6.94","2.26","3.07","0.45","18.7 %","6.1 %","12.6 %",".231","1.14",".278","68.4 %","3.17","3.55","-0.38","3.93","sa918348"
"Spencer Turnbull","- - -","23","44.1","7.92","3.25","2.44","0.61","22.0 %","9.0 %","13.0 %",".194","1.06",".237","66.2 %","3.45","3.55","-0.10","3.25","sa827481"
"Tyler Chatwood","- - -","26","9.1","5.79","2.89","2.00","0.00","16.7 %","8.3 %","8.3 %",".156","0.86",".192","77.8 %","0.00","3.55","-3.55","4.18","4338"
"Luis Santos","- - -","25","127.0","8.29","2.62","3.16","0.78","21.8 %","6.9 %","14.9 %",".257","1.30",".316","67.5 %","3.97","3.55","0.42","3.59","15006"
"Aaron Kurcz","- - -","25","68.1","7.24","2.24","3.24","0.53","20.2 %","6.2 %","13.9 %",".204","1.01",".245","63.7 %","3.03","3.55","-0.52","4.44","sa549903"
"Ray Black","Giants (AA)","26","31.1","15.22","9.19","1.66","0.29","37.1 %","22.4 %","14.7 %",".155","1.56",".286","67.9 %","4.88","3.55","1.33","3.85","14244"
"Andrew Suarez","- - -","23","143.2","7.77","1.82","4.28","0.81","20.6 %","4.8 %","15.8 %",".270","1.27",".326","69.1 %","3.63","3.55","0.08","3.26","18300"
"Greg Harris","- - -","21","150.0","8.40","3.66","2.30","0.60","23.0 %","10.0 %","13.0 %",".228","1.23",".289","74.3 %","3.24","3.55","-0.31","3.55","sa738173"
"Garrett Cortright","- - -","24","49.1","6.57","1.64","4.00","0.55","17.7 %","4.4 %","13.2 %",".262","1.20",".309","74.8 %","3.28","3.55","-0.27","3.30","sa739011"
"Bud Jeter","Diamondbacks (A+)","24","61.1","10.86","4.55","2.39","0.44","28.6 %","12.0 %","16.6 %",".226","1.34",".322","76.4 %","3.08","3.55","-0.47","3.99","sa738369"
"Yeison Medina","- - -","23","34.2","7.53","2.86","2.64","0.26","17.8 %","6.8 %","11.0 %",".269","1.47",".328","58.9 %","3.37","3.55","-0.18","3.95","sa736868"
"Placido Torres","Mets (R)","23","18.2","12.54","2.89","4.33","0.96","29.6 %","6.8 %","22.7 %",".275","1.50",".385","66.2 %","3.37","3.55","-0.18","3.11","sa918111"
"Victor Diaz","Brewers (R)","22","19.1","8.38","0.93","9.00","0.47","21.7 %","2.4 %","19.3 %",".304","1.34",".383","60.2 %","5.59","3.55","2.03","3.61","sa659749"
"Reilly Hovis","Marlins (A-)","22","47.0","7.47","2.11","3.55","0.77","18.8 %","5.3 %","13.5 %",".287","1.43",".342","61.5 %","5.36","3.55","1.81","3.37","sa857700"
"Ediberto Encarnacion","Rangers (R)","22","20.1","7.08","2.21","3.20","0.89","18.8 %","5.9 %","12.9 %",".250","1.23",".290","67.6 %","4.43","3.55","0.87","2.85","sa878649"
"Mike Wallace","- - -","22","54.1","7.12","2.15","3.31","0.50","20.5 %","6.2 %","14.3 %",".189","0.92",".227","64.1 %","2.98","3.56","-0.57","3.65","sa857554"
"Dylan Prohoroff","Pirates (A-)","21","28.2","8.79","4.08","2.15","0.31","22.1 %","10.2 %","11.8 %",".209","1.26",".272","59.6 %","3.45","3.56","-0.10","3.61","sa918122"
"Brian Trieglaff","Yankees (A-)","22","14.1","6.28","5.02","1.25","0.00","15.9 %","12.7 %","3.2 %",".291","1.67",".356","70.8 %","4.40","3.56","0.84","4.09","sa918286"
"John Hayes","Tigers (A-)","23","25.0","5.76","3.60","1.60","0.00","15.5 %","9.7 %","5.8 %",".167","1.00",".203","75.0 %","1.80","3.56","-1.76","4.21","sa918566"
"Yefri Pena","Nationals (R)","21","31.1","5.74","4.02","1.43","0.00","14.3 %","10.0 %","4.3 %",".254","1.44",".304","71.4 %","3.45","3.56","-0.11","3.90","sa737050"
"DJ Myers","- - -","21","59.1","8.04","0.76","10.60","0.61","21.8 %","2.1 %","19.8 %",".259","1.11",".318","81.7 %","1.67","3.56","-1.89","3.22","sa918356"
"Devin Smeltzer","Dodgers (R)","20","10.2","10.12","5.06","2.00","0.00","23.1 %","11.5 %","11.5 %",".348","2.06",".471","54.6 %","7.59","3.56","4.03","4.16","sa829638"
"Leonel Campos","Padres (AAA)","28","50.0","11.16","5.40","2.07","0.36","28.4 %","13.8 %","14.7 %",".250","1.54",".363","70.1 %","4.32","3.56","0.76","3.86","12277"
"Paul Voelker","Tigers (AA)","23","54.0","13.17","4.00","3.29","1.17","33.9 %","10.3 %","23.6 %",".261","1.44",".388","75.5 %","4.17","3.56","0.60","2.71","sa829176"
"Hubbie Pellegaud","Mexican (AAA)","24","59.1","4.25","1.67","2.55","0.30","11.4 %","4.5 %","6.9 %",".250","1.16",".277","60.1 %","4.40","3.56","0.84","4.21","sa602536"
