"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Tim Schoeninger","Angels (A+)","24","1","1","4.15","5","5","0","0","0","0","0","21.2","98","28","10","10","4","7","0","2","0","0","15","sa327797"
"Nick Kirk","Indians (A-)","22","3","1","4.15","21","0","0","0","1","0","6","34.2","151","33","22","16","3","14","2","0","2","0","41","sa502023"
"Andrew Wilson","- - -","21","2","3","4.15","14","0","0","0","2","2","0","21.2","95","20","10","10","1","8","1","2","2","0","25","sa503081"
"Wesley Wrenn","Mets (A-)","23","2","1","4.15","13","7","0","0","1","0","1","47.2","206","56","23","22","6","8","0","2","1","0","41","sa503070"
"Angel Chapa","Rays (A-)","22","3","4","4.15","18","0","0","0","0","0","2","39.0","168","41","20","18","2","15","0","2","3","0","28","sa328215"
"Lucas La Point","Braves (R)","18","1","4","4.15","11","3","0","0","0","1","0","26.0","126","29","17","12","2","18","0","1","7","0","22","sa502142"
"Jeremiah Bayer","Red Sox (A-)","23","0","0","4.15","14","0","0","0","2","1","1","26.0","111","26","16","12","1","7","0","0","3","1","27","sa502702"
"Ernesto Silva","Braves (R)","17","4","1","4.15","12","12","0","0","0","0","0","52.0","222","56","32","24","0","10","0","6","2","2","32","sa506552"
"Andrew Huebner","- - -","22","0","1","4.15","9","0","0","0","2","0","0","13.0","58","14","7","6","0","5","0","0","1","0","13","sa507544"
"Joey Callender","- - -","25","5","3","4.15","18","4","1","0","0","3","2","56.1","244","60","34","26","4","16","0","7","7","0","33","sa328082"
"Bobby Livingston","- - -","26","9","7","4.15","27","25","1","0","0","0","0","156.0","674","177","83","72","8","36","0","3","6","2","74","3876"
"Brandon King","Nationals (R)","18","3","0","4.15","8","6","0","0","0","0","0","30.1","134","28","18","14","1","10","0","4","1","1","29","sa502314"
"Sean White","Mariners (AAA)","28","0","0","4.15","2","0","0","0","0","0","0","4.1","17","4","2","2","0","0","0","1","1","0","1","5564"
"Robert Woodard","Padres (A+)","24","0","0","4.15","4","0","0","0","0","0","1","4.1","19","7","2","2","0","0","0","1","0","0","2","sa390366"
"Scott Richmond","- - -","29","0","1","4.15","2","2","0","0","0","0","0","8.2","39","12","5","4","2","2","0","0","1","0","10","4307"
"Jordan Zimmermann","- - -","23","0","0","4.15","2","2","0","0","0","0","0","8.2","35","6","5","4","3","2","0","0","0","0","10","4505"
"Bobby Blevins","Dodgers (A)","24","11","10","4.16","27","27","2","0","0","0","0","153.2","647","159","82","71","11","32","0","4","4","0","97","sa389436"
"Josh Tomlin","Indians (AA)","24","14","9","4.16","26","25","0","0","0","0","0","145.0","601","149","81","67","21","27","1","7","3","0","125","9388"
"J.D. Durbin","- - -","27","2","9","4.16","30","14","0","0","3","1","0","101.2","444","94","53","47","7","51","4","2","4","2","69","7992"
"Chi-Hung Cheng","Pirates (A+)","24","7","3","4.16","20","16","0","0","0","0","1","84.1","366","98","43","39","9","23","0","3","4","1","39","sa243052"
"Daniel Christensen","Mariners (AA)","25","1","6","4.16","24","10","0","0","0","0","1","75.2","341","84","42","35","5","32","0","2","6","1","46","sa202561"
"Kyle Kaminska","Marlins (A)","20","9","9","4.16","26","25","0","0","0","0","0","142.2","640","162","91","66","10","36","0","16","3","1","112","sa392170"
"Jose Lugo","- - -","25","4","2","4.16","59","0","0","0","4","2","9","67.0","308","63","42","31","2","37","4","8","2","0","67","sa294401"
"Andy Loomis","- - -","23","2","3","4.16","42","0","0","0","1","1","2","67.0","292","69","33","31","7","25","1","1","3","0","58","sa455321"
"Ryan Reid","Rays (AA)","24","0","1","4.17","42","0","0","0","1","1","5","58.1","258","65","32","27","3","28","1","2","5","0","50","9385"
"Bruce Billings","Rockies (A+)","23","6","10","4.17","21","20","0","0","0","0","0","99.1","432","91","60","46","10","38","0","6","3","0","122","3044"
"Luis Angel Sanz","- - -","21","5","5","4.17","22","15","2","1","0","0","1","99.1","426","93","49","46","3","43","0","10","6","5","71","sa456447"
"Edwin Moreno","Padres (AAA)","28","3","3","4.17","39","0","0","0","10","1","2","45.1","198","46","24","21","7","20","2","3","1","0","40","7993"
"Barret Browning","Angels (AA)","24","3","10","4.17","48","7","0","0","0","0","2","90.2","408","92","54","42","3","45","3","9","4","0","73","9356"
"Esmailin Caridad","Cubs (AAA)","25","5","10","4.17","25","25","0","0","0","0","0","131.2","578","139","71","61","17","46","4","3","2","1","114","5284"
"Eric Stolp","Giants (A)","24","3","2","4.17","32","6","0","0","0","0","3","77.2","345","91","44","36","4","29","1","6","3","0","24","sa327791"
"Victor Peralta","Mets (R)","19","1","3","4.17","11","7","0","0","2","0","0","36.2","162","37","24","17","2","19","0","2","14","2","34","sa504844"
"Luis Bastardo","Red Sox (R)","19","4","2","4.17","19","0","0","0","5","1","0","36.2","171","38","26","17","2","22","1","4","7","1","27","sa506247"
"Adrian Alaniz","- - -","25","4","4","4.17","26","12","0","0","1","1","0","73.1","316","72","35","34","9","33","0","0","1","0","61","sa389682"
"Jason Knapp","- - -","18","2","7","4.18","21","21","0","0","0","0","0","97.0","414","73","55","45","3","47","0","14","4","5","123","sa454445"
"Jairo De La Rosa","- - -","23","4","4","4.18","17","0","0","0","2","3","1","32.1","148","35","24","15","2","8","2","4","9","0","33","sa254527"
"George Ramirez","Phillies (R)","19","2","3","4.18","9","4","0","0","1","2","0","32.1","142","29","20","15","4","12","0","2","4","1","35","sa3001026"
"Johnny Dorn","Marlins (A)","23","11","10","4.18","27","27","1","0","0","0","0","157.1","685","181","84","73","11","42","1","8","13","2","94","sa455007"
"Corey Young","- - -","22","1","3","4.18","43","0","0","0","2","2","11","60.1","269","53","32","28","3","31","1","7","6","0","69","sa454868"
"Hunter Hill","- - -","20","1","1","4.18","18","0","0","0","1","2","2","28.0","124","28","15","13","0","14","0","2","5","0","23","sa503593"
"Robert Diaz","Tigers (R)","20","4","3","4.18","18","0","0","0","0","2","4","28.0","122","18","14","13","2","24","0","0","4","0","30","sa503995"
"Tommy Hunter","- - -","22","4","2","4.18","13","11","0","0","0","0","0","71.0","312","83","40","33","6","20","0","2","1","0","51","1157"
"Kirk Wetmore","Indians (R)","20","1","3","4.19","11","7","0","0","0","0","0","43.0","178","43","23","20","4","11","0","2","2","1","45","sa501627"
"Sean Morgan","Diamondbacks (A)","23","2","2","4.19","23","7","0","0","0","0","2","58.0","254","58","35","27","5","25","0","5","5","0","50","sa389171"
"Carlos Frias","- - -","19","5","6","4.19","16","9","0","0","0","0","0","68.2","307","74","43","32","1","28","0","5","16","4","73","3547"
"Chance Corgan","Giants (A)","23","3","3","4.19","11","4","0","0","0","0","1","34.1","146","36","17","16","4","8","0","1","3","0","26","sa389722"
"Charlyn Garcia","Yankees (R)","23","1","2","4.20","13","11","0","0","0","0","0","49.1","223","48","31","23","1","24","0","9","8","2","47","sa507173"
"Wade Miley","- - -","22","6","10","4.20","24","24","0","0","0","0","0","128.2","545","145","70","60","8","33","0","4","7","0","102","8779"
"Fernando Rodriguez Jr.","- - -","25","4","2","4.20","49","0","0","0","4","1","3","79.1","345","64","40","37","5","45","2","3","6","0","77","7558"
"Kyle Greenwalt","Astros (A)","20","8","13","4.20","25","25","0","0","0","0","0","139.1","605","154","72","65","7","28","1","11","8","0","90","sa390664"
"Brian Sisk","Orioles (A-)","23","0","2","4.20","17","0","0","0","0","0","0","30.0","136","32","17","14","2","12","1","2","1","0","21","sa456075"
"Ryan Robowski","Diamondbacks (R)","21","3","3","4.20","21","0","0","0","6","3","0","30.0","129","34","14","14","2","6","0","2","4","0","23","sa501919"
"David Francis","- - -","21","5","7","4.20","34","10","0","0","3","5","1","105.0","463","117","57","49","7","43","1","6","5","1","95","sa455202"
"Jesse English","Giants (AA)","24","7","7","4.20","26","19","1","1","0","0","0","100.2","446","98","54","47","9","57","0","1","4","0","71","4454"
"Thomas Diamond","- - -","26","2","3","4.20","38","1","0","0","1","3","5","55.2","264","55","34","26","4","44","0","4","9","0","58","8025"
"Nathan Culp","Padres (AA)","24","8","9","4.21","28","28","0","0","0","0","0","158.1","659","172","83","74","14","29","0","1","1","0","68","sa326712"
"Bryan Evans","- - -","22","3","7","4.21","40","6","0","0","0","0","8","102.2","446","120","60","48","7","28","2","2","6","0","80","sa455162"
"Chris Lugo","Nationals (A)","22","5","2","4.21","35","0","0","0","2","1","2","62.0","265","72","36","29","5","13","2","3","3","0","54","sa254595"
"Daniel Martinez","Reds (R)","19","2","4","4.21","18","0","0","0","1","1","3","36.1","161","35","23","17","2","18","0","3","4","3","29","sa506284"
"Yohan Gonzalez","Cubs (A-)","19","3","3","4.21","23","0","0","0","0","2","2","47.0","203","44","28","22","3","7","0","6","7","1","31","sa456058"
"Colton Pitkin","Astros (A-)","19","4","8","4.21","14","13","1","0","0","0","0","68.1","305","76","38","32","5","32","0","2","3","0","49","sa395349"
"Drew Naylor","Phillies (A+)","23","8","11","4.22","26","25","4","0","0","0","0","158.0","667","162","85","74","12","37","0","10","14","0","115","sa293986"
"Mitch Miller","- - -","23","0","1","4.22","12","2","0","0","0","1","1","21.1","99","28","12","10","2","7","0","3","3","0","7","sa504196"
"Raldy Cabrera","White Sox (R)","19","0","0","4.22","9","0","0","0","0","0","0","10.2","51","10","6","5","0","12","0","1","2","0","14","sa507103"
"Sergio Nieves","Cardinals (R)","17","1","5","4.22","14","14","0","0","0","0","0","64.0","284","77","43","30","4","17","0","4","4","2","40","sa3000984"
"Mitch Hodge","Royals (R)","20","0","2","4.22","20","0","0","0","2","0","3","32.0","152","41","24","15","1","13","0","4","4","0","24","sa389854"
"Dennis Moya","Rays (R)","17","2","2","4.22","16","3","0","0","1","0","1","32.0","136","27","18","15","2","13","0","3","5","0","20","sa505019"
"Amaury Paulino","Cubs (R)","17","0","4","4.22","15","7","0","0","0","0","0","32.0","155","33","29","15","0","26","0","3","9","1","22","sa506739"
"Fernando Nieve","- - -","26","3","1","4.22","9","8","0","0","0","0","0","42.2","173","34","20","20","3","16","0","1","4","0","42","2173"
"Keith Campbell","Rangers (A-)","21","0","0","4.22","13","4","0","0","0","0","0","21.1","93","16","12","10","1","16","0","2","5","0","19","sa501735"
"Travis Chick","Dodgers (AA)","25","8","7","4.22","23","21","0","0","0","1","0","113.0","497","110","58","53","12","46","0","8","8","1","98","4524"
"Hugo Castellanos","Mexican (AAA)","29","3","4","4.22","52","5","0","0","1","2","10","81.0","355","81","42","38","5","31","6","7","3","0","58","sa203803"
"Emary Frederick","- - -","25","2","6","4.22","50","0","0","0","4","2","7","70.1","322","66","36","33","8","39","4","7","6","1","50","sa381368"
"Eric Canela","Yankees (R)","19","3","1","4.22","16","8","0","0","0","0","0","49.0","229","46","34","23","2","34","0","6","15","0","54","sa507181"
"Leonardo Espinal","- - -","25","1","3","4.23","37","0","0","0","8","3","6","38.1","178","34","29","18","1","19","3","10","8","0","48","sa253963"
"Kyle Snyder","Mets (AAA)","31","3","8","4.23","33","14","0","0","1","1","3","104.1","452","115","54","49","12","32","0","1","7","1","74","1689"
"Edgar Estanga","- - -","23","3","4","4.23","46","0","0","0","2","1","9","66.0","285","64","35","31","4","31","3","0","3","0","67","sa329074"
"Sergio Lizarraga","Mexican (AAA)","27","5","5","4.23","23","23","0","0","0","0","0","121.1","536","134","64","57","9","49","0","8","6","0","87","sa200709"
"Celson Polanco","- - -","24","1","3","4.23","28","0","0","0","0","1","3","44.2","192","47","24","21","3","17","1","2","6","0","44","sa294367"
"Juan Lara","Indians (R)","28","0","1","4.24","15","0","0","0","0","0","2","17.0","82","24","9","8","1","8","2","1","1","0","19","2613"
"Wade Miller","- - -","32","1","2","4.24","8","8","0","0","0","0","0","34.0","156","36","25","16","4","18","0","1","4","0","33","568"
"Aneidy Toribio","Royals (R)","21","0","0","4.24","11","0","0","0","0","2","4","17.0","73","21","10","8","1","5","0","1","1","0","12","sa400289"
"Edilson Alvarez","Twins (R)","20","3","0","4.24","12","0","0","0","1","0","0","17.0","75","19","11","8","0","6","0","2","3","0","6","sa504005"
"Luis Lora","Reds (R)","19","1","1","4.24","14","4","0","0","0","0","1","34.0","155","23","19","16","0","21","0","12","3","0","29","sa506285"
"Juan Omar Espinoza","Mexican (AAA)","25","7","5","4.24","22","22","2","0","0","0","0","131.2","568","159","70","62","6","41","1","5","6","0","43","sa508498"
"Jake Muyco","- - -","24","4","5","4.24","47","1","0","0","3","4","8","63.2","281","77","34","30","9","25","2","1","2","0","43","sa294302"
"T.J. Chism","- - -","20","1","1","4.24","19","0","0","0","0","0","2","23.1","104","24","12","11","1","15","0","0","3","0","25","sa502763"
"Addison Proszek","Giants (R)","22","2","0","4.24","13","4","0","0","0","0","1","23.1","107","27","15","11","1","8","0","1","2","0","26","sa503251"
"Ray Liotta","- - -","26","4","3","4.24","26","10","0","0","0","0","2","76.1","326","79","44","36","6","30","0","2","4","0","39","sa253558"
"Hunter Jones","Red Sox (AAA)","25","4","3","4.25","36","0","0","0","2","2","2","53.0","228","45","27","25","7","24","6","1","1","1","39","4656"
"Daryl Maday","Giants (AA)","23","6","6","4.25","25","25","1","0","0","0","0","135.2","581","149","67","64","10","44","0","7","9","1","67","sa327891"
"Ryan Sontag","Cubs (A-)","23","2","1","4.25","25","0","0","0","3","1","2","29.2","145","32","18","14","3","25","0","1","3","1","26","sa454756"
"Bryan Rembisz","Angels (AA)","23","2","3","4.25","40","0","0","0","0","0","3","59.1","244","56","30","28","9","19","0","2","2","0","35","sa456843"
"Jacob Thompson","- - -","22","7","9","4.25","27","25","0","0","0","0","0","154.2","667","162","81","73","13","56","1","9","7","1","119","sa454553"
"Stephen Penney","- - -","22","4","3","4.25","39","1","0","0","0","3","6","65.2","282","83","36","31","3","8","0","2","6","1","49","sa455333"
"Daniel Wiltz","- - -","22","4","2","4.25","19","0","0","0","1","2","1","36.0","159","40","18","17","4","11","0","2","6","0","40","sa503069"
"Evan Englebrook","- - -","27","3","1","4.25","30","0","0","0","9","2","3","36.0","149","33","20","17","3","12","0","0","2","1","24","sa253737"
"Gabriel Tatis","- - -","24","5","2","4.25","21","0","0","0","3","2","1","36.0","158","35","18","17","3","17","0","2","5","2","34","sa456144"
"Marco Antonio Duarte","- - -","22","2","1","4.25","34","1","0","0","0","0","2","42.1","184","48","27","20","4","13","0","1","2","0","26","sa393279"
"Jon Huber","Braves (AAA)","27","4","0","4.25","27","0","0","0","1","0","5","42.1","178","44","20","20","3","7","0","1","3","0","42","3109"
"Jean Corpas","Padres (R)","18","4","2","4.25","12","6","0","0","0","1","0","42.1","194","48","25","20","4","11","0","5","11","0","40","sa507273"
"Ryan Webb","- - -","23","7","1","4.25","34","2","0","0","2","2","7","48.2","215","60","23","23","3","16","2","2","0","1","39","7474"
"Emmanuel De Leon","Pirates (R)","18","2","4","4.25","14","14","0","0","0","0","0","48.2","213","35","32","23","2","33","0","3","12","0","52","sa507213"
"Aneurys Solano","Marlins (R)","20","2","2","4.25","15","8","0","0","0","0","2","55.0","240","50","32","26","1","30","0","3","12","1","55","sa506865"
"Jesse Beal","Orioles (R)","18","5","5","4.26","13","13","0","0","0","0","0","74.0","303","77","44","35","3","8","0","1","2","1","41","sa455269"
"Severino Perez","Padres (R)","19","0","1","4.26","5","2","0","0","0","0","0","12.2","57","10","7","6","0","7","0","3","7","0","15","sa3000929"
"Randy Flores","Rockies (AAA)","33","0","2","4.26","38","0","0","0","0","1","10","31.2","142","37","20","15","2","11","0","1","2","0","33","1446"
"Brent Leach","- - -","26","2","1","4.26","27","0","0","0","2","3","3","31.2","150","29","20","15","3","24","3","2","3","0","37","4576"
"Felix Villegas","- - -","30","4","3","4.26","11","10","0","0","0","0","0","57.0","259","56","36","27","3","36","0","1","6","0","41","sa3000061"
"Ivan Maldonado","- - -","29","2","2","4.26","17","0","0","0","0","0","3","19.0","89","27","16","9","2","7","1","1","3","0","6","sa202276"
"Luis Cota","Royals (A)","23","0","2","4.26","4","4","0","0","0","0","0","19.0","82","22","12","9","2","5","0","3","2","0","15","sa262092"
"Craig Rodriguez","- - -","24","1","2","4.26","15","2","0","0","0","0","1","19.0","89","20","12","9","1","10","0","1","3","0","27","sa390268"
"Michael Stutes","Phillies (AA)","22","8","8","4.26","27","27","0","0","0","0","0","145.2","632","147","78","69","15","58","0","8","6","1","109","6550"
"Danny Leon","Diamondbacks (R)","19","1","1","4.26","15","0","0","0","1","1","0","25.1","114","19","17","12","2","15","0","2","7","0","31","sa506896"
"Brian Parker","- - -","23","4","3","4.26","37","0","0","0","1","4","7","69.2","298","64","39","33","10","29","1","3","7","0","70","sa388407"
"Pedro Camara","Mexican (AAA)","34","1","0","4.26","12","0","0","0","0","1","4","6.1","24","4","3","3","1","4","1","0","1","0","5","sa185648"
"Joel Zumaya","- - -","24","0","1","4.26","5","2","0","0","0","0","1","6.1","31","6","5","3","1","5","0","0","1","0","9","4699"
"Matthew Sartor","Dodgers (AA)","24","4","6","4.27","49","0","0","0","11","3","3","71.2","313","65","39","34","7","28","4","1","11","0","76","sa397969"
"Connor Robertson","- - -","27","2","4","4.27","47","0","0","0","11","0","2","59.0","254","56","30","28","6","19","2","4","8","1","54","7705"
"Juan Minaya","Astros (R)","18","3","3","4.27","12","12","0","0","0","0","0","52.2","222","45","30","25","1","18","0","6","9","0","30","10341"
"Hector Herrera","- - -","18","1","5","4.28","14","9","0","0","0","0","0","40.0","191","39","29","19","0","26","0","7","8","2","27","sa506062"
"Felix Romero","Giants (AAA)","29","5","5","4.28","50","0","0","0","4","5","4","73.2","309","75","37","35","4","16","1","4","3","1","69","sa209497"
"Nathan Starner","- - -","25","1","3","4.28","35","5","0","0","2","0","1","67.1","311","71","41","32","5","42","1","6","4","1","41","sa328229"
"Eddie McKiernan","- - -","20","5","5","4.28","51","0","0","0","4","3","7","67.1","297","69","38","32","8","25","1","3","4","0","55","sa390207"
"David Carpenter","Cardinals (A)","23","5","3","4.28","52","0","0","0","12","2","1","67.1","302","61","34","32","2","36","0","10","1","1","77","3959"
"Nathan Nery","- - -","23","7","5","4.28","24","23","1","0","0","0","1","122.0","536","133","65","58","9","40","0","4","8","1","92","sa328038"
"Kevin Boggan","Rays (A+)","24","2","6","4.28","34","0","0","0","1","2","3","54.2","239","64","35","26","5","16","1","3","8","0","36","sa392099"
"Scott Mueller","- - -","23","3","0","4.29","23","0","0","0","2","3","1","42.0","183","42","22","20","2","15","1","5","4","0","37","sa390342"
"Curtis Petersen","Marlins (A-)","19","3","5","4.29","15","15","0","0","0","0","0","63.0","287","61","41","30","3","31","0","4","4","2","50","sa454518"
"Nestor de Leon","Yankees (R)","20","3","0","4.29","13","0","0","0","0","1","1","21.0","98","17","15","10","3","13","1","3","6","0","23","sa505547"
"Pat Currin","- - -","25","3","3","4.29","41","0","0","0","1","2","5","63.0","288","70","36","30","6","22","0","6","3","1","50","sa328165"
"Chase Ware","- - -","21","2","2","4.29","15","2","0","0","1","0","3","50.1","210","50","26","24","5","11","0","1","3","1","36","sa504208"
"David Patton","- - -","25","1","2","4.30","8","4","0","0","0","0","1","14.2","64","12","10","7","2","8","0","0","1","0","10","7503"
"Graham Miller","Dodgers (R)","22","1","0","4.30","9","0","0","0","0","0","1","14.2","65","10","8","7","0","11","0","5","5","0","14","sa504225"
"Kevan Hess","Tigers (A-)","21","2","0","4.30","20","1","0","0","0","0","1","44.0","203","50","21","21","0","19","0","1","6","0","35","sa501706"
"Juan Delgadillo","Mexican (AAA)","26","4","5","4.30","17","17","1","1","0","0","0","96.1","426","109","51","46","11","33","5","10","5","1","60","sa509260"
"Edgar Huerta","Mexican (AAA)","29","7","1","4.30","41","8","0","0","0","0","10","67.0","275","60","34","32","10","27","2","3","2","0","53","sa209834"
"Adam Bright","Rockies (AA)","24","1","2","4.30","36","0","0","0","1","2","7","37.2","166","35","18","18","3","23","2","1","3","0","31","sa226202"
"Eleazar Mora","Mexican (AAA)","37","4","8","4.30","22","12","1","0","0","1","1","75.1","323","81","44","36","6","18","0","11","2","0","28","sa185158"
"Mario Santiago","Royals (A+)","24","6","13","4.30","25","24","1","0","0","0","0","136.0","584","159","79","65","8","34","4","7","8","0","97","sa295159"
"Alexander Morales","- - -","19","6","2","4.30","14","10","0","0","0","0","0","60.2","262","62","34","29","5","20","0","4","9","0","60","sa503001"
"Ryan Kelly","Pirates (A)","21","3","2","4.30","30","0","0","0","6","4","1","69.0","307","83","46","33","8","9","0","7","9","0","67","4858"
"Zachary Rosenbaum","Mets (R)","22","1","3","4.30","14","0","0","0","0","1","0","23.0","110","25","14","11","1","8","0","6","7","0","18","sa454909"
"Eric Federico","Rockies (A-)","21","4","3","4.30","25","0","0","0","0","3","4","46.0","196","47","25","22","4","12","1","3","2","0","35","sa502904"
"Jason Navarro","- - -","33","5","3","4.30","9","8","0","0","0","1","0","46.0","200","48","23","22","2","18","1","3","1","1","25","sa3000036"
"Rodrigo Lopez","Phillies (AAA)","33","7","5","4.31","18","18","1","0","0","0","0","100.1","427","122","57","48","9","14","0","2","2","1","71","150"
"Orlando Tovar","Mets (R)","21","1","5","4.31","12","9","0","0","0","0","0","54.1","226","48","30","26","1","15","0","5","4","1","40","sa503886"
"Adian Kummet","Reds (R)","22","1","2","4.31","19","1","0","0","3","2","3","31.1","140","36","19","15","0","10","0","1","6","1","25","sa502717"
"Moises Tamarez","Dodgers (R)","16","1","0","4.31","13","3","0","0","0","0","0","31.1","141","31","16","15","1","13","2","7","4","0","10","sa506963"
"Manuel Al Flores","Mexican (AAA)","23","7","8","4.31","22","16","0","0","0","0","1","102.1","456","138","54","49","7","31","1","5","0","0","31","sa508195"
"Sean Watson","- - -","23","4","5","4.31","50","0","0","0","8","4","4","71.0","318","58","35","34","7","46","5","6","3","0","66","sa326526"
"Jesus Adrian Castillo","Dodgers (AA)","25","7","9","4.31","29","27","0","0","0","0","0","150.1","639","151","74","72","10","56","1","8","5","2","89","sa287103"
"Dan Serafini","Mexican (AAA)","35","3","3","4.31","10","9","0","0","0","0","0","48.0","214","64","30","23","6","16","0","1","2","0","22","1812"
"Ryan Rowland-Smith","Mariners (AAA)","26","5","3","4.31","10","10","0","0","0","0","0","56.1","238","61","28","27","5","10","0","3","1","1","38","3245"
"Mike Colla","Pirates (A+)","22","6","3","4.31","37","0","0","0","0","1","6","64.2","282","70","31","31","7","19","1","1","2","0","52","sa454777"
"Tomas Solis","Mexican (AAA)","26","5","2","4.32","18","15","0","0","0","1","0","81.1","339","80","41","39","7","25","1","1","3","0","36","sa508197"
"William Fransua","Cubs (R)","17","0","0","4.32","9","1","0","0","0","0","0","16.2","74","10","10","8","0","10","0","3","1","0","14","sa3001041"
"Michael Davitt","Angels (A)","22","1","0","4.32","3","3","0","0","0","0","0","16.2","70","18","8","8","0","7","0","1","3","0","17","sa328439"
"Sam Strickland","Blue Jays (R)","22","1","5","4.32","11","11","0","0","0","0","0","41.2","191","43","30","20","2","23","0","3","2","0","29","sa502175"
"Nelson Hiraldo","Mexican (AAA)","25","4","6","4.32","19","19","1","0","0","0","0","108.1","491","126","59","52","9","46","1","10","10","0","69","sa244128"
"Victor Santos","Mexican (AAA)","32","8","6","4.32","23","13","1","0","0","1","2","91.2","393","100","51","44","8","31","3","1","10","0","44","446"
"Jorge Almanzar","Orioles (R)","22","1","3","4.32","9","6","0","0","0","0","0","33.1","153","37","20","16","2","20","0","2","4","0","30","sa396272"
"Guido Fonseca","Indians (A-)","23","1","2","4.32","22","0","0","0","5","1","8","33.1","138","26","22","16","1","13","0","2","2","0","20","sa455064"
"Jose Barajas","Orioles (A-)","21","3","3","4.32","21","0","0","0","1","1","1","33.1","147","30","23","16","0","16","1","2","5","1","26","sa455494"
"Keurin Feliz","Giants (R)","18","6","4","4.32","15","13","0","0","0","0","1","66.2","285","66","43","32","4","20","0","6","11","0","40","sa507003"
"Dave McKae","Red Sox (A+)","27","2","6","4.32","20","16","0","0","0","0","0","85.1","371","95","49","41","6","18","1","5","6","0","64","sa294511"
"Julian Figueroa","Mexican (AAA)","22","2","4","4.33","47","0","0","0","4","1","6","52.0","226","62","26","25","3","13","3","2","2","0","31","sa509396"
"Moises Colorado","Cardinals (R)","19","3","3","4.33","18","6","0","0","0","0","2","43.2","200","45","25","21","2","27","0","2","6","1","45","sa504722"
"Jose Valdez","Giants (A-)","20","3","3","4.33","16","5","0","0","0","0","1","35.1","150","24","20","17","2","18","0","4","8","1","36","sa329099"
"Ryan Chaffee","Angels (A)","21","8","8","4.33","23","23","0","0","0","0","0","116.1","496","84","63","56","6","65","0","16","16","3","121","sa454506"
"Dan Cortes","- - -","22","7","11","4.33","26","25","0","0","0","0","0","135.0","604","128","76","65","7","85","1","5","12","0","112","4027"
"Leonardo Munoz","- - -","34","0","1","4.33","39","0","0","0","0","1","11","27.0","120","31","16","13","1","12","0","1","1","0","11","sa185656"
"Victor Larez","Tigers (A)","22","5","10","4.33","37","3","0","0","3","1","5","108.0","448","107","59","52","8","24","0","4","3","1","81","sa455798"
"Ryan Palsha","Orioles (R)","19","2","1","4.33","11","0","0","0","3","2","1","27.0","112","27","14","13","1","6","0","0","2","0","40","sa501904"
"John Hudgins","- - -","27","1","3","4.33","39","1","0","0","2","1","9","54.0","237","41","29","26","4","34","2","4","4","0","46","sa226488"
"Santo Luis","White Sox (A+)","25","5","4","4.34","47","0","0","0","14","9","1","56.0","243","50","34","27","11","23","0","0","7","2","79","sa328896"
"Bryan Paukovits","Royals (R)","22","4","3","4.34","13","12","0","0","0","0","0","56.0","249","67","28","27","6","18","0","1","6","0","57","sa389310"
"Oliver Drake","Orioles (A)","22","8","9","4.34","25","24","0","0","0","0","0","130.2","556","138","72","63","6","42","1","4","9","1","104","8823"
"Eric Gonzalez","- - -","22","4","2","4.34","51","1","0","0","0","2","8","85.0","353","87","43","41","8","21","1","1","2","0","76","sa454861"
"Pat Overholt","- - -","25","1","1","4.34","49","0","0","0","0","0","8","66.1","294","65","35","32","10","43","2","2","2","1","49","sa294769"
"Javier Berroa","Nationals (R)","21","0","1","4.34","22","0","0","0","2","2","0","29.0","133","27","21","14","3","17","0","4","6","0","22","sa507045"
"David Huff","Indians (AAA)","24","5","1","4.35","7","7","0","0","0","0","0","39.1","163","35","19","19","5","16","0","0","1","0","32","4257"
"Eammon Portice","Red Sox (A+)","24","8","8","4.35","25","25","0","0","0","0","0","128.1","543","128","67","62","12","36","0","4","9","0","141","sa390191"
"Jeff Samardzija","Cubs (AAA)","24","6","6","4.35","18","17","1","0","0","0","0","89.0","384","98","46","43","12","27","1","3","3","0","71","3254"
"Nelson Pereira","Pirates (A-)","20","4","5","4.35","15","5","0","0","0","0","0","49.2","215","41","30","24","4","28","0","1","6","0","56","sa455993"
"Guillermo Carrillo","- - -","25","4","3","4.35","38","0","0","0","0","4","7","49.2","219","55","33","24","7","21","2","0","2","0","23","sa508205"
"James Leverton","Cubs (A+)","23","9","11","4.35","26","25","0","0","0","0","0","122.0","528","115","71","59","14","61","3","5","6","1","75","sa454983"
"Will Ohman","- - -","31","0","0","4.35","11","2","0","0","0","0","1","10.1","42","8","5","5","1","4","0","0","0","0","11","296"
"Randall Delgado","Braves (A)","19","5","10","4.35","25","25","1","0","0","0","0","124.0","542","123","70","60","9","49","0","6","7","2","141","5985"
"Mike Watt","- - -","20","7","4","4.35","32","19","0","0","0","1","2","124.0","538","125","69","60","7","46","1","9","7","0","87","sa390349"
"Matt Swynenberg","- - -","20","2","3","4.35","11","9","0","0","0","0","0","41.1","191","46","21","20","1","22","1","1","2","0","35","sa502344"
"Riquy Pena","Royals (A)","24","2","2","4.35","25","0","0","0","0","1","2","41.1","183","27","29","20","1","33","2","1","12","1","32","sa291528"
"Bartolome Fortunato","Mexican (AAA)","34","1","1","4.35","8","0","0","0","0","2","2","10.1","45","13","5","5","0","4","0","0","2","0","7","2213"
