"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Jose Brazoban","Royals (R)","18","30.1",".275","1.54","11.0 %","54.0 %","35.0 %","31.4 %","5.7 %","41.4 %","37.5 %","21.2 %","13.7 %","52","152","204","sa549203"
"Andres Feliz","Astros (R)","20","26.1",".319","0.80","6.0 %","41.8 %","52.2 %","14.3 %","5.7 %","38.9 %","33.3 %","27.8 %","25.6 %","103","139","242","sa549222"
"Travis Blankenship","Astros (A-)","23","30.0",".253","0.91","19.3 %","38.6 %","42.2 %","28.6 %","5.7 %","36.0 %","22.5 %","41.6 %","29.6 %","41","175","216","sa549300"
"Greg Wilborn","- - -","24","108.1",".357","0.94","15.2 %","41.1 %","43.6 %","22.8 %","5.7 %","36.7 %","24.9 %","38.4 %","29.0 %","316","685","1001","sa502032"
"Matt Ridings","Royals (R)","23","66.2",".299","0.81","18.9 %","36.2 %","44.9 %","22.7 %","5.7 %","41.8 %","20.9 %","37.4 %","31.4 %","60","392","452","sa502136"
"Angel De Jesus","Cardinals (A)","22","64.0",".367","1.06","14.6 %","43.9 %","41.5 %","22.7 %","5.7 %","46.6 %","23.3 %","30.1 %","25.6 %","151","380","531","sa503026"
"Wade LeBlanc","Padres (AAA)","26","106.2",".317","0.90","14.1 %","40.7 %","45.2 %","13.5 %","5.7 %","43.3 %","28.8 %","27.9 %","9.3 %","586","1043","1629","5221"
"Brian Omogrosso","- - -","27","65.1",".318","1.57","20.5 %","48.5 %","31.0 %","18.9 %","5.7 %","34.3 %","26.5 %","39.2 %","11.0 %","389","657","1046","1353"
"Jumbo Diaz","- - -","27","44.2",".315","0.74","21.4 %","33.3 %","45.3 %","26.4 %","5.7 %","34.4 %","28.0 %","37.6 %","18.9 %","198","388","586","3397"
"Luis Marte","- - -","24","56.1",".232","0.96","17.5 %","40.5 %","42.1 %","22.6 %","5.7 %","50.0 %","21.1 %","28.9 %","31.4 %","128","388","516","8651"
"Zach Phillips","- - -","24","58.1",".321","1.81","17.2 %","53.3 %","29.4 %","17.0 %","5.7 %","43.6 %","22.0 %","34.4 %","5.9 %","372","597","969","99"
"Jason Rice","Red Sox (AAA)","25","85.1",".306","0.72","21.6 %","32.8 %","45.7 %","22.6 %","5.7 %","45.4 %","24.8 %","29.8 %","11.2 %","564","874","1438","sa291767"
"David Bromberg","- - -","23","42.0",".371","0.91","27.3 %","34.5 %","38.1 %","26.4 %","5.7 %","44.1 %","30.1 %","25.9 %","18.9 %","144","280","424","sa326256"
"J.D. Reichenbach","- - -","23","110.2",".307","1.65","15.4 %","52.7 %","31.9 %","17.0 %","5.7 %","42.9 %","24.6 %","32.6 %","24.4 %","188","617","805","sa328119"
"Jose Cabrera","Mexican (AAA)","39","49.0",".296","1.02","20.1 %","40.3 %","39.6 %","30.2 %","5.7 %","40.0 %","26.2 %","33.8 %","12.3 %","274","489","763","sa574089"
"Will West","Brewers (R)","18","38.1",".393","1.06","8.4 %","47.1 %","44.5 %","9.4 %","5.7 %","51.2 %","22.4 %","26.4 %","28.1 %","52","254","306","sa600697"
"Taijuan Walker","Mariners (A)","18","96.2",".289","1.69","15.5 %","53.1 %","31.4 %","29.6 %","5.6 %","45.0 %","24.0 %","31.0 %","32.9 %","171","573","744","11836"
"Michael Dubee","- - -","25","69.0",".346","1.45","19.8 %","47.5 %","32.7 %","21.1 %","5.6 %","50.5 %","19.8 %","29.7 %","12.6 %","316","566","882","sa328048"
"David Mixon","- - -","26","71.1",".298","1.06","18.7 %","41.8 %","39.6 %","23.6 %","5.6 %","49.8 %","28.0 %","22.3 %","20.7 %","153","493","646","sa390259"
"Miguel De Los Santos","- - -","22","94.2",".346","0.56","17.7 %","29.6 %","52.7 %","27.1 %","5.6 %","38.9 %","27.0 %","34.1 %","30.4 %","323","768","1091","sa393252"
"Aaron Kurcz","Cubs (A+)","20","82.1",".296","0.64","15.8 %","33.0 %","51.2 %","19.6 %","5.6 %","37.9 %","30.4 %","31.8 %","33.2 %","165","494","659","sa549903"
"Austin Ross","- - -","22","133.0",".322","1.00","12.3 %","43.9 %","43.9 %","18.4 %","5.6 %","41.0 %","28.8 %","30.2 %","24.6 %","227","783","1010","sa553380"
"Roy Corcoran","- - -","31","38.1",".387","2.00","18.2 %","54.5 %","27.3 %","11.1 %","5.6 %","32.6 %","29.0 %","38.4 %","6.4 %","237","390","627","1780"
"Anthony Varvaro","Braves (AAA)","26","59.0",".250","1.02","14.2 %","43.3 %","42.5 %","11.1 %","5.6 %","40.9 %","25.6 %","33.6 %","9.5 %","389","619","1008","2385"
"Zach McAllister","Indians (AAA)","23","154.2",".308","0.89","19.4 %","38.1 %","42.6 %","19.2 %","5.6 %","42.8 %","23.5 %","33.7 %","9.5 %","785","1563","2348","2895"
"Ross Ohlendorf","- - -","28","37.0",".279","0.93","11.1 %","42.7 %","46.2 %","14.8 %","5.6 %","50.8 %","22.6 %","26.6 %","9.2 %","171","306","477","8268"
"Chris Volstad","Marlins (AAA)","24","18.1",".339","1.56","17.9 %","50.0 %","32.1 %","0.0 %","5.6 %","42.1 %","29.8 %","28.1 %","9.4 %","103","184","287","9901"
"Joel Vargas","Mexican (AAA)","37","120.0",".317","1.06","16.7 %","42.9 %","40.4 %","19.8 %","5.6 %","45.4 %","22.2 %","32.4 %","6.7 %","641","1270","1911","sa185597"
"Salvador Valdez","- - -","28","30.2",".391","1.47","14.4 %","51.0 %","34.6 %","16.7 %","5.6 %","43.9 %","27.1 %","29.0 %","7.2 %","222","320","542","sa262058"
"Stephen Head","- - -","27","15.0",".391","0.83","26.7 %","33.3 %","40.0 %","16.7 %","5.6 %","31.9 %","25.5 %","42.6 %","20.0 %","39","86","125","sa294361"
"Mike Marbry","Rockies (A+)","26","64.2",".305","0.74","9.8 %","38.5 %","51.7 %","20.0 %","5.6 %","40.8 %","27.9 %","31.3 %","34.7 %","95","381","476","sa331348"
"Guillaume Leduc","- - -","23","37.0",".321","1.72","24.0 %","48.1 %","27.9 %","11.1 %","5.6 %","53.3 %","23.4 %","23.4 %","18.8 %","73","203","276","sa389838"
"Dan Klein","- - -","22","32.1",".266","1.03","8.8 %","46.3 %","45.0 %","25.0 %","5.6 %","48.2 %","19.8 %","32.1 %","34.2 %","50","216","266","sa392156"
"Gabriel Zavala","Mets (A)","24","44.0",".286","0.80","17.8 %","36.4 %","45.8 %","14.8 %","5.6 %","41.1 %","31.0 %","27.9 %","23.7 %","133","239","372","sa392374"
"Richard Castillo","- - -","21","103.2",".359","0.93","23.3 %","36.9 %","39.7 %","18.3 %","5.6 %","41.5 %","24.1 %","34.5 %","14.5 %","417","837","1254","sa454225"
"Tyler Sample","Royals (A+)","22","130.1",".316","0.85","13.5 %","39.7 %","46.8 %","15.7 %","5.6 %","44.6 %","22.4 %","33.0 %","22.2 %","280","711","991","sa454449"
"Brett Lorin","Pirates (A+)","24","117.1",".274","1.30","13.9 %","48.7 %","37.4 %","11.1 %","5.6 %","46.9 %","23.3 %","29.8 %","25.9 %","109","666","775","sa454589"
"Gary Cuevas","- - -","23","22.2",".283","1.83","13.6 %","55.9 %","30.5 %","22.2 %","5.6 %","58.3 %","18.3 %","23.3 %","26.4 %","108","142","250","sa456377"
"Tyler Blandford","Mariners (A)","23","21.1",".435","0.58","19.7 %","29.6 %","50.7 %","22.2 %","5.6 %","29.6 %","23.9 %","46.5 %","24.8 %","81","141","222","sa501450"
"J.R. Ballinger","- - -","23","65.1",".344","1.40","17.2 %","48.3 %","34.4 %","22.2 %","5.6 %","48.8 %","21.4 %","29.8 %","20.4 %","139","375","514","sa501649"
"Adam Champion","- - -","23","47.2",".303","1.41","14.5 %","50.0 %","35.5 %","7.4 %","5.6 %","29.7 %","33.6 %","36.8 %","24.2 %","71","255","326","sa502140"
"Jordan Whatcott","Phillies (A+)","26","63.0",".310","1.89","14.3 %","56.0 %","29.7 %","9.3 %","5.6 %","45.8 %","16.8 %","37.4 %","23.9 %","89","330","419","sa502742"
"Rony Acevedo","- - -","22","27.0",".342","0.94","11.4 %","43.0 %","45.6 %","22.2 %","5.6 %","44.6 %","19.3 %","36.1 %","28.8 %","64","158","222","sa502985"
"Nick Avila","Tigers (A-)","22","27.2",".229","0.94","13.6 %","42.0 %","44.4 %","16.7 %","5.6 %","48.8 %","22.6 %","28.6 %","25.6 %","36","140","176","sa503415"
"Angelo Velasquez","Royals (R)","19","10.0",".500","0.78","15.8 %","36.8 %","47.4 %","16.7 %","5.6 %","43.6 %","41.0 %","15.4 %","19.8 %","23","63","86","sa506371"
"Antonio Garzon","Mexican (AAA)","26","22.1",".369","1.94","17.2 %","54.7 %","28.1 %","27.8 %","5.6 %","51.5 %","24.2 %","24.2 %","12.6 %","132","209","341","sa509479"
"Dennis O'Grady","- - -","22","58.2",".330","1.76","19.5 %","51.4 %","29.2 %","11.1 %","5.6 %","49.0 %","25.3 %","25.8 %","22.4 %","98","335","433","sa546796"
"Abdiel Velasquez","Dodgers (R)","18","46.2",".336","1.30","13.9 %","48.6 %","37.5 %","25.9 %","5.6 %","49.4 %","29.9 %","20.8 %","24.1 %","89","276","365","sa548098"
"Austin Fleet","- - -","24","83.2",".308","1.32","18.7 %","46.3 %","35.0 %","21.1 %","5.6 %","40.5 %","24.9 %","34.6 %","19.0 %","173","475","648","sa549259"
"Dustin Fitzgerald","Cubs (A-)","21","31.0",".281","3.28","10.5 %","68.6 %","20.9 %","38.9 %","5.6 %","37.0 %","25.0 %","38.0 %","26.4 %","104","173","277","sa549442"
"Jeremy Erben","Diamondbacks (A)","23","55.0",".268","0.61","15.3 %","32.1 %","52.6 %","25.0 %","5.6 %","41.8 %","27.0 %","31.2 %","37.4 %","95","344","439","sa549522"
"Rye Davis","- - -","22","27.0",".213","0.83","10.8 %","40.5 %","48.6 %","27.8 %","5.6 %","40.3 %","27.3 %","32.5 %","28.0 %","52","155","207","sa549978"
"Ryan Kiel","- - -","24","30.0",".333","1.06","15.9 %","43.2 %","40.9 %","19.4 %","5.6 %","51.7 %","18.7 %","29.7 %","28.5 %","64","182","246","sa550059"
"Matt Schuld","- - -","23","111.0",".324","1.11","16.9 %","43.7 %","39.3 %","18.8 %","5.6 %","48.1 %","23.3 %","28.6 %","20.9 %","242","693","935","sa550570"
"Dennys Montero","Rangers (R)","21","27.0",".175","1.06","2.6 %","50.0 %","47.4 %","19.4 %","5.6 %","51.2 %","19.5 %","29.3 %","17.7 %","53","128","181","sa551973"
"Madison Boer","- - -","21","25.1",".429","1.39","23.2 %","44.6 %","32.1 %","22.2 %","5.6 %","32.8 %","29.3 %","37.9 %","51.0 %","14","190","204","sa580423"
"Brohiglyn Rivero","Rays (R)","18","20.1",".250","1.56","28.1 %","43.8 %","28.1 %","22.2 %","5.6 %","37.7 %","31.9 %","30.4 %","11.2 %","103","94","197","sa596221"
"Alexander Gutierrez","Pirates (R)","18","31.1",".269","1.58","14.7 %","52.3 %","33.0 %","25.0 %","5.6 %","43.6 %","23.6 %","32.7 %","10.8 %","142","144","286","sa596318"
"Jose Heredia","Reds (R)","19","11.2",".257","0.39","26.5 %","20.6 %","52.9 %","11.1 %","5.6 %","44.4 %","27.8 %","27.8 %","11.0 %","97","57","154","sa596711"
"Michael Blake","Diamondbacks (A-)","20","26.1",".404","1.33","17.6 %","47.1 %","35.3 %","11.1 %","5.6 %","30.2 %","20.8 %","49.1 %","35.2 %","97","196","293","sa598269"
"Benjamin Grisz","Nationals (A-)","21","20.0",".172","1.72","10.9 %","56.4 %","32.7 %","5.6 %","5.6 %","47.5 %","30.5 %","22.0 %","24.8 %","24","93","117","sa598549"
"Heath Wyatt","Cardinals (R)","22","25.0",".333","2.06","9.8 %","60.7 %","29.5 %","11.1 %","5.6 %","37.5 %","23.4 %","39.1 %","42.8 %","38","156","194","sa599387"
"Jose Martinez","Cubs (R)","17","15.0",".333","1.22","14.9 %","46.8 %","38.3 %","22.2 %","5.6 %","42.9 %","32.7 %","24.5 %","28.3 %","18","88","106","sa599581"
"Jimmy Moran","- - -","21","23.0",".391","2.06","15.4 %","56.9 %","27.7 %","16.7 %","5.6 %","47.7 %","10.8 %","41.5 %","23.9 %","65","153","218","sa599716"
"Min-Sih Chen","Mariners (R)","21","53.1",".335","1.04","14.0 %","43.9 %","42.1 %","15.3 %","5.6 %","47.2 %","25.0 %","27.8 %","20.1 %","126","302","428","sa599915"
"Luis Dela Cruz","Phillies (R)","20","7.1",".269","0.44","3.7 %","29.6 %","66.7 %","27.8 %","5.6 %","32.1 %","32.1 %","35.7 %","4.1 %","38","36","74","sa602326"
"Juan Jaquez","White Sox (R)","21","17.0",".296","1.50","13.5 %","51.9 %","34.6 %","22.2 %","5.6 %","49.1 %","21.8 %","29.1 %","16.3 %","38","91","129","sa602922"
"Amalio Reyes","- - -","20","14.0",".256","1.11","13.6 %","45.5 %","40.9 %","44.4 %","5.6 %","50.0 %","20.5 %","29.6 %","25.4 %","46","80","126","sa605679"
"Josh A. Smith","Reds (A)","23","142.1",".309","0.63","18.5 %","31.5 %","50.0 %","21.5 %","5.5 %","42.6 %","28.0 %","29.4 %","35.6 %","175","885","1060","10946"
"Tommy Milone","Nationals (AAA)","24","148.1",".315","1.01","20.0 %","40.2 %","39.8 %","22.7 %","5.5 %","47.0 %","25.4 %","27.6 %","12.1 %","685","1439","2124","7608"
"Garrett Gould","Dodgers (A)","19","123.2",".263","1.07","15.3 %","43.8 %","41.0 %","21.4 %","5.5 %","43.1 %","25.6 %","31.3 %","29.2 %","170","694","864","sa500824"
"Dan Jurik","- - -","24","78.0",".312","0.84","14.5 %","39.1 %","46.4 %","18.3 %","5.5 %","37.5 %","25.1 %","37.5 %","25.8 %","137","436","573","sa549739"
"Steven Upchurch","White Sox (A)","21","89.2",".340","1.52","18.8 %","48.9 %","32.3 %","8.8 %","5.5 %","60.1 %","19.5 %","20.5 %","24.8 %","140","510","650","sa455194"
"Jack Egbert","- - -","28","68.2",".305","1.63","13.5 %","53.6 %","32.9 %","11.0 %","5.5 %","45.7 %","24.8 %","29.6 %","12.3 %","225","497","722","7487"
"Kevin Slowey","- - -","27","50.0",".308","0.71","20.4 %","33.1 %","46.5 %","27.4 %","5.5 %","42.9 %","18.4 %","38.7 %","9.5 %","179","482","661","9918"
"Alan Guerrero","Mexican (AAA)","23","60.0",".345","0.88","18.5 %","38.1 %","43.5 %","24.7 %","5.5 %","42.1 %","30.1 %","27.8 %","15.0 %","350","662","1012","sa508084"
"Juan Perez","Rockies (A)","22","61.0",".363","1.08","19.1 %","42.0 %","38.8 %","13.7 %","5.5 %","42.3 %","21.1 %","36.6 %","29.2 %","109","370","479","sa549393"
"Eric Fornataro","Cardinals (A+)","23","144.2",".318","1.82","18.3 %","52.7 %","29.0 %","16.4 %","5.5 %","40.8 %","22.8 %","36.4 %","27.1 %","244","811","1055","7042"
"James Paxton","- - -","22","95.0",".335","1.82","22.5 %","50.0 %","27.5 %","10.9 %","5.5 %","35.7 %","23.8 %","40.5 %","26.1 %","369","726","1095","11828"
"Sean Henn","Blue Jays (AAA)","30","61.1",".304","1.56","16.6 %","50.9 %","32.5 %","20.0 %","5.5 %","37.9 %","24.1 %","37.9 %","9.6 %","391","653","1044","2147"
"Brad Peacock","- - -","23","146.2",".260","0.79","14.2 %","38.0 %","47.8 %","18.8 %","5.5 %","39.5 %","25.9 %","34.7 %","15.2 %","726","1349","2075","5401"
"Juan Nicasio","Rockies (AA)","24","56.2",".315","1.04","19.4 %","41.0 %","39.6 %","36.4 %","5.5 %","37.2 %","19.3 %","43.5 %","12.1 %","264","570","834","7731"
"Ivan Cordova","- - -","27","48.1",".361","1.60","16.9 %","51.2 %","32.0 %","20.0 %","5.5 %","49.4 %","23.9 %","26.7 %","8.5 %","302","460","762","sa3000364"
"Todd Privett","Padres (A)","25","45.0",".364","1.24","16.3 %","46.3 %","37.4 %","12.7 %","5.5 %","54.8 %","19.8 %","25.5 %","31.4 %","70","299","369","sa327800"
"Benino Pruneda","Braves (AA)","22","64.1",".311","1.38","17.1 %","48.1 %","34.8 %","14.5 %","5.5 %","32.2 %","25.2 %","42.7 %","12.0 %","479","689","1168","sa401631"
"Swen Huijer","Red Sox (A-)","20","40.2",".261","0.67","15.6 %","33.9 %","50.5 %","32.7 %","5.5 %","43.9 %","21.9 %","34.2 %","26.9 %","86","219","305","sa456136"
"Brandon Sisk","- - -","25","60.2",".232","1.15","20.8 %","42.3 %","36.9 %","18.2 %","5.5 %","32.7 %","28.9 %","38.4 %","9.8 %","355","636","991","sa458869"
"Jimmy Reyes","- - -","22","51.2",".338","1.24","14.0 %","47.6 %","38.5 %","10.9 %","5.5 %","35.3 %","30.0 %","34.7 %","37.7 %","36","309","345","sa526353"
"Josh Bowman","Athletics (A)","22","154.2",".282","1.55","12.7 %","53.1 %","34.2 %","27.3 %","5.5 %","42.7 %","21.4 %","35.9 %","22.3 %","216","809","1025","sa548477"
"Neil Holland","- - -","22","53.2",".255","1.29","16.6 %","47.0 %","36.4 %","27.3 %","5.5 %","49.0 %","25.8 %","25.2 %","28.5 %","55","286","341","sa548553"
"Rhiner Cruz","- - -","24","71.2",".249","0.72","15.1 %","35.5 %","49.5 %","23.9 %","5.4 %","32.6 %","29.0 %","38.3 %","23.9 %","248","454","702","711"
"Steve Smith","Dodgers (A+)","25","69.1",".297","0.99","12.0 %","43.8 %","44.2 %","18.5 %","5.4 %","41.1 %","28.0 %","30.8 %","27.8 %","125","393","518","sa456605"
"Anthony Ferrara","Cardinals (A)","21","127.2",".262","1.26","17.5 %","46.0 %","36.4 %","15.5 %","5.4 %","43.7 %","24.7 %","31.6 %","23.5 %","261","675","936","sa454787"
"Kyle McPherson","- - -","23","161.0",".273","0.84","18.0 %","37.5 %","44.5 %","26.1 %","5.4 %","41.5 %","24.3 %","34.3 %","20.7 %","323","1095","1418","5009"
"David Buchanan","- - -","22","157.1",".294","1.18","16.2 %","45.3 %","38.5 %","20.5 %","5.4 %","50.6 %","20.1 %","29.3 %","26.2 %","213","835","1048","11176"
"Daniel Moskos","Pirates (AAA)","25","42.0",".284","1.81","18.1 %","52.8 %","29.1 %","29.7 %","5.4 %","43.0 %","27.4 %","29.6 %","11.0 %","235","395","630","2858"
"Brett Marshall","Yankees (A+)","21","140.1",".328","1.96","18.2 %","54.2 %","27.6 %","13.5 %","5.4 %","48.8 %","25.2 %","26.0 %","28.8 %","227","773","1000","5364"
"Johan Yan","- - -","22","68.0",".265","3.38","8.5 %","70.6 %","20.9 %","18.9 %","5.4 %","43.5 %","21.2 %","35.3 %","18.1 %","222","537","759","sa328938"
"Barret Loux","Rangers (A+)","22","109.0",".340","1.27","13.1 %","48.6 %","38.3 %","22.5 %","5.4 %","40.1 %","25.8 %","34.1 %","37.5 %","177","692","869","sa392162"
"Jeremiah Bayer","Red Sox (A+)","25","91.0",".299","2.34","7.8 %","64.6 %","27.6 %","12.2 %","5.4 %","54.0 %","24.1 %","21.9 %","27.4 %","163","502","665","sa502702"
"Enrique Rosario","Mariners (R)","20","31.1",".169","0.89","12.5 %","41.3 %","46.3 %","32.4 %","5.4 %","34.1 %","22.4 %","43.5 %","29.3 %","65","167","232","sa506633"
"Matt Hauser","- - -","23","63.2",".299","0.85","14.4 %","39.4 %","46.3 %","13.5 %","5.4 %","41.1 %","25.6 %","33.3 %","34.4 %","127","405","532","sa548391"
"Alex Rivers","- - -","22","48.2",".319","2.00","16.5 %","55.6 %","27.8 %","10.8 %","5.4 %","42.9 %","28.6 %","28.6 %","36.4 %","49","294","343","sa550091"
"Will Roberts","Indians (A-)","20","41.1",".287","1.49","21.4 %","47.0 %","31.6 %","29.7 %","5.4 %","43.9 %","17.1 %","39.0 %","27.5 %","33","211","244","sa577696"
"Oscar Armenta","Rays (R)","17","52.0",".280","0.69","5.3 %","38.6 %","56.1 %","23.0 %","5.4 %","31.9 %","39.3 %","28.9 %","37.4 %","56","294","350","sa597263"
"Mario Fernandez","Rays (R)","17","37.0",".246","1.70","16.0 %","52.9 %","31.1 %","21.6 %","5.4 %","50.8 %","24.2 %","25.0 %","23.2 %","61","193","254","sa597420"
"Matt Tomshaw","- - -","22","42.0",".267","2.05","14.4 %","57.6 %","28.0 %","24.3 %","5.4 %","41.9 %","19.1 %","39.0 %","25.6 %","34","220","254","sa598974"
"Justin Grimm","- - -","22","140.2",".302","1.49","17.6 %","49.4 %","33.1 %","13.1 %","5.4 %","43.9 %","23.5 %","32.6 %","29.1 %","231","806","1037","11720"
"Shawn Tolleson","- - -","23","69.0",".338","1.14","16.1 %","44.8 %","39.2 %","7.1 %","5.4 %","32.9 %","28.9 %","38.3 %","23.5 %","271","632","903","10481"
"Zach Stewart","- - -","24","100.2",".346","1.27","19.9 %","44.8 %","35.3 %","12.5 %","5.4 %","42.6 %","23.8 %","33.6 %","21.9 %","198","647","845","7397"
"Willy Lebron","- - -","32","65.2",".310","1.46","16.9 %","49.4 %","33.7 %","19.6 %","5.4 %","48.0 %","20.5 %","31.6 %","13.2 %","386","669","1055","sa288450"
"Nelvin Fuentes","Twins (A)","22","38.1",".260","0.63","11.7 %","34.0 %","54.4 %","32.1 %","5.4 %","45.8 %","26.2 %","28.0 %","40.4 %","50","237","287","sa392078"
"Kevin Rhoderick","- - -","22","71.1",".241","1.59","12.7 %","53.6 %","33.7 %","19.6 %","5.4 %","49.7 %","20.3 %","29.9 %","14.4 %","424","645","1069","sa392095"
"Tyler Tufts","- - -","24","62.1",".356","1.77","20.1 %","51.0 %","28.9 %","23.2 %","5.4 %","35.0 %","22.3 %","42.6 %","12.5 %","251","622","873","sa455353"
"Luis De La Cruz","Padres (A-)","22","48.1",".268","0.95","19.9 %","39.0 %","41.2 %","21.4 %","5.4 %","50.4 %","20.6 %","29.1 %","34.3 %","98","275","373","sa503010"
"Luis Fernando Vazquez","Mexican (AAA)","30","49.1",".254","0.98","17.8 %","40.7 %","41.5 %","28.6 %","5.4 %","50.4 %","22.7 %","27.0 %","10.9 %","298","509","807","sa508695"
"Ben Graham","Nationals (A)","23","46.1",".289","1.14","15.5 %","45.1 %","39.4 %","19.6 %","5.4 %","49.4 %","19.5 %","31.2 %","24.3 %","65","256","321","sa549587"
"Zeke Spruill","- - -","21","174.2",".263","1.38","15.7 %","48.9 %","35.4 %","16.6 %","5.3 %","44.5 %","24.9 %","30.6 %","17.9 %","383","1100","1483","3873"
"Clay Zavada","Diamondbacks (AA)","27","60.1",".330","1.04","16.8 %","42.4 %","40.8 %","17.3 %","5.3 %","45.9 %","21.7 %","32.5 %","9.9 %","366","628","994","8577"
"Vidal Nuno","- - -","23","65.0",".281","0.88","14.5 %","40.0 %","45.5 %","29.3 %","5.3 %","40.4 %","23.4 %","36.3 %","37.6 %","31","371","402","9674"
"Mike Jefferson","Pirates (A-)","21","43.2",".256","0.59","9.2 %","33.6 %","57.3 %","24.0 %","5.3 %","48.1 %","24.8 %","27.1 %","26.9 %","69","236","305","sa550276"
"Nick Kingham","Pirates (A-)","19","71.0",".272","1.04","11.9 %","45.0 %","43.1 %","22.3 %","5.3 %","39.5 %","26.6 %","33.9 %","24.3 %","79","365","444","11694"
"Scott Patterson","- - -","32","68.2",".324","0.60","19.8 %","29.9 %","50.3 %","37.2 %","5.3 %","45.5 %","21.7 %","32.8 %","13.2 %","329","801","1130","5"
"Jay Jackson","Cubs (AAA)","23","146.2",".342","1.07","20.1 %","41.4 %","38.5 %","23.4 %","5.3 %","42.8 %","27.9 %","29.3 %","8.4 %","844","1480","2324","7432"
"Lorenzo Mendoza","Giants (A-)","19","73.0",".329","1.00","12.6 %","43.7 %","43.7 %","14.9 %","5.3 %","41.8 %","27.6 %","30.7 %","26.5 %","78","431","509","sa507013"
"Pat Venditte","Yankees (AA)","26","90.0",".299","0.57","15.5 %","30.6 %","53.9 %","24.2 %","5.3 %","41.8 %","25.9 %","32.3 %","22.3 %","233","624","857","7108"
"Caleb Brewer","- - -","22","151.1",".266","0.83","15.7 %","38.3 %","46.0 %","20.7 %","5.3 %","44.8 %","24.7 %","30.5 %","21.3 %","411","830","1241","sa390672"
"Ryan Weber","- - -","20","49.2",".270","2.13","17.9 %","55.9 %","26.2 %","23.7 %","5.3 %","51.3 %","23.3 %","25.3 %","24.8 %","56","259","315","10160"
"Tyler Thornburg","- - -","22","136.2",".267","0.80","13.8 %","38.4 %","47.8 %","24.3 %","5.3 %","37.8 %","24.2 %","38.1 %","30.9 %","268","817","1085","10688"
"Chance Ruffin","- - -","22","48.2",".288","0.70","17.1 %","34.2 %","48.7 %","35.1 %","5.3 %","43.3 %","22.5 %","34.2 %","20.6 %","179","408","587","11745"
"David Rollins","- - -","21","35.2",".252","1.32","14.6 %","48.5 %","36.9 %","18.4 %","5.3 %","44.3 %","20.8 %","34.9 %","38.0 %","20","193","213","11928"
"Mauricio Cabrera","Braves (R)","17","52.1",".289","1.46","11.9 %","52.2 %","35.8 %","24.6 %","5.3 %","42.4 %","31.2 %","26.5 %","25.1 %","122","281","403","12975"
"Jake Faria","Rays (R)","17","15.2",".311","0.95","17.8 %","40.0 %","42.2 %","21.1 %","5.3 %","50.0 %","23.9 %","26.1 %","33.3 %","5","88","93","13699"
"Bruce Billings","- - -","25","76.2",".333","0.89","20.0 %","37.8 %","42.2 %","10.5 %","5.3 %","32.0 %","24.7 %","43.3 %","9.5 %","557","848","1405","3044"
"Dan Runzler","Giants (AAA)","26","52.0",".324","1.89","18.5 %","53.3 %","28.1 %","13.2 %","5.3 %","36.2 %","21.3 %","42.6 %","8.6 %","397","590","987","4080"
"Jason Berken","Orioles (AAA)","27","18.0",".346","1.00","26.9 %","36.5 %","36.5 %","26.3 %","5.3 %","43.9 %","29.8 %","26.3 %","9.1 %","124","183","307","5673"
"Brian Stokes","Diamondbacks (AAA)","31","16.2",".349","1.37","28.6 %","41.3 %","30.2 %","21.1 %","5.3 %","42.2 %","17.2 %","40.6 %","8.6 %","111","156","267","8653"
"Wilking Rodriguez","- - -","21","45.0",".346","0.79","21.5 %","34.6 %","43.8 %","28.1 %","5.3 %","48.9 %","22.6 %","28.6 %","32.9 %","77","270","347","8801"
"Ryan Cook","- - -","24","61.0",".257","2.32","16.6 %","58.3 %","25.2 %","31.6 %","5.3 %","39.4 %","16.1 %","44.5 %","13.1 %","357","618","975","8855"
"Joe Bateman","- - -","31","73.1",".320","0.60","19.8 %","30.0 %","50.2 %","26.3 %","5.3 %","42.4 %","22.1 %","35.5 %","9.6 %","396","798","1194","sa201981"
"Chad Thall","Rays (AA)","25","15.2",".294","1.37","10.0 %","52.0 %","38.0 %","36.8 %","5.3 %","46.2 %","34.6 %","19.2 %","7.7 %","130","156","286","sa326108"
"Kasey Kiker","Rangers (A+)","23","44.2",".350","0.77","15.1 %","37.0 %","47.9 %","26.3 %","5.3 %","50.0 %","25.0 %","25.0 %","29.3 %","232","290","522","sa326474"
"Jeff Walters","Mets (A-)","23","65.0",".298","1.82","17.4 %","53.3 %","29.2 %","26.3 %","5.3 %","41.8 %","17.4 %","40.8 %","20.1 %","119","348","467","sa328221"
"Jay Voss","- - -","24","149.0",".282","0.73","13.8 %","36.4 %","49.8 %","23.0 %","5.3 %","43.4 %","23.5 %","33.1 %","28.4 %","260","869","1129","sa390455"
"Raul Rivero","Orioles (AA)","25","61.1",".277","1.32","8.8 %","51.8 %","39.4 %","19.7 %","5.3 %","43.4 %","21.2 %","35.4 %","20.8 %","128","407","535","sa396253"
"James Needy","- - -","20","53.0",".321","1.67","14.6 %","53.4 %","32.0 %","19.3 %","5.3 %","47.6 %","20.3 %","32.1 %","20.4 %","82","290","372","sa501496"
