"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Reynaldo Sabala","Mariners (R)","20","1","2","3.07","19","0","0","0","4","0","3","41.0","168","30","15","14","4","17","1","2","6","0","48","sa504796"
"Yoimer Camacho","- - -","21","4","6","3.07","14","14","0","0","0","0","0","67.1","277","62","32","23","1","17","0","5","4","0","56","sa548061"
"Alex Torres","Rays (AAA)","23","9","7","3.08","27","27","1","0","0","0","0","146.1","636","134","61","50","7","83","0","6","10","3","156","7038"
"Todd Doolittle","Marlins (AAA)","28","3","2","3.08","18","6","1","0","0","0","4","52.2","231","52","22","18","6","19","0","3","2","0","56","sa294728"
"Wilsen Palacios","Tigers (A-)","21","5","5","3.08","14","14","3","2","0","0","0","79.0","327","63","36","27","7","24","0","5","4","0","48","sa510106"
"Blake Snell","Rays (R)","18","1","2","3.08","11","8","0","0","0","0","0","26.1","115","30","9","9","0","11","0","0","4","0","26","13543"
"Brett Hunter","- - -","24","5","2","3.08","37","0","0","0","1","1","5","49.2","215","41","22","17","4","23","0","4","2","0","46","sa454784"
"Pat Lehman","- - -","24","3","2","3.08","42","0","0","0","13","2","4","49.2","182","31","18","17","2","4","0","2","4","1","45","sa501681"
"Cody Davis","Nationals (R)","20","2","0","3.09","7","0","0","0","0","1","0","11.2","49","12","5","4","0","4","0","1","1","0","11","sa605405"
"Dumas Garcia","- - -","27","2","3","3.09","34","0","0","0","0","0","7","46.2","202","44","18","16","1","21","3","1","12","0","45","sa447647"
"John Lamb","Royals (AA)","20","1","2","3.09","8","8","0","0","0","0","0","35.0","149","33","15","12","3","13","0","1","1","0","22","8493"
"Orlando Tovar","Mets (A-)","23","5","1","3.09","21","0","0","0","1","2","4","35.0","159","38","15","12","2","12","0","2","1","0","26","sa503886"
"Kelvin Rodriguez","Nationals (R)","19","3","2","3.09","22","1","0","0","3","1","4","35.0","152","29","16","12","2","17","0","6","2","0","18","sa551021"
"Jarett Miller","- - -","21","3","1","3.09","19","0","0","0","0","1","2","35.0","158","26","19","12","1","21","3","3","4","1","54","sa599218"
"Eric Cendejas","- - -","23","1","0","3.09","24","0","0","0","2","1","7","35.0","139","28","18","12","1","10","1","2","2","0","30","sa549941"
"Sean Gilmartin","- - -","21","2","2","3.09","6","6","0","0","0","0","0","23.1","95","21","8","8","3","2","0","0","3","0","31","12781"
"Clay Hensley","- - -","31","0","1","3.09","3","2","0","0","0","0","0","11.2","45","9","4","4","1","1","0","0","0","0","15","4593"
"Adam Liberatore","Rays (A+)","24","6","5","3.09","38","1","0","0","1","3","5","90.1","373","88","34","31","3","31","4","4","4","0","70","10637"
"Logan Bawcom","- - -","22","5","3","3.09","52","0","0","0","27","4","2","67.0","274","50","28","23","4","28","2","2","4","0","84","sa549287"
"Eric Jokisch","- - -","21","10","3","3.09","28","14","0","0","1","0","0","134.0","554","122","49","46","13","41","0","4","3","4","118","11157"
"Oliver Perez","Nationals (AA)","29","3","5","3.09","16","15","0","0","0","0","0","75.2","329","78","34","26","10","27","0","4","4","0","58","1514"
"Ryan O'Shea","Orioles (A+)","25","3","6","3.09","25","8","0","0","2","0","2","75.2","312","66","28","26","8","23","0","5","3","0","54","sa454932"
"Rob Wooten","- - -","25","5","3","3.09","48","0","0","0","8","2","3","64.0","271","56","26","22","3","18","2","5","3","1","59","8532"
"Francisco Turbi","Cubs (R)","23","4","1","3.09","27","0","0","0","11","2","0","32.0","136","26","18","11","4","10","1","5","3","0","29","sa506684"
"Yimi Garcia","Dodgers (R)","20","4","2","3.10","20","1","0","0","4","2","0","52.1","223","46","23","18","4","19","2","4","2","2","71","12095"
"Zack Dodson","- - -","20","6","6","3.10","20","20","0","0","0","0","0","93.0","389","91","44","32","6","22","0","9","4","0","66","sa501219"
"Nerfy Nunez","Rangers (R)","18","2","3","3.10","14","9","0","0","0","1","0","40.2","184","43","29","14","0","27","0","2","11","0","22","sa598174"
"Bobby LaFromboise","Mariners (AA)","25","3","4","3.10","49","0","0","0","0","2","8","61.0","261","62","23","21","6","24","4","3","1","0","53","7758"
"Jorgan Cavanerio","Marlins (R)","16","0","3","3.10","12","4","0","0","1","0","0","29.0","121","28","18","10","3","6","0","3","1","2","29","sa598143"
"Daniel Adrian","Cubs (R)","20","3","0","3.10","12","0","0","0","1","1","2","29.0","121","29","10","10","0","8","0","3","6","0","24","sa601443"
"Lance Pendleton","Yankees (AAA)","27","3","4","3.11","18","10","0","0","1","0","0","66.2","274","58","23","23","7","24","0","2","3","1","45","sa3000113"
"Juan Grullon","Rangers (A-)","21","5","1","3.11","20","0","0","0","0","0","2","37.2","166","32","15","13","3","21","0","1","6","0","37","sa503590"
"Yovan Silva","Phillies (R)","21","3","4","3.11","12","11","0","0","0","0","0","63.2","261","45","25","22","5","34","0","2","5","0","42","sa504900"
"Marco Tovar","Mexican (AAA)","22","12","4","3.11","21","21","0","0","0","0","0","127.1","520","122","54","44","8","36","0","2","4","0","80","sa508092"
"Preston Claiborne","Yankees (A+)","23","3","7","3.11","38","0","0","0","5","3","6","81.0","347","73","33","28","8","30","4","7","3","0","75","10500"
"Samuel Jean","Orioles (R)","22","7","4","3.11","17","15","1","0","0","0","0","81.0","344","66","45","28","2","38","0","4","4","0","61","sa507884"
"Alex Wilson","- - -","24","10","4","3.11","25","25","0","0","0","0","0","133.0","547","122","50","46","10","44","0","1","7","1","123","9239"
"Josh Judy","Indians (AAA)","25","6","2","3.12","50","0","0","0","23","5","2","52.0","223","44","23","18","5","25","2","1","1","0","60","1975"
"Oscar Armenta","Rays (R)","17","4","2","3.12","12","6","0","0","0","0","0","52.0","203","41","20","18","4","11","0","5","6","0","51","sa597263"
"Michael Solbach","Yankees (A+)","25","6","4","3.12","28","4","0","0","1","1","4","69.1","292","69","28","24","1","23","4","3","7","0","56","sa392104"
"Jorge Reyes","Padres (AA)","23","10","3","3.12","33","20","0","0","0","0","2","112.2","466","111","42","39","6","30","0","4","4","0","98","sa501947"
"Gerardo Ramirez","Twins (R)","17","0","0","3.12","10","0","0","0","0","0","1","17.1","74","15","8","6","0","6","0","2","1","1","12","sa601537"
"Neil Ramirez","- - -","22","5","3","3.12","25","25","0","0","0","0","0","98.0","412","77","38","34","7","44","0","7","9","1","119","7677"
"Marco Camarena","Mets (A-)","20","3","3","3.13","13","13","0","0","0","0","0","63.1","263","62","25","22","5","12","0","3","1","0","51","sa506924"
"Matthew Spann","Rays (R)","20","4","1","3.13","14","10","0","0","0","0","0","63.1","266","58","26","22","5","18","0","1","4","0","61","sa549730"
"Chase Reid","- - -","23","2","2","3.13","40","1","0","0","2","1","4","54.2","232","44","22","19","3","24","6","3","6","0","51","sa526218"
"Mike Minor","Braves (AAA)","23","4","5","3.13","16","16","0","0","0","0","0","100.2","415","93","43","35","12","27","2","2","1","0","99","10021"
"Giovanni Soto","- - -","20","4","4","3.13","18","12","0","0","0","0","1","69.0","290","60","30","24","5","22","0","7","1","1","71","10330"
"Duane Below","Tigers (AAA)","25","9","4","3.13","18","18","0","0","0","0","0","115.0","472","99","42","40","12","37","0","5","0","0","83","3124"
"Lucas Luetge","Brewers (AA)","24","1","3","3.13","46","1","0","0","3","1","8","69.0","286","63","29","24","3","23","4","1","6","0","69","8337"
"Luis Jose","Athletics (R)","23","0","2","3.13","14","0","0","0","6","1","0","23.0","97","19","10","8","1","8","0","3","2","0","14","sa506081"
"Josh Wilkie","Nationals (AAA)","26","3","5","3.13","52","0","0","0","16","4","2","60.1","262","61","25","21","4","21","1","2","1","0","57","sa329014"
"Robbie Ray","Nationals (A)","19","2","3","3.13","20","20","0","0","0","0","0","89.0","375","71","36","31","3","38","0","12","8","0","95","11486"
"Phil Irwin","- - -","24","13","4","3.14","25","24","0","0","0","0","0","140.2","583","138","57","49","12","22","0","11","6","0","109","9489"
"Jose Bautista","White Sox (R)","19","0","3","3.14","12","11","0","0","0","0","0","51.2","213","45","23","18","2","23","0","3","3","1","59","sa509071"
"Kyle DeVore","- - -","20","0","0","3.14","13","0","0","0","0","0","1","14.1","65","19","7","5","0","2","0","0","0","0","16","sa599365"
"Chien-Ming Wang","- - -","31","2","1","3.14","6","6","0","0","0","0","0","28.2","117","28","10","10","2","4","0","2","2","0","17","2074"
"Shay Crawford","- - -","23","3","2","3.14","16","0","0","0","1","1","0","28.2","114","20","13","10","0","6","0","3","3","0","44","sa599706"
"Parker Markel","Rays (A-)","20","3","4","3.14","13","13","0","0","0","0","0","57.1","232","42","26","20","3","23","0","5","2","0","44","sa502751"
"Javier Avendano","Cardinals (A-)","20","1","2","3.14","9","1","0","0","2","0","0","14.1","60","11","5","5","1","8","0","0","0","0","19","sa504718"
"Phil Negus","White Sox (A)","23","4","1","3.14","32","12","0","0","3","1","1","91.2","399","88","47","32","8","32","1","4","8","0","82","sa502063"
"Jason Ray","- - -","26","7","5","3.14","49","0","0","0","11","6","2","63.0","266","55","28","22","3","23","1","2","1","1","76","sa291703"
"Andres Ivan Meza","Mexican (AAA)","24","11","5","3.14","20","20","1","1","0","0","0","131.2","545","133","56","46","12","31","0","8","9","1","75","sa508496"
"Tony Butler","- - -","23","3","6","3.14","15","15","0","0","0","0","0","83.0","352","75","37","29","4","37","0","2","11","2","85","sa326556"
"Matt Shoemaker","- - -","24","12","7","3.15","27","27","5","2","0","0","0","177.1","729","160","66","62","20","47","0","9","8","3","141","4776"
"Garrett Richards","Angels (AA)","23","12","2","3.15","22","21","3","0","0","0","1","143.0","579","123","58","50","10","40","0","8","7","0","103","9784"
"Manuel Baez","Mexican (AAA)","23","2","1","3.15","42","0","0","0","1","1","8","40.0","183","45","20","14","1","23","0","3","6","0","18","sa509129"
"Alan Oaks","Marlins (A)","23","1","1","3.15","4","4","0","0","0","0","0","20.0","82","20","8","7","1","5","0","0","2","0","11","sa547531"
"Gustavo Camilo","Yankees (R)","19","0","0","3.15","13","0","0","0","2","0","1","20.0","94","20","14","7","0","13","0","1","3","0","20","sa551251"
"Johel Romero","Mets (R)","20","1","2","3.15","13","0","0","0","2","0","2","20.0","88","14","10","7","1","12","0","3","4","0","15","sa551311"
"Andy Otamendi","Pirates (R)","19","2","1","3.15","11","9","0","0","0","0","2","40.0","181","45","20","14","0","12","0","4","3","1","28","sa596224"
"Jose Gomez","Rangers (R)","17","3","2","3.15","18","6","0","0","1","0","0","40.0","174","41","22","14","2","11","0","4","4","1","35","sa597110"
"Ryan Hafner","Pirates (A-)","19","2","6","3.15","15","14","0","0","0","0","0","65.2","282","58","32","23","4","20","0","5","4","1","31","sa549265"
"Kyle Ryan","Tigers (A)","19","6","10","3.15","24","24","0","0","0","0","0","137.0","562","145","56","48","3","30","1","9","5","1","99","11753"
"Robert Eisenbach","- - -","23","2","2","3.15","23","4","0","0","1","0","2","45.2","194","41","21","16","1","14","0","8","4","0","37","sa599265"
"Yeison Florentino","Twins (R)","19","1","2","3.16","20","0","0","0","3","1","1","25.2","118","22","16","9","0","15","0","2","7","0","18","sa550661"
"Victor Mesa","Astros (R)","17","2","0","3.16","11","0","0","0","0","0","2","25.2","115","28","16","9","2","10","0","1","10","0","19","sa600740"
"Mikey O'Brien","- - -","21","7","7","3.16","24","22","0","0","0","0","0","119.2","502","103","53","42","10","45","0","8","6","0","99","sa455055"
"Chris Heston","Giants (A+)","23","12","4","3.16","24","24","1","0","0","0","0","151.0","614","144","64","53","10","40","1","8","7","0","131","10302"
"Austin Wood","Tigers (AA)","24","5","5","3.16","50","0","0","0","6","2","6","62.2","270","57","25","22","5","28","0","4","2","0","61","sa501456"
"Taylor Hill","Nationals (A-)","22","0","2","3.16","9","5","0","0","0","0","1","31.1","128","32","12","11","1","3","0","3","2","0","27","12515"
"Sam Freeman","- - -","24","2","2","3.16","59","0","0","0","3","1","7","68.1","292","61","33","24","5","32","0","2","3","1","59","6832"
"Jorge Ortega","Brewers (R)","18","4","6","3.16","13","11","2","1","0","1","0","74.0","295","69","30","26","5","12","0","6","1","0","45","sa597019"
"Edgar Garcia","- - -","23","2","3","3.17","20","3","0","0","6","1","1","48.1","197","40","22","17","6","13","0","1","1","1","42","sa282907"
"Wily Peralta","- - -","22","11","7","3.17","26","26","1","0","0","0","0","150.2","618","127","64","53","9","59","0","5","9","0","157","7738"
"Charlie Furbush","Tigers (AAA)","25","5","3","3.17","10","9","2","1","0","0","0","54.0","212","35","21","19","7","16","0","1","4","0","61","1370"
"Nick McCully","White Sox (A)","22","5","2","3.17","24","1","0","0","3","2","2","54.0","208","39","21","19","0","11","0","6","3","0","47","sa501576"
"Will Scott","Padres (A-)","20","2","2","3.17","19","5","0","0","2","0","1","54.0","219","45","23","19","0","12","0","1","4","0","43","sa502307"
"Corey Madden","- - -","27","3","3","3.17","42","0","0","0","1","2","9","65.1","279","63","25","23","5","29","2","1","5","1","72","sa328134"
"Gary Moran","- - -","26","6","2","3.17","14","11","0","0","0","0","0","71.0","296","69","30","25","1","16","0","4","5","0","60","sa503366"
"Cody Evans","Angels (A+)","27","2","0","3.18","7","3","0","0","0","1","0","22.2","86","18","8","8","3","1","0","1","0","0","15","sa291732"
"Miguel Mejia","- - -","23","3","3","3.18","15","0","0","0","1","1","1","22.2","87","14","9","8","1","3","0","4","4","1","26","sa514279"
"Edgmer Escalona","Rockies (AAA)","24","3","1","3.18","34","0","0","0","1","2","7","39.2","162","35","14","14","4","11","1","3","5","1","40","8574"
"Cruz Pereira","Mariners (R)","20","1","4","3.18","17","0","0","0","2","3","0","39.2","175","34","20","14","0","24","0","0","5","0","29","sa504807"
"Sergio Escalona","Astros (AAA)","26","1","0","3.18","14","0","0","0","3","0","3","17.0","70","13","6","6","1","5","0","1","2","0","18","7122"
"Michael Hebert","- - -","20","6","2","3.18","14","3","1","0","1","2","0","51.0","205","39","21","18","1","13","0","3","4","0","47","sa454951"
"Johendi Jiminian","Rockies (R)","18","6","3","3.18","14","14","0","0","0","0","0","68.0","280","57","31","24","4","23","0","5","9","0","47","sa550714"
"Victor Veliz","Athletics (R)","17","0","1","3.18","7","2","0","0","0","0","0","17.0","78","17","8","6","0","11","0","1","3","0","11","sa597433"
"Henderson Alvarez","- - -","21","8","5","3.18","17","16","1","0","0","0","0","96.1","392","92","40","34","7","18","0","6","1","1","70","5669"
"Brian Garman","Brewers (A)","22","4","3","3.18","41","1","0","0","3","2","2","62.1","279","60","28","22","1","34","2","4","4","0","61","sa547018"
"Dustin Pease","Padres (A+)","25","0","7","3.18","55","0","0","0","1","4","8","73.2","319","69","35","26","7","23","3","8","2","0","66","sa590305"
"D.J. Mitchell","Yankees (AAA)","24","13","9","3.18","28","24","3","2","0","0","0","161.1","683","155","60","57","10","63","1","9","16","0","112","5354"
"Brad Meyers","- - -","25","9","7","3.18","25","24","0","0","0","0","0","138.2","565","150","51","49","10","15","0","7","3","1","116","sa389750"
"Chris Hernandez","Red Sox (A+)","22","10","7","3.18","25","25","1","0","0","0","0","127.1","528","112","53","45","8","51","0","6","6","0","80","sa390676"
"Ryan O'Rourke","Twins (A)","23","5","5","3.18","34","17","0","0","1","0","2","110.1","472","116","45","39","7","32","1","2","5","2","107","10976"
"Cupertino Leon","Mexican (AAA)","31","1","1","3.19","46","0","0","0","0","1","9","53.2","227","53","26","19","5","11","2","4","1","0","31","sa211096"
"Luis Cessa","- - -","19","4","3","3.19","15","6","0","0","1","1","0","53.2","219","48","23","19","1","13","0","2","3","0","46","13345"
"Chris Masters","- - -","23","10","5","3.19","29","24","0","0","0","0","0","155.1","651","133","59","55","10","66","2","8","11","2","126","sa501617"
"Juan Cabrera","Blue Jays (R)","19","0","2","3.19","15","3","0","0","1","0","0","36.2","157","34","18","13","2","14","0","2","3","1","34","sa596843"
"Edgar De La Rosa","Tigers (R)","20","2","4","3.19","12","12","0","0","0","0","0","67.2","281","70","30","24","5","18","0","3","6","2","50","sa506734"
"Dustin Fitzgerald","Cubs (A-)","21","3","1","3.19","20","0","0","0","2","1","4","31.0","141","26","18","11","1","23","0","1","9","0","27","sa549442"
"Jhon Saavedra","Yankees (R)","22","3","1","3.19","18","0","0","0","1","1","2","31.0","131","30","16","11","0","11","1","1","3","1","35","sa551704"
"Zeke Spruill","- - -","21","10","11","3.19","27","27","6","1","0","0","0","174.2","715","153","74","62","10","40","0","13","6","1","108","3873"
"David Kubiak","- - -","21","2","2","3.20","15","0","0","0","3","1","0","25.1","109","26","12","9","4","4","0","4","2","0","36","sa599473"
"Dane De La Rosa","Rays (AAA)","28","6","5","3.20","52","0","0","0","6","4","11","70.1","296","63","26","25","8","26","1","4","3","0","83","10095"
"Noel Arguelles","Royals (A+)","21","4","5","3.20","21","21","0","0","0","0","0","104.0","413","93","38","37","6","24","0","5","7","0","64","sa536642"
"Edwin Rodriguez","Yankees (R)","21","4","1","3.20","16","0","0","0","0","1","3","39.1","162","32","16","14","2","12","0","3","3","0","41","sa550738"
"Ramon Garcia","- - -","19","6","2","3.21","17","1","0","0","0","2","0","53.1","228","65","23","19","1","10","0","0","2","0","44","sa506695"
"Mike Nesseth","Phillies (A-)","23","3","6","3.21","14","14","0","0","0","0","0","61.2","257","56","31","22","2","19","0","4","5","0","34","sa501774"
"Gabriel Ynoa","- - -","18","2","3","3.21","12","7","0","0","1","0","0","56.0","225","57","21","20","5","4","0","4","0","0","27","12938"
"Frangy Diaz","- - -","18","0","2","3.21","10","1","0","0","1","0","0","14.0","67","16","6","5","0","8","0","1","5","0","9","sa551043"
"Michael Johnson","Angels (R)","20","1","0","3.21","4","3","0","0","0","0","0","14.0","57","16","5","5","2","3","0","0","0","1","8","sa602816"
"Ranfi Casimiro","Phillies (R)","18","2","2","3.21","8","6","0","0","0","0","0","28.0","125","16","12","10","3","17","0","4","3","0","26","sa603017"
"Will Latimer","- - -","25","1","0","3.21","39","0","0","0","8","3","2","84.0","339","73","35","30","5","22","0","2","0","0","67","sa389847"
"Tommy Milone","Nationals (AAA)","24","12","6","3.22","24","24","0","0","0","0","0","148.1","588","137","55","53","9","16","0","1","3","2","155","7608"
"Paul Burnside","White Sox (A)","24","8","4","3.22","19","13","1","1","1","0","0","92.1","390","77","41","33","2","31","0","12","8","0","77","sa503343"
"Leopoldo Sanchez","White Sox (R)","20","5","4","3.22","14","12","1","0","0","0","0","64.1","265","53","29","23","1","19","0","7","2","0","60","sa507092"
"Matt Crouse","Tigers (A-)","20","5","1","3.22","13","13","0","0","0","0","0","64.1","269","68","25","23","4","13","0","0","4","0","53","sa577832"
"Yhency Brazoban","- - -","30","4","1","3.22","23","0","0","0","2","3","3","36.1","154","31","15","13","6","14","0","0","2","1","42","2150"
"Skyler Crawford","- - -","23","0","0","3.22","19","0","0","0","0","0","2","36.1","155","28","16","13","3","16","0","6","4","0","23","sa455558"
"Rafael Dolis","Cubs (AA)","23","8","5","3.22","51","4","0","0","17","2","0","72.2","313","61","36","26","2","35","1","3","6","0","48","4185"
"Moises Rivas","Phillies (R)","20","4","2","3.22","14","11","0","0","0","0","0","72.2","297","51","30","26","2","34","0","6","7","1","57","sa546524"
"Harold Rosario","Tigers (R)","18","3","3","3.22","20","0","0","0","1","0","2","36.1","159","26","17","13","0","20","0","3","7","0","56","sa598121"
"Dallas Beeler","- - -","22","2","6","3.22","21","20","0","0","0","0","0","95.0","397","103","44","34","8","13","0","4","0","0","68","11471"
"Ben Hornbeck","- - -","23","1","0","3.22","17","0","0","0","1","0","4","22.1","97","25","9","8","0","7","0","1","1","0","30","sa456511"
"Erik Gregersen","- - -","24","3","0","3.22","28","0","0","0","0","0","2","44.2","198","30","21","16","2","23","1","8","14","0","52","sa503240"
"Yao-Lin Wang","Cubs (A-)","20","4","4","3.22","14","14","0","0","0","0","0","67.0","270","64","25","24","7","20","0","0","12","0","77","sa549463"
"Jeremiah Meiners","- - -","22","2","3","3.22","22","0","0","0","1","2","1","44.2","194","41","22","16","2","13","0","2","5","0","45","sa550000"
"Blake Parker","- - -","26","4","5","3.23","53","0","0","0","7","3","8","75.1","319","57","30","27","6","40","2","3","3","0","80","5224"
"Casey Harman","- - -","22","5","6","3.23","30","9","0","0","1","0","1","83.2","344","84","42","30","11","16","0","2","3","0","75","sa549808"
"Ben Alsup","Rockies (A-)","22","3","3","3.23","13","11","0","0","0","0","0","61.1","251","56","24","22","4","22","0","2","1","0","50","sa599144"
"Andrew Werner","- - -","24","7","8","3.23","25","25","0","0","0","0","0","136.1","568","142","56","49","5","26","1","4","9","1","107","11783"
"Matt Bashore","Twins (R)","23","0","0","3.24","12","3","0","0","0","0","2","16.2","71","13","8","6","2","8","0","1","3","0","15","sa501204"
"Kelvin Vasquez","Rangers (R)","18","0","1","3.24","9","1","0","0","0","1","1","16.2","81","20","9","6","0","7","0","4","1","0","10","sa602917"
"Will Startup","- - -","26","5","0","3.24","31","0","0","0","1","2","7","58.1","241","46","22","21","7","17","1","3","2","0","47","sa290704"
"Andres Astacio","Athletics (R)","20","3","2","3.24","19","1","0","0","3","1","1","41.2","181","47","17","15","2","9","0","5","4","0","29","sa506085"
"Juan Francisco","Brewers (R)","20","5","1","3.24","13","4","1","0","0","1","2","41.2","186","28","21","15","3","28","1","5","4","0","34","sa551716"
"Henry Centeno","Rays (R)","16","4","3","3.24","14","3","0","0","0","0","1","41.2","172","30","18","15","4","19","0","1","4","1","24","sa596373"
"Dovydas Neverauskas","Pirates (R)","18","3","1","3.24","10","2","0","0","0","0","0","25.0","113","22","12","9","3","14","0","5","2","1","18","11604"
"Marcus Walden","Blue Jays (A)","22","6","6","3.24","28","13","0","0","0","0","1","100.0","413","90","48","36","1","28","0","6","4","3","54","8004"
"Miguel Chalas","- - -","19","5","4","3.24","12","8","0","0","0","2","0","50.0","209","53","22","18","1","8","0","4","4","1","48","sa548049"
"Heath Wyatt","Cardinals (R)","22","3","1","3.24","23","0","0","0","8","2","3","25.0","103","22","11","9","1","7","0","2","2","0","30","sa599387"
"Greg Williams","- - -","21","4","1","3.24","14","0","0","0","1","1","1","25.0","105","25","10","9","0","9","0","0","0","0","21","sa579266"
"Fu-Te Ni","Tigers (AAA)","28","6","3","3.24","34","12","0","0","0","2","4","111.0","473","106","46","40","10","34","1","3","3","0","93","4199"
"Adam Wilk","Tigers (AAA)","23","8","6","3.24","18","18","0","0","0","0","0","102.2","422","105","45","37","15","14","0","3","3","0","76","8421"
"Erik Goeddel","- - -","22","3","5","3.24","18","16","0","0","0","0","2","77.2","315","63","30","28","5","24","2","1","5","0","69","11712"
"Brandon McNelis","Angels (R)","23","2","3","3.25","14","9","0","0","0","0","0","52.2","221","47","26","19","2","21","0","1","5","0","49","sa599408"
"Trey Haley","- - -","21","1","1","3.25","29","3","0","0","2","1","3","44.1","185","30","18","16","1","25","0","5","9","1","48","sa456039"
"Willy Paredes","- - -","22","0","3","3.25","24","0","0","0","4","4","4","44.1","190","43","17","16","1","18","3","1","2","1","48","sa597071"
"Garrett Bullock","- - -","25","0","0","3.25","25","0","0","0","0","1","1","36.0","148","29","14","13","2","18","0","3","2","2","31","sa505230"
"Nicholas Alloway","Twins (R)","22","0","0","3.25","19","0","0","0","0","0","2","27.2","122","26","17","10","1","18","0","3","3","0","25","sa550012"
"Neil Wagner","- - -","27","3","4","3.26","50","0","0","0","6","3","7","66.1","277","58","28","24","2","23","2","1","2","0","87","8162"
"Sammy Solis","- - -","22","8","3","3.26","17","17","0","0","0","0","0","96.2","403","100","38","35","8","23","0","4","6","1","93","11457"
"Yeuri Gonzalez","Mariners (R)","18","2","0","3.26","9","0","0","0","2","0","0","19.1","81","21","8","7","0","5","0","3","1","0","12","sa550745"
"Dan Gentzler","- - -","23","1","6","3.26","20","0","0","0","2","1","1","30.1","137","38","17","11","2","4","1","1","1","1","19","sa550344"
"Jeremiah Bayer","Red Sox (A+)","25","7","4","3.26","36","0","0","0","4","1","2","91.0","387","86","35","33","4","32","0","8","8","0","69","sa502702"
"Jeremy Gould","Mets (A-)","23","1","3","3.26","26","0","0","0","5","4","2","30.1","131","30","15","11","2","10","1","0","6","0","46","sa526309"
"Travis Miller","Cardinals (A-)","21","3","1","3.26","28","0","0","0","1","3","7","30.1","141","28","15","11","1","18","0","5","6","0","21","sa598293"
"Mitch Herold","- - -","25","1","2","3.27","23","0","0","0","2","1","4","41.1","169","31","16","15","1","13","1","1","5","0","32","sa455284"
"Will Roberts","Indians (A-)","20","1","3","3.27","9","8","0","0","0","0","0","41.1","162","37","17","15","2","7","0","2","0","0","29","sa577696"
"Nate Jones","White Sox (AA)","25","2","3","3.27","42","0","0","0","12","2","6","63.1","272","58","27","23","3","27","1","2","8","0","67","4696"
"Jonathan Arias","Mariners (A)","23","5","3","3.27","39","0","0","0","9","4","1","63.1","278","50","25","23","3","38","0","2","6","0","101","sa392877"
"Scott Swinson","Red Sox (A)","23","5","5","3.27","25","10","0","0","0","2","4","85.1","345","84","37","31","7","17","0","2","1","0","61","sa503625"
"Derrick Loop","- - -","27","3","4","3.27","43","2","0","0","3","1","9","66.0","276","56","27","24","8","31","1","2","1","1","62","sa328208"
"Stephen Sauer","- - -","24","1","0","3.27","7","0","0","0","0","0","1","11.0","48","10","6","4","0","5","0","1","0","0","7","sa454752"
"Matt Wright","Blue Jays (A+)","24","4","2","3.27","50","0","0","0","1","3","16","77.0","321","70","30","28","4","18","1","3","7","0","88","sa454889"
"Jesus Brito","Pirates (A-)","23","1","2","3.27","17","0","0","0","1","2","3","33.0","157","33","23","12","0","15","0","6","3","1","14","sa502605"
"Daury Aquino","Yankees (R)","20","3","4","3.27","16","3","0","0","0","1","1","44.0","195","47","28","16","1","12","0","3","4","0","34","sa550695"
"Shane Bay","Mets (R)","19","1","0","3.27","7","0","0","0","0","1","2","11.0","50","13","4","4","0","4","0","1","0","0","8","sa603420"
"Jared Hughes","- - -","25","6","5","3.28","48","11","0","0","0","1","9","104.1","447","97","41","38","3","36","4","11","6","0","78","9325"
"Sammy Gervacio","- - -","26","5","0","3.28","36","0","0","0","1","3","5","46.2","193","35","21","17","5","15","0","4","1","0","38","5127"
"Merrill Kelly","Rays (A+)","22","8","7","3.28","25","23","0","0","0","0","0","129.0","543","117","52","47","6","51","1","7","4","3","70","sa552177"
"Scott Mathieson","Phillies (AAA)","27","2","2","3.28","30","12","0","0","5","1","1","82.1","360","71","31","30","9","50","0","1","2","0","83","4771"
"Aaron Kurcz","Cubs (A+)","20","5","4","3.28","32","12","0","0","0","0","4","82.1","346","67","34","30","6","34","0","9","6","0","91","sa549903"
"Hector Noesi","Yankees (AAA)","24","1","1","3.28","6","5","0","0","0","0","1","24.2","111","28","11","9","0","9","0","2","2","1","17","3292"
"Emmanuel De Leon","Pirates (A-)","20","2","2","3.28","21","0","0","0","5","3","1","24.2","107","21","10","9","1","8","0","6","3","0","17","sa507213"
"Jessie Nava","Mariners (A)","23","2","4","3.28","25","1","0","0","4","1","4","49.1","216","49","20","18","0","25","0","2","6","0","50","sa550229"
"Matt Neil","- - -","24","4","3","3.29","15","15","0","0","0","0","0","76.2","317","80","31","28","7","7","0","3","2","0","71","sa599369"
"Nelvin Fuentes","Twins (A)","22","3","3","3.29","29","0","0","0","0","0","5","38.1","161","30","18","14","3","11","2","0","4","1","43","sa392078"
"Joel Payamps","Rockies (R)","17","1","3","3.29","10","10","0","0","0","0","0","38.1","169","35","17","14","1","18","0","5","6","1","38","sa597219"
"Jarlin Garcia","Marlins (R)","18","5","5","3.29","14","8","0","0","1","1","0","52.0","214","47","22","19","3","12","0","3","9","1","46","18282"
"Merkin Valdez","- - -","29","5","2","3.29","50","0","0","0","8","3","9","65.2","283","61","27","24","2","29","1","4","3","1","57","7019"
"Oderman Rocha","Pirates (R)","18","4","2","3.29","14","13","0","0","0","0","0","54.2","240","44","30","20","0","26","1","8","5","3","52","sa547361"
