"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Ryan Rodebaugh","Rangers (A-)","21","24.1",".309","1.44","18.5 %","48.1 %","33.3 %","22.2 %","5.6 %","30.4 %","17.9 %","51.8 %","34.0 %","37","160","197","sa549200"
"Tyler Graham","Royals (R)","22","30.2",".376","1.14","21.4 %","41.8 %","36.7 %","11.1 %","5.6 %","47.6 %","25.2 %","27.2 %","23.0 %","89","189","278","sa549521"
"Jordan Roualdes","- - -","22","35.1",".316","1.53","15.7 %","50.9 %","33.3 %","13.9 %","5.6 %","48.7 %","24.8 %","26.5 %","19.5 %","54","192","246","sa549559"
"El'Hajj Muhammad","- - -","18","40.0",".323","1.06","20.4 %","40.9 %","38.7 %","30.6 %","5.6 %","37.4 %","21.2 %","41.4 %","30.0 %","97","246","343","sa550244"
"Ricky Martinez","Cardinals (R)","22","28.0",".228","1.17","17.0 %","44.7 %","38.3 %","16.7 %","5.6 %","58.5 %","18.1 %","23.4 %","17.9 %","27","124","151","sa550460"
"Nate Russ","- - -","23","18.2",".255","1.61","9.6 %","55.8 %","34.6 %","5.6 %","5.6 %","41.1 %","25.0 %","33.9 %","26.7 %","32","103","135","sa551254"
"Nate Jones","White Sox (A+)","24","152.1",".343","1.25","15.9 %","46.7 %","37.4 %","19.9 %","5.5 %","42.2 %","25.6 %","32.3 %","20.7 %","289","864","1153","4696"
"Santos Arias","- - -","23","106.1",".296","0.87","16.0 %","39.0 %","45.0 %","19.6 %","5.5 %","47.9 %","23.0 %","29.1 %","16.5 %","191","565","756","sa393296"
"Pat McAnaney","- - -","24","139.1",".348","1.03","17.7 %","41.8 %","40.5 %","24.5 %","5.5 %","47.4 %","22.3 %","30.3 %","12.5 %","820","1415","2235","sa454555"
"Joel Carreno","Blue Jays (A+)","23","137.2",".381","1.05","17.0 %","42.5 %","40.5 %","20.0 %","5.5 %","46.5 %","25.0 %","28.5 %","36.1 %","154","906","1060","2746"
"Charles Brewer","- - -","22","150.2",".294","1.33","16.5 %","47.7 %","35.8 %","22.8 %","5.5 %","41.8 %","24.6 %","33.7 %","34.0 %","181","891","1072","9155"
"Tyler Lumsden","- - -","27","141.2",".300","1.98","18.3 %","54.3 %","27.4 %","11.0 %","5.5 %","44.0 %","27.0 %","29.0 %","6.0 %","810","1274","2084","sa253556"
"Andrew Miller","- - -","25","101.0",".329","1.27","16.8 %","46.5 %","36.7 %","15.6 %","5.5 %","42.3 %","24.8 %","32.9 %","10.4 %","719","1016","1735","6785"
"Edwin Walker","- - -","26","72.0",".301","0.79","13.8 %","38.1 %","48.1 %","27.5 %","5.5 %","42.4 %","28.8 %","28.8 %","18.9 %","291","526","817","sa201556"
"Ryne Lawson","Red Sox (AA)","25","78.2",".297","1.41","13.8 %","50.4 %","35.8 %","14.3 %","5.5 %","44.8 %","23.9 %","31.3 %","15.4 %","188","405","593","sa328480"
"Randall Delgado","- - -","20","161.0",".272","1.23","11.6 %","48.8 %","39.6 %","24.4 %","5.5 %","45.5 %","24.9 %","29.6 %","24.1 %","467","1134","1601","5985"
"Tony Pena Jr.","- - -","29","76.1",".313","1.51","19.7 %","48.2 %","32.0 %","26.0 %","5.5 %","53.2 %","18.5 %","28.3 %","14.1 %","264","594","858","2240"
"Chris Court","- - -","23","45.0",".316","0.59","14.7 %","31.6 %","53.7 %","16.4 %","5.5 %","39.9 %","31.2 %","29.0 %","22.6 %","67","252","319","sa502183"
"Carlos Vazquez","- - -","18","59.2",".309","0.89","19.3 %","38.0 %","42.7 %","24.7 %","5.5 %","50.8 %","23.0 %","26.2 %","24.8 %","60","335","395","sa506933"
"Richard Castillo","Cardinals (A+)","20","133.1",".337","0.98","21.6 %","38.7 %","39.6 %","18.6 %","5.5 %","48.3 %","22.6 %","29.1 %","18.9 %","283","716","999","sa454225"
"Williams Perez","Braves (R)","19","54.1",".360","1.60","18.8 %","50.0 %","31.3 %","23.6 %","5.5 %","45.8 %","23.5 %","30.7 %","26.9 %","61","311","372","11592"
"Josh Ravin","- - -","22","90.1",".320","0.95","19.8 %","39.2 %","41.0 %","30.9 %","5.5 %","47.1 %","20.8 %","32.1 %","20.5 %","206","510","716","2951"
"Rob Scahill","Rockies (A+)","23","156.0",".348","1.38","16.6 %","48.3 %","35.1 %","16.4 %","5.5 %","36.3 %","26.9 %","36.7 %","22.7 %","282","915","1197","9286"
"Dan Jurik","- - -","23","68.2",".254","0.78","15.0 %","37.3 %","47.7 %","17.4 %","5.4 %","42.4 %","26.8 %","30.7 %","30.5 %","76","366","442","sa549739"
"Wilton Chavez","- - -","32","110.2",".319","1.35","19.8 %","46.0 %","34.1 %","21.7 %","5.4 %","44.0 %","25.3 %","30.7 %","8.8 %","691","1092","1783","sa210210"
"Robert Whitenack","- - -","21","143.0",".282","1.95","12.8 %","57.7 %","29.5 %","13.2 %","5.4 %","46.1 %","25.4 %","28.5 %","22.3 %","193","740","933","sa501603"
"Jake Diekman","- - -","23","55.2",".245","2.35","10.1 %","63.0 %","26.8 %","16.2 %","5.4 %","30.2 %","24.2 %","45.6 %","27.6 %","175","321","496","5003"
"Derek Hankins","- - -","26","103.1",".272","0.74","16.0 %","35.6 %","48.4 %","23.0 %","5.4 %","43.4 %","22.5 %","34.2 %","22.1 %","179","549","728","sa254024"
"Luis Rojas","Mets (A)","20","37.2",".292","1.70","15.3 %","53.4 %","31.4 %","24.3 %","5.4 %","38.5 %","30.3 %","31.2 %","19.1 %","92","186","278","sa393428"
"Junior Martinez","Reds (A)","24","61.1",".308","1.00","18.7 %","40.7 %","40.7 %","27.0 %","5.4 %","44.2 %","22.6 %","33.2 %","15.1 %","240","342","582","sa455659"
"Chris Balcom-Miller","- - -","21","114.2",".285","2.41","14.6 %","60.3 %","25.1 %","23.0 %","5.4 %","55.7 %","19.4 %","24.9 %","37.4 %","120","676","796","sa501527"
"Drew Gagnier","Tigers (A-)","21","36.2",".314","1.27","17.6 %","46.1 %","36.3 %","10.8 %","5.4 %","41.9 %","21.0 %","37.1 %","25.7 %","108","223","331","sa501713"
"Ricky Testa","Rockies (A-)","23","48.2",".305","1.76","22.7 %","49.2 %","28.0 %","16.2 %","5.4 %","54.6 %","23.1 %","22.4 %","29.1 %","32","298","330","sa502013"
"Tom Ebert","Red Sox (A)","22","94.0",".288","1.93","10.3 %","59.1 %","30.6 %","9.5 %","5.4 %","54.5 %","23.1 %","22.4 %","34.5 %","150","539","689","sa502067"
"Leo Medrano","Mexican (AAA)","27","62.1",".356","1.11","18.8 %","42.7 %","38.5 %","29.7 %","5.4 %","43.4 %","23.2 %","33.3 %","10.4 %","352","687","1039","sa508079"
"Dalton Acord","- - -","20","37.0",".315","0.95","19.1 %","39.3 %","41.6 %","10.8 %","5.4 %","41.8 %","29.7 %","28.6 %","34.3 %","103","238","341","sa508556"
"Jose Marrujo","Pirates (R)","17","35.2",".283","1.11","30.4 %","36.6 %","33.0 %","24.3 %","5.4 %","42.2 %","23.3 %","34.5 %","20.8 %","62","179","241","sa546533"
"Bryant George","- - -","21","43.2",".325","1.78","11.2 %","56.9 %","31.9 %","21.6 %","5.4 %","36.4 %","19.8 %","43.8 %","27.8 %","76","266","342","sa549177"
"Cameron Bayne","White Sox (A)","22","165.0",".302","1.71","15.0 %","53.7 %","31.3 %","22.8 %","5.4 %","45.4 %","27.0 %","27.6 %","23.2 %","186","869","1055","sa501760"
"Brandon Duckworth","Phillies (AAA)","34","105.2",".306","1.38","22.7 %","44.8 %","32.5 %","26.9 %","5.4 %","47.6 %","26.7 %","25.7 %","9.0 %","677","1053","1730","954"
"Stiven Osuna","Padres (A)","23","60.0",".267","0.62","11.7 %","33.9 %","54.4 %","24.7 %","5.4 %","38.6 %","28.4 %","33.0 %","24.9 %","119","335","454","sa456047"
"Patrick Cooper","- - -","20","62.1",".286","0.70","13.2 %","35.7 %","51.1 %","18.3 %","5.4 %","48.9 %","22.0 %","29.0 %","22.5 %","154","370","524","sa503035"
"Leonel Santiago","Royals (R)","20","81.0",".286","1.14","13.9 %","45.9 %","40.3 %","15.1 %","5.4 %","42.4 %","23.1 %","34.6 %","30.5 %","88","446","534","sa503641"
"Jarred Cosart","Phillies (A)","20","71.1",".297","1.95","12.2 %","58.0 %","29.8 %","23.2 %","5.4 %","37.8 %","31.1 %","31.1 %","35.6 %","88","438","526","10304"
"Kevin Whelan","- - -","26","49.1",".298","0.80","16.5 %","37.2 %","46.3 %","17.9 %","5.4 %","36.3 %","26.6 %","37.1 %","20.4 %","253","408","661","3462"
"Donnie Veal","Pirates (AAA)","25","49.2",".277","1.09","15.8 %","43.9 %","40.3 %","12.5 %","5.4 %","38.2 %","27.1 %","34.7 %","8.2 %","342","476","818","4741"
"Justin DeFratus","- - -","22","65.0",".280","1.43","13.9 %","50.6 %","35.4 %","17.9 %","5.4 %","38.4 %","21.3 %","40.2 %","33.3 %","80","385","465","4955"
"Greg Holland","Royals (AAA)","24","56.2",".261","1.14","14.9 %","45.4 %","39.7 %","19.6 %","5.4 %","32.2 %","28.8 %","39.0 %","13.7 %","352","534","886","7196"
"Casey Erickson","Pirates (A+)","24","80.0",".309","2.38","19.6 %","56.6 %","23.8 %","17.9 %","5.4 %","53.4 %","20.5 %","26.1 %","26.1 %","113","450","563","sa327127"
"Branch Kloess","- - -","25","55.0",".350","1.13","15.6 %","44.7 %","39.7 %","16.1 %","5.4 %","42.1 %","23.5 %","34.5 %","31.1 %","70","364","434","sa503601"
"Aneuris Mercedes","Rays (R)","23","49.2",".300","1.18","12.2 %","47.5 %","40.3 %","28.6 %","5.4 %","53.2 %","21.0 %","25.9 %","26.7 %","91","272","363","sa503986"
"Jose Molina","Rays (R)","19","51.0",".273","1.27","15.3 %","47.3 %","37.3 %","12.5 %","5.4 %","40.8 %","24.8 %","34.4 %","20.3 %","89","271","360","sa504083"
"Juan Espinoza","Tigers (R)","18","51.1",".350","1.29","29.7 %","39.6 %","30.8 %","33.9 %","5.4 %","41.5 %","29.8 %","28.7 %","21.8 %","60","266","326","sa505048"
"Lauro Ramirez","Mexican (AAA)","19","44.2",".342","1.05","23.3 %","39.3 %","37.3 %","19.6 %","5.4 %","39.6 %","26.4 %","34.0 %","7.8 %","305","436","741","sa508538"
"Yohan Flande","Phillies (AA)","24","158.1",".310","1.39","16.3 %","48.7 %","35.0 %","17.1 %","5.3 %","46.9 %","24.4 %","28.7 %","17.4 %","241","827","1068","5057"
"Ariel Pena","- - -","21","113.1",".296","1.11","14.6 %","44.9 %","40.6 %","16.8 %","5.3 %","43.5 %","22.7 %","33.8 %","22.7 %","320","632","952","10240"
"Donovan Hand","- - -","24","75.2",".327","1.79","15.4 %","54.3 %","30.4 %","22.7 %","5.3 %","48.6 %","21.6 %","29.8 %","10.5 %","368","735","1103","8728"
"Drew Naylor","Phillies (AA)","24","167.0",".302","0.95","18.0 %","39.9 %","42.1 %","16.4 %","5.3 %","45.7 %","23.7 %","30.6 %","22.5 %","211","897","1108","sa293986"
"Brian Parker","- - -","24","59.0",".294","0.93","14.7 %","41.2 %","44.1 %","20.0 %","5.3 %","45.4 %","17.8 %","36.8 %","30.9 %","51","315","366","sa388407"
"Martire Garcia","- - -","20","73.1",".348","1.12","11.7 %","46.7 %","41.7 %","13.3 %","5.3 %","41.9 %","25.7 %","32.5 %","33.6 %","178","476","654","sa455802"
"Anatanaer Batista","Red Sox (A)","21","69.0",".370","1.20","18.3 %","44.6 %","37.1 %","29.3 %","5.3 %","43.8 %","20.0 %","36.2 %","31.1 %","92","432","524","sa455919"
"Steve Turnbull","Blue Jays (A)","23","63.0",".332","1.09","9.2 %","47.4 %","43.4 %","16.0 %","5.3 %","36.5 %","20.4 %","43.1 %","33.0 %","108","398","506","sa501961"
"Bobby Doran","Astros (A-)","21","71.1",".339","1.52","18.2 %","49.4 %","32.5 %","21.3 %","5.3 %","46.9 %","25.1 %","28.0 %","31.0 %","61","401","462","sa503077"
"Chris Sorce","- - -","22","84.0",".323","1.31","11.4 %","50.2 %","38.4 %","16.0 %","5.3 %","38.7 %","27.7 %","33.6 %","23.1 %","158","483","641","sa502294"
"Rosman Garcia","Mexican (AAA)","31","100.1",".288","1.25","19.1 %","44.9 %","36.0 %","18.6 %","5.3 %","50.8 %","22.4 %","26.9 %","9.2 %","608","994","1602","1691"
"Edgar Ibarra","Twins (A)","21","112.1",".335","1.21","18.8 %","44.5 %","36.7 %","8.8 %","5.3 %","43.7 %","22.3 %","34.1 %","29.1 %","275","700","975","5195"
"Richard De Los Santos","- - -","26","150.1",".310","1.80","21.3 %","50.6 %","28.1 %","20.5 %","5.3 %","44.9 %","25.7 %","29.4 %","8.5 %","875","1426","2301","sa244191"
"Wes Musick","Rockies (A)","23","122.1",".324","1.37","14.5 %","49.5 %","36.1 %","17.4 %","5.3 %","47.8 %","21.2 %","31.0 %","27.2 %","165","735","900","sa501554"
"Dave Sever","Blue Jays (A)","23","118.1",".301","0.81","11.4 %","39.8 %","48.8 %","18.5 %","5.3 %","49.3 %","21.4 %","29.4 %","19.7 %","200","631","831","sa501933"
"Andrew Bellatti","Rays (R)","18","64.2",".297","1.01","11.0 %","44.8 %","44.2 %","23.7 %","5.3 %","44.7 %","23.5 %","31.8 %","33.8 %","72","375","447","10657"
"Horacio Ramirez","Giants (AAA)","30","19.2",".314","1.89","21.4 %","51.4 %","27.1 %","10.5 %","5.3 %","46.5 %","26.8 %","26.8 %","5.2 %","88","181","269","110"
"Yunesky Maya","- - -","28","21.1",".270","1.84","10.0 %","58.3 %","31.7 %","15.8 %","5.3 %","42.2 %","25.0 %","32.8 %","10.7 %","103","178","281","11420"
"Frankie Montas","Red Sox (R)","17","21.2",".377","0.61","11.6 %","33.3 %","55.1 %","18.4 %","5.3 %","50.0 %","37.5 %","12.5 %","25.8 %","85","128","213","14309"
"Jesus Delgado","- - -","26","64.2",".343","1.95","18.8 %","53.6 %","27.5 %","14.0 %","5.3 %","47.4 %","24.6 %","28.0 %","6.6 %","419","608","1027","3308"
"Luis Atilano","Nationals (AAA)","25","13.1",".364","0.95","15.9 %","40.9 %","43.2 %","21.1 %","5.3 %","42.2 %","22.2 %","35.6 %","8.7 %","78","141","219","3802"
"Vin Mazzaro","Athletics (AAA)","23","37.1",".317","1.18","20.2 %","43.3 %","36.5 %","21.1 %","5.3 %","38.7 %","30.2 %","31.1 %","8.4 %","262","397","659","5231"
"Jhan Marinez","- - -","21","42.0",".257","0.74","9.6 %","38.4 %","52.1 %","36.8 %","5.3 %","34.7 %","33.3 %","32.0 %","27.9 %","163","335","498","5830"
"Phil Dumatrait","Tigers (AAA)","28","42.2",".257","1.14","14.1 %","45.8 %","40.1 %","19.3 %","5.3 %","42.5 %","24.7 %","32.9 %","5.1 %","302","428","730","8598"
"Miguel Gonzalez","- - -","30","14.1",".464","1.26","35.8 %","35.8 %","28.4 %","21.1 %","5.3 %","42.9 %","20.0 %","37.1 %","4.7 %","111","167","278","sa203193"
"Cupertino Leon","Mexican (AAA)","30","66.0",".309","1.49","11.7 %","52.8 %","35.5 %","26.3 %","5.3 %","41.6 %","26.2 %","32.1 %","9.2 %","338","625","963","sa211096"
"Kyle Christensen","- - -","21","54.2",".274","1.44","22.3 %","45.8 %","31.8 %","28.1 %","5.3 %","42.6 %","21.9 %","35.5 %","13.8 %","116","268","384","sa327855"
"Marco Carrillo","- - -","23","86.0",".306","0.71","16.7 %","34.6 %","48.7 %","21.1 %","5.3 %","38.8 %","28.5 %","32.6 %","15.3 %","311","695","1006","sa328993"
"Tanner Robles","Reds (R)","21","60.1",".242","1.19","13.2 %","47.2 %","39.6 %","26.3 %","5.3 %","46.7 %","23.0 %","30.3 %","28.3 %","151","355","506","sa390675"
"Wilfredo Ramirez","Tigers (A+)","22","51.0",".321","0.89","12.7 %","41.2 %","46.1 %","22.4 %","5.3 %","41.0 %","22.0 %","37.0 %","22.3 %","29","290","319","sa393205"
"Carlos Pimentel","Padres (R)","18","9.1",".400","0.42","10.0 %","26.7 %","63.3 %","15.8 %","5.3 %","32.3 %","45.2 %","22.6 %","32.7 %","33","65","98","sa393241"
"Miguel De Los Santos","- - -","21","70.1",".276","0.95","15.3 %","41.2 %","43.5 %","31.6 %","5.3 %","43.8 %","20.4 %","35.8 %","38.8 %","196","479","675","sa393252"
"Dennis Neuman","Red Sox (A)","20","64.0",".292","0.87","16.5 %","38.8 %","44.7 %","19.7 %","5.3 %","41.4 %","25.3 %","33.3 %","32.1 %","95","372","467","sa455917"
"Manolin De Leon","- - -","23","32.1",".319","1.21","8.7 %","50.0 %","41.3 %","28.9 %","5.3 %","49.5 %","25.3 %","25.3 %","34.4 %","54","190","244","sa456358"
"Trent Stevenson","- - -","20","45.2",".293","1.26","10.4 %","50.0 %","39.6 %","17.5 %","5.3 %","49.7 %","24.2 %","26.2 %","15.5 %","70","233","303","sa501499"
"Billy Vopinek","Rockies (A-)","24","28.2",".333","1.13","18.2 %","43.4 %","38.4 %","26.3 %","5.3 %","39.8 %","31.1 %","29.1 %","15.9 %","58","162","220","sa504621"
"Luis Wilches","Rays (R)","18","45.1",".261","1.34","29.9 %","40.2 %","29.9 %","23.7 %","5.3 %","47.1 %","26.5 %","26.5 %","35.2 %","27","243","270","sa505020"
"Harold Guerrero","Indians (R)","20","25.2",".228","1.58","14.0 %","52.6 %","33.3 %","36.8 %","5.3 %","39.7 %","20.7 %","39.7 %","32.6 %","65","159","224","sa506060"
"Aleson Escalante","Blue Jays (R)","21","35.2",".231","1.26","13.1 %","48.5 %","38.4 %","15.8 %","5.3 %","48.1 %","25.5 %","26.4 %","25.1 %","62","189","251","sa506196"
"Hector Mayora","Cubs (R)","21","25.0",".351","2.00","21.9 %","52.1 %","26.0 %","15.8 %","5.3 %","50.7 %","14.7 %","34.7 %","25.9 %","30","159","189","sa506693"
"Raynel Velette","Red Sox (R)","19","49.2",".231","0.91","14.2 %","40.9 %","44.9 %","26.3 %","5.3 %","40.4 %","19.9 %","39.7 %","27.2 %","60","278","338","sa507643"
"Matt Little","- - -","22","37.0",".258","3.21","11.1 %","67.8 %","21.1 %","21.1 %","5.3 %","39.4 %","21.3 %","39.4 %","31.9 %","91","223","314","sa526464"
"Jose Luis Merino","Mexican (AAA)","23","9.0",".351","0.53","21.6 %","27.0 %","51.4 %","31.6 %","5.3 %","44.7 %","23.7 %","31.6 %","6.3 %","107","98","205","sa544590"
"Alex Kaminsky","- - -","22","72.0",".269","1.14","17.3 %","44.2 %","38.6 %","18.4 %","5.3 %","43.3 %","22.9 %","33.8 %","24.8 %","91","384","475","sa549423"
"Aidan Lucas","Cardinals (R)","22","21.2",".277","1.89","14.1 %","56.3 %","29.7 %","31.6 %","5.3 %","36.4 %","19.7 %","43.9 %","23.2 %","28","123","151","sa549775"
"Corey Davisson","Diamondbacks (A-)","22","35.1",".315","0.84","21.3 %","36.0 %","42.7 %","10.5 %","5.3 %","52.1 %","29.8 %","18.1 %","29.3 %","50","220","270","sa550443"
"Juan Corpas","Padres (R)","17","47.2",".302","0.89","9.4 %","42.8 %","47.8 %","22.4 %","5.3 %","40.4 %","32.8 %","26.9 %","16.6 %","105","250","355","sa551279"
"Brett Oberholtzer","- - -","20","135.2",".340","1.22","14.2 %","47.1 %","38.7 %","13.1 %","5.2 %","44.3 %","24.5 %","31.3 %","34.3 %","126","800","926","3855"
"Carlos Hernandez","Athletics (AA)","23","129.2",".335","1.78","22.3 %","49.8 %","27.9 %","14.8 %","5.2 %","45.4 %","23.3 %","31.4 %","8.3 %","747","1291","2038","sa393410"
"Zach Kroenke","Diamondbacks (AAA)","26","97.1",".295","1.32","24.4 %","43.1 %","32.5 %","21.9 %","5.2 %","44.4 %","22.2 %","33.3 %","8.1 %","610","940","1550","4383"
"Ryan Cook","- - -","23","132.0",".320","2.41","14.4 %","60.5 %","25.1 %","16.7 %","5.2 %","43.9 %","19.4 %","36.6 %","21.1 %","328","864","1192","8855"
"Jonathan Castellanos","Mexican (AAA)","28","77.2",".265","1.45","19.6 %","47.7 %","32.8 %","28.6 %","5.2 %","46.8 %","29.0 %","24.2 %","5.9 %","459","715","1174","sa200086"
"Chris Siegfried","Cubs (A+)","24","82.1",".299","1.47","16.3 %","49.8 %","33.9 %","15.6 %","5.2 %","45.6 %","25.1 %","29.3 %","24.8 %","159","474","633","sa390473"
"Dumas Garcia","- - -","26","59.0",".326","0.97","16.5 %","41.2 %","42.3 %","18.2 %","5.2 %","41.8 %","27.3 %","30.9 %","24.6 %","143","336","479","sa447647"
"Julio Rodriguez","- - -","19","90.1",".266","1.14","14.9 %","45.4 %","39.7 %","35.1 %","5.2 %","42.6 %","19.8 %","37.6 %","36.3 %","166","583","749","sa454988"
"Clayton Cook","Indians (A)","19","118.1",".283","1.15","18.3 %","43.7 %","38.0 %","19.3 %","5.2 %","44.0 %","22.0 %","34.0 %","22.5 %","188","629","817","sa454928"
"J.D. Martin","Nationals (AAA)","27","41.0",".278","0.97","13.6 %","42.4 %","43.9 %","15.5 %","5.2 %","35.3 %","27.2 %","37.5 %","6.6 %","193","394","587","3685"
"Mitch Lively","- - -","24","67.1",".322","1.66","22.2 %","48.5 %","29.3 %","20.7 %","5.2 %","37.5 %","24.5 %","38.0 %","25.3 %","123","379","502","sa390254"
"Orlando Santos","White Sox (A)","23","50.2",".291","0.76","17.1 %","35.8 %","47.2 %","32.8 %","5.2 %","31.8 %","28.7 %","39.5 %","40.2 %","60","313","373","sa393012"
"Mario Gonzalez","- - -","23","40.0",".395","0.93","23.8 %","36.7 %","39.5 %","27.6 %","5.2 %","48.7 %","28.0 %","23.3 %","8.9 %","276","451","727","sa502234"
"Brad Wilson","- - -","23","75.2",".283","2.14","20.2 %","54.4 %","25.4 %","19.0 %","5.2 %","52.1 %","21.3 %","26.7 %","17.5 %","184","405","589","sa502559"
"Josh Dowdy","- - -","23","44.0",".375","0.78","14.9 %","37.2 %","47.9 %","24.1 %","5.2 %","40.7 %","27.6 %","31.7 %","33.2 %","86","287","373","sa503249"
"Jorge Soto","- - -","18","63.0",".321","1.60","15.2 %","52.2 %","32.6 %","24.1 %","5.2 %","44.6 %","25.8 %","29.6 %","33.9 %","67","385","452","sa506362"
"Ryan Copeland","Cardinals (R)","22","53.1",".252","1.07","14.9 %","44.0 %","41.1 %","29.3 %","5.2 %","47.6 %","25.9 %","26.5 %","27.8 %","41","293","334","sa549889"
"Buddy Boshers","Angels (A)","22","77.1",".335","1.10","12.1 %","46.1 %","41.8 %","11.3 %","5.2 %","38.3 %","25.4 %","36.3 %","30.9 %","98","472","570","8490"
"Blair Carson","- - -","22","83.0",".295","1.36","15.5 %","48.7 %","35.8 %","17.5 %","5.2 %","47.3 %","22.9 %","29.8 %","18.2 %","123","431","554","sa503413"
"Rubby De La Rosa","- - -","21","110.1",".275","2.14","17.2 %","56.4 %","26.4 %","23.1 %","5.1 %","39.5 %","24.0 %","36.5 %","18.1 %","365","808","1173","3862"
"Cole Kimball","- - -","24","78.2",".254","0.92","14.3 %","41.1 %","44.6 %","17.9 %","5.1 %","34.8 %","25.0 %","40.2 %","30.3 %","197","510","707","9480"
"Esteban Hernandez","Mexican (AAA)","29","55.0",".313","2.46","22.9 %","54.9 %","22.3 %","25.6 %","5.1 %","52.2 %","21.7 %","26.1 %","8.7 %","315","514","829","sa205248"
"Miguel Rubio","Mexican (AAA)","30","34.0",".304","0.97","24.5 %","37.3 %","38.2 %","23.1 %","5.1 %","41.1 %","20.5 %","38.4 %","11.2 %","259","368","627","sa205861"
"Yunior Novoa","Nationals (AA)","25","32.1",".337","1.05","15.8 %","43.2 %","41.1 %","25.6 %","5.1 %","44.2 %","22.1 %","33.7 %","22.7 %","76","180","256","sa244143"
"Andrew Dobies","- - -","27","30.1",".379","0.85","17.2 %","37.9 %","44.8 %","17.9 %","5.1 %","42.2 %","21.1 %","36.7 %","9.7 %","182","324","506","sa253636"
"Michael Madsen","Athletics (A+)","27","27.0",".364","0.67","13.3 %","34.7 %","52.0 %","30.8 %","5.1 %","50.6 %","24.1 %","25.3 %","32.3 %","43","180","223","sa290505"
"Zach Piccola","White Sox (A)","25","32.0",".431","1.21","14.0 %","47.0 %","39.0 %","12.8 %","5.1 %","48.5 %","28.2 %","23.3 %","24.7 %","79","205","284","sa327062"
"Will Latimer","Red Sox (A+)","24","77.2",".342","1.64","12.3 %","54.5 %","33.2 %","14.1 %","5.1 %","47.2 %","23.0 %","29.8 %","28.5 %","95","460","555","sa389847"
"Leroy Hunt","- - -","22","38.1",".399","1.92","12.3 %","57.7 %","30.0 %","20.5 %","5.1 %","43.3 %","26.9 %","29.9 %","15.6 %","181","216","397","sa390181"
"Chris Jones","- - -","21","89.2",".287","1.56","18.4 %","49.8 %","31.8 %","14.1 %","5.1 %","40.0 %","21.2 %","38.8 %","32.6 %","132","515","647","sa392067"
"Richard Zumaya","Tigers (A)","20","46.1",".321","0.69","15.4 %","34.6 %","50.0 %","11.5 %","5.1 %","43.9 %","29.3 %","26.8 %","21.7 %","91","254","345","sa397031"
"Daniel Meszaros","- - -","24","40.1",".308","1.10","19.6 %","42.2 %","38.2 %","2.6 %","5.1 %","36.8 %","28.3 %","34.9 %","10.9 %","273","455","728","sa462132"
"Nick Hernandez","- - -","21","64.0",".260","0.95","8.4 %","44.6 %","47.0 %","20.5 %","5.1 %","37.4 %","24.1 %","38.5 %","35.5 %","67","356","423","sa501682"
"Graham Stoneburner","- - -","22","142.0",".265","1.75","13.9 %","54.8 %","31.3 %","19.7 %","5.1 %","42.9 %","19.9 %","37.2 %","29.9 %","182","820","1002","sa501745"
"Robert Sabo","Padres (A-)","22","39.0",".343","1.33","9.0 %","52.0 %","39.0 %","17.9 %","5.1 %","35.3 %","31.4 %","33.3 %","23.4 %","105","228","333","sa503279"
"J.D. Goryl","Indians (A-)","24","38.1",".340","1.82","17.9 %","53.0 %","29.1 %","15.4 %","5.1 %","47.2 %","23.2 %","29.6 %","17.1 %","74","206","280","sa504073"
"Julio Guilarte","Tigers (R)","18","47.2",".292","1.87","22.8 %","50.3 %","26.9 %","30.8 %","5.1 %","52.9 %","20.4 %","26.8 %","23.5 %","90","246","336","sa505046"
"Isidro Izquierdo","Mexican (AAA)","23","25.0",".421","0.82","24.5 %","34.0 %","41.5 %","28.2 %","5.1 %","43.3 %","30.9 %","25.8 %","6.9 %","195","285","480","sa508709"
"Rafael Diaz","Mexican (AAA)","22","20.1",".300","0.59","11.4 %","32.9 %","55.7 %","20.5 %","5.1 %","33.3 %","31.9 %","34.7 %","4.2 %","148","182","330","sa509070"
"Chris Franklin","Padres (A-)","22","42.2",".331","1.64","15.6 %","52.5 %","32.0 %","2.6 %","5.1 %","45.7 %","24.8 %","29.5 %","24.1 %","54","245","299","sa549092"
"Austin Fleet","Giants (R)","23","51.0",".325","1.56","18.0 %","50.0 %","32.0 %","23.1 %","5.1 %","36.8 %","29.6 %","33.6 %","35.5 %","41","325","366","sa549259"
"Jesse Hernandez","- - -","21","51.2",".395","2.26","14.8 %","59.1 %","26.2 %","12.8 %","5.1 %","47.5 %","20.9 %","31.7 %","27.5 %","90","357","447","sa550051"
"Travis Strong","Orioles (R)","21","26.2",".263","0.72","16.3 %","35.0 %","48.8 %","25.6 %","5.1 %","42.7 %","22.0 %","35.4 %","21.3 %","80","150","230","sa550089"
"Juan Gonzalez","Rockies (A)","20","115.0",".333","1.28","16.3 %","47.1 %","36.6 %","19.0 %","5.1 %","44.0 %","22.4 %","33.6 %","20.7 %","173","601","774","sa504209"
"Rafael Martin","Nationals (AA)","26","67.1",".265","0.67","12.8 %","35.1 %","52.1 %","24.5 %","5.1 %","45.4 %","25.8 %","28.9 %","27.5 %","113","370","483","10258"
