"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Jeff Fulchino","- - -","28","64.2",".362","1.29","18.4 %","45.9 %","35.7 %","17.1 %","2.9 %","40.5 %","31.0 %","28.5 %","8.9 %","396","688","1084","3532"
"Pedro Hernandez","Padres (R)","19","63.1",".293","0.90","12.5 %","41.4 %","46.1 %","28.6 %","2.9 %","46.1 %","27.9 %","26.1 %","41.9 %","36","389","425","4578"
"Ryan Wing","Athletics (AAA)","26","54.0",".269","0.69","21.3 %","32.0 %","46.7 %","18.6 %","2.9 %","34.6 %","24.4 %","41.0 %","9.5 %","371","544","915","sa201321"
"Luis Martinez","Mexican (AAA)","28","38.0",".414","1.77","24.2 %","48.4 %","27.3 %","25.7 %","2.9 %","48.1 %","24.8 %","27.1 %","9.8 %","299","408","707","sa3000026"
"Samuel Medina","Blue Jays (R)","22","69.1",".280","0.84","9.2 %","41.5 %","49.3 %","25.7 %","2.9 %","36.8 %","36.8 %","26.3 %","35.5 %","150","394","544","sa3000150"
"Armado De Los Santos","Nationals (R)","22","72.0",".332","1.36","17.9 %","47.3 %","34.8 %","30.0 %","2.9 %","39.8 %","30.3 %","29.9 %","31.4 %","133","418","551","sa3000403"
"Michael Allen","- - -","21","37.1",".260","1.49","13.0 %","52.0 %","35.0 %","20.0 %","2.9 %","46.2 %","20.2 %","33.7 %","27.0 %","44","223","267","sa302337"
"Ronny Lopez","Rockies (R)","21","30.1",".264","1.26","9.2 %","50.6 %","40.2 %","22.9 %","2.9 %","33.7 %","27.2 %","39.1 %","28.6 %","39","164","203","sa328534"
"Eric Basurto","Marlins (A)","22","44.0",".278","2.11","14.8 %","57.8 %","27.3 %","34.3 %","2.9 %","31.3 %","21.6 %","47.0 %","16.5 %","122","259","381","sa392450"
"Jonathan Joseph","- - -","20","33.2",".409","1.17","10.6 %","48.2 %","41.2 %","17.1 %","2.9 %","43.0 %","25.8 %","31.2 %","34.4 %","69","245","314","sa393045"
"James Leverton","Cubs (A-)","22","54.2",".292","2.89","13.9 %","63.9 %","22.2 %","31.4 %","2.9 %","45.9 %","18.8 %","35.3 %","25.2 %","118","287","405","sa454983"
"Albert Fagan","Pirates (R)","21","25.0",".216","0.83","9.9 %","40.8 %","49.3 %","28.6 %","2.9 %","37.3 %","24.0 %","38.7 %","21.9 %","32","128","160","sa455596"
"Mauro Schiavoni","Twins (R)","21","31.1",".207","1.06","7.7 %","47.4 %","44.9 %","31.4 %","2.9 %","40.2 %","25.6 %","34.2 %","26.9 %","44","164","208","sa455803"
"Randy Castillo","Mariners (R)","18","24.1",".333","0.91","14.1 %","41.0 %","44.9 %","20.0 %","2.9 %","41.2 %","24.7 %","34.1 %","22.0 %","47","130","177","sa457108"
"Wilmer Almonte","Rays (R)","18","18.1",".395","1.00","5.4 %","47.3 %","47.3 %","11.4 %","2.9 %","41.5 %","39.0 %","19.5 %","18.6 %","11","107","118","sa503982"
"Hector Mayora","- - -","19","53.1",".309","2.40","11.9 %","62.2 %","25.9 %","31.4 %","2.9 %","45.3 %","29.3 %","25.3 %","36.1 %","86","335","421","sa506693"
"David Martinez","Astros (R)","20","53.0",".342","1.30","6.3 %","52.9 %","40.8 %","11.3 %","2.8 %","53.5 %","21.1 %","25.4 %","25.1 %","64","310","374","8893"
"Juan Rojas","White Sox (R)","24","66.0",".318","0.97","18.1 %","40.4 %","41.5 %","36.6 %","2.8 %","42.0 %","26.5 %","31.5 %","44.7 %","56","416","472","sa3000069"
"Felix Ventura","Red Sox (A)","24","65.0",".250","1.13","13.2 %","46.0 %","40.8 %","16.9 %","2.8 %","43.3 %","26.1 %","30.6 %","24.1 %","147","359","506","sa328022"
"Zachary Pitts","Cardinals (A-)","22","51.2",".273","0.94","13.2 %","42.1 %","44.7 %","21.1 %","2.8 %","43.7 %","21.6 %","34.7 %","21.0 %","74","283","357","sa390302"
"Yorvix Ortega","White Sox (R)","18","48.2",".362","0.58","14.5 %","31.3 %","54.2 %","23.9 %","2.8 %","28.8 %","40.3 %","30.9 %","24.4 %","202","290","492","sa507121"
"David Robertson","- - -","23","53.2",".243","1.53","15.0 %","51.4 %","33.6 %","16.7 %","2.8 %","45.5 %","18.8 %","35.7 %","15.9 %","254","489","743","8241"
"Scott Carroll","- - -","23","130.0",".323","1.31","20.0 %","45.4 %","34.6 %","19.4 %","2.8 %","45.9 %","27.1 %","27.1 %","21.2 %","175","684","859","888"
"Marc Lamacchia","- - -","26","28.0",".326","0.97","16.5 %","41.2 %","42.4 %","27.8 %","2.8 %","46.5 %","27.9 %","25.6 %","31.0 %","47","169","216","sa236462"
"Brandon Ulloa","Red Sox (R)","19","34.2",".309","1.25","12.9 %","48.4 %","38.7 %","30.6 %","2.8 %","45.4 %","27.8 %","26.8 %","30.8 %","78","208","286","sa3000569"
"Eduardo Nunez","Orioles (R)","18","31.1",".233","1.00","11.1 %","44.4 %","44.4 %","30.6 %","2.8 %","47.1 %","28.7 %","24.1 %","26.5 %","71","171","242","sa3000638"
"Manuel Campos","Mariners (R)","18","32.1",".316","1.47","8.2 %","54.6 %","37.1 %","33.3 %","2.8 %","50.5 %","24.2 %","25.3 %","23.2 %","45","175","220","sa3000685"
"Milton Roman","Braves (R)","19","39.1",".263","1.64","11.2 %","55.1 %","33.6 %","22.2 %","2.8 %","41.2 %","25.2 %","33.6 %","24.1 %","104","203","307","sa3000917"
"Julio Antigua","Mariners (R)","16","22.2",".354","0.75","17.1 %","35.5 %","47.4 %","22.2 %","2.8 %","42.0 %","34.6 %","23.5 %","17.1 %","58","117","175","sa3000952"
"Tony Bradley","- - -","22","47.2",".285","1.75","16.1 %","53.4 %","30.5 %","19.4 %","2.8 %","45.0 %","25.6 %","29.5 %","22.9 %","125","281","406","sa389384"
"Seth Garrison","Red Sox (A-)","22","31.0",".235","0.86","13.0 %","40.3 %","46.8 %","30.6 %","2.8 %","46.9 %","23.5 %","29.6 %","39.5 %","45","259","304","sa389718"
"Trey Barham","Athletics (A-)","22","52.0",".299","2.75","14.6 %","62.7 %","22.8 %","25.0 %","2.8 %","47.6 %","22.6 %","29.8 %","22.6 %","81","277","358","sa454856"
"John Anderson","- - -","19","26.1",".349","1.06","7.5 %","47.5 %","45.0 %","13.9 %","2.8 %","35.7 %","35.7 %","28.6 %","29.6 %","45","151","196","sa454912"
"Steven Stewart","Nationals (A-)","22","35.1",".294","1.50","12.6 %","52.4 %","35.0 %","25.0 %","2.8 %","45.5 %","20.0 %","34.6 %","21.0 %","77","194","271","sa456072"
"Diego Encarnacion","Cubs (R)","18","43.0",".257","0.33","9.4 %","22.6 %","67.9 %","37.5 %","2.8 %","31.8 %","36.4 %","31.8 %","31.9 %","90","239","329","sa503580"
"Antonio Garzon","Mexican (AAA)","23","41.2",".299","1.89","15.4 %","55.3 %","29.3 %","22.2 %","2.8 %","41.4 %","20.3 %","38.3 %","6.9 %","230","391","621","sa509479"
"Shane Lindsay","- - -","23","71.2",".326","1.01","20.5 %","40.0 %","39.5 %","17.8 %","2.7 %","40.7 %","20.6 %","38.6 %","26.7 %","200","438","638","3881"
"Dale Thayer","Rays (AAA)","27","68.1",".357","1.11","18.5 %","42.9 %","38.6 %","20.5 %","2.7 %","30.3 %","25.1 %","44.6 %","11.5 %","412","798","1210","5032"
"Rudy Owens","Pirates (A-)","20","58.0",".325","1.23","11.4 %","48.9 %","39.7 %","27.4 %","2.7 %","45.3 %","24.0 %","30.7 %","29.2 %","62","328","390","5226"
"Francis Moreta","Yankees (R)","21","50.1",".322","0.96","8.3 %","44.9 %","46.8 %","19.2 %","2.7 %","33.1 %","36.2 %","30.7 %","20.1 %","100","238","338","sa3000696"
"Jeremy Papelbon","Cubs (A+)","25","73.2",".284","1.37","18.4 %","47.2 %","34.4 %","17.8 %","2.7 %","35.3 %","21.6 %","43.1 %","22.1 %","120","391","511","sa327832"
"Rick Bauer","- - -","31","34.2",".299","0.92","14.5 %","41.0 %","44.6 %","32.4 %","2.7 %","38.8 %","22.4 %","38.8 %","10.8 %","226","366","592","125"
"Luis Mendoza","- - -","24","36.1",".331","1.95","14.2 %","56.7 %","29.1 %","16.2 %","2.7 %","48.5 %","30.0 %","21.5 %","7.5 %","207","355","562","3126"
"T.J. Burton","Indians (AA)","24","30.0",".377","1.32","14.9 %","48.5 %","36.6 %","8.1 %","2.7 %","42.5 %","24.5 %","33.0 %","19.3 %","66","177","243","sa201982"
"Carlos Vasquez","- - -","25","42.0",".396","2.14","13.4 %","59.0 %","27.6 %","10.8 %","2.7 %","48.2 %","25.9 %","25.9 %","24.2 %","113","247","360","sa202168"
"Angel Garcia","Royals (R)","19","34.1",".268","0.97","9.9 %","44.4 %","45.7 %","32.4 %","2.7 %","43.4 %","31.3 %","25.3 %","26.9 %","121","195","316","sa3000757"
"Gasner Guerrier","- - -","17","31.0",".237","0.86","6.8 %","43.2 %","50.0 %","29.7 %","2.7 %","53.9 %","23.1 %","23.1 %","26.6 %","123","166","289","sa3000859"
"Fabian Gomez","Athletics (A-)","23","36.1",".385","1.73","9.8 %","57.1 %","33.0 %","18.9 %","2.7 %","41.0 %","21.4 %","37.6 %","16.4 %","82","198","280","sa393041"
"Wilson Ortiz","- - -","22","49.1",".413","0.89","9.7 %","42.6 %","47.7 %","17.6 %","2.7 %","34.4 %","24.8 %","40.8 %","25.1 %","133","305","438","sa454304"
"Dan DeLucia","Tigers (A-)","23","37.0",".273","1.22","18.0 %","45.0 %","37.0 %","21.6 %","2.7 %","49.6 %","17.1 %","33.3 %","27.0 %","54","209","263","sa455341"
"Kyle Foster","Red Sox (A)","23","31.2",".377","1.24","21.7 %","43.4 %","34.9 %","21.6 %","2.7 %","45.2 %","27.0 %","27.8 %","19.9 %","54","177","231","sa455449"
"Edwin Linares","Brewers (R)","18","26.0",".284","0.78","18.5 %","35.8 %","45.7 %","21.6 %","2.7 %","39.3 %","27.0 %","33.7 %","23.4 %","42","146","188","sa456483"
"Darin Downs","- - -","23","72.1",".358","1.47","18.5 %","48.5 %","33.0 %","16.0 %","2.7 %","42.3 %","27.4 %","30.3 %","25.4 %","170","436","606","5903"
"Jose Ortegano","- - -","20","88.2",".349","1.77","16.1 %","53.6 %","30.2 %","14.7 %","2.7 %","35.4 %","24.5 %","40.1 %","23.9 %","114","522","636","sa328517"
"Mark Sorensen","Tigers (A-)","22","59.0",".361","1.20","16.7 %","45.5 %","37.9 %","13.3 %","2.7 %","45.0 %","25.8 %","29.2 %","22.3 %","60","331","391","sa455193"
"Ezequiel Rijo","Rangers (R)","17","71.0",".217","1.53","6.4 %","56.7 %","36.9 %","21.3 %","2.7 %","51.4 %","27.1 %","21.5 %","26.1 %","122","341","463","sa502903"
"Juan Mojica","Astros (R)","19","51.2",".277","0.81","9.3 %","40.7 %","50.0 %","25.3 %","2.7 %","35.9 %","35.9 %","28.2 %","28.0 %","90","278","368","sa550797"
"Francisco Cordova","Mexican (AAA)","24","101.1",".245","1.24","18.4 %","45.2 %","36.5 %","26.5 %","2.7 %","41.0 %","21.1 %","37.9 %","7.0 %","541","950","1491","sa254785"
"Rosman Garcia","Mexican (AAA)","29","57.2",".322","2.97","11.2 %","66.5 %","22.4 %","23.7 %","2.6 %","45.1 %","25.7 %","29.1 %","9.9 %","342","577","919","1691"
"Arnold Leon","- - -","19","43.0",".321","1.32","16.2 %","47.6 %","36.2 %","36.8 %","2.6 %","36.6 %","25.9 %","37.5 %","23.6 %","121","302","423","5595"
"Tom Gorzelanny","Pirates (AAA)","25","35.0",".281","1.13","14.7 %","45.3 %","40.0 %","21.1 %","2.6 %","46.4 %","30.9 %","22.7 %","7.6 %","187","315","502","6244"
"David Asher","Mariners (A+)","25","22.2",".407","0.89","7.7 %","43.6 %","48.7 %","15.8 %","2.6 %","35.0 %","36.3 %","28.8 %","20.1 %","49","140","189","sa290208"
"Russell Haltiwanger","Royals (A+)","24","56.1",".324","0.96","15.8 %","41.2 %","42.9 %","10.5 %","2.6 %","47.2 %","24.4 %","28.3 %","20.1 %","120","304","424","sa293989"
"Casey Mulligan","- - -","20","38.2",".337","0.97","24.2 %","37.4 %","38.4 %","23.7 %","2.6 %","31.7 %","24.8 %","43.6 %","26.1 %","76","234","310","sa328170"
"Luke Sommer","- - -","23","39.1",".289","1.58","16.2 %","51.3 %","32.5 %","15.8 %","2.6 %","38.5 %","27.9 %","33.6 %","30.1 %","18","211","229","sa388967"
"Kyle Farrell","Braves (R)","19","35.1",".356","1.32","22.8 %","43.9 %","33.3 %","21.1 %","2.6 %","40.5 %","28.9 %","30.6 %","20.0 %","74","206","280","sa455048"
"Jordan Ellis","- - -","22","44.0",".241","1.34","12.7 %","50.0 %","37.3 %","23.7 %","2.6 %","43.9 %","27.1 %","29.0 %","34.3 %","67","257","324","sa455282"
"Luis Ferreras","- - -","18","27.2",".283","1.05","15.2 %","43.5 %","41.3 %","18.4 %","2.6 %","33.3 %","29.0 %","37.6 %","16.7 %","57","135","192","sa455774"
"Juan Heredia","Yankees (R)","19","48.1",".275","1.45","17.0 %","49.1 %","33.9 %","44.7 %","2.6 %","47.5 %","21.7 %","30.8 %","35.7 %","95","300","395","sa505535"
"Joel Lima","Dodgers (R)","18","39.1",".300","1.39","14.2 %","50.0 %","35.8 %","28.9 %","2.6 %","50.4 %","32.7 %","16.8 %","36.2 %","33","213","246","sa506962"
"Allan Ramirez","Mexican (AAA)","26","66.2",".292","1.13","23.6 %","40.6 %","35.8 %","28.9 %","2.6 %","44.3 %","25.3 %","30.3 %","5.9 %","387","601","988","sa508069"
"Jesse Hoover","- - -","26","67.0",".314","1.01","21.7 %","39.4 %","38.9 %","18.2 %","2.6 %","44.6 %","24.3 %","31.2 %","21.7 %","136","362","498","sa254295"
"Melvin Mercedes","Tigers (R)","17","36.2",".265","1.10","15.5 %","44.3 %","40.2 %","48.7 %","2.6 %","38.2 %","28.4 %","33.3 %","25.0 %","104","204","308","10181"
"Lincoln Holdzkom","Red Sox (AAA)","26","50.2",".331","2.44","18.3 %","57.9 %","23.8 %","17.9 %","2.6 %","39.1 %","24.9 %","36.1 %","7.9 %","336","461","797","sa200781"
"Jose Pina","- - -","22","33.1",".384","1.18","22.7 %","41.8 %","35.5 %","23.1 %","2.6 %","28.6 %","29.5 %","42.0 %","28.5 %","38","204","242","sa294474"
"Raul Mayora","Rangers (R)","21","76.2",".341","0.92","17.6 %","39.6 %","42.9 %","21.8 %","2.6 %","38.1 %","32.0 %","29.9 %","31.2 %","198","421","619","sa3000096"
"Roberto Verdugo","Mexican (AAA)","27","38.2",".288","1.31","19.6 %","45.5 %","34.8 %","17.9 %","2.6 %","56.3 %","20.2 %","23.5 %","5.1 %","277","350","627","sa3000354"
"Brandon Holden","Pirates (R)","20","30.0",".276","1.28","7.3 %","52.1 %","40.6 %","23.1 %","2.6 %","47.5 %","14.1 %","38.4 %","19.0 %","32","147","179","sa327726"
"Brant Rustich","Mets (A)","23","49.2",".304","1.72","18.5 %","51.5 %","30.0 %","15.4 %","2.6 %","40.4 %","23.5 %","36.0 %","23.8 %","104","300","404","sa327753"
"Kyle Heyne","- - -","23","41.2",".286","1.77","17.6 %","52.7 %","29.8 %","10.3 %","2.6 %","45.5 %","23.1 %","31.3 %","21.1 %","63","222","285","sa392201"
"Adrian Rosario","Brewers (R)","18","40.2",".338","1.72","17.8 %","51.9 %","30.2 %","20.5 %","2.6 %","47.5 %","24.1 %","28.5 %","29.1 %","60","229","289","sa393062"
"Jose Mateo","- - -","21","40.2",".331","1.72","15.2 %","53.6 %","31.2 %","20.5 %","2.6 %","50.8 %","19.7 %","29.6 %","29.6 %","49","228","277","sa393070"
"Scott McGregor","- - -","21","37.1",".258","1.77","8.5 %","58.5 %","33.1 %","23.1 %","2.6 %","44.0 %","20.0 %","36.0 %","29.5 %","29","195","224","sa455250"
"Justin Garcia","Royals (R)","23","42.0",".315","1.51","21.0 %","47.6 %","31.5 %","20.5 %","2.6 %","38.3 %","25.8 %","35.9 %","35.1 %","31","234","265","sa455698"
"Eduardo Figueroa","Cubs (R)","19","59.2",".286","0.95","14.6 %","41.6 %","43.8 %","28.2 %","2.6 %","42.9 %","29.9 %","27.2 %","27.1 %","114","325","439","sa502994"
"Ramiro Peralta","Mets (R)","18","42.2",".266","1.64","6.4 %","58.2 %","35.5 %","20.5 %","2.6 %","54.4 %","19.3 %","26.3 %","22.0 %","109","214","323","sa504077"
"Hugo Duarte","Rays (R)","18","27.2",".325","0.74","9.3 %","38.7 %","52.0 %","17.9 %","2.6 %","43.8 %","27.5 %","28.8 %","21.6 %","81","160","241","sa505026"
"Harold Eckert","- - -","30","86.0",".312","1.67","19.5 %","50.4 %","30.2 %","29.1 %","2.5 %","40.1 %","28.5 %","31.5 %","7.7 %","461","834","1295","sa200791"
"David Pfeiffer","Dodgers (A+)","22","61.2",".391","1.09","13.6 %","45.0 %","41.4 %","19.0 %","2.5 %","39.6 %","24.9 %","35.5 %","28.1 %","89","381","470","sa262060"
"Lester Oliveros","- - -","20","31.1",".321","0.60","15.8 %","31.6 %","52.6 %","22.5 %","2.5 %","31.7 %","24.4 %","43.9 %","33.7 %","66","195","261","9167"
"Josh Fogg","- - -","31","36.0",".330","1.23","19.8 %","44.1 %","36.0 %","2.5 %","2.5 %","51.8 %","19.3 %","29.0 %","13.2 %","96","246","342","989"
"Pedro Pichardo","Angels (R)","19","30.0",".235","0.73","8.0 %","38.7 %","53.3 %","35.0 %","2.5 %","38.0 %","31.7 %","30.4 %","28.5 %","63","158","221","sa3000497"
"Rafael Martinez","Yankees (R)","23","44.1",".398","1.35","18.3 %","47.0 %","34.8 %","27.5 %","2.5 %","40.8 %","25.0 %","34.2 %","34.1 %","128","286","414","sa3000803"
"Jason Monti","Blue Jays (A-)","23","38.1",".366","1.55","16.4 %","50.8 %","32.8 %","22.5 %","2.5 %","41.9 %","30.7 %","27.4 %","28.9 %","43","220","263","sa389208"
"Tim Alderson","Giants (A+)","19","145.1",".292","1.15","15.9 %","45.0 %","39.1 %","25.0 %","2.5 %","37.7 %","26.0 %","36.3 %","26.6 %","149","802","951","sa389899"
"Colin Buckborough","Mariners (R)","19","30.1",".296","0.93","9.4 %","43.5 %","47.1 %","17.5 %","2.5 %","44.3 %","20.5 %","35.2 %","17.0 %","107","158","265","sa392075"
"Cliff Flagello","Orioles (A)","23","82.2",".241","1.20","15.8 %","45.9 %","38.3 %","23.8 %","2.5 %","37.3 %","18.9 %","43.8 %","26.2 %","173","469","642","sa392166"
"Santo Baez","- - -","19","30.2",".365","1.13","17.5 %","43.7 %","38.8 %","30.0 %","2.5 %","46.8 %","21.1 %","32.1 %","15.3 %","86","169","255","sa393189"
"Luis Vasquez","- - -","22","31.0",".237","1.13","6.6 %","49.5 %","44.0 %","17.5 %","2.5 %","40.9 %","20.4 %","38.7 %","16.9 %","89","136","225","sa393198"
"Wendy Rosa","- - -","21","42.1",".287","0.78","17.4 %","36.0 %","46.5 %","27.5 %","2.5 %","40.9 %","22.7 %","36.4 %","32.4 %","136","278","414","sa393399"
"Mikey O'Brien","Yankees (R)","18","18.0",".385","0.45","9.4 %","28.1 %","62.5 %","25.0 %","2.5 %","52.2 %","25.4 %","22.4 %","21.1 %","25","108","133","sa455055"
"Amado Rosario","Diamondbacks (A-)","20","30.2",".369","1.10","16.8 %","43.6 %","39.6 %","37.5 %","2.5 %","45.2 %","22.1 %","32.7 %","19.9 %","100","171","271","sa455873"
"Jose Campos","Indians (R)","17","62.1",".291","1.28","9.9 %","50.5 %","39.6 %","23.8 %","2.5 %","45.2 %","29.8 %","25.0 %","18.6 %","104","294","398","sa502884"
"Ezequiel Amador","Royals (R)","19","55.0",".355","0.71","14.9 %","35.4 %","49.7 %","16.3 %","2.5 %","32.5 %","37.3 %","30.2 %","23.6 %","157","314","471","sa502987"
"Jose Monegro","Rangers (R)","18","41.2",".226","1.23","7.3 %","51.0 %","41.7 %","22.5 %","2.5 %","57.9 %","26.2 %","15.9 %","34.3 %","53","250","303","sa503000"
"Braulio Lara","Rays (R)","19","34.0",".307","0.95","8.2 %","44.7 %","47.1 %","25.0 %","2.5 %","39.3 %","36.0 %","24.7 %","31.4 %","100","206","306","sa506176"
"Jose Tineo","- - -","17","40.0",".306","1.30","8.0 %","52.0 %","40.0 %","17.5 %","2.5 %","34.6 %","33.6 %","31.8 %","30.1 %","149","250","399","sa511053"
"Carlos Noguera","Cardinals (R)","19","63.0",".320","1.10","15.8 %","44.1 %","40.1 %","25.9 %","2.5 %","43.1 %","29.7 %","27.3 %","16.9 %","59","285","344","sa3000465"
"Carlos Quevedo","Astros (R)","18","68.1",".269","1.10","11.9 %","46.1 %","42.0 %","23.5 %","2.5 %","49.3 %","21.7 %","29.1 %","26.9 %","56","368","424","sa503635"
"Brian Schlitter","- - -","22","57.0",".320","1.68","22.0 %","48.9 %","29.1 %","22.0 %","2.4 %","43.8 %","22.6 %","33.6 %","32.3 %","98","351","449","3599"
"Brett Oberholtzer","Braves (R)","18","37.1",".303","1.17","15.2 %","45.7 %","39.0 %","19.5 %","2.4 %","40.0 %","29.1 %","30.9 %","28.9 %","55","208","263","3855"
"Zeke Spruill","Braves (R)","18","40.0",".328","1.34","19.3 %","46.2 %","34.5 %","26.8 %","2.4 %","42.9 %","21.4 %","35.7 %","29.7 %","35","224","259","3873"
"Jacobo Meque","- - -","24","48.0",".308","1.39","14.8 %","49.6 %","35.7 %","19.5 %","2.4 %","45.0 %","25.0 %","30.0 %","34.2 %","111","293","404","sa202280"
"Luis Teis","White Sox (R)","21","72.2",".276","1.30","10.4 %","50.7 %","38.9 %","35.4 %","2.4 %","43.4 %","29.0 %","27.6 %","28.2 %","111","385","496","sa3000044"
"Roneidy Mejia","Cubs (R)","18","31.0",".337","1.02","9.8 %","45.7 %","44.6 %","24.4 %","2.4 %","38.8 %","36.7 %","24.5 %","27.7 %","68","170","238","sa3000947"
"Ryan Paul","- - -","23","57.2",".286","1.37","17.1 %","47.9 %","35.0 %","26.8 %","2.4 %","47.1 %","21.0 %","31.9 %","31.4 %","170","355","525","sa327102"
"Anthony Kirbis","Orioles (A-)","23","31.1",".330","0.93","14.1 %","41.3 %","44.6 %","14.6 %","2.4 %","38.5 %","27.1 %","34.4 %","25.3 %","72","181","253","sa388817"
"Luis Guerrero","Brewers (R)","17","43.0",".316","1.49","15.7 %","50.4 %","33.9 %","22.0 %","2.4 %","40.3 %","25.4 %","34.3 %","27.7 %","97","264","361","sa393413"
"Dan Miller","- - -","21","32.0",".294","1.29","6.9 %","52.5 %","40.6 %","12.2 %","2.4 %","41.2 %","30.4 %","28.4 %","19.3 %","59","164","223","sa456037"
"Yohan Almonte","Mets (R)","18","61.0",".315","0.84","12.7 %","39.9 %","47.4 %","17.1 %","2.4 %","44.3 %","32.2 %","23.5 %","27.9 %","113","350","463","sa503968"
"Jose M. Ramirez","Yankees (R)","19","43.0",".376","0.60","10.3 %","33.6 %","56.2 %","22.0 %","2.4 %","41.7 %","37.1 %","21.2 %","20.2 %","161","240","401","sa505546"
"Robinson Reyes","Rays (R)","19","31.1",".276","0.93","7.1 %","44.7 %","48.2 %","34.1 %","2.4 %","40.9 %","31.8 %","27.3 %","17.0 %","230","176","406","sa506205"
"Pat Bresnehan","Pirates (AA)","23","50.1",".281","1.90","15.6 %","55.3 %","29.1 %","14.6 %","2.4 %","37.9 %","21.6 %","40.5 %","16.8 %","216","277","493","sa547313"
"Orangel Arenas","Angels (R)","19","86.0",".218","1.47","6.4 %","55.7 %","37.9 %","28.9 %","2.4 %","45.3 %","25.9 %","28.9 %","32.1 %","114","450","564","sa504061"
"Edwin Lopez","Red Sox (R)","20","32.2",".329","0.67","12.5 %","35.0 %","52.5 %","38.1 %","2.4 %","36.1 %","36.1 %","27.9 %","38.2 %","48","206","254","sa3000049"
"Joel Valdez","Mexican (AAA)","27","36.0",".344","1.50","15.3 %","50.8 %","33.9 %","28.6 %","2.4 %","49.6 %","28.0 %","22.4 %","9.2 %","216","358","574","sa3000357"
"Carlos Carrillo","Twins (R)","18","25.2",".429","0.90","7.0 %","44.2 %","48.8 %","42.9 %","2.4 %","39.1 %","38.0 %","22.8 %","28.8 %","58","164","222","sa3000665"
"Miguel Munoz","- - -","20","73.2",".263","1.06","7.0 %","47.8 %","45.2 %","17.9 %","2.4 %","46.6 %","31.6 %","21.8 %","31.8 %","66","380","446","sa3000824"
"Philip Roy","Mariners (R)","20","30.1",".272","0.55","16.7 %","29.5 %","53.8 %","23.8 %","2.4 %","42.7 %","22.0 %","35.4 %","36.6 %","42","182","224","sa393212"
"Ryan Koch","- - -","22","32.0",".209","0.88","10.2 %","42.0 %","47.7 %","16.7 %","2.4 %","27.2 %","27.2 %","45.7 %","33.9 %","21","168","189","sa456482"
"Junior Cruz","Angels (R)","18","33.2",".282","1.05","12.2 %","44.9 %","42.9 %","23.8 %","2.4 %","39.4 %","29.8 %","30.8 %","26.3 %","59","173","232","sa505271"
"Conrado Garza","Mexican (AAA)","28","47.0",".320","1.67","23.8 %","47.6 %","28.6 %","38.1 %","2.4 %","40.5 %","19.0 %","40.5 %","6.7 %","291","481","772","sa508769"
"Israel Lomeli","Mexican (AAA)","28","35.1",".374","1.33","22.2 %","44.4 %","33.3 %","33.3 %","2.4 %","49.6 %","26.7 %","23.7 %","6.6 %","260","391","651","sa509395"
"Lance Pendleton","Yankees (A)","24","128.0",".342","1.36","20.0 %","46.1 %","33.9 %","18.9 %","2.4 %","35.4 %","24.4 %","40.3 %","25.0 %","212","752","964","sa3000113"
"Connor Graham","Rockies (A)","22","147.1",".246","1.56","13.0 %","53.1 %","34.0 %","23.4 %","2.3 %","37.8 %","27.4 %","34.8 %","28.4 %","350","821","1171","sa390380"
"Carlos Alvarez","- - -","23","34.1",".277","0.86","19.2 %","37.4 %","43.4 %","20.9 %","2.3 %","45.5 %","25.7 %","28.7 %","28.1 %","54","177","231","sa244187"
"Carlos Sentime","Athletics (R)","20","32.1",".306","0.79","18.9 %","35.8 %","45.3 %","27.9 %","2.3 %","47.5 %","26.3 %","26.3 %","24.9 %","56","165","221","sa3000617"
"Willer Violi","Royals (R)","18","36.0",".325","1.19","13.0 %","47.2 %","39.8 %","9.3 %","2.3 %","50.0 %","27.1 %","22.9 %","25.5 %","87","219","306","sa3000706"
"Victor Mota","- - -","19","47.0",".321","1.00","18.9 %","40.6 %","40.6 %","27.9 %","2.3 %","40.9 %","30.0 %","29.1 %","38.8 %","147","299","446","sa3000819"
"Frank Penalver","Tigers (R)","17","36.2",".305","1.56","6.0 %","57.3 %","36.8 %","14.0 %","2.3 %","47.5 %","21.7 %","30.8 %","16.0 %","87","176","263","sa3000843"
"A.J. Ford","- - -","23","48.1",".250","1.42","20.0 %","46.9 %","33.1 %","16.3 %","2.3 %","52.2 %","19.1 %","28.7 %","22.8 %","121","270","391","sa395348"
"Tim Kiely","- - -","22","42.0",".319","1.40","10.4 %","52.2 %","37.4 %","14.0 %","2.3 %","42.7 %","23.9 %","33.3 %","30.4 %","38","238","276","sa455346"
"George Pineda","Cubs (R)","19","35.0",".326","0.79","9.4 %","40.0 %","50.6 %","27.9 %","2.3 %","41.6 %","27.0 %","31.5 %","35.6 %","76","216","292","sa502847"
"Reinier Bermudez","Rangers (R)","23","46.0",".185","0.84","8.1 %","41.9 %","50.0 %","32.6 %","2.3 %","33.3 %","31.2 %","35.5 %","39.2 %","107","294","401","sa502990"
"Carlos Gil","Astros (R)","18","38.0",".364","1.74","11.9 %","56.0 %","32.1 %","30.2 %","2.3 %","42.7 %","28.0 %","29.4 %","20.4 %","117","222","339","sa503585"
