"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Lisalverto Bonilla","Rangers (AAA)","24","74.2","11.09","3.01","3.68","1.08","29.0 %","7.9 %","21.1 %",".251","1.31",".337","72.9 %","4.10","3.85","0.25","3.63","11266"
"Damion Carroll","Rays (R)","20","28.1","12.07","6.67","1.81","0.00","30.7 %","16.9 %","13.7 %",".177","1.34",".293","82.2 %","1.59","3.85","-2.26","4.23","sa658028"
"Rainer Florez","Indians (R)","17","9.0","7.00","6.00","1.17","0.00","21.9 %","18.8 %","3.1 %",".077","0.89",".105","87.5 %","1.00","3.85","-2.85","4.17","sa828966"
"Brian Schlitter","- - -","28","9.0","4.00","3.00","1.33","0.00","10.0 %","7.5 %","2.5 %",".270","1.44",".303","69.2 %","3.00","3.85","-0.85","4.58","3599"
"Brent McMinn","Mets (R)","23","11.2","7.71","6.17","1.25","0.00","20.4 %","16.3 %","4.1 %",".195","1.37",".258","50.0 %","2.31","3.85","-1.54","4.12","sa738184"
"Matt Whitehouse","Indians (A)","23","32.2","9.09","3.03","3.00","0.83","22.3 %","7.4 %","14.9 %",".289","1.53",".364","50.2 %","5.51","3.85","1.66","3.48","sa738202"
"Luis De Paula","- - -","22","34.1","7.86","3.93","2.00","0.52","19.6 %","9.8 %","9.8 %",".283","1.57",".349","62.5 %","5.24","3.85","1.39","3.63","sa659700"
"Ty Boyles","Reds (R)","18","45.2","10.25","3.15","3.25","0.59","27.1 %","8.3 %","18.8 %",".173","1.01",".229","60.3 %","3.35","3.85","-0.50","3.71","sa737945"
"Jose Alvarado","Rays (R)","19","40.1","10.26","6.47","1.59","0.22","25.8 %","16.3 %","9.6 %",".191","1.41",".270","53.8 %","3.79","3.85","-0.06","3.86","17780"
"Aaron Northcraft","- - -","24","130.1","7.80","3.80","2.05","0.55","19.1 %","9.3 %","9.8 %",".272","1.52",".334","69.8 %","4.70","3.85","0.84","3.97","sa501597"
"Nelson Hernandez","Brewers (R)","17","55.1","5.37","1.30","4.13","0.65","13.1 %","3.2 %","9.9 %",".347","1.64",".391","49.8 %","7.81","3.86","3.95","3.30","sa828823"
"Nick Sarianides","Diamondbacks (A)","24","27.0","10.33","3.00","3.44","1.00","26.5 %","7.7 %","18.8 %",".208","1.15",".264","83.3 %","2.33","3.86","-1.52","3.31","sa502369"
"Johalis Pacheco","Orioles (R)","20","73.0","6.66","3.70","1.80","0.37","17.7 %","9.8 %","7.8 %",".202","1.16",".242","68.4 %","2.22","3.86","-1.64","3.71","sa737355"
"Tony Davis","- - -","26","67.0","9.40","5.10","1.84","0.54","23.9 %","13.0 %","10.9 %",".253","1.52",".335","70.1 %","4.30","3.86","0.44","3.92","sa501675"
"Christopher O'Hare","- - -","23","18.0","11.50","7.00","1.64","0.00","25.6 %","15.6 %","10.0 %",".260","1.83",".380","44.4 %","7.50","3.86","3.64","4.15","sa707789"
"Gerson Moreno","Tigers (R)","18","28.2","6.91","5.34","1.29","0.00","16.7 %","12.9 %","3.8 %",".281","1.71",".348","62.0 %","4.40","3.86","0.54","4.36","sa736656"
"Terry Doyle","- - -","28","109.0","6.52","2.97","2.19","0.66","16.9 %","7.7 %","9.2 %",".259","1.35",".301","69.2 %","4.05","3.86","0.19","4.00","sa392100"
"Jon Edwards","- - -","26","49.0","11.39","5.88","1.94","0.73","28.3 %","14.6 %","13.7 %",".226","1.51",".317","62.0 %","4.41","3.86","0.55","3.86","1483"
"Stephen Perakslis","Cubs (A+)","23","68.2","7.21","3.67","1.96","0.52","19.2 %","9.8 %","9.4 %",".242","1.31",".294","69.4 %","3.93","3.86","0.07","3.72","sa621679"
"Junior Gonzalez","Cardinals (R)","17","50.2","3.55","2.84","1.25","0.00","8.5 %","6.8 %","1.7 %",".322","1.68",".356","65.6 %","4.09","3.86","0.23","4.24","sa828546"
"Blake Bivens","Rays (R)","18","20.0","7.20","4.50","1.60","0.00","18.0 %","11.2 %","6.7 %",".303","1.65",".383","72.2 %","4.05","3.86","0.19","4.41","sa828880"
"Jesus Linarez","Rangers (R)","17","11.0","9.00","5.73","1.57","0.00","23.4 %","14.9 %","8.5 %",".211","1.36",".296","64.7 %","4.91","3.86","1.05","4.05","sa832333"
"Anthony Ranaudo","Red Sox (AAA)","24","138.0","7.24","3.52","2.06","0.59","19.5 %","9.5 %","10.0 %",".220","1.20",".264","79.4 %","2.61","3.86","-1.25","4.36","11424"
"Dan Rohlfing","Twins (AAA)","25","2.0","4.50","4.50","1.00","0.00","11.1 %","11.1 %","0.0 %",".250","1.50",".286","100.0 %","0.00","3.86","-3.86","5.37","sa389665"
"J.C. Sulbaran","Royals (AA)","24","127.1","8.20","3.82","2.15","0.78","20.8 %","9.7 %","11.1 %",".257","1.43",".315","75.5 %","3.25","3.86","-0.61","4.02","sa455559"
"Jairo Garcia","Yankees (R)","19","48.1","8.19","4.28","1.91","0.37","19.4 %","10.1 %","9.3 %",".231","1.43",".288","37.9 %","5.96","3.86","2.10","3.60","sa828439"
"John Hussey","Padres (AA)","27","89.1","5.84","2.42","2.42","0.81","14.8 %","6.1 %","8.7 %",".282","1.42",".318","66.2 %","4.23","3.86","0.37","3.87","sa281349"
"Fabian Williamson","- - -","25","60.0","10.20","4.50","2.27","0.75","24.9 %","11.0 %","13.9 %",".237","1.43",".313","69.8 %","4.05","3.86","0.19","3.45","sa328152"
"Joseph Michaud","- - -","23","66.0","6.00","1.23","4.89","0.82","15.2 %","3.1 %","12.1 %",".302","1.41",".342","60.5 %","5.05","3.86","1.19","3.71","sa738530"
"Junior Morillo","Reds (A)","22","5.1","3.38","3.38","1.00","0.00","10.0 %","10.0 %","0.0 %",".222","1.13",".250","83.3 %","1.69","3.86","-2.17","4.77","sa506282"
"Joe Biagini","Giants (A+)","24","128.0","7.24","3.23","2.24","0.35","19.0 %","8.5 %","10.5 %",".272","1.40",".336","71.4 %","4.01","3.86","0.15","4.47","13194"
"Michael Santos","Giants (R)","19","59.2","7.54","1.96","3.85","0.45","20.2 %","5.3 %","15.0 %",".257","1.21",".316","69.6 %","2.56","3.86","-1.30","3.63","sa736667"
"Andres Ivan Meza","Mexican (AAA)","27","127.0","6.24","1.98","3.14","0.64","16.7 %","5.3 %","11.4 %",".262","1.24",".303","69.6 %","3.40","3.86","-0.46","4.00","sa508496"
"Dean Kiekhefer","- - -","25","71.1","7.82","0.76","10.33","1.14","21.9 %","2.1 %","19.8 %",".241","1.01",".281","76.9 %","2.90","3.86","-0.96","3.32","10529"
"Yhonathan Barrios","- - -","22","58.1","7.71","3.55","2.17","0.46","19.2 %","8.8 %","10.3 %",".269","1.47",".332","68.8 %","3.86","3.86","-0.01","3.92","11166"
"Matt Daley","Yankees (AAA)","32","35.2","12.11","2.02","6.00","1.51","30.0 %","5.0 %","25.0 %",".291","1.43",".394","79.4 %","4.54","3.86","0.68","2.98","7952"
"Daniel Pilar","Rays (R)","19","39.2","4.76","3.18","1.50","0.23","12.5 %","8.3 %","4.2 %",".208","1.13",".236","70.0 %","2.72","3.86","-1.14","3.82","sa735828"
"Frankie De La Cruz","Mexican (AAA)","30","61.1","5.43","2.93","1.85","0.29","14.3 %","7.8 %","6.6 %",".242","1.26",".279","64.3 %","3.67","3.86","-0.19","4.73","3920"
"Luis Lugo","Indians (A)","20","126.1","10.40","2.85","3.65","1.14","27.1 %","7.4 %","19.7 %",".251","1.30",".325","61.1 %","4.92","3.86","1.05","3.05","sa597249"
"Luis Carreno","Mets (R)","18","56.1","8.63","4.31","2.00","0.32","23.0 %","11.5 %","11.5 %",".201","1.19",".266","73.8 %","1.60","3.86","-2.27","3.69","sa657513"
"Miguel Nunez","Phillies (A+)","21","122.1","6.99","3.24","2.16","0.59","18.0 %","8.3 %","9.7 %",".260","1.38",".310","66.8 %","4.49","3.87","0.62","4.02","sa547827"
"Tristan Archer","Brewers (A)","23","113.0","7.01","3.42","2.05","0.48","18.2 %","8.9 %","9.3 %",".250","1.35",".301","71.1 %","3.42","3.87","-0.44","4.02","sa503277"
"Brady Rodgers","- - -","23","126.2","6.47","1.42","4.55","1.07","17.4 %","3.8 %","13.6 %",".275","1.24",".311","63.4 %","4.55","3.87","0.68","3.35","13393"
"Alex Wilson","Red Sox (AAA)","27","41.1","8.71","5.01","1.74","0.44","22.1 %","12.7 %","9.4 %",".244","1.48",".316","69.8 %","4.35","3.87","0.49","4.31","9239"
"Tyler Lyons","- - -","26","83.1","8.42","1.94","4.33","0.97","22.0 %","5.1 %","16.9 %",".288","1.38",".352","71.3 %","4.43","3.87","0.56","3.94","11334"
"Amir Garrett","Reds (A)","22","133.1","8.57","3.44","2.49","0.74","22.6 %","9.1 %","13.6 %",".227","1.24",".282","67.7 %","3.64","3.87","-0.22","3.59","14375"
"Tsuyoshi Wada","Cubs (AAA)","33","113.2","9.50","2.22","4.29","1.03","25.9 %","6.0 %","19.8 %",".240","1.16",".302","84.6 %","2.77","3.87","-1.10","3.86","13046"
"J.B. Wendelken","White Sox (A+)","21","145.2","7.97","2.04","3.91","0.93","19.9 %","5.1 %","14.8 %",".296","1.47",".355","57.6 %","5.25","3.87","1.38","3.55","14506"
"Steven Hensley","Orioles (AA)","27","60.1","8.50","4.03","2.11","0.60","22.8 %","10.8 %","12.0 %",".210","1.21",".266","84.0 %","2.09","3.87","-1.78","4.09","sa454531"
"Jason Creasy","Pirates (A+)","22","148.2","6.05","1.33","4.55","0.79","15.9 %","3.5 %","12.4 %",".277","1.26",".315","68.6 %","3.93","3.87","0.07","3.66","sa598099"
"Junior Reyes","Royals (R)","18","64.1","6.85","3.36","2.04","0.28","17.4 %","8.5 %","8.9 %",".223","1.23",".270","62.7 %","3.36","3.87","-0.51","3.80","sa737450"
"Ritzi Mendoza","Red Sox (R)","18","45.0","4.60","3.20","1.44","0.20","11.4 %","8.0 %","3.5 %",".251","1.38",".283","68.7 %","3.40","3.87","-0.47","3.93","sa737367"
"Ramon Morla","Mariners (R)","24","6.1","11.37","5.68","2.00","0.00","33.3 %","16.7 %","16.7 %",".105","0.95",".182","71.4 %","2.84","3.87","-1.03","4.17","sa509509"
"Ben Griset","- - -","22","85.0","6.88","1.69","4.06","0.85","17.5 %","4.3 %","13.2 %",".301","1.44",".351","71.4 %","3.39","3.87","-0.48","3.35","sa550008"
"Alejandro Vargas","Athletics (R)","19","32.0","7.88","4.22","1.87","0.56","19.3 %","10.3 %","9.0 %",".277","1.59",".340","62.2 %","3.66","3.87","-0.22","3.43","sa657807"
"Mitch Atkins","- - -","28","141.1","7.00","2.29","3.06","0.89","18.7 %","6.1 %","12.6 %",".244","1.20",".283","73.5 %","3.76","3.87","-0.12","3.95","8369"
"Luigence Thomas","Rays (R)","19","17.0","7.41","5.29","1.40","0.00","17.5 %","12.5 %","5.0 %",".265","1.65",".333","66.7 %","4.24","3.87","0.36","4.33","sa830156"
"Shane Broyles","- - -","22","70.2","9.30","2.80","3.32","0.89","25.3 %","7.6 %","17.7 %",".226","1.16",".285","72.4 %","3.18","3.87","-0.69","3.74","sa658297"
"Mario Gonzalez","Mexican (AAA)","27","141.1","7.64","1.91","4.00","0.83","21.0 %","5.2 %","15.7 %",".229","1.08",".272","76.9 %","2.80","3.87","-1.07","3.96","sa502234"
"Roberto Osuna","- - -","19","23.0","12.52","3.52","3.56","1.17","30.8 %","8.7 %","22.1 %",".304","1.61",".439","67.0 %","6.26","3.87","2.39","3.00","13764"
"Emmanuel De Leon","Pirates (AA)","23","48.0","6.56","3.75","1.75","0.38","15.7 %","9.0 %","6.7 %",".285","1.60",".337","72.5 %","3.56","3.88","-0.31","4.74","sa507213"
"Aaron Greenwood","Astros (R)","22","29.0","10.86","0.93","11.67","1.24","26.7 %","2.3 %","24.4 %",".271","1.24",".349","71.4 %","4.66","3.88","0.78","2.80","sa829554"
"Caleb Cotham","- - -","26","54.0","7.33","3.33","2.20","0.67","19.1 %","8.7 %","10.4 %",".273","1.43",".329","64.9 %","4.67","3.88","0.79","3.93","10075"
"Luis Perdomo","- - -","21","72.0","7.13","2.75","2.59","0.63","18.0 %","6.9 %","11.0 %",".265","1.38",".314","58.3 %","4.25","3.88","0.37","3.86","14682"
"Silfredo Garcia","- - -","22","122.2","6.46","2.79","2.32","0.59","16.4 %","7.1 %","9.3 %",".268","1.39",".312","68.4 %","3.82","3.88","-0.06","3.62","sa546464"
"Wirfin Obispo","- - -","29","48.0","9.38","5.06","1.85","0.38","23.4 %","12.6 %","10.8 %",".232","1.44",".310","70.6 %","4.13","3.88","0.25","4.64","sa530473"
"Fernando Baez","Cardinals (A-)","22","45.2","9.46","5.52","1.71","0.39","25.1 %","14.7 %","10.5 %",".199","1.31",".270","69.3 %","3.94","3.88","0.06","4.06","sa550675"
"Kyle Westwood","Astros (A+)","23","132.0","6.00","1.77","3.38","0.55","15.9 %","4.7 %","11.2 %",".279","1.30",".323","64.3 %","4.23","3.88","0.35","3.95","sa503548"
"Luis Rosario","Rangers (R)","17","58.2","6.90","3.07","2.25","0.61","16.4 %","7.3 %","9.1 %",".312","1.69",".368","60.8 %","5.37","3.88","1.49","3.45","sa827956"
"Francisco Taveras","- - -","20","52.1","4.47","2.41","1.86","0.34","11.5 %","6.2 %","5.3 %",".282","1.39",".315","58.7 %","4.13","3.88","0.25","3.80","sa828509"
"Jose Martinez","Mets (R)","20","37.2","5.97","2.87","2.08","0.48","16.6 %","8.0 %","8.6 %",".204","1.06",".236","61.2 %","3.35","3.88","-0.54","3.57","sa657396"
"Austin Fleet","- - -","27","140.1","7.05","3.14","2.24","0.58","19.1 %","8.5 %","10.6 %",".239","1.24",".287","76.9 %","3.14","3.88","-0.74","4.47","sa549259"
"Allen Webster","Red Sox (AAA)","24","122.0","7.38","3.25","2.27","0.66","19.7 %","8.6 %","11.0 %",".233","1.24",".279","77.4 %","3.10","3.88","-0.78","3.93","3993"
"Andrew Hanse","Rays (A)","23","65.1","6.20","2.07","3.00","0.69","15.5 %","5.2 %","10.3 %",".292","1.45",".335","54.4 %","4.96","3.88","1.08","3.76","sa738306"
"Jonathon Crawford","Tigers (A)","22","123.0","6.22","3.66","1.70","0.22","17.2 %","10.1 %","7.1 %",".214","1.16",".260","75.3 %","2.85","3.88","-1.03","4.29","sa550161"
"Yorman Landa","Twins (A)","20","25.0","10.80","4.68","2.31","0.36","27.5 %","11.9 %","15.6 %",".200","1.24",".288","78.7 %","2.88","3.88","-1.00","3.98","sa597276"
"Jorge Lopez","Brewers (A+)","21","137.2","7.78","3.01","2.59","0.78","20.4 %","7.9 %","12.5 %",".270","1.38",".328","64.3 %","4.58","3.88","0.69","3.41","14527"
"Jose Jaramillo","Marlins (R)","18","47.2","5.29","3.59","1.47","0.19","14.0 %","9.5 %","4.5 %",".219","1.22",".255","75.5 %","1.89","3.89","-2.00","3.92","sa737346"
"Andrew Waszak","- - -","23","91.2","6.38","2.75","2.32","0.39","16.0 %","6.9 %","9.1 %",".278","1.43",".328","59.2 %","5.50","3.89","1.61","4.15","sa738314"
"Anderson Placido","Diamondbacks (A-)","20","15.1","10.57","4.70","2.25","0.59","30.0 %","13.3 %","16.7 %",".212","1.24",".303","85.2 %","2.35","3.89","-1.54","3.86","sa657750"
"Joe Blanton","Athletics (AAA)","33","10.2","8.44","2.53","3.33","0.84","21.7 %","6.5 %","15.2 %",".302","1.50",".375","61.6 %","5.06","3.89","1.17","4.27","4849"
"Jose Baez","Yankees (R)","22","43.1","6.85","5.61","1.22","0.00","17.2 %","14.1 %","3.1 %",".245","1.55",".308","62.3 %","3.74","3.89","-0.15","4.18","sa828461"
"Mike Augliera","Red Sox (AA)","24","148.0","4.62","1.22","3.80","0.73","12.3 %","3.2 %","9.0 %",".287","1.29",".314","63.6 %","4.56","3.89","0.67","4.10","sa621541"
"Justin Garcia","- - -","21","41.0","7.24","3.07","2.36","0.66","18.9 %","8.0 %","10.9 %",".256","1.34",".307","69.5 %","3.73","3.89","-0.16","3.88","sa738904"
"Shawn Morimando","- - -","21","152.2","6.37","3.07","2.08","0.53","16.8 %","8.1 %","8.7 %",".230","1.22",".268","66.0 %","3.30","3.89","-0.59","4.24","13606"
"Pedro Encarnacion","- - -","23","53.1","7.93","3.54","2.24","0.51","19.4 %","8.7 %","10.7 %",".327","1.73",".407","67.5 %","5.40","3.89","1.51","3.85","sa507042"
"Endrys Briceno","Tigers (A+)","22","16.0","3.94","1.69","2.33","0.56","10.6 %","4.6 %","6.1 %",".254","1.19",".273","73.9 %","3.38","3.89","-0.52","3.95","sa505062"
"Brett Huber","Tigers (A+)","24","2.0","18.00","13.50","1.33","0.00","33.3 %","25.0 %","8.3 %",".333","3.00",".600","83.3 %","4.50","3.89","0.61","4.94","sa738629"
"Ben Rowen","Rangers (AAA)","25","47.0","5.94","1.72","3.44","0.38","15.3 %","4.4 %","10.8 %",".250","1.19",".290","67.6 %","3.45","3.89","-0.44","4.29","10983"
"Charles Brewer","- - -","26","169.2","7.32","2.55","2.88","0.69","19.3 %","6.7 %","12.6 %",".275","1.36",".331","68.0 %","4.46","3.89","0.56","4.08","9155"
"Luke Weaver","- - -","20","9.1","11.57","3.86","3.00","0.96","26.1 %","8.7 %","17.4 %",".366","2.04",".500","64.5 %","7.71","3.89","3.82","3.02","16918"
"Braden Shipley","- - -","22","126.0","9.07","3.00","3.02","0.79","24.3 %","8.0 %","16.3 %",".248","1.26",".317","69.5 %","3.86","3.89","-0.04","3.78","15158"
"Jeremy Horst","Phillies (AAA)","28","63.1","8.10","4.41","1.84","0.57","21.4 %","11.6 %","9.7 %",".230","1.34",".287","70.9 %","3.98","3.89","0.08","4.49","596"
"Fabian Cota","Mexican (AAA)","22","67.2","6.78","3.06","2.22","0.53","17.5 %","7.9 %","9.6 %",".258","1.36",".307","69.8 %","3.72","3.89","-0.17","4.28","sa598648"
"Rafael Cordova","Rays (R)","19","30.1","9.20","2.08","4.43","0.89","23.7 %","5.3 %","18.3 %",".275","1.32",".349","67.8 %","4.75","3.89","0.85","3.39","sa508072"
"Yoel Mecias","- - -","20","50.2","5.86","3.02","1.94","0.36","15.6 %","8.0 %","7.6 %",".249","1.28",".291","70.1 %","3.73","3.90","-0.17","4.40","sa659408"
"Jordany Santana","Braves (R)","18","56.2","4.76","2.86","1.67","0.16","12.1 %","7.3 %","4.8 %",".271","1.39",".309","64.2 %","4.45","3.90","0.55","4.20","sa737097"
"Kris Johnson","Twins (AAA)","29","132.0","6.95","3.75","1.85","0.55","18.4 %","9.9 %","8.5 %",".231","1.29",".275","70.9 %","3.48","3.90","-0.42","3.95","886"
"Luis Morel","Orioles (R)","20","24.1","4.44","4.44","1.00","0.00","10.9 %","10.9 %","0.0 %",".255","1.52",".291","51.4 %","4.44","3.90","0.54","4.39","sa597734"
"Luis Nunez","- - -","22","32.2","7.99","4.68","1.71","0.28","20.1 %","11.8 %","8.3 %",".210","1.32",".266","67.3 %","3.86","3.90","-0.04","3.93","sa828190"
"Austin Pritcher","Tigers (A-)","23","68.0","5.96","2.51","2.37","0.53","15.5 %","6.6 %","9.0 %",".255","1.28",".294","65.6 %","3.97","3.90","0.07","3.84","sa738296"
"Wilfredo Boscan","- - -","24","66.1","6.51","2.31","2.82","0.81","16.8 %","6.0 %","10.9 %",".281","1.39",".324","65.0 %","3.66","3.90","-0.23","3.89","7655"
"Israel Cruz","- - -","17","30.1","5.34","3.56","1.50","0.00","13.9 %","9.2 %","4.6 %",".257","1.35",".305","69.6 %","4.15","3.90","0.26","4.28","sa830240"
"Helmis Rodriguez","Rockies (A-)","20","91.1","4.04","1.77","2.28","0.20","11.0 %","4.8 %","6.2 %",".234","1.09",".260","72.9 %","1.97","3.90","-1.93","4.21","sa597220"
"Ulises Perez","- - -","16","54.1","6.29","3.31","1.90","0.17","15.1 %","7.9 %","7.1 %",".309","1.62",".370","61.9 %","4.64","3.90","0.74","3.98","sa826677"
"Adam Cimber","Padres (A+)","23","77.2","4.98","1.04","4.78","0.58","13.8 %","2.9 %","10.9 %",".267","1.15",".298","76.2 %","2.90","3.90","-1.00","4.30","15288"
"Jairo Martinez","Reds (R)","21","34.1","9.96","3.93","2.53","0.79","25.7 %","10.1 %","15.5 %",".215","1.25",".281","64.6 %","3.67","3.90","-0.23","3.08","sa657609"
"Ricardo Sanchez","Angels (R)","17","38.2","10.01","5.12","1.95","0.00","23.6 %","12.1 %","11.5 %",".258","1.60",".357","67.2 %","3.49","3.90","-0.41","4.41","sa830302"
"Kevin Grendell","Orioles (R)","20","35.2","9.84","4.54","2.17","0.50","25.2 %","11.6 %","13.6 %",".226","1.35",".304","71.1 %","3.79","3.90","-0.11","3.67","sa658164"
"Tom Harlan","- - -","24","111.1","5.42","2.10","2.58","0.57","14.2 %","5.5 %","8.7 %",".256","1.24",".289","69.0 %","3.15","3.90","-0.75","4.09","sa658235"
"Tanner Bailey","- - -","23","74.1","5.57","1.94","2.88","0.61","15.2 %","5.3 %","9.9 %",".238","1.12",".270","75.3 %","2.78","3.90","-1.12","3.82","sa738616"
"Zach Isler","White Sox (A+)","23","41.2","9.50","5.40","1.76","0.43","21.0 %","11.9 %","9.1 %",".321","2.02",".413","63.3 %","5.18","3.90","1.28","3.78","sa658116"
"Luke Lanphere","Rangers (R)","18","47.1","10.27","2.66","3.86","0.57","25.6 %","6.6 %","19.0 %",".268","1.37",".361","76.7 %","3.42","3.90","-0.48","3.79","sa738712"
"Josh Mueller","- - -","25","23.1","9.26","7.71","1.20","0.00","22.0 %","18.4 %","3.7 %",".227","1.71",".313","82.9 %","2.70","3.90","-1.20","4.92","sa526401"
"Darrel Leiva","Braves (R)","19","2.0","4.50","4.50","1.00","0.00","10.0 %","10.0 %","0.0 %",".333","2.00",".375","75.0 %","4.50","3.90","0.60","4.44","sa658036"
"Kyle McGowin","- - -","22","65.1","7.30","2.34","3.12","0.69","19.7 %","6.3 %","13.4 %",".235","1.16",".280","71.4 %","3.03","3.90","-0.87","4.23","sa738327"
"Francisco Mendoza","Rangers (AA)","26","65.0","9.14","4.15","2.20","0.83","24.3 %","11.0 %","13.2 %",".211","1.23",".267","79.6 %","2.63","3.90","-1.27","3.86","sa506029"
"Seth Lugo","Mets (A+)","24","105.0","9.77","3.26","3.00","1.03","25.1 %","8.4 %","16.7 %",".242","1.31",".307","69.5 %","4.11","3.91","0.21","3.27","12447"
"Jose De La Torre","- - -","28","46.2","11.19","4.24","2.64","0.96","28.0 %","10.6 %","17.4 %",".255","1.48",".347","71.4 %","4.44","3.91","0.53","3.10","787"
"Joe Church","- - -","24","35.1","9.42","3.06","3.08","0.76","23.0 %","7.5 %","15.5 %",".259","1.42",".327","54.4 %","5.60","3.91","1.70","4.27","sa599528"
"Alex Panteliodis","- - -","23","89.1","4.74","1.81","2.61","0.50","11.8 %","4.5 %","7.3 %",".318","1.56",".354","61.9 %","4.74","3.91","0.83","4.31","sa577987"
"Humberto Garcia","Cubs (R)","20","4.0","6.75","4.50","1.50","0.00","18.8 %","12.5 %","6.3 %",".077","0.75",".100","100.0 %","0.00","3.91","-3.91","4.37","sa597111"
"Ricardo Pereira","- - -","23","64.2","6.12","2.92","2.10","0.42","17.2 %","8.2 %","9.0 %",".210","1.08",".247","76.7 %","2.09","3.91","-1.82","4.16","sa504802"
"Juan Paula","Pirates (R)","21","26.1","7.52","2.73","2.75","0.68","21.0 %","7.6 %","13.3 %",".208","1.06",".250","91.6 %","1.37","3.91","-2.54","3.55","sa827469"
"Nelson Zulueta","Marlins (R)","19","5.0","3.60","3.60","1.00","0.00","9.5 %","9.5 %","0.0 %",".263","1.40",".294","28.6 %","9.00","3.91","5.09","4.44","sa738259"
"Onas Farfan","Twins (R)","21","15.0","9.00","6.60","1.36","0.00","21.1 %","15.5 %","5.6 %",".237","1.67",".318","69.2 %","4.80","3.91","0.89","4.38","sa829262"
"Miguel Castro","- - -","19","80.2","8.70","3.35","2.60","0.67","24.8 %","9.5 %","15.2 %",".177","0.99",".221","77.5 %","2.68","3.91","-1.23","3.71","15684"
"Ruben Reyes","Mets (R)","23","23.1","9.64","5.01","1.92","0.39","24.3 %","12.6 %","11.7 %",".205","1.33",".274","63.3 %","3.09","3.91","-0.82","4.12","sa550639"
"Stephen Tarpley","Orioles (A-)","21","66.1","8.14","3.26","2.50","0.54","20.8 %","8.3 %","12.5 %",".270","1.40",".339","72.6 %","3.66","3.91","-0.25","3.67","sa598104"
"Elvis Araujo","- - -","22","50.0","9.00","5.04","1.79","0.54","23.2 %","13.0 %","10.2 %",".229","1.42",".296","71.9 %","3.42","3.91","-0.49","3.85","12854"
"Jonathan Castellanos","Mexican (AAA)","32","129.1","5.15","2.09","2.47","0.42","13.8 %","5.6 %","8.2 %",".258","1.23",".293","68.7 %","3.06","3.91","-0.85","4.31","sa200086"
"Tyler Viza","Phillies (A)","19","126.0","5.71","1.71","3.33","0.64","14.0 %","4.2 %","9.8 %",".317","1.56",".359","59.8 %","5.29","3.91","1.37","4.22","sa738610"
"Braulio Lara","- - -","25","57.2","8.90","4.84","1.84","0.62","21.9 %","11.9 %","10.0 %",".248","1.51",".315","61.6 %","5.77","3.91","1.86","3.98","sa506176"
"Zach Loraine","Cardinals (A)","23","58.1","8.95","2.47","3.63","0.93","23.2 %","6.4 %","16.8 %",".266","1.32",".333","82.9 %","3.09","3.91","-0.83","3.48","sa738707"
"Nolan Becker","Reds (A)","23","37.1","10.61","2.17","4.89","1.21","28.4 %","5.8 %","22.6 %",".197","0.99",".247","73.5 %","2.17","3.91","-1.74","2.89","sa658169"
"Lee Hyde","- - -","29","29.1","9.20","4.91","1.88","0.61","24.0 %","12.8 %","11.2 %",".250","1.47",".329","55.8 %","5.83","3.91","1.92","3.83","sa326720"
"Rafael Rodriguez","Braves (R)","21","19.2","7.32","3.66","2.00","0.46","20.0 %","10.0 %","10.0 %",".197","1.12",".241","83.3 %","2.29","3.91","-1.63","3.59","sa657246"
"Victor Arano","Dodgers (A)","19","86.0","8.69","2.09","4.15","1.15","22.9 %","5.5 %","17.4 %",".257","1.26",".309","71.3 %","4.08","3.92","0.17","3.21","15915"
"Junior Lopez","Pirates (R)","23","51.1","7.19","1.58","4.56","0.70","18.6 %","4.1 %","14.6 %",".255","1.19",".302","59.3 %","4.56","3.92","0.64","3.63","sa830366"
"Luke Curtis","- - -","22","28.2","8.79","2.51","3.50","0.94","23.9 %","6.8 %","17.1 %",".194","1.01",".234","54.3 %","3.77","3.92","-0.15","3.49","sa829243"
"Miguel Almonte","Royals (A+)","21","110.1","8.24","2.61","3.16","0.73","21.8 %","6.9 %","14.9 %",".255","1.26",".316","65.5 %","4.49","3.92","0.57","3.72","14139"
"Carlos Lara","Tigers (R)","20","44.0","9.41","5.52","1.70","0.41","23.8 %","14.0 %","9.8 %",".206","1.39",".274","64.2 %","3.48","3.92","-0.44","3.91","sa657817"
"Tyler Kolek","Marlins (R)","18","22.0","7.36","5.32","1.38","0.00","18.2 %","13.1 %","5.1 %",".262","1.59",".333","54.1 %","4.50","3.92","0.58","4.28","sa828660"
"John Stilson","Blue Jays (AAA)","23","34.0","8.47","4.76","1.78","0.53","20.4 %","11.5 %","8.9 %",".268","1.62",".337","79.0 %","3.18","3.92","-0.74","4.16","sa502049"
"Branden Kline","- - -","22","143.1","6.53","2.70","2.42","0.63","16.9 %","7.0 %","9.9 %",".282","1.42",".330","70.5 %","4.08","3.92","0.16","4.05","sa501558"
"Jose Nina","Indians (R)","19","23.1","5.79","4.24","1.36","0.00","13.9 %","10.2 %","3.7 %",".266","1.54",".317","64.1 %","3.47","3.92","-0.45","4.25","sa828217"
