"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Pablo Fernandez","Dodgers (R)","27","12.0",".426","0.67","27.1 %","29.2 %","43.8 %","28.6 %","23.8 %","34.6 %","28.9 %","36.5 %","23.5 %","16","86","102","sa867970"
"Sergio Valenzuela","- - -","32","71.2",".363","2.04","21.6 %","52.7 %","25.8 %","22.1 %","23.5 %","51.8 %","21.3 %","26.8 %","6.9 %","483","761","1244","sa254802"
"Bradley Roney","- - -","24","26.0",".333","1.47","19.2 %","48.1 %","32.7 %","17.6 %","23.5 %","41.4 %","32.8 %","25.9 %","10.6 %","202","296","498","sa598926"
"Jose Oyervides","Mexican (AAA)","35","80.0",".258","1.75","17.7 %","52.4 %","29.9 %","21.7 %","23.2 %","52.3 %","22.8 %","24.9 %","11.0 %","449","759","1208","sa202000"
"Jed Bradley","- - -","27","12.0",".366","1.31","30.2 %","39.5 %","30.2 %","23.1 %","23.1 %","43.2 %","25.0 %","31.8 %","11.2 %","84","131","215","13166"
"Bobby Wahl","- - -","25","15.0",".357","0.54","33.3 %","23.3 %","43.3 %","15.4 %","23.1 %","35.5 %","16.1 %","48.4 %","18.2 %","111","196","307","14832"
"Matt Williams","Angels (AAA)","27","4.1",".235","0.31","15.0 %","20.0 %","65.0 %","15.4 %","23.1 %","35.0 %","20.0 %","45.0 %","1.8 %","20","36","56","sa577691"
"Jahir Perez","Mexican (AAA)","22","25.1",".239","1.31","21.1 %","44.7 %","34.2 %","34.6 %","23.1 %","41.6 %","27.3 %","31.2 %","10.8 %","154","254","408","sa736657"
"Jan Carlos Lopez","Rockies (R)","21","27.0",".381","1.96","21.4 %","52.0 %","26.5 %","30.8 %","23.1 %","50.0 %","24.5 %","25.5 %","11.0 %","204","298","502","sa828887"
"Jayson Rose","Brewers (R)","21","31.2",".294","0.85","17.2 %","37.9 %","44.8 %","15.4 %","23.1 %","37.2 %","25.5 %","37.2 %","16.8 %","182","336","518","sa915863"
"Braxton Garrett","Marlins (A)","19","15.1",".250","1.38","22.5 %","45.0 %","32.5 %","23.1 %","23.1 %","41.9 %","23.3 %","34.9 %","15.5 %","79","140","219","sa917923"
"Jose Rosario","- - -","26","17.1",".255","1.05","13.5 %","44.2 %","42.3 %","9.1 %","22.7 %","48.1 %","23.1 %","28.9 %","9.7 %","127","162","289","sa506730"
"Carlos Montilla","Dodgers (R)","17","48.0",".303","1.97","30.8 %","45.9 %","23.3 %","58.1 %","22.6 %","50.7 %","18.8 %","30.4 %","37.7 %","64","273","337","sa3002817"
"Jeremy Gwinn","Royals (R)","21","48.0",".396","1.10","23.1 %","40.2 %","36.7 %","11.3 %","22.6 %","45.7 %","28.9 %","25.4 %","16.3 %","211","441","652","sa918275"
"Giovanni Soto","White Sox (AAA)","26","25.1",".323","1.78","20.6 %","50.8 %","28.6 %","16.7 %","22.2 %","41.5 %","24.6 %","33.9 %","15.3 %","194","264","458","10330"
"Evan Marshall","- - -","27","25.1",".408","2.44","20.5 %","56.4 %","23.1 %","11.1 %","22.2 %","54.3 %","27.2 %","18.5 %","12.9 %","135","262","397","12297"
"Frankie Montas","Athletics (AAA)","24","29.1",".296","2.17","23.0 %","52.7 %","24.3 %","22.2 %","22.2 %","46.7 %","14.7 %","38.7 %","13.2 %","161","332","493","14309"
"Gerardo Concepcion","Cubs (AA)","25","7.2",".318","0.56","36.4 %","22.7 %","40.9 %","22.2 %","22.2 %","45.8 %","33.3 %","20.8 %","7.2 %","56","69","125","14411"
"Jeremy Guthrie","Mexican (AAA)","38","7.2",".424","1.78","26.5 %","47.1 %","26.5 %","22.2 %","22.2 %","34.3 %","28.6 %","37.1 %","4.4 %","49","89","138","2072"
"Nate Peden","Mets (R)","18","11.1",".425","2.56","23.8 %","54.8 %","21.4 %","0.0 %","22.2 %","41.9 %","23.3 %","34.9 %","22.2 %","21","69","90","sa3005017"
"Stephen Johnson","- - -","26","4.2",".154","0.33","7.7 %","23.1 %","69.2 %","11.1 %","22.2 %","53.3 %","20.0 %","26.7 %","9.0 %","37","63","100","sa658027"
"Ryan Dale","Royals (R)","21","4.0",".409","0.89","26.1 %","34.8 %","39.1 %","0.0 %","22.2 %","33.3 %","20.8 %","45.8 %","3.2 %","24","39","63","sa739702"
"Kam Uter","- - -","21","11.2",".368","2.78","10.5 %","65.8 %","23.7 %","11.1 %","22.2 %","47.5 %","30.0 %","22.5 %","6.6 %","109","134","243","sa829054"
"Toller Boardman","Tigers (A+)","24","8.1",".191","0.78","30.4 %","30.4 %","39.1 %","0.0 %","22.2 %","47.8 %","8.7 %","43.5 %","14.1 %","34","58","92","sa875348"
"Jefry Valdez","Rockies (R)","21","30.0",".349","2.11","13.8 %","58.5 %","27.7 %","16.7 %","22.2 %","52.2 %","25.4 %","22.4 %","14.8 %","162","311","473","sa887660"
"Joel Toribio","Dodgers (R)","23","7.0",".267","0.33","25.0 %","18.8 %","56.3 %","33.3 %","22.2 %","52.9 %","23.5 %","23.5 %","36.5 %","26","48","74","sa918810"
"Sergio Alvarado","- - -","19","17.1",".315","3.44","25.9 %","57.4 %","16.7 %","11.1 %","22.2 %","55.4 %","16.1 %","28.6 %","10.2 %","105","198","303","sa977123"
"Allen Webster","Rangers (AAA)","27","58.1",".356","1.36","20.1 %","46.0 %","33.9 %","23.4 %","21.9 %","49.0 %","19.3 %","31.8 %","10.9 %","401","608","1009","3993"
"Thad Weber","Rockies (AAA)","32","55.0",".402","1.38","24.0 %","44.0 %","32.0 %","14.1 %","21.9 %","46.1 %","30.6 %","23.3 %","7.5 %","306","584","890","8036"
"Tommy Milone","- - -","30","21.2",".286","0.49","25.7 %","24.3 %","50.0 %","13.5 %","21.6 %","34.6 %","34.6 %","30.8 %","9.9 %","101","213","314","7608"
"Raul Fernandez","- - -","27","48.0",".326","1.70","24.2 %","47.7 %","28.0 %","21.6 %","21.6 %","52.2 %","23.1 %","24.6 %","12.4 %","300","491","791","sa506313"
"Dylan Floro","- - -","26","60.0",".312","2.81","17.9 %","60.5 %","21.5 %","21.4 %","21.4 %","38.7 %","30.4 %","30.9 %","5.7 %","290","599","889","13394"
"Tom Wilhelmsen","Brewers (AAA)","33","13.0",".480","1.71","25.5 %","47.1 %","27.5 %","7.1 %","21.4 %","49.1 %","24.5 %","26.4 %","6.4 %","116","180","296","9975"
"Janick Lopez","Rays (R)","18","23.1",".319","2.79","24.3 %","55.7 %","20.0 %","21.4 %","21.4 %","56.9 %","22.2 %","20.8 %","19.8 %","116","122","238","sa3003085"
"Israel Lantigua","Reds (R)","18","17.2",".225","1.43","22.7 %","45.5 %","31.8 %","21.4 %","21.4 %","61.7 %","23.4 %","14.9 %","17.4 %","83","78","161","sa3004010"
"Cesar Carrillo","Mexican (AAA)","26","25.1",".363","1.68","20.2 %","50.0 %","29.8 %","17.9 %","21.4 %","37.1 %","36.1 %","26.8 %","5.9 %","176","264","440","sa543875"
"David Perez","Angels (R)","24","13.1",".381","1.21","29.5 %","38.6 %","31.8 %","28.6 %","21.4 %","46.7 %","26.7 %","26.7 %","11.9 %","116","144","260","sa548117"
"Garrett Cortright","- - -","25","20.2",".438","2.86","26.0 %","54.8 %","19.2 %","14.3 %","21.4 %","46.1 %","23.7 %","30.3 %","14.2 %","87","195","282","sa739011"
"Claudio Marquez","Mexican (AAA)","28","21.0",".284","1.00","21.1 %","39.4 %","39.4 %","25.0 %","21.4 %","48.0 %","28.8 %","23.3 %","7.3 %","151","234","385","sa824920"
"Jordan Holloway","Marlins (A)","21","50.0",".244","1.43","14.9 %","50.0 %","35.1 %","14.9 %","21.3 %","43.8 %","20.4 %","35.8 %","11.7 %","298","499","797","sa829245"
"Ross Detwiler","- - -","31","23.0",".362","1.53","20.0 %","48.3 %","31.7 %","21.1 %","21.1 %","46.8 %","27.4 %","25.8 %","11.4 %","211","344","492","2859"
"Mark Leiter Jr.","Phillies (AAA)","26","30.0",".297","1.67","16.9 %","51.9 %","31.2 %","4.2 %","20.8 %","38.0 %","30.4 %","31.7 %","15.0 %","146","302","448","15551"
"Neil Holland","- - -","28","37.2",".331","3.00","21.3 %","59.0 %","19.7 %","8.3 %","20.8 %","40.7 %","22.0 %","37.4 %","9.5 %","167","371","538","sa548553"
"Dallas Martinez","Yankees (R)","22","22.1",".302","0.79","23.2 %","33.9 %","42.9 %","29.2 %","20.8 %","43.6 %","17.7 %","38.7 %","13.3 %","131","231","362","sa657790"
"Jordan Milbrath","- - -","25","56.2",".295","3.92","9.2 %","72.3 %","18.5 %","16.7 %","20.8 %","36.9 %","24.1 %","39.0 %","11.9 %","291","508","799","sa738636"
"Samuel Zazueta","Mexican (AAA)","20","25.1",".233","1.54","20.8 %","48.1 %","31.2 %","12.5 %","20.8 %","50.6 %","20.3 %","29.1 %","8.7 %","141","249","390","sa828297"
"Travis Blackley","Mexican (AAA)","34","27.0",".330","1.79","19.8 %","51.5 %","28.7 %","20.7 %","20.7 %","53.8 %","22.6 %","23.6 %","5.1 %","170","264","434","3234"
"Kenlly Montas","- - -","21","40.1",".336","1.76","22.3 %","49.5 %","28.2 %","20.7 %","20.7 %","44.6 %","25.9 %","29.5 %","26.0 %","52","217","269","sa917471"
"Erik Goeddel","Mets (AAA)","28","29.2",".311","1.15","22.3 %","41.5 %","36.2 %","17.6 %","20.6 %","38.1 %","28.9 %","33.0 %","7.6 %","190","308","498","11712"
"Robert Stephenson","Reds (AAA)","24","40.1",".200","0.92","19.4 %","38.7 %","41.9 %","17.9 %","20.5 %","47.4 %","25.3 %","27.4 %","14.1 %","215","373","588","13594"
"R.C. Orlan","- - -","26","51.0",".268","1.59","18.6 %","50.0 %","31.4 %","15.9 %","20.5 %","43.8 %","21.2 %","34.9 %","13.9 %","269","474","743","sa503562"
"Julio Pinto","- - -","21","74.2",".387","1.30","24.6 %","42.6 %","32.8 %","17.9 %","20.2 %","44.2 %","28.1 %","27.7 %","12.6 %","511","748","1259","sa736965"
"Scott Copeland","Marlins (AAA)","29","137.2",".333","2.33","21.6 %","54.8 %","23.5 %","12.0 %","20.0 %","52.2 %","25.8 %","22.1 %","9.4 %","846","1351","2197","10706"
"Jerad Eickhoff","Phillies (AA)","26","5.0",".091","1.40","0.0 %","58.3 %","41.7 %","40.0 %","20.0 %","58.3 %","33.3 %","8.3 %","8.8 %","15","42","57","12664"
"Adrian Houser","- - -","24","17.2",".229","5.00","14.3 %","71.4 %","14.3 %","20.0 %","20.0 %","55.6 %","13.9 %","30.6 %","25.4 %","49","156","205","12718"
"Alex Meyer","Angels (AAA)","27","24.0",".406","1.60","21.2 %","48.5 %","30.3 %","10.0 %","20.0 %","44.1 %","25.0 %","30.9 %","12.2 %","146","263","409","12833"
"Jon Gray","- - -","25","13.1",".375","1.60","18.8 %","50.0 %","31.3 %","10.0 %","20.0 %","57.6 %","9.1 %","33.3 %","13.5 %","80","143","223","14916"
"Carlos Frias","Indians (AAA)","27","38.0",".304","1.55","22.7 %","47.0 %","30.3 %","27.5 %","20.0 %","49.6 %","18.1 %","32.3 %","6.0 %","243","370","613","3547"
"Trevor Cahill","- - -","29","5.2",".353","2.00","16.7 %","55.6 %","27.8 %","20.0 %","20.0 %","44.4 %","27.8 %","27.8 %","10.0 %","41","69","110","6249"
"Zach Stewart","Orioles (AAA)","30","17.0",".308","1.25","18.2 %","45.5 %","36.4 %","15.0 %","20.0 %","46.4 %","26.8 %","26.8 %","6.9 %","139","179","318","7397"
"Glen Perkins","- - -","34","7.1",".294","1.40","29.4 %","41.2 %","29.4 %","0.0 %","20.0 %","38.9 %","50.0 %","11.1 %","14.0 %","47","82","129","8041"
"Josh Tomlin","Indians (A-)","32","3.2",".500","1.20","21.4 %","42.9 %","35.7 %","20.0 %","20.0 %","40.0 %","26.7 %","33.3 %","15.6 %","18","46","64","9388"
"Luis Alcantara","Mariners (R)","17","8.2",".267","2.00","6.3 %","62.5 %","31.3 %","30.0 %","20.0 %","53.1 %","25.0 %","21.9 %","13.3 %","19","41","60","sa3002785"
"Marcos Arguello","Yankees (R)","19","10.2",".258","1.70","12.9 %","54.8 %","32.3 %","40.0 %","20.0 %","54.6 %","15.2 %","30.3 %","27.3 %","28","60","88","sa3002915"
"Daniel Encarnacion","Rockies (R)","18","10.1",".381","2.40","22.7 %","54.5 %","22.7 %","40.0 %","20.0 %","45.5 %","31.8 %","22.7 %","18.5 %","131","64","195","sa3003022"
"Cole Bartlett","- - -","22","33.0",".253","2.35","17.3 %","58.0 %","24.7 %","20.0 %","20.0 %","51.8 %","16.9 %","31.3 %","13.2 %","147","308","455","sa3004009"
"Cody Beckman","- - -","22","21.1",".390","3.70","19.0 %","63.8 %","17.2 %","10.0 %","20.0 %","41.0 %","24.6 %","34.4 %","13.9 %","120","219","339","sa3004698"
"Jacob Webb","Pirates (R)","18","7.0",".250","2.60","21.7 %","56.5 %","21.7 %","0.0 %","20.0 %","56.0 %","24.0 %","20.0 %","8.3 %","16","32","48","sa3004799"
"Daniel Bloch","Mexican (AAA)","20","4.1",".294","2.40","5.6 %","66.7 %","27.8 %","0.0 %","20.0 %","55.6 %","16.7 %","27.8 %","1.2 %","33","52","85","sa3005313"
"Luis Ramirez","Rockies (AA)","24","4.0",".533","1.60","13.3 %","53.3 %","33.3 %","0.0 %","20.0 %","46.7 %","20.0 %","33.3 %","15.2 %","47","52","99","sa547850"
"Luis Villegas","- - -","24","5.0",".235","0.60","11.1 %","33.3 %","55.6 %","10.0 %","20.0 %","52.6 %","26.3 %","21.1 %","3.9 %","26","52","78","sa547944"
"Miguel Chalas","White Sox (AA)","25","8.0",".400","0.80","27.0 %","32.4 %","40.5 %","13.3 %","20.0 %","52.6 %","36.8 %","10.5 %","7.8 %","51","103","154","sa548049"
"Jose Sanchez","Mexican (AAA)","28","9.0",".258","0.60","27.3 %","27.3 %","45.5 %","40.0 %","20.0 %","50.0 %","26.5 %","23.5 %","6.0 %","58","92","150","sa550453"
"Cristian Quintin","- - -","23","13.0",".340","0.68","19.2 %","32.7 %","48.1 %","8.0 %","20.0 %","45.5 %","20.0 %","34.6 %","10.4 %","143","166","309","sa597081"
"Michael Cederoth","Giants (A+)","24","25.1",".255","1.35","16.1 %","48.2 %","35.7 %","15.0 %","20.0 %","44.1 %","27.1 %","28.8 %","14.1 %","176","250","426","sa600253"
"Juan Moreno","Angels (A)","22","2.0",".333","0.00","28.6 %","0.0 %","71.4 %","60.0 %","20.0 %","85.7 %","14.3 %","0.0 %","8.3 %","21","27","48","sa657138"
"Melvin Mercedes","Athletics (AAA)","25","3.2",".313","1.20","35.3 %","35.3 %","29.4 %","20.0 %","20.0 %","64.7 %","11.8 %","23.5 %","4.2 %","41","54","95","sa658283"
"Sterling Wynn","Rangers (A-)","23","7.2",".280","3.20","8.7 %","69.6 %","21.7 %","0.0 %","20.0 %","50.0 %","23.1 %","26.9 %","9.6 %","70","86","156","sa659049"
"Simon De la Rosa","Yankees (R)","24","9.0",".214","0.40","6.7 %","26.7 %","66.7 %","20.0 %","20.0 %","12.5 %","43.8 %","43.8 %","18.4 %","63","84","147","sa737325"
"Alexis Tapia","Rays (A+)","21","6.2",".154","1.60","7.1 %","57.1 %","35.7 %","20.0 %","20.0 %","42.9 %","21.4 %","35.7 %","26.7 %","22","53","75","sa737330"
"Yhoan Acosta","Astros (R)","22","8.2",".261","0.70","29.2 %","29.2 %","41.7 %","40.0 %","20.0 %","44.0 %","28.0 %","28.0 %","12.1 %","49","92","141","sa747590"
"Steve Ascher","- - -","23","11.0",".297","2.00","21.1 %","52.6 %","26.3 %","20.0 %","20.0 %","39.5 %","26.3 %","34.2 %","9.1 %","94","116","210","sa829225"
"Luis Mateo","- - -","24","20.2",".255","0.64","25.5 %","29.1 %","45.5 %","16.0 %","20.0 %","45.8 %","27.1 %","27.1 %","17.5 %","75","142","217","sa830495"
"Zach Morris","Phillies (A)","24","17.1",".339","1.30","20.7 %","44.8 %","34.5 %","20.0 %","20.0 %","46.7 %","23.3 %","30.0 %","12.6 %","144","197","341","sa856278"
"Edgar Torres","Mexican (AAA)","21","24.2",".333","1.03","24.7 %","38.3 %","37.0 %","10.0 %","20.0 %","44.1 %","21.4 %","34.5 %","8.3 %","145","251","396","sa871316"
"Blake Bass","Rangers (A+)","24","11.0",".333","4.40","32.5 %","55.0 %","12.5 %","20.0 %","20.0 %","32.6 %","30.2 %","37.2 %","7.0 %","68","119","187","sa875190"
"Justin Lawrence","Rockies (A)","22","16.1",".243","5.60","10.8 %","75.7 %","13.5 %","0.0 %","20.0 %","39.5 %","29.0 %","31.6 %","11.2 %","87","154","241","sa875567"
"Franklyn Soriano","Diamondbacks (R)","21","59.2",".361","1.47","20.0 %","47.6 %","32.4 %","26.7 %","20.0 %","45.1 %","28.0 %","26.9 %","12.5 %","395","620","1015","sa875873"
"Oliver Polanco","Diamondbacks (R)","20","16.2",".327","1.93","15.4 %","55.8 %","28.8 %","20.0 %","20.0 %","61.8 %","14.6 %","23.6 %","16.9 %","82","102","184","sa877531"
"Daniel Marten","Yankees (R)","20","23.2",".362","2.87","17.1 %","61.4 %","21.4 %","20.0 %","20.0 %","52.1 %","22.5 %","25.4 %","36.2 %","52","155","207","sa917390"
"Scott Serigstad","Brewers (R)","22","2.2",".250","0.60","11.1 %","33.3 %","55.6 %","0.0 %","20.0 %","66.7 %","33.3 %","0.0 %","25.0 %","9","15","24","sa918313"
"Hunter Wells","Marlins (A-)","22","7.2",".320","3.00","20.0 %","60.0 %","20.0 %","0.0 %","20.0 %","53.9 %","19.2 %","26.9 %","15.0 %","44","76","120","sa918520"
"Matt Koch","- - -","26","56.0",".349","1.32","24.6 %","42.9 %","32.5 %","18.2 %","19.7 %","39.6 %","25.1 %","35.3 %","8.8 %","333","590","923","13420"
"Noe Toribio","Pirates (R)","17","56.2",".318","3.25","13.6 %","66.1 %","20.3 %","22.2 %","19.4 %","53.8 %","21.7 %","24.5 %","26.1 %","141","331","472","sa3003041"
"Phoenix Sanders","Rays (R)","22","38.2",".343","1.42","16.3 %","49.0 %","34.6 %","13.9 %","19.4 %","36.7 %","28.4 %","34.9 %","11.2 %","205","365","570","sa3004098"
"Rob Wooten","Reds (AAA)","31","23.1",".400","0.84","23.0 %","35.1 %","41.9 %","12.9 %","19.4 %","47.4 %","23.7 %","29.0 %","12.7 %","128","258","386","8532"
"Hubbie Pellegaud","- - -","25","17.0",".362","0.77","24.6 %","32.8 %","42.6 %","23.1 %","19.2 %","47.6 %","22.2 %","30.2 %","9.4 %","95","193","288","sa602536"
"Jonathan Maciel","- - -","24","29.2",".395","2.12","28.3 %","48.7 %","23.0 %","11.5 %","19.2 %","50.0 %","20.2 %","29.8 %","11.4 %","160","298","458","sa738222"
"Oliver Jaskie","Mariners (A-)","21","30.1",".409","1.62","26.1 %","45.7 %","28.3 %","23.1 %","19.2 %","46.5 %","26.3 %","27.3 %","15.2 %","177","322","499","sa915858"
"Alexander Vizcaino","Yankees (R)","20","51.1",".377","1.72","21.5 %","49.7 %","28.8 %","14.9 %","19.1 %","40.5 %","29.8 %","29.8 %","13.9 %","325","527","852","sa920272"
"Jake Dunning","- - -","28","24.2",".410","1.76","28.4 %","45.7 %","25.9 %","14.3 %","19.0 %","42.2 %","22.9 %","34.9 %","9.9 %","195","299","494","10803"
"Horacio Ramirez","Mexican (AAA)","37","62.0",".308","6.52","24.4 %","65.6 %","10.0 %","19.0 %","19.0 %","50.9 %","19.3 %","29.8 %","6.3 %","267","541","808","110"
"Thomas Melgarejo","Mexican (AAA)","30","23.2",".257","1.90","16.4 %","54.8 %","28.8 %","14.3 %","19.0 %","54.4 %","25.3 %","20.3 %","9.7 %","145","226","371","sa328570"
"Karl Triana","Orioles (A+)","24","19.2",".357","1.14","25.0 %","40.0 %","35.0 %","19.0 %","19.0 %","43.3 %","30.0 %","26.7 %","11.7 %","146","212","358","sa597207"
"Joe Filomeno","Rangers (AA)","24","36.2",".362","1.10","26.1 %","38.7 %","35.3 %","14.3 %","19.0 %","44.4 %","28.2 %","27.4 %","8.6 %","269","439","708","sa709552"
"Isaac Mattson","- - -","21","31.1",".259","1.43","13.6 %","50.8 %","35.6 %","14.3 %","19.0 %","33.9 %","32.3 %","33.9 %","22.5 %","137","281","418","sa915667"
"Josh Winckowski","Blue Jays (R)","19","54.0",".317","2.21","18.7 %","56.0 %","25.3 %","16.7 %","19.0 %","46.9 %","23.4 %","29.7 %","12.2 %","341","525","866","sa918379"
"Eric Karch","- - -","25","43.2",".297","1.59","20.0 %","49.2 %","30.8 %","10.8 %","18.9 %","46.9 %","21.1 %","32.0 %","10.2 %","208","419","627","sa827415"
"Kyle Kendrick","Red Sox (AAA)","32","101.2",".285","1.04","22.0 %","39.8 %","38.3 %","23.6 %","18.9 %","48.8 %","23.1 %","28.1 %","8.0 %","533","999","1532","6230"
"Aaron Brooks","- - -","27","145.2",".342","1.55","20.0 %","48.6 %","31.4 %","14.3 %","18.8 %","46.9 %","26.6 %","26.4 %","9.2 %","793","1560","2353","12272"
"Seth Rosin","Giants (AA)","28","27.0",".333","1.00","17.9 %","41.0 %","41.0 %","3.1 %","18.8 %","43.2 %","17.3 %","39.5 %","13.1 %","161","313","474","10606"
"Daniel Stumpf","Tigers (AAA)","26","21.1",".320","1.31","24.5 %","42.9 %","32.7 %","31.3 %","18.8 %","34.0 %","28.3 %","37.7 %","14.0 %","123","221","344","13780"
"Matt Dermody","Blue Jays (AAA)","26","43.0",".326","2.19","23.9 %","52.2 %","23.9 %","28.1 %","18.8 %","50.0 %","22.1 %","27.9 %","13.3 %","256","443","699","14844"
"Esmailin Caridad","Mexican (AAA)","33","15.1",".435","1.25","25.0 %","41.7 %","33.3 %","12.5 %","18.8 %","53.1 %","20.4 %","26.5 %","13.2 %","71","164","235","5284"
"Ricardo Gomez","Mexican (AAA)","39","16.0",".435","1.13","27.7 %","38.3 %","34.0 %","43.8 %","18.8 %","36.7 %","34.7 %","28.6 %","13.4 %","88","180","268","sa212426"
"Jose Peguero","Yankees (R)","18","16.1",".344","1.19","30.0 %","38.0 %","32.0 %","37.5 %","18.8 %","46.4 %","17.9 %","35.7 %","30.9 %","38","98","136","sa3002962"
"Rodrigo Valenzuela","Mexican (AAA)","21","17.1",".349","0.78","16.2 %","36.8 %","47.1 %","18.8 %","18.8 %","56.9 %","25.0 %","18.1 %","7.4 %","109","190","299","sa3004026"
"Jose Marrujo","Mexican (AAA)","24","40.0",".345","1.17","29.7 %","37.8 %","32.4 %","22.9 %","18.8 %","52.6 %","23.7 %","23.7 %","8.2 %","253","427","680","sa546533"
"Trey Wingenter","Padres (AA)","23","47.2",".262","1.72","18.7 %","51.4 %","29.9 %","21.9 %","18.8 %","41.7 %","26.9 %","31.5 %","15.5 %","312","514","826","sa659030"
"Luis Ledo","- - -","22","14.2",".290","1.00","17.9 %","41.0 %","41.0 %","31.3 %","18.8 %","56.1 %","22.0 %","22.0 %","15.9 %","88","126","214","sa740812"
"Kurtis Horne","Mets (A-)","20","6.1",".393","0.19","34.5 %","10.3 %","55.2 %","37.5 %","18.8 %","51.6 %","19.4 %","29.0 %","7.8 %","61","81","142","sa829548"
"Luis Moncada","Rays (R)","19","38.2",".328","1.78","27.0 %","46.7 %","26.2 %","9.4 %","18.8 %","51.2 %","20.5 %","28.4 %","9.0 %","257","367","624","sa873694"
"Greg Tomchick","Cardinals (A)","24","12.0",".333","1.06","25.0 %","38.6 %","36.4 %","12.5 %","18.8 %","37.8 %","40.0 %","22.2 %","5.8 %","112","129","241","sa875868"
"Anthony Gomez","Mexican (AAA)","26","15.0",".440","1.38","25.5 %","43.1 %","31.4 %","25.0 %","18.8 %","39.6 %","34.0 %","26.4 %","9.6 %","156","209","365","sa914048"
"Tyrell Jenkins","Padres (AAA)","24","82.1",".356","1.55","19.8 %","48.7 %","31.5 %","7.0 %","18.6 %","42.2 %","28.7 %","29.1 %","7.9 %","602","868","1470","11378"
"Adam Ravenelle","Tigers (AA)","24","52.1",".340","1.72","23.5 %","48.4 %","28.1 %","18.6 %","18.6 %","33.8 %","29.3 %","36.9 %","10.3 %","340","552","892","sa602703"
"Connor Sadzeck","Rangers (AA)","25","93.2",".370","1.76","24.6 %","48.0 %","27.3 %","21.4 %","18.6 %","44.4 %","23.2 %","32.4 %","12.2 %","618","1034","1652","sa550247"
"Rudy Gonzalez","Mexican (AAA)","35","29.1",".362","1.70","26.3 %","46.5 %","27.3 %","14.8 %","18.5 %","50.5 %","25.3 %","24.2 %","13.6 %","163","278","441","sa202758"
"Miguel Hernandez","Pirates (R)","21","24.0",".329","1.37","19.0 %","46.8 %","34.2 %","18.5 %","18.5 %","51.2 %","26.7 %","22.1 %","9.3 %","204","280","484","sa873180"
"Joey Markus","- - -","21","23.2",".309","1.00","23.9 %","38.0 %","38.0 %","33.3 %","18.5 %","37.0 %","34.3 %","28.8 %","13.0 %","140","213","353","sa875310"
"Juan Grijalva","Mexican (AAA)","23","24.0",".386","0.76","26.4 %","31.9 %","41.8 %","26.3 %","18.4 %","51.6 %","22.6 %","25.8 %","7.2 %","189","283","472","sa728943"
"Tommy Bergjans","- - -","24","55.2",".310","0.83","21.9 %","35.4 %","42.7 %","13.2 %","18.4 %","40.0 %","27.0 %","33.0 %","9.0 %","359","605","964","sa875211"
"Alejandro Barraza","Mexican (AAA)","26","51.2",".327","1.69","18.5 %","51.2 %","30.2 %","18.4 %","18.4 %","50.6 %","27.4 %","22.0 %","11.0 %","353","503","856","sa503482"
"Geno Encina","- - -","22","80.0",".299","1.21","17.8 %","45.1 %","37.1 %","14.3 %","18.4 %","49.1 %","25.1 %","25.8 %","10.6 %","401","812","1213","sa875765"
"Andy Oliver","Brewers (AAA)","29","21.1",".385","0.76","18.3 %","35.2 %","46.5 %","15.2 %","18.2 %","49.3 %","23.9 %","26.8 %","9.6 %","171","236","407","10257"
"Austin Pruitt","Rays (AAA)","27","24.2",".273","2.91","23.2 %","57.1 %","19.6 %","18.2 %","18.2 %","54.4 %","19.3 %","26.3 %","18.5 %","108","244","352","15290"
"Wil Ledezma","Mexican (AAA)","36","22.0",".314","3.00","17.0 %","62.3 %","20.8 %","9.1 %","18.2 %","30.2 %","24.5 %","45.3 %","14.7 %","132","223","355","1669"
"Danny Farquhar","- - -","30","12.2",".231","1.18","11.1 %","48.1 %","40.7 %","45.5 %","18.2 %","50.0 %","28.6 %","21.4 %","13.0 %","65","143","208","8501"
"Jorbin Romero","Phillies (R)","18","12.2",".270","1.82","18.4 %","52.6 %","28.9 %","45.5 %","18.2 %","48.7 %","23.1 %","28.2 %","15.7 %","131","73","204","sa3002922"
"Liam McCall","Mets (R)","18","8.0",".308","0.82","13.0 %","39.1 %","47.8 %","36.4 %","18.2 %","58.3 %","16.7 %","25.0 %","3.5 %","45","42","87","sa3005018"
