"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Tom Stuifbergen","Twins (A+)","23","74.1",".348","1.33","19.0 %","46.3 %","34.7 %","20.4 %","5.4 %","42.7 %","22.4 %","35.0 %","18.7 %","67","431","498","sa397814"
"Alex White","Rockies (AAA)","23","60.2",".280","1.66","15.3 %","52.8 %","31.8 %","16.1 %","5.4 %","48.1 %","22.7 %","29.2 %","8.8 %","377","572","949","10054"
"Melvin Mercedes","- - -","21","65.1",".268","1.89","15.2 %","55.5 %","29.3 %","26.8 %","5.4 %","48.2 %","15.7 %","36.0 %","24.0 %","105","329","434","10181"
"Drew Hayes","Reds (AA)","24","63.1",".298","1.45","15.4 %","50.0 %","34.6 %","21.4 %","5.4 %","32.9 %","31.7 %","35.3 %","11.4 %","450","651","1101","10528"
"Justin Nicolino","Blue Jays (A)","20","124.1",".308","1.63","12.7 %","54.1 %","33.1 %","13.4 %","5.4 %","44.4 %","23.5 %","32.1 %","31.7 %","128","727","855","11754"
"Alex Meyer","- - -","22","129.0",".279","1.51","13.0 %","52.3 %","34.7 %","23.2 %","5.4 %","37.3 %","20.9 %","41.8 %","28.1 %","209","757","966","12833"
"Adam Carr","- - -","28","32.1",".214","0.55","10.3 %","32.0 %","57.7 %","23.2 %","5.4 %","42.6 %","26.7 %","30.7 %","16.7 %","68","166","234","sa328035"
"Kevin Munson","Diamondbacks (AA)","23","53.0",".359","1.05","19.0 %","41.5 %","39.4 %","23.2 %","5.4 %","37.8 %","25.0 %","37.2 %","12.0 %","341","554","895","sa526289"
"Carlos Garcia","Rays (R)","21","37.1",".200","0.75","14.8 %","36.5 %","48.7 %","21.4 %","5.4 %","47.7 %","21.1 %","31.3 %","13.6 %","79","179","258","sa596868"
"Corey Kimes","- - -","22","47.1",".272","1.14","17.8 %","43.8 %","38.4 %","10.7 %","5.4 %","39.6 %","18.8 %","41.6 %","20.3 %","93","252","345","sa599719"
"Jesus Castillo","Diamondbacks (R)","16","46.2",".375","1.18","13.5 %","46.8 %","39.7 %","21.4 %","5.4 %","50.3 %","24.5 %","25.2 %","29.7 %","83","271","354","sa657701"
"Luis De Jesus","- - -","20","92.1",".237","0.79","14.3 %","37.7 %","48.0 %","26.7 %","5.3 %","43.8 %","23.1 %","33.1 %","25.0 %","113","480","593","sa598171"
"Will Roberts","- - -","21","153.0",".308","1.09","15.9 %","43.8 %","40.3 %","18.9 %","5.3 %","42.6 %","28.4 %","29.0 %","14.0 %","417","1088","1505","sa577696"
"Deunte Heath","White Sox (AAA)","26","67.0",".253","0.73","23.5 %","32.4 %","44.1 %","32.0 %","5.3 %","40.2 %","28.2 %","31.6 %","12.6 %","367","679","1046","7371"
"Luis Hernandez","Diamondbacks (R)","20","65.0",".294","1.21","13.5 %","47.4 %","39.1 %","22.7 %","5.3 %","47.8 %","20.4 %","31.8 %","22.9 %","134","369","503","sa550529"
"Jimmy Nelson","- - -","23","127.1",".267","2.11","13.4 %","58.8 %","27.9 %","23.4 %","5.3 %","41.3 %","22.4 %","36.4 %","19.2 %","488","897","1385","10547"
"Buddy Carlyle","Braves (AAA)","34","76.0",".346","0.77","21.7 %","34.0 %","44.3 %","16.0 %","5.3 %","34.3 %","27.3 %","38.4 %","9.0 %","380","767","1147","2010"
"Nelvin Fuentes","- - -","23","72.2",".305","0.63","23.1 %","29.6 %","47.2 %","17.0 %","5.3 %","51.5 %","21.8 %","26.7 %","35.0 %","119","459","578","sa392078"
"Mike Bolsinger","- - -","24","115.2",".332","1.25","19.6 %","44.6 %","35.8 %","13.3 %","5.3 %","42.6 %","30.4 %","27.1 %","13.4 %","561","1001","1562","11137"
"Dylan Bundy","- - -","19","103.2",".252","0.82","13.4 %","39.1 %","47.5 %","19.5 %","5.3 %","44.1 %","23.9 %","32.0 %","25.8 %","301","772","1073","12917"
"Ryan Rowland-Smith","Cubs (AAA)","29","77.2",".296","0.65","19.8 %","31.5 %","48.7 %","21.2 %","5.3 %","42.4 %","29.4 %","28.2 %","8.9 %","496","833","1329","3245"
"Cole McCurry","- - -","26","85.1",".306","0.93","19.9 %","38.6 %","41.5 %","18.6 %","5.3 %","44.0 %","20.6 %","35.5 %","8.5 %","540","888","1428","sa396259"
"Caleb Cotham","- - -","24","101.1",".317","1.72","16.5 %","52.8 %","30.7 %","17.9 %","5.3 %","45.5 %","20.4 %","34.1 %","19.7 %","207","653","860","10075"
"Jose Dominguez","- - -","21","79.0",".336","1.25","20.8 %","44.0 %","35.2 %","21.1 %","5.3 %","41.6 %","27.4 %","31.0 %","25.7 %","254","543","797","11571"
"Luke Jackson","- - -","20","129.2",".362","1.29","23.0 %","43.4 %","33.6 %","22.8 %","5.3 %","38.2 %","23.9 %","37.9 %","28.0 %","355","868","1223","11752"
"Daniel Stumpf","Royals (R)","21","29.0",".264","2.05","15.9 %","56.5 %","27.5 %","21.1 %","5.3 %","47.2 %","20.8 %","31.9 %","35.8 %","37","178","215","13780"
"Everett Teaford","Royals (AAA)","28","33.0",".247","1.00","16.5 %","41.8 %","41.8 %","13.2 %","5.3 %","48.9 %","23.9 %","27.2 %","10.5 %","172","294","466","3732"
"Luke Putkonen","Tigers (AAA)","26","56.2",".363","1.47","20.3 %","47.5 %","32.2 %","12.3 %","5.3 %","39.8 %","22.7 %","37.6 %","10.6 %","358","597","955","6736"
"Juan Sandoval","- - -","31","69.2",".327","3.55","13.5 %","67.5 %","19.0 %","21.1 %","5.3 %","40.1 %","19.3 %","40.6 %","9.9 %","345","691","1036","sa202910"
"Oscar Rivera","Mexican (AAA)","31","132.2",".292","0.94","17.3 %","40.0 %","42.8 %","29.8 %","5.3 %","49.1 %","24.2 %","26.8 %","8.2 %","737","1272","2009","sa377670"
"Drew Bowlin","Giants (A+)","25","34.0",".322","0.74","24.1 %","32.2 %","43.7 %","21.1 %","5.3 %","36.7 %","23.3 %","40.0 %","25.6 %","154","291","445","sa392146"
"Daniel Sattler","- - -","28","29.2",".193","0.97","11.8 %","43.5 %","44.7 %","15.8 %","5.3 %","37.7 %","22.4 %","40.0 %","9.0 %","144","258","402","sa393249"
"James Leverton","- - -","26","68.1",".314","1.11","16.2 %","44.0 %","39.8 %","18.4 %","5.3 %","38.7 %","26.8 %","34.5 %","10.2 %","369","643","1012","sa454983"
"Zack Jones","- - -","21","20.0",".286","0.79","5.6 %","41.7 %","52.8 %","10.5 %","5.3 %","41.7 %","22.2 %","36.1 %","38.1 %","52","153","205","sa502134"
"Vince Spilker","Diamondbacks (R)","21","20.2",".327","0.95","21.3 %","38.3 %","40.4 %","21.1 %","5.3 %","49.0 %","16.3 %","34.7 %","32.0 %","38","134","172","sa503838"
"Yorfrank Lopez","Tigers (R)","21","54.1",".285","1.16","14.6 %","45.8 %","39.6 %","29.8 %","5.3 %","43.8 %","26.0 %","30.1 %","35.5 %","60","323","383","sa505044"
"Francisco Mendoza","Rangers (A+)","24","48.0",".307","0.71","13.9 %","35.8 %","50.3 %","21.1 %","5.3 %","44.2 %","21.2 %","34.6 %","15.3 %","159","311","470","sa506029"
"Luis Nunez","Twins (R)","20","23.0",".222","1.79","11.7 %","56.7 %","31.7 %","26.3 %","5.3 %","52.4 %","19.1 %","28.6 %","27.9 %","73","128","201","sa506794"
"Ronny Lugo","Dodgers (R)","22","18.2",".397","1.53","22.6 %","46.8 %","30.6 %","15.8 %","5.3 %","40.6 %","26.6 %","32.8 %","23.2 %","38","113","151","sa506906"
"Flabio Ortega","Mets (R)","21","9.2",".364","0.47","15.2 %","27.3 %","57.6 %","21.1 %","5.3 %","29.4 %","35.3 %","35.3 %","22.2 %","18","54","72","sa506953"
"Ulises Gutierrez","Mexican (AAA)","21","34.0",".365","1.53","13.5 %","52.3 %","34.2 %","10.5 %","5.3 %","46.1 %","27.8 %","26.1 %","7.1 %","262","344","606","sa507306"
"Ivan Salas","Mexican (AAA)","21","23.0",".347","1.95","18.8 %","53.6 %","27.5 %","10.5 %","5.3 %","34.3 %","16.4 %","49.3 %","10.2 %","144","230","374","sa509785"
"Matt Little","Tigers (A+)","24","57.0",".320","2.29","16.1 %","58.4 %","25.5 %","15.8 %","5.3 %","45.8 %","21.6 %","32.7 %","27.4 %","136","320","456","sa526464"
"Yeims Mendoza","Marlins (R)","19","28.1",".289","1.08","9.2 %","47.1 %","43.7 %","15.8 %","5.3 %","47.3 %","25.3 %","27.5 %","17.9 %","104","164","268","sa547823"
"Samuel Garcia","Yankees (R)","19","15.1",".303","0.74","2.9 %","41.2 %","55.9 %","21.1 %","5.3 %","47.1 %","11.8 %","41.2 %","50.4 %","21","96","117","sa548121"
"David Richardson","Orioles (A-)","21","61.1",".324","1.65","16.6 %","51.9 %","31.5 %","10.5 %","5.3 %","48.7 %","25.1 %","26.2 %","25.5 %","170","355","525","sa549266"
"Matt Brazis","- - -","22","27.2",".238","0.79","17.1 %","36.6 %","46.3 %","36.8 %","5.3 %","44.2 %","23.3 %","32.6 %","46.7 %","37","207","244","sa577669"
"Drew Leenhouts","Giants (R)","22","37.0",".443","0.71","26.1 %","30.7 %","43.2 %","21.1 %","5.3 %","27.8 %","35.6 %","36.7 %","38.1 %","70","274","344","sa577975"
"Cory Hall","Royals (R)","24","29.1",".290","1.95","21.1 %","52.1 %","26.8 %","47.4 %","5.3 %","42.9 %","28.6 %","28.6 %","32.0 %","60","184","244","sa578901"
"Joey Housey","- - -","22","13.1",".342","0.79","8.1 %","40.5 %","51.4 %","10.5 %","5.3 %","43.6 %","12.8 %","43.6 %","33.6 %","23","90","113","sa579498"
"Fidencio Flores","Cardinals (R)","20","40.1",".240","0.97","15.7 %","41.6 %","42.7 %","28.9 %","5.3 %","47.9 %","20.8 %","31.3 %","33.2 %","51","202","253","sa596838"
"Willy Paredes","- - -","23","95.2",".300","2.37","15.5 %","59.4 %","25.1 %","19.7 %","5.3 %","51.9 %","20.7 %","27.4 %","22.0 %","156","544","700","sa597071"
"Breily Puerta","Indians (R)","20","35.0",".316","1.00","22.4 %","38.8 %","38.8 %","28.9 %","5.3 %","39.0 %","22.0 %","39.0 %","25.9 %","69","209","278","sa597172"
"Brandon Parrent","- - -","21","82.2",".331","1.18","20.1 %","43.2 %","36.7 %","13.7 %","5.3 %","50.9 %","22.6 %","26.6 %","17.4 %","224","459","683","sa599325"
"Enmanuel De Jesus","Giants (R)","18","10.2",".257","0.47","20.0 %","25.7 %","54.3 %","15.8 %","5.3 %","44.4 %","22.2 %","33.3 %","22.1 %","35","60","95","sa600024"
"John Peters","- - -","23","17.2",".389","1.32","17.0 %","47.2 %","35.8 %","31.6 %","5.3 %","61.1 %","13.0 %","25.9 %","31.8 %","26","100","126","sa604788"
"Victor Sanchez","Mariners (A-)","17","85.0",".268","1.11","14.2 %","45.1 %","40.8 %","23.2 %","5.3 %","52.2 %","18.8 %","29.0 %","25.1 %","130","456","586","sa610024"
"Jadison Jimenez","Twins (R)","18","37.2",".248","1.63","8.3 %","56.9 %","34.9 %","18.4 %","5.3 %","48.3 %","15.8 %","36.0 %","19.7 %","101","184","285","sa657419"
"Harol Rosario","Royals (R)","19","32.1",".317","1.39","9.0 %","53.0 %","38.0 %","18.4 %","5.3 %","38.1 %","19.1 %","42.9 %","27.0 %","51","182","233","sa657699"
"Elvis Diaz","Royals (R)","19","23.2",".286","0.87","9.0 %","42.3 %","48.7 %","7.9 %","5.3 %","46.8 %","27.9 %","25.3 %","24.0 %","22","124","146","sa657780"
"Zach Lovvorn","Royals (R)","18","49.2",".365","1.42","13.2 %","50.9 %","35.8 %","14.0 %","5.3 %","45.0 %","21.1 %","33.9 %","16.0 %","134","292","426","sa658011"
"Zach Isler","White Sox (R)","21","44.0",".352","1.97","16.9 %","55.1 %","27.9 %","7.9 %","5.3 %","42.7 %","22.4 %","35.0 %","16.0 %","63","250","313","sa658116"
"Francis Eduardo","Blue Jays (R)","18","31.0",".304","0.84","7.9 %","42.1 %","50.0 %","18.4 %","5.3 %","38.3 %","34.6 %","27.2 %","34.1 %","80","187","267","sa658208"
"Austin Blaski","Brewers (R)","21","18.1",".365","1.47","11.3 %","52.8 %","35.8 %","10.5 %","5.3 %","41.5 %","20.8 %","37.7 %","21.0 %","38","105","143","sa658607"
"Storm Throne","White Sox (R)","21","19.1",".403","2.11","20.3 %","54.1 %","25.7 %","5.3 %","5.3 %","41.0 %","23.1 %","35.9 %","15.7 %","68","117","185","sa658618"
"Benny Suarez","- - -","20","26.0",".312","0.55","23.4 %","27.3 %","49.4 %","15.8 %","5.3 %","38.8 %","26.3 %","35.0 %","15.6 %","99","189","288","sa659041"
"Taylor Mangum","- - -","23","26.1",".308","2.47","9.6 %","64.4 %","26.0 %","21.1 %","5.3 %","45.6 %","16.5 %","38.0 %","22.6 %","52","152","204","sa659568"
"James Allen","- - -","22","116.2",".291","1.30","21.6 %","44.4 %","34.0 %","25.2 %","5.2 %","36.7 %","24.6 %","38.7 %","25.0 %","191","684","875","sa599561"
"David Bromberg","- - -","24","93.2",".317","1.17","22.1 %","41.9 %","36.0 %","28.1 %","5.2 %","40.7 %","25.8 %","33.5 %","9.6 %","588","892","1480","sa326256"
"Jeremy Dobbs","Mariners (A)","22","74.0",".304","1.17","19.1 %","43.6 %","37.4 %","16.7 %","5.2 %","44.9 %","24.5 %","30.6 %","18.1 %","144","397","541","sa455556"
"Cole Cook","- - -","23","78.1",".276","0.96","19.3 %","39.5 %","41.2 %","27.1 %","5.2 %","44.4 %","28.4 %","27.2 %","20.9 %","229","571","800","sa526300"
"Dana Eveland","Orioles (AAA)","28","84.0",".288","1.75","20.0 %","50.9 %","29.1 %","27.3 %","5.2 %","46.4 %","19.7 %","33.9 %","8.2 %","480","829","1309","5508"
"Ronald Uviedo","- - -","25","63.2",".289","0.81","22.8 %","34.4 %","42.8 %","29.9 %","5.2 %","48.9 %","23.4 %","27.7 %","16.6 %","377","609","986","sa386157"
"Jesse Beal","Orioles (A)","21","59.1",".338","1.01","20.1 %","40.2 %","39.7 %","18.2 %","5.2 %","44.1 %","19.8 %","36.1 %","22.1 %","109","352","461","sa455269"
"David Colvin","Mariners (A)","23","68.2",".296","1.19","12.0 %","47.9 %","40.1 %","22.1 %","5.2 %","35.7 %","24.1 %","40.2 %","27.3 %","105","405","510","sa577999"
"Jack Leathersich","- - -","21","72.0",".324","1.10","13.5 %","45.4 %","41.1 %","19.0 %","5.2 %","39.7 %","15.9 %","44.4 %","30.7 %","185","532","717","12562"
"Frankie De La Cruz","Cubs (AAA)","28","94.2",".279","1.23","13.4 %","47.8 %","38.8 %","16.4 %","5.2 %","47.3 %","24.1 %","28.6 %","8.0 %","688","947","1635","3920"
"Estevan Gonzalez","- - -","20","48.2",".253","1.19","11.8 %","47.9 %","40.3 %","25.9 %","5.2 %","48.0 %","22.7 %","29.3 %","27.0 %","63","252","315","sa548554"
"Bryan Longpre","- - -","24","38.0",".343","0.95","15.7 %","41.0 %","43.3 %","20.7 %","5.2 %","46.0 %","27.0 %","27.0 %","20.9 %","69","214","283","sa549525"
"Ben Paullus","Yankees (A)","22","47.1",".338","1.02","20.9 %","39.9 %","39.2 %","13.8 %","5.2 %","48.7 %","30.7 %","20.7 %","15.3 %","203","374","577","sa599733"
"Blake Holovach","- - -","21","51.1",".286","1.36","17.5 %","47.6 %","34.9 %","22.4 %","5.2 %","37.7 %","26.3 %","36.0 %","18.4 %","123","273","396","sa658632"
"Thomas Lee","Cardinals (R)","22","51.1",".390","1.03","19.2 %","41.1 %","39.7 %","15.5 %","5.2 %","41.6 %","25.5 %","32.9 %","35.4 %","49","324","373","sa659442"
"Shane Greene","Yankees (A+)","23","112.0",".331","1.74","17.1 %","52.6 %","30.2 %","20.6 %","5.2 %","43.2 %","26.0 %","30.8 %","22.7 %","317","669","986","10756"
"Matt Hauser","- - -","24","88.0",".279","1.26","16.1 %","46.7 %","37.2 %","26.8 %","5.2 %","39.9 %","21.3 %","38.8 %","21.2 %","222","552","774","sa548391"
"Alex Gillingham","Rockies (A)","22","123.0",".302","2.47","12.0 %","62.7 %","25.3 %","13.4 %","5.2 %","51.8 %","19.6 %","28.6 %","24.2 %","181","667","848","sa598184"
"Tanner Scheppers","Rangers (AAA)","25","31.0",".322","0.82","17.4 %","37.2 %","45.3 %","28.2 %","5.1 %","36.4 %","26.1 %","37.5 %","9.8 %","173","329","502","10267"
"Drew Anderson","Phillies (R)","18","22.2",".324","0.64","14.7 %","33.3 %","52.0 %","28.2 %","5.1 %","44.7 %","23.7 %","31.6 %","21.4 %","48","125","173","15130"
"Kanekoa Texeira","Reds (AAA)","26","56.1",".259","2.18","24.8 %","51.5 %","23.6 %","25.6 %","5.1 %","46.3 %","23.4 %","30.3 %","7.2 %","378","511","889","334"
"Yancarlos Santiago","Angels (R)","21","35.0",".317","1.33","20.2 %","45.6 %","34.2 %","20.5 %","5.1 %","42.6 %","24.6 %","32.8 %","16.6 %","72","199","271","sa505280"
"Stalyn Lopez","Cardinals (R)","20","42.2",".342","1.46","16.5 %","49.6 %","33.9 %","12.8 %","5.1 %","46.7 %","18.0 %","35.3 %","23.5 %","145","251","396","sa506628"
"Brandon Plotz","Mariners (A-)","21","33.0",".319","0.87","18.9 %","37.8 %","43.3 %","33.3 %","5.1 %","55.9 %","18.3 %","25.8 %","27.9 %","65","204","269","sa598830"
"Elvis Araujo","Indians (A)","20","135.0",".322","1.42","17.6 %","48.4 %","34.0 %","23.4 %","5.1 %","40.9 %","26.6 %","32.5 %","25.4 %","292","770","1062","12854"
"Justin Thomas","- - -","28","62.2",".287","1.39","16.6 %","48.5 %","34.9 %","30.5 %","5.1 %","36.2 %","27.7 %","36.2 %","11.2 %","336","619","955","9910"
"Jason Urquidez","Red Sox (AA)","29","47.1",".329","1.10","15.6 %","44.2 %","40.1 %","23.7 %","5.1 %","40.8 %","27.0 %","32.2 %","10.4 %","232","498","730","sa294706"
"Carlos Perez","- - -","20","49.2",".373","0.92","15.0 %","40.6 %","44.4 %","22.0 %","5.1 %","42.7 %","24.3 %","33.1 %","28.4 %","163","326","489","sa503632"
"Remberto Romo","Mexican (AAA)","20","46.2",".250","0.76","11.1 %","38.5 %","50.4 %","27.1 %","5.1 %","40.2 %","19.7 %","40.2 %","11.6 %","319","509","828","sa504957"
"Leo Medrano","- - -","29","46.2",".325","1.08","19.6 %","41.8 %","38.6 %","20.3 %","5.1 %","42.7 %","28.7 %","28.7 %","9.1 %","290","480","770","sa508079"
"Keith Couch","Red Sox (A+)","22","145.2",".319","1.30","9.2 %","51.3 %","39.5 %","14.7 %","5.1 %","48.0 %","23.4 %","28.6 %","25.1 %","180","816","996","sa549175"
"Ryan Kussmaul","- - -","25","58.0",".220","1.10","10.8 %","46.8 %","42.4 %","23.7 %","5.1 %","30.8 %","25.2 %","44.1 %","10.8 %","386","638","1024","sa554616"
"Zeb Sneed","Royals (R)","21","53.1",".351","1.24","21.4 %","43.5 %","35.1 %","15.3 %","5.1 %","41.4 %","27.6 %","31.0 %","26.3 %","140","324","464","sa658165"
"Victor Alvarez","Mexican (AAA)","35","97.2",".295","0.94","15.7 %","40.9 %","43.4 %","21.0 %","5.1 %","44.7 %","24.3 %","31.0 %","6.3 %","683","989","1672","1559"
"Johnny Barbato","Padres (A)","19","73.1",".264","0.86","16.5 %","38.6 %","44.9 %","24.1 %","5.1 %","43.6 %","25.8 %","30.7 %","31.9 %","146","443","589","11440"
"Dan Remenowsky","- - -","26","67.0",".270","0.81","11.7 %","39.5 %","48.8 %","21.5 %","5.1 %","40.5 %","25.2 %","34.4 %","11.3 %","369","672","1041","sa461018"
"Bobby Shore","- - -","23","72.2",".260","0.94","17.3 %","40.0 %","42.7 %","26.6 %","5.1 %","41.2 %","30.4 %","28.4 %","32.3 %","90","414","504","sa503345"
"Jeff Urlaub","- - -","25","65.0",".239","0.95","13.0 %","42.4 %","44.6 %","21.5 %","5.1 %","44.9 %","22.7 %","32.4 %","32.1 %","60","388","448","sa549814"
"Kelvin Rodriguez","Nationals (R)","20","46.2",".301","0.44","10.2 %","27.6 %","62.2 %","26.6 %","5.1 %","38.1 %","32.1 %","29.9 %","24.0 %","95","263","358","sa551021"
"Nate Adcock","Royals (AAA)","24","99.1",".333","1.80","15.0 %","54.6 %","30.4 %","16.2 %","5.1 %","52.8 %","20.9 %","26.3 %","9.1 %","529","926","1455","3282"
"Francisco Rivera","Mexican (AAA)","37","79.0",".336","1.06","18.4 %","42.0 %","39.6 %","23.2 %","5.1 %","46.0 %","25.1 %","28.9 %","6.5 %","436","797","1233","sa185704"
"Nick Avila","Tigers (A)","23","68.2",".353","1.00","17.8 %","41.1 %","41.1 %","20.2 %","5.1 %","45.9 %","25.4 %","28.7 %","21.5 %","112","396","508","sa503415"
"Angel Baez","Royals (A)","21","76.2",".283","0.77","15.5 %","36.7 %","47.8 %","23.2 %","5.1 %","41.5 %","25.4 %","33.2 %","23.5 %","196","522","718","sa506361"
"Alex Panteliodis","Mets (A)","21","108.2",".340","1.22","21.0 %","43.4 %","35.6 %","25.2 %","5.0 %","37.5 %","26.4 %","36.1 %","23.1 %","205","695","900","sa577987"
"Scott Alexander","- - -","22","35.2",".296","1.20","12.0 %","48.0 %","40.0 %","7.5 %","5.0 %","45.5 %","27.3 %","27.3 %","26.2 %","74","205","279","10591"
"Chris Rearick","- - -","24","70.0",".293","0.84","17.4 %","37.6 %","44.9 %","11.3 %","5.0 %","43.2 %","27.0 %","29.7 %","26.5 %","200","537","737","11050"
"Aaron Sanchez","Blue Jays (A)","19","90.1",".279","2.18","11.2 %","60.9 %","27.9 %","15.0 %","5.0 %","39.2 %","18.0 %","42.8 %","25.6 %","226","520","746","11490"
"James Paxton","Mariners (AA)","23","106.1",".322","1.35","16.4 %","48.0 %","35.6 %","25.0 %","5.0 %","38.1 %","24.4 %","37.5 %","11.9 %","635","997","1632","11828"
"Matt Koch","Mets (A-)","21","23.1",".324","1.70","26.0 %","46.6 %","27.4 %","10.0 %","5.0 %","45.3 %","22.7 %","32.0 %","26.7 %","38","134","172","13420"
"Tyler Duffey","Twins (R)","21","19.0",".243","0.60","15.8 %","31.6 %","52.6 %","20.0 %","5.0 %","44.7 %","23.7 %","31.6 %","50.4 %","11","120","131","13758"
"Chris Flexen","Mets (R)","17","32.0",".330","1.18","18.7 %","43.9 %","37.4 %","15.0 %","5.0 %","48.7 %","19.8 %","31.5 %","23.9 %","63","192","255","13896"
"Jake Thompson","Tigers (R)","18","28.1",".206","1.75","12.7 %","55.6 %","31.7 %","15.0 %","5.0 %","50.8 %","23.8 %","25.4 %","35.9 %","48","158","206","14371"
"Luis Perdomo","- - -","28","72.2",".253","1.18","11.2 %","48.0 %","40.8 %","27.5 %","5.0 %","52.0 %","18.8 %","29.2 %","13.8 %","379","682","1061","5380"
"Chris Ray","- - -","30","42.0",".304","1.45","18.3 %","48.3 %","33.3 %","30.0 %","5.0 %","52.8 %","17.6 %","29.6 %","9.6 %","270","439","709","6315"
"Daryl Thompson","Twins (AAA)","26","42.0",".341","0.80","16.3 %","37.2 %","46.5 %","18.3 %","5.0 %","47.3 %","22.1 %","30.5 %","7.3 %","301","436","737","6603"
"Neil Wagner","- - -","28","62.2",".368","1.47","26.0 %","44.0 %","30.0 %","13.3 %","5.0 %","34.8 %","27.5 %","37.8 %","8.2 %","422","700","1122","8162"
"Mike McClendon","Brewers (AAA)","27","43.0",".284","1.60","18.1 %","50.4 %","31.5 %","25.0 %","5.0 %","50.7 %","24.3 %","25.0 %","7.8 %","227","391","618","9587"
"Nelson Payano","Mexican (AAA)","29","41.0",".385","0.73","26.6 %","30.9 %","42.6 %","42.5 %","5.0 %","37.8 %","27.6 %","34.7 %","16.9 %","273","450","723","sa244338"
"Robert Morey","Marlins (A+)","23","89.0",".312","1.93","19.3 %","53.1 %","27.6 %","16.3 %","5.0 %","52.0 %","20.7 %","27.3 %","16.3 %","182","529","711","sa392218"
"Justin Fitzgerald","Giants (AA)","26","164.2",".269","1.36","17.7 %","47.4 %","34.9 %","21.9 %","5.0 %","50.1 %","19.8 %","30.1 %","9.1 %","1006","1578","2584","sa455160"
"Sam Selman","Royals (R)","21","60.1",".331","4.20","17.5 %","66.7 %","15.9 %","20.0 %","5.0 %","40.3 %","20.9 %","38.8 %","42.6 %","103","404","507","sa501758"
"Dakota Watts","- - -","24","44.0",".266","1.50","18.0 %","49.2 %","32.8 %","20.0 %","5.0 %","29.4 %","21.4 %","49.2 %","15.3 %","181","367","548","sa501935"
"Beau Wright","Marlins (A-)","21","41.1",".282","1.63","5.4 %","58.6 %","36.0 %","20.0 %","5.0 %","47.5 %","22.9 %","29.7 %","27.8 %","112","240","352","sa502430"
"Eliecer Navarro","Pirates (A+)","24","112.0",".303","0.69","11.1 %","36.3 %","52.6 %","29.4 %","5.0 %","52.9 %","19.5 %","27.6 %","18.7 %","267","799","1066","sa503034"
"Tyler Ybarra","Blue Jays (A)","22","43.2",".333","1.43","8.5 %","53.8 %","37.7 %","20.0 %","5.0 %","40.9 %","20.9 %","38.2 %","28.9 %","120","288","408","sa503961"
"Alvido Jimenez","Cubs (R)","20","30.2",".215","0.55","20.5 %","28.2 %","51.3 %","30.0 %","5.0 %","45.0 %","27.5 %","27.5 %","33.5 %","36","173","209","sa506729"
"Jean Corpas","Padres (R)","21","27.0",".409","0.98","11.2 %","43.8 %","44.9 %","17.5 %","5.0 %","47.4 %","22.1 %","30.5 %","29.6 %","32","181","213","sa507273"
"Orlando Castro","- - -","20","52.0",".325","1.03","15.3 %","43.1 %","41.7 %","21.7 %","5.0 %","38.7 %","28.4 %","32.9 %","23.3 %","96","324","420","sa546531"
"Luis Angeles","Giants (R)","22","19.2",".438","2.25","15.6 %","58.4 %","26.0 %","20.0 %","5.0 %","48.2 %","19.8 %","32.1 %","19.1 %","25","127","152","sa548639"
"Aneudy Merejo","Pirates (R)","21","25.0",".383","1.95","23.4 %","50.6 %","26.0 %","5.0 %","5.0 %","43.2 %","23.5 %","33.3 %","29.5 %","33","157","190","sa549190"
"Michael Drowne","Dodgers (R)","23","36.2",".352","1.43","20.5 %","46.7 %","32.8 %","12.5 %","5.0 %","39.5 %","20.2 %","40.3 %","15.3 %","120","213","333","sa549622"
"Jaime Esquivel","- - -","20","27.0",".346","0.68","11.8 %","35.5 %","52.6 %","22.5 %","5.0 %","52.5 %","20.0 %","27.5 %","23.1 %","104","190","294","sa549778"
"Kramer Sneed","Yankees (A+)","23","63.2",".306","0.61","18.3 %","31.0 %","50.8 %","27.0 %","5.0 %","40.8 %","24.9 %","34.3 %","26.4 %","189","367","556","sa549965"
"Victor Garcia","Cubs (R)","20","34.2",".274","2.60","10.0 %","65.0 %","25.0 %","25.0 %","5.0 %","70.2 %","11.9 %","17.9 %","36.8 %","58","203","261","sa550632"
"Miguel Montero","Tigers (R)","19","18.0",".381","1.65","13.1 %","54.1 %","32.8 %","15.0 %","5.0 %","29.7 %","37.5 %","32.8 %","10.8 %","112","101","213","sa596848"
"Arturo Pena","Padres (R)","18","33.0",".403","1.15","20.4 %","42.6 %","37.0 %","10.0 %","5.0 %","50.4 %","23.1 %","26.5 %","22.8 %","129","213","342","sa597160"
"Geronimo Franzua","Astros (R)","18","13.1",".290","0.45","21.6 %","24.3 %","54.1 %","25.0 %","5.0 %","53.9 %","20.5 %","25.6 %","14.9 %","133","75","208","sa597245"
"Daniel Camarena","Yankees (R)","19","17.2",".159","0.90","13.6 %","40.9 %","45.5 %","30.0 %","5.0 %","47.8 %","19.6 %","32.6 %","38.7 %","2","91","93","sa599205"
"Jake Cose","- - -","21","64.2",".337","2.68","20.1 %","58.2 %","21.7 %","12.5 %","5.0 %","44.4 %","25.5 %","30.1 %","34.8 %","106","409","515","sa599358"
