"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Hector Bello","Yankees (R)","22","27.1","8.89","3.95","2.25","0.00","23.1 %","10.3 %","12.8 %",".231","1.32",".312","51.4 %","3.62","2.91","0.71","3.28","sa551722"
"Javier Vargas","Twins (R)","20","33.1","7.02","2.43","2.89","0.27","18.4 %","6.4 %","12.1 %",".292","1.41",".359","73.5 %","2.70","2.91","-0.21","2.91","sa548134"
"T.J. Mittelstaedt","Brewers (AA)","25","1.0","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".250","1.00",".250","100.0 %","0.00","2.91","-2.91","5.86","sa549912"
"Josh Turley","Tigers (A)","22","77.2","9.15","1.97","4.65","0.58","25.0 %","5.4 %","19.6 %",".216","1.04",".278","76.6 %","2.09","2.91","-0.83","2.90","sa503159"
"Jordan John","Tigers (A)","22","111.0","7.22","2.59","2.78","0.16","19.6 %","7.0 %","12.5 %",".255","1.25",".319","73.3 %","2.92","2.92","0.00","3.05","sa599375"
"Yankory Pimentel","Red Sox (R)","19","68.2","5.24","1.57","3.33","0.26","14.9 %","4.5 %","10.4 %",".231","1.03",".268","69.8 %","2.62","2.92","-0.30","2.92","sa659446"
"Elieser Hernandez","Astros (R)","18","57.1","7.22","3.30","2.19","0.16","20.6 %","9.4 %","11.2 %",".180","0.99",".229","83.3 %","1.26","2.92","-1.66","3.06","16933"
"Marco Gonzales","- - -","21","23.1","8.87","3.09","2.88","0.39","24.7 %","8.6 %","16.1 %",".212","1.11",".279","73.2 %","2.70","2.92","-0.22","3.08","15467"
"Ajay Meyer","Blue Jays (A+)","25","68.1","10.01","1.05","9.50","0.92","27.4 %","2.9 %","24.6 %",".246","1.07",".320","80.7 %","2.77","2.92","-0.15","2.59","sa600021"
"Payton Baskette","Padres (R)","19","46.0","8.41","2.15","3.91","0.00","22.9 %","5.9 %","17.0 %",".205","1.02",".271","70.8 %","1.37","2.92","-1.55","3.50","sa738164"
"Brandon Peterson","Twins (R)","21","27.1","13.17","2.96","4.44","0.99","36.0 %","8.1 %","27.9 %",".216","1.13",".322","82.1 %","2.96","2.92","0.04","2.24","sa737943"
"RJ Hively","- - -","24","59.2","10.26","3.32","3.09","0.30","27.8 %","9.0 %","18.8 %",".217","1.17",".305","78.0 %","1.81","2.92","-1.11","3.16","sa549748"
"Michael Hamann","- - -","22","29.1","7.98","2.45","3.25","0.31","21.9 %","6.7 %","15.1 %",".209","1.06",".265","81.7 %","1.84","2.92","-1.08","3.33","sa502148"
"Anthony DeSclafani","- - -","23","129.0","8.02","1.60","5.00","0.70","22.2 %","4.4 %","17.8 %",".249","1.12",".307","74.3 %","2.65","2.93","-0.27","2.72","13050"
"Anthony Nunez","Diamondbacks (R)","18","30.1","3.86","1.48","2.60","0.00","10.4 %","4.0 %","6.4 %",".229","1.05",".257","52.9 %","2.97","2.93","0.04","3.36","sa737444"
"Andrew Hanse","- - -","22","39.1","8.01","2.06","3.89","0.46","22.3 %","5.7 %","16.6 %",".233","1.09",".294","75.8 %","2.75","2.93","-0.18","3.01","sa738306"
"Neil Ramirez","- - -","24","107.2","11.03","3.68","3.00","0.67","30.6 %","10.2 %","20.4 %",".204","1.13",".288","70.0 %","3.68","2.93","0.75","3.05","7677"
"Mike Recchia","- - -","24","77.1","9.66","2.21","4.37","0.47","26.1 %","6.0 %","20.1 %",".236","1.14",".316","78.1 %","2.68","2.93","-0.25","3.37","sa550224"
"Dace Kime","Indians (A-)","21","24.2","9.49","5.84","1.63","0.00","25.5 %","15.7 %","9.8 %",".221","1.42",".317","74.3 %","2.92","2.93","-0.01","3.36","sa548429"
"Nick Petree","Cardinals (A-)","22","55.2","7.44","2.59","2.88","0.32","20.9 %","7.3 %","13.6 %",".229","1.11",".288","86.8 %","1.62","2.93","-1.32","3.08","sa737915"
"Daniel Hernandez","- - -","24","73.1","9.08","2.70","3.36","0.37","24.9 %","7.4 %","17.5 %",".221","1.12",".292","86.6 %","1.72","2.94","-1.22","3.46","sa549088"
"Archie Bradley","- - -","20","152.0","9.59","4.09","2.35","0.36","26.1 %","11.1 %","15.0 %",".211","1.21",".288","82.6 %","1.84","2.94","-1.10","3.25","12918"
"Randall Fant","Astros (A-)","22","44.1","6.29","2.03","3.10","0.20","16.0 %","5.2 %","10.8 %",".283","1.38",".338","70.8 %","3.65","2.94","0.72","3.34","sa502092"
"Jesus Tinoco","Blue Jays (R)","18","46.0","8.80","4.11","2.14","0.00","22.0 %","10.2 %","11.7 %",".268","1.52",".355","60.6 %","5.09","2.94","2.15","3.29","sa657723"
"Christian Binford","Royals (A)","20","135.0","8.67","1.67","5.20","0.47","23.6 %","4.5 %","19.0 %",".248","1.14",".319","70.8 %","2.67","2.94","-0.27","2.87","sa599309"
"Tim Atherton","Twins (A)","23","95.2","9.60","3.10","3.09","0.38","25.5 %","8.3 %","17.3 %",".210","1.14",".281","67.3 %","2.54","2.94","-0.40","3.18","sa455754"
"Kyle Crick","Giants (A+)","20","68.2","12.45","5.11","2.44","0.13","33.8 %","13.9 %","19.9 %",".199","1.27",".324","78.5 %","1.57","2.94","-1.37","3.72","13182"
"Nick Routt","- - -","22","22.0","9.82","2.45","4.00","0.00","23.3 %","5.8 %","17.5 %",".274","1.45",".366","55.9 %","2.86","2.94","-0.08","3.69","sa621594"
"Ivan Andueza","Athletics (R)","18","67.0","6.58","2.96","2.23","0.13","17.2 %","7.7 %","9.5 %",".262","1.34",".319","71.0 %","3.09","2.94","0.15","3.18","sa737194"
"Grayson Garvin","- - -","23","28.1","7.62","2.54","3.00","0.32","21.2 %","7.1 %","14.2 %",".181","0.95",".225","66.4 %","1.59","2.94","-1.35","3.20","sa526542"
"Ramon Rodriguez","- - -","19","37.2","10.04","3.11","3.23","0.24","25.2 %","7.8 %","17.4 %",".276","1.46",".376","66.6 %","3.82","2.94","0.88","2.98","sa657131"
"Dusten Knight","Giants (R)","22","32.0","12.09","3.09","3.91","0.28","32.8 %","8.4 %","24.4 %",".203","1.09",".311","81.5 %","1.13","2.94","-1.82","2.88","sa738418"
"Tim Giel","- - -","22","23.0","8.22","1.96","4.20","0.39","20.0 %","4.8 %","15.2 %",".273","1.39",".338","60.1 %","1.96","2.94","-0.99","2.65","sa705809"
"Tyler Webb","- - -","22","35.1","12.23","2.04","6.00","1.02","35.0 %","5.8 %","29.2 %",".188","0.91",".263","69.3 %","3.31","2.95","0.37","2.25","14974"
"Max Beatty","- - -","22","29.1","8.28","2.45","3.38","0.00","20.6 %","6.1 %","14.5 %",".303","1.53",".390","54.4 %","5.22","2.95","2.27","3.47","sa738607"
"Estarlin Cordero","Royals (R)","20","34.1","9.44","4.19","2.25","0.26","25.4 %","11.3 %","14.1 %",".218","1.25",".299","78.0 %","2.36","2.95","-0.59","2.81","sa736966"
"Grant Gordon","Angels (R)","22","14.0","9.00","2.57","3.50","0.00","24.6 %","7.0 %","17.5 %",".226","1.14",".308","75.0 %","2.57","2.95","-0.37","3.82","sa579850"
"Greg Terhune","Angels (R)","21","28.1","7.62","1.91","4.00","0.00","18.5 %","4.6 %","13.9 %",".323","1.62",".400","63.0 %","3.49","2.95","0.55","3.44","sa739749"
"Miguel Garcia","Orioles (R)","20","21.0","6.43","2.14","3.00","0.00","17.1 %","5.7 %","11.4 %",".152","0.81",".188","76.2 %","1.29","2.95","-1.66","3.28","sa605680"
"Fernando Baez","Cardinals (R)","21","33.0","12.82","6.27","2.04","0.00","34.3 %","16.8 %","17.5 %",".135","1.15",".234","92.7 %","0.82","2.95","-2.13","3.66","sa550675"
"Jared Mortensen","Rays (A+)","25","17.1","9.35","2.60","3.60","0.52","27.3 %","7.6 %","19.7 %",".133","0.75",".171","87.3 %","1.04","2.95","-1.91","3.16","sa753432"
"Kyle Finnegan","- - -","21","57.1","6.28","2.83","2.22","0.16","16.7 %","7.5 %","9.2 %",".250","1.27",".302","66.1 %","3.61","2.95","0.66","3.49","sa708446"
"Kevin Shackelford","- - -","24","61.1","7.04","1.61","4.36","0.59","19.0 %","4.4 %","14.6 %",".257","1.19",".307","73.1 %","3.08","2.95","0.13","2.65","11012"
"Reid Scoggins","Angels (A)","22","65.0","10.52","4.85","2.17","0.14","27.2 %","12.5 %","14.7 %",".220","1.35",".317","68.1 %","3.46","2.95","0.51","3.36","sa658268"
"Sam Demel","Yankees (AAA)","27","52.1","11.18","3.96","2.83","0.52","30.1 %","10.7 %","19.4 %",".200","1.17",".287","88.6 %","1.72","2.96","-1.24","2.96","868"
"Greg Larson","- - -","23","24.2","7.66","3.28","2.33","0.00","18.6 %","8.0 %","10.6 %",".257","1.42",".325","60.5 %","4.01","2.96","1.06","3.49","sa577978"
"Noe Ramirez","- - -","23","75.2","8.92","2.02","4.41","0.48","25.4 %","5.8 %","19.7 %",".232","1.06",".306","79.6 %","2.38","2.96","-0.58","3.08","12800"
"Aaron Dott","Yankees (AA)","25","46.1","10.68","3.11","3.44","0.58","26.6 %","7.7 %","18.8 %",".286","1.51",".389","66.4 %","4.66","2.96","1.70","2.91","sa502740"
"Tyler Mahle","Reds (R)","18","34.1","7.86","2.10","3.75","0.00","20.8 %","5.6 %","15.3 %",".235","1.17",".302","55.0 %","2.36","2.96","-0.60","3.40","16358"
"Francis Joseph","Yankees (R)","19","28.0","9.32","1.29","7.25","0.64","24.0 %","3.3 %","20.7 %",".296","1.36",".381","61.8 %","4.18","2.96","1.22","2.47","sa602322"
"Jake Barrett","- - -","21","52.0","10.21","2.08","4.92","0.69","27.6 %","5.6 %","22.0 %",".196","0.98",".257","88.8 %","1.21","2.96","-1.75","3.07","13322"
"Deunte Heath","White Sox (AAA)","27","45.0","7.20","2.80","2.57","0.20","19.5 %","7.6 %","11.9 %",".213","1.11",".265","79.1 %","2.20","2.96","-0.76","3.88","7371"
"Matt Andriese","- - -","23","134.2","7.02","1.94","3.62","0.33","18.8 %","5.2 %","13.6 %",".257","1.22",".313","68.5 %","3.27","2.96","0.31","3.45","12022"
"Austin Adams","Indians (AA)","26","55.0","12.44","4.75","2.62","0.49","32.1 %","12.2 %","19.8 %",".214","1.33",".323","79.1 %","2.62","2.96","-0.34","3.01","7411"
"Sergio Gomez","- - -","19","78.0","9.23","2.77","3.33","0.46","25.6 %","7.7 %","17.9 %",".215","1.09",".285","82.9 %","2.08","2.96","-0.88","3.08","sa549541"
"Aaron Thompson","- - -","26","58.2","8.13","2.45","3.31","0.46","21.5 %","6.5 %","15.0 %",".261","1.30",".328","76.9 %","2.76","2.96","-0.20","3.31","999"
"Persio Reyes","Mets (R)","20","57.1","8.16","2.35","3.47","0.31","21.4 %","6.2 %","15.2 %",".230","1.17",".291","54.4 %","4.40","2.96","1.43","3.20","sa550692"
"Jenrry Mejia","- - -","23","24.2","9.49","3.65","2.60","0.36","25.0 %","9.6 %","15.4 %",".255","1.38",".343","76.7 %","2.55","2.96","-0.41","3.11","8476"
"Kevin Herget","Cardinals (A-)","22","53.0","6.11","1.36","4.50","0.34","16.4 %","3.6 %","12.7 %",".304","1.34",".361","76.5 %","2.89","2.96","-0.08","3.22","sa738986"
"Beck Wheeler","Mets (A)","24","50.1","13.23","2.86","4.63","0.89","36.5 %","7.9 %","28.6 %",".185","0.99",".276","84.8 %","2.32","2.96","-0.64","2.41","sa578922"
"Matthew Boyd","- - -","22","24.0","8.63","1.50","5.75","0.75","26.1 %","4.6 %","21.6 %",".167","0.75",".203","72.4 %","2.63","2.96","-0.34","2.87","15440"
"Kyle Haynes","Pirates (A)","22","83.1","9.18","3.89","2.36","0.11","24.6 %","10.4 %","14.2 %",".208","1.20",".284","72.6 %","2.38","2.96","-0.59","3.79","sa658506"
"Leonardo De La Cruz","White Sox (R)","19","16.0","10.69","5.63","1.90","0.00","26.0 %","13.7 %","12.3 %",".246","1.56",".357","48.2 %","5.63","2.97","2.66","3.22","sa740811"
"Eric Brooks","- - -","22","69.0","9.13","2.87","3.18","0.39","23.8 %","7.5 %","16.3 %",".249","1.29",".327","66.1 %","3.78","2.97","0.82","3.10","sa658178"
"Fernando Nieve","- - -","30","57.0","10.11","2.21","4.57","0.79","28.2 %","6.2 %","22.0 %",".203","1.00",".266","72.6 %","1.89","2.97","-1.07","3.17","2173"
"Jose Valdez","- - -","23","49.1","12.22","6.20","1.97","0.18","32.4 %","16.4 %","15.9 %",".186","1.34",".298","77.7 %","2.74","2.97","-0.23","3.37","14470"
"Jhondaniel Medina","- - -","20","46.0","13.30","6.26","2.13","0.20","34.7 %","16.3 %","18.4 %",".148","1.22",".247","77.7 %","1.96","2.97","-1.01","3.32","sa550551"
"Jeff McKenzie","White Sox (R)","22","25.0","8.28","2.16","3.83","0.00","25.6 %","6.7 %","18.9 %",".155","0.76",".213","79.0 %","1.44","2.97","-1.53","4.03","sa738409"
"Yean Carlos Gil","Braves (R)","22","49.2","6.52","1.99","3.27","0.18","17.2 %","5.3 %","12.0 %",".289","1.37",".350","62.1 %","3.81","2.97","0.83","3.34","sa550678"
"Alex Reyes","Cardinals (R)","18","58.1","10.49","4.32","2.43","0.15","26.9 %","11.1 %","15.8 %",".244","1.41",".349","70.9 %","3.39","2.97","0.42","3.66","15015"
"Dalton Rodriguez","Blue Jays (R)","16","50.0","5.76","2.52","2.29","0.18","15.7 %","6.9 %","8.8 %",".212","1.08",".250","65.3 %","1.80","2.97","-1.17","3.08","sa737091"
"Noah Syndergaard","- - -","20","117.2","10.17","2.14","4.75","0.84","28.2 %","5.9 %","22.3 %",".242","1.15",".321","73.0 %","3.06","2.97","0.09","2.63","11762"
"Crayton Bare","Dodgers (A)","22","33.0","9.82","1.09","9.00","0.82","25.4 %","2.8 %","22.5 %",".259","1.18",".333","55.6 %","5.18","2.97","2.21","2.55","sa738410"
"Horelbin Ramos","Pirates (R)","19","43.0","6.91","3.14","2.20","0.21","18.4 %","8.4 %","10.1 %",".221","1.19",".271","77.1 %","2.30","2.98","-0.67","3.01","sa737060"
"Blake Wood","- - -","27","26.1","10.94","6.15","1.78","0.00","26.9 %","15.1 %","11.8 %",".220","1.52",".324","73.2 %","2.39","2.98","-0.58","3.82","1345"
"Willy Ortiz","Rays (R)","17","34.2","5.97","3.12","1.92","0.00","14.9 %","7.8 %","7.1 %",".286","1.50",".342","61.1 %","3.12","2.98","0.14","3.42","sa701548"
"Felix Familia","Royals (R)","17","35.2","7.32","4.29","1.71","0.00","20.6 %","12.1 %","8.5 %",".163","1.04",".213","79.0 %","0.76","2.98","-2.22","3.36","sa737452"
"Dylan De Meyer","Mariners (R)","20","28.2","9.42","1.88","5.00","0.63","23.3 %","4.7 %","18.6 %",".336","1.64",".433","53.1 %","6.59","2.98","3.61","3.06","sa659508"
"Greg Reynolds","Reds (AAA)","27","156.1","5.58","1.50","3.73","0.35","15.7 %","4.2 %","11.5 %",".235","1.06",".273","76.8 %","2.42","2.98","-0.56","3.31","5712"
"Stephen Branca","Giants (A)","24","2.0","9.00","0.00","2.00","0.00","22.2 %","0.0 %","22.2 %",".250","1.00",".333","100.0 %","0.00","2.98","-2.98","4.27","sa659671"
"Yorlin Reynoso","Nationals (R)","17","36.2","7.61","3.19","2.38","0.25","20.7 %","8.7 %","12.0 %",".200","1.09",".252","54.2 %","2.70","2.98","-0.28","3.02","sa736858"
"Robener Cabrera","Twins (R)","19","36.2","6.38","2.95","2.17","0.00","16.4 %","7.6 %","8.8 %",".238","1.25",".291","54.0 %","4.66","2.98","1.68","3.31","sa736897"
"Pat Egan","- - -","28","73.1","6.87","2.21","3.11","0.49","18.7 %","6.0 %","12.7 %",".251","1.20",".301","68.7 %","2.95","2.98","-0.04","2.97","sa386802"
"Hector Martinez","Yankees (R)","21","37.2","9.32","3.11","3.00","0.48","26.2 %","8.7 %","17.5 %",".173","0.96",".228","88.4 %","0.96","2.99","-2.03","2.65","sa505954"
"Eucebio Arias","Mets (R)","18","28.1","8.89","2.54","3.50","0.64","24.6 %","7.0 %","17.5 %",".210","1.06",".267","60.3 %","2.86","2.99","-0.13","2.30","sa736872"
"Frank Del Valle","Cubs (A+)","23","51.0","11.29","5.29","2.13","0.18","28.6 %","13.4 %","15.2 %",".226","1.43",".336","82.0 %","2.29","2.99","-0.69","3.60","sa600031"
"Kevin Comer","Astros (A-)","20","45.2","8.67","3.55","2.44","0.39","21.6 %","8.8 %","12.8 %",".270","1.49",".345","61.9 %","4.93","2.99","1.94","2.97","sa597802"
"Gus Schlosser","Braves (AA)","24","135.1","6.72","2.93","2.30","0.33","18.2 %","7.9 %","10.3 %",".233","1.20",".282","78.1 %","2.39","2.99","-0.59","3.22","12321"
"Jesus Baldayaque","Cubs (R)","21","19.1","6.05","3.26","1.86","0.00","15.9 %","8.5 %","7.3 %",".257","1.34",".312","77.8 %","1.86","2.99","-1.13","3.37","sa683317"
"Frank Rivas","Phillies (R)","20","31.1","9.48","2.01","4.71","0.57","28.5 %","6.0 %","22.4 %",".148","0.73",".192","75.5 %","2.01","2.99","-0.98","2.81","sa596037"
"Sam Wilson","- - -","21","25.1","9.59","4.62","2.08","0.00","24.1 %","11.6 %","12.5 %",".278","1.58",".386","71.4 %","3.20","2.99","0.21","3.59","sa549475"
"Welington Serrano","- - -","18","52.2","5.64","2.39","2.36","0.17","15.2 %","6.5 %","8.8 %",".233","1.16",".274","59.4 %","2.22","2.99","-0.77","3.29","sa692507"
"Zach Phillips","Marlins (AAA)","26","59.0","11.29","3.66","3.08","0.46","30.2 %","9.8 %","20.4 %",".223","1.24",".322","78.8 %","2.44","2.99","-0.55","3.22","99"
"Jose De La Torre","Red Sox (AAA)","27","52.1","10.15","4.64","2.19","0.34","27.3 %","12.5 %","14.8 %",".185","1.18",".258","74.3 %","2.75","2.99","-0.24","3.07","787"
"Francisco Rios","Blue Jays (R)","18","52.1","8.25","3.27","2.53","0.17","21.1 %","8.3 %","12.7 %",".253","1.34",".327","54.2 %","4.47","3.00","1.48","3.15","sa736833"
"Chasen Bradford","- - -","23","69.0","7.96","2.22","3.59","0.52","21.3 %","5.9 %","15.3 %",".237","1.17",".293","75.6 %","2.61","3.00","-0.39","3.03","12452"
"Will Morris","Phillies (R)","20","30.1","7.12","1.78","4.00","0.30","17.9 %","4.5 %","13.4 %",".260","1.29",".314","51.8 %","4.15","3.00","1.16","3.14","sa738332"
"Will White","Marlins (R)","19","13.0","8.31","4.15","2.00","0.00","22.6 %","11.3 %","11.3 %",".149","1.00",".200","53.9 %","2.08","3.00","-0.92","3.20","sa738211"
"Fernando Miranda","Braves (R)","18","32.2","9.37","3.31","2.83","0.55","26.0 %","9.2 %","16.8 %",".203","1.10",".268","55.6 %","3.31","3.00","0.31","2.56","sa736828"
"Romulo Sanchez","Mexican (AAA)","29","7.1","8.59","3.68","2.33","0.00","19.4 %","8.3 %","11.1 %",".364","2.05",".462","53.3 %","8.59","3.00","5.59","4.45","4170"
"John Gast","Cardinals (AAA)","24","38.2","8.15","3.03","2.69","0.00","23.0 %","8.6 %","14.5 %",".206","1.06",".277","86.4 %","1.16","3.00","-1.84","3.89","11133"
"Kendry Flores","Giants (A)","21","141.2","8.70","1.08","8.06","0.70","24.9 %","3.1 %","21.8 %",".213","0.92",".267","73.4 %","2.73","3.00","-0.27","2.91","12118"
"Roman Madrid","Padres (A)","22","56.1","8.95","4.63","1.93","0.00","22.9 %","11.8 %","11.0 %",".210","1.31",".285","68.4 %","2.72","3.00","-0.29","3.85","sa503560"
"Merandy Gonzalez","Mets (R)","17","44.2","5.84","3.22","1.81","0.00","15.3 %","8.4 %","6.8 %",".227","1.23",".273","68.4 %","2.82","3.00","-0.18","3.46","17313"
"Tanner Roark","Nationals (AAA)","26","105.2","7.15","1.70","4.20","0.51","20.1 %","4.8 %","15.3 %",".215","0.99",".258","65.3 %","3.15","3.01","0.15","3.45","8753"
"Ryan Searle","- - -","24","32.2","9.37","2.76","3.40","0.55","22.7 %","6.7 %","16.0 %",".293","1.56",".375","62.2 %","5.51","3.01","2.50","2.80","sa377586"
"Stephen Peterson","Brewers (A+)","25","64.0","8.16","1.69","4.83","0.70","22.4 %","4.6 %","17.8 %",".247","1.14",".304","75.8 %","3.23","3.01","0.23","2.99","sa599402"
"Blaine Howell","Reds (R)","24","2.0","4.50","0.00","1.00","0.00","14.3 %","0.0 %","14.3 %",".429","1.50",".500","66.7 %","4.50","3.01","1.49","3.58","sa328243"
"Julio Urias","Dodgers (A)","16","54.1","11.10","2.65","4.19","0.83","31.8 %","7.6 %","24.2 %",".227","1.10",".320","85.2 %","2.48","3.01","-0.52","2.44","14765"
"Wimbert Martinez","Mets (R)","19","36.0","8.25","3.50","2.36","0.00","21.6 %","9.2 %","12.4 %",".227","1.22",".303","70.6 %","3.25","3.01","0.24","3.31","sa597042"
"Clayton Schulz","Royals (A)","23","59.1","7.89","3.19","2.48","0.15","21.0 %","8.5 %","12.5 %",".212","1.16",".270","69.5 %","3.03","3.01","0.02","3.59","sa608604"
"Eric Brown","- - -","24","83.2","6.56","1.83","3.59","0.32","18.2 %","5.1 %","13.1 %",".246","1.14",".296","77.6 %","2.15","3.01","-0.86","3.39","sa579053"
"Augey Bill","- - -","22","23.1","5.79","1.54","3.75","0.39","16.3 %","4.4 %","12.0 %",".250","1.11",".292","81.3 %","1.54","3.01","-1.47","3.00","sa738992"
"Victor Sanchez","Mariners (A)","18","113.1","6.27","1.43","4.39","0.32","16.9 %","3.9 %","13.0 %",".238","1.09",".282","70.5 %","2.78","3.01","-0.23","3.67","sa610024"
"Taylor Grover","Red Sox (A-)","22","24.0","6.75","1.88","3.60","0.38","18.0 %","5.0 %","13.0 %",".215","1.04",".257","78.1 %","2.63","3.01","-0.39","3.14","sa737866"
"Yoshinori Tateyama","- - -","37","76.1","10.14","1.65","6.14","0.83","27.0 %","4.4 %","22.6 %",".247","1.15",".324","81.5 %","2.83","3.01","-0.18","3.24","11651"
"Andres Garcia","Mariners (R)","21","26.0","7.27","2.08","3.50","0.35","18.6 %","5.3 %","13.3 %",".279","1.35",".342","65.6 %","4.15","3.01","1.14","2.77","sa657517"
"Alberto Diaz","Cubs (R)","22","41.1","9.58","2.40","4.00","0.44","25.3 %","6.3 %","19.0 %",".206","1.06",".272","61.1 %","2.18","3.02","-0.84","2.96","sa551825"
"Gary Moran","- - -","28","56.0","5.30","2.25","2.36","0.32","14.0 %","5.9 %","8.1 %",".270","1.32",".310","75.8 %","2.89","3.02","-0.12","3.33","sa503366"
"Alvin Herrera","Orioles (R)","20","40.2","7.30","3.98","1.83","0.00","18.5 %","10.1 %","8.4 %",".261","1.45",".331","75.8 %","2.43","3.02","-0.58","3.38","sa597277"
"Corbin Hoffner","Cubs (A-)","19","46.2","8.10","2.51","3.23","0.19","23.0 %","7.1 %","15.9 %",".177","0.90",".231","81.6 %","1.74","3.02","-1.28","3.39","sa658274"
"Francisco Martinez","Dodgers (R)","21","54.1","5.80","0.66","8.75","0.50","16.1 %","1.8 %","14.2 %",".187","0.79",".211","61.6 %","1.99","3.02","-1.03","2.58","sa737070"
"Erick Algarin","Indians (R)","18","41.0","7.46","2.63","2.83","0.44","19.4 %","6.9 %","12.6 %",".241","1.24",".294","71.1 %","2.63","3.02","-0.38","2.78","sa737062"
"Jose Almarante","- - -","24","66.2","7.83","2.84","2.76","0.41","20.6 %","7.5 %","13.2 %",".244","1.26",".305","59.9 %","3.78","3.02","0.76","3.44","sa506632"
"Hector Garcia","Pirates (R)","17","41.1","8.93","4.79","1.86","0.22","23.2 %","12.4 %","10.7 %",".194","1.26",".257","73.1 %","2.40","3.02","-0.62","3.12","sa736906"
"Rigoberto Arrebato","- - -","27","56.1","10.22","3.67","2.78","0.48","26.2 %","9.4 %","16.8 %",".237","1.33",".322","82.4 %","2.40","3.02","-0.62","3.15","sa654259"
"Brett Bochy","Giants (AAA)","25","56.1","9.11","2.56","3.56","0.32","23.9 %","6.7 %","17.2 %",".232","1.19",".304","64.0 %","3.99","3.02","0.97","4.08","11867"
"Jose De Sousa","Reds (R)","21","56.2","8.10","3.18","2.55","0.32","22.2 %","8.7 %","13.5 %",".199","1.08",".255","67.5 %","2.38","3.02","-0.64","2.88","sa601227"
"Olbis Parra","Giants (R)","18","56.2","5.88","2.70","2.18","0.16","15.3 %","7.0 %","8.3 %",".256","1.31",".303","57.6 %","4.13","3.02","1.11","3.17","sa737234"
"Cesar Burgos","Tigers (R)","20","27.1","5.93","2.30","2.57","0.00","15.7 %","6.1 %","9.6 %",".252","1.24",".303","74.3 %","1.98","3.02","-1.05","3.57","sa551990"
"John Lannan","- - -","28","11.0","4.91","1.64","3.00","0.00","13.0 %","4.4 %","8.7 %",".302","1.36",".351","75.0 %","2.45","3.02","-0.57","3.47","7080"
"Gregorio Santos","Phillies (R)","20","86.0","5.97","1.57","3.80","0.31","17.2 %","4.5 %","12.7 %",".188","0.85",".221","82.0 %","1.47","3.02","-1.56","2.98","sa597200"
"Joe Colon","- - -","23","92.0","7.43","2.64","2.81","0.20","20.1 %","7.1 %","12.9 %",".239","1.20",".301","66.0 %","3.23","3.02","0.21","3.39","4920"
"Kevin Escorcia","White Sox (R)","18","43.1","7.48","3.74","2.00","0.00","21.6 %","10.8 %","10.8 %",".181","1.02",".241","77.6 %","1.87","3.02","-1.15","3.25","sa737256"
"Elvin Ortiz","Orioles (R)","21","14.2","14.11","6.75","2.09","0.00","31.1 %","14.9 %","16.2 %",".220","1.64",".361","50.0 %","6.75","3.02","3.73","3.30","sa506327"
"Stuart Pudenz","Athletics (A)","22","41.1","7.62","3.27","2.33","0.00","20.6 %","8.8 %","11.8 %",".232","1.21",".302","74.1 %","2.40","3.02","-0.63","3.98","sa658237"
"David Oca","Cardinals (R)","17","44.2","10.28","3.83","2.68","0.60","26.0 %","9.7 %","16.3 %",".233","1.34",".312","58.1 %","3.63","3.02","0.60","2.41","sa737045"
"Justin James","Blue Jays (A-)","23","44.1","5.89","3.05","1.93","0.00","15.0 %","7.7 %","7.2 %",".251","1.35",".300","55.0 %","3.86","3.02","0.83","3.63","sa659560"
"Jorge Bucardo","- - -","23","53.1","7.93","2.36","3.36","0.17","22.1 %","6.6 %","15.5 %",".200","0.99",".259","77.3 %","2.36","3.03","-0.66","3.51","sa456361"
"Kyler Newby","- - -","28","60.0","8.85","2.85","3.11","0.45","23.6 %","7.6 %","16.0 %",".249","1.27",".323","77.2 %","2.70","3.03","-0.33","3.70","sa288761"
"Zach Morton","- - -","22","51.1","3.86","1.75","2.20","0.00","11.3 %","5.2 %","6.2 %",".192","0.88",".219","66.0 %","1.75","3.03","-1.28","3.45","sa738509"
"Nestor Molina","- - -","24","39.1","7.09","2.52","2.82","0.46","18.0 %","6.4 %","11.6 %",".277","1.40",".333","59.0 %","4.35","3.03","1.32","3.35","sa503616"
"Brady Adamek","- - -","23","37.0","8.76","3.89","2.25","0.00","23.2 %","10.3 %","12.9 %",".209","1.19",".286","85.7 %","1.70","3.03","-1.33","3.77","sa738885"
"Wander Suero","Nationals (R)","21","49.0","8.45","2.39","3.54","0.37","24.2 %","6.8 %","17.4 %",".154","0.82",".197","81.6 %","1.65","3.03","-1.38","2.87","15855"
"Daniel Mercedes","Orioles (R)","21","33.1","8.37","4.86","1.72","0.00","20.8 %","12.1 %","8.7 %",".225","1.41",".296","55.1 %","4.32","3.03","1.29","3.30","sa550606"
"Victor Beriguete","- - -","24","28.0","10.29","3.54","2.91","0.32","27.1 %","9.3 %","17.8 %",".219","1.21",".306","66.5 %","3.21","3.03","0.18","3.04","sa507170"
"Jeff Francis","Rockies (AAA)","32","37.1","7.96","2.17","3.67","0.24","19.8 %","5.4 %","14.4 %",".269","1.37",".336","56.2 %","4.34","3.03","1.31","3.73","4684"
