"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Enmanuel Ulloa","- - -","27","132.2","7.73","2.51","3.08","0.95","20.3 %","6.6 %","13.7 %",".247","1.24",".292","68.7 %","3.87","3.88","-0.01","","sa208844"
"Justin Berg","Cubs (A+)","22","115.0","6.42","4.15","1.55","0.31","15.6 %","10.1 %","5.5 %",".273","1.56",".325","66.5 %","4.38","3.88","0.50","","1973"
"Adam Russell","- - -","23","149.2","6.49","3.49","1.86","0.60","17.0 %","9.1 %","7.9 %",".245","1.32",".287","72.0 %","3.43","3.88","-0.45","","7334"
"Henry Cabrera","Pirates (A-)","22","58.2","9.05","2.61","3.47","0.92","24.1 %","6.9 %","17.1 %",".227","1.14",".284","69.1 %","3.99","3.88","0.11","","sa294846"
"Chris Sampson","Astros (AAA)","28","125.2","4.87","1.00","4.86","0.86","13.6 %","2.8 %","10.8 %",".227","0.99",".243","71.7 %","2.51","3.88","-1.37","","2651"
"Zachary Jevne","Orioles (R)","23","46.1","6.80","0.97","7.00","0.97","17.3 %","2.5 %","14.9 %",".287","1.32",".329","60.7 %","4.27","3.88","0.39","","sa328292"
"Chad Billingsley","Dodgers (AAA)","21","70.2","9.93","4.08","2.44","0.89","26.3 %","10.8 %","15.5 %",".218","1.26",".283","73.0 %","3.95","3.88","0.07","","5842"
"Rory Shortell","Astros (A+)","25","103.0","5.33","3.76","1.42","0.26","14.4 %","10.1 %","4.2 %",".239","1.28",".278","74.6 %","3.23","3.88","-0.65","","sa202774"
"Mario Pena","- - -","21","78.0","4.15","1.96","2.12","0.58","11.2 %","5.3 %","5.9 %",".270","1.27",".293","72.3 %","3.35","3.88","-0.54","","sa254933"
"Zack Greinke","Royals (AA)","22","105.2","8.01","2.30","3.48","1.02","21.5 %","6.2 %","15.3 %",".237","1.16",".281","67.7 %","4.34","3.88","0.46","","1943"
"Steve Delabar","Padres (A)","22","145.0","7.32","4.03","1.82","0.50","19.3 %","10.6 %","8.7 %",".238","1.34",".292","71.1 %","3.41","3.88","-0.47","","11827"
"Matthew Olson","Phillies (R)","19","41.1","4.57","1.96","2.33","0.44","12.4 %","5.3 %","7.1 %",".228","1.09",".252","64.2 %","3.48","3.89","-0.40","","sa291817"
"Darren Byrd","- - -","19","52.0","7.10","4.50","1.58","0.17","18.2 %","11.6 %","6.7 %",".223","1.33",".278","65.2 %","2.94","3.89","-0.94","","sa293095"
"David Rincon","Reds (R)","18","2.2","6.75","6.75","1.00","0.00","14.3 %","14.3 %","0.0 %",".333","2.25",".400","33.3 %","6.75","3.89","2.86","","sa3000121"
"Matt Zaleski","White Sox (A+)","24","63.0","5.71","2.57","2.22","0.71","14.9 %","6.7 %","8.2 %",".246","1.25",".276","73.0 %","3.43","3.89","-0.46","","sa253571"
"Kip Wells","- - -","29","13.1","6.08","2.03","3.00","0.68","18.0 %","6.0 %","12.0 %",".200","0.90",".229","87.3 %","2.03","3.89","-1.87","","1012"
"Tom Cowley","- - -","22","107.1","7.55","2.52","3.00","0.92","21.5 %","7.2 %","14.4 %",".175","0.90",".199","75.3 %","2.77","3.89","-1.13","","sa290620"
"Anthony Sullivan","Angels (R)","21","34.0","9.26","3.97","2.33","0.53","23.0 %","9.9 %","13.2 %",".244","1.41",".316","72.0 %","3.97","3.89","0.08","","sa328515"
"Kevin Roberts","Brewers (A)","22","103.2","8.86","4.43","2.00","0.69","22.6 %","11.3 %","11.3 %",".232","1.38",".294","63.3 %","4.51","3.90","0.62","","sa291402"
"Ed Yarnall","Royals (AAA)","30","62.0","8.42","2.18","3.87","1.16","22.6 %","5.8 %","16.7 %",".237","1.16",".280","79.3 %","3.19","3.90","-0.70","","1014322"
"Junior Martinez","Reds (R)","20","20.2","3.48","4.79","0.73","0.00","8.9 %","12.2 %","-3.3 %",".177","1.21",".197","52.0 %","2.61","3.90","-1.28","","sa455659"
"Brett Wayne","Devil Rays (A+)","26","81.1","9.18","3.76","2.44","0.55","24.6 %","10.1 %","14.5 %",".211","1.19",".275","69.2 %","3.54","3.90","-0.36","","sa201657"
"Matt White","Phillies (AAA)","28","110.2","5.61","2.93","1.92","0.65","14.7 %","7.7 %","7.0 %",".260","1.33",".294","75.5 %","3.58","3.90","-0.32","","1720"
"Erik Averill","Tigers (A)","22","171.1","5.83","2.52","2.31","0.63","15.3 %","6.6 %","8.7 %",".256","1.28",".291","65.7 %","3.73","3.90","-0.17","","sa295517"
"Matt Ginter","- - -","28","141.1","5.41","1.66","3.27","0.96","14.5 %","4.4 %","10.1 %",".264","1.22",".290","62.4 %","4.33","3.90","0.43","","233"
"Brad Clontz","Marlins (AAA)","35","58.0","8.38","4.03","2.08","0.62","21.0 %","10.1 %","10.9 %",".256","1.45",".320","71.6 %","3.57","3.90","-0.33","","1002360"
"Rob Delaney","- - -","21","38.0","7.11","0.24","30.00","1.18","18.4 %","0.6 %","17.8 %",".279","1.18",".317","54.8 %","4.74","3.90","0.83","","5100"
"Ricky Orta","Mariners (A-)","21","53.2","7.55","2.35","3.21","1.01","20.4 %","6.3 %","14.0 %",".262","1.27",".310","57.8 %","5.20","3.90","1.30","","sa326700"
"Jonathan Vargas","Rockies (R)","17","15.2","5.74","5.74","1.00","0.00","13.2 %","13.2 %","0.0 %",".277","1.79",".327","62.1 %","5.17","3.90","1.27","","sa503650"
"Concepcion Valerio","Athletics (R)","19","31.1","3.73","3.45","1.08","0.29","8.9 %","8.2 %","0.7 %",".293","1.63",".319","71.2 %","2.59","3.90","-1.32","","sa3000229"
"Lance Davis","- - -","29","108.2","5.38","1.74","3.10","0.91","13.6 %","4.4 %","9.2 %",".296","1.43",".326","66.6 %","4.64","3.91","0.73","","1003065"
"Rayner Oliveros","Royals (A)","20","98.1","5.22","1.56","3.35","0.73","14.5 %","4.3 %","10.2 %",".245","1.10",".271","76.9 %","2.84","3.91","-1.07","","sa294884"
"Jose Rada","Cardinals (R)","18","66.1","5.97","1.76","3.38","0.95","14.9 %","4.4 %","10.5 %",".312","1.51",".351","65.5 %","4.48","3.91","0.57","","sa398205"
"Craig Stammen","- - -","22","142.2","6.88","2.27","3.03","0.95","18.0 %","5.9 %","12.0 %",".254","1.26",".291","66.7 %","4.04","3.91","0.13","","7274"
"Jose Corchado","- - -","22","19.0","14.68","5.68","2.58","0.47","37.8 %","14.6 %","23.2 %",".179","1.26",".314","62.5 %","4.26","3.91","0.36","","sa201646"
"Justin Hampson","Rockies (AAA)","26","121.2","7.03","2.88","2.44","0.74","18.6 %","7.6 %","11.0 %",".259","1.32",".307","71.5 %","3.33","3.91","-0.58","","2209"
"Steve Green","Tigers (AAA)","28","54.2","5.76","4.77","1.21","0.33","15.0 %","12.4 %","2.6 %",".255","1.48",".299","72.0 %","3.62","3.91","-0.29","","1005012"
"Fidel Velasquez","Pirates (R)","19","11.2","4.63","2.31","2.00","0.00","10.5 %","5.3 %","5.3 %",".320","1.63",".364","65.2 %","4.63","3.91","0.72","","sa3000623"
"Drew Shetrone","Rockies (R)","21","40.2","8.85","3.98","2.22","0.44","21.6 %","9.7 %","11.9 %",".293","1.62",".377","60.4 %","5.98","3.91","2.07","","sa328173"
"Zach Bird","Marlins (A-)","22","32.0","7.88","5.91","1.33","0.28","19.1 %","14.3 %","4.8 %",".238","1.59",".299","70.6 %","3.94","3.91","0.03","","sa329363"
"Luke French","Tigers (A)","20","157.1","5.38","2.52","2.14","0.57","14.1 %","6.6 %","7.5 %",".253","1.27",".285","68.4 %","3.72","3.91","-0.19","","7529"
"Eleazar Jimenez","Cardinals (R)","18","33.2","6.15","5.61","1.10","0.00","15.0 %","13.7 %","1.3 %",".256","1.60",".311","70.2 %","4.28","3.91","0.37","","sa3000189"
"Josh Giles","Rangers (A)","21","46.1","9.13","2.91","3.13","0.97","23.9 %","7.6 %","16.2 %",".247","1.27",".310","73.2 %","3.88","3.91","-0.03","","sa294842"
"Osiris Perez","Indians (R)","24","42.2","8.44","3.59","2.35","0.63","20.6 %","8.8 %","11.9 %",".240","1.38",".296","59.9 %","3.16","3.91","-0.75","","sa328911"
"Griffin Bailey","Astros (R)","21","8.0","6.75","5.63","1.20","0.00","15.8 %","13.2 %","2.6 %",".333","2.00",".407","56.3 %","4.50","3.91","0.59","","sa329502"
"Michael Dubee","- - -","20","44.1","5.68","3.05","1.87","0.41","13.9 %","7.5 %","6.5 %",".319","1.65",".368","70.1 %","4.26","3.91","0.35","","sa328048"
"Jared Burton","Athletics (AA)","25","74.0","8.03","3.28","2.44","0.85","21.0 %","8.6 %","12.4 %",".250","1.32",".303","71.3 %","4.14","3.91","0.22","","8346"
"Ramon Prieto","Astros (R)","20","68.1","4.35","2.90","1.50","0.26","11.3 %","7.5 %","3.8 %",".238","1.23",".266","59.9 %","3.82","3.91","-0.09","","sa3000222"
"Kevin Jarvis","Diamondbacks (AAA)","36","83.2","6.24","2.37","2.64","0.75","16.7 %","6.3 %","10.4 %",".236","1.17",".269","66.9 %","3.44","3.91","-0.47","","1037"
"Jim Johnson","Orioles (AA)","23","156.0","7.15","3.29","2.18","0.75","18.3 %","8.4 %","9.9 %",".271","1.42",".322","71.2 %","4.44","3.91","0.53","","3656"
"Carlos Muniz","Mets (A+)","25","49.2","8.15","3.26","2.50","0.91","21.6 %","8.7 %","13.0 %",".207","1.15",".246","73.1 %","3.08","3.91","-0.83","","5878"
"Ryan Colvin","- - -","19","21.0","5.57","3.43","1.63","0.43","13.5 %","8.3 %","5.2 %",".375","1.95",".432","58.1 %","7.29","3.91","3.37","","sa326111"
"Hansel Izquierdo","Mexican (AAA)","29","129.1","5.57","2.71","2.05","0.42","14.8 %","7.2 %","7.6 %",".264","1.31",".305","74.1 %","2.92","3.92","-0.99","","522"
"Jonathan Rincon","Nationals (R)","21","23.1","5.01","1.54","3.25","0.77","12.0 %","3.7 %","8.3 %",".356","1.76",".393","65.5 %","6.17","3.92","2.26","","sa328597"
"Sean Marshall","Cubs (AAA)","23","21.2","8.72","5.82","1.50","0.42","22.8 %","15.2 %","7.6 %",".218","1.43",".286","71.0 %","3.32","3.92","-0.59","","5905"
"Alonso Beltran","Mexican (AAA)","34","108.0","7.58","3.50","2.17","0.58","19.3 %","8.9 %","10.4 %",".272","1.46",".332","71.0 %","4.50","3.92","0.58","","sa3000038"
"Jack Cassel","- - -","25","155.0","6.91","2.67","2.59","0.87","17.8 %","6.9 %","10.9 %",".265","1.34",".308","64.8 %","4.35","3.92","0.44","","3052"
"Cory Anderson","- - -","22","21.0","6.43","3.86","1.67","0.43","15.2 %","9.1 %","6.1 %",".270","1.57",".315","52.2 %","3.43","3.92","-0.49","","sa328089"
"Parrish Castor","- - -","22","50.1","7.15","3.04","2.35","0.72","17.3 %","7.4 %","10.0 %",".280","1.51",".329","65.4 %","5.19","3.92","1.27","","sa254604"
"Alan Horne","Yankees (A+)","23","122.2","8.95","4.48","2.00","0.73","22.9 %","11.5 %","11.5 %",".226","1.35",".285","63.3 %","4.84","3.92","0.92","","sa298501"
"Juan Camilo","- - -","23","29.2","8.19","5.16","1.59","0.30","19.7 %","12.4 %","7.3 %",".231","1.48",".292","59.2 %","3.64","3.92","-0.28","","sa254885"
"Mike Thompson","Padres (AAA)","25","69.1","5.32","2.60","2.05","0.52","14.2 %","6.9 %","7.3 %",".261","1.28",".297","72.1 %","3.76","3.92","-0.16","","2735"
"Francisco Rondon","Yankees (R)","18","43.2","5.56","4.95","1.13","0.21","14.2 %","12.6 %","1.6 %",".195","1.28",".228","67.1 %","3.09","3.92","-0.83","","sa456143"
"Russ Rohlicek","Brewers (AA)","26","34.0","8.74","4.24","2.06","0.79","22.2 %","10.7 %","11.4 %",".248","1.41",".312","67.0 %","4.50","3.92","0.58","","sa201217"
"Edgar Alfonzo","Mets (A+)","21","73.0","5.55","3.58","1.55","0.49","14.3 %","9.2 %","5.1 %",".264","1.42",".302","69.4 %","3.95","3.92","0.02","","sa202790"
"Eric Stults","Dodgers (AAA)","26","153.1","7.51","3.99","1.88","0.59","19.5 %","10.3 %","9.1 %",".262","1.44",".320","66.5 %","4.23","3.92","0.30","","8011"
"Camilo Vazquez","- - -","22","143.2","8.46","3.57","2.37","1.00","21.6 %","9.1 %","12.5 %",".265","1.44",".323","68.8 %","4.13","3.92","0.21","","sa202824"
"Heitor Correa","Phillies (R)","16","23.0","5.48","2.74","2.00","0.39","13.2 %","6.6 %","6.6 %",".361","1.83",".415","54.0 %","7.83","3.92","3.90","","sa326493"
"Victor Aguilar","Mets (R)","17","47.0","6.70","3.83","1.75","0.38","17.2 %","9.8 %","7.4 %",".243","1.34",".293","65.5 %","4.40","3.92","0.48","","sa3000473"
"Mariano Gomez","- - -","23","63.1","6.54","3.41","1.92","0.71","16.3 %","8.5 %","7.8 %",".276","1.50",".320","67.4 %","4.55","3.92","0.62","","sa199551"
"Brad Clipp","- - -","21","32.2","7.16","2.48","2.89","0.55","19.1 %","6.6 %","12.5 %",".190","0.98",".226","65.3 %","3.03","3.93","-0.89","","sa327768"
"Mike Bacsik","Diamondbacks (AAA)","28","87.0","5.90","1.97","3.00","0.83","16.3 %","5.4 %","10.9 %",".246","1.15",".277","81.5 %","2.79","3.93","-1.13","","863"
"Mike Jones","- - -","23","58.2","5.06","4.60","1.10","0.15","13.4 %","12.2 %","1.2 %",".214","1.30",".249","77.0 %","2.61","3.93","-1.32","","sa201265"
"Kevin Gryboski","Nationals (AAA)","32","60.2","6.38","3.86","1.65","0.45","15.9 %","9.6 %","6.3 %",".277","1.53",".327","70.5 %","3.71","3.93","-0.22","","91"
"P.J. Finigan","- - -","23","89.2","5.22","2.81","1.86","0.60","14.0 %","7.6 %","6.5 %",".241","1.23",".270","70.8 %","3.71","3.93","-0.21","","sa291520"
"Stephen Faris","Padres (A-)","22","40.2","5.09","2.21","2.30","0.66","12.7 %","5.5 %","7.2 %",".288","1.45",".319","62.7 %","4.65","3.93","0.72","","sa327677"
"Mark Rogers","- - -","20","75.0","12.12","6.60","1.84","0.72","29.0 %","15.8 %","13.2 %",".252","1.71",".366","68.5 %","4.92","3.93","0.99","","4083"
"Noah Tritz","Blue Jays (A-)","22","26.1","6.49","3.76","1.73","0.34","16.1 %","9.3 %","6.8 %",".298","1.59",".357","50.5 %","5.81","3.93","1.88","","sa326565"
"Roberto Martinez","Giants (R)","20","40.0","11.03","4.95","2.23","0.23","27.2 %","12.2 %","15.0 %",".252","1.53",".362","68.7 %","4.05","3.93","0.12","","sa328833"
"Gabriel Tatis","Yankees (R)","21","21.0","7.29","5.14","1.42","0.43","17.9 %","12.6 %","5.3 %",".281","1.67",".344","60.7 %","6.00","3.93","2.07","","sa456144"
"Carlos Roa","Phillies (R)","18","9.1","1.93","2.89","0.67","0.00","4.8 %","7.1 %","-2.4 %",".316","1.61",".333","81.3 %","2.89","3.93","-1.04","","sa3000544"
"Jonathan Hollis","- - -","22","33.1","7.29","3.51","2.08","0.27","18.2 %","8.8 %","9.5 %",".271","1.47",".333","58.5 %","5.67","3.93","1.74","","sa327103"
"T.J. Franco","- - -","23","78.2","6.29","2.06","3.06","0.80","16.0 %","5.2 %","10.8 %",".274","1.35",".313","62.3 %","4.69","3.93","0.76","","sa291062"
"Tim Redding","White Sox (AAA)","28","187.2","7.10","2.69","2.64","1.01","19.0 %","7.2 %","11.8 %",".234","1.19",".268","76.3 %","3.40","3.94","-0.53","","573"
"Scott Elbert","- - -","20","146.0","10.66","5.24","2.04","0.92","28.2 %","13.9 %","14.4 %",".186","1.25",".246","80.8 %","2.90","3.94","-1.04","","7489"
"Mike Ramlow","- - -","20","12.0","3.00","2.25","1.33","0.00","8.2 %","6.1 %","2.0 %",".283","1.33",".310","68.8 %","3.75","3.94","-0.19","","sa326250"
"Ryan Mattheus","Rockies (A+)","22","156.0","7.56","3.75","2.02","0.29","18.3 %","9.1 %","9.2 %",".308","1.69",".381","64.0 %","5.19","3.94","1.26","","7169"
"Ivan Nova","Yankees (R)","19","43.0","7.53","1.47","5.14","1.05","21.6 %","4.2 %","17.4 %",".229","1.00",".267","84.6 %","2.72","3.94","-1.22","","1994"
"Yovany D'Amico","- - -","21","79.0","8.54","2.62","3.26","0.80","22.4 %","6.9 %","15.5 %",".255","1.28",".317","70.0 %","3.99","3.94","0.05","","sa244279"
"Ubaldo Jimenez","- - -","22","151.2","8.90","4.93","1.81","0.53","23.2 %","12.8 %","10.3 %",".222","1.36",".289","71.9 %","3.80","3.94","-0.14","","3374"
"Javier Hernandez","Giants (R)","18","51.0","6.35","4.59","1.38","0.35","14.4 %","10.4 %","4.0 %",".309","1.84",".363","54.6 %","5.65","3.94","1.71","","sa456118"
"Matt Smith","- - -","27","37.0","8.27","3.41","2.43","0.97","21.7 %","8.9 %","12.7 %",".227","1.24",".272","87.3 %","1.95","3.94","-1.99","","3053"
"Edgar Soto","- - -","21","90.2","7.35","4.47","1.64","0.40","18.3 %","11.1 %","7.2 %",".244","1.44",".299","61.9 %","4.57","3.94","0.63","","sa244207"
"Sean Green","Mariners (AAA)","27","24.0","4.50","4.13","1.09","0.00","12.5 %","11.5 %","1.0 %",".217","1.21",".254","80.7 %","2.25","3.94","-1.69","","3001"
"Mitch Stetter","Brewers (AAA)","25","38.1","8.45","3.76","2.25","0.70","21.4 %","9.5 %","11.9 %",".255","1.41",".318","70.1 %","4.46","3.94","0.52","","5579"
"Brandon McConnell","Twins (R)","21","37.0","8.03","2.92","2.75","0.73","19.0 %","6.9 %","12.1 %",".294","1.59",".355","49.3 %","7.30","3.94","3.36","","sa244018"
"Brok Butcher","- - -","22","81.2","5.29","2.09","2.53","0.55","14.3 %","5.7 %","8.6 %",".258","1.22",".291","68.8 %","3.75","3.94","-0.20","","sa298503"
"Lou Pote","- - -","34","54.1","8.12","3.81","2.13","0.66","21.2 %","10.0 %","11.3 %",".275","1.47",".344","71.6 %","4.47","3.94","0.53","","30"
"Wayne Foltin","Giants (A)","23","51.2","7.66","4.35","1.76","0.52","19.8 %","11.3 %","8.6 %",".201","1.24",".245","70.1 %","3.14","3.95","-0.81","","sa294055"
"Ryan Knippschild","- - -","23","83.1","7.45","2.59","2.88","0.97","19.7 %","6.9 %","12.9 %",".227","1.16",".262","67.9 %","3.67","3.95","-0.27","","sa253550"
"Joe Saunders","Angels (AAA)","25","135.0","6.47","2.53","2.55","0.80","17.8 %","7.0 %","10.8 %",".232","1.15",".266","80.7 %","2.67","3.95","-1.28","","4366"
"Carlos Rivas","- - -","21","27.2","6.51","4.23","1.54","0.33","16.5 %","10.7 %","5.8 %",".226","1.34",".271","71.8 %","2.28","3.95","-1.67","","sa254801"
"Po-Hsuan Keng","- - -","21","78.1","7.12","2.41","2.95","0.80","18.6 %","6.3 %","12.3 %",".253","1.25",".297","72.5 %","3.22","3.95","-0.73","","sa275939"
"Eliecer Cardenas","Twins (R)","18","28.2","5.02","5.34","0.94","0.00","12.7 %","13.5 %","-0.8 %",".206","1.36",".242","80.5 %","1.26","3.95","-2.69","","sa504006"
"Greg Dicso","Reds (R)","22","3.2","4.91","4.91","1.00","0.00","13.3 %","13.3 %","0.0 %",".077","0.82",".091","100.0 %","0.00","3.95","-3.95","","sa331683"
"Mark Worrell","Cardinals (AA)","23","61.2","10.95","2.92","3.75","1.46","29.2 %","7.8 %","21.4 %",".220","1.17",".278","66.1 %","4.52","3.95","0.58","","8045"
"Ivan Maldonado","Mets (AA)","26","61.0","8.41","3.98","2.11","0.89","21.3 %","10.1 %","11.2 %",".259","1.46",".318","87.2 %","2.51","3.95","-1.44","","sa202276"
"Danny Core","Blue Jays (A+)","24","79.2","9.83","3.95","2.49","0.90","25.2 %","10.1 %","15.1 %",".242","1.36",".314","65.8 %","4.41","3.95","0.46","","sa225694"
"Alejandro Martinez","Yankees (R)","17","37.2","8.36","6.45","1.30","0.24","18.8 %","14.5 %","4.3 %",".269","1.83",".342","60.9 %","5.26","3.95","1.31","","sa504008"
"Jonathan Kirby","- - -","22","36.1","5.70","4.46","1.28","0.25","14.2 %","11.1 %","3.1 %",".245","1.46",".286","76.1 %","3.22","3.95","-0.73","","sa326784"
"Josh Arteaga","Braves (AA)","26","1.0","9.00","0.00","1.00","0.00","20.0 %","0.0 %","20.0 %",".250","1.00",".333","100.0 %","0.00","3.95","-3.95","","sa201258"
"Dustin Glant","Diamondbacks (AA)","24","62.0","7.11","3.19","2.23","1.02","18.2 %","8.2 %","10.0 %",".281","1.47",".326","64.5 %","4.79","3.95","0.84","","sa225702"
"Brady Endl","Braves (AA)","24","4.0","9.00","6.75","1.33","0.00","23.5 %","17.7 %","5.9 %",".077","1.00",".111","60.0 %","0.00","3.95","-3.95","","sa253856"
"Justin Thomas","- - -","22","166.1","8.77","3.35","2.61","0.76","22.4 %","8.6 %","13.9 %",".271","1.44",".341","70.1 %","3.73","3.95","-0.22","","9910"
"Jose Beras","Phillies (R)","20","38.2","6.75","3.96","1.71","0.47","17.8 %","10.4 %","7.4 %",".234","1.29",".282","72.8 %","3.26","3.95","-0.70","","sa3000548"
"Kerry Ligtenberg","Cubs (AAA)","35","58.0","6.83","0.93","7.33","1.24","17.9 %","2.4 %","15.5 %",".268","1.21",".300","73.6 %","3.57","3.95","-0.38","","100"
"Rolando Japa","- - -","21","81.0","7.67","4.44","1.73","0.44","18.2 %","10.5 %","7.6 %",".261","1.57",".319","50.6 %","5.00","3.95","1.05","","sa295148"
"Luis Ramirez","Orioles (A+)","24","125.2","8.74","3.01","2.90","1.07","22.9 %","7.9 %","15.0 %",".222","1.19",".266","65.2 %","4.23","3.95","0.27","","sa244198"
"Travis Smith","- - -","33","135.1","6.18","2.79","2.21","0.73","15.9 %","7.2 %","8.7 %",".279","1.42",".320","67.2 %","4.72","3.95","0.77","","1522"
"Pat Overholt","- - -","22","72.0","11.62","4.50","2.58","1.12","29.8 %","11.5 %","18.3 %",".210","1.29",".282","74.6 %","3.50","3.96","-0.46","","sa294769"
"Salvador Robles","Mexican (AAA)","20","112.0","6.75","2.89","2.33","0.64","17.7 %","7.6 %","10.1 %",".272","1.38",".322","79.0 %","3.21","3.96","-0.74","","sa509748"
"Mike Smith","Twins (AAA)","28","150.2","6.57","3.40","1.93","0.72","16.7 %","8.7 %","8.1 %",".257","1.39",".299","70.6 %","3.88","3.96","-0.07","","1479"
"Evan Englebrook","Astros (A+)","24","108.2","6.79","3.81","1.78","0.50","17.6 %","9.9 %","7.7 %",".232","1.30",".276","73.8 %","3.31","3.96","-0.64","","sa253737"
"John Lannan","Nationals (A)","21","138.0","7.43","3.52","2.11","0.72","18.6 %","8.8 %","9.8 %",".269","1.47",".322","65.1 %","4.76","3.96","0.80","","7080"
"Gregorio Martinez","Padres (R)","18","22.2","7.54","4.76","1.58","0.40","20.2 %","12.8 %","7.5 %",".203","1.24",".254","60.8 %","3.97","3.96","0.01","","sa3000237"
"Jean Dulor","Diamondbacks (R)","19","34.0","8.47","5.82","1.45","0.26","20.5 %","14.1 %","6.4 %",".225","1.50",".292","60.4 %","4.76","3.96","0.81","","sa3000224"
"Martin Espinal","Astros (R)","19","17.0","6.35","5.82","1.09","0.00","14.0 %","12.8 %","1.2 %",".301","1.94",".361","40.0 %","7.41","3.96","3.45","","sa3000406"
"Clayton Hamilton","Pirates (A+)","24","66.1","5.56","2.58","2.16","0.68","15.0 %","7.0 %","8.1 %",".228","1.15",".255","64.4 %","4.34","3.96","0.38","","sa253256"
"Paul Lussier","Giants (A-)","20","40.1","7.81","3.12","2.50","0.89","21.5 %","8.6 %","12.9 %",".203","1.09",".239","78.7 %","2.90","3.96","-1.06","","sa276667"
"Brooks McNiven","Giants (A+)","25","108.2","6.46","1.57","4.11","0.75","15.9 %","3.9 %","12.0 %",".306","1.50",".353","63.0 %","3.98","3.96","0.02","","sa225987"
"Chaz Roe","Rockies (A)","19","99.2","7.22","4.24","1.70","0.36","17.8 %","10.5 %","7.4 %",".269","1.53",".330","69.4 %","4.06","3.96","0.10","","9866"
"Adam Pettyjohn","- - -","29","115.2","6.85","2.72","2.51","0.86","18.0 %","7.2 %","10.9 %",".266","1.34",".310","74.2 %","3.81","3.96","-0.15","","489"
"Paul Bush","- - -","26","98.2","8.76","3.56","2.46","1.00","22.3 %","9.1 %","13.2 %",".238","1.32",".290","69.6 %","4.38","3.96","0.42","","sa202067"
"Eddie Bonine","- - -","25","112.1","6.81","2.16","3.15","0.96","17.9 %","5.7 %","12.2 %",".262","1.27",".301","61.3 %","4.25","3.96","0.28","","5890"
"Stu Alexander","- - -","21","47.2","4.91","2.08","2.36","0.38","11.7 %","4.9 %","6.7 %",".338","1.68",".381","51.6 %","6.80","3.96","2.84","","sa262062"
"Tyree Hayes","Devil Rays (R)","17","40.0","5.85","2.03","2.89","0.68","16.4 %","5.7 %","10.7 %",".228","1.08",".258","75.4 %","2.48","3.96","-1.49","","sa326873"
"Ryan O'Malley","Cubs (AAA)","26","123.2","5.17","2.18","2.37","0.65","13.6 %","5.8 %","7.9 %",".278","1.33",".310","68.6 %","4.08","3.96","0.11","","4412"
"Brad Baker","- - -","25","63.1","7.11","2.70","2.63","0.99","17.7 %","6.7 %","11.0 %",".292","1.50",".340","68.0 %","4.97","3.96","1.01","","sa198831"
"Jordan Smith","Reds (R)","20","68.2","6.42","2.62","2.45","0.39","17.3 %","7.0 %","10.2 %",".225","1.14",".267","68.9 %","3.01","3.96","-0.95","","9515"
"Sandy Nin","- - -","25","44.0","6.55","2.25","2.91","0.82","17.4 %","6.0 %","11.4 %",".285","1.36",".331","61.4 %","4.91","3.97","0.94","","sa202159"
"John Mangieri","Marlins (A+)","29","41.0","6.15","2.63","2.33","0.66","16.4 %","7.0 %","9.4 %",".245","1.22",".282","78.3 %","3.07","3.97","-0.89","","sa211783"
"Bradley Mumma","- - -","25","44.2","8.87","4.23","2.10","0.81","21.1 %","10.1 %","11.0 %",".296","1.70",".370","67.7 %","5.44","3.97","1.47","","sa226063"
"Justin Henington","Orioles (A+)","24","11.1","6.35","2.38","2.67","0.79","15.1 %","5.7 %","9.4 %",".327","1.68",".375","59.1 %","5.56","3.97","1.59","","sa262104"
"Jose De La Cruz","Mariners (A+)","22","60.2","7.71","2.82","2.74","0.59","20.4 %","7.5 %","12.9 %",".215","1.14",".260","69.3 %","2.97","3.97","-1.00","","sa244185"
"Charles Benoit","Pirates (A-)","21","38.0","7.82","4.97","1.57","0.47","19.9 %","12.7 %","7.2 %",".243","1.47",".303","60.9 %","4.97","3.97","1.01","","sa327098"
"Will Brown","Mariners (R)","18","23.2","10.65","5.70","1.87","0.00","23.7 %","12.7 %","11.0 %",".287","1.86",".397","58.7 %","5.70","3.97","1.74","","sa326419"
"Cory Wade","- - -","23","133.2","8.48","1.62","5.25","1.21","21.5 %","4.1 %","17.4 %",".280","1.32",".335","57.3 %","5.93","3.97","1.96","","7570"
"Dallas Trahern","Tigers (A+)","20","144.2","5.35","2.55","2.10","0.56","14.3 %","6.8 %","7.5 %",".236","1.18",".266","68.8 %","3.30","3.97","-0.67","","sa262435"
"Adam Bostick","- - -","23","142.0","8.81","5.07","1.74","0.70","21.7 %","12.5 %","9.2 %",".252","1.54",".318","70.7 %","3.74","3.97","-0.23","","sa201275"
"Jeff Stevens","- - -","22","116.0","7.99","3.03","2.64","0.78","20.7 %","7.8 %","12.9 %",".240","1.26",".291","66.9 %","4.42","3.97","0.45","","3367"
"Garrett Mock","- - -","23","147.2","7.68","3.35","2.29","0.98","18.9 %","8.3 %","10.6 %",".287","1.54",".341","62.9 %","5.55","3.97","1.57","","7335"
"Julio Cesar Pimentel","- - -","20","97.0","9.56","5.10","1.87","0.65","23.3 %","12.4 %","10.8 %",".276","1.66",".361","65.1 %","5.10","3.97","1.13","","sa245873"
