"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Bryce Stowell","- - -","23","3","1","2.14","42","1","0","0","7","1","10","67.1","273","42","18","16","4","36","1","2","3","1","102","sa455267"
"Tommy Rafferty","Rays (A+)","25","3","1","2.14","13","0","0","0","0","0","1","21.0","80","10","5","5","2","9","0","1","1","0","14","sa454757"
"Shawn Sanford","Giants (A-)","21","4","3","2.14","22","3","0","0","4","0","0","42.0","175","35","12","10","3","14","0","3","2","1","40","sa501693"
"Jose Flores","Indians (A)","21","1","1","2.14","28","0","0","0","6","1","2","42.0","163","35","10","10","1","7","0","0","0","1","51","sa503583"
"Pat Dean","- - -","21","2","2","2.15","9","5","0","0","0","0","0","29.1","106","20","10","7","3","1","0","0","0","0","37","11350"
"Daniel Lopez","Mexican (AAA)","23","2","2","2.15","22","1","0","0","0","0","1","37.2","141","23","9","9","6","13","2","0","0","0","20","sa502233"
"Danny Barnes","- - -","20","1","1","2.15","22","0","0","0","1","0","5","37.2","161","34","10","9","1","13","1","1","2","0","53","11388"
"Michael Kohn","- - -","24","5","4","2.15","41","0","0","0","11","4","0","46.0","187","28","12","11","3","25","3","2","2","0","57","8505"
"Louis Coleman","- - -","24","7","3","2.15","42","1","0","0","7","1","5","92.0","362","62","24","22","7","25","2","7","5","0","103","9720"
"Diego Moreno","- - -","22","4","1","2.15","35","0","0","0","3","1","13","46.0","174","24","12","11","4","8","0","1","1","0","69","6238"
"Matthew Frevert","Cardinals (A+)","23","6","1","2.15","45","0","0","0","1","4","9","54.1","215","41","18","13","1","14","0","3","1","0","66","sa455021"
"Blake Wood","Royals (AAA)","24","2","1","2.16","12","0","0","0","5","1","0","16.2","67","12","5","4","0","7","0","0","1","0","12","1345"
"Aaron Sanchez","- - -","17","0","3","2.16","10","10","0","0","0","0","0","25.0","117","23","15","6","1","17","0","4","4","0","37","11490"
"Kenny Faulk","Tigers (A)","23","5","4","2.16","49","0","0","0","12","3","4","58.1","257","52","17","14","0","30","2","1","9","0","78","sa501909"
"Diony Santana","Diamondbacks (R)","19","3","4","2.17","12","7","1","0","0","0","1","54.0","231","51","29","13","0","18","0","4","6","1","37","sa506880"
"Jose Franco","Rockies (R)","19","5","1","2.17","24","1","0","0","2","4","4","45.2","180","34","14","11","1","13","0","1","2","1","38","sa548005"
"Helpi Reyes","Marlins (R)","17","4","4","2.17","12","12","2","0","0","0","0","74.2","304","65","28","18","1","24","3","3","14","0","62","sa506873"
"Tyler Cline","Reds (R)","20","2","1","2.17","8","3","0","0","0","0","1","29.0","118","27","9","7","0","10","0","1","0","0","21","sa454519"
"Eduardo Jorge","- - -","19","0","2","2.17","9","4","1","0","0","1","1","29.0","119","24","9","7","0","10","0","0","5","1","31","sa506872"
"Cole Kimball","- - -","24","8","1","2.17","57","0","0","0","18","5","5","78.2","332","50","26","19","4","39","3","7","14","3","101","9480"
"Manny Alvarez","- - -","24","6","4","2.17","56","0","0","0","17","4","6","78.2","298","55","23","19","6","12","2","4","4","0","84","sa329011"
"Jose Valdez","Tigers (R)","20","1","1","2.18","17","0","0","0","11","1","0","20.2","85","11","6","5","0","13","1","2","4","0","21","14470"
"Andres Santiago","Dodgers (R)","20","2","0","2.18","6","3","0","0","0","0","0","20.2","87","20","7","5","1","3","0","1","2","0","17","sa389212"
"Braulio Lara","Rays (R)","21","6","4","2.18","13","13","1","0","0","0","0","66.0","274","49","26","16","2","25","0","3","12","1","58","sa506176"
"Scott Rembisz","- - -","21","2","0","2.18","14","6","0","0","0","0","1","45.1","190","43","16","11","2","6","1","4","4","0","46","sa526408"
"Marcos Gonzalez","Mets (R)","17","3","1","2.18","17","0","0","0","4","2","0","45.1","184","50","13","11","2","5","1","0","0","0","25","sa549129"
"Akeel Morris","Mets (R)","17","1","1","2.19","8","6","0","0","0","0","0","24.2","107","13","11","6","0","17","0","2","1","0","28","12185"
"Yancarlos Santiago","Angels (R)","19","4","2","2.19","12","12","1","0","0","0","0","74.0","299","58","28","18","3","19","0","3","5","2","71","sa505280"
"Tom Wilhelmsen","- - -","26","7","1","2.19","15","12","1","0","0","0","1","74.0","300","51","23","18","2","19","0","4","8","0","73","9975"
"Chris Resop","- - -","27","6","3","2.19","17","17","1","1","0","0","0","86.1","338","58","22","21","4","33","1","2","4","0","93","3799"
"Yan Caripa","Indians (R)","17","2","0","2.19","8","0","0","0","0","0","0","12.1","45","8","3","3","0","2","0","1","0","0","10","sa547939"
"Daniel Hernandez","Royals (R)","21","2","0","2.19","8","1","0","0","1","0","1","12.1","49","8","3","3","0","3","0","0","1","0","13","sa549088"
"Jim Fuller","- - -","23","11","5","2.19","24","24","0","0","0","0","0","131.1","545","118","46","32","3","38","0","4","6","1","124","sa455447"
"Jeff Gogal","- - -","28","2","1","2.20","37","0","0","0","1","1","5","41.0","165","30","10","10","1","11","2","1","1","0","38","sa254433"
"Ryan Braun","White Sox (AAA)","29","1","3","2.20","52","0","0","0","18","4","0","57.1","254","45","21","14","4","34","2","5","3","0","61","5648"
"Neil Holland","Nationals (A-)","21","3","1","2.20","19","0","0","0","3","3","1","32.2","130","25","10","8","2","9","0","2","2","0","37","sa548553"
"Mark Hamburger","- - -","23","4","2","2.20","50","0","0","0","21","5","0","65.1","275","58","19","16","4","26","3","0","3","0","69","5329"
"Anthony Slama","Twins (AAA)","26","2","2","2.20","54","0","0","0","17","2","0","65.1","265","41","16","16","5","32","3","1","2","0","74","3064"
"Miles Mikolas","Padres (A)","21","6","3","2.20","60","0","0","0","13","3","10","81.2","335","76","27","20","3","15","2","0","6","0","78","9803"
"Chris Sampson","- - -","32","1","2","2.20","14","1","0","0","0","1","1","16.1","67","17","5","4","1","5","0","0","0","0","12","2651"
"Michael Dubee","- - -","24","6","2","2.21","46","0","0","0","5","3","5","77.1","310","62","23","19","4","21","0","3","0","0","68","sa328048"
"Micah Owings","Reds (AAA)","27","0","0","2.21","8","5","0","0","0","0","1","20.1","94","20","5","5","1","10","0","6","0","0","13","4253"
"Colby Killian","Rangers (A-)","22","1","1","2.22","20","0","0","0","7","1","3","24.1","108","19","9","6","1","16","0","4","3","0","22","sa328286"
"R.A. Dickey","Mets (AAA)","35","4","2","2.23","8","8","2","1","0","0","0","60.2","243","55","21","15","3","8","0","3","4","1","37","1245"
"Justin Parker","Twins (R)","20","6","2","2.23","12","12","0","0","0","0","0","60.2","255","63","19","15","2","16","0","3","5","1","42","sa455492"
"Jeremy Jeffress","- - -","22","1","1","2.23","24","0","0","0","4","2","2","32.1","129","18","11","8","0","12","0","2","6","0","43","9490"
"Ramon Cespedes","- - -","19","3","0","2.23","19","0","0","0","2","0","1","36.1","146","24","10","9","2","11","0","1","2","1","43","sa506041"
"Carlos Fisher","Reds (AAA)","27","1","1","2.23","30","0","0","0","4","3","7","36.1","139","23","10","9","4","8","0","1","1","1","38","9832"
"Daniel Hurtado","Angels (R)","17","4","0","2.23","9","9","0","0","0","0","0","44.1","168","31","13","11","4","10","0","6","1","0","36","sa505279"
"Wandy Peralta","Reds (R)","18","3","3","2.24","15","7","0","0","0","0","4","52.1","211","38","21","13","1","21","1","0","13","3","40","14295"
"Buddy Baumann","Royals (A+)","22","4","2","2.24","31","14","0","0","4","1","4","100.1","404","76","29","25","3","36","1","2","8","0","113","9309"
"Kyle Smit","- - -","22","10","4","2.25","49","1","0","0","7","7","2","72.0","303","75","22","18","4","14","0","4","6","0","63","sa326733"
"Trevor Rosenthal","Cardinals (R)","20","3","0","2.25","10","6","0","0","1","0","1","32.0","125","23","10","8","1","7","0","2","0","1","30","10745"
"Chasen Shreve","Braves (R)","19","2","0","2.25","8","0","0","0","1","0","1","16.0","65","16","5","4","1","3","0","2","0","0","20","10855"
"C.J. Riefenhauser","- - -","20","2","0","2.25","13","2","0","0","1","2","1","28.0","112","21","7","7","1","7","0","0","1","0","20","11193"
"Brian Sanches","Marlins (A+)","31","0","1","2.25","3","1","0","0","0","0","1","4.0","15","2","1","1","0","0","0","1","1","0","6","2739"
"Craig Stammen","Nationals (AAA)","26","2","0","2.25","3","3","1","1","0","0","0","20.0","81","18","5","5","2","3","0","1","0","0","10","7274"
"Preston Guilmet","Indians (A)","22","4","1","2.25","30","0","0","0","11","3","1","52.0","200","35","13","13","3","10","1","2","3","0","79","7303"
"Dan Otero","- - -","25","5","0","2.25","19","0","0","0","1","1","2","24.0","90","18","10","6","2","2","0","0","2","0","18","7385"
"Carlos Rosa","- - -","25","2","1","2.25","31","0","0","0","13","2","1","40.0","166","33","10","10","4","21","0","1","6","0","41","8529"
"Clayton Hamilton","Rangers (AA)","28","1","1","2.25","4","4","0","0","0","0","0","20.0","79","21","5","5","1","1","0","0","1","1","13","sa253256"
"Adam Frost","- - -","23","0","0","2.25","4","0","0","0","0","0","0","4.0","15","1","1","1","0","2","0","0","0","0","2","sa455334"
"Danny Rosenbaum","- - -","22","5","7","2.25","26","25","0","0","0","0","0","144.0","589","130","52","36","7","41","0","7","7","2","115","sa502078"
"Alexis Juma","Athletics (R)","22","1","1","2.25","4","4","0","0","0","0","0","20.0","74","14","6","5","0","4","0","1","3","0","19","sa506066"
"Erigson Sanchez","Mets (R)","19","0","1","2.25","1","1","0","0","0","0","0","4.0","16","4","2","1","0","0","0","0","1","0","4","sa506923"
"Richard Rodriguez","Blue Jays (R)","21","3","4","2.25","15","11","2","0","2","0","0","64.0","266","57","27","16","0","14","0","7","7","0","44","sa512705"
"Lance Abbott","Mariners (R)","23","0","0","2.25","10","1","0","0","1","0","1","24.0","103","24","7","6","2","7","0","3","1","0","17","sa547243"
"Clay Schrader","- - -","20","1","1","2.25","10","0","0","0","1","0","1","12.0","51","8","5","3","0","6","0","1","2","1","16","sa548468"
"Ricky Martinez","Cardinals (R)","22","3","0","2.25","19","0","0","0","0","1","3","28.0","110","23","7","7","2","4","0","3","2","0","9","sa550460"
"Rey Bruguera","Padres (R)","18","0","0","2.25","3","0","0","0","0","0","0","4.0","15","2","1","1","0","1","0","1","0","0","3","sa550586"
"Eduard Ramos","Mets (R)","18","0","0","2.25","4","0","0","0","0","0","0","4.0","19","2","3","1","0","4","0","1","1","0","0","sa551330"
"Joe Van Meter","- - -","21","0","1","2.25","10","0","0","0","1","0","1","12.0","51","11","5","3","1","1","0","1","0","0","13","sa546681"
"Ryan Flannery","- - -","24","8","6","2.26","47","0","0","0","14","5","1","83.2","332","63","26","21","2","14","0","4","4","0","76","sa455145"
"Wander Beras","Dodgers (R)","21","8","3","2.26","15","15","0","0","0","0","0","71.2","294","45","25","18","1","33","0","5","13","2","71","sa506966"
"Elih Villanueva","Marlins (AA)","23","14","4","2.26","28","28","4","3","0","0","0","179.0","709","137","56","45","15","34","0","8","7","1","115","8796"
"Yunior Peroza","Yankees (R)","18","2","2","2.26","13","7","0","0","0","1","0","51.2","214","46","18","13","2","9","0","7","3","1","41","sa548122"
"Ross Detwiler","- - -","24","3","2","2.27","10","10","0","0","0","0","0","43.2","185","49","14","11","2","9","0","2","1","0","39","2859"
"Kevin Thomas","Cardinals (A+)","23","10","2","2.27","29","14","0","0","0","1","2","107.0","441","93","35","27","0","38","2","5","12","0","94","sa455028"
"Victor Trinidad","Athletics (R)","19","3","0","2.27","24","0","0","0","10","3","0","31.2","133","19","10","8","1","19","0","4","2","1","34","sa506025"
"Spencer Arroyo","- - -","21","7","2","2.28","15","15","1","0","0","0","0","87.0","337","61","24","22","7","20","0","5","10","0","86","sa454994"
"Winston Abreu","Rays (AAA)","33","0","4","2.28","51","0","0","0","23","2","2","55.1","221","35","15","14","1","21","2","1","4","0","82","582"
"Ryan Kussmaul","- - -","23","1","0","2.28","14","0","0","0","2","0","2","23.2","89","11","6","6","0","7","0","2","3","0","26","sa554616"
"Patrick Keating","- - -","23","3","1","2.28","40","0","0","0","15","1","1","71.0","287","51","19","18","5","29","3","1","1","0","101","sa502009"
"Leopoldo Sanchez","White Sox (R)","19","1","3","2.28","11","6","0","0","1","0","0","43.1","172","33","14","11","0","16","0","4","3","0","33","sa507092"
"Christopher De Leon","Pirates (R)","17","0","1","2.29","6","6","0","0","0","0","0","19.2","86","12","8","5","0","12","0","4","3","0","10","sa550672"
"Pedro Silvestre","Rays (R)","20","6","0","2.29","13","5","0","0","1","0","0","51.0","223","49","16","13","2","15","1","6","5","0","32","sa506181"
"Fred Lewis","- - -","23","1","1","2.30","14","0","0","0","0","0","0","15.2","70","12","6","4","0","16","0","0","0","0","18","sa549581"
"Jon Huber","- - -","28","3","3","2.30","39","0","0","0","18","3","1","47.0","189","37","15","12","2","13","2","3","3","0","49","3109"
"Steve Ames","- - -","22","0","2","2.30","26","0","0","0","16","2","1","31.1","122","23","9","8","0","3","0","0","2","0","48","9615"
"Drew Permison","Blue Jays (A-)","21","1","1","2.31","27","0","0","0","7","4","1","39.0","161","23","15","10","0","19","1","0","7","0","59","sa549304"
"Jose Martinez","Phillies (R)","21","7","1","2.31","12","7","0","0","0","1","1","50.2","209","33","17","13","0","18","0","9","4","0","42","sa504903"
"Cesar Lopez","Marlins (R)","18","1","0","2.31","6","0","0","0","1","0","0","11.2","50","10","4","3","1","6","0","0","0","0","12","sa506886"
"Martires Cadet","Pirates (R)","19","3","3","2.31","14","14","1","0","0","0","0","70.0","281","56","19","18","2","21","0","2","5","2","47","sa507215"
"Lefty Febrillet","Mets (R)","20","1","2","2.31","10","2","0","0","1","0","0","23.1","98","14","7","6","0","14","0","2","2","1","17","sa506949"
"Chuck James","- - -","28","10","1","2.32","26","7","0","0","2","1","4","66.0","262","51","19","17","5","11","0","7","3","0","69","4886"
"Lance Sewell","- - -","24","7","0","2.32","46","0","0","0","0","1","5","62.0","252","48","22","16","5","14","0","2","6","0","51","sa389659"
"Jose Mota","Orioles (R)","20","1","2","2.32","20","0","0","0","6","3","0","31.0","116","20","9","8","1","5","0","3","2","0","32","sa507221"
"Jhondaniel Medina","Orioles (R)","17","3","3","2.32","10","10","0","0","0","0","0","50.1","210","39","19","13","0","17","0","4","2","0","49","sa550551"
"Casey Lawrence","- - -","22","7","2","2.33","16","13","0","0","1","0","0","77.1","298","62","22","20","3","12","0","5","1","1","61","11121"
"Eduardo Rodriguez","Orioles (R)","17","3","4","2.33","12","12","1","1","0","0","0","65.2","263","49","26","17","0","28","0","0","7","1","62","13164"
"Brandon Cunniff","- - -","21","2","0","2.34","18","0","0","0","5","2","1","34.2","138","29","11","9","1","6","0","1","0","0","36","11509"
"Chris Archer","- - -","21","15","3","2.34","28","27","0","0","0","0","0","142.1","590","102","46","37","6","65","2","5","6","0","149","6345"
"Jeremy Weber","Marlins (R)","20","1","0","2.35","6","0","0","0","0","1","1","7.2","33","6","2","2","0","5","0","0","1","0","6","sa550262"
"Travis Blankenship","Astros (A-)","22","2","1","2.35","24","0","0","0","0","1","9","30.2","133","24","12","8","2","18","1","4","0","0","23","sa549300"
"Fernando Abad","- - -","24","4","3","2.35","19","4","0","0","0","0","2","46.0","193","53","17","12","4","8","1","0","2","1","42","4994"
"Matthew Morgal","Blue Jays (R)","23","3","0","2.35","18","0","0","0","1","0","0","23.0","96","16","8","6","1","12","0","2","2","0","13","sa501746"
"Danny Keefe","- - -","22","2","2","2.35","26","0","0","0","2","2","5","46.0","183","37","14","12","1","18","0","2","1","0","34","sa501756"
"Jordany Gomez","Angels (R)","19","3","0","2.35","14","0","0","0","3","2","0","23.0","101","24","8","6","0","8","0","6","4","0","18","sa505277"
"Yeraldo Fermin","Marlins (R)","18","2","2","2.35","6","5","0","0","0","0","0","38.1","154","31","13","10","0","7","0","3","8","0","26","sa506869"
"Vianney Mayo","- - -","20","5","2","2.35","23","2","0","0","0","1","2","53.2","220","37","19","14","1","22","1","5","9","0","47","sa549199"
"Francisco Vizcaino","Rays (R)","21","2","0","2.35","12","0","0","0","1","0","4","15.1","72","19","6","4","1","10","0","0","2","0","10","sa507041"
"Lendy Castillo","- - -","21","3","2","2.35","17","10","0","0","0","0","1","65.0","266","49","21","17","2","26","0","5","2","2","65","11562"
"Yorvix Ortega","White Sox (R)","20","7","4","2.35","13","13","0","0","0","0","0","65.0","263","55","24","17","2","35","0","5","3","0","35","sa507121"
"Rafael Cova","Giants (AA)","28","0","6","2.35","48","0","0","0","23","6","0","57.1","240","31","18","15","3","36","2","1","7","0","68","sa287564"
"Vince Payne","- - -","19","2","2","2.36","13","10","0","0","0","0","0","42.0","164","31","12","11","4","11","0","2","2","2","24","sa549086"
"Jorge DeJesus","Rangers (R)","18","1","2","2.36","24","0","0","0","8","1","2","34.1","156","21","16","9","0","23","1","6","7","1","49","sa507755"
"Charly Bashara","- - -","23","5","2","2.36","14","2","0","0","0","0","1","61.0","241","49","18","16","2","16","0","2","4","0","67","sa549918"
"Jimmy Reyes","Rangers (A-)","21","2","0","2.36","18","0","0","0","0","1","5","26.2","103","16","10","7","1","3","0","3","1","0","35","sa526353"
"Rubby De La Rosa","- - -","21","7","2","2.37","22","13","0","0","6","1","0","110.1","444","87","35","29","4","38","0","6","9","1","94","3862"
"Rob Musgrave","- - -","24","6","4","2.37","55","6","0","0","1","1","9","102.2","428","93","38","27","9","28","0","5","8","0","119","sa454714"
"Carlos Martinez","- - -","26","1","0","2.37","19","1","0","0","1","0","2","38.0","151","37","11","10","1","6","0","1","3","1","19","sa294742"
"Matias Carrillo","Mexican (AAA)","23","0","0","2.37","17","1","0","0","0","0","3","19.0","80","18","6","5","2","6","0","1","0","0","12","sa393223"
"Miguel Ferrer","Giants (R)","19","1","3","2.37","20","2","0","0","10","2","0","38.0","159","32","13","10","2","17","2","3","2","0","29","sa507007"
"Daniel Schlereth","Tigers (AAA)","24","1","3","2.37","38","0","0","0","0","4","11","49.1","220","40","17","13","0","34","2","2","4","0","60","8739"
"Alex Kaminsky","- - -","22","7","5","2.38","15","14","0","0","0","0","0","72.0","285","57","20","19","4","20","0","4","2","0","60","sa549423"
"John Lamb","- - -","19","10","7","2.38","28","28","0","0","0","0","0","147.2","602","122","54","39","5","45","0","9","3","0","159","8493"
"Eduardo Sanchez","- - -","21","1","1","2.38","50","0","0","0","14","2","9","53.0","216","41","20","14","4","20","1","4","10","0","58","2966"
"Steve Edlefsen","Giants (AAA)","25","7","2","2.38","49","0","0","0","6","4","6","64.1","273","55","22","17","6","34","1","3","3","0","50","2185"
"Jordan Ellis","- - -","24","4","6","2.38","53","0","0","0","15","3","5","75.2","322","58","30","20","2","36","4","5","9","1","89","sa455282"
"Eddie Ahorrio","Twins (R)","19","0","2","2.38","15","1","0","0","4","1","0","22.2","96","14","6","6","2","13","1","1","0","0","24","sa503663"
"Rinku Singh","- - -","21","2","0","2.38","14","0","0","0","1","1","2","22.2","98","21","6","6","0","8","0","3","2","1","21","sa505589"
"Chris Wilson","- - -","23","0","2","2.38","17","0","0","0","5","3","1","22.2","89","13","7","6","1","6","0","3","0","0","28","sa456363"
"Nick Hernandez","- - -","21","3","2","2.39","12","12","0","0","0","0","0","64.0","248","48","24","17","4","13","0","3","1","0","59","sa501682"
"A.J. Griffin","- - -","22","1","1","2.39","24","0","0","0","15","1","1","26.1","102","15","9","7","0","7","1","3","2","0","33","11132"
"Jeff Urlaub","Athletics (R)","23","1","0","2.39","15","0","0","0","2","1","0","26.1","104","23","10","7","0","3","1","2","2","1","26","sa549814"
"Jailen Peguero","- - -","29","5","5","2.40","45","0","0","0","3","2","6","75.0","318","56","22","20","2","38","3","6","8","2","79","2913"
"Yeini Martinez","Giants (R)","19","3","3","2.40","13","4","0","0","1","0","2","45.0","191","36","19","12","0","14","0","4","5","0","24","sa548640"
"Ricky Testa","Rockies (A-)","23","2","2","2.40","29","0","0","0","0","2","5","48.2","201","45","19","13","2","6","0","1","3","0","51","sa502013"
"Luke Sommer","- - -","25","3","2","2.41","58","0","0","0","14","2","11","67.1","292","76","25","18","2","16","2","4","5","0","42","sa388967"
"Graham Stoneburner","- - -","22","9","8","2.41","26","26","1","0","0","0","0","142.0","567","107","46","38","6","34","0","9","5","0","137","sa501745"
"Rochi Gutierrez","Astros (R)","18","0","0","2.41","13","0","0","0","1","0","0","18.2","80","11","7","5","0","10","0","0","5","1","16","sa550721"
"Matt Langwell","Indians (A+)","24","4","2","2.41","45","0","0","0","5","2","15","56.0","221","44","16","15","4","14","0","1","2","0","58","8130"
"Robert Dickmann","Rays (A-)","23","4","2","2.41","16","2","0","0","1","0","3","41.0","174","38","15","11","2","16","2","0","2","0","31","sa549582"
"Drew Hayes","Reds (R)","22","1","3","2.42","14","0","0","0","0","0","3","22.1","94","13","10","6","1","16","2","0","2","0","25","10528"
"Peter Woodworth","Rays (R)","21","1","1","2.42","17","0","0","0","1","0","2","26.0","106","19","7","7","1","9","2","1","2","0","26","sa550472"
"Jordan Hotchkiss","- - -","24","10","5","2.43","34","18","0","0","0","2","3","129.2","518","101","44","35","12","37","1","2","4","0","101","sa389369"
"Wilsen Palacios","- - -","20","4","4","2.43","14","11","1","0","0","0","0","74.0","298","57","21","20","1","13","0","4","8","1","67","sa510106"
"Cameron Greathouse","- - -","19","4","2","2.44","13","8","0","0","0","1","0","44.1","179","34","16","12","1","11","0","2","4","0","50","sa548547"
"Thomas Melgarejo","- - -","23","4","1","2.44","54","0","0","0","1","0","24","48.0","196","37","14","13","2","17","0","3","6","0","37","sa328570"
"Doug Salinas","- - -","21","3","4","2.44","31","0","0","0","7","3","4","51.2","211","42","18","14","1","12","0","3","1","2","63","sa329104"
"David Quinowski","- - -","24","5","2","2.44","40","0","0","0","3","3","10","55.1","229","45","16","15","3","18","1","2","3","0","65","sa289006"
"A. J. Pinera","Mets (A-)","22","2","3","2.44","16","11","0","0","0","0","2","62.2","264","62","24","17","3","12","1","2","4","0","54","sa549376"
"Alex White","- - -","21","10","10","2.45","26","25","0","0","0","0","0","150.2","622","123","63","41","12","46","0","2","6","0","117","10054"
"Charles Brewer","- - -","22","11","8","2.45","27","27","0","0","0","0","0","150.2","615","129","49","41","8","35","0","8","7","1","153","9155"
"Robert Lara","Padres (A+)","23","0","0","2.45","4","0","0","0","0","0","0","3.2","13","2","1","1","0","0","0","0","0","0","4","sa455283"
"Phil Negus","White Sox (A)","22","0","0","2.45","4","0","0","0","0","0","0","3.2","21","4","3","1","1","3","0","0","1","0","5","sa502063"
"Gino Aguirre","Tigers (R)","19","0","2","2.45","4","4","0","0","0","0","0","3.2","18","2","4","1","0","5","0","0","3","0","1","sa505047"
"Rodney Quintero","Astros (R)","20","0","0","2.45","3","0","0","0","0","0","0","3.2","21","6","1","1","0","5","0","0","0","0","6","sa549716"
"Marlon Guzman","Phillies (R)","19","0","0","2.45","2","0","0","0","0","0","0","3.2","14","0","1","1","0","3","0","1","3","0","3","sa551278"
"George Sherrill","- - -","33","0","0","2.45","4","2","0","0","0","0","0","3.2","14","5","1","1","0","0","0","0","0","0","5","6291"
"Victor Araujo","Dodgers (R)","17","2","0","2.45","8","0","0","0","1","1","0","14.2","59","9","4","4","0","6","0","2","2","0","19","sa548099"
"Casey Mulligan","- - -","22","0","1","2.45","40","0","0","0","13","1","6","47.2","205","42","16","13","1","19","1","1","4","1","70","sa328170"
"Brett Cecil","Blue Jays (AAA)","23","2","0","2.45","2","2","0","0","0","0","0","11.0","46","13","4","3","0","2","0","0","1","0","11","2660"
"R.J. Swindle","Rays (AAA)","26","2","4","2.45","40","0","0","0","2","3","12","55.0","215","45","17","15","6","10","0","0","0","0","55","539"
"Henry Barrera","- - -","24","3","1","2.45","22","0","0","0","2","2","0","33.0","135","26","10","9","1","10","1","2","3","0","35","sa272552"
"Seth Harvey","Brewers (R)","22","0","2","2.45","16","0","0","0","6","0","0","22.0","95","20","8","6","0","8","3","1","0","0","32","sa503537"
"Joel Tamares","Marlins (R)","19","2","2","2.45","4","4","1","0","0","0","0","22.0","96","21","10","6","0","5","0","2","2","0","16","sa506864"
"Aldo Montes","Mexican (AAA)","20","1","1","2.45","5","2","0","0","0","0","0","11.0","50","16","6","3","0","3","0","0","1","0","1","sa547921"
"Bryan Martinez","- - -","19","3","5","2.45","15","14","0","0","0","0","0","73.1","302","45","26","20","1","29","0","14","12","1","86","sa506634"
"Ryan Doolittle","- - -","22","2","0","2.45","24","0","0","0","2","2","3","40.1","165","41","14","11","3","2","1","2","1","0","37","sa454858"
"Juan Valdez","Diamondbacks (R)","18","2","1","2.45","12","1","0","0","1","1","1","29.1","117","19","12","8","1","8","0","5","8","0","22","sa551249"
"Josh Wilkie","Nationals (AAA)","25","4","4","2.45","53","1","0","0","8","5","9","69.2","279","57","22","19","2","22","8","2","3","0","62","sa329014"
"Armando Gabino","- - -","26","7","0","2.45","32","8","0","0","3","0","6","88.0","356","68","33","24","7","25","1","4","4","0","77","3387"
"Luca Panerati","- - -","20","1","1","2.45","10","0","0","0","0","1","2","18.1","75","16","5","5","0","5","0","3","0","0","21","sa462404"
"Rigoberto Almonte","- - -","23","7","1","2.45","26","0","0","0","9","2","0","47.2","187","35","13","13","2","14","0","4","7","0","51","sa465564"
"Santo Frias","Indians (A+)","22","0","1","2.45","5","0","0","0","0","1","0","7.1","32","5","5","2","1","3","0","1","1","0","9","sa393451"
"Yoryi Nuez","Mets (R)","17","0","0","2.45","8","0","0","0","2","1","0","7.1","32","6","2","2","0","4","0","2","1","0","10","sa551823"
"Rudy Owens","Pirates (AA)","22","12","6","2.46","26","26","0","0","0","0","0","150.0","585","124","46","41","11","23","0","5","3","1","132","5226"
"Anthony Vasquez","- - -","23","11","9","2.46","28","25","3","0","0","0","0","171.2","692","162","64","47","10","24","0","8","1","0","125","6577"
"Brad Brach","Padres (A+)","24","5","2","2.47","62","0","0","0","41","3","0","65.2","255","50","20","18","6","11","0","0","2","1","74","6627"
"Jonathan Ortiz","Yankees (A+)","24","7","1","2.47","46","0","0","0","21","6","0","54.2","215","41","17","15","4","11","1","0","1","0","62","sa381976"
"Adam Jorgenson","- - -","24","2","2","2.47","53","0","0","0","24","2","4","51.0","218","44","17","14","3","18","0","3","4","0","61","sa454982"
"Trey McNutt","- - -","20","10","1","2.48","25","25","0","0","0","0","0","116.1","478","93","42","32","5","37","0","4","7","2","132","sa502768"
"Wilmer Hernandez","Rays (R)","18","4","2","2.48","16","2","0","0","0","0","4","36.1","151","29","12","10","0","13","0","3","4","0","25","sa551280"
"Edlando Seco","Mariners (A-)","21","3","3","2.48","14","14","0","0","0","0","0","69.0","288","40","28","19","2","43","0","4","6","3","73","sa504800"
"Javy Guerra","- - -","24","2","1","2.48","30","0","0","0","5","0","6","29.0","134","26","13","8","2","22","2","2","5","0","30","7407"
"Justin Thomas","Pirates (AAA)","26","5","0","2.48","40","0","0","0","4","1","12","54.1","210","33","16","15","4","10","0","9","2","0","51","9910"
"Stephen McCray","White Sox (R)","22","6","2","2.48","18","6","0","0","2","2","1","54.1","236","52","23","15","5","15","0","2","2","0","45","sa549252"
"Robert Poutier","Padres (A)","24","4","3","2.49","33","0","0","0","0","2","7","50.2","210","38","17","14","4","19","1","5","5","0","40","sa502413"
"Marquis Fleming","Rays (A+)","23","5","0","2.49","42","0","0","0","5","2","6","72.1","290","45","24","20","3","30","0","5","8","1","96","sa454927"
"Drew Hutchison","- - -","19","2","3","2.49","15","15","0","0","0","0","0","68.2","284","51","25","19","2","19","0","6","3","1","63","10732"
"Austin Adams","- - -","23","8","5","2.49","26","20","0","0","1","1","0","112.0","465","90","36","31","12","36","0","10","4","0","112","7411"
"Nick Blackburn","Twins (AAA)","28","1","0","2.49","4","4","0","0","0","0","0","21.2","89","19","7","6","2","6","0","0","2","0","13","4270"
"Luis Gonzalez","Reds (R)","17","3","2","2.49","12","12","1","0","0","0","0","65.0","253","49","23","18","1","14","0","3","1","2","44","sa546497"
