"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Matt West","Rangers (R)","24","0.0","1.000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","0.0 %","8","2","10","7980"
"Brandon Boggs","Braves (AAA)","30","1.0",".250","0.00","50.0 %","0.0 %","50.0 %","0.0 %","0.0 %","25.0 %","25.0 %","50.0 %","5.9 %","10","7","17","8021"
"Wes Whisler","White Sox (AA)","30","16.1",".316","2.07","14.8 %","57.4 %","27.8 %","6.7 %","0.0 %","57.9 %","29.8 %","12.3 %","9.7 %","111","137","248","8023"
"Michael Schwimer","Blue Jays (AAA)","27","6.0",".083","1.00","16.7 %","41.7 %","41.7 %","20.0 %","0.0 %","41.7 %","16.7 %","41.7 %","9.0 %","56","55","111","8103"
"Neil Wagner","Blue Jays (AAA)","29","23.2",".317","1.60","35.0 %","40.0 %","25.0 %","10.0 %","0.0 %","29.3 %","22.0 %","48.8 %","14.9 %","134","262","396","8162"
"Brad Davis","Tigers (AAA)","30","1.0",".000","1.00","0.0 %","50.0 %","50.0 %","100.0 %","0.0 %","50.0 %","0.0 %","50.0 %","6.3 %","13","3","16","8250"
"Huston Street","Padres (A+)","29","1.0",".000","1.00","33.3 %","33.3 %","33.3 %","0.0 %","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","2","5","7","8258"
"Tony Sipp","Diamondbacks (AAA)","29","10.0",".130","0.89","15.0 %","40.0 %","45.0 %","22.2 %","0.0 %","54.6 %","13.6 %","31.8 %","15.0 %","61","99","160","8280"
"Alfredo Figaro","- - -","28","15.1",".326","1.71","11.6 %","55.8 %","32.6 %","35.7 %","0.0 %","32.6 %","26.1 %","41.3 %","11.7 %","84","156","240","8404"
"Deolis Guerra","Twins (R)","24","4.0",".273","1.00","9.1 %","45.5 %","45.5 %","20.0 %","0.0 %","54.6 %","18.2 %","27.3 %","37.0 %","5","22","27","8410"
"Jordan Norberto","Athletics (AAA)","26","1.1","1.000","3.00","20.0 %","60.0 %","20.0 %","0.0 %","0.0 %","40.0 %","40.0 %","20.0 %","12.9 %","37","33","70","8432"
"Michael Kohn","Angels (AAA)","27","4.1",".286","0.00","28.6 %","0.0 %","71.4 %","0.0 %","0.0 %","28.6 %","28.6 %","42.9 %","19.0 %","19","39","58","8505"
"Bill Bray","Nationals (AA)","30","4.1",".250","0.60","0.0 %","37.5 %","62.5 %","0.0 %","0.0 %","75.0 %","12.5 %","12.5 %","19.1 %","24","44","68","8538"
"Edgmer Escalona","Rockies (AAA)","26","1.1",".333","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","16.0 %","5","20","25","8574"
"Paul Maholm","Braves (A)","31","5.2",".267","1.80","6.7 %","60.0 %","33.3 %","0.0 %","0.0 %","40.0 %","20.0 %","40.0 %","55.3 %","2","36","38","8678"
"Daniel Schlereth","Orioles (AAA)","27","11.0",".188","3.33","13.3 %","66.7 %","20.0 %","50.0 %","0.0 %","56.3 %","6.3 %","37.5 %","10.8 %","87","99","186","8739"
"Zack Segovia","Mexican (AAA)","30","12.0",".370","1.13","19.0 %","42.9 %","38.1 %","25.0 %","0.0 %","39.1 %","19.6 %","41.3 %","6.1 %","85","127","212","8742"
"Wilking Rodriguez","Rays (R)","23","9.0",".300","1.67","20.0 %","50.0 %","30.0 %","16.7 %","0.0 %","50.0 %","20.0 %","30.0 %","31.7 %","13","47","60","8801"
"Zelous Wheeler","Orioles (AAA)","26","1.0",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","16.7 %","4","8","12","8822"
"Scott Maine","- - -","28","19.1",".327","2.45","20.8 %","56.3 %","22.9 %","9.1 %","0.0 %","51.9 %","25.0 %","23.1 %","13.8 %","129","191","320","885"
"Jeanmar Gomez","Pirates (AAA)","25","8.0",".150","2.00","21.1 %","52.6 %","26.3 %","0.0 %","0.0 %","70.0 %","10.0 %","20.0 %","10.3 %","45","71","116","9033"
"Zach Putnam","Cubs (AAA)","25","19.1",".364","4.75","13.2 %","71.7 %","15.1 %","12.5 %","0.0 %","49.1 %","27.3 %","23.6 %","15.1 %","108","197","305","9080"
"Lester Oliveros","Twins (R)","25","6.1",".333","2.33","16.7 %","58.3 %","25.0 %","33.3 %","0.0 %","50.0 %","0.0 %","50.0 %","43.8 %","12","36","48","9167"
"David Herndon","- - -","27","35.2",".382","1.77","18.9 %","51.9 %","29.2 %","25.8 %","0.0 %","47.7 %","21.1 %","31.2 %","13.2 %","129","302","431","9264"
"Jared Hughes","- - -","27","23.0",".295","3.25","13.6 %","66.1 %","20.3 %","25.0 %","0.0 %","39.3 %","26.2 %","34.4 %","14.1 %","120","214","334","9325"
"Michael Crotta","Nationals (AAA)","28","58.0",".319","4.65","16.5 %","68.8 %","14.8 %","15.4 %","0.0 %","47.6 %","21.1 %","31.4 %","8.8 %","311","558","869","9337"
"Josh Tomlin","- - -","28","27.1",".224","0.91","17.6 %","39.2 %","43.2 %","15.6 %","0.0 %","40.8 %","29.0 %","30.3 %","20.0 %","70","210","280","9388"
"Dallas Keuchel","Astros (AAA)","25","6.0",".188","6.00","6.7 %","80.0 %","13.3 %","50.0 %","0.0 %","53.3 %","20.0 %","26.7 %","16.7 %","19","47","66","9434"
"Phil Irwin","Pirates (AAA)","26","10.0",".185","0.92","3.8 %","46.2 %","50.0 %","7.7 %","0.0 %","33.3 %","33.3 %","33.3 %","9.0 %","54","101","155","9489"
"Jeremy Jeffress","- - -","25","32.1",".277","2.37","19.0 %","57.0 %","24.1 %","21.1 %","0.0 %","39.8 %","18.1 %","42.2 %","9.7 %","169","293","462","9490"
"Chaz Roe","- - -","26","24.1",".254","1.50","15.4 %","50.8 %","33.8 %","13.6 %","0.0 %","49.3 %","26.9 %","23.9 %","13.0 %","99","225","324","9866"
"Kevin McCoy","- - -","21","25.1",".321","2.21","15.1 %","58.5 %","26.4 %","14.3 %","0.0 %","50.9 %","16.4 %","32.7 %","25.9 %","62","177","239","sa188706"
"Juan Cerros","Mexican (AAA)","36","2.0",".000","4.00","0.0 %","80.0 %","20.0 %","0.0 %","0.0 %","80.0 %","20.0 %","0.0 %","0.0 %","7","10","17","sa198841"
"Jesus Merchan","Padres (AAA)","32","5.1",".364","1.83","22.7 %","50.0 %","27.3 %","16.7 %","0.0 %","40.9 %","40.9 %","18.2 %","2.6 %","35","43","78","sa199270"
"Edgar Lizarraga","- - -","32","4.1",".389","1.40","29.4 %","41.2 %","29.4 %","20.0 %","0.0 %","55.6 %","16.7 %","27.8 %","5.6 %","47","42","89","sa199387"
"John Suomi","Phillies (AA)","32","2.0",".400","0.60","20.0 %","30.0 %","50.0 %","80.0 %","0.0 %","50.0 %","10.0 %","40.0 %","3.1 %","14","18","32","sa199527"
"Dan Cevette","- - -","29","8.1",".191","0.89","10.5 %","42.1 %","47.4 %","22.2 %","0.0 %","28.6 %","47.6 %","23.8 %","13.3 %","31","74","105","sa201522"
"Jorge Flores","Mexican (AAA)","34","18.1",".355","1.72","10.9 %","56.4 %","32.7 %","33.3 %","0.0 %","37.1 %","27.4 %","35.5 %","8.0 %","87","187","274","sa205246"
"Jose Gomez","Cardinals (R)","21","1.0",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","0.0 %","0","5","5","sa212944"
"Matt Fields","Royals (AA)","27","3.0",".333","0.43","16.7 %","25.0 %","58.3 %","42.9 %","0.0 %","33.3 %","16.7 %","50.0 %","2.1 %","21","26","47","sa289014"
"Josh Sullivan","Rockies (AAA)","28","3.1",".364","1.50","9.1 %","54.5 %","36.4 %","25.0 %","0.0 %","63.6 %","9.1 %","27.3 %","4.9 %","42","39","81","sa291408"
"Matt Nevarez","Rays (AA)","26","11.2",".346","1.71","20.8 %","50.0 %","29.2 %","28.6 %","0.0 %","50.0 %","26.9 %","23.1 %","10.7 %","73","105","178","sa291749"
"Leury Bonilla","Mariners (AAA)","28","1.0",".000","1.00","0.0 %","50.0 %","50.0 %","100.0 %","0.0 %","50.0 %","0.0 %","50.0 %","15.4 %","6","7","13","sa293541"
"Tim Kennelly","Rangers (R)","26","1.0",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","22.2 %","20","7","27","sa293973"
"Jose Gil","Yankees (AA)","26","2.2",".400","2.00","25.0 %","50.0 %","25.0 %","0.0 %","0.0 %","44.4 %","33.3 %","22.2 %","2.9 %","15","20","35","sa294329"
"Brandon Erbe","- - -","25","10.0",".357","1.44","12.0 %","52.0 %","36.0 %","11.1 %","0.0 %","32.1 %","21.4 %","46.4 %","22.3 %","59","89","148","sa294339"
"Amalio Diaz","Mexican (AAA)","26","3.0",".417","0.80","25.0 %","33.3 %","41.7 %","0.0 %","0.0 %","41.7 %","33.3 %","25.0 %","7.4 %","25","29","54","sa294349"
"Juan Torres","Phillies (R)","20","39.2",".312","1.51","13.4 %","52.1 %","34.5 %","26.8 %","0.0 %","56.5 %","19.4 %","24.2 %","22.3 %","90","206","296","sa3001054"
"Tyler LaTorre","Giants (AAA)","30","1.0",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","18.2 %","4","7","11","sa326461"
"Jermaine Mitchell","Twins (AAA)","28","3.1",".308","1.40","7.7 %","53.8 %","38.5 %","20.0 %","0.0 %","15.4 %","30.8 %","53.9 %","3.5 %","26","31","57","sa326749"
"Robert Fish","- - -","25","34.0",".337","1.81","12.0 %","56.6 %","31.3 %","19.2 %","0.0 %","49.4 %","21.8 %","28.7 %","25.4 %","100","231","331","sa326802"
"Johan Limonta","Padres (AA)","29","1.0",".600","0.67","0.0 %","40.0 %","60.0 %","0.0 %","0.0 %","60.0 %","40.0 %","0.0 %","10.7 %","14","14","28","sa328092"
"Billy Bullock","Braves (A+)","25","9.0",".250","2.33","13.0 %","60.9 %","26.1 %","33.3 %","0.0 %","66.7 %","16.7 %","16.7 %","27.6 %","30","57","87","sa328093"
"Scott Shuman","Giants (AA)","25","23.2",".333","0.60","25.6 %","27.9 %","46.5 %","15.0 %","0.0 %","28.9 %","22.2 %","48.9 %","12.0 %","301","292","593","sa328196"
"Blaine Howell","Reds (R)","24","2.0",".500","1.50","16.7 %","50.0 %","33.3 %","50.0 %","0.0 %","50.0 %","0.0 %","50.0 %","0.0 %","2","9","11","sa328243"
"Craig Albernaz","Rays (AAA)","30","3.0",".125","0.25","37.5 %","12.5 %","50.0 %","25.0 %","0.0 %","75.0 %","12.5 %","12.5 %","7.3 %","14","27","41","sa328612"
"Chih-Hsien Chiang","Rangers (AA)","25","0.2",".333","0.00","0.0 %","0.0 %","100.0 %","33.3 %","0.0 %","0.0 %","66.7 %","33.3 %","10.0 %","10","10","20","sa328920"
"Nate Samson","Cubs (AA)","25","1.1",".400","0.50","40.0 %","20.0 %","40.0 %","50.0 %","0.0 %","60.0 %","20.0 %","20.0 %","19.1 %","8","13","21","sa331346"
"Chad Jones","- - -","24","12.1",".422","1.27","15.0 %","47.5 %","37.5 %","20.0 %","0.0 %","42.2 %","24.4 %","33.3 %","18.1 %","65","84","149","sa381627"
"Skyler Stromsmoe","Giants (AA)","29","2.0",".333","0.60","11.1 %","33.3 %","55.6 %","40.0 %","0.0 %","55.6 %","22.2 %","22.2 %","2.8 %","18","18","36","sa389666"
"Brad Meyers","Nationals (R)","27","5.0",".200","1.17","13.3 %","46.7 %","40.0 %","66.7 %","0.0 %","26.7 %","20.0 %","53.3 %","11.5 %","5","21","26","sa389750"
"Joey Paciorek","Brewers (AA)","24","1.0",".250","0.50","25.0 %","25.0 %","50.0 %","50.0 %","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","18","15","33","sa389764"
"Mitch Canham","Royals (AA)","28","5.0",".154","0.00","25.0 %","0.0 %","75.0 %","55.6 %","0.0 %","46.2 %","46.2 %","7.7 %","9.5 %","32","42","74","sa389920"
"Ryan Dent","Red Sox (AA)","24","2.0",".286","0.00","28.6 %","0.0 %","71.4 %","20.0 %","0.0 %","14.3 %","57.1 %","28.6 %","6.1 %","22","27","49","sa389941"
"Nick Hill","- - -","28","52.2",".307","1.58","20.5 %","48.6 %","30.8 %","22.2 %","0.0 %","40.7 %","26.7 %","32.7 %","11.8 %","321","485","806","sa390200"
"Nate Striz","- - -","24","60.1",".323","1.52","10.2 %","54.1 %","35.7 %","14.3 %","0.0 %","35.4 %","18.6 %","46.0 %","26.1 %","183","412","595","sa390446"
"Chris Corrigan","- - -","25","9.1",".345","2.00","25.0 %","50.0 %","25.0 %","14.3 %","0.0 %","51.7 %","20.7 %","27.6 %","20.5 %","25","53","78","sa392093"
"Steven Neff","- - -","24","31.0",".378","5.80","16.0 %","71.6 %","12.3 %","30.0 %","0.0 %","39.0 %","20.7 %","40.2 %","37.1 %","37","200","237","sa392178"
"Josh Adams","Marlins (A+)","24","1.0",".250","2.00","25.0 %","50.0 %","25.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","0.0 %","1","4","5","sa392238"
"Julio Ramos","Athletics (R)","25","2.0",".333","0.00","33.3 %","0.0 %","66.7 %","50.0 %","0.0 %","33.3 %","33.3 %","33.3 %","47.4 %","4","15","19","sa393047"
"Andury Acevedo","Yankees (A-)","22","20.0",".321","3.90","9.3 %","72.2 %","18.5 %","20.0 %","0.0 %","41.1 %","16.1 %","42.9 %","27.5 %","85","122","207","sa395471"
"Carlos Gutierrez","- - -","26","11.2",".162","4.00","11.8 %","70.6 %","17.6 %","0.0 %","0.0 %","46.0 %","29.7 %","24.3 %","13.2 %","39","75","114","sa454388"
"Roberto Lopez","Angels (AAA)","27","1.0",".333","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","66.7 %","0.0 %","33.3 %","0.0 %","5","6","11","sa454598"
"Markus Brisker","Blue Jays (A-)","22","4.2",".357","0.50","35.7 %","21.4 %","42.9 %","33.3 %","0.0 %","21.4 %","35.7 %","42.9 %","8.7 %","42","27","69","sa454740"
"Eric Beaulac","- - -","26","18.1",".298","1.53","17.4 %","50.0 %","32.6 %","46.7 %","0.0 %","48.9 %","17.0 %","34.0 %","12.2 %","133","188","321","sa455051"
"Drew Garcia","Rockies (AAA)","27","1.0",".600","0.33","20.0 %","20.0 %","60.0 %","0.0 %","0.0 %","60.0 %","40.0 %","0.0 %","0.0 %","3","14","17","sa455332"
"Rayan Gonzalez","Rockies (A)","22","53.2",".359","2.38","14.8 %","60.0 %","25.2 %","8.8 %","0.0 %","38.9 %","24.3 %","36.8 %","23.7 %","224","486","710","sa455370"
"Nick Bucci","Brewers (R)","22","0.2",".333","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","66.7 %","33.3 %","6.7 %","9","6","15","sa455372"
"Andy Simunic","Astros (AAA)","27","1.1",".250","0.50","25.0 %","25.0 %","50.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","3.6 %","14","14","28","sa455409"
"Vladimir Frias","Red Sox (A+)","26","1.2",".167","1.50","0.0 %","60.0 %","40.0 %","0.0 %","0.0 %","66.7 %","16.7 %","16.7 %","5.3 %","9","10","19","sa455557"
"Pedro Guerrero","Dodgers (A+)","24","0.2",".600","0.67","0.0 %","40.0 %","60.0 %","33.3 %","0.0 %","40.0 %","0.0 %","60.0 %","0.0 %","12","5","17","sa455728"
"Zach Zaneski","Rangers (AA)","27","3.0",".250","0.40","12.5 %","25.0 %","62.5 %","0.0 %","0.0 %","50.0 %","37.5 %","12.5 %","14.0 %","21","29","50","sa455900"
"Trey Haley","Indians (AA)","23","44.0",".333","1.72","18.7 %","51.4 %","29.9 %","9.4 %","0.0 %","47.3 %","20.0 %","32.7 %","8.3 %","355","417","772","sa456039"
"Andy Vasquez","Pirates (AA)","25","1.0",".000","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","0.0 %","8","7","15","sa457107"
"Elevys Gonzalez","- - -","23","2.0",".286","1.50","28.6 %","42.9 %","28.6 %","50.0 %","0.0 %","71.4 %","14.3 %","14.3 %","0.0 %","13","10","23","sa495744"
"Matt Weaver","Braves (A+)","23","2.0",".200","0.33","20.0 %","20.0 %","60.0 %","33.3 %","0.0 %","20.0 %","40.0 %","40.0 %","8.7 %","12","11","23","sa501548"
"John Mincone","Mets (A-)","23","18.1",".174","4.57","11.4 %","72.7 %","15.9 %","14.3 %","0.0 %","47.8 %","15.2 %","37.0 %","33.3 %","5","91","96","sa501666"
"Chad Taylor","- - -","22","30.1",".271","1.12","13.6 %","45.7 %","40.7 %","24.2 %","0.0 %","41.2 %","24.7 %","34.1 %","25.9 %","47","165","212","sa501777"
"Dakota Watts","- - -","25","46.1",".336","1.54","15.8 %","51.1 %","33.1 %","21.7 %","0.0 %","34.5 %","18.3 %","47.2 %","10.7 %","221","427","648","sa501935"
"Dallas Tarleton","Rockies (AAA)","25","1.0",".500","0.50","25.0 %","25.0 %","50.0 %","50.0 %","0.0 %","25.0 %","25.0 %","50.0 %","0.0 %","3","11","14","sa502006"
"Joe Bonfe","Mets (AA)","25","0.1","1.000","0.00","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","14.3 %","2","5","7","sa502086"
"Matthew Swilley","Rays (R)","22","3.1",".400","1.33","30.0 %","40.0 %","30.0 %","33.3 %","0.0 %","30.0 %","30.0 %","40.0 %","22.2 %","17","19","36","sa502093"
"Anthony Bryant","Rockies (A-)","22","9.1",".250","1.14","25.0 %","40.0 %","35.0 %","0.0 %","0.0 %","25.0 %","35.0 %","40.0 %","35.2 %","32","59","91","sa502181"
"Adys Portillo","Padres (A)","21","9.1",".452","1.22","28.6 %","39.3 %","32.1 %","33.3 %","0.0 %","48.4 %","19.4 %","32.3 %","22.5 %","38","73","111","sa503004"
"Ricky Claudio","Mariners (R)","22","19.1",".298","1.06","22.2 %","40.0 %","37.8 %","29.4 %","0.0 %","42.6 %","19.2 %","38.3 %","27.0 %","42","117","159","sa503039"
"Jhonatan Arias","Twins (A)","24","1.0",".250","0.00","25.0 %","0.0 %","75.0 %","66.7 %","0.0 %","50.0 %","0.0 %","50.0 %","0.0 %","16","4","20","sa503157"
"Casey Stevenson","Yankees (AA)","25","2.0",".000","5.00","0.0 %","83.3 %","16.7 %","0.0 %","0.0 %","66.7 %","16.7 %","16.7 %","3.7 %","12","15","27","sa503298"
"James Dykstra","White Sox (R)","22","5.1",".455","3.00","4.8 %","71.4 %","23.8 %","0.0 %","0.0 %","40.9 %","13.6 %","45.5 %","16.0 %","20","30","50","sa503397"
"Jonathan Kountis","Blue Jays (A-)","25","9.1",".471","2.13","21.9 %","53.1 %","25.0 %","0.0 %","0.0 %","58.8 %","14.7 %","26.5 %","13.8 %","23","64","87","sa503420"
"Brad Schreiber","Rays (A-)","22","6.0",".231","2.00","7.7 %","61.5 %","30.8 %","25.0 %","0.0 %","38.5 %","30.8 %","30.8 %","40.0 %","16","34","50","sa503433"
"Sam Wolff","- - -","22","30.0",".308","1.36","18.8 %","46.9 %","34.4 %","36.4 %","0.0 %","30.8 %","26.2 %","43.1 %","43.5 %","46","214","260","sa503437"
"Roman Madrid","Padres (A)","22","56.1",".285","0.98","19.3 %","40.0 %","40.7 %","28.8 %","0.0 %","54.1 %","20.4 %","25.5 %","29.1 %","159","356","515","sa503560"
"Cole Nelson","Braves (A)","23","14.1",".444","4.67","22.7 %","63.6 %","13.6 %","33.3 %","0.0 %","53.3 %","17.8 %","28.9 %","21.7 %","52","91","143","sa503681"
"Grant Monroe","White Sox (R)","24","4.1",".091","0.67","9.1 %","36.4 %","54.5 %","83.3 %","0.0 %","63.6 %","0.0 %","36.4 %","14.3 %","4","17","21","sa503687"
"Colby Holmes","- - -","22","24.2",".286","1.22","6.6 %","51.3 %","42.1 %","9.4 %","0.0 %","40.3 %","20.8 %","39.0 %","17.7 %","17","124","141","sa503707"
"Kenny Swab","Royals (R)","24","9.0",".300","1.00","15.8 %","42.1 %","42.1 %","12.5 %","0.0 %","25.0 %","35.0 %","40.0 %","35.0 %","10","50","60","sa503721"
"Jeff Gibbs","Pirates (R)","22","9.1",".240","2.50","12.5 %","62.5 %","25.0 %","16.7 %","0.0 %","56.0 %","28.0 %","16.0 %","8.0 %","83","42","125","sa503748"
"Shane Brown","Yankees (AA)","25","0.2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","22","12","34","sa503750"
"Andy Hillis","Brewers (R)","22","20.2",".280","2.07","8.0 %","62.0 %","30.0 %","33.3 %","0.0 %","45.1 %","17.7 %","37.3 %","32.8 %","54","120","174","sa503828"
"Jose Toussen","Yankees (A+)","23","2.0",".375","1.67","0.0 %","62.5 %","37.5 %","0.0 %","0.0 %","25.0 %","25.0 %","50.0 %","25.0 %","1","11","12","sa503878"
"Carlos Melo","- - -","22","17.1",".250","3.13","23.3 %","58.1 %","18.6 %","12.5 %","0.0 %","27.3 %","20.5 %","52.3 %","26.8 %","47","106","153","sa503957"
"Euris Quezada","Astros (R)","24","0.1",".000","0.00","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","1","1","2","sa503958"
"Tyler Ybarra","Blue Jays (A+)","23","55.1",".226","2.06","12.7 %","58.7 %","28.6 %","8.3 %","0.0 %","40.6 %","17.3 %","42.1 %","31.1 %","156","333","489","sa503961"
"Juri Perez","Astros (A)","22","24.1",".292","1.19","17.4 %","44.9 %","37.7 %","26.9 %","0.0 %","45.1 %","23.9 %","31.0 %","19.7 %","63","125","188","sa504070"
"Gerwuins Velazco","Cardinals (A)","21","1.0",".000","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","66.7 %","0.0 %","33.3 %","0.0 %","0","3","3","sa504715"
"Dail Villanueva","Cardinals (A)","23","7.2",".353","0.69","18.2 %","33.3 %","48.5 %","25.0 %","0.0 %","29.4 %","17.7 %","52.9 %","8.0 %","35","40","75","sa504731"
"Dimas Ponce","Mets (A)","22","1.0",".250","0.00","25.0 %","0.0 %","75.0 %","0.0 %","0.0 %","25.0 %","50.0 %","25.0 %","0.0 %","0","4","4","sa504835"
"Carlos Perdomo","Astros (A+)","23","1.0",".500","0.00","14.3 %","0.0 %","85.7 %","33.3 %","0.0 %","62.5 %","12.5 %","25.0 %","0.0 %","2","8","10","sa504867"
"Roberto Espinosa","- - -","21","27.1",".246","2.06","14.8 %","57.4 %","27.9 %","11.8 %","0.0 %","52.3 %","21.5 %","26.2 %","25.5 %","76","163","239","sa504950"
"Luis Cortez","Tigers (R)","21","2.0",".250","1.00","0.0 %","50.0 %","50.0 %","50.0 %","0.0 %","75.0 %","0.0 %","25.0 %","60.0 %","0","10","10","sa505040"
"Javier Reynoso","Royals (R)","20","24.0",".307","0.89","12.1 %","41.4 %","46.6 %","22.2 %","0.0 %","43.6 %","30.7 %","25.8 %","35.5 %","57","143","200","sa505523"
"Jensi Peralta","Athletics (R)","21","18.0",".306","1.05","12.8 %","44.7 %","42.6 %","20.0 %","0.0 %","40.8 %","24.5 %","34.7 %","21.2 %","62","108","170","sa506034"
"Phillips Valdez","Nationals (R)","21","32.1",".195","2.00","13.8 %","57.5 %","28.8 %","34.8 %","0.0 %","47.6 %","17.1 %","35.4 %","26.4 %","56","164","220","sa506127"
"Oscar Perez","Red Sox (R)","21","27.0",".241","0.89","13.9 %","40.5 %","45.6 %","13.9 %","0.0 %","38.6 %","25.0 %","36.4 %","20.2 %","43","135","178","sa506222"
"Sammy Diaz","Reds (A+)","22","1.0",".200","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","80.0 %","20.0 %","0.0 %","0.0 %","4","5","9","sa506259"
"Radhames Quezada","Reds (A+)","22","4.2",".333","1.50","9.1 %","54.5 %","36.4 %","0.0 %","0.0 %","41.7 %","16.7 %","41.7 %","8.4 %","56","27","83","sa506279"
"Jefri Hernandez","Rockies (A+)","22","2.2",".444","2.00","33.3 %","44.4 %","22.2 %","50.0 %","0.0 %","33.3 %","22.2 %","44.4 %","15.1 %","21","32","53","sa506317"
"Gustavo Brazoban","Rockies (R)","21","29.2",".312","1.36","12.4 %","50.6 %","37.1 %","36.4 %","0.0 %","54.8 %","23.7 %","21.5 %","28.1 %","80","166","246","sa506325"
"Elvin Ortiz","Orioles (R)","21","14.2",".361","1.29","8.6 %","51.4 %","40.0 %","7.1 %","0.0 %","47.2 %","27.8 %","25.0 %","34.7 %","58","109","167","sa506327"
"Ernesto Silva","- - -","21","5.2",".423","1.33","19.2 %","46.2 %","34.6 %","11.1 %","0.0 %","46.2 %","30.8 %","23.1 %","0.0 %","1","29","30","sa506552"
"Manolo Reyes","Yankees (R)","23","21.2",".327","2.73","18.0 %","60.0 %","22.0 %","45.5 %","0.0 %","34.6 %","25.0 %","40.4 %","29.1 %","92","128","220","sa506558"
"Stalyn Lopez","- - -","21","22.2",".346","1.69","12.2 %","55.1 %","32.7 %","50.0 %","0.0 %","41.2 %","29.4 %","29.4 %","22.1 %","141","140","281","sa506628"
"Luis Liria","Cubs (A+)","23","30.0",".368","0.98","13.8 %","42.6 %","43.6 %","24.4 %","0.0 %","41.1 %","21.1 %","37.9 %","23.8 %","87","178","265","sa506679"
"Alvido Jimenez","- - -","21","30.2",".200","1.03","13.2 %","44.1 %","42.6 %","44.8 %","0.0 %","44.3 %","24.3 %","31.4 %","37.2 %","44","179","223","sa506729"
"Jose Encarnacion","Mets (R)","22","9.2",".406","1.67","22.6 %","48.4 %","29.0 %","22.2 %","0.0 %","43.8 %","21.9 %","34.4 %","17.9 %","71","63","134","sa506736"
"Luis Nunez","Twins (R)","21","5.0",".364","9.00","9.1 %","81.8 %","9.1 %","100.0 %","0.0 %","36.4 %","18.2 %","45.5 %","38.8 %","14","35","49","sa506794"
"Francisco Guzman","Diamondbacks (R)","23","4.1",".182","4.00","9.1 %","72.7 %","18.2 %","0.0 %","0.0 %","54.6 %","9.1 %","36.4 %","26.7 %","22","23","45","sa506900"
"Bladimir Franco","Dodgers (R)","22","9.1",".308","6.00","12.5 %","75.0 %","12.5 %","33.3 %","0.0 %","46.2 %","15.4 %","38.5 %","32.5 %","22","55","77","sa506902"
"Flabio Ortega","Mets (R)","22","5.1",".438","1.00","20.0 %","40.0 %","40.0 %","0.0 %","0.0 %","56.3 %","31.3 %","12.5 %","33.3 %","10","35","45","sa506953"
"Jose A. Garcia","White Sox (R)","22","19.0",".265","1.11","9.1 %","47.7 %","43.2 %","36.8 %","0.0 %","47.9 %","20.8 %","31.3 %","36.9 %","50","118","168","sa506973"
"Keurin Feliz","Giants (R)","22","9.0",".160","1.22","16.7 %","45.8 %","37.5 %","44.4 %","0.0 %","56.0 %","24.0 %","20.0 %","23.0 %","23","51","74","sa507003"
"Andruth Ramirez","Nationals (A-)","24","1.0",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","42.9 %","0","7","7","sa507021"
"Diego Goris","Padres (A)","22","2.0",".286","0.50","14.3 %","28.6 %","57.1 %","50.0 %","0.0 %","28.6 %","28.6 %","42.9 %","16.7 %","8","10","18","sa507199"
"Clario Perez","Pirates (A)","20","34.1",".290","1.02","15.3 %","42.9 %","41.8 %","29.3 %","0.0 %","54.5 %","18.8 %","26.7 %","20.4 %","124","195","319","sa507214"
