"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Andrew Summerville","Cardinals (A-)","21","60.1","7.76","3.88","2.00","0.60","21.4 %","10.7 %","10.7 %",".206","1.16",".253","89.0 %","1.64","4.01","-2.37","3.98","sa829686"
"Sterling Sharp","- - -","22","124.2","6.86","1.95","3.52","0.87","17.7 %","5.0 %","12.7 %",".276","1.33",".321","68.9 %","3.97","4.01","-0.04","3.59","sa738458"
"Chris Huffman","- - -","24","144.1","7.23","1.87","3.87","0.94","19.2 %","5.0 %","14.2 %",".266","1.26",".311","76.2 %","3.18","4.01","-0.83","4.03","sa709509"
"David Ellingson","Mariners (A-)","22","20.2","9.15","2.61","3.50","0.44","20.8 %","5.9 %","14.9 %",".289","1.55",".368","59.0 %","5.23","4.01","1.21","4.18","sa873708"
"Sam Sheehan","Athletics (A)","23","40.2","11.95","5.98","2.00","0.66","31.0 %","15.5 %","15.5 %",".181","1.30",".264","81.1 %","2.21","4.01","-1.80","3.68","sa918715"
"Geremy Galindez","Marlins (R)","19","8.0","5.63","1.13","5.00","1.13","15.2 %","3.0 %","12.1 %",".375","1.63",".423","69.0 %","5.63","4.01","1.61","2.62","sa3003018"
"Dionis Munoz","Tigers (R)","20","24.0","8.25","4.13","2.00","0.75","20.6 %","10.3 %","10.3 %",".263","1.50",".324","64.3 %","3.38","4.01","-0.64","3.47","sa877125"
"Donato Auguste","Royals (R)","19","25.1","6.75","5.33","1.27","0.00","16.8 %","13.3 %","3.5 %",".192","1.30",".240","64.9 %","3.20","4.01","-0.82","4.32","sa3002995"
"Elvis Rivas","Twins (R)","21","25.1","11.01","8.17","1.35","0.00","24.2 %","18.0 %","6.3 %",".257","1.93",".371","54.7 %","6.39","4.01","2.38","4.29","sa917758"
"Jeffeson Medina","Mariners (A)","23","69.2","7.49","4.00","1.87","0.26","19.9 %","10.7 %","9.3 %",".189","1.12",".238","78.9 %","1.94","4.01","-2.08","4.20","sa656038"
"Christian Jones","Giants (AA)","26","25.1","8.53","4.26","2.00","0.71","20.2 %","10.1 %","10.1 %",".324","1.82",".405","70.8 %","5.33","4.01","1.31","3.88","sa578007"
"Derrick Loop","Mexican (AAA)","33","35.0","7.46","2.57","2.90","0.77","18.6 %","6.4 %","12.2 %",".276","1.43",".327","53.4 %","4.89","4.02","0.87","4.01","sa328208"
"Roby Romero","Mexican (AAA)","25","45.0","4.60","3.00","1.53","0.20","12.7 %","8.3 %","4.4 %",".256","1.27",".293","83.3 %","2.00","4.02","-2.02","4.95","sa977185"
"Arnaldo Hernandez","- - -","21","67.1","8.55","1.60","5.33","1.20","22.6 %","4.2 %","18.4 %",".268","1.25",".321","74.9 %","3.34","4.02","-0.67","3.71","sa828154"
"Daniel Procopio","Angels (R)","21","21.2","13.29","5.82","2.29","0.42","34.4 %","15.1 %","19.4 %",".177","1.29",".283","79.0 %","2.49","4.02","-1.52","4.73","sa738270"
"Jose Nova","- - -","22","23.2","6.85","3.04","2.25","0.38","15.5 %","6.9 %","8.6 %",".308","1.73",".364","39.4 %","9.13","4.02","5.11","4.63","sa828725"
"Max Beatty","- - -","26","49.2","6.52","2.72","2.40","0.72","16.6 %","6.9 %","9.7 %",".275","1.41",".319","64.8 %","4.89","4.02","0.88","4.14","sa738607"
"Ryan Moseley","- - -","22","66.1","7.73","5.29","1.46","0.14","19.9 %","13.6 %","6.3 %",".240","1.48",".309","62.9 %","4.34","4.02","0.32","4.61","sa738670"
"A.J. Schugel","Pirates (AAA)","28","36.2","8.84","3.19","2.77","0.98","23.1 %","8.3 %","14.7 %",".262","1.36",".327","73.3 %","4.17","4.02","0.15","3.81","11432"
"Robby Scott","Red Sox (AAA)","27","7.1","6.14","6.14","1.00","0.00","17.2 %","17.2 %","0.0 %",".125","1.09",".158","100.0 %","0.00","4.02","-4.02","5.36","13042"
"Heath Holder","- - -","24","70.2","9.04","3.44","2.63","0.64","23.8 %","9.0 %","14.7 %",".238","1.27",".307","68.9 %","3.95","4.02","-0.07","4.01","sa602623"
"Tyler Alexander","Tigers (AA)","22","138.1","7.81","1.50","5.22","1.30","19.5 %","3.8 %","15.8 %",".305","1.45",".356","62.8 %","5.07","4.02","1.05","3.51","sa738285"
"Daniel McGrath","Red Sox (A+)","22","85.0","9.21","5.40","1.71","0.53","22.0 %","12.9 %","9.1 %",".293","1.78",".382","64.0 %","4.98","4.02","0.96","4.43","sa739598"
"Ben Rowen","Mets (AAA)","28","63.1","7.39","1.85","4.00","0.85","19.1 %","4.8 %","14.3 %",".310","1.47",".370","69.3 %","4.41","4.02","0.38","3.80","10983"
"Jhon Peluffo","Orioles (A)","20","92.2","7.19","2.33","3.08","0.78","18.9 %","6.1 %","12.8 %",".247","1.22",".290","65.9 %","3.50","4.02","-0.52","4.07","sa828540"
"Cam Vieaux","- - -","23","141.1","5.16","2.29","2.25","0.57","13.7 %","6.1 %","7.6 %",".275","1.32",".309","71.7 %","3.82","4.02","-0.20","4.36","sa873657"
"Troy Neiman","Rockies (AA)","26","64.0","8.72","3.52","2.48","0.98","22.3 %","9.0 %","13.3 %",".240","1.33",".293","72.9 %","3.66","4.02","-0.37","4.15","sa743088"
"Abraham Almonte","Diamondbacks (R)","23","22.0","12.68","3.68","3.44","0.82","32.3 %","9.4 %","22.9 %",".241","1.36",".352","84.6 %","2.86","4.02","-1.16","4.34","sa3004017"
"Dustin Crenshaw","- - -","28","125.0","5.69","1.15","4.94","0.79","15.2 %","3.1 %","12.1 %",".269","1.20",".302","69.0 %","3.96","4.02","-0.06","3.94","sa3001062"
"Grant Holmes","Athletics (AA)","21","148.1","9.10","3.70","2.46","0.91","23.3 %","9.5 %","13.8 %",".260","1.42",".328","69.2 %","4.49","4.02","0.47","3.77","sa828669"
"Jose Fernandez","Blue Jays (AA)","24","46.1","9.32","5.05","1.85","0.78","22.3 %","12.1 %","10.2 %",".277","1.68",".353","66.8 %","5.44","4.02","1.42","4.53","sa659789"
"Ever Moya","Rockies (R)","18","50.0","5.94","3.42","1.74","0.36","14.2 %","8.2 %","6.0 %",".282","1.54",".328","59.1 %","5.58","4.02","1.56","3.89","sa917836"
"Paul Fry","- - -","24","60.1","10.74","4.77","2.25","0.90","26.5 %","11.8 %","14.7 %",".254","1.52",".342","70.8 %","4.33","4.02","0.30","3.67","15832"
"Matt Lujan","- - -","28","83.0","7.16","2.39","3.00","0.98","17.9 %","6.0 %","12.0 %",".299","1.51",".349","69.9 %","4.99","4.02","0.96","3.89","sa526820"
"Guillermo Moscoso","Mexican (AAA)","33","88.0","6.14","2.45","2.50","0.61","16.5 %","6.6 %","9.9 %",".237","1.18",".272","68.7 %","3.89","4.02","-0.14","4.48","5106"
"Joe Ross","Nationals (AAA)","24","27.2","7.16","2.60","2.75","0.98","18.0 %","6.6 %","11.5 %",".290","1.48",".337","67.9 %","4.88","4.02","0.86","4.25","12972"
"Andrew Lee","Nationals (R)","23","1.2","5.40","5.40","1.00","0.00","14.3 %","14.3 %","0.0 %",".000","0.60",".000","100.0 %","0.00","4.02","-4.02","4.73","sa856275"
"Rob Kaminsky","Indians (AA)","22","5.0","1.80","3.60","0.50","0.00","4.6 %","9.1 %","-4.6 %",".300","1.60",".316","37.5 %","9.00","4.03","4.97","5.22","sa737532"
"Michael Dimock","- - -","27","36.2","9.33","3.44","2.71","0.98","22.9 %","8.4 %","14.5 %",".282","1.53",".355","67.4 %","5.40","4.03","1.37","3.80","sa526011"
"Michael Murray","Athletics (A)","23","28.1","8.58","2.54","3.38","0.95","21.8 %","6.5 %","15.3 %",".263","1.34",".321","69.8 %","2.54","4.03","-1.49","3.48","sa857583"
"Alsis Herrera","- - -","25","66.1","6.92","3.80","1.82","0.41","17.4 %","9.5 %","7.8 %",".253","1.42",".304","70.7 %","3.66","4.03","-0.36","4.55","sa945470"
"Tyler Badamo","- - -","24","70.2","5.60","0.89","6.29","0.76","14.6 %","2.3 %","12.3 %",".320","1.42",".361","64.5 %","5.35","4.03","1.32","4.31","sa829504"
"Andrew Church","- - -","22","156.2","5.63","1.78","3.16","0.86","14.2 %","4.5 %","9.7 %",".297","1.43",".332","64.8 %","5.06","4.03","1.03","3.97","sa737545"
"Joel Inoa","- - -","21","31.2","7.39","3.69","2.00","0.00","20.2 %","10.1 %","10.1 %",".162","0.98",".212","69.4 %","1.99","4.03","-2.04","4.65","sa919027"
"Bryan Dobzanski","Cardinals (A)","21","90.0","6.90","3.40","2.03","0.60","17.8 %","8.8 %","9.0 %",".273","1.44",".325","66.3 %","3.70","4.03","-0.33","4.37","sa829656"
"Brendan McKay","Rays (A-)","21","20.0","9.45","2.25","4.20","1.35","28.8 %","6.9 %","21.9 %",".147","0.75",".159","100.0 %","1.80","4.03","-2.23","2.76","sa829698"
"Zac Ryan","- - -","23","37.0","10.70","3.65","2.93","0.97","28.4 %","9.7 %","18.7 %",".201","1.16",".264","72.9 %","1.95","4.03","-2.09","3.71","sa873262"
"Amir Garrett","Reds (AAA)","25","67.2","8.11","3.19","2.54","0.93","20.2 %","8.0 %","12.3 %",".286","1.52",".346","57.8 %","5.72","4.03","1.69","3.94","14375"
"Oddy Nunez","Pirates (A)","20","114.0","7.42","2.53","2.94","0.71","19.6 %","6.7 %","12.9 %",".234","1.18",".279","68.0 %","3.71","4.03","-0.32","3.83","sa874248"
"Kenny Rosenberg","Rays (A)","21","113.2","10.53","3.17","3.33","1.19","27.3 %","8.2 %","19.1 %",".266","1.39",".349","70.9 %","4.28","4.03","0.24","3.35","sa918105"
"R.J. Alvarez","Rangers (AAA)","26","44.2","11.49","6.04","1.90","0.40","28.2 %","14.9 %","13.4 %",".220","1.50",".321","68.9 %","4.43","4.03","0.40","4.89","13401"
"Dusty Isaacs","Blue Jays (AA)","25","61.2","11.09","4.09","2.71","1.02","28.6 %","10.5 %","18.1 %",".205","1.22",".274","78.2 %","3.79","4.04","-0.24","4.11","sa550364"
"Moises Nolasco","Phillies (R)","20","44.0","7.16","4.70","1.52","0.41","18.7 %","12.3 %","6.4 %",".205","1.27",".250","74.7 %","2.45","4.04","-1.58","3.69","sa917606"
"Wei-Chung Wang","Brewers (AAA)","25","57.0","7.58","1.89","4.00","0.95","20.3 %","5.1 %","15.3 %",".255","1.21",".300","85.8 %","2.05","4.04","-1.98","4.08","14382"
"Jose Taveras","- - -","23","154.1","8.16","2.27","3.59","1.17","22.8 %","6.4 %","16.5 %",".214","1.04",".249","91.3 %","2.22","4.04","-1.82","3.69","sa828246"
"Adrian Martinez","Padres (R)","20","30.0","11.10","2.70","4.11","0.90","27.6 %","6.7 %","20.9 %",".250","1.33",".333","65.2 %","4.50","4.04","0.46","3.47","sa873428"
"Jed Carter","Cubs (R)","22","6.0","12.00","6.00","2.00","0.00","30.8 %","15.4 %","15.4 %",".143","1.17",".231","62.5 %","1.50","4.04","-2.54","4.04","sa918382"
"Karch Kowalczyk","Dodgers (AA)","26","62.1","6.64","3.32","2.00","0.72","17.2 %","8.6 %","8.6 %",".259","1.38",".302","78.8 %","3.18","4.04","-0.86","3.96","sa829792"
"Grant Hockin","Indians (A-)","21","33.0","4.91","2.18","2.25","0.55","12.2 %","5.4 %","6.8 %",".290","1.45",".322","59.3 %","4.36","4.04","0.33","4.16","sa828698"
"Jose Rodriguez","Angels (A+)","21","149.1","8.08","2.65","3.05","0.66","20.2 %","6.6 %","13.6 %",".289","1.49",".355","61.3 %","5.18","4.04","1.14","4.67","sa736814"
"Blake Rogers","- - -","23","52.0","7.96","3.29","2.42","0.52","19.5 %","8.1 %","11.4 %",".261","1.42",".321","58.1 %","4.85","4.04","0.81","4.10","sa876290"
"Danny Sexton","Padres (R)","22","30.2","10.27","3.23","3.18","0.59","24.1 %","7.6 %","16.6 %",".273","1.53",".358","39.0 %","6.75","4.04","2.71","3.95","sa3004492"
"Victor Medina","Royals (R)","17","27.0","6.00","5.33","1.13","0.00","15.8 %","14.0 %","1.8 %",".126","1.04",".156","77.4 %","1.33","4.04","-2.71","4.43","sa3003063"
"Austin Orewiler","Reds (A+)","24","78.0","8.19","3.69","2.22","0.81","21.0 %","9.5 %","11.5 %",".235","1.32",".286","67.9 %","3.58","4.04","-0.46","3.80","sa875673"
"Gerardo Reyes","Padres (A+)","24","61.2","9.49","4.52","2.10","0.44","24.8 %","11.8 %","13.0 %",".236","1.38",".317","78.5 %","2.63","4.04","-1.42","4.40","sa829912"
"David Owen","- - -","23","67.0","7.12","2.55","2.79","0.54","17.5 %","6.3 %","11.2 %",".309","1.58",".369","61.5 %","5.64","4.04","1.60","4.51","sa875794"
"Marcelo Hernandez","Athletics (R)","18","33.1","5.13","2.16","2.38","0.27","13.5 %","5.7 %","7.8 %",".218","1.05",".250","82.2 %","1.62","4.04","-2.42","4.09","sa916828"
"Miguel Pena","Mexican (AAA)","26","107.1","6.96","2.85","2.44","0.67","19.1 %","7.8 %","11.3 %",".244","1.22",".290","82.1 %","2.77","4.04","-1.28","3.92","sa501449"
"Yeison Santana","- - -","20","38.1","8.92","2.35","3.80","0.47","20.2 %","5.3 %","14.9 %",".320","1.72",".400","40.8 %","7.75","4.04","3.70","4.82","sa828470"
"Remey Reed","Marlins (A-)","22","50.2","8.35","3.02","2.76","0.89","21.5 %","7.8 %","13.7 %",".241","1.28",".293","65.6 %","4.44","4.04","0.40","3.74","sa918085"
"Tanner Tully","- - -","22","124.1","6.88","1.59","4.32","1.01","18.2 %","4.2 %","14.0 %",".259","1.21",".295","63.1 %","3.69","4.04","-0.35","4.05","sa873685"
"Miguel Matos","Astros (R)","20","32.0","8.44","6.19","1.36","0.28","20.7 %","15.2 %","5.5 %",".223","1.53",".289","54.4 %","5.34","4.04","1.30","4.01","sa917447"
"Nate Griep","Brewers (A+)","23","49.1","7.48","4.38","1.71","0.55","21.6 %","12.6 %","9.0 %",".188","1.11",".231","81.1 %","2.37","4.05","-1.67","4.14","sa875199"
"Andury Acevedo","- - -","26","36.1","5.45","4.21","1.29","0.25","14.3 %","11.0 %","3.3 %",".252","1.40",".295","75.6 %","3.47","4.05","-0.58","4.71","sa395471"
"Israel Cruz","Rangers (R)","20","32.0","11.81","4.50","2.63","0.28","28.0 %","10.7 %","17.3 %",".281","1.63",".412","60.1 %","5.91","4.05","1.86","4.39","sa830240"
"David Hess","Orioles (AA)","23","154.1","7.17","3.09","2.32","0.93","19.1 %","8.2 %","10.9 %",".233","1.23",".269","69.0 %","3.85","4.05","-0.20","4.27","16130"
"Will Changarotty","Cardinals (R)","21","39.2","9.30","2.27","4.10","0.91","23.4 %","5.7 %","17.7 %",".307","1.51",".390","74.5 %","3.40","4.05","-0.64","3.85","sa737567"
"Norge Ruiz","- - -","23","57.2","6.55","2.34","2.80","0.62","17.1 %","6.1 %","11.0 %",".268","1.32",".313","63.5 %","4.37","4.05","0.32","4.12","sa817357"
"Logan Sendelbach","Pirates (A+)","23","88.0","6.34","2.45","2.58","0.92","17.1 %","6.6 %","10.5 %",".266","1.30",".303","74.0 %","3.58","4.05","-0.47","3.40","sa875272"
"Benton Moss","- - -","24","81.1","7.30","2.10","3.47","1.22","19.2 %","5.5 %","13.7 %",".248","1.22",".281","70.1 %","3.21","4.05","-0.84","3.33","sa829290"
"Andrew Case","- - -","24","66.0","5.86","2.18","2.69","0.82","16.0 %","6.0 %","10.0 %",".225","1.09",".250","81.4 %","2.86","4.05","-1.19","4.13","sa829881"
"Trevor Clifton","Cubs (AA)","22","100.1","7.71","4.04","1.91","0.72","19.1 %","10.0 %","9.1 %",".282","1.56",".343","67.8 %","5.20","4.05","1.15","4.34","sa737901"
"Ian McKinney","- - -","22","71.2","7.28","4.40","1.66","0.50","19.0 %","11.5 %","7.5 %",".237","1.37",".289","79.9 %","3.01","4.05","-1.04","4.16","sa738318"
"John Ghyzel","- - -","21","22.0","10.64","3.68","2.89","0.41","26.0 %","9.0 %","17.0 %",".258","1.45",".355","39.9 %","5.73","4.05","1.68","4.52","sa3004473"
"Dario Alvarez","Rangers (AAA)","28","27.0","12.00","3.33","3.60","1.00","31.3 %","8.7 %","22.6 %",".238","1.26",".339","91.7 %","2.33","4.05","-1.72","4.03","14239"
"Cole Bellinger","Padres (R)","17","13.1","10.13","3.38","3.00","0.68","29.4 %","9.8 %","19.6 %",".174","0.98",".233","94.8 %","0.68","4.05","-3.38","3.81","sa3005265"
"Cory Taylor","Giants (AA)","23","127.2","7.05","4.09","1.72","0.63","18.0 %","10.4 %","7.6 %",".254","1.43",".302","69.6 %","4.30","4.06","0.24","4.33","sa875205"
"Domingo Robles","Pirates (R)","19","69.0","6.65","2.09","3.19","0.65","16.8 %","5.3 %","11.6 %",".261","1.32",".303","50.0 %","4.83","4.06","0.77","4.12","sa872881"
"Ryne Harper","- - -","28","53.2","9.22","3.52","2.62","0.84","24.9 %","9.5 %","15.4 %",".221","1.21",".281","76.3 %","3.35","4.06","-0.70","4.03","sa599485"
"Luis Araujo","- - -","20","29.1","11.05","4.60","2.40","0.31","24.0 %","10.0 %","14.0 %",".321","1.94",".436","48.7 %","8.59","4.06","4.53","4.23","sa737446"
"Cal Quantrill","- - -","22","116.0","8.53","3.10","2.75","0.78","21.6 %","7.9 %","13.8 %",".280","1.47",".348","71.9 %","3.80","4.06","-0.26","4.10","sa738477"
"James Pugliese","Cubs (AA)","24","78.1","5.51","3.79","1.45","0.57","15.4 %","10.6 %","4.8 %",".202","1.14",".228","88.1 %","1.84","4.06","-2.22","4.42","sa598816"
"Chaz Hebert","- - -","24","43.2","8.45","2.89","2.93","0.82","21.6 %","7.4 %","14.2 %",".222","1.19",".270","60.3 %","4.53","4.06","0.48","4.03","sa599381"
"Leandro Linares","- - -","23","56.1","9.11","5.11","1.78","0.64","22.2 %","12.5 %","9.7 %",".261","1.60",".335","77.8 %","2.56","4.06","-1.50","4.10","sa830500"
"Matt Peacock","Diamondbacks (A-)","23","29.1","7.06","2.45","2.88","0.61","20.2 %","7.0 %","13.2 %",".229","1.09",".275","82.8 %","2.45","4.06","-1.60","3.96","sa3004019"
"Wendolyn Bautista","- - -","24","118.0","5.57","2.75","2.03","0.69","14.0 %","6.9 %","7.1 %",".288","1.48",".325","61.7 %","5.34","4.06","1.28","4.15","sa737042"
"Dan Winkler","- - -","27","14.0","9.00","2.57","3.50","1.29","23.0 %","6.6 %","16.4 %",".281","1.43",".342","69.8 %","5.14","4.06","1.08","3.35","12237"
"John Simms","- - -","25","157.0","6.99","2.52","2.77","0.92","18.5 %","6.7 %","11.8 %",".248","1.24",".287","72.1 %","4.07","4.06","0.01","4.12","sa550088"
"Luis De Jesus","Braves (R)","18","42.2","6.54","5.27","1.24","0.00","15.6 %","12.6 %","3.0 %",".287","1.71",".353","52.5 %","4.64","4.06","0.58","4.45","sa3002935"
"Ricardo Sanchez","Braves (A+)","20","100.0","9.09","4.14","2.20","0.90","22.0 %","10.0 %","12.0 %",".285","1.63",".358","66.5 %","4.95","4.06","0.89","3.69","sa830302"
"Dusten Knight","- - -","26","76.2","9.74","3.76","2.59","0.70","26.0 %","10.0 %","16.0 %",".202","1.16",".264","74.8 %","2.93","4.06","-1.13","4.53","sa738418"
"Devon Fisher","Red Sox (A-)","21","33.1","9.45","5.13","1.84","0.27","22.7 %","12.3 %","10.4 %",".195","1.32",".261","56.5 %","4.86","4.06","0.80","4.43","sa829287"
"Mike Wallace","Pirates (A)","23","98.2","7.02","2.46","2.85","0.82","19.1 %","6.7 %","12.4 %",".239","1.18",".279","68.6 %","3.47","4.06","-0.60","3.71","sa857554"
"Angel Rodriguez","Mexican (AAA)","24","47.0","4.79","2.87","1.67","0.38","12.2 %","7.3 %","4.9 %",".316","1.60",".356","70.6 %","4.60","4.06","0.53","4.87","sa922462"
"Christopher Bonilla","Angels (R)","18","41.1","8.27","5.66","1.46","0.22","20.7 %","14.1 %","6.5 %",".230","1.48",".301","68.6 %","3.92","4.06","-0.14","4.10","sa917906"
"Eduar Lopez","Rays (A+)","22","143.2","5.14","2.51","2.05","0.69","13.6 %","6.6 %","6.9 %",".271","1.34",".301","71.3 %","3.63","4.06","-0.43","3.96","sa657123"
"Willian Soto","- - -","21","41.0","8.34","3.07","2.71","0.88","20.8 %","7.7 %","13.1 %",".337","1.73",".417","76.5 %","3.95","4.06","-0.11","3.86","sa739645"
"Spencer Moran","Rays (A)","21","58.1","6.63","4.78","1.39","0.31","16.5 %","11.9 %","4.6 %",".271","1.59",".326","72.1 %","3.70","4.06","-0.36","4.82","sa829020"
"Jeff Hoffman","Rockies (AAA)","24","49.2","8.52","3.44","2.47","0.54","21.5 %","8.7 %","12.8 %",".226","1.27",".283","58.0 %","4.71","4.06","0.65","4.60","17432"
"Heriberto Ruelas","Mexican (AAA)","35","49.0","7.90","2.94","2.69","0.55","19.6 %","7.3 %","12.3 %",".254","1.35",".311","72.7 %","3.86","4.06","-0.21","4.35","sa491795"
"Jefry Valdez","Rockies (R)","21","30.0","14.40","2.40","6.00","1.20","37.2 %","6.2 %","31.0 %",".229","1.17",".349","61.7 %","4.20","4.07","0.13","3.23","sa887660"
"James Paxton","Mariners (AA)","28","4.0","11.25","0.00","5.00","2.25","31.3 %","0.0 %","31.3 %",".313","1.25",".400","83.3 %","4.50","4.07","0.43","1.68","11828"
"J.J. Hoover","- - -","29","12.1","10.95","5.11","2.14","0.73","30.6 %","14.3 %","16.3 %",".191","1.22",".269","95.6 %","1.46","4.07","-2.61","3.83","9037"
"Conor Lillis-White","- - -","24","67.0","10.88","4.97","2.19","0.94","29.2 %","13.4 %","15.9 %",".177","1.18",".233","71.6 %","3.90","4.07","-0.17","3.72","sa876096"
"Josh Pennington","- - -","21","32.1","8.63","2.23","3.88","1.11","23.9 %","6.2 %","17.7 %",".207","1.02",".244","73.9 %","2.78","4.07","-1.28","3.60","sa829654"
"Jake Newberry","- - -","22","62.0","6.39","3.77","1.69","0.58","16.5 %","9.8 %","6.8 %",".229","1.31",".266","75.6 %","2.61","4.07","-1.45","4.76","sa659054"
"Mark Savarese","Tigers (R)","22","18.2","7.71","2.41","3.20","0.96","20.5 %","6.4 %","14.1 %",".250","1.23",".296","80.2 %","2.89","4.07","-1.17","3.34","sa3005221"
"Matt Harvey","- - -","28","11.2","6.17","2.31","2.67","0.77","16.3 %","6.1 %","10.2 %",".244","1.20",".278","51.5 %","4.63","4.07","0.56","4.57","11713"
"Ryan Dease","Rangers (R)","18","22.0","7.77","0.82","9.50","0.82","22.6 %","2.4 %","20.2 %",".222","0.91",".267","87.9 %","2.05","4.07","-2.02","3.40","sa3004664"
"Hunter Wood","- - -","23","123.1","8.39","3.21","2.61","1.09","22.0 %","8.4 %","13.6 %",".257","1.35",".310","69.6 %","4.60","4.07","0.53","3.74","15091"
"Tyler Payne","Cubs (A-)","24","4.0","2.25","0.00","1.00","0.00","7.7 %","0.0 %","7.7 %",".083","0.25",".091","100.0 %","0.00","4.07","-4.07","4.99","sa876024"
"Lindsey Caughel","Mariners (AA)","26","157.2","6.62","2.17","3.05","1.03","18.0 %","5.9 %","12.1 %",".245","1.18",".277","74.8 %","3.71","4.07","-0.36","4.25","sa578783"
"Zach Lewis","White Sox (R)","22","53.0","7.64","2.21","3.46","0.34","21.0 %","6.1 %","15.0 %",".236","1.11",".297","75.6 %","2.72","4.07","-1.36","4.14","sa829666"
"Ivan Salas","Mexican (AAA)","26","39.1","5.95","4.35","1.37","0.23","15.5 %","11.3 %","4.2 %",".248","1.42",".295","78.8 %","2.06","4.07","-2.01","4.67","sa509785"
"Evy Ruibal","- - -","21","20.1","10.62","5.31","2.00","0.44","26.1 %","13.0 %","13.0 %",".205","1.38",".283","69.9 %","3.10","4.07","-0.97","4.26","sa3004732"
"Ty Boyles","- - -","21","139.2","6.32","2.90","2.18","0.64","16.0 %","7.4 %","8.7 %",".260","1.36",".301","68.7 %","4.06","4.07","-0.01","4.18","sa737945"
"Josh Advocate","- - -","23","22.1","6.85","1.61","4.25","0.81","18.3 %","4.3 %","14.0 %",".281","1.30",".329","76.3 %","3.63","4.07","-0.45","3.78","sa3004220"
"Bryan Lara","White Sox (R)","19","33.1","6.75","3.78","1.79","0.54","17.5 %","9.8 %","7.7 %",".246","1.35",".293","73.0 %","4.05","4.07","-0.02","3.76","sa3003067"
"Jake Woodford","Cardinals (A+)","20","119.0","5.45","2.95","1.85","0.53","14.0 %","7.6 %","6.4 %",".275","1.40",".314","71.6 %","3.10","4.08","-0.97","4.16","sa874753"
"Marbin Montijo","Mets (R)","20","28.0","11.89","6.11","1.95","0.32","28.5 %","14.6 %","13.9 %",".241","1.61",".357","66.5 %","5.46","4.08","1.39","4.48","sa828404"
"Spencer Adams","White Sox (AA)","21","152.2","6.66","2.36","2.83","1.12","17.2 %","6.1 %","11.1 %",".278","1.38",".314","71.4 %","4.42","4.08","0.35","3.45","sa828687"
"Clay Chandler","- - -","23","48.1","9.50","2.23","4.25","0.93","25.8 %","6.1 %","19.7 %",".242","1.18",".308","68.0 %","3.72","4.08","-0.35","3.54","sa3004749"
"James Marvel","- - -","23","118.2","6.90","2.58","2.68","0.76","18.1 %","6.8 %","11.4 %",".241","1.22",".281","67.4 %","3.49","4.08","-0.59","3.90","sa659052"
"Elvis Peguero","- - -","20","36.2","5.15","3.68","1.40","0.25","12.6 %","9.0 %","3.6 %",".277","1.53",".318","49.5 %","6.87","4.08","2.79","4.23","sa916949"
"Angel Martinez","Pirates (R)","20","3.2","7.36","4.91","1.50","0.00","20.0 %","13.3 %","6.7 %",".000","0.55",".000","66.7 %","0.00","4.08","-4.08","4.71","sa917368"
"Manny Ramirez","Astros (R)","17","18.1","8.84","5.89","1.50","0.00","22.0 %","14.6 %","7.3 %",".215","1.42",".298","71.0 %","3.44","4.08","-0.65","4.36","sa3004833"
"Anibal Sanchez","- - -","33","19.2","10.53","3.20","3.29","1.37","26.7 %","8.1 %","18.6 %",".279","1.47",".359","68.6 %","5.03","4.08","0.95","3.43","3284"
"Jordan Milbrath","- - -","25","56.2","10.01","3.97","2.52","0.79","25.3 %","10.0 %","15.3 %",".224","1.29",".295","69.7 %","3.02","4.08","-1.06","3.42","sa738636"
"Nattino Diplan","Brewers (A)","23","88.2","8.93","3.96","2.26","0.61","21.7 %","9.6 %","12.1 %",".275","1.55",".351","53.0 %","6.60","4.08","2.51","4.17","sa737469"
"Hunter Wells","Marlins (A-)","22","7.2","8.22","1.17","7.00","1.17","20.0 %","2.9 %","17.1 %",".273","1.30",".320","62.5 %","2.35","4.08","-1.74","2.86","sa918520"
"Jasseel De La Cruz","- - -","20","42.2","7.59","3.80","2.00","0.42","19.3 %","9.6 %","9.6 %",".229","1.31",".281","62.3 %","3.80","4.09","-0.29","4.24","sa879559"
"Darwinzon Hernandez","Red Sox (A)","20","103.1","10.10","4.27","2.37","0.70","25.8 %","10.9 %","14.9 %",".219","1.30",".292","66.3 %","4.01","4.09","-0.08","3.90","sa828318"
"Edwin Rojas","Orioles (R)","21","62.0","3.34","3.48","0.96","0.15","8.4 %","8.8 %","-0.4 %",".268","1.45",".293","65.9 %","3.48","4.09","-0.60","4.27","sa828500"
"Hector Galvan","Mexican (AAA)","29","70.0","5.01","2.96","1.70","0.39","13.3 %","7.9 %","5.5 %",".260","1.33",".295","73.5 %","3.09","4.09","-1.00","4.78","sa737570"
"Denny Brady","Angels (R)","20","20.1","10.62","1.77","6.00","0.89","27.6 %","4.6 %","23.0 %",".281","1.33",".375","55.6 %","4.43","4.09","0.34","4.36","sa3004347"
"Rodolfo Martinez","- - -","23","23.1","7.33","2.31","3.17","0.77","18.3 %","5.8 %","12.5 %",".289","1.46",".342","68.3 %","4.24","4.09","0.16","4.29","sa206642"
