"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Tyler Norwood","Padres (R)","19","31.2","7.11","4.26","1.67","0.57","16.3 %","9.8 %","6.5 %",".276","1.64",".327","39.5 %","5.68","5.24","0.45","4.82","sa549437"
"Ricardo Batista","Astros (R)","18","48.2","6.47","4.25","1.52","0.92","15.0 %","9.8 %","5.1 %",".312","1.79",".358","54.7 %","6.29","5.24","1.05","5.36","sa504065"
"Luis Cabrera","Indians (R)","17","10.2","5.06","8.44","0.60","0.00","10.0 %","16.7 %","-6.7 %",".271","2.16",".310","52.0 %","5.91","5.24","0.67","5.57","sa549223"
"Che Yeyne Abad","Indians (R)","20","10.2","5.06","7.59","0.67","0.00","10.3 %","15.5 %","-5.2 %",".261","1.97",".300","50.0 %","7.59","5.24","2.35","5.69","sa551042"
"Carlos Pimentel","Padres (R)","18","9.1","10.61","5.79","1.83","0.96","21.2 %","11.5 %","9.6 %",".310","2.04",".400","46.3 %","9.64","5.24","4.40","4.36","sa393241"
"Kerry Wood","Indians (AA)","33","2.2","6.75","10.12","0.67","0.00","13.3 %","20.0 %","-6.7 %",".333","2.62",".400","14.3 %","20.25","5.24","15.01","6.02","304"
"Joe Lucas","Braves (R)","21","5.0","5.40","3.60","1.50","0.00","14.3 %","9.5 %","4.8 %",".000","0.40",".000","80.0 %","0.00","5.25","-5.25","5.60","sa550260"
"Ariel Medina","Tigers (R)","19","18.1","8.84","10.31","0.86","0.00","20.0 %","23.3 %","-3.3 %",".194","1.85",".265","66.7 %","5.40","5.25","0.15","5.82","sa506719"
"Duke Welker","- - -","24","46.2","8.68","9.06","0.96","0.39","20.5 %","21.4 %","-0.9 %",".187","1.69",".242","70.3 %","3.66","5.25","-1.58","5.13","792"
"Johnny Raburn","Brewers (AAA)","31","3.0","6.00","9.00","0.67","0.00","15.4 %","23.1 %","-7.7 %",".100","1.33",".125","100.0 %","0.00","5.25","-5.25","7.38","sa198964"
"Sean Watson","- - -","24","33.0","8.45","5.45","1.55","0.82","18.8 %","12.1 %","6.7 %",".307","1.88",".379","59.3 %","6.55","5.25","1.30","5.17","sa326526"
"Erik Stiller","- - -","25","38.1","6.81","1.88","3.63","1.88","18.6 %","5.1 %","13.5 %",".240","1.12",".248","76.9 %","4.46","5.25","-0.79","4.17","sa326838"
"Jair Jurrjens","Braves (AAA)","24","13.0","6.23","4.15","1.50","1.38","14.3 %","9.5 %","4.8 %",".351","2.00",".391","77.6 %","5.54","5.25","0.28","4.09","5556"
"Stephen Huff","White Sox (R)","22","23.1","8.49","6.56","1.29","0.39","19.8 %","15.3 %","4.5 %",".242","1.67",".309","71.4 %","4.63","5.26","-0.63","5.98","sa551372"
"Leonardo Munoz","Mexican (AAA)","35","27.0","6.00","4.33","1.38","1.00","14.0 %","10.1 %","3.9 %",".322","1.85",".362","62.0 %","7.33","5.26","2.08","5.00","sa185656"
"Julio De La Cruz","- - -","29","39.0","7.38","6.23","1.19","0.69","17.5 %","14.8 %","2.7 %",".255","1.69",".305","75.6 %","4.15","5.26","-1.10","5.48","sa202508"
"Carlos Santamaria","Mexican (AAA)","18","47.1","2.28","5.32","0.43","0.19","5.6 %","13.0 %","-7.4 %",".287","1.71",".302","67.4 %","4.37","5.26","-0.89","5.86","sa541857"
"John Ely","Dodgers (AAA)","24","68.0","7.41","3.84","1.93","1.32","18.7 %","9.7 %","9.0 %",".262","1.46",".299","61.4 %","6.22","5.26","0.96","4.53","6132"
"Daniel Davidson","Angels (AAA)","29","87.0","6.52","2.90","2.25","1.45","16.6 %","7.4 %","9.2 %",".281","1.45",".309","71.0 %","5.17","5.26","-0.09","4.64","5869"
"Edward Concepcion","Giants (A-)","21","63.1","8.10","6.54","1.24","0.85","19.1 %","15.4 %","3.7 %",".253","1.72",".307","56.4 %","6.39","5.26","1.13","4.86","sa502851"
"Hunter Strickland","- - -","21","57.0","3.95","2.21","1.79","1.11","10.0 %","5.6 %","4.4 %",".320","1.54",".337","63.0 %","5.53","5.27","0.26","4.66","7836"
"Jandel Gustave","Astros (R)","17","26.1","9.23","11.28","0.82","0.00","19.7 %","24.1 %","-4.4 %",".242","2.16",".333","51.6 %","8.20","5.27","2.93","5.55","14665"
"Scott Dohmann","Dodgers (AAA)","32","51.0","7.41","3.53","2.10","1.41","17.8 %","8.5 %","9.3 %",".299","1.65",".342","70.9 %","5.82","5.27","0.55","4.96","1936"
"Ogui Diaz","- - -","24","44.0","6.75","3.48","1.94","1.23","17.2 %","8.9 %","8.3 %",".247","1.34",".275","66.6 %","5.11","5.27","-0.16","4.13","sa328438"
"Oscar Rivera","Mexican (AAA)","29","82.2","6.10","3.70","1.65","1.20","15.7 %","9.5 %","6.2 %",".249","1.38",".272","78.5 %","3.48","5.27","-1.79","5.03","sa377670"
"John Ennis","- - -","30","34.0","7.68","2.65","2.90","1.59","19.1 %","6.6 %","12.5 %",".263","1.35",".294","82.2 %","4.24","5.27","-1.04","4.68","85"
"Richard Leyba","Cubs (R)","18","26.2","7.09","9.79","0.72","0.34","15.4 %","21.3 %","-5.9 %",".236","2.02",".286","54.1 %","5.74","5.28","0.46","5.11","sa506744"
"Enrique Ramirez","Mexican (AAA)","33","5.1","10.13","11.81","0.86","0.00","23.1 %","26.9 %","-3.9 %",".105","1.69",".154","77.8 %","1.69","5.28","-3.59","6.25","sa205544"
"Kelvin Villa","Royals (AA)","24","15.0","6.60","4.80","1.38","1.20","14.5 %","10.5 %","4.0 %",".328","2.00",".370","60.3 %","7.80","5.28","2.52","4.45","sa254797"
"Allan Ramirez","- - -","28","57.1","5.97","5.02","1.19","0.78","14.6 %","12.3 %","2.3 %",".281","1.66",".320","62.0 %","6.12","5.28","0.84","5.37","sa508069"
"Pedro P. Martinez","- - -","24","20.0","5.85","4.05","1.44","0.90","13.8 %","9.6 %","4.3 %",".268","1.55",".299","67.3 %","3.60","5.28","-1.68","5.27","sa393225"
"Victor Acosta","- - -","20","22.0","10.23","7.36","1.39","0.82","21.6 %","15.5 %","6.0 %",".306","2.18",".394","39.8 %","9.82","5.28","4.53","5.34","sa508138"
"Matt Herges","Royals (AAA)","40","89.1","4.94","3.63","1.36","1.01","12.4 %","9.1 %","3.3 %",".287","1.54",".311","72.7 %","4.63","5.28","-0.65","5.03","780"
"Ryan Morris","- - -","22","20.0","5.40","4.05","1.33","0.45","13.8 %","10.3 %","3.5 %",".267","1.45",".307","68.6 %","4.50","5.29","-0.79","5.50","sa326721"
"Cesare Angeloni","Red Sox (A-)","23","36.1","6.94","4.21","1.65","1.24","15.8 %","9.6 %","6.2 %",".266","1.62",".296","68.5 %","4.21","5.29","-1.08","4.49","sa505590"
"Joan Araujo","Angels (R)","19","10.0","11.70","9.90","1.18","0.90","27.7 %","23.4 %","4.3 %",".171","1.70",".238","72.3 %","3.60","5.29","-1.69","4.24","sa505281"
"David Patton","Cubs (A+)","26","59.0","5.34","6.41","0.83","0.46","12.4 %","14.9 %","-2.5 %",".255","1.73",".289","68.1 %","5.03","5.29","-0.26","5.22","7503"
"David Arguelles","Mexican (AAA)","24","21.2","6.23","2.08","3.00","1.66","15.5 %","5.2 %","10.3 %",".283","1.43",".301","70.9 %","4.98","5.30","-0.31","4.38","sa509458"
"Rhiner Cruz","Mets (A+)","23","75.1","7.88","6.33","1.25","0.72","19.4 %","15.5 %","3.8 %",".225","1.53",".275","78.4 %","3.46","5.30","-1.83","5.18","711"
"Miguel Ruiz","Mexican (AAA)","24","90.0","5.00","4.50","1.11","0.80","12.8 %","11.5 %","1.3 %",".279","1.56",".307","67.3 %","5.30","5.30","0.00","4.97","sa509788"
"Dustin Sasser","Cubs (AA)","24","27.1","5.93","5.93","1.00","0.66","13.5 %","13.5 %","0.0 %",".313","1.94",".359","73.3 %","4.61","5.30","-0.69","5.22","sa390186"
"Jon Keck","Royals (R)","22","42.1","7.87","5.74","1.37","0.85","18.8 %","13.7 %","5.1 %",".242","1.58",".290","67.8 %","4.68","5.30","-0.62","4.80","sa503418"
"Bobby Blevins","- - -","25","105.2","5.03","2.21","2.27","1.28","12.3 %","5.4 %","6.9 %",".315","1.58",".337","64.7 %","5.62","5.30","0.32","4.99","sa389436"
"Scott Alexander","Royals (R)","20","55.0","6.71","3.60","1.86","0.98","15.9 %","8.5 %","7.4 %",".313","1.73",".360","56.9 %","5.73","5.30","0.42","5.00","10591"
"Sergio Lizarraga","- - -","28","58.1","6.94","4.63","1.50","1.08","17.3 %","11.5 %","5.8 %",".278","1.59",".320","75.4 %","4.78","5.30","-0.52","5.02","sa200709"
"Ryohei Tanaka","Orioles (AA)","27","129.1","4.45","1.74","2.56","1.53","11.3 %","4.4 %","6.9 %",".303","1.45",".312","64.1 %","5.64","5.31","0.33","4.60","sa500266"
"Vince Bongiovanni","Blue Jays (AA)","27","59.2","6.34","5.73","1.11","0.75","15.6 %","14.1 %","1.5 %",".253","1.59",".292","66.3 %","5.13","5.31","-0.18","5.67","sa293557"
"Aaron Larsen","- - -","23","43.0","7.53","2.72","2.77","1.26","19.6 %","7.1 %","12.5 %",".207","1.12",".228","52.9 %","3.56","5.31","-1.75","4.24","sa549613"
"Del Howell","Brewers (A)","22","100.0","5.94","5.49","1.08","0.72","14.4 %","13.3 %","1.1 %",".279","1.71",".319","69.6 %","4.68","5.31","-0.63","5.09","sa328055"
"Bobby Cassevah","Angels (AAA)","24","59.0","5.80","3.81","1.52","1.07","14.1 %","9.3 %","4.8 %",".288","1.59",".318","74.8 %","4.27","5.31","-1.04","4.44","6950"
"Eugenio Reyes","Padres (R)","19","52.0","5.19","4.50","1.15","0.17","12.0 %","10.4 %","1.6 %",".282","1.67",".324","55.0 %","5.54","5.31","0.23","5.71","sa507302"
"Rudy Gonzalez","Mexican (AAA)","28","110.1","5.14","4.65","1.11","0.82","12.4 %","11.2 %","1.2 %",".297","1.71",".328","71.1 %","4.89","5.31","-0.42","5.17","sa202758"
"Oliver Perez","- - -","28","23.1","9.26","4.24","2.18","1.54","24.0 %","11.0 %","13.0 %",".198","1.20",".224","82.7 %","3.47","5.31","-1.84","4.27","1514"
"Juan Rincon","Rockies (AAA)","31","45.2","8.28","7.29","1.14","0.79","18.5 %","16.3 %","2.2 %",".305","2.08",".375","58.2 %","7.88","5.31","2.57","5.55","752"
"Jeff Allison","Marlins (AA)","25","110.2","4.55","2.68","1.70","1.30","11.6 %","6.8 %","4.7 %",".297","1.49",".311","66.2 %","5.04","5.31","-0.27","4.74","sa244371"
"J.J. Leaper","Royals (R)","23","21.0","5.57","3.43","1.63","1.29","13.8 %","8.5 %","5.3 %",".256","1.43",".271","77.5 %","3.00","5.32","-2.32","4.72","sa328183"
"Mike McCardell","Twins (AA)","25","150.0","4.86","2.76","1.76","1.38","12.4 %","7.0 %","5.4 %",".296","1.49",".312","68.3 %","5.28","5.32","-0.04","4.78","sa389657"
"Ryan Kiel","Mariners (R)","23","22.2","10.72","4.37","2.45","1.59","26.7 %","10.9 %","15.8 %",".241","1.41",".304","78.2 %","3.97","5.32","-1.35","4.23","sa550059"
"Angel Garcia","- - -","26","66.1","5.29","3.66","1.44","1.22","13.5 %","9.3 %","4.2 %",".274","1.48",".294","64.5 %","5.70","5.32","0.38","4.64","sa201015"
"Kirk Wetmore","Indians (A-)","21","54.2","7.24","5.10","1.42","0.99","17.3 %","12.2 %","5.1 %",".277","1.66",".323","63.2 %","6.26","5.32","0.94","4.72","sa501627"
"Juan Falcon","Diamondbacks (R)","18","24.0","5.25","7.88","0.67","0.00","12.0 %","18.0 %","-6.0 %",".225","1.71",".267","52.1 %","5.25","5.32","-0.07","5.67","sa551087"
"Chase Wright","Brewers (AAA)","27","151.0","5.54","3.28","1.69","1.19","13.9 %","8.2 %","5.7 %",".279","1.48",".303","68.1 %","5.13","5.32","-0.20","4.78","3593"
"Chorye Spoone","Orioles (AA)","24","132.0","6.00","5.39","1.11","0.82","14.7 %","13.2 %","1.5 %",".261","1.60",".296","74.0 %","4.02","5.33","-1.30","5.18","sa291699"
"Chas Mye","Athletics (R)","22","23.0","9.00","4.30","2.09","1.17","21.7 %","10.4 %","11.3 %",".263","1.57",".319","75.5 %","3.52","5.33","-1.81","4.34","sa551189"
"Daniel Perkins","Rockies (A)","24","90.0","7.60","4.50","1.69","1.20","18.4 %","10.9 %","7.5 %",".285","1.64",".333","69.0 %","4.90","5.33","-0.43","4.67","sa502324"
"Lenny DiNardo","- - -","30","51.0","5.29","3.53","1.50","1.06","13.3 %","8.9 %","4.4 %",".296","1.57",".323","72.4 %","3.53","5.33","-1.80","5.05","1894"
"Eliecer Cardenas","Twins (A)","22","63.1","7.53","6.25","1.20","0.85","18.8 %","15.6 %","3.2 %",".241","1.59",".287","70.5 %","3.69","5.33","-1.63","5.26","sa504006"
"Gerardo Esparza","Mexican (AAA)","22","86.2","2.80","3.53","0.79","0.73","7.2 %","9.1 %","-1.9 %",".273","1.45",".281","64.1 %","4.98","5.33","-0.35","5.58","sa508200"
"Federico Castaneda","- - -","26","85.1","6.86","3.27","2.10","1.37","18.6 %","8.9 %","9.7 %",".199","1.09",".210","80.7 %","3.27","5.33","-2.06","5.12","sa504429"
"Paul Santiago","Mets (R)","18","18.1","4.91","8.84","0.56","0.00","11.4 %","20.5 %","-9.1 %",".224","1.80",".263","50.0 %","4.91","5.33","-0.43","5.58","sa550647"
"Josh Banks","Astros (AAA)","27","171.2","3.77","1.94","1.95","1.31","10.1 %","5.2 %","4.9 %",".262","1.25",".263","70.9 %","4.04","5.34","-1.30","5.26","5570"
"Lauro Ramirez","Mexican (AAA)","19","44.2","4.23","5.24","0.81","0.60","10.2 %","12.6 %","-2.4 %",".313","1.84",".342","53.3 %","7.66","5.34","2.32","5.76","sa508538"
"Robert Ray","Blue Jays (AAA)","26","96.1","7.01","4.20","1.67","1.21","17.2 %","10.3 %","6.9 %",".307","1.69",".354","68.1 %","5.51","5.34","0.18","5.03","3359"
"Hugo Garcia","Mets (R)","17","7.2","9.39","5.87","1.60","1.17","21.1 %","13.2 %","7.9 %",".323","1.96",".409","44.9 %","7.04","5.34","1.71","4.10","sa550733"
"Taylor Buchholz","- - -","28","21.1","6.75","3.80","1.78","1.27","17.2 %","9.7 %","7.5 %",".265","1.45",".297","71.9 %","5.06","5.34","-0.28","5.58","2168"
"Teo Gutierrez","- - -","20","39.2","5.67","4.99","1.14","0.45","14.0 %","12.4 %","1.7 %",".242","1.46",".279","72.4 %","3.86","5.34","-1.48","5.63","sa506879"
"Daniel Cabrera","- - -","29","26.2","6.75","5.40","1.25","1.01","16.5 %","13.2 %","3.3 %",".233","1.50",".263","55.6 %","7.09","5.34","1.75","5.50","1931"
"Max Russell","- - -","21","74.0","7.42","1.34","5.55","1.70","19.7 %","3.6 %","16.2 %",".282","1.26",".315","77.1 %","4.50","5.34","-0.84","3.95","sa526948"
"Brandt Walker","- - -","22","54.2","7.90","7.08","1.12","0.82","18.5 %","16.5 %","1.9 %",".273","1.87",".331","62.5 %","6.42","5.34","1.08","4.90","sa328127"
"Aaron Sookee","Angels (R)","19","31.1","7.76","3.45","2.25","0.86","19.4 %","8.6 %","10.8 %",".230","1.28",".272","58.8 %","4.60","5.35","-0.75","4.69","sa549617"
"Michael Anton","Angels (AA)","25","138.1","7.03","4.10","1.71","1.43","17.7 %","10.3 %","7.4 %",".263","1.47",".293","72.4 %","5.01","5.35","-0.34","4.61","sa390202"
"Adrian Manzano","Mexican (AAA)","31","9.2","3.72","2.79","1.33","0.93","10.5 %","7.9 %","2.6 %",".147","0.83",".138","79.0 %","2.79","5.35","-2.56","5.50","sa209771"
"Irwin Delgado","Mexican (AAA)","21","46.0","6.65","4.89","1.36","0.98","15.7 %","11.5 %","4.2 %",".307","1.80",".353","68.4 %","5.28","5.35","-0.07","5.31","sa508063"
"Michael Schlact","- - -","24","87.1","4.43","2.89","1.54","1.24","11.0 %","7.2 %","3.9 %",".297","1.53",".311","60.6 %","6.08","5.35","0.73","4.62","sa254332"
"Jose Marte","Diamondbacks (AAA)","26","66.2","8.10","4.19","1.94","1.35","20.7 %","10.7 %","10.0 %",".252","1.43",".294","60.5 %","5.67","5.35","0.32","4.79","sa295503"
"Leonardo Rodriguez","Mariners (R)","22","5.0","9.00","1.80","5.00","1.80","25.0 %","5.0 %","20.0 %",".167","0.80",".167","55.6 %","3.60","5.35","-1.75","3.28","sa503007"
"Chris Hervey","Orioles (R)","23","7.1","8.59","4.91","1.75","1.23","20.0 %","11.4 %","8.6 %",".233","1.50",".273","66.0 %","3.68","5.36","-1.67","4.71","sa506820"
"Felipe Arredondo","Mexican (AAA)","23","54.1","6.46","4.14","1.56","0.99","16.3 %","10.5 %","5.9 %",".237","1.36",".265","74.4 %","3.81","5.36","-1.55","5.06","sa294348"
"Nathan Nery","- - -","24","124.2","5.20","2.38","2.18","1.52","12.6 %","5.8 %","6.8 %",".320","1.64",".339","62.4 %","5.85","5.36","0.49","4.43","sa328038"
"Ethan Martin","Dodgers (A+)","21","113.1","8.34","6.43","1.30","0.79","19.9 %","15.3 %","4.6 %",".273","1.77",".339","63.9 %","6.35","5.36","1.00","5.50","3877"
"Hector Lebron","Mets (R)","18","6.1","8.53","9.95","0.86","0.00","20.7 %","24.1 %","-3.5 %",".100","1.42",".143","100.0 %","0.00","5.36","-5.36","5.80","sa551003"
"Oswaldo Verdugo","Mexican (AAA)","29","109.2","5.09","3.12","1.63","1.23","12.9 %","7.9 %","5.0 %",".285","1.49",".304","64.8 %","5.50","5.36","0.14","4.96","sa205258"
"Matthew Swilley","Rays (R)","19","42.1","4.68","5.53","0.85","0.43","10.9 %","12.9 %","-2.0 %",".278","1.72",".310","60.9 %","6.17","5.36","0.81","5.47","sa502093"
"Albaro Estevez","- - -","21","24.2","4.38","4.74","0.92","0.73","10.5 %","11.4 %","-0.9 %",".212","1.38",".224","63.3 %","4.01","5.36","-1.35","5.16","sa503883"
"Dexter Carter","- - -","23","99.0","7.55","3.82","1.98","1.27","18.8 %","9.5 %","9.3 %",".267","1.46",".308","67.2 %","5.45","5.36","0.09","4.47","sa454566"
"Carlos Ruiz","Pirates (R)","19","2.1","7.71","7.71","1.00","0.00","20.0 %","20.0 %","0.0 %",".143","1.29",".200","100.0 %","0.00","5.36","-5.36","5.36","sa546536"
"Guillermo Carrillo","Mexican (AAA)","26","49.2","3.62","3.44","1.05","0.91","9.2 %","8.8 %","0.5 %",".260","1.41",".269","76.9 %","3.62","5.36","-1.74","5.20","sa508205"
"Edwin Contreras","- - -","21","56.2","5.56","5.08","1.09","0.79","13.0 %","11.9 %","1.1 %",".326","1.92",".367","68.3 %","5.56","5.36","0.20","5.33","sa394392"
"Jonathan Rojas","Rangers (R)","22","18.0","8.00","3.00","2.67","1.00","18.8 %","7.1 %","11.8 %",".303","1.61",".362","58.2 %","5.50","5.36","0.14","4.76","sa507731"
"Zach Duke","Pirates (AA)","27","7.0","1.29","1.29","1.00","1.29","4.2 %","4.2 %","0.0 %",".217","0.86",".191","87.0 %","2.57","5.36","-2.79","4.55","3840"
"Matt Miller","Brewers (R)","21","71.0","6.72","3.55","1.89","0.89","17.6 %","9.3 %","8.3 %",".239","1.28",".275","72.1 %","4.06","5.36","-1.31","5.09","sa548353"
"Eduardo Salgado","Mexican (AAA)","36","49.0","3.86","2.57","1.50","1.10","8.9 %","5.9 %","3.0 %",".368","1.94",".389","60.3 %","7.16","5.37","1.80","5.54","sa185269"
"Jose Lugo","Twins (AAA)","26","85.2","8.82","4.62","1.91","1.68","20.7 %","10.9 %","9.9 %",".296","1.75",".349","65.1 %","6.72","5.37","1.36","4.03","sa294401"
"Jesse Estrada","Nationals (A+)","26","56.1","6.23","3.20","1.95","1.28","14.8 %","7.6 %","7.2 %",".311","1.65",".346","70.2 %","5.11","5.37","-0.26","4.77","sa273164"
"Gabriel Santana","- - -","20","19.1","6.98","8.38","0.83","0.47","15.6 %","18.8 %","-3.1 %",".267","1.97",".322","55.6 %","7.45","5.37","2.08","5.06","sa512510"
"Wladimir Telles","Cubs (R)","17","42.0","6.21","5.14","1.21","1.07","13.6 %","11.2 %","2.3 %",".312","1.93",".349","49.4 %","6.64","5.37","1.27","4.27","sa548719"
"Josh Geer","Padres (AAA)","27","171.1","4.68","1.68","2.78","1.52","12.1 %","4.3 %","7.7 %",".302","1.42",".313","66.1 %","5.41","5.37","0.04","4.67","4781"
"Eddie Kunz","Mets (AA)","24","111.1","5.09","5.50","0.93","0.65","12.3 %","13.3 %","-1.0 %",".269","1.65",".300","66.9 %","5.34","5.38","-0.04","5.72","2862"
"Billy Buckner","- - -","26","80.2","5.36","3.68","1.45","1.12","12.9 %","8.9 %","4.0 %",".302","1.65",".330","61.4 %","6.25","5.38","0.87","5.03","8253"
"Jesus Olague","- - -","35","17.1","2.08","6.23","0.33","0.00","4.7 %","14.0 %","-9.3 %",".315","2.02",".333","55.6 %","8.31","5.38","2.93","7.05","sa185574"
"Luis Salcido","Mexican (AAA)","25","36.1","4.71","4.21","1.12","0.99","11.7 %","10.5 %","1.2 %",".310","1.71",".336","69.2 %","5.45","5.38","0.07","5.43","sa508501"
"Sam Spangler","- - -","22","38.2","9.54","4.19","2.28","1.63","23.8 %","10.5 %","13.4 %",".296","1.63",".365","68.8 %","6.05","5.38","0.67","3.99","sa501996"
"Ryan Kulik","- - -","24","129.1","4.80","4.11","1.17","0.97","12.0 %","10.3 %","1.7 %",".258","1.45",".276","65.4 %","4.45","5.38","-0.93","5.20","sa454977"
"Dustin Crane","Nationals (A-)","23","29.1","6.14","5.52","1.11","0.92","15.3 %","13.7 %","1.5 %",".205","1.40",".225","68.8 %","4.60","5.38","-0.78","5.08","sa502112"
"Nerio Rodriguez","Mexican (AAA)","39","100.1","7.89","3.41","2.32","1.52","20.4 %","8.8 %","11.6 %",".238","1.30",".267","75.1 %","4.13","5.38","-1.26","4.47","403"
"Alejandro Barraza","Rockies (R)","19","58.1","7.87","2.93","2.68","1.23","18.3 %","6.8 %","11.5 %",".324","1.73",".381","57.9 %","6.79","5.38","1.40","4.85","sa503482"
"Matt Zaleski","White Sox (AAA)","28","139.1","5.49","2.97","1.85","1.49","14.3 %","7.7 %","6.6 %",".256","1.32",".267","69.2 %","5.17","5.39","-0.22","4.70","sa253571"
"Aris Angeles","Dodgers (R)","20","13.1","10.80","10.80","1.00","0.68","21.3 %","21.3 %","0.0 %",".345","2.70",".463","64.6 %","6.08","5.39","0.69","4.64","sa547913"
"David Urias","Mexican (AAA)","25","1.2","0.00","5.40","0.00","0.00","0.0 %","10.0 %","-10.0 %",".333","2.40",".333","50.0 %","5.40","5.39","0.01","8.49","sa509126"
"Victor Zambrano","Mexican (AAA)","34","33.1","7.29","5.94","1.23","0.81","16.4 %","13.3 %","3.0 %",".293","1.89",".346","55.0 %","7.02","5.39","1.63","5.12","1237"
"Alan Gaxiola","Mexican (AAA)","19","13.1","4.73","2.70","1.75","1.35","13.0 %","7.4 %","5.6 %",".240","1.20",".244","90.9 %","2.70","5.39","-2.69","5.45","sa550241"
"Edwin Carl","Royals (R)","21","16.2","15.12","3.24","4.67","2.16","36.4 %","7.8 %","28.6 %",".250","1.38",".361","63.7 %","7.02","5.39","1.63","3.69","sa556669"
"Ronaldo Heras","Mexican (AAA)","22","34.1","4.19","6.82","0.62","0.26","8.7 %","14.2 %","-5.5 %",".378","2.48",".417","66.2 %","7.86","5.40","2.47","6.22","sa508085"
"Gilberto Abreu","Cubs (R)","16","27.0","4.67","9.33","0.50","0.00","11.0 %","22.1 %","-11.0 %",".219","1.81",".256","59.6 %","4.33","5.40","-1.06","5.58","sa548113"
"Shane Zellers","Nationals (A-)","21","22.1","6.45","4.43","1.45","1.21","15.4 %","10.6 %","4.8 %",".294","1.70",".329","71.8 %","5.24","5.40","-0.16","4.43","sa550237"
"Kevin Pucetas","Giants (AAA)","25","136.0","6.29","4.04","1.56","1.13","15.2 %","9.8 %","5.4 %",".311","1.71",".352","69.9 %","5.69","5.40","0.29","5.27","sa327994"
"Andrew Carignan","Athletics (A+)","23","33.0","12.00","9.27","1.29","0.55","27.0 %","20.9 %","6.1 %",".226","1.88",".333","56.1 %","6.27","5.40","0.87","5.41","2431"
"Fernando Perez-Abreu","Mexican (AAA)","22","32.0","4.78","4.50","1.06","0.56","10.8 %","10.2 %","0.6 %",".296","1.75",".328","50.7 %","7.88","5.40","2.47","6.04","sa508708"
"Leandro Mella","- - -","20","12.1","6.57","8.76","0.75","0.00","15.0 %","20.0 %","-5.0 %",".261","1.95",".324","50.0 %","8.76","5.40","3.35","6.35","sa503960"
"Jesus Rodriguez","- - -","24","62.0","5.08","3.92","1.30","1.16","12.4 %","9.6 %","2.8 %",".276","1.56",".294","62.2 %","5.52","5.40","0.11","5.03","sa323452"
"Brett Moorhouse","- - -","23","52.0","9.87","6.40","1.54","1.04","23.7 %","15.4 %","8.3 %",".255","1.69",".329","75.4 %","4.85","5.40","-0.56","5.08","sa455053"
"Chad Poe","- - -","22","23.2","7.99","6.08","1.31","1.14","18.8 %","14.3 %","4.5 %",".313","1.94",".375","57.4 %","6.85","5.41","1.44","4.42","sa455518"
"Adderly Ceballo","Cardinals (R)","19","22.1","4.03","5.24","0.77","0.81","10.3 %","13.4 %","-3.1 %",".210","1.34",".217","53.0 %","4.43","5.41","-0.97","4.77","sa549226"
"Joely Rodriguez","- - -","18","51.1","4.91","1.58","3.11","1.75","13.3 %","4.3 %","9.0 %",".248","1.15",".244","66.7 %","4.21","5.42","-1.21","3.52","11487"
"Joshua Blanco","Angels (R)","20","38.1","9.86","7.04","1.40","0.70","23.2 %","16.6 %","6.6 %",".250","1.75",".330","59.3 %","5.87","5.42","0.45","5.69","sa454760"
"Ryan Chaffee","Angels (A+)","22","104.2","7.14","3.96","1.80","1.12","17.1 %","9.5 %","7.6 %",".295","1.64",".341","61.5 %","6.36","5.43","0.94","5.36","sa454506"
"Zack Sterner","Phillies (A+)","24","2.0","4.50","9.00","0.50","0.00","6.3 %","12.5 %","-6.3 %",".643","5.50",".692","18.2 %","40.50","5.43","35.07","6.13","sa389265"
"Maikel De La Rosa","Yankees (R)","19","16.0","10.13","12.94","0.78","0.00","20.5 %","26.1 %","-5.7 %",".286","2.56",".400","67.4 %","6.75","5.43","1.32","5.84","sa550611"
"Bradley Holt","- - -","23","95.0","8.24","7.48","1.10","0.57","18.2 %","16.5 %","1.7 %",".291","2.00",".363","57.9 %","8.34","5.43","2.91","5.85","sa454395"
"Cheyne Hann","Mariners (A+)","25","63.2","5.94","1.13","5.25","1.70","15.0 %","2.9 %","12.1 %",".313","1.45",".336","56.8 %","6.79","5.43","1.35","4.89","sa462200"
"Jesus Mejias","Orioles (R)","20","34.0","8.21","10.32","0.79","0.26","17.9 %","22.5 %","-4.6 %",".271","2.18",".351","58.0 %","6.62","5.43","1.19","5.44","sa507230"
"Jacob Wild","- - -","25","117.1","7.29","2.91","2.50","1.46","18.1 %","7.3 %","10.9 %",".300","1.54",".343","68.1 %","5.52","5.43","0.09","4.89","sa388957"
"Kenn Kasparek","Mariners (A+)","24","146.1","5.35","2.28","2.35","1.29","14.1 %","6.0 %","8.1 %",".243","1.20",".255","72.5 %","4.06","5.44","-1.38","5.44","sa454774"
"Juan Jesus Alvarez","- - -","44","79.0","6.49","4.10","1.58","1.25","15.6 %","9.8 %","5.7 %",".309","1.73",".348","64.2 %","6.27","5.44","0.83","4.87","sa508076"
"Raldy Cabrera","White Sox (R)","20","20.0","7.20","11.25","0.64","0.00","16.2 %","25.3 %","-9.1 %",".250","2.15",".321","71.1 %","5.40","5.44","-0.04","5.79","sa507103"
