"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Delvy Francisco","Phillies (R)","19","0","0","1.53","12","0","0","0","5","0","1","17.2","71","8","4","3","0","9","0","3","1","1","24","sa547825"
"Jin-Young Kim","Cubs (R)","20","0","1","1.53","14","0","0","0","2","1","0","17.2","78","18","8","3","0","4","1","1","1","0","14","sa598556"
"Bruce Rondon","- - -","21","2","1","1.53","52","0","0","0","29","3","0","53.0","219","32","12","9","3","26","2","5","3","1","66","5766"
"Greg Burke","- - -","29","3","1","1.53","44","0","0","0","17","4","3","64.2","259","46","14","11","1","15","2","2","2","0","50","6282"
"Alejandro Solarte","Blue Jays (R)","17","3","0","1.53","9","2","0","0","0","0","1","29.1","108","10","6","5","0","10","0","0","2","1","25","sa659952"
"Manuel Montilla","Rockies (R)","20","7","3","1.54","28","0","0","0","9","3","3","41.0","159","29","11","7","0","7","0","3","3","0","30","sa506310"
"Mark Montgomery","- - -","21","7","2","1.54","46","0","0","0","15","2","4","64.1","251","35","11","11","1","22","3","3","5","1","99","sa598328"
"Austin Ross","Brewers (A+)","23","0","0","1.54","3","3","0","0","0","0","0","11.2","49","8","2","2","0","4","0","2","0","0","9","sa553380"
"Jose Leclerc","Rangers (R)","18","3","1","1.54","19","0","0","0","1","1","3","46.2","192","32","15","8","1","18","0","5","13","2","41","14524"
"Steven Matz","Mets (R)","21","2","1","1.55","6","6","0","0","0","0","0","29.0","119","16","10","5","1","17","0","1","0","0","34","13361"
"Daniel Stumpf","Royals (R)","21","2","1","1.55","19","0","0","0","5","0","3","29.0","115","20","6","5","1","8","0","0","3","0","34","13780"
"Lisalverto Bonilla","- - -","22","3","2","1.55","31","0","0","0","4","3","1","46.1","186","31","10","8","1","21","1","1","2","0","64","11266"
"Eduardo Paredes","Angels (R)","17","3","3","1.56","22","0","0","0","8","0","1","34.2","139","26","13","6","0","8","0","4","4","0","45","16344"
"Martin Alcantara","Indians (R)","20","1","3","1.56","22","0","0","0","10","2","0","34.2","149","27","14","6","1","17","4","1","12","1","29","sa605614"
"Frank Rivas","Phillies (R)","19","4","1","1.56","15","0","0","0","5","0","0","40.1","163","32","10","7","0","12","0","2","1","0","30","sa596037"
"Fidencio Flores","Cardinals (R)","20","3","1","1.56","12","6","0","0","0","0","1","40.1","161","27","9","7","2","10","0","5","0","2","40","sa596838"
"Steve Ames","Dodgers (AA)","24","3","3","1.56","54","0","0","0","18","3","6","63.1","250","52","11","11","2","13","0","0","1","0","72","9615"
"Ben Rowen","Rangers (A+)","23","5","0","1.57","38","0","0","0","19","1","0","57.1","213","41","10","10","2","3","0","4","1","1","52","10983"
"Ismael Brito","Cardinals (R)","19","1","0","1.57","20","0","0","0","14","2","0","34.1","131","21","6","6","0","12","2","1","3","0","42","sa546462"
"Colton Turner","Blue Jays (A-)","21","4","0","1.57","14","4","0","0","0","0","3","34.1","134","23","6","6","0","17","0","1","2","0","29","sa658600"
"Kelvin Perez","- - -","26","7","3","1.58","48","0","0","0","4","4","5","85.2","351","62","22","15","3","40","6","3","8","0","81","sa393322"
"Ryan Webb","Marlins (AAA)","26","2","0","1.59","3","0","0","0","0","0","0","5.2","20","3","1","1","0","1","0","0","1","0","1","7474"
"Gaspar Santiago","Giants (A-)","22","0","0","1.59","15","0","0","0","0","0","2","22.2","100","14","4","4","1","16","0","4","2","0","22","sa503166"
"Carlos Diaz","Indians (R)","20","2","5","1.59","12","11","0","0","0","0","0","51.0","200","28","16","9","3","25","0","1","5","0","49","sa658086"
"Mike Thomas","- - -","23","4","2","1.59","47","0","0","0","5","4","12","62.1","264","44","16","11","2","32","5","0","6","0","73","sa599576"
"Keone Kela","Rangers (R)","19","0","1","1.59","9","0","0","0","0","0","1","11.1","43","4","4","2","0","4","0","1","0","0","15","14696"
"Shawn Armstrong","- - -","21","2","3","1.60","45","0","0","0","4","2","11","67.2","277","44","12","12","0","37","1","7","4","1","78","12857"
"Francisco Carrillo","Cubs (R)","22","1","4","1.60","18","0","0","0","4","0","2","39.1","167","33","16","7","0","10","0","5","6","0","48","sa659553"
"Pedro Guerra","Yankees (A)","22","4","1","1.61","36","0","0","0","9","1","4","56.0","222","35","10","10","2","16","0","4","3","0","61","sa506787"
"Seth Willoughby","- - -","22","2","1","1.61","24","0","0","0","8","2","1","28.0","111","22","6","5","1","4","0","2","5","0","30","sa657986"
"Ramon Sarrameda","- - -","20","4","2","1.61","17","0","0","0","0","1","1","50.1","199","41","15","9","3","10","1","1","3","0","36","sa596217"
"Miguel Gonzalez","Orioles (AAA)","28","3","2","1.61","14","6","0","0","1","0","5","44.2","165","22","12","8","1","10","0","0","1","0","53","7024"
"Pat Egan","- - -","27","4","1","1.61","39","0","0","0","2","1","6","67.0","265","59","16","12","1","13","0","2","2","0","53","sa386802"
"Domingo German","Marlins (R)","19","2","0","1.61","13","0","0","0","0","0","3","22.1","97","17","5","4","0","16","0","0","2","0","29","17149"
"Kenny Long","- - -","23","2","1","1.61","29","0","0","0","4","0","9","22.1","80","7","4","4","0","7","0","0","2","1","38","sa578059"
"Neil Holland","- - -","23","7","1","1.61","40","0","0","0","4","0","3","61.1","239","44","15","11","3","14","1","8","0","0","44","sa548553"
"Travis Ballew","Astros (A-)","21","5","1","1.62","23","0","0","0","3","0","6","39.0","156","23","9","7","2","17","2","3","2","0","44","sa658550"
"Dallas Gallant","- - -","23","1","0","1.62","14","0","0","0","2","1","1","16.2","66","9","4","3","0","8","0","0","0","0","22","sa549670"
"Tyler Clark","- - -","23","6","1","1.62","38","0","0","0","9","0","1","50.0","196","27","12","9","2","23","2","1","4","0","66","sa549584"
"Keivi Rojas","- - -","19","4","1","1.62","18","0","0","0","0","1","4","33.1","126","22","6","6","2","7","0","2","3","0","44","sa596319"
"Jade Todd","- - -","22","6","2","1.62","45","0","0","0","2","2","9","61.0","235","39","11","11","3","19","1","5","2","1","71","sa454950"
"Diomedes Mateo","Giants (R)","22","3","0","1.62","18","0","0","0","6","0","1","61.0","231","33","12","11","2","18","0","1","2","0","76","sa597217"
"Vinnie Chulk","- - -","33","3","0","1.63","18","1","0","0","1","0","3","27.2","108","17","7","5","2","9","1","0","0","0","26","1838"
"Jesus Sanchez","- - -","24","7","3","1.63","52","0","0","0","11","5","7","71.2","287","57","14","13","2","22","0","3","8","0","64","sa328511"
"Arquimedes Caminero","- - -","25","1","0","1.64","31","0","0","0","3","1","3","38.1","164","28","8","7","0","19","0","3","4","0","44","8992"
"Randy Rosario","Twins (R)","18","2","1","1.64","10","7","0","0","0","0","1","38.1","155","19","12","7","0","19","0","5","3","0","42","14508"
"Marcos Zavala","Mexican (AAA)","34","1","0","1.65","39","0","0","0","0","1","11","27.1","122","31","7","5","0","8","1","3","0","0","21","sa203947"
"Eduardo Arroyo","Mexican (AAA)","23","0","0","1.65","32","0","0","0","0","1","3","27.1","109","18","5","5","0","14","1","2","1","0","27","sa592354"
"Vic Black","Pirates (AA)","24","2","3","1.65","51","0","0","0","13","3","2","60.0","249","40","14","11","2","29","0","4","12","1","85","9195"
"Severino Gonzalez","Phillies (R)","19","7","3","1.65","14","14","2","0","0","0","0","92.2","345","59","26","17","4","6","0","7","3","0","86","14697"
"Jose Jose","Diamondbacks (A-)","21","2","3","1.65","24","0","0","0","0","2","3","32.2","137","15","11","6","1","21","0","1","3","0","37","sa506778"
"Ty Kelley","- - -","23","6","1","1.66","50","0","0","0","19","1","1","59.2","241","42","14","11","2","22","1","6","6","0","61","sa551371"
"Rivar Angulo","Phillies (R)","20","0","1","1.66","12","0","0","0","0","0","1","21.2","93","12","4","4","0","15","0","3","4","2","23","sa597255"
"Jayson Aquino","- - -","19","10","1","1.66","16","16","2","0","0","0","0","108.1","423","77","25","20","3","20","0","5","2","2","110","13150"
"Giovanny Gallegos","Yankees (R)","20","0","1","1.67","12","4","0","0","0","0","1","27.0","102","20","7","5","1","2","0","2","0","1","22","14986"
"Wascar Teodo","Dodgers (R)","18","3","0","1.67","16","6","0","0","0","0","4","54.0","215","35","12","10","2","19","0","2","4","0","42","sa657836"
"Erick Gonzalez","- - -","20","2","0","1.67","20","0","0","0","10","3","1","27.0","108","24","7","5","0","9","3","1","3","0","15","sa658251"
"Franderlin Romero","Reds (R)","19","2","5","1.67","14","14","0","0","0","0","0","64.2","248","41","19","12","1","17","0","4","4","1","48","sa546503"
"Luis Severino","Yankees (R)","18","4","2","1.68","14","14","0","0","0","0","0","64.1","245","46","19","12","2","17","0","3","3","0","45","15890"
"Carlos Hernandez","Diamondbacks (R)","18","7","3","1.68","14","14","0","0","0","0","0","69.2","297","53","19","13","1","38","0","7","13","0","67","sa657734"
"Jake Diekman","Phillies (AAA)","25","1","1","1.69","25","0","0","0","7","2","4","26.2","114","19","5","5","0","13","1","2","0","0","37","5003"
"JT Chargois","Twins (R)","21","0","0","1.69","12","0","0","0","5","0","2","16.0","61","10","4","3","0","5","0","0","1","0","22","13767"
"Jim Henderson","Brewers (AAA)","29","4","3","1.69","35","0","0","0","15","1","0","48.0","195","36","10","9","2","22","2","2","0","0","56","6653"
"Enfember Martinez","Red Sox (R)","16","3","0","1.69","12","0","0","0","3","0","3","32.0","127","26","6","6","2","5","0","0","1","0","14","sa658694"
"Justin Thompson","Diamondbacks (R)","22","2","2","1.69","25","0","0","0","8","5","2","32.0","130","23","10","6","2","10","1","1","0","0","47","sa659457"
"Chris Thomas","- - -","24","3","0","1.69","21","0","0","0","4","0","0","26.2","102","15","6","5","0","7","0","1","2","1","34","sa659320"
"Rex Brothers","Rockies (AAA)","24","0","0","1.69","4","0","0","0","1","0","0","5.1","22","3","1","1","0","3","0","0","0","0","13","9794"
"A.J. Achter","- - -","23","5","2","1.70","37","1","0","0","6","4","3","74.1","290","54","25","14","5","15","1","1","10","1","86","11387"
"Brian Bruney","White Sox (AAA)","30","2","3","1.70","25","4","0","0","11","1","0","37.0","145","22","7","7","1","13","0","1","2","0","37","1929"
"Javier Palacios","Rockies (R)","18","3","1","1.70","22","0","0","0","0","1","4","37.0","156","38","14","7","3","4","0","3","3","0","25","sa597688"
"George Kontos","Giants (AAA)","27","2","0","1.71","23","0","0","0","1","0","8","31.2","127","24","9","6","1","7","0","1","2","0","26","9486"
"Brandon Dorsett","Blue Jays (R)","22","3","2","1.71","18","0","0","0","4","2","2","31.2","136","26","16","6","0","6","0","5","3","0","19","sa659592"
"Gerardo Olivares","- - -","23","2","1","1.71","18","0","0","0","5","0","0","26.1","108","23","6","5","2","6","0","2","4","0","26","sa503314"
"Jason Marquis","- - -","33","2","0","1.71","3","3","0","0","0","0","0","21.0","76","17","4","4","1","2","0","0","2","0","16","105"
"Ricardo Batista","Astros (R)","20","1","0","1.71","14","1","0","0","0","0","4","21.0","91","13","5","4","0","17","1","1","3","2","18","sa504065"
"Michael Flores","Braves (R)","19","5","3","1.71","14","14","0","0","0","0","0","63.0","257","49","22","12","0","23","1","2","6","0","67","sa598481"
"Victor Larez","Tigers (A+)","25","4","1","1.72","35","0","0","0","2","2","6","68.0","276","48","23","13","2","29","0","2","3","0","59","sa455798"
"Tony Cingrani","- - -","22","10","4","1.73","26","25","1","0","0","0","0","146.0","570","98","37","28","9","52","0","1","2","0","172","12555"
"Barret Browning","Cardinals (AAA)","27","2","3","1.73","35","0","0","0","1","1","7","41.2","166","28","11","8","1","18","2","2","2","0","38","9356"
"Santiago Garrido","- - -","22","6","2","1.73","17","6","0","0","1","1","0","52.0","213","44","12","10","1","18","1","4","6","1","37","sa455695"
"Maykel Ynfantes","Mariners (R)","21","3","1","1.73","21","0","0","0","11","3","0","26.0","108","24","10","5","0","5","1","3","2","0","19","sa504798"
"Phil Klein","- - -","23","6","0","1.73","40","0","0","0","8","1","6","62.1","243","39","13","12","3","23","0","4","3","1","67","12675"
"Omar Basulto","Pirates (R)","18","5","1","1.74","17","0","0","0","1","1","3","46.2","187","33","17","9","2","15","0","0","8","0","44","sa604599"
"Blake Logan","Marlins (A-)","20","1","2","1.74","9","8","0","0","0","0","0","31.0","127","31","12","6","1","7","0","0","0","0","29","sa658236"
"Octavio Acosta","- - -","21","0","1","1.74","4","3","0","0","0","0","0","10.1","42","7","4","2","0","4","0","0","0","0","7","sa548115"
"Jose Fernandez","- - -","19","14","1","1.75","25","25","0","0","0","0","0","134.0","513","89","28","26","2","35","0","5","5","4","158","11530"
"Josh Burris","Twins (R)","20","7","0","1.75","18","0","0","0","0","0","0","36.0","151","24","10","7","1","21","0","1","1","0","40","sa598919"
"Anderson Gerdel","- - -","19","4","2","1.75","19","0","0","0","1","0","4","25.2","95","17","7","5","0","3","0","0","2","0","21","sa546459"
"Miguel Almonte","- - -","19","8","2","1.75","16","12","0","0","0","1","1","77.0","307","56","28","15","2","13","0","9","7","0","74","14139"
"RJ Hively","Diamondbacks (A-)","23","1","0","1.76","23","0","0","0","4","1","4","30.2","123","21","8","6","1","8","0","3","3","1","28","sa549748"
"Andrew Triggs","- - -","23","1","1","1.76","22","0","0","0","4","1","2","46.0","189","35","15","9","2","10","0","1","0","0","51","13533"
"David Martinez","Rockies (R)","17","3","1","1.77","13","3","0","0","0","0","1","40.2","165","31","13","8","2","6","0","3","1","0","29","sa657848"
"Raul Ruiz","Nationals (R)","21","0","0","1.77","4","4","0","0","0","0","0","20.1","82","21","8","4","1","2","0","1","0","1","10","sa447877"
"Jesus Rodriguez","Marlins (R)","19","2","0","1.77","5","2","1","0","0","0","0","20.1","78","14","5","4","1","3","0","1","5","0","19","sa657077"
"Tyler Pike","Mariners (R)","18","2","1","1.78","11","11","0","0","0","0","0","50.2","203","34","13","10","1","21","0","5","4","0","57","sa657974"
"Mike Hauschild","Astros (R)","22","2","2","1.78","19","1","0","0","3","1","3","30.1","124","22","6","6","0","9","0","4","4","0","39","14033"
"James Pazos","Yankees (A-)","21","2","2","1.79","28","0","0","0","3","1","8","40.1","168","29","9","8","0","19","0","0","3","0","39","13323"
"Alex Claudio","Rangers (R)","20","4","0","1.79","14","3","0","0","1","0","1","45.1","169","36","11","9","1","5","0","1","2","2","54","12890"
"James Needy","- - -","21","6","3","1.79","37","4","1","0","1","0","4","95.2","390","79","22","19","1","29","4","5","2","1","74","sa501496"
"Daury Aquino","Yankees (R)","21","5","0","1.79","14","0","0","0","5","0","1","50.1","195","36","15","10","1","10","0","2","4","1","33","sa550695"
"Michael Cisco","- - -","25","5","3","1.80","40","0","0","0","3","2","5","75.0","303","66","24","15","6","26","1","2","1","0","58","sa455688"
"Ryan Vogelsong","Giants (AAA)","34","1","0","1.80","2","2","0","0","0","0","0","10.0","41","9","2","2","0","4","0","0","0","0","12","1011"
"Andrew McKirahan","Cubs (A)","22","0","0","1.80","9","0","0","0","2","0","1","10.0","40","6","2","2","0","4","0","2","0","0","11","12870"
"Jon Edwards","- - -","24","1","0","1.80","19","0","0","0","1","0","1","30.0","137","16","11","6","1","32","1","1","7","1","37","1483"
"Carl Pavano","Twins (A+)","36","0","0","1.80","2","2","0","0","0","0","0","5.0","19","4","1","1","1","0","0","0","0","0","3","790"
"Ty Buttrey","Red Sox (R)","19","0","0","1.80","4","3","0","0","0","0","0","5.0","20","5","2","1","0","1","0","1","0","1","5","sa657997"
"Andrew Ferreira","Twins (R)","21","2","0","1.80","10","0","0","0","0","0","3","10.0","42","7","2","2","0","7","0","1","1","0","13","sa658892"
"Lucas Goodgion","Rays (R)","22","0","1","1.80","12","0","0","0","2","1","1","25.0","103","19","6","5","0","8","0","2","3","0","22","sa658935"
"Duke Porter","Orioles (R)","20","0","0","1.80","6","0","0","0","0","0","1","10.0","41","6","2","2","0","4","0","0","1","1","5","sa658998"
"Bryan Munoz","Dodgers (R)","16","1","0","1.80","8","0","0","0","1","0","1","10.0","42","9","2","2","1","5","0","0","0","0","12","sa692032"
"Oderman Rocha","Pirates (R)","19","6","1","1.81","17","4","0","0","0","0","1","49.2","200","38","12","10","1","17","0","0","3","0","53","sa547361"
"Angel Duno","Athletics (R)","18","2","1","1.82","19","2","0","0","4","3","1","39.2","163","36","12","8","0","15","0","1","2","0","26","sa657211"
"Douglas Parada","Phillies (R)","19","8","2","1.82","14","14","1","1","0","0","0","79.1","299","53","17","16","1","10","0","7","1","1","73","sa602890"
"Luis Ramirez","Diamondbacks (R)","19","1","0","1.82","20","0","0","0","3","4","1","34.2","138","30","9","7","0","2","0","4","7","0","42","sa547850"
"Braden Kapteyn","Red Sox (A-)","22","0","1","1.82","19","0","0","0","7","0","0","34.2","142","12","8","7","0","23","0","5","6","0","35","sa578035"
"John Mincone","Mets (A-)","22","2","0","1.82","20","0","0","0","6","1","2","29.2","110","19","6","6","1","6","0","0","3","0","29","sa501666"
"Jorge Cespedes","Mets (R)","17","2","1","1.82","11","0","0","0","1","2","0","24.2","87","14","7","5","1","4","1","2","0","0","21","sa3001053"
"Helmis Rodriguez","Rockies (R)","18","4","1","1.82","12","12","0","0","0","0","0","74.0","293","60","22","15","3","12","0","4","5","0","53","sa597220"
"Marcos Gonzalez","- - -","19","2","1","1.82","19","0","0","0","3","3","1","24.2","101","23","7","5","2","4","0","0","2","0","12","sa549129"
"Edwin Rodriguez","Yankees (R)","22","1","2","1.83","15","0","0","0","7","1","1","19.2","77","14","4","4","0","2","0","1","1","0","28","sa550738"
"Griffin Murphy","- - -","21","1","2","1.83","17","2","0","0","1","1","3","39.1","159","26","14","8","1","13","0","3","2","1","44","sa548247"
"Johnny Barbato","Padres (A)","19","6","1","1.84","48","0","0","0","3","3","10","73.1","303","52","23","15","4","31","1","2","4","0","84","11440"
"Edward Estrella","Indians (R)","18","4","0","1.85","22","0","0","0","2","0","6","39.0","156","35","9","8","1","11","0","0","3","1","16","sa598020"
"Esteban Vallejo","Cardinals (R)","18","0","0","1.85","12","1","0","0","1","0","2","24.1","104","24","7","5","1","8","0","3","7","0","22","sa657842"
"Dayan Diaz","Astros (A)","23","5","4","1.85","41","0","0","0","19","3","2","58.1","240","40","14","12","1","30","0","2","3","0","64","11543"
"Ken Roberts","Rockies (A)","24","4","1","1.85","50","0","0","0","0","1","11","68.0","265","53","16","14","4","9","0","3","7","0","56","10938"
"Richie Mirowski","- - -","23","5","0","1.85","20","0","0","0","4","1","1","34.0","147","26","7","7","1","17","2","2","5","1","36","sa598781"
"Ramon Rodriguez","Angels (R)","18","3","3","1.86","16","1","0","0","1","1","0","38.2","160","26","9","8","1","18","1","2","7","2","43","sa657131"
"Adam Jorgenson","Rockies (A+)","26","1","0","1.86","31","0","0","0","16","2","3","29.0","120","23","8","6","1","7","0","1","5","0","41","sa454982"
"Clay Schrader","- - -","22","2","1","1.86","42","0","0","0","5","0","8","58.0","255","35","14","12","1","51","3","4","7","0","68","sa548468"
"Danny Barnes","- - -","22","1","3","1.87","51","0","0","0","34","2","0","53.0","213","39","11","11","4","18","1","0","1","1","65","11388"
"Cody Allen","- - -","23","3","2","1.87","31","0","0","0","3","2","7","43.1","163","25","9","9","4","9","1","0","0","0","53","12183"
"Cody Wheeler","Diamondbacks (A-)","22","3","0","1.87","14","11","0","0","0","0","0","43.1","179","36","13","9","0","14","0","4","4","0","41","sa548334"
"Nathan Dorris","- - -","21","2","1","1.88","16","0","0","0","5","1","1","24.0","100","20","6","5","0","11","0","0","1","0","21","sa503606"
"Collin Cargill","- - -","24","2","1","1.88","38","0","0","0","3","1","4","48.0","207","41","16","10","0","24","0","7","7","2","39","sa598617"
"Mason Melotakis","- - -","21","4","2","1.88","20","0","0","0","1","3","2","24.0","99","17","8","5","3","6","0","1","0","0","34","sa621016"
"Tyler Glasnow","- - -","18","0","3","1.88","12","11","0","0","0","0","1","38.1","157","23","17","8","3","17","0","2","5","0","44","14374"
"Donn Roach","- - -","22","11","2","1.88","18","16","0","0","0","0","1","105.1","423","86","30","22","2","22","0","6","7","0","78","10620"
"Paul Sewald","Mets (A-)","22","0","2","1.88","16","0","0","0","4","0","4","28.2","114","26","7","6","2","2","0","1","2","0","35","13892"
"Eddie Orozco","- - -","23","3","1","1.88","20","0","0","0","6","2","1","28.2","121","20","6","6","0","11","0","2","3","1","33","sa658529"
"Yimmi Brasoban","- - -","18","1","2","1.88","13","11","0","0","0","0","0","57.1","241","50","27","12","2","16","0","7","9","0","43","sa598120"
"Josh Hader","- - -","18","2","0","1.88","17","0","0","0","2","0","2","28.2","110","14","7","6","2","9","0","3","3","0","48","14212"
"Gerardo Sanchez","Astros (R)","23","2","0","1.88","10","0","0","0","2","0","2","14.1","59","15","4","3","0","6","2","1","2","0","16","sa503435"
"B.J. Rosenberg","- - -","26","5","2","1.89","25","6","0","0","3","1","1","62.0","253","54","15","13","5","18","0","3","4","0","73","7183"
"Sheldon McDonald","Cubs (A)","23","1","3","1.89","33","0","0","0","0","1","10","62.0","248","45","20","13","3","16","0","4","2","0","57","sa599512"
"Sam Freeman","- - -","25","3","5","1.89","42","0","0","0","1","1","7","47.2","192","37","12","10","4","16","3","1","4","0","39","6832"
"Cody Hall","- - -","24","4","1","1.89","45","0","0","0","21","2","1","47.2","205","48","13","10","0","16","2","5","1","0","64","12232"
"Justin Haley","Red Sox (A-)","21","0","1","1.89","13","12","0","0","0","0","0","33.1","137","23","11","7","1","16","0","2","2","0","33","13572"
"Michael Tarsi","Braves (AA)","25","2","0","1.89","14","0","0","0","1","2","3","19.0","83","15","5","4","2","7","1","3","3","0","19","sa389404"
"Ronald Barnes","- - -","21","0","1","1.89","15","0","0","0","0","1","2","19.0","76","15","7","4","3","4","0","1","2","0","19","sa550338"
"Kevin Brady","- - -","21","2","3","1.90","12","10","0","0","0","0","0","42.2","182","41","19","9","2","7","0","7","0","0","54","sa577798"
"Nick Bucci","- - -","21","3","3","1.90","10","10","0","0","0","0","0","42.2","178","32","11","9","4","15","0","5","2","0","44","sa455372"
"Victor Diaz","Brewers (R)","18","0","1","1.90","13","0","0","0","0","1","2","23.2","97","16","8","5","2","14","0","4","1","2","26","sa659749"
"Jake Thompson","Tigers (R)","18","1","2","1.91","7","7","0","0","0","0","0","28.1","106","14","6","6","1","10","0","1","3","1","31","14371"
"William Rankin","- - -","23","1","1","1.91","25","0","0","0","5","1","4","28.1","112","22","6","6","1","9","0","2","2","0","20","sa598910"
"Matt Crouse","Tigers (A+)","21","8","2","1.91","38","2","0","0","6","2","7","70.2","278","49","18","15","4","25","1","1","1","0","47","sa577832"
"Eduard Reyes","- - -","21","3","4","1.91","15","12","0","0","0","0","0","75.1","315","63","33","16","1","21","0","5","7","1","84","sa550685"
"Neritzon Osorio","Mariners (R)","18","9","2","1.92","14","13","0","0","0","0","0","75.0","297","54","21","16","3","19","0","5","5","0","40","sa596281"
"Noel De La Cruz","Mariners (R)","20","8","2","1.92","13","13","1","0","0","0","0","79.2","322","68","20","17","2","22","1","5","9","0","46","sa551085"
"Ysmael Carmona","Angels (AA)","27","0","1","1.93","4","0","0","0","0","0","0","4.2","20","4","1","1","1","3","0","0","0","0","5","sa328824"
"Edwin Tellez","Mexican (AAA)","20","0","0","1.93","4","0","0","0","0","0","0","4.2","21","4","2","1","0","3","0","1","1","0","4","sa502244"
"Luis Villalba","Cubs (R)","19","3","1","1.93","10","8","0","0","0","0","0","46.2","189","33","13","10","1","20","0","1","5","0","37","sa550658"
"Cole Johnson","Twins (A)","23","3","1","1.93","16","5","0","0","0","0","3","42.0","176","37","11","9","2","11","0","3","1","0","48","sa526274"
"David Peterson","Braves (A)","22","4","1","1.93","20","0","0","0","8","2","0","28.0","118","21","10","6","0","11","0","1","4","1","23","sa603091"
"Pedro Fernandez","Royals (R)","18","3","2","1.93","12","10","0","0","0","0","0","51.1","207","44","15","11","0","14","1","3","8","0","49","sa657697"
"Alex De La Cruz","Rangers (R)","20","4","2","1.93","18","0","0","0","9","2","0","37.1","131","25","8","8","0","2","0","2","1","0","29","sa659704"
"Jason Forjet","Giants (R)","22","0","0","1.93","7","1","0","0","2","1","1","9.1","34","7","2","2","0","2","0","0","0","0","6","sa658835"
"Jorman Duarte","Rays (R)","17","1","0","1.93","5","1","0","0","0","0","0","9.1","38","9","2","2","1","2","0","0","2","0","4","sa680387"
"Jason Townsend","- - -","23","8","2","1.94","40","0","0","0","4","2","4","79.0","318","70","19","17","0","25","0","1","3","0","45","sa549842"
"Bruce Pugh","- - -","23","5","5","1.94","48","0","0","0","14","3","2","69.2","297","55","23","15","4","31","4","3","6","1","72","sa455424"
"Matt Lujan","Giants (R)","23","4","1","1.95","11","7","0","0","0","0","0","37.0","143","24","8","8","3","11","0","2","4","0","35","sa526820"
"Hiram Burgos","- - -","24","10","4","1.95","28","27","1","0","0","0","1","171.0","672","128","44","37","8","49","1","5","4","2","153","9412"
"Zach Jadofsky","Braves (R)","22","0","1","1.95","15","0","0","0","1","1","2","27.2","106","23","6","6","1","4","2","0","1","0","18","sa599881"
"Oscar Calderin","- - -","21","2","0","1.96","12","0","0","0","2","1","1","23.0","96","20","9","5","0","7","0","1","1","0","12","sa547896"
"William Abreu","Red Sox (R)","20","2","0","1.96","12","0","0","0","0","1","0","23.0","103","17","10","5","0","16","0","2","7","0","10","sa605654"
"Jeff Ames","Rays (A-)","21","6","1","1.96","14","13","0","0","0","0","0","64.1","261","44","21","14","1","20","0","10","3","0","70","sa503692"
"Anderson Placido","Indians (R)","18","6","1","1.97","13","11","0","0","0","0","0","59.1","241","47","18","13","1","29","0","6","2","0","49","sa657750"
"Matt Ramsey","Rays (R)","22","2","1","1.98","11","5","0","0","0","0","0","13.2","57","12","4","3","0","2","0","0","0","0","9","sa577883"
"Angel Adrian Ramirez","Mexican (AAA)","28","0","2","1.98","57","0","0","0","0","4","27","41.0","160","24","15","9","3","12","1","1","1","0","48","sa502235"
"Jeremiah Meiners","Astros (A-)","23","4","2","1.98","20","0","0","0","2","0","2","41.0","167","30","12","9","0","11","0","3","3","0","41","sa550000"
"Cristhian Perez","Athletics (R)","20","4","4","1.98","14","11","0","0","0","0","0","68.1","269","64","22","15","1","9","0","3","3","1","46","sa550616"
"Ethan Cole","Cardinals (A)","22","4","1","1.98","45","0","0","0","1","1","4","77.1","312","75","21","17","2","19","0","1","8","0","65","sa610415"
"Bobby Shore","- - -","23","4","3","1.98","18","10","0","0","0","3","1","72.2","287","54","22","16","4","19","0","1","7","0","71","sa503345"
"Francisco Taveras","Red Sox (A-)","22","6","3","1.99","15","1","0","0","0","0","0","68.0","280","46","21","15","0","31","2","1","5","0","59","sa507863"
"Yohander Mendez","Rangers (R)","17","2","1","1.99","14","13","0","0","0","0","0","45.1","179","36","13","10","1","13","0","3","4","1","35","14391"
"Sandy Rosario","- - -","26","0","2","1.99","31","2","0","0","17","0","0","31.2","125","26","8","7","2","5","2","1","2","0","29","1525"
"Tyler Mizenko","Giants (A-)","22","3","0","1.99","24","0","0","0","13","3","0","31.2","126","27","9","7","0","5","1","0","6","0","29","sa577659"
"Taylor Dennis","- - -","23","3","1","1.99","25","0","0","0","4","0","1","40.2","165","34","15","9","1","15","1","1","0","0","29","sa599711"
"Logan Bawcom","- - -","23","6","4","2.00","51","0","0","0","26","5","3","63.0","261","40","14","14","2","37","0","0","7","0","75","sa549287"
"Ryan Garton","Rays (A-)","22","4","0","2.00","21","0","0","0","7","1","0","27.0","108","19","9","6","0","8","0","0","1","1","31","14016"
"Mike Zagurski","Diamondbacks (AAA)","29","0","0","2.00","6","0","0","0","0","0","1","9.0","32","3","2","2","1","2","0","1","0","0","7","9683"
"Raul Rivera","Astros (R)","21","2","1","2.00","12","6","0","0","1","0","1","36.0","148","36","11","8","2","4","0","2","3","1","35","sa503222"
"Gonzalo Sanudo","Twins (R)","20","2","0","2.00","15","2","0","0","4","0","2","36.0","138","34","8","8","0","2","0","0","2","0","33","sa601493"
