"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Raudy Sandoval","Phillies (R)","23","1","0","2.45","7","0","0","0","1","1","1","11.0","52","7","7","3","1","9","0","4","4","0","7","sa3000576"
"Michael Mopas","Twins (R)","20","2","1","2.45","12","1","0","0","1","0","1","22.0","94","17","9","6","0","12","0","1","2","1","14","sa328475"
"Nick Barnese","Rays (A-)","19","5","3","2.45","13","13","0","0","0","0","0","66.0","271","52","26","18","1","24","1","1","4","0","84","sa390367"
"Jordan Ellis","- - -","22","4","0","2.45","21","1","0","0","6","1","2","44.0","174","27","15","12","1","13","0","3","3","1","49","sa455282"
"Brett Richardson","- - -","20","3","0","2.45","17","0","0","0","5","0","0","22.0","95","24","10","6","0","4","0","0","5","0","11","sa455090"
"Todd Blackford","- - -","23","8","2","2.45","35","0","0","0","1","3","7","62.1","269","56","24","17","0","28","0","5","4","1","37","sa254484"
"Pedro Guerra","Twins (R)","18","8","2","2.45","14","14","0","0","0","0","0","84.1","331","75","31","23","4","12","1","4","4","0","75","sa506787"
"Ramon Rodriguez","Reds (R)","20","2","0","2.45","18","0","0","0","0","0","1","29.1","130","27","16","8","0","11","0","5","4","0","23","sa506476"
"Ian Ostlund","Tigers (AAA)","29","3","0","2.45","44","0","0","0","0","1","9","69.2","283","62","19","19","6","17","1","0","2","0","77","sa200975"
"Randy Flores","Cardinals (AAA)","32","0","1","2.45","15","0","0","0","1","0","4","18.1","80","20","6","5","2","6","0","0","2","0","14","1446"
"Rich Garces","Mexican (AAA)","37","0","1","2.45","13","0","0","0","3","3","0","18.1","79","14","5","5","1","7","2","3","0","0","13","sa3000006"
"Gerald Rojas","Yankees (R)","17","2","1","2.45","9","0","0","0","1","2","0","18.1","76","19","6","5","0","3","0","1","2","0","11","sa3000902"
"Randall Linebaugh","Reds (R)","22","1","2","2.45","17","0","0","0","5","3","1","18.1","74","16","5","5","2","6","0","0","0","0","25","sa455693"
"Casey Hodges","Braves (R)","23","4","5","2.47","12","12","1","1","0","0","0","69.1","274","57","25","19","3","16","0","3","4","0","56","sa454944"
"Clayton Richard","- - -","24","12","6","2.47","20","20","2","1","0","0","0","127.2","494","99","41","35","5","20","0","5","3","2","86","3551"
"Vance Worley","- - -","20","3","2","2.48","13","13","0","0","0","0","0","69.0","275","61","26","19","4","8","0","3","3","0","61","6435"
"Kelvin Pichardo","Giants (AA)","22","2","4","2.48","46","0","0","0","7","3","6","61.2","271","49","18","17","4","33","3","6","4","0","62","sa254896"
"Mitch Stetter","Brewers (AAA)","27","3","3","2.48","28","0","0","0","0","0","2","29.0","112","21","10","8","2","7","0","0","0","0","30","5579"
"Miguel Celestino","Mariners (R)","18","5","1","2.48","15","12","0","0","0","0","0","58.0","235","45","24","16","0","15","0","3","7","1","47","sa504074"
"Daryl Maday","- - -","22","13","5","2.48","29","20","0","0","0","0","2","145.0","588","125","43","40","6","36","0","6","8","2","130","sa327891"
"Jose Duran","- - -","23","5","2","2.49","21","0","0","0","1","2","2","50.2","215","40","19","14","3","20","1","3","3","0","41","sa393035"
"Esmelvin Jimenez","Phillies (R)","21","1","1","2.49","15","0","0","0","1","1","2","25.1","107","20","11","7","1","7","0","4","3","2","26","sa456134"
"Justin Garcia","Rays (A)","21","3","5","2.49","41","0","0","0","7","1","7","72.1","279","41","22","20","4","20","0","3","2","0","78","sa392164"
"Geney Rios","Cardinals (R)","20","4","3","2.49","15","13","0","0","0","0","0","68.2","282","43","30","19","1","26","0","4","6","0","57","sa503880"
"Ryan Feierabend","- - -","22","7","2","2.49","17","17","0","0","0","0","0","90.1","358","80","31","25","6","18","0","1","6","1","59","6336"
"Joe Martinez","Giants (AA)","25","10","10","2.49","27","27","0","0","0","0","0","148.0","611","131","58","41","6","37","0","4","3","0","112","3935"
"Luis Atilano","- - -","23","5","3","2.50","24","15","0","0","1","0","1","93.2","376","85","38","26","6","23","0","2","1","2","55","3802"
"Josh Fogg","- - -","31","2","1","2.50","5","5","1","0","0","0","0","36.0","146","38","11","10","1","6","0","1","0","0","26","989"
"Nick McCurdy","- - -","28","0","1","2.50","10","2","0","0","3","0","0","18.0","74","20","6","5","0","2","0","0","2","0","18","sa201724"
"Paul Demny","Nationals (R)","18","4","0","2.50","11","6","0","0","0","0","1","36.0","152","29","18","10","1","14","0","6","3","0","40","sa392068"
"Julio Bello","Mets (R)","21","2","1","2.50","11","5","0","0","1","0","1","36.0","158","34","16","10","0","15","0","6","7","0","27","sa456024"
"Bobby Bramhall","Brewers (A+)","22","5","4","2.51","34","9","0","0","1","1","3","111.1","452","91","37","31","5","32","0","3","8","0","106","sa389906"
"Austin Hinkle","Rays (A)","22","3","4","2.51","33","0","0","0","13","4","0","46.2","196","32","15","13","2","19","0","2","13","1","67","sa394346"
"Clemente Mendoza","Tigers (R)","17","3","5","2.51","21","0","0","0","2","4","3","46.2","198","35","22","13","3","14","1","9","4","1","37","sa503613"
"Evan Meek","- - -","25","1","1","2.51","32","0","0","0","4","4","1","57.1","232","44","17","16","2","17","4","1","7","1","51","5109"
"Jose Nunez","Mexican (AAA)","33","2","1","2.51","44","0","0","0","2","0","17","57.1","228","44","18","16","1","17","3","4","3","1","25","sa185553"
"Orlando Villarroel","Twins (R)","18","4","4","2.51","13","12","0","0","0","0","0","57.1","240","50","23","16","0","26","0","1","6","0","46","sa3000918"
"Carlos Hernandez","Rangers (R)","18","0","0","2.51","4","3","0","0","0","0","0","14.1","61","8","6","4","1","4","0","3","1","0","17","sa3000896"
"Joel Lima","Dodgers (R)","18","2","2","2.52","17","1","0","0","2","1","1","39.1","150","34","14","11","1","5","0","1","7","0","33","sa506962"
"Patrick Ryan","Brewers (AA)","25","5","5","2.52","39","0","0","0","6","6","6","64.1","274","62","26","18","3","29","2","2","3","0","38","sa290381"
"Clayton Cook","Indians (R)","17","1","2","2.52","11","6","0","0","0","0","1","25.0","103","20","11","7","2","8","0","1","3","0","26","sa454928"
"Carlos Galvez","Cubs (R)","18","1","2","2.52","16","0","0","0","1","0","3","25.0","110","21","10","7","1","16","0","3","2","0","19","sa511052"
"David Huff","- - -","23","11","5","2.52","27","26","1","1","0","0","0","146.1","576","112","48","41","13","29","1","4","4","0","143","4257"
"Mike Hart","Athletics (A-)","21","0","2","2.52","15","6","0","0","1","0","1","35.2","143","26","11","10","1","13","1","1","1","0","40","sa455299"
"Matt Reynolds","Rockies (A)","23","6","2","2.53","42","0","0","0","2","2","4","57.0","237","49","19","16","4","14","0","1","7","0","53","8887"
"Leonardo Gonzalez","Mexican (AAA)","24","9","8","2.53","21","20","2","1","0","0","0","121.0","494","110","42","34","4","35","1","6","6","1","93","sa508261"
"Terrence Wohlever","Braves (R)","21","1","0","2.53","10","0","0","0","0","0","0","10.2","54","8","3","3","0","16","1","0","1","0","6","sa393056"
"Leondy Perez","Royals (R)","18","1","2","2.53","12","1","0","0","1","1","1","42.2","179","38","19","12","2","16","0","0","6","0","46","sa456139"
"Willie Glen","- - -","30","9","5","2.53","25","18","0","0","0","1","2","96.0","388","64","32","27","6","39","1","3","2","0","88","sa200201"
"Martin Espinal","Astros (R)","21","2","7","2.53","14","14","0","0","0","0","0","74.2","308","61","33","21","4","16","0","7","17","0","62","sa3000406"
"Kelvin Marte","- - -","20","2","1","2.53","16","7","0","0","0","0","2","42.2","169","34","17","12","0","14","0","2","3","1","41","5200"
"Jose Valdez","- - -","25","7","2","2.54","44","0","0","0","7","5","6","60.1","237","47","20","17","8","16","3","1","2","1","55","3217"
"Scott Roehl","Indians (AA)","26","1","2","2.54","40","0","0","0","7","2","3","49.2","206","38","20","14","2","19","3","0","3","0","53","sa225733"
"Nerio Rodriguez","Mexican (AAA)","37","17","3","2.54","20","19","0","0","0","0","0","124.0","493","113","38","35","5","25","0","0","6","1","98","403"
"Tony Armas","Mets (AAA)","30","5","7","2.54","17","17","0","0","0","0","0","102.2","400","85","31","29","9","20","1","1","6","0","88","761"
"Daniel Lopez","Mexican (AAA)","21","4","3","2.54","42","0","0","0","0","3","12","46.0","193","50","15","13","3","10","3","1","1","0","25","sa502233"
"Luis Duarte","Mets (R)","20","1","2","2.55","4","2","1","1","0","1","0","17.2","72","21","6","5","1","3","0","0","2","0","12","sa3000424"
"Matthew Small","Braves (R)","20","1","2","2.55","13","0","0","0","6","2","0","17.2","71","13","5","5","1","6","0","0","2","0","27","sa327806"
"Raynard Doran","Twins (R)","20","2","0","2.55","12","0","0","0","0","1","0","17.2","78","12","5","5","1","12","0","0","4","0","16","sa510313"
"Josue Selenis","- - -","22","6","2","2.55","24","0","0","0","3","1","3","35.1","143","27","10","10","0","14","3","1","2","0","33","sa295379"
"Neil Jamison","Padres (AA)","24","1","2","2.55","29","0","0","0","2","1","5","35.1","150","32","10","10","1","10","1","0","1","0","26","sa290202"
"Alejandro Mendez","Giants (R)","22","3","2","2.55","27","0","0","0","15","3","0","42.1","178","34","14","12","0","24","4","6","6","0","39","sa3000067"
"Manolin De Leon","- - -","21","1","1","2.55","17","0","0","0","6","1","0","24.2","107","33","8","7","1","5","0","0","5","0","25","sa456358"
"Johnathan White","Mets (R)","20","1","0","2.55","8","1","0","0","1","2","0","24.2","96","23","7","7","0","3","0","3","2","0","25","sa503653"
"Berdis Bandres","Pirates (R)","19","4","1","2.56","18","0","0","0","4","1","3","31.2","127","22","12","9","1","7","0","4","1","0","28","sa3000677"
"John Flanagan","Royals (R)","20","3","3","2.56","12","7","0","0","0","1","0","45.2","182","36","14","13","2","14","0","0","0","1","43","sa392237"
"Jose Santana","Nationals (R)","23","5","1","2.56","18","2","0","0","1","1","1","52.2","213","46","21","15","3","16","0","2","3","0","42","sa3000170"
"Jeremy Papelbon","Cubs (A+)","25","2","1","2.57","38","4","0","0","2","1","4","73.2","299","64","24","21","2","25","1","3","2","0","51","sa327832"
"Mat Latos","- - -","20","3","3","2.57","15","11","0","0","0","0","0","56.0","232","49","20","16","4","13","0","4","4","1","69","3815"
"Pedro Strop","Rockies (AA)","23","0","0","2.57","7","0","0","0","3","1","0","7.0","31","6","2","2","0","4","0","1","0","0","7","4070"
"Manny Banuelos","Yankees (R)","17","4","1","2.57","12","3","0","0","0","0","0","42.0","176","32","14","12","3","13","0","6","2","1","37","5365"
"Dana Eveland","Athletics (AAA)","24","3","0","2.57","3","3","0","0","0","0","0","21.0","91","23","9","6","2","4","0","0","1","0","21","5508"
"Carlos Noguera","Cardinals (R)","19","2","3","2.57","15","13","0","0","0","0","0","63.0","270","73","25","18","2","11","0","6","4","1","29","sa3000465"
"Mitch Herold","Red Sox (A-)","22","3","1","2.57","17","0","0","0","1","2","2","28.0","117","20","9","8","2","14","2","1","4","0","26","sa455284"
"Daniel Lopez","Braves (R)","21","2","4","2.57","18","0","0","0","3","4","1","28.0","131","31","13","8","1","13","1","4","2","0","26","sa456033"
"Denny Montero","Indians (R)","20","1","2","2.57","14","1","0","0","2","0","1","21.0","103","18","14","6","0","19","1","3","4","0","18","sa456445"
"Denny Peralta","Rangers (R)","18","5","3","2.57","20","0","0","0","4","2","1","42.0","182","42","19","12","0","13","2","3","10","1","38","sa506022"
"Josh Schmidt","- - -","25","1","3","2.57","38","0","0","0","16","2","1","49.0","209","41","17","14","3","21","5","6","1","0","49","sa292712"
"Luis Avilan","Braves (R)","18","0","3","2.58","10","4","0","0","0","0","1","38.1","163","31","14","11","2","15","1","3","1","0","49","2882"
"Raffy Mercedes","White Sox (R)","19","2","1","2.58","11","7","0","0","0","0","1","38.1","154","29","16","11","0","8","0","1","3","1","30","sa3000598"
"Lester Oliveros","- - -","20","2","3","2.59","20","0","0","0","4","1","2","31.1","138","27","12","9","1","15","1","4","0","0","37","9167"
"Freddy Rodriguez","Royals (R)","17","3","3","2.59","15","7","0","0","1","0","1","62.2","254","57","26","18","3","14","0","0","6","0","32","sa506360"
"Ryan Buchter","- - -","21","4","2","2.59","17","0","0","0","0","4","2","24.1","105","19","11","7","0","14","0","6","7","0","25","9456"
"Oliberto Guzman","Pirates (R)","17","1","2","2.59","11","2","0","0","0","1","2","24.1","106","23","9","7","0","9","1","1","1","1","31","sa3000733"
"Steve Smith","Indians (R)","22","1","1","2.59","16","2","0","0","2","0","4","24.1","91","16","7","7","1","5","0","0","1","1","30","sa455491"
"Jose Monegro","Rangers (R)","18","1","1","2.59","20","0","0","0","4","1","1","41.2","166","25","16","12","1","11","0","1","7","0","47","sa503000"
"Craig Rodriguez","Rockies (A)","23","4","3","2.59","42","0","0","0","1","2","8","59.0","247","51","19","17","2","22","2","1","1","0","61","sa390268"
"Oscar Rivera","Mexican (AAA)","27","12","4","2.60","20","20","3","2","0","0","0","121.1","488","96","37","35","9","48","0","5","4","0","80","sa377670"
"Luke Hochevar","Royals (AAA)","24","1","1","2.60","3","3","0","0","0","0","0","17.1","68","11","7","5","2","6","0","0","3","1","12","6943"
"Alfredo Figaro","- - -","23","12","7","2.60","25","24","3","2","0","0","0","152.1","626","136","57","44","2","42","1","5","10","0","119","8404"
"Brent Leach","- - -","25","2","3","2.60","49","0","0","0","15","4","2","72.2","296","55","25","21","2","38","3","2","8","0","62","4576"
"Cody Eppley","- - -","22","2","2","2.60","21","0","0","0","7","2","1","27.2","113","21","14","8","1","5","0","1","6","0","37","9095"
"Arquimedes Caminero","- - -","21","1","1","2.60","21","0","0","0","3","0","1","27.2","115","19","12","8","1","14","0","1","3","1","31","8992"
"Trevor Cahill","- - -","20","11","5","2.61","21","19","0","0","0","0","0","124.1","495","76","44","36","5","50","0","11","12","0","136","6249"
"Guillermo Carrillo","Mexican (AAA)","24","5","1","2.61","51","0","0","0","0","1","12","58.2","243","57","18","17","8","18","2","1","4","0","35","sa508205"
"Trey Webb","- - -","26","0","1","2.61","18","0","0","0","1","1","0","20.2","89","12","6","6","0","15","0","1","2","0","31","sa225988"
"Roneidy Mejia","Cubs (R)","18","2","1","2.61","18","0","0","0","4","0","2","31.0","138","33","14","9","1","14","0","4","2","0","24","sa3000947"
"Alexis Lara","- - -","21","1","0","2.61","22","0","0","0","0","2","0","31.0","139","19","14","9","0","30","0","1","5","3","29","sa393401"
"Jason Knapp","Phillies (R)","17","3","1","2.61","7","6","0","0","0","0","0","31.0","130","26","10","9","1","12","0","3","3","3","38","sa454445"
"Justin King","Rangers (R)","21","3","1","2.61","18","0","0","0","2","0","3","31.0","136","14","10","9","0","26","0","7","10","0","39","sa454941"
"Miguel Meregildo","Red Sox (R)","19","0","1","2.61","8","0","0","0","4","1","1","10.1","52","12","4","3","1","11","2","1","2","0","8","sa3000565"
"Dominique Rodgers","Twins (A)","23","0","0","2.61","6","0","0","0","0","0","1","10.1","44","10","3","3","1","3","0","0","0","0","10","sa397324"
"Kirlian Campo","Phillies (R)","18","0","0","2.61","7","0","0","0","0","0","1","10.1","40","4","3","3","0","4","0","0","2","1","6","sa504889"
"Michael Bowden","- - -","21","9","7","2.62","26","25","0","0","0","0","0","144.1","564","112","47","42","10","29","0","0","3","0","130","4440"
"Juan Salas","Rays (AAA)","29","4","5","2.62","28","0","0","0","1","1","10","44.2","174","32","13","13","2","11","0","2","3","1","53","2533"
"Carlos Rojas","Blue Jays (R)","20","1","3","2.62","10","7","0","0","0","0","1","44.2","186","35","22","13","1","10","0","2","3","0","36","sa3000487"
"Steven Shell","Nationals (AAA)","25","3","2","2.62","22","4","0","0","1","1","5","58.1","232","49","19","17","5","14","1","3","2","1","54","3681"
"Alfredo Aceves","- - -","25","8","6","2.62","25","23","1","1","0","0","0","140.2","549","111","47","41","10","27","0","2","3","0","114","5164"
"Carlos Rodriguez","Blue Jays (R)","22","3","1","2.63","21","2","0","0","4","0","1","48.0","195","42","17","14","0","15","0","0","5","0","59","sa3000239"
"Armando Rodriguez","Mets (R)","20","4","4","2.63","15","13","0","0","0","0","0","72.0","285","48","28","21","0","22","0","2","8","0","81","sa503637"
"Sean Gleason","Orioles (A)","22","12","2","2.63","30","21","2","1","0","0","1","150.2","610","124","54","44","3","46","0","2","7","2","108","sa328260"
"Matt Wickswat","White Sox (R)","21","0","0","2.63","9","0","0","0","0","0","0","13.2","62","9","9","4","0","11","0","1","4","0","15","sa460152"
"Pedro Vidal","- - -","20","1","1","2.63","17","7","0","0","0","0","2","54.2","216","38","25","16","6","14","0","3","4","0","43","sa456353"
"Gabriel Arias","Phillies (R)","18","3","3","2.63","17","0","0","0","6","4","1","41.0","165","28","12","12","2","16","0","1","1","1","30","sa507276"
"Nate Bump","Giants (AA)","31","4","3","2.64","17","10","0","0","0","0","2","58.0","241","47","19","17","2","22","0","7","1","0","28","1755"
"Daniel Stange","- - -","22","2","2","2.64","22","0","0","0","1","2","1","30.2","122","21","9","9","2","7","0","4","1","1","31","9404"
"Marquis Pettis","Mariners (A-)","25","2","1","2.64","20","1","0","0","0","0","0","30.2","146","24","13","9","0","27","0","2","5","0","31","sa329103"
"Brad Hand","- - -","18","3","2","2.64","12","10","0","0","0","0","0","47.2","196","36","22","14","0","21","0","3","6","0","46","9111"
"Manuel Baez","Pirates (R)","20","2","1","2.64","15","5","0","0","0","0","2","47.2","196","41","15","14","1","14","0","2","3","0","23","sa509129"
"Jeremy Hill","Mexican (AAA)","30","4","2","2.64","57","0","0","0","23","2","0","64.2","272","55","19","19","3","30","3","0","5","0","53","1607"
"Roman Mendez","Red Sox (R)","17","3","1","2.65","11","11","0","0","0","0","0","51.0","215","43","19","15","1","16","0","2","3","1","46","10307"
"Eddy Ramos","Mexican (AAA)","34","2","0","2.65","16","0","0","0","0","1","7","17.0","78","19","8","5","1","5","1","2","1","0","14","sa209070"
"Yovan Rodriguez","White Sox (R)","21","2","2","2.65","9","6","0","0","0","0","0","34.0","147","27","18","10","0","13","0","3","2","0","22","sa3000602"
"Manny Barreda","Yankees (R)","19","0","0","2.65","6","2","0","0","1","0","0","17.0","72","15","6","5","1","8","0","0","2","0","14","sa390658"
"Francisco Acosta","- - -","19","0","2","2.65","9","2","0","0","0","0","0","17.0","82","16","13","5","0","10","0","3","6","0","18","sa393575"
"Kevin Thomas","Cardinals (R)","21","2","1","2.65","10","4","0","0","0","0","2","34.0","151","34","15","10","1","8","0","3","6","0","27","sa455028"
"Taylor Stanton","Mariners (R)","20","1","1","2.65","11","2","0","0","0","1","1","17.0","70","13","5","5","0","6","0","1","1","0","20","sa455503"
"Luis Yendis","Rays (R)","18","0","2","2.65","16","12","0","0","0","1","1","54.1","229","47","21","16","4","19","1","8","6","1","41","sa504084"
"Eduin Ciriaco","Astros (A-)","22","2","0","2.65","16","0","0","0","0","0","0","37.1","160","22","13","11","3","20","0","4","5","0","47","sa393034"
"Ryan Paul","- - -","23","5","2","2.65","43","0","0","0","4","4","5","57.2","238","35","17","17","1","36","0","6","5","0","76","sa327102"
"Geno Espineli","Giants (AAA)","25","1","1","2.66","38","0","0","0","1","0","7","61.0","247","56","22","18","2","11","1","2","4","0","48","7405"
"Jose Marizan","Reds (R)","20","2","5","2.66","13","12","1","0","0","0","0","61.0","251","53","22","18","2","20","0","2","3","0","55","sa393274"
"Edilmar Infante","Cubs (R)","20","5","3","2.66","15","15","0","0","0","0","0","81.1","332","76","31","24","3","12","0","4","5","0","53","sa3000412"
"David Parker","Rockies (A-)","25","1","2","2.66","15","0","0","0","0","1","1","20.1","86","14","7","6","1","13","0","0","5","0","16","sa293767"
"Miguel Flores","- - -","20","2","2","2.66","14","4","0","0","1","1","0","44.0","183","41","21","13","2","10","0","2","3","1","30","sa455013"
"Neil Ramirez","Rangers (A-)","19","1","2","2.66","13","13","0","0","0","0","0","44.0","188","25","15","13","5","29","0","6","4","4","52","7677"
"Ryan Turner","Rangers (A)","23","6","3","2.66","38","0","0","0","2","2","4","67.2","282","71","29","20","0","12","0","1","4","0","52","sa393265"
"Mauricio Robles","Tigers (A)","19","5","3","2.66","23","16","0","0","0","0","0","91.1","367","54","27","27","2","54","0","4","8","0","79","8895"
"Geuris Grullon","Rangers (R)","18","2","0","2.66","14","1","0","0","0","0","1","23.2","111","19","16","7","0","17","0","2","5","3","27","sa393255"
"Rick Porcello","Tigers (A+)","19","8","6","2.66","24","24","0","0","0","0","0","125.0","527","116","51","37","7","33","0","11","3","0","72","2717"
"Paul Bush","- - -","28","0","2","2.67","17","3","0","0","0","0","0","27.0","112","15","9","8","2","9","1","7","2","0","34","sa202067"
"Daniel Morales","Indians (A-)","23","2","0","2.67","21","0","0","0","5","0","0","27.0","105","17","9","8","1","9","1","1","2","0","27","sa388966"
"Sean Grieve","- - -","23","3","0","2.67","21","0","0","0","2","1","3","30.1","135","28","11","9","0","20","1","2","8","0","31","sa454545"
"Tony Sipp","- - -","24","0","3","2.67","24","1","0","0","1","1","4","33.2","133","23","14","10","4","11","1","0","0","0","46","8280"
"Michael Olmsted","- - -","21","2","1","2.67","8","8","0","0","0","0","0","33.2","138","29","12","10","3","10","0","1","7","0","37","sa390636"
"Mauricio Brujan","Athletics (R)","18","4","0","2.68","13","0","0","0","1","0","0","40.1","169","33","17","12","1","18","1","4","3","1","20","sa3000741"
"Bryan Hallberg","Astros (A+)","23","5","8","2.68","49","1","0","0","6","5","7","80.2","334","59","28","24","5","33","3","5","3","0","66","sa327713"
"Eric Stolp","Giants (A-)","23","3","1","2.68","19","0","0","0","1","1","4","40.1","166","31","15","12","0","15","2","5","2","0","22","sa327791"
"David Hernandez","Orioles (AA)","23","10","4","2.68","27","27","0","0","0","0","0","141.0","599","112","53","42","10","71","0","7","6","1","166","4259"
"Lucas Luetge","- - -","21","6","1","2.68","13","7","0","0","0","1","0","50.1","204","40","18","15","2","15","0","1","8","1","46","8337"
"Buddy Boshers","Angels (R)","20","5","0","2.68","13","12","0","0","0","0","0","50.1","221","43","24","15","1","22","0","1","4","1","43","8490"
"Joe Torres","White Sox (AA)","25","3","1","2.68","59","0","0","0","0","1","15","50.1","213","29","15","15","2","31","0","3","5","0","58","sa198956"
"Dan Leatherman","Nationals (A)","22","1","2","2.68","26","0","0","0","5","0","2","50.1","202","41","16","15","3","10","1","1","3","0","62","sa329241"
"Mike Ramlow","- - -","22","8","5","2.68","36","8","0","0","8","2","3","104.0","407","85","37","31","6","15","2","1","5","1","76","sa326250"
"Juri Perez","Astros (R)","17","4","4","2.68","12","11","0","0","0","0","0","57.0","236","43","22","17","2","19","0","7","2","0","28","sa504070"
"Jhonathan Ramos","Pirates (R)","18","5","3","2.69","14","14","0","0","0","0","0","60.1","258","61","27","18","3","12","0","7","2","1","47","sa504204"
"Neftali Feliz","- - -","20","10","6","2.69","27","27","0","0","0","0","0","127.1","509","89","41","38","3","51","0","8","7","1","153","18"
"Kyler Newby","Diamondbacks (A+)","23","4","3","2.69","46","0","0","0","16","4","2","67.0","280","49","23","20","4","30","1","1","6","0","86","sa288761"
"Gabe DeHoyos","Padres (AA)","28","6","4","2.69","60","0","0","0","4","3","15","83.2","351","71","27","25","2","33","1","1","5","1","110","sa262554"
"David Purcey","Blue Jays (AAA)","26","8","6","2.69","19","19","0","0","0","0","0","117.0","471","97","41","35","8","34","0","4","11","1","121","8360"
"Cla Meredith","Padres (AAA)","25","0","0","2.70","6","0","0","0","0","0","1","6.2","29","6","2","2","0","3","0","0","0","1","4","7613"
"Larry Broadway","Nationals (AAA)","27","0","0","2.70","5","0","0","0","0","0","0","6.2","27","5","3","2","1","0","0","1","0","0","4","sa201812"
"Erik Davis","Padres (A-)","21","2","0","2.70","14","5","0","0","0","1","0","26.2","106","19","8","8","2","7","0","2","1","0","39","8422"
"Guillermo Moscoso","- - -","24","5","4","2.70","21","12","0","0","1","1","1","86.2","340","60","33","26","8","21","0","2","3","0","122","5106"
"Daryl Thompson","- - -","22","8","4","2.70","21","20","0","0","0","0","0","126.2","499","105","47","38","8","30","0","2","6","0","99","6603"
"Jon Lieber","- - -","38","0","1","2.70","4","2","0","0","0","0","1","10.0","40","12","4","3","1","0","0","1","0","0","7","287"
"Derrick Ellison","Brewers (A+)","29","1","0","2.70","11","0","0","0","1","2","1","20.0","92","22","8","6","0","13","0","0","5","0","21","sa295627"
"Carlos Vela","Mexican (AAA)","19","0","0","2.70","16","0","0","0","0","0","3","10.0","39","5","5","3","1","3","2","0","0","0","8","sa3000689"
"Roeldwin Reyes","- - -","19","0","1","2.70","11","0","0","0","1","1","1","20.0","90","20","13","6","1","9","0","0","4","0","15","sa3000863"
"Danny Gutierrez","Royals (A)","21","4","4","2.70","19","18","0","0","0","0","0","90.0","375","83","38","27","7","25","0","8","3","0","104","sa326150"
"Eddie Burns","Indians (A-)","22","0","0","2.70","3","2","0","0","0","0","0","10.0","40","6","4","3","1","4","1","2","0","0","12","sa388388"
"Andres Rosales","- - -","20","1","1","2.70","10","3","0","0","1","0","0","30.0","122","22","10","9","4","10","0","2","3","0","22","sa396273"
"Brad Dydalewicz","Astros (R)","18","0","0","2.70","4","4","0","0","0","0","0","10.0","41","7","3","3","1","3","0","3","0","0","6","sa454976"
"Chad Dawson","White Sox (R)","22","0","1","2.70","10","0","0","0","0","1","1","10.0","48","7","4","3","1","11","1","0","1","0","6","sa455804"
"Abraham Gonzalez","Angels (R)","21","2","0","2.70","17","0","0","0","1","1","3","20.0","79","12","8","6","3","6","0","0","1","0","16","sa456107"
"Elisaul Pimentel","- - -","19","3","7","2.70","13","10","2","0","0","0","1","60.0","240","48","23","18","0","15","0","2","6","1","45","sa456116"
"Matt Zaleski","- - -","26","7","2","2.70","40","9","0","0","6","1","2","110.0","466","97","40","33","10","37","0","11","3","0","75","sa253571"
"Jonathan Molina","Nationals (R)","22","2","2","2.70","25","0","0","0","4","2","7","43.1","182","31","19","13","4","18","0","4","5","0","56","sa393283"
"Matthew Frevert","- - -","21","4","0","2.70","24","0","0","0","1","1","0","23.1","98","22","7","7","2","9","1","0","2","0","23","sa455021"
"Ricardo Hernandez","Marlins (R)","20","0","1","2.70","15","1","0","0","2","1","3","23.1","97","16","8","7","1","10","0","1","2","2","27","sa456130"
"Andres Esquibel","Mariners (R)","21","1","0","2.70","16","0","0","0","1","2","2","33.1","136","33","12","10","2","6","0","2","2","0","20","sa455248"
"Jose Mijares","- - -","23","3","2","2.70","23","0","0","0","2","1","8","36.2","153","33","11","11","2","11","0","0","2","0","41","4140"
"Jack Tilghman","Astros (A)","21","1","0","2.70","9","0","0","0","0","0","2","13.1","60","14","7","4","0","9","0","1","3","0","5","sa327902"
"Andrew Brown","- - -","27","0","0","2.70","2","1","0","0","0","0","0","3.1","11","1","1","1","0","1","0","1","0","0","1","2115"
"Julius Dettrich","Rays (R)","19","0","1","2.70","2","1","0","0","0","0","0","3.1","17","3","4","1","1","1","0","1","0","0","1","sa392087"
"Wilfrido Perez","- - -","23","2","4","2.71","42","0","0","0","3","2","9","79.2","330","60","27","24","6","38","0","3","8","1","92","sa294751"
"Felix Bautista","Mariners (R)","20","3","2","2.71","18","8","0","0","2","3","1","73.0","302","63","34","22","5","11","1","7","5","1","80","sa3000046"
"Donald Hume","- - -","22","6","2","2.71","14","14","0","0","0","0","0","69.2","291","61","28","21","8","26","0","4","3","0","64","sa389660"
"Reynaldo Sabala","Mariners (R)","17","3","4","2.72","14","9","0","0","1","1","0","56.1","240","45","28","17","1","24","1","6","7","1","35","sa504796"
"Max Scherzer","Diamondbacks (AAA)","23","1","1","2.72","13","10","0","0","0","0","1","53.0","219","35","19","16","2","22","0","2","1","0","79","3137"
"Jose Ramirez","Mexican (AAA)","26","11","4","2.72","26","19","0","0","0","0","1","102.2","427","96","34","31","4","28","1","5","4","0","42","sa509448"
"Marcos Coca","Phillies (R)","18","0","3","2.72","13","4","0","0","1","0","2","46.1","204","34","20","14","1","27","0","4","5","0","45","sa3000909"
