"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Brad Halsey","Athletics (AAA)","26","2","0","2.65","3","3","0","0","0","0","0","17.0","66","15","5","5","2","3","0","0","2","0","17","4760"
"Jeff Gerbe","- - -","22","2","3","2.65","21","11","1","0","2","0","4","85.0","338","73","34","25","3","18","2","4","5","1","45","sa327881"
"Joshua Roberts","- - -","23","1","1","2.65","20","0","0","0","1","1","4","34.0","153","29","21","10","0","17","0","2","3","0","34","sa390471"
"Fautino De Los Santos","- - -","21","10","5","2.65","26","20","0","0","0","1","0","122.1","483","69","45","36","8","43","1","9","19","3","153","5841"
"Gaudencio Aguirre","Mexican (AAA)","34","12","1","2.65","57","0","0","0","1","4","25","74.2","305","55","25","22","2","27","6","6","6","1","37","sa185590"
"Chris Key","Phillies (AA)","29","5","2","2.65","58","0","0","0","18","0","4","74.2","302","76","28","22","4","12","2","0","3","0","28","sa199797"
"Julio Cesar Pimentel","Royals (A+)","21","12","4","2.65","27","22","0","0","0","0","0","152.2","635","145","56","45","8","43","1","7","12","1","73","sa245873"
"Jeff Locke","Braves (R)","19","7","1","2.66","13","11","0","0","1","0","0","61.0","237","48","23","18","2","8","0","3","7","0","74","2929"
"Matt Moore","Devil Rays (R)","18","0","0","2.66","8","3","0","0","0","0","1","20.1","93","12","6","6","1","16","0","2","2","0","29","1890"
"Dylan Gonzalez","Cardinals (R)","22","0","2","2.66","20","0","0","0","0","0","1","20.1","90","21","10","6","1","8","0","1","1","1","20","sa388844"
"Javier Nieves","Blue Jays (A-)","23","3","1","2.66","24","1","0","0","0","1","2","44.0","187","35","15","13","3","20","0","3","1","2","44","sa295400"
"Dickson Marquez","Yankees (R)","21","2","3","2.66","11","4","0","0","2","0","0","44.0","182","37","18","13","3","11","0","4","3","0","45","sa393319"
"Andy Sonnanstine","Devil Rays (AAA)","24","6","4","2.66","11","11","0","0","0","0","0","71.0","283","60","24","21","8","13","0","2","2","0","66","7667"
"Jesus Cespedes","Diamondbacks (R)","18","2","5","2.66","16","13","0","0","0","0","1","71.0","300","62","36","21","1","21","0","7","6","0","45","sa455644"
"Rob Bryson","Brewers (R)","19","3","0","2.67","18","4","0","0","8","0","2","54.0","222","49","19","16","2","12","0","7","5","3","70","sa393057"
"Jeremy Hellickson","Devil Rays (A)","20","13","3","2.67","21","21","1","0","0","0","0","111.1","446","87","36","33","7","34","0","3","4","0","106","4371"
"Ramon Rache","Cubs (R)","19","3","3","2.67","14","0","0","0","1","1","2","30.1","123","25","12","9","0","8","0","1","3","1","36","sa3000808"
"Clayton Mortensen","- - -","22","1","3","2.67","16","14","0","0","0","0","0","60.2","255","57","21","18","2","19","0","6","3","0","68","3166"
"Jose Silva","Mexican (AAA)","33","4","2","2.67","32","0","0","0","2","0","13","33.2","135","28","12","10","0","11","1","0","2","0","33","354"
"Matthew Williams","- - -","20","1","1","2.67","20","0","0","0","1","1","1","33.2","149","33","14","10","0","13","0","1","0","0","18","sa295146"
"Gabriel Alvarado","Pirates (R)","20","8","4","2.67","13","12","1","0","0","0","0","70.2","301","68","33","21","2","18","0","6","5","1","39","sa455790"
"Yeison Almeida","Angels (R)","17","3","1","2.68","14","14","1","1","0","0","0","77.1","322","77","29","23","3","10","0","11","4","1","39","sa466023"
"Ryan Falcon","Rangers (A-)","22","5","2","2.68","26","0","0","0","1","2","6","47.0","186","39","16","14","2","6","0","0","2","0","62","sa389191"
"Jeff Gogal","- - -","25","4","3","2.68","37","1","0","0","0","0","8","50.1","212","35","18","15","2","15","1","9","2","0","63","sa254433"
"Brian Gausman","Royals (R)","23","3","2","2.68","13","6","0","0","0","0","0","53.2","224","58","20","16","3","12","0","2","8","0","34","sa389409"
"Kam Mickolio","- - -","23","6","4","2.68","32","0","0","0","3","4","3","53.2","225","43","21","16","3","22","1","4","5","1","55","9513"
"Jeiler Castillo","Astros (R)","19","1","3","2.69","13","11","0","0","1","0","0","67.0","278","69","30","20","3","16","1","3","5","1","33","sa455677"
"Josh Rainwater","- - -","22","9","4","2.69","35","8","0","0","0","3","7","90.1","385","79","38","27","4","34","5","5","9","2","73","sa244005"
"Will Ohman","Cubs (AAA)","29","0","0","2.70","9","0","0","0","0","0","3","6.2","32","7","2","2","0","5","0","0","1","0","9","296"
"Jared Shaffer","- - -","21","2","1","2.70","17","2","0","0","3","0","0","43.1","194","47","16","13","1","24","1","2","4","1","30","sa276679"
"Joe Ortiz","Rangers (R)","16","1","2","2.70","18","0","0","0","7","1","0","26.2","113","21","12","8","0","8","1","3","5","1","38","7955"
"Carlos Vasquez","- - -","24","4","3","2.70","52","0","0","0","4","0","10","76.2","322","58","29","23","2","36","1","8","8","0","57","sa202168"
"Zack Zuercher","- - -","23","4","0","2.70","42","0","0","0","1","0","5","50.0","214","41","17","15","3","24","2","4","3","2","32","sa290216"
"Steven Cheney","Mets (A-)","20","4","4","2.70","18","0","0","0","0","0","2","40.0","164","33","15","12","2","12","2","3","1","0","39","sa328253"
"Wendy Rosa","Mets (R)","20","2","1","2.70","12","3","0","0","0","1","0","30.0","134","21","11","9","0","24","0","2","7","0","36","sa393399"
"Matt DeSalvo","Yankees (AAA)","26","9","5","2.70","20","20","0","0","0","0","0","113.1","483","92","39","34","4","56","2","6","4","0","102","5439"
"Justin Garcia","- - -","20","1","1","2.70","21","0","0","0","4","1","2","33.1","135","25","12","10","1","7","0","2","4","0","32","sa392164"
"Israel Chirino","White Sox (A+)","23","0","3","2.70","34","0","0","0","1","2","4","33.1","149","36","14","10","1","19","2","2","3","0","23","sa291744"
"Thomas King","Giants (A)","23","0","0","2.70","10","0","0","0","1","0","0","13.1","53","12","5","4","1","4","0","1","0","0","7","sa323455"
"Homero Salinas","Mexican (AAA)","20","0","0","2.70","4","0","0","0","0","0","0","3.1","17","6","1","1","0","1","0","1","0","0","2","sa3000648"
"Michael Cooper","Cubs (A+)","23","0","2","2.70","3","0","0","0","0","1","0","3.1","15","4","3","1","0","0","0","0","0","0","2","sa328272"
"Leandro Marin","Red Sox (R)","18","0","0","2.70","3","0","0","0","0","0","1","3.1","17","3","1","1","0","4","0","2","0","0","3","sa456664"
"Charles Benoit","Pirates (A)","22","9","3","2.71","50","0","0","0","4","6","11","79.2","340","73","28","24","4","29","2","3","3","0","83","sa327098"
"Josh Collmenter","Diamondbacks (A-)","21","6","3","2.71","14","12","0","0","0","0","0","66.1","275","60","22","20","4","21","0","2","2","1","57","7312"
"David Huff","Indians (A+)","22","4","2","2.72","11","11","0","0","0","0","0","59.2","249","57","23","18","4","15","0","1","2","0","46","4257"
"Jo-Jo Reyes","- - -","22","12","1","2.72","19","19","0","0","0","0","0","109.1","451","88","38","33","7","47","0","3","0","0","110","5559"
"Jake Diekman","- - -","20","3","4","2.72","13","10","0","0","0","0","0","53.0","218","39","16","16","2","21","0","4","1","0","46","5003"
"Reid Santos","Indians (AA)","24","8","3","2.72","39","10","0","0","2","3","4","96.0","395","80","39","29","10","30","0","4","4","0","85","sa202931"
"Ryan Paul","Giants (A+)","22","4","2","2.72","34","1","0","0","0","1","1","46.1","188","31","15","14","2","20","0","6","3","1","40","sa327102"
"Jairo Heredia","Yankees (R)","17","2","2","2.72","11","6","0","0","0","0","0","46.1","186","39","15","14","4","11","0","3","1","0","52","sa392471"
"Kelvin Jimenez","Cardinals (AAA)","26","2","3","2.72","30","0","0","0","1","1","5","39.2","174","46","16","12","2","11","4","1","2","1","34","2902"
"Rafael De La Rosa","Twins (R)","20","0","3","2.72","29","0","0","0","8","1","3","39.2","175","40","14","12","1","21","4","5","6","0","28","sa3000104"
"Danilo Alvarez","Braves (R)","17","4","2","2.72","18","1","0","0","0","3","0","39.2","172","29","21","12","1","15","0","4","2","0","25","sa503480"
"Ron Flores","Athletics (AAA)","27","1","2","2.72","40","0","0","0","1","2","20","36.1","166","38","22","11","4","17","5","1","2","1","26","3152"
"Mauricio Lara","Mexican (AAA)","28","8","3","2.73","21","17","1","0","0","0","0","102.1","411","88","33","31","5","34","0","3","5","2","65","sa198885"
"Dylan Axelrod","- - -","21","2","3","2.73","21","0","0","0","2","0","1","33.0","136","33","15","10","0","8","0","0","2","0","30","9303"
"David Trahan","- - -","26","1","2","2.73","44","0","0","0","2","1","8","62.2","262","52","25","19","2","26","0","7","4","0","37","sa253274"
"Daryl Harang","Blue Jays (A+)","24","1","2","2.73","34","0","0","0","2","0","9","29.2","116","21","10","9","0","8","0","0","2","0","23","sa253787"
"Kevin Lynch","- - -","24","3","3","2.73","19","0","0","0","2","1","3","29.2","131","32","11","9","0","11","1","1","0","0","22","sa293731"
"Arquimedes Nieto","Cardinals (R)","18","4","2","2.73","13","10","0","0","0","0","0","59.1","243","56","22","18","3","13","1","2","4","0","56","sa455641"
"Trevor Cahill","Athletics (A)","19","11","4","2.73","20","19","0","0","0","0","0","105.1","437","85","38","32","3","40","1","9","8","0","117","6249"
"Joe Savery","Phillies (A-)","21","2","3","2.73","7","7","0","0","0","0","0","26.1","116","22","9","8","0","13","0","0","1","0","22","2835"
"Renan Martinez","Mexican (AAA)","27","2","0","2.74","36","0","0","0","0","3","9","23.0","106","31","7","7","0","11","2","2","1","0","11","sa198895"
"Bryan Dumesnil","- - -","23","1","1","2.74","10","0","0","0","0","1","1","23.0","101","26","7","7","2","4","0","2","3","0","23","sa201976"
"Eric Hull","Dodgers (AAA)","27","4","3","2.74","49","0","0","0","11","3","5","65.2","272","59","22","20","3","26","4","0","5","0","81","4660"
"Bobby Cassevah","- - -","21","2","1","2.75","24","0","0","0","1","0","0","39.1","172","34","15","12","0","18","2","9","4","0","34","6950"
"Dave Elder","Mexican (AAA)","31","4","1","2.75","26","1","0","0","0","3","4","39.1","171","40","13","12","0","13","1","1","2","0","45","1535"
"Neal Frontz","Devil Rays (A)","23","4","6","2.75","40","0","0","0","18","7","1","75.1","319","68","28","23","4","16","0","6","1","0","70","sa293560"
"Grabiel Diaz","Braves (R)","19","3","3","2.75","26","0","0","0","12","3","0","36.0","149","29","16","11","0","9","0","1","3","0","29","sa3000198"
"Trevor Reckling","Angels (R)","18","3","1","2.75","9","5","0","0","2","0","0","36.0","148","33","13","11","2","7","0","1","7","3","55","sa390627"
"Bolivar Medina","Dodgers (R)","18","2","3","2.75","10","7","0","0","0","0","1","36.0","159","27","15","11","1","22","0","2","11","0","43","sa504072"
"Robert Moreno","Astros (R)","17","2","0","2.76","12","0","0","0","4","1","0","16.1","66","12","6","5","2","5","0","2","3","0","9","sa546501"
"Juan Aquino","Reds (R)","19","8","3","2.76","13","9","0","0","0","0","0","62.0","248","42","25","19","2","12","0","4","5","0","62","sa3000639"
"Marc Rzepczynski","Blue Jays (A-)","21","5","0","2.76","11","7","0","0","0","1","0","45.2","183","33","21","14","2","17","0","1","0","0","49","6612"
"Wilfredo Bocaranda","Rays (R)","19","0","1","2.76","20","2","0","0","1","0","1","45.2","196","43","22","14","4","20","1","2","12","1","26","sa3000660"
"Casey Erickson","Yankees (R)","21","3","2","2.76","10","5","0","0","0","0","0","29.1","125","31","10","9","2","7","0","1","3","0","24","sa327127"
"Jason Fernandez","Athletics (A)","22","8","2","2.77","31","11","1","0","2","0","1","110.2","451","82","39","34","5","46","0","7","2","0","99","sa327166"
"Mark McLemore","Astros (AAA)","26","0","1","2.77","21","9","0","0","0","0","2","52.0","227","34","20","16","2","35","1","4","2","0","52","4655"
"Nelvin Fuentes","Twins (R)","18","1","0","2.77","10","0","0","0","0","0","0","13.0","52","9","7","4","2","5","0","1","1","1","6","sa392078"
"Daigoro Rondon","Dodgers (R)","20","7","2","2.77","12","7","1","0","1","0","0","65.0","255","68","22","20","1","4","0","1","3","1","59","sa393197"
"Andrew Miller","- - -","22","3","4","2.77","13","13","2","1","0","0","0","78.0","326","71","30","24","3","25","0","7","4","0","61","6785"
"John Wesley","- - -","26","3","4","2.77","43","0","0","0","12","2","4","52.0","220","46","18","16","5","24","1","1","8","0","67","sa202427"
"Marino Salas","- - -","25","0","1","2.77","51","0","0","0","17","2","3","61.2","255","52","20","19","9","22","1","3","4","0","54","2432"
"Mauricio Tequida","Mexican (AAA)","25","3","1","2.77","45","0","0","0","14","3","4","48.2","197","52","15","15","3","10","0","1","1","1","23","sa226470"
"Bobby Cramer","- - -","27","9","2","2.77","21","15","0","0","0","0","0","97.1","405","90","40","30","4","20","1","6","9","0","91","2744"
"Alan Johnson","- - -","23","16","7","2.77","28","28","1","0","0","0","0","181.2","750","169","69","56","9","49","1","9","2","1","126","917"
"Jess Todd","Cardinals (A-)","21","4","1","2.78","16","7","0","0","0","2","2","58.1","231","48","23","18","2","14","1","1","2","0","69","3805"
"David Bromberg","Twins (R)","19","9","0","2.78","13","11","0","0","0","0","0","58.1","247","45","19","18","4","32","0","1","4","0","81","sa326256"
"Geremi Gonzalez","Blue Jays (AAA)","32","2","1","2.78","5","5","0","0","0","0","0","22.2","94","18","7","7","1","11","0","0","0","0","25","1711"
"Blake Wood","- - -","21","2","2","2.78","13","13","0","0","0","0","0","55.0","229","50","19","17","4","17","0","6","0","0","52","1345"
"Ryan Meyers","- - -","21","1","4","2.79","41","0","0","0","13","3","1","51.2","214","44","17","16","4","16","1","2","5","0","55","sa244035"
"Jose Burdier","Indians (R)","20","0","1","2.79","8","0","0","0","0","1","0","9.2","42","10","5","3","1","5","1","1","1","0","9","sa3000422"
"Jose Batista","Astros (R)","19","0","1","2.79","11","1","0","0","0","1","0","9.2","56","7","12","3","0","16","0","4","7","0","5","sa3000498"
"Anthony Reyes","Cardinals (AAA)","25","1","1","2.79","6","6","0","0","0","0","0","38.2","148","27","12","12","4","11","0","2","1","0","33","7105"
"Darlyn Santos","Royals (R)","18","3","2","2.79","11","5","0","0","2","0","0","38.2","160","34","16","12","2","3","0","8","1","0","23","sa3000613"
"Tony Watson","- - -","22","7","2","2.79","13","13","0","0","0","0","0","67.2","271","61","23","21","6","8","0","3","1","0","58","3132"
"Alan Mills","Tigers (AA)","40","1","1","2.79","29","0","0","0","23","1","0","29.0","117","21","9","9","1","11","0","2","1","0","22","1008949"
"Ebelin Lugo","Phillies (R)","17","6","1","2.79","10","10","1","0","0","0","0","58.0","243","46","22","18","3","25","0","3","2","0","32","sa456135"
"Josh Schmidt","Yankees (A+)","24","6","1","2.79","39","0","0","0","3","6","4","67.2","286","54","24","21","3","28","4","3","2","0","92","sa292712"
"Santiago Molina","Nationals (R)","20","2","1","2.79","14","0","0","0","1","0","2","19.1","90","15","8","6","1","17","0","1","1","0","26","sa3000802"
"Yuri Higgins","- - -","22","3","1","2.79","11","0","0","0","1","1","1","19.1","83","17","10","6","1","9","0","2","5","0","15","sa394405"
"Barret Browning","Angels (A)","22","9","4","2.80","48","0","0","0","8","5","8","74.0","302","54","25","23","2","26","1","3","6","0","74","9356"
"Danny Borrell","Athletics (AA)","28","3","3","2.80","19","9","0","0","0","1","0","64.1","264","43","22","20","8","27","0","2","1","0","73","sa184117"
"Jason Ragan","Devil Rays (A-)","24","5","6","2.80","11","11","0","0","0","0","0","64.1","268","53","25","20","4","22","1","4","6","0","36","sa329220"
"Leonel Santiago","Royals (R)","17","2","2","2.80","12","5","0","0","0","0","0","35.1","140","30","14","11","2","8","0","3","3","1","30","sa503641"
"Randy Newsom","- - -","25","4","2","2.80","57","0","0","0","18","2","2","61.0","255","63","20","19","4","18","1","2","3","1","31","sa262091"
"Philippe Valiquette","- - -","20","4","3","2.81","18","0","0","0","3","1","0","51.1","213","48","26","16","1","13","1","0","3","0","37","sa272553"
"Tyson Corley","- - -","21","0","1","2.81","14","0","0","0","1","2","3","25.2","122","21","19","8","1","13","0","7","11","2","21","sa327765"
"Eduardo Aldama","Mets (R)","17","2","2","2.81","10","4","0","0","2","1","0","25.2","115","28","13","8","0","6","0","3","2","0","20","sa456026"
"Jeff Stevens","- - -","23","6","3","2.81","49","0","0","0","2","5","11","83.1","336","58","30","26","6","25","1","5","6","0","102","3367"
"Romulo Sanchez","Pirates (AA)","23","6","3","2.81","40","0","0","0","1","4","2","57.2","236","43","24","18","8","17","2","3","5","1","52","4170"
"Joan Garcia","Rockies (R)","18","1","3","2.81","14","2","0","0","1","0","0","32.0","152","28","20","10","1","22","0","3","4","0","21","sa3000776"
"Henry Perez","Mariners (R)","17","5","4","2.82","16","14","1","1","0","0","0","54.1","222","44","21","17","1","20","0","0","6","1","60","sa506629"
"Ramon Benjamin","Marlins (R)","20","4","3","2.82","16","2","0","0","0","0","2","38.1","164","25","13","12","0","20","0","7","1","0","32","sa393218"
"Julio Castellanos","Astros (R)","20","3","1","2.82","8","7","0","0","0","0","0","38.1","160","37","14","12","2","17","0","1","1","1","24","sa491892"
"John Zinnicker","- - -","22","1","0","2.82","20","0","0","0","2","0","2","22.1","103","25","8","7","0","13","0","1","1","0","22","sa326567"
"Aaron Walker","Devil Rays (A+)","25","0","0","2.82","17","0","0","0","1","1","4","22.1","93","21","9","7","3","7","0","0","4","0","21","sa254600"
"Jonathan Pannell","Giants (R)","21","2","1","2.82","14","0","0","0","1","0","1","22.1","90","21","9","7","0","5","0","0","3","0","33","sa392056"
"Dan Giese","Giants (AAA)","30","3","1","2.82","47","0","0","0","2","3","7","73.1","291","65","26","23","2","10","1","1","3","1","76","2656"
"Luis Jose","Athletics (R)","19","1","2","2.83","15","2","0","0","1","1","1","28.2","128","20","14","9","0","16","1","6","4","1","16","sa506081"
"Eliecer Navarro","Pirates (R)","19","8","2","2.83","14","13","0","0","1","0","0","70.0","283","64","24","22","3","17","0","0","4","0","85","sa503034"
"Arquimedes Caminero","Marlins (R)","20","2","3","2.83","16","4","0","0","1","0","0","47.2","216","36","20","15","0","24","3","15","9","1","48","8992"
"Amado Rosario","Diamondbacks (R)","19","4","3","2.83","14","10","0","0","0","1","0","54.0","246","54","29","17","0","27","0","8","6","0","50","sa455873"
"Danny Touchet","- - -","25","4","5","2.84","39","1","0","0","2","4","4","73.0","306","64","29","23","4","29","4","0","4","1","52","sa294844"
"Cesar Jimenez","- - -","22","2","1","2.84","19","2","0","0","2","2","2","31.2","140","32","15","10","2","12","1","1","1","1","29","3762"
"Waldis Joaquin","Giants (A-)","20","3","0","2.84","15","5","0","0","0","0","1","38.0","155","24","13","12","2","16","0","2","2","0","30","6580"
"Dallas Braden","- - -","23","3","3","2.84","13","13","2","1","0","0","0","76.0","305","56","25","24","6","21","1","2","2","2","87","8099"
"Juan Agudo","Cubs/Twins (R)","20","2","2","2.84","17","5","0","0","0","1","1","38.0","163","29","15","12","2","20","0","5","4","0","27","sa3000186"
"Oberth Guanire","Mariners (R)","17","4","0","2.84","14","2","0","0","0","1","3","38.0","157","40","16","12","0","8","0","1","3","0","27","sa3000686"
"Kyle Kaminska","Marlins (R)","18","1","1","2.84","5","4","0","0","0","0","0","19.0","78","18","9","6","3","4","0","3","0","1","14","sa392170"
"Kelvin Perez","Yankees (R)","21","5","3","2.84","11","5","0","0","0","1","0","38.0","160","32","15","12","2","9","0","4","2","1","32","sa393322"
"Yohan Gonzalez","Cubs (R)","17","0","1","2.84","10","4","0","0","0","0","1","25.1","111","23","10","8","0","10","0","3","3","0","23","sa456058"
"Evan Scribner","- - -","21","1","1","2.85","23","0","0","0","2","1","2","47.1","201","42","16","15","2","14","0","3","3","0","61","7525"
"Kevin Gunter","- - -","23","1","2","2.85","26","0","0","0","2","1","7","47.1","198","45","21","15","2","12","2","3","3","0","40","sa327730"
"Robert Grace","- - -","24","2","3","2.85","20","4","0","0","2","0","6","47.1","188","38","15","15","4","7","0","1","2","0","41","sa293524"
"Jason Kiley","Yankees (A-)","22","4","2","2.86","23","0","0","0","1","2","3","34.2","158","35","17","11","2","18","0","2","2","0","31","sa389806"
"Zachary Jevne","- - -","24","4","4","2.86","13","13","0","0","0","0","0","63.0","262","53","36","20","6","15","0","7","3","0","53","sa328292"
"Cory Bailey","Cubs (AAA)","36","5","3","2.86","44","7","0","0","5","0","6","91.1","384","100","33","29","6","16","0","1","5","0","61","588"
"Jino Gonzalez","Devil Rays (A+)","24","5","6","2.86","43","1","0","0","1","1","8","91.1","384","81","40","29","6","34","3","4","6","0","93","sa226426"
"Rafael Diaz","Mexican (AAA)","36","3","6","2.86","42","0","0","0","19","4","0","50.1","196","42","16","16","2","11","2","2","1","0","41","sa509282"
"Lars Knepper","Giants (R)","21","1","2","2.86","10","10","0","0","0","0","0","44.0","175","34","17","14","1","10","0","6","2","0","38","sa392051"
"Marcos Perez","Cubs (R)","17","2","1","2.86","11","6","0","0","0","0","0","44.0","176","34","15","14","3","13","0","3","3","1","22","sa503003"
"Jose Valdez","Yankees (A+)","24","3","4","2.87","37","0","0","0","3","2","6","59.2","251","54","21","19","4","21","3","0","6","1","60","3217"
"Oliberto Guzman","Pirates (R)","16","6","0","2.87","14","2","0","0","0","0","0","37.2","162","37","20","12","0","10","0","1","5","0","23","sa3000733"
"Burke Baldwin","Royals (R)","22","5","1","2.87","16","8","0","0","2","0","0","53.1","230","48","19","17","4","23","0","4","2","0","42","sa328122"
"Wilmer Blanco","Nationals (R)","21","4","1","2.87","13","8","0","0","0","0","2","47.0","206","28","19","15","1","28","0","10","6","0","49","sa3000386"
"Joseph Rocchio","Phillies (A-)","22","0","1","2.87","12","2","0","0","0","0","1","31.1","135","24","17","10","1","15","0","3","2","1","26","sa389247"
"Joe Bateman","Giants (AA)","27","4","1","2.88","29","0","0","0","0","0","0","56.1","238","52","21","18","5","21","1","2","1","0","47","sa201981"
"Daniel Lopez","Mexican (AAA)","20","3","1","2.88","43","2","0","0","0","2","9","56.1","239","52","19","18","3","17","0","4","0","1","52","sa502233"
"Andrew Brown","- - -","26","2","3","2.88","37","0","0","0","4","1","14","40.2","169","32","16","13","4","15","0","3","5","0","49","2115"
"Leondy Perez","Royals (R)","17","4","1","2.88","16","5","0","0","1","0","0","40.2","172","31","14","13","2","23","0","3","4","0","40","sa456139"
"Michael Gardner","Yankees (AA)","26","3","5","2.88","44","3","0","0","2","3","9","81.1","351","72","32","26","1","30","3","8","17","0","66","sa225784"
"Aaron Laffey","- - -","22","13","4","2.88","22","21","2","1","0","0","0","131.1","536","118","49","42","7","30","0","6","0","1","99","6248"
"John Slusarz","Rangers (A)","22","1","7","2.88","41","0","0","0","2","1","3","65.2","279","60","29","21","6","27","0","2","10","0","62","sa327101"
"Jayson Ruhlman","Cubs (A)","22","5","3","2.88","51","0","0","0","6","1","8","90.2","400","86","37","29","2","36","3","12","7","0","85","sa302340"
"Roy Merritt","Mets (R)","21","1","2","2.88","17","0","0","0","2","0","0","25.0","101","24","9","8","2","4","0","1","2","0","17","sa392227"
"Curtis Partch","- - -","20","1","0","2.88","17","1","0","0","3","2","1","34.1","152","23","15","11","3","28","0","0","5","0","26","1333"
"Will Startup","- - -","22","3","2","2.88","57","0","0","0","1","3","7","68.2","283","52","23","22","5","29","0","1","3","0","65","sa290704"
"Juan Bustamante","Blue Jays (R)","20","5","3","2.88","13","13","0","0","0","0","0","78.0","331","77","30","25","5","23","0","4","8","2","67","sa3000240"
"Melkin Laureano","Athletics (R)","21","4","2","2.89","12","6","0","0","0","0","0","43.2","183","33","18","14","1","19","2","3","3","0","26","sa504203"
"Erik Stiller","Indians (A+)","22","3","6","2.89","25","5","0","0","4","0","3","62.1","256","56","24","20","6","13","0","0","2","0","49","sa326838"
"Francisco Campos","Mexican (AAA)","34","9","4","2.89","21","21","0","0","0","0","0","127.2","539","131","48","41","7","28","0","6","7","0","108","sa195168"
"Omar Bencomo","Rays (R)","18","2","3","2.89","12","8","0","0","0","0","0","46.2","198","53","24","15","2","6","0","6","1","0","31","sa503950"
"Matt Buschmann","Padres (A+)","23","12","6","2.89","28","25","0","0","0","0","1","149.1","611","153","60","48","9","26","0","8","5","0","115","3832"
"Ryan Bukvich","White Sox (AAA)","29","1","3","2.89","23","0","0","0","9","2","1","28.0","118","24","9","9","2","9","1","0","1","0","32","1531"
"Steven Sharpe","Athletics (AA)","25","3","1","2.89","26","0","0","0","9","2","0","28.0","118","28","10","9","3","6","0","0","1","0","14","sa253331"
"Zach Peterson","Royals (R)","22","5","3","2.89","15","8","0","0","1","1","2","56.0","218","49","25","18","5","8","1","0","0","1","67","sa389425"
"Matt Miller","Indians (AAA)","35","0","1","2.89","38","0","0","0","1","1","4","37.1","156","25","16","12","4","21","2","2","1","0","36","1754"
"Kennil Gomez","- - -","19","2","1","2.89","19","1","0","0","1","0","1","37.1","157","30","15","12","0","10","0","5","3","0","42","sa393254"
"Manolin De Leon","Cubs (R)","20","2","1","2.89","26","0","0","0","9","4","3","37.1","157","40","15","12","2","9","0","1","1","0","27","sa456358"
"Cody Allen","Marlins (R)","20","0","1","2.89","9","0","0","0","0","0","2","9.1","45","14","5","3","1","3","0","1","2","0","12","sa291746"
"Kasey Kiker","Rangers (A)","19","7","4","2.90","20","20","0","0","0","0","0","96.1","406","84","35","31","10","41","0","8","5","0","112","sa326474"
"Yovani Gallardo","Brewers (AAA)","21","8","3","2.90","13","13","0","0","0","0","0","77.2","315","53","26","25","4","28","0","2","4","0","110","8173"
"Alexander Perez","Indians (R)","17","1","2","2.90","13","10","0","0","0","0","1","49.2","208","41","18","16","3","13","0","4","1","0","64","sa456030"
"Manny Ayala","- - -","22","12","6","2.90","22","22","0","0","0","0","0","130.1","529","125","49","42","12","23","0","4","5","0","94","sa312103"
"Billy Traber","Nationals (AAA)","27","2","3","2.90","14","4","0","0","0","0","3","40.1","168","40","21","13","2","7","1","1","1","0","29","410"
"Stolmy Pimentel","Red Sox (R)","17","3","1","2.90","14","13","0","0","0","0","0","62.0","247","44","20","20","2","22","0","6","4","0","60","6415"
"Julio DePaula","Twins (AAA)","24","12","5","2.90","49","0","0","0","2","4","11","83.2","332","66","33","27","8","27","4","1","3","2","63","2786"
"Stephen Artz","Yankees (A)","23","2","1","2.91","12","0","0","0","1","1","3","21.2","80","10","8","7","1","6","1","1","1","0","27","sa398094"
"Zach Phillips","Rangers (A)","20","11","7","2.91","27","27","0","0","0","0","0","151.2","618","139","56","49","6","43","0","5","8","1","157","99"
"Cole McCurry","- - -","21","8","5","2.91","17","11","0","0","0","1","0","77.1","307","64","29","25","7","14","0","2","3","1","70","sa396259"
"Jonathan Mikrut","Cardinals (A+)","24","4","2","2.91","53","0","0","0","3","0","13","68.0","282","55","25","22","4","24","1","3","3","2","56","sa295193"
"Derrik Lutz","- - -","22","4","5","2.91","61","0","0","0","23","6","6","68.0","286","67","29","22","2","23","2","5","3","0","54","sa328064"
"Emilis Guerrero","Red Sox (R)","21","3","0","2.91","9","5","0","0","0","0","0","34.0","144","35","11","11","2","5","0","2","2","0","32","sa329116"
"Joel Castillo","Blue Jays (R)","19","4","5","2.91","12","11","0","0","0","0","0","58.2","239","48","30","19","2","20","0","2","1","0","56","sa456042"
"Jon Link","- - -","23","3","1","2.91","55","0","0","0","16","2","4","58.2","233","48","21","19","6","15","2","0","1","0","64","3894"
"Jason Burch","- - -","24","2","0","2.92","20","0","0","0","5","2","3","24.2","100","22","10","8","1","9","0","2","4","0","27","sa225927"
"Spencer Steedley","Twins (R)","22","2","3","2.92","18","1","0","0","1","0","5","37.0","153","28","14","12","1","12","0","2","2","0","51","sa389672"
"Jose Merejildo","White Sox (R)","21","1","7","2.92","18","6","0","0","2","2","0","49.1","220","51","28","16","2","28","0","5","12","1","38","sa3000772"
"Brad Kilby","- - -","24","3","3","2.92","54","0","0","0","3","1","7","74.0","313","69","29","24","6","28","2","2","3","1","85","9823"
"Burke Badenhop","- - -","24","12","6","2.92","26","26","3","1","0","0","0","154.0","638","138","64","50","6","37","0","12","2","1","90","9736"
