"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Adderlin De La Cruz","Blue Jays (R)","18","15.0","6.00","3.60","1.67","0.60","15.9 %","9.5 %","6.4 %",".189","1.07",".214","64.5 %","3.60","4.61","-1.01","4.16","sa597627"
"Dustin Hobbs","Yankees (A-)","21","27.1","7.24","4.28","1.69","0.99","17.2 %","10.2 %","7.0 %",".296","1.72",".344","53.7 %","6.91","4.61","2.31","4.10","sa549569"
"Carlos Orasma","Rays (R)","19","34.2","5.19","1.82","2.86","1.04","12.4 %","4.3 %","8.0 %",".318","1.56",".347","59.6 %","4.93","4.61","0.32","3.97","sa505024"
"Mario Gonzalez","Mexican (AAA)","24","14.2","6.75","1.84","3.67","1.23","16.7 %","4.6 %","12.1 %",".307","1.50",".347","64.4 %","6.14","4.61","1.53","4.51","sa502234"
"Jose Gonzalez","Diamondbacks (R)","18","28.0","3.54","3.86","0.92","0.64","8.7 %","9.5 %","-0.8 %",".292","1.61",".310","67.1 %","4.18","4.61","-0.43","4.18","sa597256"
"Fernando Gonzalez","Cardinals (R)","17","28.0","4.50","2.89","1.56","0.64","11.2 %","7.2 %","4.0 %",".282","1.43",".309","60.2 %","5.14","4.61","0.53","4.30","sa597589"
"Matthew Thomson","Athletics (A)","23","4.0","11.25","6.75","1.67","0.00","22.7 %","13.6 %","9.1 %",".412","2.50",".583","75.0 %","6.75","4.61","2.14","5.03","sa549093"
"Dustin Fitzgerald","Cubs (A-)","21","31.0","7.84","6.68","1.17","0.29","19.2 %","16.3 %","2.8 %",".222","1.58",".281","65.8 %","3.19","4.61","-1.42","4.66","sa549442"
"German Taveras","Red Sox (R)","18","13.0","3.46","6.23","0.56","0.00","9.3 %","16.7 %","-7.4 %",".205","1.38",".231","84.2 %","2.08","4.61","-2.54","5.09","sa599887"
"Cody Evans","Angels (A+)","27","22.2","5.96","0.40","15.00","1.19","17.4 %","1.2 %","16.3 %",".214","0.84",".227","76.0 %","3.18","4.61","-1.44","4.47","sa291732"
"Michael Cisco","Phillies (AA)","24","62.1","7.36","4.19","1.76","0.87","20.4 %","11.6 %","8.8 %",".180","1.09",".206","94.3 %","1.59","4.61","-3.03","4.53","sa455688"
"Kirk Wetmore","- - -","22","73.1","6.01","4.91","1.23","0.49","14.9 %","12.2 %","2.7 %",".227","1.42",".262","55.6 %","4.17","4.62","-0.44","4.91","sa501627"
"Josh Collmenter","Diamondbacks (AAA)","25","6.0","10.50","3.00","3.50","1.50","33.3 %","9.5 %","23.8 %",".105","0.67",".091","76.9 %","1.50","4.62","-3.12","4.19","7312"
"Carlos Hernandez","- - -","24","152.0","6.93","2.49","2.79","1.07","17.3 %","6.2 %","11.1 %",".305","1.54",".352","66.1 %","5.27","4.62","0.65","4.62","sa393410"
"Justin Gill","Astros (R)","22","21.2","7.48","4.15","1.80","0.83","19.4 %","10.8 %","8.6 %",".210","1.25",".246","64.9 %","3.32","4.62","-1.30","4.10","sa599489"
"J.D. Martin","Nationals (AAA)","28","107.2","6.02","1.42","4.24","1.42","16.8 %","4.0 %","12.8 %",".259","1.13",".279","74.1 %","3.93","4.62","-0.69","3.97","3685"
"Kyle Heckathorn","- - -","23","116.0","6.91","2.95","2.34","1.16","17.5 %","7.5 %","10.0 %",".272","1.42",".309","64.4 %","4.97","4.62","0.34","3.90","sa501205"
"Garrett Olson","Pirates (AAA)","27","85.2","6.41","4.94","1.30","0.74","16.9 %","13.0 %","3.9 %",".203","1.28",".231","75.6 %","3.05","4.63","-1.58","5.19","9889"
"Donnie Joseph","Reds (AA)","23","58.1","10.18","4.63","2.20","1.23","24.3 %","11.0 %","13.2 %",".283","1.66",".362","62.8 %","6.94","4.63","2.32","3.82","6491"
"David Goforth","Brewers (R)","22","40.2","9.30","2.21","4.20","1.11","24.3 %","5.8 %","18.5 %",".272","1.33",".339","62.5 %","4.43","4.63","-0.20","4.46","12166"
"Eddy Ramos","Mexican (AAA)","37","15.1","4.11","3.52","1.17","0.59","10.6 %","9.1 %","1.5 %",".233","1.30",".250","64.5 %","2.93","4.63","-1.69","4.31","sa209070"
"Robert Morey","Marlins (A)","22","140.0","6.88","3.34","2.06","0.90","17.0 %","8.3 %","8.7 %",".287","1.54",".333","66.7 %","5.14","4.63","0.52","4.51","sa392218"
"Nick Maronde","Angels (R)","21","46.1","9.71","2.91","3.33","0.97","27.0 %","8.1 %","18.9 %",".214","1.10",".274","89.1 %","2.14","4.63","-2.49","4.55","12530"
"John Gast","- - -","22","161.1","6.30","3.40","1.85","0.89","16.1 %","8.7 %","7.4 %",".263","1.40",".299","72.4 %","4.02","4.63","-0.61","4.50","11133"
"Francisley Bueno","Mexican (AAA)","30","84.2","6.27","3.61","1.74","0.85","16.2 %","9.3 %","6.9 %",".277","1.48",".318","73.4 %","4.15","4.63","-0.48","4.74","5980"
"Sergio Valenzuela","Mexican (AAA)","26","120.2","7.31","2.83","2.58","1.12","18.6 %","7.2 %","11.4 %",".275","1.42",".319","70.7 %","4.25","4.63","-0.38","4.01","sa254802"
"Kyle Blair","- - -","22","82.0","7.90","4.39","1.80","0.77","19.2 %","10.6 %","8.5 %",".250","1.48",".302","68.2 %","5.16","4.63","0.53","4.45","sa390444"
"Chris Bootcheck","Rays (AAA)","32","58.0","7.45","2.95","2.53","1.40","20.3 %","8.1 %","12.3 %",".213","1.12",".233","73.0 %","3.57","4.63","-1.06","4.10","1842"
"Andrew Johnston","Rockies (AAA)","27","42.1","5.53","2.13","2.60","0.85","12.3 %","4.7 %","7.6 %",".415","2.20",".465","59.3 %","8.29","4.63","3.66","5.04","sa291713"
"Cody Fassold","- - -","22","26.1","9.91","5.13","1.93","0.34","23.0 %","11.9 %","11.1 %",".259","1.63",".346","74.0 %","3.76","4.64","-0.88","5.35","sa599578"
"Heath Nichols","Angels (A)","22","113.2","6.10","3.56","1.71","0.87","15.7 %","9.2 %","6.5 %",".251","1.36",".282","68.2 %","3.88","4.64","-0.76","4.42","sa502440"
"Nate Newman","- - -","24","48.1","8.19","4.66","1.76","0.93","19.9 %","11.3 %","8.6 %",".285","1.66",".347","71.1 %","3.91","4.64","-0.73","3.95","sa454786"
"Enrique Gomez","Mexican (AAA)","22","48.1","9.87","4.10","2.41","1.30","25.6 %","10.6 %","15.0 %",".255","1.43",".323","69.8 %","4.84","4.64","0.21","3.94","sa509459"
"Tyson Brummett","- - -","26","125.2","6.59","2.79","2.36","1.22","16.8 %","7.1 %","9.7 %",".284","1.46",".318","68.2 %","4.87","4.64","0.23","3.81","509"
"Lay Batista","Angels (R)","21","64.2","7.24","2.64","2.74","0.56","18.8 %","6.9 %","11.9 %",".256","1.30",".308","57.0 %","4.04","4.64","-0.60","4.49","sa505283"
"Paul Smyth","Athletics (AA)","24","65.0","8.17","4.02","2.03","1.11","20.5 %","10.1 %","10.4 %",".262","1.48",".312","68.3 %","4.85","4.64","0.21","4.36","sa503009"
"Kane Holbrooks","Twins (A+)","24","94.1","4.48","2.48","1.81","0.76","10.9 %","6.0 %","4.9 %",".309","1.57",".335","66.8 %","4.87","4.64","0.23","4.65","sa502077"
"Zach Russell","Cardinals (A)","21","113.1","7.78","4.84","1.61","0.87","19.4 %","12.1 %","7.3 %",".240","1.46",".286","66.2 %","4.21","4.64","-0.43","4.51","sa399344"
"Roque Mercedes","- - -","24","61.2","8.76","4.38","2.00","1.17","21.2 %","10.6 %","10.6 %",".295","1.69",".361","73.8 %","4.82","4.64","0.18","4.04","sa295235"
"Erick Abreu","- - -","27","128.0","8.02","2.18","3.68","1.55","21.0 %","5.7 %","15.3 %",".258","1.27",".293","70.0 %","4.64","4.64","0.00","4.23","sa262077"
"Cesse De Jesus","Diamondbacks (R)","21","15.0","7.20","3.00","2.40","0.60","17.4 %","7.3 %","10.1 %",".344","1.80",".412","62.5 %","5.40","4.64","0.76","4.56","sa508134"
"Enyel Cuevas","Diamondbacks (R)","18","21.2","7.89","8.31","0.95","0.00","17.9 %","18.9 %","-0.9 %",".207","1.71",".270","63.4 %","5.40","4.64","0.76","4.98","sa597854"
"Carlos Martinez","- - -","27","69.0","4.70","2.35","2.00","1.04","11.8 %","5.9 %","5.9 %",".309","1.55",".332","59.5 %","6.26","4.64","1.62","4.13","sa294742"
"Maverick Lasker","- - -","21","101.2","7.08","3.81","1.86","0.89","17.2 %","9.3 %","8.0 %",".273","1.52",".318","57.6 %","5.67","4.64","1.02","4.38","sa454585"
"Kenneth Ferrer","Nationals (R)","21","7.1","6.14","1.23","5.00","1.23","12.8 %","2.6 %","10.3 %",".432","2.32",".484","36.1 %","13.50","4.65","8.85","4.18","sa526124"
"Curtis Partch","- - -","24","160.2","7.06","2.30","3.07","0.95","16.9 %","5.5 %","11.4 %",".314","1.60",".365","59.6 %","5.66","4.65","1.01","4.66","1333"
"Miguel Del Pozo","Marlins (R)","18","40.2","10.40","5.53","1.88","1.11","24.9 %","13.2 %","11.6 %",".247","1.57",".321","68.3 %","5.09","4.65","0.44","3.54","sa597267"
"Colin Kleven","Phillies (A-)","20","67.0","5.64","3.76","1.50","0.67","14.1 %","9.4 %","4.7 %",".260","1.43",".293","64.6 %","4.84","4.65","0.19","4.43","sa502789"
"Vin Mazzaro","Royals (AAA)","24","123.2","7.79","4.37","1.78","0.65","19.0 %","10.7 %","8.4 %",".283","1.62",".346","74.2 %","4.29","4.65","-0.35","4.78","5231"
"David Bromberg","- - -","23","42.0","6.00","3.86","1.56","0.64","14.4 %","9.3 %","5.2 %",".322","1.74",".371","65.0 %","6.43","4.65","1.78","4.93","sa326256"
"Carlos Garcia","Rays (R)","20","33.0","6.82","7.64","0.89","0.00","16.3 %","18.3 %","-2.0 %",".219","1.64",".277","81.7 %","2.18","4.65","-2.47","5.12","sa596868"
"Logan Hoch","Tigers (A)","24","26.1","8.54","4.44","1.92","1.03","21.4 %","11.1 %","10.3 %",".265","1.52",".324","68.8 %","5.13","4.65","0.48","4.12","sa547459"
"Myles Jaye","Blue Jays (R)","19","54.0","8.17","3.00","2.72","1.17","22.1 %","8.1 %","14.0 %",".235","1.22",".277","78.3 %","3.00","4.65","-1.65","4.32","11769"
"Randy Hamrick","- - -","24","51.0","6.35","4.76","1.33","0.53","15.2 %","11.4 %","3.8 %",".303","1.76",".355","67.2 %","4.94","4.65","0.29","4.90","sa502027"
"Jose Nivar","- - -","22","21.0","9.43","7.71","1.22","0.43","23.9 %","19.6 %","4.4 %",".151","1.38",".200","80.4 %","3.00","4.65","-1.65","4.46","sa507118"
"Jordan Smith","- - -","25","32.1","4.18","2.51","1.67","0.84","11.2 %","6.7 %","4.5 %",".250","1.24",".264","81.5 %","2.78","4.65","-1.87","4.60","9515"
"Alberto Manrique","Mexican (AAA)","35","73.0","4.07","3.08","1.32","0.62","9.8 %","7.4 %","2.4 %",".329","1.74",".357","57.7 %","6.29","4.66","1.63","5.82","sa185737"
"Sammy Gervacio","- - -","26","46.2","7.33","2.89","2.53","0.96","19.7 %","7.8 %","11.9 %",".201","1.07",".229","70.2 %","3.28","4.66","-1.38","4.77","5127"
"Chorye Spoone","- - -","25","122.0","5.90","4.94","1.19","0.44","14.3 %","12.0 %","2.3 %",".258","1.57",".300","67.5 %","4.50","4.66","-0.16","5.06","sa291699"
"Dustin Pease","Padres (A+)","25","73.2","8.06","2.81","2.87","0.86","20.7 %","7.2 %","13.5 %",".240","1.25",".288","72.1 %","3.18","4.66","-1.48","4.91","sa590305"
"Nick Schmidt","- - -","25","71.1","8.45","3.28","2.58","0.88","21.9 %","8.5 %","13.4 %",".254","1.35",".312","67.6 %","3.91","4.66","-0.75","4.73","sa388834"
"Myles Duvall","Blue Jays (R)","22","25.0","9.00","3.24","2.78","1.08","21.0 %","7.6 %","13.5 %",".306","1.68",".375","62.8 %","5.40","4.66","0.74","4.55","sa599556"
"Mark Pope","- - -","21","31.0","7.84","3.19","2.45","1.16","20.5 %","8.3 %","12.1 %",".248","1.32",".289","76.3 %","3.77","4.66","-0.89","4.05","sa455411"
"Miguel Rubio","- - -","31","35.0","7.20","4.37","1.65","0.77","16.3 %","9.9 %","6.4 %",".333","1.94",".393","54.7 %","7.20","4.66","2.54","5.53","sa205861"
"Manny Delcarmen","- - -","29","38.2","7.68","3.49","2.20","0.93","18.8 %","8.5 %","10.2 %",".325","1.73",".390","68.9 %","5.59","4.66","0.92","5.38","3180"
"Jeff Lorick","Cubs (A+)","23","113.2","5.94","3.48","1.70","0.79","14.5 %","8.5 %","6.0 %",".288","1.56",".326","60.3 %","5.38","4.66","0.72","4.55","sa501999"
"Johnny Barbato","Padres (A-)","18","57.0","7.89","4.89","1.61","0.63","19.5 %","12.1 %","7.4 %",".236","1.46",".289","59.5 %","4.89","4.66","0.23","4.69","11440"
"Tim Sexton","- - -","24","162.2","6.31","2.43","2.59","1.11","15.5 %","6.0 %","9.5 %",".300","1.54",".337","62.7 %","5.48","4.67","0.81","4.33","sa392174"
"Chris Dwyer","Royals (AA)","23","141.1","8.02","4.97","1.62","0.89","20.6 %","12.7 %","7.8 %",".234","1.43",".283","61.0 %","5.60","4.67","0.94","4.96","10045"
"Casey Fossum","Mets (AAA)","33","35.2","6.06","4.04","1.50","0.76","14.4 %","9.6 %","4.8 %",".313","1.74",".358","61.5 %","6.56","4.67","1.89","4.98","188"
"Alvin Herrera","Rockies (R)","18","10.2","8.44","3.37","2.50","0.84","18.2 %","7.3 %","10.9 %",".298","1.69",".361","24.3 %","12.66","4.67","7.99","3.97","sa597277"
"Nate Pettus","Astros (R)","22","4.0","4.50","4.50","1.00","0.00","11.8 %","11.8 %","0.0 %",".214","1.25",".250","16.7 %","11.25","4.67","6.58","5.79","sa455510"
"Steven Richard","Mariners (AA)","26","7.1","7.36","3.68","2.00","1.23","18.2 %","9.1 %","9.1 %",".300","1.64",".348","75.5 %","3.68","4.67","-0.99","3.84","sa326870"
"Timothy Kiley","White Sox (R)","22","24.2","10.22","3.65","2.80","1.09","23.9 %","8.6 %","15.4 %",".289","1.62",".370","69.6 %","5.11","4.67","0.43","4.39","sa599808"
"Efrain Nieves","Brewers (A+)","21","63.0","7.57","3.86","1.96","1.00","18.7 %","9.5 %","9.2 %",".279","1.54",".330","69.4 %","4.86","4.67","0.18","4.25","sa389754"
"Lance Janke","Reds (A+)","24","73.0","9.12","4.19","2.18","0.74","21.8 %","10.0 %","11.8 %",".309","1.73",".395","57.8 %","7.03","4.68","2.35","5.01","sa455144"
"Mario Alcantara","Red Sox (R)","18","51.2","4.18","3.48","1.20","0.35","11.0 %","9.1 %","1.8 %",".232","1.24",".256","59.8 %","4.18","4.68","-0.50","5.11","sa549183"
"Alejandro Martinez","Mexican (AAA)","22","83.2","5.81","3.76","1.54","0.75","15.1 %","9.8 %","5.3 %",".248","1.36",".279","80.2 %","2.90","4.68","-1.77","5.11","sa504008"
"Alejandro Armenta","Mexican (AAA)","32","113.2","7.28","4.67","1.56","0.79","18.4 %","11.8 %","6.6 %",".247","1.47",".292","75.0 %","3.80","4.68","-0.88","4.84","sa185722"
"Kazuki Nishijima","Dodgers (R)","22","32.2","7.44","0.55","13.50","1.10","17.8 %","1.3 %","16.5 %",".299","1.41",".345","48.4 %","5.51","4.68","0.83","4.59","sa599905"
"Armando Rodriguez","Mets (A+)","23","75.0","8.88","3.48","2.55","1.32","23.5 %","9.2 %","14.3 %",".214","1.19",".250","71.3 %","3.96","4.68","-0.72","4.08","sa503637"
"Travis Miller","Cardinals (A-)","21","30.1","6.23","5.34","1.17","0.30","14.9 %","12.8 %","2.1 %",".237","1.52",".281","72.6 %","3.26","4.68","-1.42","4.66","sa598293"
"Javier Saucedo","Astros (R)","17","22.1","6.45","4.43","1.45","0.81","15.1 %","10.4 %","4.7 %",".348","1.93",".405","60.2 %","4.84","4.69","0.15","4.12","sa597184"
"Angel De Jesus","Cardinals (A)","22","64.0","6.61","4.22","1.57","0.70","15.3 %","9.7 %","5.5 %",".315","1.80",".367","62.9 %","6.47","4.69","1.78","4.82","sa503026"
"Douglas Planchart","Cardinals (R)","19","21.2","4.57","6.23","0.73","0.00","10.6 %","14.4 %","-3.9 %",".259","1.71",".297","68.3 %","3.32","4.69","-1.37","5.08","sa546458"
"Mike Ojala","Marlins (A)","23","55.0","10.31","4.58","2.25","1.15","25.9 %","11.5 %","14.4 %",".224","1.36",".286","65.5 %","4.42","4.69","-0.27","4.03","sa503043"
"Mike Hinckley","- - -","28","19.0","5.68","4.74","1.20","0.47","14.1 %","11.8 %","2.4 %",".243","1.47",".279","54.4 %","5.68","4.69","0.99","5.45","3769"
"Justin Wilson","Pirates (AAA)","23","124.1","6.80","4.85","1.40","0.87","16.9 %","12.0 %","4.9 %",".249","1.51",".287","70.8 %","4.13","4.69","-0.57","4.54","4301"
"Jerome Williams","Angels (AAA)","29","73.2","7.33","1.83","4.00","1.22","19.7 %","4.9 %","14.8 %",".273","1.26",".315","73.5 %","3.91","4.69","-0.78","4.17","1137"
"Austin Evans","White Sox (R)","23","24.1","12.58","4.07","3.09","1.11","30.4 %","9.8 %","20.5 %",".273","1.56",".387","55.9 %","5.18","4.69","0.48","4.54","sa549665"
"Anderson Martinez","Nationals (R)","18","16.2","7.02","4.32","1.63","1.08","18.1 %","11.1 %","6.9 %",".238","1.38",".271","47.2 %","4.86","4.69","0.17","3.57","sa597205"
"Stephen Head","- - -","27","15.0","7.80","5.40","1.44","0.60","18.6 %","12.9 %","5.7 %",".317","1.87",".391","61.6 %","6.00","4.69","1.31","4.94","sa294361"
"Jim Paduch","- - -","28","98.1","7.23","3.48","2.08","1.19","17.9 %","8.6 %","9.3 %",".278","1.52",".318","65.3 %","5.22","4.69","0.52","4.41","sa225761"
"Adys Portillo","Padres (A)","19","82.1","10.60","6.01","1.76","1.09","25.5 %","14.4 %","11.0 %",".276","1.75",".366","60.9 %","7.11","4.70","2.41","4.09","sa503004"
"Edwin Osorio","Red Sox (R)","17","40.0","6.75","5.63","1.20","0.45","15.8 %","13.2 %","2.6 %",".255","1.63",".304","64.1 %","5.18","4.70","0.48","4.57","sa597122"
"Ricardo Batista","Astros (R)","19","53.1","7.93","5.74","1.38","0.34","19.8 %","14.4 %","5.5 %",".248","1.56",".315","66.9 %","4.73","4.70","0.02","5.45","sa504065"
"Gaspar Santiago","Giants (A)","21","94.2","8.37","5.04","1.66","0.76","20.9 %","12.6 %","8.3 %",".233","1.45",".288","68.0 %","4.47","4.70","-0.23","4.79","sa503166"
"Logan Kensing","Yankees (AAA)","28","27.1","10.54","4.28","2.46","1.65","25.8 %","10.5 %","15.3 %",".288","1.65",".365","76.3 %","4.28","4.70","-0.42","3.39","6166"
"Mario Santiago","- - -","26","112.0","6.59","3.62","1.82","0.88","16.9 %","9.3 %","7.6 %",".242","1.34",".276","73.1 %","3.70","4.70","-1.00","4.50","sa295159"
"Nate Eppley ","Athletics (R)","22","27.2","7.48","2.93","2.56","0.33","18.3 %","7.1 %","11.1 %",".277","1.45",".341","66.5 %","3.58","4.70","-1.12","4.98","sa598803"
"Brandon Henderson","Rays (R)","19","58.2","6.75","2.30","2.93","1.07","17.3 %","5.9 %","11.4 %",".274","1.36",".312","63.7 %","4.30","4.70","-0.41","4.59","sa549182"
"Seth Lugo","Mets (R)","21","46.2","8.49","3.86","2.20","0.96","21.6 %","9.8 %","11.8 %",".231","1.33",".278","64.9 %","3.66","4.70","-1.04","4.77","12447"
"Marcos Zavala","Mexican (AAA)","33","25.1","4.97","5.33","0.93","0.36","12.4 %","13.3 %","-0.9 %",".255","1.58",".289","70.0 %","4.26","4.70","-0.44","5.80","sa203947"
"Robert Moreno","Reds (R)","21","32.2","6.34","3.03","2.09","1.10","17.2 %","8.2 %","9.0 %",".212","1.10",".231","73.5 %","3.31","4.70","-1.40","3.74","sa546501"
"Nick Bierbrodt","- - -","33","46.1","4.27","4.47","0.96","0.58","11.1 %","11.6 %","-0.5 %",".233","1.38",".252","73.6 %","3.50","4.70","-1.21","4.84","1194"
"Jason Erickson","Pirates (A+)","24","70.2","6.50","2.55","2.55","1.15","16.5 %","6.5 %","10.0 %",".258","1.32",".287","68.3 %","4.33","4.70","-0.37","3.79","sa502120"
"Matt Magill","Dodgers (A+)","21","139.1","8.14","3.36","2.42","0.97","20.4 %","8.4 %","12.0 %",".277","1.49",".334","69.8 %","4.33","4.70","-0.38","4.79","3950"
"John Gaub","Cubs (AAA)","26","55.1","12.20","6.51","1.88","0.98","30.4 %","16.2 %","14.2 %",".204","1.48",".288","79.1 %","3.42","4.70","-1.29","4.45","2857"
"Ramire Cleto","Mariners (R)","18","26.1","5.13","5.13","1.00","0.34","11.4 %","11.4 %","0.0 %",".313","1.90",".354","59.7 %","6.49","4.71","1.79","4.57","sa597229"
"Jim Henderson","- - -","28","61.0","10.18","4.57","2.23","1.18","26.4 %","11.9 %","14.6 %",".204","1.26",".255","74.5 %","4.28","4.71","-0.43","4.36","6653"
"Blake Perry","- - -","19","74.0","6.93","2.92","2.38","0.36","17.5 %","7.4 %","10.2 %",".249","1.30",".301","53.0 %","4.86","4.71","0.16","5.04","sa548326"
"Max Russell","- - -","22","155.0","6.91","3.08","2.25","1.05","18.2 %","8.1 %","10.1 %",".242","1.26",".276","69.1 %","3.89","4.71","-0.82","4.24","sa526948"
"Fred Lewis","- - -","24","30.2","8.22","7.63","1.08","0.29","18.8 %","17.5 %","1.3 %",".273","1.92",".348","63.8 %","3.82","4.71","-0.90","4.64","sa549581"
"Brandon Dickson","Cardinals (AAA)","26","157.1","7.09","1.83","3.88","1.26","18.9 %","4.9 %","14.0 %",".273","1.28",".310","74.6 %","3.95","4.71","-0.76","4.15","6979"
"Yimy Rodriguez","Dodgers (R)","23","44.1","8.73","3.25","2.69","0.61","21.6 %","8.0 %","13.6 %",".249","1.35",".313","69.6 %","4.06","4.71","-0.65","5.63","sa549776"
"Mike Colla","Pirates (AA)","24","133.2","7.34","2.63","2.79","1.35","19.4 %","7.0 %","12.5 %",".226","1.17",".250","77.4 %","3.70","4.71","-1.01","3.88","sa454777"
"Jimmy Moran","- - -","21","23.0","10.96","4.70","2.33","0.39","25.5 %","10.9 %","14.6 %",".280","1.65",".391","69.7 %","3.91","4.71","-0.80","4.76","sa599716"
"Greg Reynolds","Rockies (AAA)","25","109.2","5.33","2.63","2.03","0.82","12.7 %","6.3 %","6.5 %",".335","1.75",".373","58.9 %","6.81","4.71","2.10","5.42","5712"
"Brooks Raley","Cubs (AA)","23","136.1","5.28","2.97","1.78","1.06","12.9 %","7.3 %","5.7 %",".298","1.58",".324","67.5 %","4.22","4.71","-0.49","4.46","10061"
"Chris Fetter","Padres (A+)","25","49.2","7.79","1.63","4.78","1.27","18.9 %","4.0 %","15.0 %",".324","1.59",".380","56.2 %","5.80","4.72","1.08","4.51","sa501540"
"Luis Morales","- - -","18","18.0","6.00","3.50","1.71","1.00","14.3 %","8.3 %","6.0 %",".280","1.56",".312","55.2 %","5.50","4.72","0.78","3.87","sa546523"
"Arturo Pena","Padres (R)","17","28.0","6.43","4.82","1.33","0.64","14.8 %","11.1 %","3.7 %",".270","1.64",".312","58.1 %","5.79","4.72","1.07","4.32","sa597160"
"Joey Williamson","- - -","25","88.2","8.32","4.06","2.05","1.02","21.1 %","10.3 %","10.8 %",".286","1.56",".351","70.8 %","4.36","4.72","-0.35","4.67","sa390279"
"J.R. Bradley","Diamondbacks (A)","19","142.2","5.55","3.22","1.73","1.01","13.6 %","7.9 %","5.7 %",".285","1.54",".312","61.3 %","4.98","4.72","0.26","4.29","sa548235"
"Nicholas Alloway","Twins (R)","22","27.2","8.13","5.86","1.39","0.33","20.5 %","14.8 %","5.7 %",".257","1.59",".333","65.8 %","3.25","4.72","-1.47","5.07","sa550012"
"Hector Corpas","Cardinals (A)","21","39.2","7.03","3.86","1.82","1.13","17.1 %","9.4 %","7.7 %",".293","1.64",".336","53.5 %","7.26","4.72","2.54","4.35","sa504725"
"TJ House","Indians (A+)","21","130.0","6.16","4.57","1.35","0.83","15.3 %","11.4 %","4.0 %",".261","1.53",".297","63.8 %","5.19","4.72","0.47","4.60","9121"
"Kenn Kasparek","- - -","25","82.2","6.42","3.16","2.03","0.87","15.6 %","7.7 %","7.9 %",".279","1.50",".319","66.5 %","4.57","4.72","-0.15","4.99","sa454774"
"Eric Wooten","Orioles (R)","21","7.2","7.04","2.35","3.00","1.17","20.0 %","6.7 %","13.3 %",".222","1.04",".250","79.0 %","3.52","4.72","-1.20","3.44","sa599232"
"Dana Eveland","Dodgers (AAA)","27","154.0","6.25","3.56","1.75","0.64","16.1 %","9.2 %","6.9 %",".254","1.38",".294","67.4 %","4.38","4.72","-0.34","4.86","5508"
"Charles Thomas","- - -","22","24.1","9.99","7.77","1.29","0.37","23.1 %","18.0 %","5.1 %",".245","1.81",".333","71.8 %","3.70","4.72","-1.03","5.13","sa501673"
"Ben Snyder","Rangers (AA)","25","118.2","5.08","2.28","2.23","1.14","13.4 %","6.0 %","7.4 %",".263","1.29",".281","74.1 %","3.87","4.73","-0.86","5.00","sa326705"
"Kevin Johnson","- - -","22","64.2","7.10","2.78","2.55","0.97","18.6 %","7.3 %","11.3 %",".242","1.25",".278","75.5 %","3.34","4.73","-1.39","4.18","sa549486"
"Jose Molina","Rays (R)","20","42.1","9.35","4.25","2.20","1.06","25.1 %","11.4 %","13.7 %",".208","1.23",".257","78.3 %","2.55","4.73","-2.17","4.07","sa504083"
"Kevin Mort","Pirates (A)","23","8.1","6.48","3.24","2.00","1.08","15.8 %","7.9 %","7.9 %",".257","1.44",".286","75.5 %","4.32","4.73","-0.41","4.66","sa549549"
"Jonathan Joseph","Athletics (A)","23","81.0","8.11","3.44","2.35","1.22","20.1 %","8.5 %","11.5 %",".273","1.48",".322","60.9 %","5.67","4.73","0.94","4.03","sa393045"
"Euris Quezada","Astros (A-)","22","33.2","6.42","6.42","1.00","0.27","14.1 %","14.1 %","0.0 %",".315","2.05",".373","56.7 %","6.95","4.73","2.22","4.77","sa503958"
"Jesus Delgado","Mexican (AAA)","27","61.0","7.97","5.16","1.54","0.74","20.0 %","13.0 %","7.0 %",".225","1.43",".273","85.7 %","2.66","4.73","-2.08","4.52","3308"
"Dan Cortes","Mariners (AAA)","24","39.0","10.62","6.69","1.59","0.69","25.3 %","15.9 %","9.3 %",".283","1.85",".388","69.8 %","5.08","4.73","0.34","4.97","4027"
"Scott Matyas","Tigers (R)","23","5.1","10.13","3.38","3.00","1.69","26.1 %","8.7 %","17.4 %",".238","1.31",".286","35.7 %","8.44","4.73","3.71","3.01","sa502433"
"Doug Mathis","- - -","28","86.1","6.67","4.17","1.60","0.63","16.5 %","10.3 %","6.2 %",".268","1.53",".315","68.2 %","4.27","4.73","-0.46","5.19","3944"
"Jonathan Musser","Phillies (R)","19","43.1","5.19","5.40","0.96","0.42","12.1 %","12.6 %","-0.5 %",".291","1.80",".329","57.7 %","6.44","4.73","1.70","5.02","sa549565"
"Brad Wilson","- - -","24","90.0","7.30","4.00","1.83","0.80","17.7 %","9.7 %","8.0 %",".300","1.67",".357","69.1 %","4.50","4.74","-0.24","4.31","sa502559"
"Jorge Diaz","Cubs (R)","19","24.2","6.20","7.66","0.81","0.00","12.9 %","15.9 %","-3.0 %",".383","2.51",".456","53.0 %","9.85","4.74","5.12","5.32","sa597259"
"Joseph Krebs","Reds (AAA)","26","21.1","6.33","5.06","1.25","0.84","14.9 %","11.9 %","3.0 %",".292","1.78",".333","62.5 %","6.75","4.74","2.01","5.37","sa389686"
"David Middendorf","- - -","22","25.2","8.77","2.81","3.13","1.05","18.3 %","5.8 %","12.4 %",".359","2.10",".430","47.2 %","8.06","4.74","3.33","4.26","sa550219"
