League,Level,year,pitcher,sd_G,sd_AB,sd_R,sd_H,sd_Dbl,sd_Tpl,sd_HR,sd_RBI,sd_SB,sd_CS,sd_BB,sd_IBB,sd_SO,sd_SH,sd_SF,sd_HBP,sd_GDP,sd_TB,sd_XBH,sd_PA,sd_Bavg,sd_OBP,sd_SLG,sd_OPS,sd_ISO,sd_BABIP,sd_SecA,sd_BBpct,sd_SOpct,sd_HRpct,sd_K_BB,sd_AB_HR,sd_XBHpct,sd_teams,sd_orgs,sd_wOBA,sd_wRAA
Tex,AA,1988,1,15.450563728133114,10.535271791001007,1.1034972756760877,2.4867455480050906,0.7577898606058424,0.11867816581938534,0.16663312875171465,1.212609803362676,0,0.16663312875171465,0.8430088872031068,0,2.989855416650586,1.5428161556520092,0.23221442945580473,0.16663312875171465,0,3.8445131928686167,1.7427054061994474,11.930718851514493,NA,NA,NA,NA,NA,NA,NA,0.060345045759306326,0.22453085642554882,0.005849502636598803,2.2816641962793414,4.66572760504801,0.5359790045474272,0.11867816581938534,0.11867816581938534,NA,NA
Ariz,Rk,1988,1,10.457039409059066,35.4687103200089,6.981066832343539,11.651811270457179,3.076901080866577,0.9582800496696001,1.1785113019775793,8.89315665521066,0.5483188805533162,0.9428090415820634,4.17587218395535,0,6.59594844944322,0.3233808333817773,0.7320844981409595,0.7519039015221181,0,25.080589062309087,13.558033096209366,40.98206207311567,NA,0.31544205448860807,NA,NA,NA,NA,NA,0.23272618813424673,0.3314886217249078,0.006658255943376153,2.2523466518650803,7.212489168102785,0.49483857391460667,0,0,0.2921502339625255,7.039879406154064
Caro,A+,1988,0,40.428901975109724,147.34480461041056,24.250380311499292,40.81722213771578,8.261230701657988,1.826746989132311,4.20090014387625,22.15296640926376,10.903515729383196,3.1337225003880396,21.79490356711535,1.5301247407547354,28.672630239237595,2.1875297871612416,2.1737999747439387,2.2782929492220814,0,71.55664370112794,33.53484658191107,169.6440691806086,0.0688401020404832,0.0661913077500424,0.16333917145512608,0.2139731160838144,0.11530485941839277,0.06921953126998447,0.13597923885303043,0.05073874414407869,0.07869906158007635,0.0192463641927897,3.190865759247326,96.45824466041329,0.3811544622607877,0,0,0.09851708198317805,17.49360350652676
Pio,Rk,1988,1,13.044678469155013,55.59381914631093,9.102447223386987,15.144756068145712,1.026910636104941,0.30151134457776363,0.46709936649691375,8.729261137118078,5.9833101206606365,2.8572077914699108,8.911687933168544,0.8090398349558905,10.557203486461056,0.6466697906828632,1.2862913567871994,1.2135597524338357,0,19.143477408055396,4.295875400258422,66.92994981186062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.937229804413201,57.78895773730165,0.5951587238160756,0,0,NA,NA
East,AA,1988,1,28.645218997741516,99.46427109515153,11.66647035792081,23.284618729705564,3.3624577988399484,0.6605501726683939,0.6180945043652553,11.036507137492295,3.763194474520447,2.255243323674763,11.268902487168221,0.8081220356417685,26.213129596927303,1.4279998856685485,1.3493762731464536,0.8081220356417685,0,33.58464177664109,10.695583677578407,112.85150799676032,NA,NA,NA,NA,NA,NA,NA,0.15596990703343833,0.16946134654944087,0.00197809909417679,1.7678763145618923,88.06854808044545,0.2485754387826608,0,0,NA,NA
Amer,AAA,1988,1,12.2618769024566,9.604184279633257,0.9063539199344672,1.660517612508241,0.32998777078032615,0.18456144639815766,0.15159886590034524,0.6251675561993068,0,0.10783277320343841,0.9005242431210281,0,3.8407598712375774,1.582954691087388,0.10783277320343841,0.10783277320343841,0,2.3560325109994675,1.075596738900431,10.960618473368255,NA,0.23912054809935498,NA,NA,NA,NA,NA,0.15297060681855176,0.28250161353710085,0.006790110450787717,3.4063196232727475,3.26380054244253,0.4184826364119116,0,0,0.292538239073581,1.6665664943337608
East,AA,1988,0,41.29939166080773,147.56230977353425,20.634914795348752,40.420392669385016,6.795646720859421,1.811024525105739,3.81950828104003,19.044732211648952,10.876635688272675,3.5658333596090666,18.003417315702173,1.7596230539310018,27.15469293442398,2.3754698783308417,2.190534950852677,2.2557257021568264,0,66.85161944995089,28.727211223384607,167.39486570024164,0.08110026711984,0.0877313617659804,0.15691475599018687,0.2324957472380079,0.09846726211145741,0.08371788791910982,0.11775569299610675,0.042557998415367906,0.07312676539692413,0.01365328746797305,2.1523779217030583,101.05405160051767,0.34274670097263155,0,0,0.10822528976006628,13.977921475165715
Ariz,Rk,1988,0,15.288427808140394,59.33926041068389,14.742264701531468,19.109058261998563,3.2946722787601566,2.241200875972439,2.0035682454774815,11.571194691294885,6.2795636197635885,2.2239520527473733,11.872197282852966,0.5354899461256545,13.411808399871564,1.061660093066095,1.3662601021279464,1.539271963641848,0,35.197464264961326,18.28337442974634,70.49896112474805,0.07469626896011229,0.08286525888920505,0.15426975856431407,0.21509420318467382,0.10959547977685491,NA,0.17272400686012104,0.06536939778163851,0.12751265431994988,0.011461805528336309,2.682384898964198,38.519553365639936,0.3458340930840913,0,0,0.09922635680828526,11.496812855888415
Pio,Rk,1988,0,21.63481004812057,85.17505045700487,19.467762033555758,28.589605546938298,5.43748795461032,1.5974465237279551,3.498076423546816,17.51588872338541,7.858421396193803,2.3481155127976163,13.312812808438615,0.6962139379930814,18.738491654926378,1.269573296267854,1.9400187906490782,1.543491297885978,0,51.27737817326594,24.661050406913454,98.15821204663905,0.07961358822988347,0.08845986561342374,0.17133401450817157,0.24093850041773343,0.11728620271970042,0.08539001103765266,0.15404280740455023,0.056694075327785705,0.09223198605783826,0.0167664932397235,1.8791326765934553,59.7559128376727,0.4049325415410284,0,0,0.1114520763549582,15.549820243219346
IL,AAA,1988,1,17.57225317461176,57.59443354622219,8.328191611040424,15.367723929571035,3.2890666128361508,0.9899494936611666,1.4183923063433042,5.808122391469184,1.8384776310850235,0.565685424949238,3.2355802558176077,0.565685424949238,10.109785116511667,1.5184578643196807,0.4242640687119285,0.44446711960297275,0,30.49218032913504,15.149338235698345,61.66830297516492,0.21216625750321438,0.21823678317468906,0.2435224266576951,0.45123776654447106,0.0763895569022262,NA,0.12241836192202042,0.06498459412470867,0.3183698429584193,0.004109994211900136,2.274754651297505,8.94427190999916,0.3218703554180007,0,0,0.21061410395987687,5.070189954209394
FSL,A+,1988,1,24.111582715629257,94.03921665457368,10.318608637337029,23.708512548269702,4.77628155546509,0.22941573387056177,0.6882472016116853,10.715895172906702,1.6095475373078614,0.4188539082916955,9.729980196273939,2.090076805438398,15.702273832434967,0.5353033790313108,0.5823927253578186,0.45883146774112354,0,35.8689133842722,12.262003308847982,104.874305161183,0.1261944837911647,0.1396352359595084,0.25016334654599975,0.368812706958034,0.1545722349110617,NA,0.16593594936225736,0.05809842542334984,0.24191414955033144,0.0015126312123333741,1.5528948501888493,31.277011717686587,0.4748655461279011,0,0,0.19319289284135913,4.030265018289682
Calif,A+,1988,1,29.18831777846819,117.5125861120282,18.95451619563333,29.943103942046665,4.655500425359911,1.5694450913417908,3.4274434234648763,17.939884996404256,4.639362478889348,2.9361629095775577,14.197479390815525,0.44721359549995793,30.159401082982573,1.353358395757909,1.0954451150103321,1.5252264715358452,0,54.466213573669975,25.15342395862053,134.85777108143463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.020198430308778,54.798077208224534,0.37286360012226893,0,0,NA,NA
GCL,Rk,1988,1,16.741243405710065,74.58666321582116,10.566378360079279,18.624691161979595,3.412968158121556,0.7559289460184544,0.5789342235218394,9.402185857613054,5.941102868719183,2.8128433856309725,7.710418240961346,0.6333236937766509,15.897508271133852,1.2513728724621074,1.9400351192017797,0.9138735334633754,0,28.01059454194799,9.842719181157252,85.02982669964364,NA,0.26540836701837656,NA,NA,NA,NA,NA,0.25797170029522754,0.17930131569426275,0.0030945942561070123,1.772386174801715,44.883059287319206,0.247146045795861,0,0,0.20652801941163315,3.8918112363889543
NYPL,A-,1988,1,19.60272089957582,86.48981956790573,9.707385504518369,19.820303843393635,2.5298221281347035,0.6324555320336759,2.1628170930011112,9.409805760186789,2.9814239699997196,2.4698178070456938,11.955472944778611,1.2649110640673518,24.088724886690592,1.8257418583505538,0.9660917830792959,2.4517567397911058,0,30.779502558972226,12.908223046656044,100.98894328918719,NA,NA,NA,NA,NA,NA,NA,0.06472380983024963,0.376679498278701,0.015049781717106829,1.0138073280495383,20.581545131500697,0.47220708362070407,0,0,NA,NA
App,Rk,1988,1,17.324116139070416,77.01947805587882,11.297913840300657,21.09459985060496,2.445841952609133,0.7071067811865476,1.4577379737113252,12.270755012281379,1.7677669529663689,0.7071067811865476,9.590732133530937,0,14.928400545843578,1.3887301496588271,1.4880476182856899,1.246423454758225,0,33.56842691748134,12.501428489805246,86.51506887737617,0.2216125928841566,0.25735524761430384,0.24179048005409506,0.4942720011653168,0.0705718668296345,NA,0.170764831380645,0.09718336500053049,0.31873878395590727,0.0076174577890012665,1.4085177527320494,31.092872834002144,0.3204894864468335,0,0,0.22579616591144847,3.6585514914178385
Midw,A,1988,1,35.25094561379406,146.23119537225975,17.15213786480663,35.06921727099138,4.440345331915826,2.160246899469287,2.174664725116648,15.976936502346124,10.404926717666012,3.8551913052402473,16.5911623060793,1.1528949070347507,40.81502991137783,1.3149778198382918,0.8920949127381756,3.593976442141304,0,57.09042535019919,22.081666603768838,167.1399488452716,0.11692706888830862,0.148834957535268,0.18372839415700593,0.3305892063332517,0.07449071452403837,NA,0.12457214178798277,0.045296253419749265,0.3361394251281096,0.0073249462420567416,2.2296928025400278,30.307979330716048,0.3001761112375625,0,0,0.16188734472617392,6.698329588131362
SAL,A,1988,1,32.70692368815595,135.35234443059028,15.959770854065722,29.971097188235646,6.116332545694667,0.7237468644557459,1.791514389985135,14.889433773493138,2.1201976547572388,1.0600988273786194,14.574276098987688,1.8073922282301278,35.58049224745814,0.6324555320336759,1.4375905768565218,2.086236073022646,0,50.45488319375279,21.178380710616416,153.36858807957975,NA,NA,NA,NA,NA,NA,NA,0.2849156495301538,0.3282875834497236,0.016450950229856688,1.3688667265036594,34.30961964231023,0.4907926003050432,0,0,NA,NA
Caro,A+,1988,1,23.71333427045261,105.60639711263286,15.20562761319345,27.440643011578445,3.39934634239519,1.398411797560202,3.533962208186286,18.22117205645979,6.342099196813483,2.2335820757001272,7.936553968120477,0.6749485577105528,26.142557895763247,0.9486832980505138,1.6193277068654826,0.9486832980505138,0,51.4855966913725,24.298148077579903,115.92051874740152,0.3429682014087943,0.35629385143324116,0.35842825310858106,0.7041906667698818,0.13814112889542496,NA,0.2775107715469769,0.13329159281032046,0.30379921673766647,0.014155345228492324,1.3482230987672512,33.00406102401847,0.5148009674391275,0,0,0.3163199811135248,7.47063637221829
Nwst,A-,1988,1,12.925427136720344,59.15995267070453,9.252026804976301,8.921883209278185,2.422120283277993,0,0.816496580927726,5.750362307426087,2.041241452319315,0,15.697133496278868,0.408248290463863,23.27802969898154,0.408248290463863,0,0.408248290463863,0,16.864163187066236,8,74.34357179115533,0.07620981638039391,0.19222130515310035,0.13184643460688367,0.319588147104118,0.05750668811259373,NA,0.2601906795386852,0.13780804907626112,0.4620715180861918,0.004486244950152341,0.7053266753537847,30.00624934909393,0.3861407556780199,0,0,0.17123911847889736,1.1005252193262889
Sou,AA,1989,0,42.13956734017116,149.40336144487367,24.273536350787207,40.028533404235695,7.678170512740875,2.295613484417895,5.521707245503005,23.27004724658411,11.445856463654328,4.355236719614258,23.27677893869917,1.8923993130738894,32.01262499838317,3.0530262182611767,2.0282054572392987,2.5103739094276496,0,74.49231045112255,37.47281052739513,172.39380589446054,NA,0.08494971470890061,NA,NA,NA,NA,NA,0.08537057577615416,0.07215414208324822,0.013765202470035928,1.856125441225583,85.04763253672955,0.3428344360622149,0,0,0.08820941378302848,17.051184636778075
Caro,A+,1989,0,41.56474639856153,145.7677930321325,21.61046746950559,38.924926308770026,7.807367598257281,1.5881130023639392,4.600768343573758,20.855794424423767,10.436446634009059,3.8645986910034518,19.437781195589334,1.6164700403963204,30.9170326564081,2.5780349070761064,1.940686471870948,3.139051852460943,0,69.78004464653547,33.39319077531525,166.08779867289755,0.06716285467335385,0.07776238747516899,0.13905310951670719,0.2080967193170115,0.08605259573448044,NA,0.12050790067353584,0.042157145741157503,0.08276974774079236,0.013284652863519764,1.8837529478054207,73.87330626385608,0.3248154021350475,0,0,0.09955009024528132,15.9057474992427
Tex,AA,1989,0,42.7911062168883,155.61832892998154,24.970647123570792,44.55868147166462,8.96007790420055,2.2894617464122637,4.830668940459447,24.15156127035131,9.912907855879375,4.0372619429270955,19.920332336825567,2.0271876182542456,30.05839408126821,2.24591686091854,2.398936849637005,2.6381753850438123,0,80.81298491579534,39.27055602082345,176.78462796394533,0.05394609446049944,0.05959434184417066,0.1266730468646734,0.1711561065197276,0.09713604005139152,0.05949364982583926,0.11915935157602034,0.04021946744125871,0.06617796816357992,0.016105863992623582,1.751220648451679,65.13539198770393,0.3636670677201164,0,0,0.08280873972424212,18.840750409555877
SAL,A,1989,0,41.830522790908795,150.53890152058878,24.15511740749146,39.856792973235564,7.684531390394194,1.7197907578492504,4.333189796329786,22.146332653680243,11.306776090030354,4.773194092851979,23.95082186876438,1.4273925946796036,34.21544273963053,2.603980326218735,2.0821275806202175,3.198532910261605,0,69.53843183996607,32.47330020421634,174.09798326597638,0.05460600201280498,0.06716960605188896,0.11274529719128591,0.16175739319282698,0.07988754182120628,0.061834477475960076,0.11502252205176505,0.051234294984685465,0.07980859587905814,0.010931850058814198,2.596060458722116,98.81140743722545,0.3845916015586188,0.06565321642986127,0.06565321642986127,0.07727188237217597,15.821445505643622
NYPL,A-,1989,0,20.87687374326274,79.74578535654196,13.580441947634055,22.62622948340964,4.791954744483205,1.521987675557832,2.8019010244206255,12.500860546583787,7.223822360354269,2.84851660916126,10.177143320015825,0.9154020371864089,20.20076868293383,1.7853962994978554,1.429541393354083,2.0736504342106423,0,41.35255213941518,20.698897942312595,89.62486380115081,0.06521255690789245,0.06983688029434508,0.13464189362595597,0.18385080925089656,0.09086698747667844,NA,0.13370404981226955,0.05958277884759594,0.10117989125942996,0.012861429427621716,3.9929047897221843,63.53744174351408,0.36132337228937644,0,0,0.08618586059882746,10.86839453291497
Nwst,A-,1989,0,20.493737642406824,80.57287610283309,15.860475769417702,24.40919046767014,4.953507530631658,1.1044326602879682,3.189532825439689,14.437658950817205,7.585752233012475,2.266680356645922,13.821811505331093,1.0122752358292177,19.61043964488541,1.1560739288718707,1.4744195615489712,2.482776809014644,0,44.31650252518514,22.019500556080654,94.15836884621999,0.067644503890598,0.07292018132504799,0.14055983148746873,0.20092435308855738,0.09166000784269093,0.07878716408331886,0.1275766283619469,0.0483059562426281,0.08046363732341684,0.0130265500077037,2.249720655298402,53.993876194695616,0.33554436667445225,0,0,0.09498822871253795,13.276171242988816
Ariz,Rk,1989,0,15.309667008759197,58.71458504357707,11.745167389885719,17.716548935802656,3.481938225372434,1.569250588129209,1.2436310565453268,10.567060549049671,5.485254915843251,1.8766901358488606,9.1973550587032,0.7167624569701394,13.952261936614939,0.5325973377202047,1.3577166263329716,1.5149904139921118,0,30.143572378737932,14.068231554267058,66.76024024539802,0.08054491522792025,0.0862320780266773,0.15918465388005798,0.22587910374015754,0.10641351452315993,NA,0.14371105258837083,0.05191833713571508,0.13997738952252534,0.009795861733435003,2.7762010490624864,53.57406707741292,0.35773646794436287,0,0,0.1054672522780436,8.83447931739609
Midw,A,1989,0,40.386147145523296,144.34667605695952,21.354365914518123,38.09015818814759,7.05719319769009,1.751751845578746,3.8177460831591623,19.093699040932155,9.942591422488418,4.688289027913178,20.952120748680223,1.5727587944103327,31.30413943466209,2.5055004861886996,1.923015693792773,3.288397958691894,0,64.99087897454298,29.436220144387875,166.14625281400637,0.06504046593459754,0.07118070781290682,0.13194393610894903,0.1864393604089669,0.08517805545646644,NA,0.12376654572500068,0.05163237936467849,0.08865009087524464,0.012053008189567295,2.9728244758242752,77.83700100953929,0.3766376374793591,0,0,0.08852052131932327,15.112782893409792
PCL,AAA,1989,1,18.461303083435403,44.28430873345546,4.239409882736766,9.111963817717047,2.0054013601732237,0.21145103088313016,0.7442084075352507,6.226185398410862,0.6155047959570695,0.39038935199854796,4.728341309429929,0.6201736729460423,9.804507401425907,1.0242257864057425,0.5221074160037892,0.2756112088822558,0,16.362994718383494,7.353799384305733,50.14724952193674,NA,NA,NA,NA,NA,NA,NA,0.11730945459656317,0.2891309884393295,0.0018466709864398282,0.8503083006036368,7.359394252293035,0.4587348021552889,0,0,NA,NA
East,AA,1989,0,38.61090096147478,135.60960420459537,18.9598728271807,36.65928398272634,7.226646863291448,1.8093132674652346,4.647340019579054,19.6578158222109,8.066558259077386,3.4213515701763235,18.58464850316136,1.8305599712371003,28.23370620836062,1.990698131795595,2.0163154660312923,2.3804913950652677,0,66.42671686782039,32.10433876355504,154.0549959967706,0.05520238808465478,0.06223087939337314,0.11015502692366673,0.15921693825309022,0.07964397740721636,0.06178018424104208,0.11144953038894358,0.03915623807221823,0.06391734288303111,0.012144864132483882,1.2639564051818621,61.94764177074325,0.32091814054430673,0,0,0.07726016886760922,15.852712253846985
IL,AAA,1989,0,42.169196602151,148.25768876271403,20.8698524094945,40.809455118967016,8.629853544818843,2.4954447663779984,4.306449910995519,20.454540701128384,6.99402664198033,3.1628106445107673,18.63624603622386,2.261947980995728,26.61704619717999,2.2761381666235403,1.8042109517965828,2.2760021437850035,0,75.29502391310459,36.15272709827831,167.88058027325894,0.06050403749089885,0.06928953631398516,0.13453308804332093,0.18886089075509416,0.09348850663305956,NA,0.11714051730839346,0.04610394136691735,0.0777829875859995,0.017014391501423802,1.400230034502403,54.889921571640954,0.4209338864319518,0,0,0.09179354151099386,16.57995652572166
Tex,AA,1989,1,15.316610028383769,23.03681177176521,4.005058316251971,5.779544054613343,0.7318434531664992,0.6049643330335382,0.5636716708407131,2.086632997697665,1.4183882160361982,0.6962976281765578,2.4666674199281746,0.41702882811414954,6.143480729245949,1.324364644070299,0.3050381223580658,0.2482619949886758,0,10.854216827279071,5.194267118030644,25.711081713646546,0.20510181687054813,0.20893348054515662,0.376061102743483,0.5508550300520637,0.2439343803190421,NA,0.295862986939877,0.0739356904937989,0.2612789706464042,0.05366026754162317,2.63141402037487,9.8225235284175465,0.7654699536366905,0,0,0.27098456343148086,2.4131032277303253
FSL,A+,1989,0,40.334650109994136,143.09660293526713,20.244038179938077,38.358945666514046,6.782827263133196,2.151439823271693,3.1004220932489948,17.519924592984818,10.328964765847305,4.532044059782706,19.013754044189696,1.7160159175184386,26.043988342690202,2.7427111751742572,2.2830991007408414,2.373310351767318,0,61.90528287835769,26.573821132288863,163.13315963615239,0.06711560542720789,0.07402073615895897,0.13423998496958398,0.19219845803524696,0.09103277757816765,NA,0.11430430925681742,0.04711382553347892,0.09812933301460391,0.014795204362478926,2.2448128668137652,94.86379934813692,0.37861804505853225,0,0,0.09367659893863559,12.856430927713314
App,Rk,1989,0,19.502923757419534,71.42108254732452,14.27262674972639,21.28353786587482,4.734900700724656,1.4166636666874899,3.0156669653696895,13.08193223130256,6.3845099971929535,2.527584793932911,11.791856156561064,0.9458873306992017,17.118168352557408,1.4005400058197326,1.3368985382662317,1.8123216392026578,0,40.59782918494687,20.979862505816236,83.07394882724795,0.07042656484922268,0.08635236942433357,0.15492830133550092,0.2280192544720564,0.10119519127948146,NA,0.13625310259571488,0.049496035163345053,0.1183279827458738,0.015669969972613166,1.8567018253542418,49.161119341028034,0.3626093974165124,0,0,0.10963667090065514,11.753696458562604
Pio,Rk,1989,0,18.738771152379993,72.11373911740783,14.530169015095181,23.005456393511057,4.4280561819261814,1.5341483069994712,2.5193388467914657,12.886757723450643,7.170163709958764,2.394429655948361,11.167634589806179,0.6270705389293357,16.869671176813874,1.7742568061203905,1.1471497078857962,2.02984425646992,0,40.73186230621397,19.40150354550366,82.7350506287221,0.06976008367081066,0.07376773919369102,0.15143421513123465,0.2103517934262866,0.10733432311474735,0.07919917321941729,0.1363359613682567,0.0476499680420356,0.08734102282842499,0.015442316522374594,2.3908724875856313,53.930544329078046,0.49300313779738136,0,0,0.09957144276928033,11.81697129243142
Amer,AAA,1989,1,16.579322952998773,9.64030986170527,1.1264579721521837,1.6365913883889953,0.3907186512386762,0,0,0.699539664563003,0,0.10846522890932808,0.8363251615910908,0,3.877428759050591,1.8591887029167378,0,0,0,2.140185075376133,0.7814373024773524,11.505168732488247,NA,NA,NA,NA,NA,NA,NA,0.12492843132333532,0.28268677977340995,0,3.258424762484644,0,0.31684230226832333,0,0,NA,NA
PCL,AAA,1989,0,41.07543911484659,149.08224271749245,23.956914820471482,43.068532742255705,9.164793527032545,2.280743339425623,5.417329758962857,22.54103799967817,6.581419338884134,3.5966262302949676,19.153807641160505,1.709683554909029,29.354562104602177,2.4257659222957604,2.1212479490189606,2.2867041434312836,0,79.51364325588055,39.48098405968488,169.01805051436165,0.08134008740504434,0.08214886268935362,0.3430425093912833,0.4056394186907388,0.28086799941255847,NA,0.28647218896863397,0.05228058797518942,0.07254807997792732,0.06924517022354196,1.5208756562002073,84.16126806602635,0.45127437931860087,0,0,0.20654041303012954,19.791284538450622
Amer,AAA,1989,0,42.52546920376792,149.54554463505906,21.296352327752555,40.90561985882107,8.492169505477419,2.1827776133334083,4.5801034995181436,19.94531658749297,8.362864800618222,3.8017959634329666,18.0948493429488,1.7330074775162028,28.264231626587254,2.3974101024874535,1.9451187114720905,1.95097998387557,0,74.32900622475542,36.08669902514796,168.49129688821267,0.1048327119380663,0.10448624840056542,0.18037440678952832,0.2693339288931177,0.11014428509104479,0.10609367862314785,0.1242900000514607,0.04536448470072438,0.08147695332311461,0.022026717467645958,2.24403285912265,83.3533433820813,0.36483705741138134,0,0,0.1293287308134874,15.973929904442823
GCL,Rk,1989,0,16.163454052362265,60.086578452139975,9.61753856276097,16.498644564160724,3.426003855757762,1.6359206734632639,1.1987863264989518,8.570159059586945,6.075689675494254,2.1156551946917466,8.236863213749102,0.5689809781222596,13.625209332890243,1.0689544281646612,1.1929945778241282,1.5627134000614786,0,28.298584963850267,13.428020621256062,67.91553781580406,0.08000174185725462,0.08817256496959085,0.15117353844147396,0.22197650233658656,0.10146860098036989,NA,0.15154961619798668,0.0554986214587463,0.10961531254865688,0.009314544176249924,2.442398887212043,54.33130200367271,0.38973443697501425,0.05892556509887896,0.05892556509887896,0.10533418231539643,7.662712014514949
Sou,AA,1989,1,18.88267410618022,34.174600857693335,3.6860712434950593,7.380810146027551,1.4506871502641374,0.1498867562775945,0.31980107453341566,3.0821010556843143,0.36500526040783554,0.10660035817780522,4.225797767423315,0.21320071635561044,6.4735516085393305,1.2762909132708755,0.23282150162655665,0.32647062976677316,0,11.780555104870585,4.44606597030793,39.20617740761589,NA,NA,NA,NA,NA,NA,NA,0.1949102071006012,0.30289489362073646,8.71392573660533e-4,2.2828113789269353,11.370704872299223,0.4261017582296418,0,0,NA,NA
Calif,A+,1989,0,45.94860117993296,170.92456146407122,25.419530850122822,46.005337390143445,9.432845868613658,2.0853543881339887,4.82069851214053,23.192433078467964,11.768827074279299,5.359199091748214,22.67663125749289,1.2971673279006795,34.918611789583494,2.17851610403031,2.357239148309115,3.3467412482281738,0,81.6457780973648,38.48683120109651,194.74086863441508,0.0677941402009143,0.07148543238080259,0.15576852220951562,0.21081060992565734,0.10641400459202424,0.07560732713369035,0.11609869150696749,0.04236340927913317,0.0917519568174982,0.014474744093822737,1.694146903238562,87.66364523524446,0.37996576654053943,0,0,0.10488221859536517,18.77232173022271
Midw,A,1989,1,31.059006821885095,121.27550296349061,14.562345441648635,29.983566927807068,3.7000643495047743,1.9358768162305802,3.5152727998183666,15.45192236460903,3.338805032885126,3.3101575275419837,14.469343618903546,1.468721504282843,33.32959502847139,2.1745278633697542,0.511766315719159,1.4192553379451192,0,52.30096056661365,24.461145088642496,138.31590825422242,0.11162964313273156,0.178459995108267,0.18923822755115396,0.32638558485195845,0.09045932723504888,NA,0.29720014026573016,0.14461952347785936,0.3934831560575926,0.011718513848305339,2.310557447925632,26.682839837598657,0.41671239083796163,0,0,0.16925997801320622,8.289362621794407
Ariz,Rk,1989,1,11.092995332846105,52.83714258325895,5.31207886031277,11.344201562512414,1.572490786213793,1.0357254813546264,0,5.059644256269407,1.5782614139961386,2.5796405669289384,2.46429041972071,0.30151134457776363,12.546640260172515,0,0.40451991747794525,0.40451991747794525,0,17.031521578318458,5.75088925929958,54.48569453618912,NA,0.3556725140223128,NA,NA,NA,NA,NA,0.2918445274238763,0.28511305562610173,0,3.670947913803543,0,0.301937403989429,0,0,0.29164359007507146,3.361584278374657
IL,AAA,1989,1,16.440294951650095,45.48802202768926,6.766257533880835,12.109874013621809,1.6887890503729646,0.15075567228888181,0.7537783614444091,4.217338118218963,2.1105794120443453,0.9045340337332909,4.842716463764359,0.30151134457776363,8.337616939916733,1.4934670986098157,0.45226701686664544,0.21070705494148545,0,18.87439006757127,6.78898965603004,50.88034194674144,0.19865859836744706,0.20948919440841013,0.21907908959590047,0.4081441695070451,0.06469423201745822,NA,0.2243543993001281,0.11267735243303646,0.2870428429069037,0.002204030296621079,1.7019227302784208,9.226247144079567,0.2732183956152207,0,0,0.1924255845019,2.540325717547532
FSL,A+,1989,1,12.12435565298214,38.37398207118985,3.986957904635229,8.231798102480406,2,0,0.25,2.993743475984541,0,0,5,0,10.385085459446158,0.5773502691896257,0.25,0.3415650255319866,0,13.226079036005595,5,44.060375244278916,NA,0.2629470727179981,NA,NA,NA,NA,NA,0.028089887640449437,0.39152899790636286,0.0014044943820224719,0.525,38.75,0.15151515151515152,0,0,0.2041364442642711,0.5837301703119391
NYPL,A-,1989,1,16.88368512882812,88.80580267209623,12.348956718125779,23.029960594133033,3.0917347120042113,1.4095843729891318,1.227410260553666,10.472653464534922,6.14662881192886,2.033220826202746,9.18598677013942,0.5144957554275266,23.206166072637885,0.9217771979249536,1.2935233335271092,0.9701425001453319,0,35.832945734337834,13.012311917484475,99.4308805150593,NA,0.24047333575347818,NA,NA,NA,NA,NA,0.2283861199218534,0.2920862135442858,0.008687461439876655,2.4761260959285503,39.6777517419652,0.3903499927485576,0,0,0.19737428220445286,4.495083749117176
East,AA,1989,1,21.313979316066586,89.87292616323815,16.252134263901098,24.218896445852877,4.874242685611967,0.825420305855557,1.0818177620697815,7.59011792463662,4.2896502073128175,1.6052797503622467,16.347194537007542,0.825420305855557,16.70641779689457,0.6112498455021266,0.4258153136263201,0.5789342235218394,0,40.51108924292645,16.37271920195097,107.37620011738333,NA,0.3632778714004253,NA,NA,NA,NA,NA,0.2652322203789157,0.28872578824952283,0.003137338542263049,1.4258774101747353,40.33494721743128,0.24454817202861998,0,0,0.3047255557714889,8.610830071330119
GCL,Rk,1989,1,9.745817173585413,49.84671742547585,6.789347398332044,10.642233922308927,2.2928460168844436,0.9154754164341269,0.2581988897471611,4.3369947901195145,0.8338093878327919,1.1254628677422756,6.771790225423618,0.2581988897471611,13.265422291485054,0.2581988897471611,0.4879500364742666,0.8338093878327919,0,17.24556533748673,7.085867893880312,56.77356863222617,NA,0.28563906716873283,NA,NA,NA,NA,NA,0.14683946596168548,0.25655762924407405,0.003972290611494787,2.2580901021867206,15.750132274576828,0.5054238454009874,0,0,0.22585607122686735,2.8878941162155596
Calif,A+,1989,1,20.949442018324042,100.50446931180898,14.69544296562863,25.439110669367977,3.652486733810178,1.6458405781822274,0.8017837257372732,9.482198474620109,5.274862635574108,1.6458405781822274,11.983505146842287,0.8017837257372732,24.55896693965072,1.3926810257774174,0.5789342235218394,1.286019499792345,0,40.08534850584643,14.81998205572018,115.3743072318563,0.27256595521590804,0.2812364631035114,0.28837490227856405,0.5692034261872809,0.05163566345505971,NA,0.10623121625340949,0.03777706896400055,0.3633591816680281,0.002351271922983206,0.7549304464723144,26.90429835251739,0.2068065439939595,0,0,0.26278937280499126,4.462201769915869
